Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Marcus Camby,33.6,DEN,Big,2751,38,+0.9,37,+1.1,78,-2.2%,56,+0.1%,46,+0.5,66,-0.9,26,+7.5
Brian Cardinal,30.5,MEM,Forward,350,89,-5.2,83,-3.6,45,+0.6%,62,+0.4%,95,-6.2,56,-0.4,98,-32.0
Rodney Carney,23.6,PHI,Forward,940,41,+0.6,61,-1.1,13,+3.6%,69,+0.6%,27,+2.2,14,+2.7,68,-5.8
Matt Carroll,27.2,CHA,Wing,1924,39,+0.8,54,-0.4,54,-0.3%,63,+0.4%,82,-2.9,88,-2.6,48,+1.0
Anthony Carter,32.4,DEN,Point,1913,18,+3.3,22,+2.5,24,+2.3%,32,-0.6%,50,+0.1,20,+2.1,83,-12.3
Vince Carter,30.8,NJN,Wing,2939,84,-4.3,53,-0.3,85,-2.9%,70,+0.7%,98,-8.0,90,-2.9,96,-24.6
Sam Cassell,38.0,LAC,Point,972,6,+6.2,20,+2.9,32,+1.7%,1,-4.4%,8,+4.9,5,+4.3,56,-2.0
Sam Cassell,38.0,BOS,Combo,265,48,-0.1,46,+0.2,10,+4.1%,63,+0.4%,78,-2.6,44,+0.2,91,-18.0
Tyson Chandler,25.1,NOH,Big,2775,71,-2.1,46,+0.3,77,-2.0%,31,-0.7%,61,-0.8,56,-0.4,58,-2.3
Wilson Chandler,20.5,NYK,Forward,646,56,-0.5,38,+1.1,62,-0.8%,8,-2.3%,85,-3.5,63,-0.8,86,-14.5
Josh Childress,24.4,ATL,Wing,2208,9,+5.4,19,+3.1,7,+4.9%,12,-1.8%,33,+1.7,24,+1.9,57,-2.2
Jarron Collins,28.9,UTA,Big,616,90,-5.3,87,-4.5,73,-1.7%,92,+1.8%,87,-3.6,88,-2.5,65,-4.4
Jason Collins,28.9,NJN,Big,677,83,-3.8,30,+1.8,98,-5.6%,99,+4.1%,95,-6.1,99,-5.5,39,+3.9
Jason Collins,28.9,MEM,Big,482,98,-9.4,89,-5.1,98,-5.9%,100,+4.7%,98,-7.7,99,-6.0,65,-4.7
Mardy Collins,23.2,NYK,Wing,579,45,+0.1,79,-3.1,9,+4.5%,3,-3.0%,14,+3.7,15,+2.6,40,+3.4
Nick Collison,27.0,SEA,Big,2213,28,+2.0,31,+1.7,41,+1.0%,74,+0.8%,40,+0.9,53,-0.2,31,+6.2
Mike Conley,20.1,MEM,Point,1354,2,+8.2,3,+6.7,42,+1.0%,11,-1.9%,20,+2.9,31,+1.2,22,+8.5
Brian Cook,26.9,ORL,Big,536,72,-2.2,50,+0.1,58,-0.4%,48,-0.1%,95,-6.2,80,-1.7,97,-28.0
Daequan Cook,20.5,MIA,Wing,1368,24,+2.7,39,+1.0,32,+1.7%,12,-1.8%,11,+4.1,8,+3.6,50,-0.2
Jamal Crawford,27.6,NYK,Combo,3166,46,+0.1,25,+2.2,94,-4.3%,43,-0.3%,91,-4.8,76,-1.5,88,-15.8
Javaris Crittenton,19.8,LAL,Combo,116,79,-3.2,91,-5.7,42,+0.9%,14,-1.6%,73,-2.0,8,+3.6,98,-31.1
Javaris Crittenton,19.8,MEM,Wing,434,89,-5.1,93,-6.3,17,+3.2%,97,+2.7%,23,+2.6,29,+1.4,32,+6.0
Austin Croshere,32.5,GSW,Big,390,41,+0.5,82,-3.4,17,+3.2%,87,+1.4%,25,+2.3,94,-3.8,1,+38.4
Eddy Curry,24.9,NYK,Big,1520,7,+5.8,15,+3.7,11,+4.0%,15,-1.5%,2,+8.2,4,+4.4,12,+14.8
Samuel Dalembert,27.5,PHI,Big,2716,52,-0.3,39,+1.0,74,-1.7%,64,+0.4%,77,-2.5,89,-2.6,39,+3.7
Erick Dampier,32.3,DAL,Big,1749,42,+0.5,23,+2.4,86,-3.0%,84,+1.2%,90,-4.7,93,-3.5,67,-5.3
Antonio Daniels,32.6,WAS,Point,2149,48,-0.1,32,+1.5,58,-0.4%,35,-0.5%,73,-2.0,55,-0.4,78,-9.8
Marquis Daniels,26.8,IND,Combo,1504,60,-0.9,58,-0.8,46,+0.6%,63,+0.4%,67,-1.4,59,-0.6,63,-3.9
Jermareo Davidson,23.0,CHA,Big,251,16,+3.7,49,+0.1,13,+3.6%,22,-1.1%,13,+3.8,16,+2.4,32,+5.8
Baron Davis,28.6,GSW,Point,3183,69,-1.8,17,+3.3,96,-4.6%,52,+0.0%,74,-2.0,27,+1.6,92,-18.4
Glen Davis,21.8,BOS,Big,815,45,+0.1,38,+1.0,23,+2.4%,92,+2.1%,47,+0.4,30,+1.3,71,-7.0
Paul Davis,23.3,LAC,Big,182,44,+0.3,71,-1.9,4,+6.2%,15,-1.6%,67,-1.4,42,+0.3,82,-12.0
Ricky Davis,28.1,MIA,Wing,2933,12,+4.6,19,+3.0,61,-0.7%,19,-1.3%,11,+4.0,12,+2.9,36,+4.5
Carlos Delfino,25.2,TOR,Wing,1836,24,+2.7,14,+3.8,47,+0.4%,13,-1.7%,77,-2.4,42,+0.3,89,-16.5
Luol Deng,22.5,CHI,Forward,2120,10,+5.1,15,+3.5,27,+2.1%,68,+0.6%,9,+4.6,29,+1.4,9,+17.0
Boris Diaw,25.5,PHX,Big,2242,64,-1.4,63,-1.2,57,-0.4%,33,-0.6%,19,+3.0,39,+0.5,15,+12.9
Yakhouba Diawara,25.2,DEN,Wing,427,96,-7.5,89,-5.2,63,-0.8%,19,-1.3%,65,-1.3,45,+0.2,73,-7.4
Dan Dickau,29.1,LAC,Point,971,50,-0.2,49,+0.1,50,+0.1%,96,+2.5%,93,-5.7,89,-2.7,85,-13.8
Travis Diener,25.7,IND,Point,1313,13,+4.3,10,+4.6,9,+4.4%,58,+0.2%,9,+4.5,21,+2.1,14,+13.1
Ike Diogu,24.1,IND,Big,236,4,+7.8,7,+5.4,7,+5.2%,3,-3.1%,24,+2.5,2,+6.1,94,-21.7
DeSagana Diop,25.8,DAL,Big,871,90,-5.3,95,-7.2,62,-0.8%,61,+0.3%,54,-0.2,59,-0.6,40,+3.6
DeSagana Diop,25.8,NJN,Big,386,98,-9.3,99,-16.6,82,-2.5%,57,+0.2%,24,+2.5,70,-1.1,5,+22.5
Juan Dixon,29.1,TOR,Combo,348,43,+0.4,8,+5.2,75,-1.8%,17,-1.4%,99,-9.2,93,-3.5,100,-39.5
Juan Dixon,29.1,DET,Point,230,86,-4.7,87,-4.6,24,+2.3%,2,-3.5%,49,+0.3,12,+2.9,85,-13.2
Michael Doleac,30.4,MIN,Big,248,83,-3.8,46,+0.2,88,-3.3%,98,+3.0%,96,-6.5,81,-1.7,97,-29.1
Keyon Dooling,27.5,ORL,Combo,1276,77,-3.1,83,-3.4,52,+0.0%,82,+1.1%,55,-0.3,58,-0.5,44,+2.0
Quincy Douby,23.5,SAC,Combo,808,44,+0.3,31,+1.6,37,+1.3%,40,-0.4%,81,-2.9,71,-1.2,74,-7.9
Jared Dudley,22.3,CHA,Forward,1286,53,-0.4,57,-0.7,72,-1.6%,91,+1.8%,94,-5.8,94,-3.7,75,-8.5
Chris Duhon,25.2,CHI,Point,1398,55,-0.5,77,-2.8,68,-1.3%,12,-1.8%,38,+1.2,38,+0.5,40,+3.4
Tim Duncan,31.5,SAS,Big,2642,68,-1.8,68,-1.8,73,-1.7%,89,+1.6%,58,-0.6,62,-0.8,46,+1.3
Mike Dunleavy,27.1,IND,Forward,2946,87,-4.9,82,-3.4,79,-2.3%,27,-0.8%,79,-2.7,46,+0.1,90,-17.1
Kevin Durant,19.1,SEA,Wing,2749,3,+8.1,3,+6.5,64,-0.9%,15,-1.5%,14,+3.7,33,+1.0,11,+15.4
Monta Ellis,22.0,GSW,Combo,3056,62,-1.1,78,-2.9,49,+0.2%,7,-2.4%,19,+3.0,13,+2.7,55,-1.4
Francisco Elson,31.7,SAS,Big,497,38,+1.0,50,+0.1,12,+3.7%,48,-0.1%,76,-2.3,58,-0.5,84,-13.0
Francisco Elson,31.7,SEA,Big,265,79,-3.2,61,-1.1,66,-1.1%,79,+1.0%,98,-7.8,92,-3.3,97,-29.5
Melvin Ely,29.5,NOH,Big,566,92,-5.9,95,-7.4,53,-0.0%,72,+0.7%,66,-1.4,55,-0.3,70,-6.3
Maurice Evans,29.0,ORL,Wing,1590,9,+5.3,4,+6.3,45,+0.6%,83,+1.2%,56,-0.4,43,+0.3,63,-3.9
Reggie Evans,27.5,PHI,Big,1869,74,-2.7,64,-1.3,66,-1.0%,76,+0.9%,94,-5.7,98,-5.3,38,+4.2
Jordan Farmar,20.9,LAL,Point,1604,51,-0.3,65,-1.3,14,+3.5%,21,-1.2%,42,+0.7,17,+2.4,83,-12.5
Nick Fazekas,22.4,LAC,Big,222,100,-18.0,100,-22.9,13,+3.6%,72,+0.7%,8,+5.0,18,+2.4,17,+10.8
Raymond Felton,23.3,CHA,Combo,2958,73,-2.4,41,+0.8,67,-1.3%,66,+0.5%,57,-0.5,43,+0.2,68,-5.9
Michael Finley,34.7,SAS,Forward,2185,18,+3.4,22,+2.6,43,+0.9%,88,+1.5%,38,+1.3,68,-1.0,9,+16.7
Derek Fisher,33.2,LAL,Point,2247,47,+0.1,31,+1.7,90,-3.6%,86,+1.4%,58,-0.6,89,-2.6,13,+14.5
T.J. Ford,24.6,TOR,Point,1149,54,-0.4,62,-1.2,37,+1.3%,9,-2.1%,18,+3.2,7,+3.7,68,-6.0
Jeff Foster,30.8,IND,Big,1870,66,-1.5,53,-0.3,84,-2.8%,67,+0.6%,40,+0.9,61,-0.7,17,+10.6
Randy Foye,24.1,MIN,Combo,1234,44,+0.2,13,+4.0,74,-1.7%,97,+2.6%,69,-1.6,79,-1.6,45,+1.6
Adonal Foyle,32.6,ORL,Big,723,84,-3.9,90,-5.4,20,+2.6%,41,-0.3%,39,+1.2,13,+2.8,82,-12.0
Richie Frahm,30.2,LAC,Wing,152,98,-9.2,97,-10.7,5,+5.8%,94,+2.4%,25,+2.3,46,+0.1,8,+17.8
Steve Francis,30.7,HOU,Combo,193,34,+1.4,20,+2.9,90,-3.6%,17,-1.4%,87,-3.8,98,-4.9,14,+13.4
Channing Frye,24.5,POR,Big,1309,58,-0.7,47,+0.2,78,-2.2%,96,+2.5%,49,+0.2,84,-2.1,13,+14.4
Dan Gadzuric,29.7,MIL,Big,469,94,-6.2,90,-5.4,69,-1.4%,61,+0.3%,88,-3.9,90,-2.8,61,-3.4
Francisco Garcia,25.8,SAC,Wing,2052,26,+2.3,56,-0.7,5,+5.8%,55,+0.1%,39,+1.0,22,+2.1,69,-6.1
Kevin Garnett,31.5,BOS,Big,2318,88,-5.0,79,-3.0,91,-3.8%,89,+1.5%,94,-5.8,92,-3.3,84,-12.8
Pat Garrity,31.2,ORL,Forward,243,96,-7.6,97,-9.2,14,+3.4%,42,-0.3%,97,-7.0,90,-2.8,96,-27.3
Pau Gasol,27.3,MEM,Big,1430,81,-3.6,93,-6.4,40,+1.0%,58,+0.2%,54,-0.3,53,-0.2,53,-0.8
Pau Gasol,27.3,LAL,Big,917,95,-6.7,96,-7.8,84,-2.8%,93,+2.2%,58,-0.6,68,-1.1,42,+2.7
Rudy Gay,21.2,MEM,Forward,2990,4,+7.3,7,+5.4,56,-0.3%,28,-0.8%,24,+2.4,73,-1.4,5,+21.0
Mickael Gelabale,24.4,SEA,Wing,353,76,-2.8,43,+0.5,30,+1.8%,38,-0.4%,84,-3.3,64,-0.8,87,-14.7
Devean George,30.2,DAL,Forward,772,33,+1.5,61,-1.2,36,+1.3%,33,-0.6%,24,+2.4,25,+1.7,43,+2.6
Daniel Gibson,21.7,CLE,Combo,1742,70,-2.0,35,+1.3,50,+0.2%,91,+1.7%,75,-2.3,69,-1.1,71,-6.6
Eddie Gill,29.2,NJN,Point,134,99,-14.8,100,-20.3,2,+7.2%,70,+0.7%,17,+3.3,11,+3.1,79,-10.2
Manu Ginobili,30.3,SAS,Wing,2287,79,-3.2,77,-2.8,45,+0.6%,11,-1.9%,50,+0.2,29,+1.4,76,-9.1
Gordan Giricek,30.4,UTA,Wing,270,99,-14.2,98,-12.3,78,-2.2%,96,+2.5%,93,-5.4,83,-1.9,91,-18.2
Gordan Giricek,30.4,PHX,Wing,413,65,-1.5,42,+0.7,93,-4.1%,62,+0.4%,41,+0.8,51,-0.1,34,+5.1
Ryan Gomes,25.2,MIN,Forward,2424,43,+0.3,45,+0.3,51,+0.0%,54,+0.1%,34,+1.6,38,+0.6,31,+6.1
Drew Gooden,26.1,CLE,Big,1554,57,-0.6,4,+6.2,100,-8.8%,85,+1.3%,98,-7.4,99,-6.6,60,-3.1
Drew Gooden,26.1,CHI,Big,556,54,-0.4,59,-0.9,19,+2.9%,14,-1.6%,42,+0.7,50,-0.1,35,+5.0
Ben Gordon,24.6,CHI,Combo,2265,4,+7.5,12,+4.2,19,+2.8%,16,-1.5%,15,+3.6,9,+3.5,51,-0.4
Joey Graham,25.4,TOR,Forward,237,11,+4.9,6,+5.6,39,+1.1%,21,-1.2%,5,+6.5,61,-0.7,0,+50.7
Danny Granger,24.5,IND,Wing,2863,22,+2.8,35,+1.4,29,+1.9%,13,-1.7%,33,+1.6,26,+1.6,55,-1.3
Aaron Gray,22.9,CHI,Big,536,63,-1.2,28,+1.9,53,-0.0%,85,+1.3%,75,-2.3,64,-0.8,73,-7.7
Gerald Green,21.8,MIN,Wing,326,87,-4.9,76,-2.8,50,+0.1%,66,+0.5%,70,-1.7,69,-1.1,56,-2.1
Jeff Green,21.2,SEA,Forward,2190,25,+2.5,15,+3.7,62,-0.8%,74,+0.8%,54,-0.3,61,-0.7,44,+2.0
Willie Green,26.3,PHI,Wing,1958,55,-0.5,21,+2.6,95,-4.4%,49,-0.1%,48,+0.3,68,-1.0,23,+8.3
Adrian Griffin,33.3,CHI,Wing,176,57,-0.5,37,+1.1,1,+8.2%,63,+0.4%,62,-0.9,33,+0.9,77,-9.5
Richard Hamilton,29.7,DET,Wing,2416,37,+1.1,41,+0.9,26,+2.2%,16,-1.5%,17,+3.4,10,+3.1,55,-1.4
Anfernee Hardaway,36.3,MIA,Wing,319,87,-4.9,97,-10.7,8,+4.6%,23,-1.0%,57,-0.6,11,+3.1,95,-24.3
Matt Harpring,31.4,UTA,Wing,1359,20,+3.1,30,+1.7,40,+1.0%,66,+0.5%,40,+0.9,40,+0.5,47,+1.1
Al Harrington,27.7,GSW,Big,2176,63,-1.3,29,+1.8,98,-5.6%,97,+2.9%,97,-6.9,100,-7.5,19,+9.6
Othella Harrington,33.7,CHA,Big,162,99,-13.3,98,-13.1,60,-0.6%,93,+2.1%,16,+3.5,57,-0.5,3,+23.7
Devin Harris,24.7,DAL,Point,1171,70,-2.0,52,-0.3,47,+0.5%,96,+2.6%,53,-0.1,57,-0.5,44,+1.8
Devin Harris,24.7,NJN,Point,835,65,-1.5,54,-0.3,18,+3.1%,26,-0.9%,21,+2.8,16,+2.5,48,+1.1
Michael Harris,24.4,HOU,Forward,132,80,-3.5,74,-2.5,12,+3.6%,39,-0.4%,62,-1.0,60,-0.7,58,-2.7
David Harrison,25.2,IND,Big,657,45,+0.1,60,-1.0,33,+1.6%,80,+1.1%,81,-2.9,85,-2.1,60,-2.9
Jason Hart,29.5,UTA,Combo,529,41,+0.6,66,-1.5,28,+1.9%,18,-1.4%,74,-2.1,40,+0.4,88,-15.6
Udonis Haslem,27.4,MIA,Big,1799,39,+0.8,30,+1.8,82,-2.5%,71,+0.7%,88,-4.2,92,-3.3,57,-2.1
Trenton Hassell,28.7,DAL,Wing,434,1,+9.5,1,+8.3,48,+0.3%,40,-0.4%,10,+4.3,35,+0.8,6,+19.5
Trenton Hassell,28.7,NJN,Wing,289,97,-8.6,94,-6.7,85,-2.9%,58,+0.2%,78,-2.6,41,+0.3,89,-16.6
Spencer Hawes,19.5,SAC,Big,874,21,+3.0,42,+0.7,29,+1.9%,40,-0.4%,55,-0.3,54,-0.3,48,+1.0
Chuck Hayes,24.4,HOU,Big,1523,96,-7.3,79,-2.9,83,-2.6%,98,+3.3%,87,-3.8,92,-3.1,59,-2.9
Jarvis Hayes,26.2,DET,Wing,1145,15,+3.9,30,+1.8,33,+1.5%,29,-0.8%,28,+2.0,53,-0.2,13,+13.8
Brendan Haywood,27.9,WAS,Big,2216,57,-0.7,36,+1.3,91,-3.8%,46,-0.2%,90,-4.4,71,-1.2,92,-19.0
Luther Head,24.9,HOU,Combo,1296,66,-1.5,44,+0.4,28,+1.9%,52,+0.0%,51,+0.0,37,+0.6,62,-3.6
Walter Herrmann,28.4,CHA,Forward,132,2,+8.9,19,+3.0,6,+5.5%,1,-4.4%,78,-2.6,80,-1.7,58,-2.5
Walter Herrmann,28.4,DET,Forward,119,28,+2.1,59,-0.9,12,+3.9%,0,-5.6%,44,+0.6,4,+4.5,91,-18.3
Nene Hilario,25.1,DEN,Big,253,88,-5.0,96,-8.3,13,+3.5%,30,-0.7%,26,+2.2,21,+2.1,46,+1.6
Grant Hill,35.1,PHX,Wing,2211,91,-5.4,94,-6.6,51,+0.1%,60,+0.3%,62,-0.9,44,+0.2,70,-6.4
Kirk Hinrich,26.8,CHI,Combo,2369,75,-2.8,45,+0.4,61,-0.7%,92,+1.8%,72,-1.9,70,-1.1,64,-4.4
