Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Boris Diaw,30.5,SAS,Big,270,45,+0.7%,68,-2.0%,50,+0.3%,49,+0.5%,47,+0.9%,18,+1.7%,55,-0.5%,37,+1.2%
Keyon Dooling,32.5,MEM,Point,113,29,+2.7%,29,+1.9%,71,-1.7%,82,-4.1%,90,-5.7%,98,-5.8%,0,+9.6%,13,+3.8%
Tim Duncan,36.5,SAS,Big,732,49,+0.3%,59,-0.9%,37,+1.1%,26,+3.4%,24,+4.5%,66,-0.8%,73,-2.8%,79,-3.6%
Kevin Durant,24.1,OKC,Forward,479,83,-4.9%,15,+4.7%,41,+0.9%,83,-4.4%,82,-3.5%,8,+2.6%,87,-3.8%,61,-1.2%
Monta Ellis,27.0,MIL,Combo,151,97,-8.9%,99,-11.2%,81,-2.5%,0,+13.5%,3,+11.0%,47,+0.1%,47,+0.1%,50,+0.2%
Reggie Evans,32.5,BKN,Big,208,54,-0.3%,77,-3.3%,54,+0.1%,14,+5.9%,12,+5.9%,37,+0.6%,82,-3.2%,69,-2.6%
Festus Ezeli,23.0,GSW,Big,132,19,+4.1%,52,-0.2%,57,-0.2%,25,+3.6%,30,+3.5%,25,+1.0%,92,-4.3%,76,-3.3%
Kenneth Faried,23.0,DEN,Big,144,91,-6.2%,92,-8.1%,6,+5.7%,23,+3.8%,6,+9.5%,85,-2.5%,34,+1.1%,62,-1.4%
Raymond Felton,28.4,NYK,Combo,452,29,+2.7%,36,+1.2%,94,-5.2%,22,+4.3%,60,-1.0%,30,+0.8%,63,-1.0%,53,-0.2%
Derek Fisher,38.2,OKC,Wing,256,96,-8.0%,94,-9.0%,24,+2.7%,19,+4.8%,9,+7.5%,67,-0.9%,21,+2.4%,30,+1.5%
Francisco Garcia,30.8,HOU,Wing,152,72,-3.4%,54,-0.3%,34,+1.3%,75,-2.5%,63,-1.2%,18,+1.6%,52,-0.1%,32,+1.5%
Kevin Garnett,36.5,BOS,Big,211,87,-5.6%,40,+1.0%,91,-4.6%,39,+1.6%,79,-3.0%,48,+0.1%,27,+1.9%,25,+2.0%
Marc Gasol,27.8,MEM,Big,608,93,-6.9%,97,-11.0%,17,+3.8%,1,+11.1%,0,+14.9%,70,-1.1%,74,-2.8%,82,-3.8%
Pau Gasol,32.3,LAL,Big,145,87,-5.5%,69,-2.0%,13,+4.3%,53,+0.0%,25,+4.3%,88,-2.8%,42,+0.5%,66,-2.2%
Paul George,22.5,IND,Wing,776,94,-7.3%,62,-1.1%,92,-4.8%,18,+4.9%,54,+0.1%,42,+0.3%,41,+0.7%,41,+1.0%
Taj Gibson,27.4,CHI,Big,200,90,-6.2%,85,-5.6%,26,+2.3%,69,-1.6%,50,+0.6%,3,+4.1%,35,+0.9%,8,+5.0%
Manu Ginobili,35.3,SAS,Wing,557,43,+1.1%,55,-0.4%,86,-3.5%,71,-1.8%,88,-5.2%,12,+2.2%,13,+3.5%,4,+5.6%
Danny Green,25.4,SAS,Wing,664,70,-2.8%,24,+2.2%,69,-1.5%,66,-1.5%,77,-3.0%,39,+0.5%,46,+0.2%,45,+0.7%
Draymond Green,22.7,GSW,Forward,220,61,-1.7%,84,-4.4%,61,-0.4%,76,-2.7%,80,-3.1%,23,+1.2%,1,+6.4%,1,+7.5%
Jeff Green,26.2,BOS,Forward,257,5,+8.6%,97,-10.0%,11,+4.9%,50,+0.5%,18,+5.4%,41,+0.4%,9,+4.2%,9,+4.6%
Blake Griffin,23.6,LAC,Big,157,16,+4.6%,0,+13.0%,45,+0.6%,87,-5.0%,86,-4.4%,92,-3.2%,96,-5.4%,97,-8.5%
Tyler Hansbrough,27.0,IND,Big,221,20,+3.4%,39,+1.1%,24,+2.4%,92,-6.8%,85,-4.4%,31,+0.7%,19,+2.6%,15,+3.3%
James Harden,23.2,HOU,Wing,242,7,+8.1%,92,-8.2%,39,+0.9%,20,+4.4%,18,+5.3%,50,0.0%,17,+2.9%,17,+2.9%
Devin Harris,29.7,ATL,Combo,225,13,+5.4%,26,+2.1%,55,-0.1%,92,-6.2%,91,-6.3%,13,+2.1%,24,+2.1%,10,+4.2%
Udonis Haslem,32.4,MIA,Big,357,55,-0.4%,13,+5.2%,97,-7.3%,28,+3.3%,83,-4.1%,76,-1.4%,45,+0.3%,59,-1.1%
Roy Hibbert,25.9,IND,Big,692,89,-6.1%,95,-9.2%,3,+6.3%,11,+6.5%,1,+12.8%,75,-1.4%,70,-2.3%,80,-3.6%
George Hill,26.5,IND,Point,683,82,-4.9%,70,-2.0%,13,+4.6%,50,+0.5%,20,+5.1%,55,-0.1%,77,-2.9%,73,-3.1%
Kirk Hinrich,31.8,CHI,Combo,162,84,-5.2%,22,+2.4%,50,+0.3%,66,-1.5%,62,-1.2%,87,-2.8%,31,+1.5%,61,-1.3%
Al Horford,26.4,ATL,Big,217,3,+9.5%,28,+2.0%,47,+0.5%,39,+1.6%,39,+2.1%,34,+0.7%,92,-4.8%,83,-4.1%
Dwight Howard,26.9,LAL,Big,126,66,-2.4%,96,-9.8%,28,+2.1%,3,+9.8%,2,+11.9%,71,-1.2%,61,-1.0%,65,-2.1%
Serge Ibaka,23.1,OKC,Big,365,42,+1.1%,74,-2.8%,53,+0.1%,18,+5.0%,22,+5.1%,26,+1.0%,83,-3.2%,66,-2.2%
Andre Iguodala,28.8,DEN,Wing,242,24,+3.1%,32,+1.8%,100,-10.5%,29,+2.9%,93,-7.6%,32,+0.7%,4,+5.1%,3,+5.9%
Ersan Ilyasova,25.5,MIL,Big,117,80,-4.3%,56,-0.6%,67,-1.2%,10,+7.1%,13,+5.9%,99,-6.0%,40,+0.7%,92,-5.3%
Jarrett Jack,29.0,GSW,Point,425,31,+2.7%,5,+8.2%,79,-2.4%,97,-7.9%,98,-10.3%,46,+0.1%,26,+2.0%,24,+2.1%
Reggie Jackson,22.5,OKC,Combo,355,8,+7.5%,75,-3.0%,8,+5.5%,78,-3.1%,37,+2.4%,19,+1.5%,60,-0.8%,47,+0.7%
LeBron James,27.8,MIA,Forward,958,26,+3.0%,25,+2.1%,51,+0.3%,38,+1.7%,39,+2.0%,59,-0.5%,86,-3.7%,85,-4.2%
Brandon Jennings,23.1,MIL,Point,133,50,-0.0%,9,+5.9%,29,+2.0%,35,+1.8%,29,+3.9%,100,-7.4%,71,-2.4%,100,-9.8%
Ivan Johnson,28.6,ATL,Big,107,74,-3.6%,90,-7.1%,20,+3.2%,16,+5.6%,8,+8.8%,84,-2.5%,39,+0.8%,63,-1.7%
Joe Johnson,31.3,BKN,Wing,271,36,+1.9%,63,-1.2%,99,-8.9%,6,+7.8%,61,-1.1%,5,+3.3%,62,-1.0%,20,+2.3%
DeAndre Jordan,24.3,LAC,Big,143,39,+1.3%,31,+1.8%,3,+6.1%,60,-0.7%,15,+5.5%,97,-4.8%,71,-2.5%,97,-7.3%
Cory Joseph,21.2,SAS,Point,172,47,+0.5%,81,-3.7%,18,+3.2%,42,+1.3%,24,+4.6%,62,-0.7%,53,-0.2%,58,-0.9%
Jason Kidd,39.6,NYK,Combo,247,40,+1.3%,79,-3.6%,33,+1.6%,63,-1.3%,51,+0.3%,53,-0.1%,14,+3.3%,16,+3.2%
Kyle Korver,31.6,ATL,Wing,177,57,-1.3%,87,-5.8%,62,-0.4%,34,+2.2%,41,+1.7%,6,+2.9%,34,+1.3%,11,+4.1%
Kosta Koufos,23.7,DEN,Big,100,22,+3.4%,38,+1.1%,29,+2.1%,87,-5.0%,76,-2.9%,80,-1.9%,11,+3.8%,29,+1.8%
Carl Landry,29.1,GSW,Big,244,18,+4.4%,34,+1.3%,44,+0.6%,77,-2.8%,74,-2.2%,16,+1.8%,61,-0.8%,42,+0.9%
Ty Lawson,25.0,DEN,Point,235,1,+11.7%,3,+8.6%,96,-6.3%,94,-7.2%,100,-13.5%,29,+0.8%,10,+4.0%,8,+4.9%
Kawhi Leonard,21.3,SAS,Forward,771,58,-1.4%,53,-0.2%,40,+0.9%,44,+1.1%,40,+2.0%,71,-1.2%,56,-0.6%,64,-1.8%
Brook Lopez,24.6,BKN,Big,262,98,-9.7%,61,-0.9%,89,-4.5%,13,+6.0%,43,+1.6%,2,+4.4%,95,-5.0%,55,-0.6%
Ian Mahinmi,26.0,IND,Big,139,28,+2.8%,11,+5.7%,97,-6.5%,79,-3.2%,97,-9.7%,15,+1.9%,23,+2.1%,12,+4.0%
Kenyon Martin,34.8,NYK,Big,251,51,-0.2%,21,+2.4%,32,+1.7%,86,-4.8%,81,-3.1%,21,+1.3%,59,-0.7%,46,+0.7%
Kevin Martin,29.7,OKC,Wing,315,69,-2.7%,87,-6.2%,12,+4.9%,61,-0.9%,28,+4.0%,65,-0.8%,16,+3.0%,21,+2.2%
Luc Mbah a Moute,26.1,MIL,Forward,135,0,+13.0%,19,+2.8%,85,-3.4%,68,-1.5%,87,-4.9%,90,-2.9%,7,+5.0%,24,+2.0%
JaVale McGee,24.8,DEN,Big,111,63,-1.8%,80,-3.6%,82,-2.9%,45,+0.9%,71,-2.0%,34,+0.7%,6,+5.0%,3,+5.6%
Andre Miller,36.6,DEN,Combo,153,77,-3.9%,49,+0.3%,46,+0.5%,56,-0.3%,52,+0.2%,55,-0.3%,54,-0.3%,54,-0.5%
Mike Miller,32.7,MIA,Wing,209,52,-0.2%,66,-1.9%,10,+4.9%,88,-5.2%,55,-0.3%,40,+0.4%,29,+1.7%,22,+2.2%
Nazr Mohammed,35.2,CHI,Big,100,76,-3.7%,73,-2.7%,22,+2.8%,33,+2.3%,21,+5.1%,82,-2.3%,51,-0.1%,68,-2.4%
Gary Neal,28.1,SAS,Combo,377,15,+5.0%,65,-1.4%,56,-0.1%,59,-0.6%,59,-0.8%,17,+1.7%,44,+0.4%,23,+2.1%
Joakim Noah,27.7,CHI,Big,408,25,+3.1%,45,+0.6%,76,-2.3%,61,-0.7%,78,-3.0%,49,+0.1%,22,+2.3%,19,+2.4%
Lamar Odom,33.0,LAC,Big,106,24,+3.2%,88,-6.8%,60,-0.3%,36,+1.8%,44,+1.5%,10,+2.5%,18,+2.8%,5,+5.3%
Tony Parker,30.5,SAS,Point,762,39,+1.5%,13,+5.5%,66,-1.1%,57,-0.5%,69,-1.7%,69,-0.9%,76,-2.9%,82,-3.8%
Chandler Parsons,24.0,HOU,Forward,237,99,-12.6%,100,-11.6%,55,+0.0%,2,+10.1%,4,+10.1%,57,-0.5%,25,+2.0%,31,+1.5%
Chris Paul,27.5,LAC,Point,223,6,+8.3%,4,+8.3%,5,+5.9%,96,-7.5%,67,-1.6%,93,-3.9%,76,-2.8%,95,-6.7%
Kendrick Perkins,28.0,OKC,Big,209,53,-0.3%,3,+9.1%,88,-3.8%,41,+1.5%,75,-2.3%,63,-0.7%,98,-6.0%,96,-6.8%
Johan Petro,26.8,ATL,Big,100,34,+2.2%,45,+0.5%,93,-5.2%,27,+3.4%,71,-1.8%,14,+2.0%,58,-0.7%,34,+1.3%
Paul Pierce,35.1,BOS,Wing,255,3,+10.4%,27,+2.1%,19,+3.2%,58,-0.5%,34,+2.7%,97,-5.6%,38,+0.8%,87,-4.8%
Quincy Pondexter,24.6,MEM,Forward,347,44,+1.0%,18,+3.8%,70,-1.6%,95,-7.3%,96,-8.9%,27,+0.9%,8,+4.2%,7,+5.1%
Pablo Prigioni,35.5,NYK,Point,226,75,-3.7%,55,-0.5%,7,+5.6%,55,-0.2%,17,+5.4%,82,-2.1%,75,-2.8%,88,-4.8%
Tayshaun Prince,32.7,MEM,Wing,453,64,-1.9%,78,-3.3%,15,+4.1%,29,+2.9%,10,+7.0%,38,+0.6%,91,-4.3%,81,-3.7%
Zach Randolph,31.3,MEM,Big,553,55,-0.8%,33,+1.5%,77,-2.4%,24,+3.6%,45,+1.3%,22,+1.3%,90,-4.1%,71,-2.8%
Nate Robinson,28.4,CHI,Point,403,32,+2.5%,89,-6.9%,78,-2.4%,8,+7.6%,19,+5.2%,56,-0.3%,24,+2.0%,29,+1.7%
Larry Sanders,23.9,MIL,Big,112,79,-4.1%,51,-0.0%,95,-6.3%,4,+8.6%,38,+2.3%,28,+0.8%,81,-3.1%,67,-2.3%
Thabo Sefolosha,28.5,OKC,Wing,299,2,+10.6%,6,+7.4%,90,-4.5%,91,-5.6%,97,-10.1%,11,+2.4%,45,+0.3%,18,+2.7%
Iman Shumpert,22.4,NYK,Wing,331,34,+2.1%,72,-2.7%,74,-2.0%,8,+7.5%,14,+5.5%,64,-0.7%,66,-2.1%,71,-2.8%
JR Smith,27.1,NYK,Wing,349,76,-3.7%,14,+4.9%,66,-1.0%,97,-7.6%,95,-8.7%,45,+0.1%,12,+3.7%,13,+3.8%
Josh Smith,26.9,ATL,Forward,198,92,-6.8%,1,+9.8%,4,+5.9%,93,-6.9%,61,-1.0%,96,-4.8%,89,-4.1%,98,-8.8%
Tiago Splitter,27.8,SAS,Big,384,86,-5.4%,18,+3.0%,16,+3.8%,76,-2.6%,45,+1.2%,73,-1.2%,78,-3.0%,86,-4.2%
Lance Stephenson,22.2,IND,Wing,670,85,-5.3%,91,-7.4%,21,+2.8%,5,+8.0%,3,+10.8%,66,-0.8%,72,-2.5%,77,-3.4%
Jeff Teague,24.4,ATL,Point,212,14,+5.2%,41,+0.8%,1,+7.4%,82,-4.0%,31,+3.4%,94,-4.3%,50,+0.1%,87,-4.3%
Jason Terry,35.1,BOS,Combo,189,62,-1.8%,57,-0.6%,8,+5.4%,100,-9.9%,87,-4.5%,39,+0.5%,8,+4.7%,6,+5.1%
Klay Thompson,22.7,GSW,Wing,494,97,-8.5%,8,+6.5%,49,+0.4%,70,-1.8%,65,-1.4%,91,-3.0%,67,-2.1%,90,-5.2%
Dwyane Wade,30.8,MIA,Combo,778,13,+5.4%,44,+0.6%,48,+0.5%,62,-1.1%,57,-0.6%,36,+0.6%,57,-0.7%,50,-0.0%
Gerald Wallace,30.3,BKN,Forward,242,37,+1.6%,82,-4.0%,30,+2.0%,43,+1.1%,32,+3.1%,7,+2.8%,66,-1.9%,45,+0.8%
CJ Watson,28.5,BKN,Combo,159,41,+1.3%,43,+0.7%,18,+3.6%,89,-5.2%,68,-1.6%,95,-4.7%,3,+5.6%,44,+0.9%
David West,32.2,IND,Big,687,82,-4.7%,48,+0.4%,76,-2.3%,17,+5.2%,34,+2.8%,52,-0.0%,82,-3.2%,76,-3.2%
Deron Williams,28.4,BKN,Point,291,92,-6.6%,66,-1.5%,14,+4.2%,81,-3.9%,50,+0.3%,1,+4.7%,85,-3.6%,38,+1.1%
Sam Young,27.4,IND,Wing,126,21,+3.4%,7,+7.1%,45,+0.5%,99,-8.6%,94,-8.0%,29,+0.8%,49,+0.1%,43,+0.9%
