Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Tony Allen,32.8,MEM,Wing,1631,95,+11.6,+28,77,+3.0,73,+1.1%,32,+0.8%,75,+1.8%,88,+3.9,97,-8.6,91,-2.8%,97,+3.1%,61,-0.4%,79,-2.3
Al-Farouq Aminu,24.1,DAL,Forward,1277,81,+5.3,+13,61,+0.8,24,-1.8%,62,-0.4%,89,+4.0%,85,+3.5,86,-4.6,86,-2.1%,89,+1.8%,53,+0.0%,27,+2.3
Lou Amundson,31.9,NYK,Big,856,95,+11.0,+18,86,+4.4,93,+3.2%,89,-1.7%,49,-0.2%,1,-7.7,93,-6.6,79,-1.6%,58,+0.3%,88,-2.6%,90,-3.4
Chris Andersen,36.3,MIA,Big,1127,66,+2.0,+5,36,-2.3,64,+0.5%,13,+1.7%,18,-2.9%,70,+1.5,84,-4.3,91,-2.8%,85,+1.4%,28,+1.3%,59,-0.4
Alan Anderson,32.0,BKN,Wing,1713,73,+3.9,+10,29,-3.4,37,-1.0%,33,+0.8%,29,-1.7%,61,+0.8,95,-7.3,93,-3.2%,81,+1.2%,60,-0.4%,46,+0.4
Kyle Anderson,21.1,SAS,Wing,316,14,-9.9,-25,24,-4.6,48,-0.4%,1,+4.0%,45,-0.5%,82,+2.9,12,+5.3,19,+1.9%,19,-1.3%,26,+1.6%,39,+1.2
Ryan Anderson,26.5,NOP,Big,1653,29,-4.8,-13,76,+3.0,33,-1.3%,94,-2.1%,62,+0.8%,85,+3.4,5,+7.8,13,+2.7%,25,-0.9%,11,+2.8%,32,+1.7
Giannis Antetokounmpo,19.9,MIL,Forward,2507,63,+1.4,+4,67,+1.7,50,-0.3%,30,+0.9%,84,+2.9%,95,+5.3,51,+0.2,18,+2.0%,71,+0.8%,72,-1.1%,76,-2.0
Carmelo Anthony,30.4,NYK,Forward,1424,94,+10.6,+21,99,+13.4,98,+5.1%,98,-2.9%,71,+1.6%,63,+0.9,26,+2.9,47,+0.2%,40,-0.3%,9,+3.0%,62,-0.8
Joel Anthony,32.2,DET,Big,367,47,-1.4,-4,15,-6.1,17,-2.7%,81,-1.2%,4,-5.4%,45,-0.5,88,-4.7,97,-4.4%,54,+0.2%,79,-1.8%,10,+4.7
Pero Antic,32.3,ATL,Big,1015,65,+1.9,+4,58,+0.2,23,-2.1%,54,-0.1%,77,+2.1%,96,+5.8,69,-1.8,43,+0.3%,88,+1.6%,98,-4.9%,8,+5.1
Trevor Ariza,29.3,HOU,Forward,2924,60,+0.9,+3,33,-2.9,35,-1.2%,19,+1.3%,53,+0.1%,38,-0.9,81,-3.8,77,-1.5%,53,+0.2%,60,-0.4%,58,-0.4
Darrell Arthur,26.6,DEN,Forward,959,66,+2.0,+5,16,-5.9,25,-1.8%,77,-1.0%,6,-5.0%,44,-0.5,96,-7.9,98,-4.7%,94,+2.4%,37,+0.8%,19,+3.0
Omer Asik,28.3,NOP,Big,1975,59,+0.8,+2,27,-3.8,38,-1.0%,11,+1.9%,80,+2.4%,7,-4.8,86,-4.6,50,+0.1%,31,-0.6%,98,-5.0%,99,-7.0
D.J. Augustin,27.0,DET,Point,1261,37,-3.1,-8,45,-1.2,69,+0.8%,14,+1.7%,29,-1.8%,84,+3.2,35,+1.8,42,+0.5%,33,-0.5%,31,+1.2%,65,-1.0
D.J. Augustin,27.0,OKC,Point,624,57,+0.5,+2,25,-4.4,12,-3.2%,88,-1.7%,26,-2.0%,8,-4.6,88,-4.9,97,-4.4%,68,+0.7%,3,+4.9%,18,+3.2
Jeff Ayres,27.5,SAS,Big,274,14,-9.8,-25,29,-3.6,10,-3.8%,29,+0.9%,77,+2.0%,89,+4.2,8,+6.2,2,+4.9%,42,-0.2%,82,-2.1%,5,+6.4
Luke Babbitt,25.4,NOP,Forward,748,8,-11.5,-29,15,-6.0,49,-0.4%,27,+1.0%,7,-4.6%,29,-1.7,11,+5.6,31,+1.0%,27,-0.8%,30,+1.2%,31,+1.8
Leandro Barbosa,31.9,GSW,Combo,863,7,-12.2,-24,10,-7.8,5,-4.8%,36,+0.7%,76,+1.9%,60,+0.7,16,+4.5,15,+2.4%,73,+0.9%,34,+1.0%,29,+2.0
J.J. Barea,30.3,DAL,Combo,1236,69,+2.9,+7,85,+4.3,59,+0.2%,96,-2.6%,57,+0.4%,72,+1.7,39,+1.4,33,+0.9%,45,-0.1%,59,-0.3%,29,+2.0
Andrea Bargnani,29.0,NYK,Big,768,13,-10.1,-13,21,-4.8,9,-3.8%,90,-1.9%,20,-2.7%,87,+3.8,12,+5.3,18,+2.0%,5,-2.5%,68,-0.9%,47,+0.4
Harrison Barnes,22.4,GSW,Forward,2240,70,+3.2,+5,63,+1.0,82,+1.5%,67,-0.5%,21,-2.4%,22,-2.3,72,-2.1,63,-0.8%,15,-1.5%,76,-1.4%,85,-2.8
Matt Barnes,34.6,LAC,Wing,2248,96,+11.7,+25,97,+9.4,96,+4.2%,62,-0.4%,97,+6.6%,47,-0.3,72,-2.3,63,-0.8%,87,+1.5%,31,+1.2%,80,-2.3
Earl Barron,33.2,PHX,Big,117,1,-22.1,-30,3,-12.2,2,-7.1%,36,+0.7%,57,+0.3%,25,-2.0,3,+9.9,0,+8.9%,85,+1.5%,100,-10.5%,1,+9.0
Will Barton,23.8,POR,Wing,246,41,-2.5,-6,14,-6.5,8,-4.1%,60,-0.3%,62,+0.7%,49,-0.2,82,-4.0,53,-0.1%,91,+2.1%,40,+0.7%,87,-3.0
Will Barton,23.8,DEN,Wing,630,83,+5.7,+14,31,-3.2,26,-1.8%,46,+0.3%,74,+1.8%,32,-1.6,98,-8.8,100,-6.8%,73,+0.8%,7,+3.4%,26,+2.4
Brandon Bass,29.5,BOS,Big,1917,32,-3.9,-11,37,-2.2,29,-1.6%,59,-0.3%,22,-2.3%,92,+4.7,36,+1.7,34,+0.8%,37,-0.4%,40,+0.6%,76,-2.0
Nicolas Batum,25.9,POR,Wing,2376,52,-0.2,-1,74,+2.4,58,+0.2%,64,-0.5%,82,+2.6%,72,+1.6,29,+2.6,24,+1.4%,52,+0.1%,20,+2.0%,68,-1.3
Jerryd Bayless,26.2,MIL,Combo,1692,46,-1.4,-4,42,-1.5,28,-1.6%,78,-1.0%,27,-1.8%,62,+0.9,53,-0.1,86,-2.1%,6,-2.2%,49,+0.2%,27,+2.3
Aron Baynes,27.9,SAS,Big,1077,62,+1.3,+3,39,-1.9,42,-0.8%,38,+0.6%,60,+0.5%,37,-1.0,77,-3.2,65,-0.9%,65,+0.6%,89,-2.8%,26,+2.4
Kent Bazemore,25.3,ATL,Wing,1235,10,-11.1,-27,11,-7.5,9,-3.8%,44,+0.3%,37,-1.0%,46,-0.4,21,+3.6,55,-0.1%,31,-0.7%,24,+1.7%,52,-0.0
Bradley Beal,21.3,WAS,Wing,2097,91,+8.4,+22,92,+6.2,97,+4.6%,54,-0.1%,26,-2.0%,43,-0.6,71,-2.1,76,-1.5%,41,-0.3%,65,-0.6%,28,+2.1
Michael Beasley,25.8,MIA,Big,495,70,+3.1,+8,14,-6.8,71,+0.9%,5,+2.5%,0,-9.4%,17,-3.1,99,-9.9,94,-3.3%,100,+5.2%,53,-0.0%,30,+1.9
Marco Belinelli,28.6,SAS,Combo,1336,13,-9.9,-24,42,-1.6,62,+0.4%,20,+1.3%,27,-1.8%,43,-0.7,4,+8.4,11,+2.8%,18,-1.4%,13,+2.7%,27,+2.2
Anthony Bennett,21.6,MIN,Big,839,17,-8.9,-12,30,-3.4,32,-1.3%,48,+0.2%,38,-0.9%,9,-4.3,11,+5.6,6,+3.9%,34,-0.5%,81,-2.0%,34,+1.5
Patrick Beverley,26.3,HOU,Point,1717,42,-2.3,-6,51,-0.3,48,-0.4%,47,+0.3%,50,-0.1%,20,-2.5,34,+2.0,21,+1.7%,40,-0.3%,75,-1.3%,34,+1.6
Bismack Biyombo,22.2,CHA,Big,1173,78,+5.0,+14,62,+1.0,30,-1.5%,42,+0.5%,95,+5.4%,61,+0.8,83,-4.0,85,-2.1%,54,+0.2%,18,+2.2%,77,-2.1
Tarik Black,22.9,HOU,Big,362,14,-9.8,-26,28,-3.7,9,-3.9%,49,+0.2%,89,+4.0%,7,-4.8,9,+6.1,6,+3.7%,30,-0.7%,59,-0.4%,67,-1.1
Tarik Black,22.9,LAL,Big,785,75,+4.4,+10,88,+5.0,76,+1.2%,76,-0.9%,81,+2.4%,83,+3.0,47,+0.6,17,+2.1%,44,-0.1%,96,-4.1%,63,-0.9
DeJuan Blair,25.5,WAS,Big,100,5,-14.1,-31,12,-7.4,41,-0.9%,0,+7.4%,97,+6.5%,20,-2.5,7,+6.7,24,+1.4%,98,+3.1%,16,+2.4%,0,+17.5
Steve Blake,34.7,POR,Point,1488,53,-0.0,-0,50,-0.4,69,+0.8%,47,+0.3%,23,-2.2%,27,-1.8,56,-0.4,72,-1.2%,26,-0.9%,64,-0.6%,30,+1.8
Eric Bledsoe,24.9,PHX,Point,2795,85,+6.2,+16,71,+1.9,88,+2.2%,28,+0.9%,33,-1.4%,73,+1.8,84,-4.3,80,-1.7%,72,+0.8%,69,-1.0%,74,-1.9
Bojan Bogdanovic,25.5,BKN,Forward,1795,33,-3.7,-9,70,+1.9,76,+1.2%,33,+0.8%,73,+1.6%,52,+0.1,11,+5.6,54,-0.1%,29,-0.7%,6,+3.8%,24,+2.5
Andrew Bogut,29.9,GSW,Big,1577,88,+7.0,+10,68,+1.7,92,+3.1%,27,+1.0%,23,-2.2%,2,-6.5,91,-5.3,87,-2.2%,28,-0.8%,99,-5.4%,67,-1.1
Matt Bonner,34.6,SAS,Big,846,27,-5.2,-13,43,-1.4,44,-0.7%,76,-0.9%,19,-2.7%,57,+0.4,20,+3.8,18,+1.9%,46,-0.1%,42,+0.6%,44,+0.6
Trevor Booker,26.9,UTA,Big,1546,69,+2.8,+7,68,+1.7,56,+0.1%,25,+1.1%,81,+2.5%,80,+2.7,63,-1.0,53,-0.1%,86,+1.5%,51,+0.1%,34,+1.6
Carlos Boozer,32.9,LAL,Big,1673,43,-1.9,-3,60,+0.8,61,+0.3%,30,+0.9%,54,+0.2%,69,+1.4,29,+2.7,32,+0.9%,21,-1.2%,69,-0.9%,50,+0.2
Chris Bosh,30.6,MIA,Big,1542,46,-1.5,-4,51,-0.4,70,+0.9%,52,-0.0%,17,-2.9%,41,-0.8,41,+1.1,47,+0.2%,19,-1.3%,60,-0.4%,95,-5.1
Avery Bradley,23.9,BOS,Combo,2419,32,-4.1,-11,23,-4.7,49,-0.4%,51,+0.0%,8,-4.2%,7,-4.6,59,-0.6,48,+0.1%,31,-0.7%,82,-2.1%,65,-1.0
Elton Brand,35.6,ATL,Big,415,40,-2.7,-6,40,-1.8,21,-2.3%,64,-0.5%,55,+0.2%,47,-0.4,43,+0.9,78,-1.6%,93,+2.2%,1,+6.6%,31,+1.8
Corey Brewer,28.7,MIN,Combo,672,31,-4.1,-6,35,-2.5,52,-0.2%,3,+3.0%,88,+3.9%,19,-2.5,37,+1.6,15,+2.3%,95,+2.5%,11,+2.8%,21,+2.9
Corey Brewer,28.7,HOU,Wing,1358,72,+3.8,+10,61,+0.8,63,+0.4%,88,-1.7%,35,-1.3%,82,+2.9,76,-2.9,82,-1.9%,43,-0.2%,81,-1.9%,31,+1.8
Aaron Brooks,29.8,CHI,Point,1845,69,+3.0,+8,83,+3.9,81,+1.4%,65,-0.5%,46,-0.4%,83,+3.1,43,+0.9,58,-0.3%,31,-0.7%,73,-1.2%,12,+4.4
Jabari Brown,21.9,LAL,Wing,549,20,-7.3,-13,58,+0.2,48,-0.4%,31,+0.8%,59,+0.4%,93,+4.8,5,+7.4,7,+3.5%,62,+0.5%,9,+3.2%,2,+7.9
Lorenzo Brown,24.2,MIN,Point,530,45,-1.5,-2,80,+3.4,93,+3.1%,33,+0.8%,33,-1.4%,64,+1.1,14,+4.9,9,+3.2%,75,+0.9%,55,-0.1%,20,+2.9
Markel Brown,22.8,BKN,Wing,670,64,+1.6,+5,90,+5.5,62,+0.4%,91,-1.9%,90,+4.2%,35,-1.2,20,+3.9,5,+4.1%,48,-0.0%,80,-1.8%,95,-5.7
Kobe Bryant,36.2,LAL,Wing,1203,21,-6.4,-11,59,+0.4,37,-1.1%,74,-0.8%,50,-0.2%,79,+2.3,6,+6.8,13,+2.6%,60,+0.4%,5,+4.0%,42,+0.8
Chase Budinger,26.4,MIN,Wing,1212,36,-3.1,-5,33,-2.9,65,+0.6%,41,+0.5%,3,-6.2%,66,+1.2,51,+0.2,51,+0.0%,23,-1.0%,57,-0.1%,79,-2.3
Reggie Bullock,23.6,LAC,Wing,199,40,-2.7,-5,4,-11.4,3,-5.6%,94,-2.2%,4,-6.0%,2,-6.3,97,-8.7,96,-3.7%,14,-1.6%,89,-2.6%,97,-6.2
Trey Burke,22.0,UTA,Point,2268,37,-2.9,-8,70,+1.9,38,-1.0%,98,-3.0%,47,-0.3%,42,-0.7,14,+4.8,20,+1.7%,38,-0.4%,7,+3.5%,43,+0.7
Alec Burks,23.3,UTA,Wing,894,13,-10.0,-25,62,+0.9,72,+1.0%,61,-0.3%,32,-1.5%,54,+0.2,2,+10.9,1,+5.9%,10,-1.9%,42,+0.5%,84,-2.8
Caron Butler,34.6,DET,Wing,1592,58,+0.7,+2,56,+0.0,79,+1.3%,61,-0.3%,11,-3.6%,47,-0.3,60,-0.7,38,+0.6%,35,-0.5%,90,-2.9%,74,-1.9
Jimmy Butler,25.1,CHI,Wing,2507,77,+4.8,+12,84,+4.0,57,+0.1%,77,-1.0%,83,+2.8%,91,+4.5,61,-0.8,43,+0.3%,61,+0.5%,39,+0.8%,85,-2.9
Rasual Butler,35.4,WAS,Wing,1423,30,-4.6,-12,44,-1.4,19,-2.5%,66,-0.5%,83,+2.8%,54,+0.2,23,+3.2,81,-1.8%,0,-4.3%,26,+1.5%,21,+2.9
Dwight Buycks,25.7,LAL,Point,101,69,+2.8,+3,73,+2.3,95,+3.6%,1,+4.3%,68,+1.3%,100,+10.0,58,-0.5,61,-0.5%,7,-2.1%,73,-1.2%,100,-12.0
Nick Calathes,25.7,MEM,Combo,770,83,+5.7,+15,17,-5.5,12,-3.4%,43,+0.5%,91,+4.5%,14,-3.4,100,-11.2,99,-5.2%,99,+3.3%,57,-0.2%,14,+3.9
Jose Calderon,33.1,NYK,Combo,1265,27,-5.2,-8,47,-0.8,53,-0.2%,63,-0.4%,36,-1.2%,22,-2.3,17,+4.4,12,+2.7%,41,-0.3%,56,-0.1%,46,+0.4
Kentavious Caldwell-Pope,21.7,DET,Wing,2572,91,+8.4,+22,95,+7.7,95,+3.9%,55,-0.1%,84,+3.0%,50,-0.1,60,-0.7,57,-0.3%,55,+0.2%,56,-0.1%,20,+2.9
Isaiah Canaan,23.4,HOU,Combo,308,67,+2.2,+6,23,-4.6,43,-0.8%,19,+1.4%,40,-0.8%,49,-0.2,93,-6.7,87,-2.3%,99,+3.4%,1,+6.8%,95,-5.1
Isaiah Canaan,23.4,PHI,Combo,563,50,-0.6,-1,56,+0.0,80,+1.3%,78,-1.0%,6,-4.7%,40,-0.8,47,+0.6,59,-0.4%,24,-1.0%,85,-2.2%,3,+7.4
DeMarre Carroll,28.3,ATL,Wing,2178,47,-1.3,-3,66,+1.5,59,+0.2%,46,+0.3%,69,+1.4%,88,+3.9,27,+2.8,17,+2.2%,79,+1.1%,22,+1.8%,55,-0.1
Vince Carter,37.8,MEM,Wing,1065,30,-4.5,-12,28,-3.7,29,-1.5%,77,-0.9%,22,-2.4%,9,-4.3,45,+0.8,61,-0.5%,47,-0.1%,36,+0.9%,16,+3.6
Michael Carter-Williams,23.1,PHI,Point,1374,78,+5.0,+6,15,-6.0,21,-2.4%,74,-0.8%,16,-3.1%,20,-2.4,100,-11.1,99,-5.1%,40,-0.3%,87,-2.4%,91,-3.6
Michael Carter-Williams,23.1,MIL,Point,756,100,+21.8,+50,99,+16.0,98,+5.1%,99,-3.6%,81,+2.5%,97,+6.7,92,-5.8,39,+0.6%,91,+2.1%,93,-3.3%,44,+0.6
Omri Casspi,26.4,SAC,Forward,1364,34,-3.5,-8,43,-1.4,59,+0.2%,12,+1.8%,48,-0.3%,83,+3.2,33,+2.1,22,+1.7%,46,-0.1%,35,+1.0%,81,-2.5
Mario Chalmers,28.5,MIA,Combo,2339,52,-0.2,-1,29,-3.6,45,-0.6%,4,+2.6%,51,-0.0%,82,+3.0,78,-3.4,57,-0.3%,95,+2.4%,38,+0.8%,18,+3.3
Tyson Chandler,32.1,DAL,Big,2280,80,+5.3,+14,56,+0.1,77,+1.2%,20,+1.3%,64,+1.0%,19,-2.6,91,-5.2,75,-1.5%,38,-0.4%,92,-3.1%,96,-5.9
Wilson Chandler,27.5,DEN,Forward,2461,35,-3.2,-8,69,+1.8,81,+1.4%,56,-0.1%,67,+1.2%,14,-3.4,13,+5.1,10,+3.0%,3,-3.0%,95,-3.6%,90,-3.4
Ian Clark,23.7,UTA,Combo,124,2,-18.4,-34,17,-5.7,9,-3.9%,67,-0.5%,37,-1.0%,4,-5.5,1,+12.7,12,+2.8%,42,-0.2%,2,+5.5%,3,+7.8
Jordan Clarkson,22.4,LAL,Combo,1401,31,-4.2,-8,36,-2.3,40,-0.9%,69,-0.6%,46,-0.4%,25,-2.0,34,+1.9,44,+0.3%,16,-1.5%,71,-1.1%,41,+1.0
Norris Cole,26.1,MIA,Point,1131,37,-3.0,-7,66,+1.6,71,+1.0%,97,-2.8%,13,-3.5%,19,-2.7,16,+4.6,36,+0.7%,6,-2.3%,25,+1.6%,47,+0.4
Norris Cole,26.1,NOP,Point,658,16,-9.2,-24,12,-7.3,11,-3.6%,89,-1.8%,3,-6.1%,47,-0.4,34,+1.9,90,-2.5%,14,-1.6%,54,-0.1%,7,+5.7
Darren Collison,27.2,SAC,Point,1559,94,+10.0,+25,90,+5.5,93,+3.1%,59,-0.3%,25,-2.0%,86,+3.6,85,-4.5,86,-2.1%,79,+1.1%,77,-1.6%,12,+4.5
Nick Collison,34.0,OKC,Big,1067,62,+1.2,+3,38,-2.1,34,-1.2%,88,-1.7%,15,-3.2%,29,-1.7,78,-3.3,57,-0.2%,86,+1.5%,77,-1.6%,43,+0.7
Mike Conley,27.1,MEM,Point,2215,68,+2.3,+6,88,+5.1,78,+1.3%,71,-0.7%,42,-0.7%,93,+4.7,27,+2.8,14,+2.4%,62,+0.5%,67,-0.8%,53,-0.1
Chris Copeland,30.6,IND,Forward,784,31,-4.4,-12,42,-1.5,36,-1.1%,37,+0.6%,63,+0.8%,50,-0.1,27,+2.8,18,+2.0%,35,-0.5%,70,-1.0%,56,-0.2
Bryce Cotton,22.2,UTA,Combo,129,17,-8.9,-24,49,-0.6,29,-1.5%,32,+0.8%,56,+0.2%,99,+8.9,4,+8.3,1,+7.7%,72,+0.8%,100,-6.8%,35,+1.5
DeMarcus Cousins,24.2,SAC,Big,2006,95,+11.2,+26,75,+2.7,83,+1.7%,14,+1.6%,61,+0.6%,86,+3.5,97,-8.5,84,-2.0%,92,+2.2%,86,-2.3%,85,-2.8
Robert Covington,23.9,PHI,Wing,1939,93,+9.8,+18,94,+6.9,88,+2.2%,87,-1.7%,81,+2.5%,42,-0.7,75,-2.9,78,-1.6%,76,+1.0%,46,+0.3%,34,+1.5
Allen Crabbe,22.6,POR,Wing,610,14,-9.7,-25,11,-7.6,26,-1.8%,22,+1.2%,24,-2.2%,16,-3.2,32,+2.2,41,+0.5%,74,+0.9%,16,+2.4%,9,+5.1
Jamal Crawford,34.6,LAC,Wing,1641,12,-10.4,-22,20,-5.1,7,-4.3%,75,-0.9%,6,-4.7%,98,+7.1,12,+5.3,16,+2.3%,46,-0.1%,17,+2.2%,13,+4.2
Jae Crowder,24.3,DAL,Forward,205,15,-9.4,-21,20,-5.2,10,-3.8%,33,+0.8%,91,+4.6%,22,-2.3,18,+4.2,36,+0.7%,25,-0.9%,69,-1.0%,1,+10.3
Jae Crowder,24.3,BOS,Forward,1362,83,+5.7,+16,94,+6.8,81,+1.5%,54,-0.0%,93,+4.9%,93,+4.7,42,+1.1,62,-0.6%,89,+1.7%,14,+2.6%,5,+6.7
Dante Cunningham,27.5,NOP,Forward,1614,49,-0.7,-2,40,-1.9,52,-0.2%,55,-0.1%,52,+0.0%,40,-0.8,64,-1.1,52,-0.1%,49,+0.0%,71,-1.1%,70,-1.5
Stephen Curry,26.6,GSW,Point,2606,99,+16.3,+31,99,+12.7,99,+6.4%,80,-1.1%,65,+1.1%,46,-0.4,80,-3.6,56,-0.2%,58,+0.3%,93,-3.2%,51,+0.1
Samuel Dalembert,34.5,NYK,Big,538,12,-10.6,-18,5,-10.0,17,-2.7%,4,+2.7%,40,-0.8%,18,-2.8,47,+0.6,74,-1.5%,81,+1.2%,14,+2.6%,70,-1.5
Troy Daniels,23.3,MIN,Combo,118,23,-6.2,-11,14,-6.6,1,-8.1%,86,-1.6%,92,+4.7%,54,+0.2,56,-0.4,76,-1.5%,42,-0.2%,67,-0.8%,1,+9.5
Troy Daniels,23.3,CHA,Wing,101,19,-7.5,-17,15,-6.1,21,-2.4%,19,+1.4%,50,-0.2%,79,+2.4,39,+1.4,20,+1.7%,71,+0.8%,75,-1.3%,65,-1.0
Gigi Datome,26.9,BOS,Forward,169,92,+8.6,+21,44,-1.3,57,+0.1%,49,+0.2%,35,-1.2%,38,-0.9,99,-9.8,100,-6.3%,71,+0.8%,32,+1.1%,25,+2.4
Brandon Davies,23.3,PHI,Big,368,15,-9.5,-9,90,+5.8,95,+3.8%,5,+2.5%,92,+4.6%,83,+3.1,1,+15.4,0,+10.3%,99,+3.5%,2,+5.9%,17,+3.4
Anthony Davis,21.6,NOP,Big,2450,98,+12.8,+32,95,+7.7,93,+3.2%,91,-1.9%,54,+0.1%,65,+1.1,89,-5.1,77,-1.6%,88,+1.6%,75,-1.3%,56,-0.2
Ed Davis,25.4,LAL,Big,1770,48,-1.2,-2,60,+0.6,68,+0.7%,16,+1.5%,85,+3.0%,14,-3.4,35,+1.9,27,+1.3%,88,+1.6%,10,+3.0%,53,-0.0
Glen Davis,28.8,LAC,Big,781,3,-17.2,-41,0,-20.9,1,-8.7%,47,+0.3%,1,-7.9%,12,-3.6,80,-3.7,66,-1.0%,66,+0.6%,54,-0.1%,68,-1.3
Austin Daye,26.4,SAS,Forward,241,5,-14.2,-37,3,-12.9,2,-7.0%,35,+0.7%,27,-1.8%,82,+2.9,39,+1.3,88,-2.3%,3,-2.9%,81,-1.9%,27,+2.3
DeMar DeRozan,25.2,TOR,Wing,2094,44,-1.9,-4,27,-3.9,27,-1.7%,43,+0.4%,19,-2.8%,83,+3.1,71,-2.1,78,-1.6%,38,-0.4%,70,-1.0%,36,+1.4
Dewayne Dedmon,25.2,ORL,Big,796,89,+7.6,+19,45,-1.2,31,-1.4%,17,+1.5%,98,+6.7%,36,-1.1,98,-8.8,98,-4.6%,89,+1.8%,51,+0.1%,27,+2.2
Matthew Dellavedova,24.1,CLE,Combo,1259,33,-3.5,-8,28,-3.8,14,-3.1%,42,+0.5%,81,+2.4%,43,-0.6,55,-0.2,37,+0.6%,33,-0.6%,95,-3.9%,23,+2.5
Luol Deng,29.5,MIA,Forward,2413,80,+5.3,+14,97,+9.4,96,+3.9%,91,-2.0%,86,+3.1%,59,+0.7,19,+4.1,45,+0.3%,9,-2.0%,55,-0.1%,68,-1.3
Boris Diaw,32.5,SAS,Big,1932,61,+1.1,+2,57,+0.1,58,+0.2%,18,+1.4%,75,+1.8%,47,-0.4,62,-0.9,52,-0.0%,53,+0.2%,83,-2.1%,45,+0.5
Gorgui Dieng,24.8,MIN,Big,2155,68,+2.6,+4,52,-0.3,60,+0.3%,37,+0.6%,61,+0.6%,35,-1.2,76,-2.9,60,-0.4%,83,+1.3%,43,+0.5%,75,-1.9
Spencer Dinwiddie,21.6,DET,Combo,430,17,-8.8,-22,9,-8.4,5,-4.9%,66,-0.5%,48,-0.3%,46,-0.5,50,+0.4,40,+0.5%,69,+0.7%,59,-0.4%,66,-1.1
