Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Malik Beasley,22.9,DEN,Wing,697,48,-0.3%,14,-4.5%,5,-8.1%,37,-1.9%,7,-5.8%,37,-1.9%,99,+7.7%,98,+5.6%
Malik Beasley,22.9,MIN,Wing,462,75,+1.5%,13,-4.6%,4,-8.3%,15,-5.4%,5,-6.6%,43,-0.9%,99,+9.4%,99,+7.4%
Marco Belinelli,33.6,SAS,Wing,833,75,+1.5%,82,+3.3%,48,-0.2%,46,-0.6%,45,-0.4%,68,+3.0%,54,+0.2%,64,+0.8%
DeAndre' Bembry,25.3,ATL,Combo,881,15,-2.8%,39,-1.2%,39,-1.2%,63,+1.8%,46,-0.3%,23,-4.3%,6,-5.1%,6,-5.0%
Dragan Bender,22.0,GSW,Big,184,20,-2.3%,3,-9.5%,14,-4.8%,14,-5.7%,10,-5.1%,91,+7.6%,84,+2.7%,90,+3.4%
Davis Bertans,27.0,WAS,Forward,1570,95,+3.9%,56,+0.3%,56,+0.6%,33,-2.1%,42,-0.7%,92,+8.0%,83,+2.6%,91,+3.5%
Patrick Beverley,31.3,LAC,Point,1341,57,+0.3%,36,-1.4%,77,+2.9%,17,-4.6%,48,-0.1%,92,+7.9%,53,+0.1%,79,+2.0%
Bismack Biyombo,27.2,CHA,Big,1029,57,+0.3%,81,+3.0%,50,-0.0%,12,-6.3%,33,-1.5%,46,-0.6%,56,+0.4%,57,+0.4%
Nemanja Bjelica,31.5,SAC,Big,2009,91,+3.2%,48,-0.4%,82,+3.7%,68,+2.3%,80,+3.0%,90,+7.5%,76,+1.9%,90,+3.3%
Eric Bledsoe,29.9,MIL,Point,1644,78,+1.7%,92,+4.6%,21,-3.3%,31,-2.4%,22,-2.8%,51,+0.2%,58,+0.7%,60,+0.6%
Bojan Bogdanovic,30.5,UTA,Forward,2082,96,+4.2%,71,+1.7%,54,+0.3%,21,-4.0%,43,-0.6%,83,+5.8%,95,+5.5%,97,+5.4%
Devin Booker,23.0,PHX,Wing,2508,97,+4.8%,88,+4.0%,87,+4.5%,78,+4.0%,89,+4.4%,78,+4.4%,89,+3.4%,93,+3.7%
Avery Bradley,28.9,LAL,Combo,1184,65,+0.8%,60,+0.7%,76,+2.7%,65,+1.9%,76,+2.3%,18,-5.4%,81,+2.4%,55,+0.3%
Malcolm Brogdon,26.9,IND,Combo,1665,33,-1.3%,17,-3.9%,78,+3.0%,94,+8.4%,93,+5.3%,18,-5.2%,18,-3.0%,11,-3.6%
Jaylen Brown,23.0,BOS,Wing,1929,79,+1.8%,90,+4.1%,73,+2.4%,22,-3.9%,51,+0.1%,80,+4.9%,43,-0.6%,58,+0.5%
Reggie Bullock,28.6,NYK,Wing,682,57,+0.3%,79,+2.6%,78,+3.1%,50,-0.0%,69,+1.6%,42,-1.2%,33,-1.7%,29,-1.6%
Trey Burke,27.0,PHI,Point,282,56,+0.3%,8,-5.6%,97,+8.1%,20,-4.1%,73,+2.0%,97,+11.5%,72,+1.6%,93,+3.8%
Trey Burke,27.0,DAL,Point,190,90,+3.2%,71,+1.7%,93,+6.3%,97,+12.9%,99,+8.4%,66,+2.7%,52,-0.1%,61,+0.7%
Alec Burks,28.3,GSW,Wing,1384,37,-1.0%,20,-3.3%,19,-3.6%,67,+2.2%,39,-0.9%,93,+8.7%,39,-1.0%,65,+0.9%
Alec Burks,28.3,PHI,Combo,361,14,-3.0%,6,-6.7%,93,+6.4%,9,-7.9%,66,+1.4%,58,+1.3%,11,-4.1%,17,-2.8%
Jimmy Butler,30.1,MIA,Wing,1957,25,-1.8%,45,-0.5%,49,-0.2%,64,+1.8%,57,+0.7%,55,+0.5%,28,-1.9%,32,-1.3%
Bruno Caboclo,24.1,MEM,Big,150,2,-7.1%,1,-10.7%,64,+1.3%,74,+3.3%,67,+1.5%,7,-10.2%,2,-7.1%,1,-7.9%
Kentavious Caldwell-Pope,26.7,LAL,Wing,1749,31,-1.4%,30,-2.1%,36,-1.5%,64,+1.8%,50,+0.1%,65,+2.6%,11,-4.0%,22,-2.1%
Clint Capela,25.5,HOU,Big,1275,26,-1.7%,14,-4.5%,45,-0.6%,87,+6.0%,65,+1.3%,39,-1.6%,55,+0.4%,51,+0.0%
DeMarre Carroll,33.3,SAS,Forward,110,95,+4.0%,6,-6.8%,65,+1.4%,63,+1.7%,67,+1.5%,100,+19.1%,98,+7.0%,99,+8.9%
DeMarre Carroll,33.3,HOU,Big,114,76,+1.5%,82,+3.3%,100,+20.0%,91,+7.3%,100,+15.6%,98,+13.5%,7,-5.1%,31,-1.5%
Vince Carter,42.8,ATL,Big,857,34,-1.3%,29,-2.1%,33,-1.8%,69,+2.5%,44,-0.5%,78,+4.3%,37,-1.2%,50,-0.0%
Michael Carter-Williams,28.1,ORL,Combo,808,66,+0.9%,49,-0.3%,73,+2.5%,25,-3.3%,47,-0.1%,81,+5.0%,63,+1.1%,73,+1.5%
Willie Cauley-Stein,26.2,GSW,Big,938,72,+1.2%,92,+4.8%,96,+7.1%,31,-2.4%,78,+2.8%,10,-8.4%,64,+1.1%,42,-0.6%
Willie Cauley-Stein,26.2,DAL,Big,147,14,-3.0%,100,+11.5%,3,-8.8%,0,-23.5%,1,-13.6%,88,+6.8%,25,-2.3%,61,+0.7%
Tyson Chandler,37.1,HOU,Big,219,13,-3.1%,11,-5.0%,98,+8.6%,11,-6.5%,83,+3.4%,1,-20.1%,83,+2.7%,24,-1.9%
Wilson Chandler,32.5,BKN,Big,730,23,-2.1%,37,-1.3%,25,-2.7%,14,-5.5%,18,-3.4%,68,+2.9%,32,-1.7%,40,-0.6%
Marquese Chriss,22.3,GSW,Big,1160,60,+0.5%,82,+3.3%,16,-4.6%,82,+4.9%,45,-0.4%,55,+0.6%,21,-2.8%,23,-2.0%
Jordan Clarkson,27.4,CLE,Wing,665,58,+0.4%,89,+4.1%,54,+0.3%,1,-20.8%,10,-5.2%,52,+0.2%,47,-0.3%,51,+0.0%
Jordan Clarkson,27.4,UTA,Wing,1025,32,-1.4%,62,+0.9%,82,+3.7%,94,+9.0%,92,+4.8%,9,-8.8%,36,-1.3%,13,-3.5%
Mike Conley,32.1,UTA,Point,1359,25,-1.9%,27,-2.4%,18,-4.1%,22,-3.8%,15,-4.0%,59,+1.6%,46,-0.4%,55,+0.3%
Pat Connaughton,26.8,MIL,Wing,1146,17,-2.6%,12,-4.8%,81,+3.6%,82,+4.7%,87,+3.9%,25,-4.0%,19,-2.9%,14,-3.2%
Robert Covington,28.9,MIN,Forward,1410,95,+3.8%,99,+8.3%,40,-1.2%,74,+3.3%,46,-0.3%,25,-3.9%,78,+2.1%,66,+1.0%
Robert Covington,28.9,HOU,Big,725,71,+1.2%,30,-2.1%,28,-2.4%,97,+13.2%,82,+3.3%,38,-1.7%,80,+2.2%,69,+1.2%
Allen Crabbe,27.6,ATL,Wing,504,6,-4.5%,12,-4.6%,76,+2.7%,6,-9.4%,42,-0.7%,43,-0.9%,13,-3.6%,14,-3.2%
Allen Crabbe,27.6,MIN,Wing,131,2,-6.3%,1,-10.5%,67,+1.6%,9,-7.6%,39,-1.0%,83,+5.7%,1,-8.3%,5,-5.4%
Jae Crowder,29.3,MEM,Forward,1321,22,-2.1%,52,-0.0%,10,-5.9%,43,-1.0%,12,-4.7%,56,+0.7%,22,-2.6%,25,-1.9%
Jae Crowder,29.3,MIA,Big,553,36,-1.1%,2,-9.7%,36,-1.5%,15,-5.0%,22,-2.8%,95,+9.0%,52,+0.0%,85,+2.5%
Seth Curry,29.2,DAL,Combo,1543,51,-0.1%,51,-0.1%,56,+0.5%,82,+4.9%,71,+1.8%,10,-8.4%,74,+1.7%,41,-0.6%
Stephen Curry,31.6,GSW,Point,139,46,-0.4%,27,-2.4%,86,+4.3%,21,-4.0%,56,+0.6%,41,-1.2%,9,-4.5%,11,-3.7%
Troy Daniels,28.3,LAL,Wing,387,12,-3.4%,41,-1.0%,1,-12.6%,19,-4.3%,2,-8.4%,71,+3.4%,70,+1.5%,76,+1.7%
Anthony Davis,26.6,LAL,Big,2130,34,-1.3%,20,-3.4%,92,+5.9%,26,-3.2%,71,+1.8%,24,-4.0%,44,-0.5%,32,-1.3%
Ed Davis,30.4,UTA,Big,281,0,-8.9%,3,-9.2%,5,-7.8%,10,-7.2%,3,-7.7%,57,+0.9%,7,-5.1%,12,-3.6%
DeMar DeRozan,30.2,SAS,Forward,2315,59,+0.5%,28,-2.2%,75,+2.6%,85,+5.9%,89,+4.2%,31,-2.8%,67,+1.3%,59,+0.5%
Dewayne Dedmon,30.2,SAC,Big,526,31,-1.4%,50,-0.3%,7,-7.0%,89,+6.4%,35,-1.4%,67,+2.7%,21,-2.7%,29,-1.5%
Dewayne Dedmon,30.2,ATL,Big,233,68,+1.0%,87,+3.9%,70,+2.0%,80,+4.5%,78,+2.8%,56,+0.7%,7,-4.8%,11,-3.6%
Matthew Dellavedova,29.1,CLE,Combo,804,59,+0.4%,84,+3.5%,35,-1.5%,27,-3.0%,30,-1.9%,45,-0.7%,27,-2.1%,26,-1.8%
Cheick Diallo,23.1,PHX,Big,406,21,-2.2%,35,-1.5%,8,-6.9%,57,+0.9%,15,-3.9%,42,-1.1%,74,+1.8%,67,+1.0%
Gorgui Dieng,29.8,MIN,Big,769,8,-4.1%,8,-5.7%,52,+0.2%,24,-3.5%,39,-0.9%,74,+3.9%,29,-1.9%,38,-0.8%
Gorgui Dieng,29.8,MEM,Big,297,36,-1.1%,6,-6.7%,97,+8.2%,90,+7.0%,98,+7.5%,49,-0.2%,6,-5.2%,11,-3.6%
Spencer Dinwiddie,26.6,BKN,Combo,1993,91,+3.2%,95,+6.0%,43,-0.9%,31,-2.4%,31,-1.7%,53,+0.4%,69,+1.4%,72,+1.4%
Goran Dragic,33.5,MIA,Point,1645,64,+0.7%,41,-1.0%,22,-3.1%,59,+1.1%,34,-1.5%,42,-1.1%,76,+1.9%,68,+1.1%
Andre Drummond,26.2,DET,Big,1651,27,-1.6%,39,-1.2%,2,-9.9%,70,+2.6%,6,-6.1%,40,-1.4%,60,+0.8%,56,+0.4%
Andre Drummond,26.2,CLE,Big,220,14,-3.0%,3,-9.5%,100,+12.5%,70,+2.6%,99,+8.9%,98,+12.5%,1,-10.4%,8,-4.7%
Jared Dudley,34.3,LAL,Big,292,18,-2.5%,23,-2.9%,2,-10.8%,49,-0.1%,8,-5.7%,48,-0.4%,57,+0.5%,47,-0.2%
Kris Dunn,25.6,CHI,Point,1259,43,-0.6%,91,+4.4%,25,-2.7%,4,-10.4%,9,-5.3%,29,-3.1%,38,-1.1%,27,-1.7%
Wayne Ellington,31.9,NYK,Combo,528,56,+0.2%,73,+1.9%,45,-0.5%,30,-2.6%,34,-1.5%,58,+1.4%,59,+0.7%,59,+0.5%
Joel Embiid,25.6,PHI,Big,1505,17,-2.6%,59,+0.6%,32,-1.8%,32,-2.3%,28,-2.0%,34,-2.1%,19,-2.9%,19,-2.5%
James Ennis,29.3,PHI,Wing,758,89,+2.9%,58,+0.4%,58,+0.7%,59,+1.2%,59,+0.8%,78,+4.3%,81,+2.4%,88,+3.0%
James Ennis,29.3,ORL,Forward,484,18,-2.5%,13,-4.6%,68,+1.7%,60,+1.4%,67,+1.5%,2,-16.8%,47,-0.4%,15,-3.1%
Dante Exum,24.3,CLE,Wing,385,5,-4.7%,6,-6.3%,60,+0.8%,62,+1.6%,63,+1.1%,16,-5.6%,5,-5.5%,4,-5.8%
Derrick Favors,28.3,NOP,Big,1241,53,+0.0%,38,-1.2%,56,+0.6%,57,+1.0%,57,+0.7%,47,-0.5%,62,+0.9%,61,+0.6%
Cristiano Felicio,27.3,CHI,Big,380,95,+3.8%,56,+0.2%,65,+1.3%,58,+1.1%,64,+1.2%,38,-1.6%,95,+5.5%,93,+3.8%
Yogi Ferrell,26.5,SAC,Point,460,11,-3.5%,7,-6.0%,71,+2.1%,90,+6.9%,91,+4.6%,15,-6.0%,8,-4.7%,5,-5.0%
Dorian Finney-Smith,26.5,DAL,Forward,2116,81,+2.0%,96,+6.1%,59,+0.7%,56,+0.8%,60,+0.9%,46,-0.6%,43,-0.6%,43,-0.5%
Bryn Forbes,26.3,SAS,Wing,1570,35,-1.2%,40,-1.0%,67,+1.6%,39,-1.5%,51,+0.1%,34,-2.3%,72,+1.6%,61,+0.6%
Evan Fournier,27.0,ORL,Wing,2075,86,+2.4%,86,+3.7%,92,+5.9%,49,-0.1%,83,+3.4%,91,+7.7%,34,-1.5%,49,-0.1%
Tim Frazier,29.0,DET,Point,322,9,-3.7%,51,-0.2%,3,-9.5%,17,-4.6%,4,-7.4%,97,+11.7%,3,-6.3%,21,-2.1%
Danilo Gallinari,31.2,OKC,Big,1833,97,+4.9%,86,+3.9%,74,+2.5%,57,+0.9%,72,+1.9%,79,+4.5%,98,+7.0%,99,+6.5%
Langston Galloway,27.9,DET,Wing,1684,47,-0.3%,56,+0.3%,75,+2.7%,18,-4.5%,57,+0.7%,69,+3.2%,26,-2.1%,44,-0.4%
Marc Gasol,34.8,TOR,Big,1157,86,+2.6%,78,+2.5%,16,-4.5%,69,+2.5%,28,-2.2%,82,+5.0%,75,+1.8%,86,+2.6%
Rudy Gay,33.2,SAS,Big,1455,19,-2.4%,55,+0.2%,23,-2.9%,23,-3.7%,19,-3.3%,52,+0.3%,5,-5.6%,9,-4.2%
Paul George,29.5,LAC,Wing,1412,85,+2.3%,72,+1.9%,39,-1.3%,58,+1.1%,44,-0.5%,95,+8.9%,70,+1.5%,92,+3.6%
Taj Gibson,34.4,NYK,Big,1020,19,-2.4%,39,-1.2%,28,-2.4%,29,-2.6%,26,-2.5%,24,-4.1%,56,+0.5%,42,-0.6%
Rudy Gobert,27.3,UTA,Big,2331,94,+3.7%,86,+3.7%,44,-0.7%,68,+2.5%,52,+0.1%,80,+4.8%,77,+2.0%,87,+2.8%
Aaron Gordon,24.1,ORL,Forward,2017,91,+3.2%,84,+3.5%,92,+6.1%,51,+0.2%,85,+3.7%,87,+6.6%,50,-0.2%,64,+0.9%
Eric Gordon,30.9,HOU,Wing,1016,40,-0.8%,67,+1.3%,11,-5.4%,80,+4.4%,24,-2.7%,65,+2.6%,21,-2.8%,27,-1.7%
Treveon Graham,26.0,MIN,Forward,640,19,-2.4%,43,-0.8%,51,+0.0%,44,-0.8%,49,-0.0%,13,-6.9%,26,-2.2%,16,-2.9%
Treveon Graham,26.0,ATL,Forward,246,22,-2.1%,4,-8.1%,67,+1.6%,89,+6.4%,81,+3.1%,1,-18.7%,96,+5.9%,59,+0.5%
Jerami Grant,25.6,DEN,Big,1860,62,+0.6%,77,+2.5%,13,-5.1%,16,-4.8%,11,-4.9%,61,+1.8%,87,+3.2%,89,+3.0%
Danny Green,32.4,LAL,Wing,1684,76,+1.5%,47,-0.4%,99,+9.3%,23,-3.7%,83,+3.4%,30,-3.1%,66,+1.2%,54,+0.3%
Draymond Green,29.7,GSW,Big,1221,82,+2.1%,65,+1.1%,64,+1.3%,18,-4.4%,36,-1.3%,92,+7.9%,91,+3.8%,96,+4.8%
JaMychal Green,29.4,LAC,Big,1248,41,-0.8%,64,+1.0%,15,-4.8%,14,-5.5%,11,-4.9%,22,-4.6%,56,+0.4%,36,-0.9%
Jeff Green,33.2,UTA,Forward,545,4,-5.2%,14,-4.5%,68,+1.7%,30,-2.4%,55,+0.6%,16,-5.7%,8,-4.7%,6,-5.0%
Jeff Green,33.2,HOU,Forward,390,94,+3.7%,94,+5.3%,81,+3.6%,86,+6.0%,90,+4.4%,91,+7.7%,41,-0.8%,76,+1.7%
Blake Griffin,30.6,DET,Big,512,40,-0.8%,27,-2.5%,18,-4.0%,61,+1.5%,22,-2.8%,28,-3.2%,48,-0.3%,33,-1.1%
Tim Hardaway Jr.,27.6,DAL,Wing,2090,66,+0.9%,78,+2.5%,8,-6.5%,15,-5.1%,6,-5.9%,79,+4.7%,71,+1.6%,84,+2.4%
James Harden,30.2,HOU,Point,2482,61,+0.6%,39,-1.2%,30,-2.2%,44,-0.8%,32,-1.7%,10,-8.5%,90,+3.7%,63,+0.8%
Maurice Harkless,26.5,LAC,Forward,1131,72,+1.2%,60,+0.7%,32,-1.8%,83,+5.0%,56,+0.6%,85,+6.2%,58,+0.6%,79,+2.0%
Maurice Harkless,26.5,NYK,Wing,285,96,+4.1%,97,+6.6%,17,-4.2%,99,+16.1%,90,+4.5%,1,-19.9%,37,-1.2%,3,-6.2%
Montrezl Harrell,25.8,LAC,Big,1724,61,+0.6%,60,+0.7%,57,+0.6%,48,-0.2%,55,+0.6%,8,-8.9%,67,+1.3%,31,-1.4%
Gary Harris,25.1,DEN,Wing,1779,38,-0.9%,56,+0.3%,87,+4.5%,83,+5.1%,92,+4.7%,94,+8.7%,1,-8.6%,6,-4.9%
Joe Harris,28.2,BKN,Wing,2122,86,+2.4%,75,+2.1%,47,-0.3%,67,+2.2%,52,+0.1%,26,-3.8%,83,+2.7%,70,+1.2%
Tobias Harris,27.3,PHI,Forward,2468,39,-0.9%,84,+3.5%,86,+4.3%,17,-4.7%,58,+0.8%,22,-4.6%,10,-4.3%,9,-4.4%
Gordon Hayward,29.6,BOS,Forward,1737,93,+3.6%,90,+4.2%,55,+0.4%,79,+4.1%,71,+1.8%,95,+8.9%,77,+2.0%,91,+3.4%
John Henson,28.8,CLE,Big,405,90,+3.1%,80,+2.9%,98,+9.1%,18,-4.4%,93,+5.3%,34,-2.3%,54,+0.3%,54,+0.3%
John Henson,28.8,DET,Big,188,83,+2.2%,92,+4.8%,1,-11.8%,40,-1.4%,1,-9.4%,37,-1.9%,98,+6.9%,94,+4.2%
Juan Hernangomez,24.1,DEN,Forward,370,23,-2.1%,18,-3.8%,4,-8.3%,66,+2.1%,13,-4.5%,5,-11.8%,86,+3.1%,48,-0.2%
Juan Hernangomez,24.1,MIN,Big,407,85,+2.3%,25,-2.7%,31,-2.1%,24,-3.5%,37,-1.2%,64,+2.4%,96,+6.2%,98,+5.5%
Willy Hernangomez,25.4,CHA,Big,320,28,-1.5%,71,+1.7%,23,-3.0%,75,+3.4%,32,-1.7%,11,-7.7%,36,-1.4%,17,-2.8%
Mario Hezonja,24.7,POR,Forward,803,10,-3.6%,32,-1.9%,17,-4.3%,57,+1.0%,29,-1.9%,26,-3.8%,16,-3.2%,12,-3.6%
Buddy Hield,26.9,SAC,Wing,2201,66,+0.9%,59,+0.6%,60,+0.8%,35,-2.0%,47,-0.1%,20,-4.9%,73,+1.7%,55,+0.3%
George Hill,33.5,MIL,Combo,1264,64,+0.7%,28,-2.3%,89,+4.8%,50,-0.0%,80,+2.9%,78,+4.2%,69,+1.4%,81,+2.1%
Solomon Hill,28.6,MEM,Forward,874,78,+1.6%,37,-1.3%,78,+3.1%,76,+3.7%,83,+3.3%,74,+3.8%,72,+1.7%,82,+2.2%
Solomon Hill,28.6,MIA,Forward,183,12,-3.2%,10,-5.0%,90,+5.3%,16,-4.9%,67,+1.5%,41,-1.2%,19,-2.9%,18,-2.7%
Jrue Holiday,29.4,NOP,Combo,2115,50,-0.1%,28,-2.2%,46,-0.5%,72,+2.9%,60,+0.9%,69,+3.1%,26,-2.2%,39,-0.7%
Justin Holiday,30.6,IND,Wing,1805,45,-0.5%,40,-1.1%,24,-2.9%,19,-4.2%,18,-3.4%,38,-1.7%,67,+1.3%,60,+0.6%
Rondae Hollis-Jefferson,24.8,TOR,Big,1092,8,-4.1%,8,-5.9%,61,+0.8%,35,-2.0%,47,-0.2%,9,-8.6%,17,-3.0%,9,-4.4%
Richaun Holmes,26.0,SAC,Big,1229,63,+0.7%,75,+2.2%,81,+3.6%,11,-6.6%,51,+0.1%,55,+0.5%,75,+1.8%,73,+1.5%
Rodney Hood,27.0,POR,Forward,618,74,+1.3%,72,+1.8%,83,+3.7%,42,-1.1%,68,+1.6%,49,-0.3%,74,+1.8%,71,+1.3%
Al Horford,33.4,PHI,Big,2022,85,+2.4%,84,+3.5%,69,+1.9%,74,+3.2%,76,+2.4%,33,-2.5%,73,+1.7%,61,+0.7%
Danuel House,26.4,HOU,Forward,1875,49,-0.2%,68,+1.4%,9,-6.1%,4,-10.6%,3,-7.4%,71,+3.4%,36,-1.2%,53,+0.2%
Dwight Howard,33.9,LAL,Big,1266,64,+0.7%,70,+1.5%,16,-4.6%,19,-4.2%,13,-4.4%,86,+6.5%,79,+2.1%,90,+3.1%
Serge Ibaka,30.1,TOR,Big,1476,43,-0.6%,66,+1.2%,96,+7.2%,52,+0.3%,93,+4.8%,60,+1.6%,28,-1.9%,33,-1.2%
Andre Iguodala,35.8,MIA,Forward,412,46,-0.5%,33,-1.7%,1,-12.7%,99,+15.9%,27,-2.4%,77,+4.2%,19,-2.9%,36,-0.9%
Ersan Ilyasova,32.5,MIL,Big,970,47,-0.4%,12,-4.8%,92,+6.2%,74,+3.1%,93,+4.9%,13,-6.9%,82,+2.5%,57,+0.4%
Joe Ingles,32.1,UTA,Forward,2131,77,+1.6%,54,+0.1%,30,-2.1%,33,-2.2%,28,-2.2%,54,+0.5%,74,+1.8%,75,+1.6%
Brandon Ingram,22.2,NOP,Forward,2102,38,-0.9%,73,+2.0%,14,-4.8%,94,+9.1%,52,+0.2%,42,-1.1%,26,-2.2%,25,-1.9%
Kyrie Irving,27.6,BKN,Point,657,97,+4.8%,81,+3.2%,96,+7.8%,81,+4.6%,97,+7.0%,76,+4.1%,96,+6.2%,98,+5.7%
Reggie Jackson,29.5,DET,Point,380,46,-0.4%,32,-1.9%,67,+1.6%,33,-2.2%,56,+0.7%,11,-7.7%,86,+3.0%,46,-0.3%
Reggie Jackson,29.5,LAC,Combo,344,49,-0.2%,55,+0.2%,4,-8.5%,78,+4.1%,15,-3.9%,47,-0.5%,64,+1.1%,63,+0.8%
LeBron James,34.8,LAL,Forward,2315,91,+3.2%,72,+1.8%,76,+2.7%,27,-3.0%,51,+0.1%,71,+3.5%,58,+0.7%,75,+1.7%
James Johnson,32.7,MIA,Big,268,93,+3.6%,69,+1.4%,32,-1.9%,51,+0.2%,38,-1.1%,20,-4.9%,97,+6.2%,93,+3.7%
James Johnson,32.7,MIN,Big,338,7,-4.1%,73,+1.9%,20,-3.6%,73,+3.1%,25,-2.5%,3,-14.9%,3,-6.6%,1,-8.2%
Stanley Johnson,23.4,TOR,Forward,109,4,-5.0%,0,-13.1%,77,+2.9%,0,-23.5%,6,-5.9%,1,-18.6%,99,+8.9%,69,+1.1%
Tyler Johnson,27.5,PHX,Combo,514,9,-3.9%,38,-1.3%,42,-0.9%,5,-10.1%,8,-5.5%,27,-3.6%,23,-2.5%,17,-2.7%
Tyler Johnson,27.5,BKN,Wing,192,31,-1.4%,41,-1.0%,6,-7.4%,96,+10.0%,57,+0.7%,13,-7.1%,39,-1.0%,28,-1.6%
Nikola Jokic,24.7,DEN,Big,2334,79,+1.9%,77,+2.4%,99,+10.8%,57,+0.9%,96,+6.7%,56,+0.6%,20,-2.9%,21,-2.2%
Damian Jones,24.3,ATL,Big,851,55,+0.2%,61,+0.8%,84,+3.9%,13,-5.8%,61,+1.1%,37,-1.9%,52,-0.0%,44,-0.4%
Tyus Jones,23.5,MEM,Point,1193,45,-0.5%,48,-0.4%,41,-1.0%,90,+6.9%,60,+0.9%,56,+0.7%,49,-0.2%,50,-0.0%
Derrick Jones Jr.,22.7,MIA,Forward,1351,40,-0.8%,53,0.0%,46,-0.4%,58,+1.1%,51,+0.1%,11,-7.9%,47,-0.3%,22,-2.1%
DeAndre Jordan,31.3,BKN,Big,1233,25,-1.9%,23,-2.9%,63,+1.1%,90,+7.1%,80,+3.0%,74,+3.8%,12,-3.8%,22,-2.1%
Cory Joseph,28.2,SAC,Combo,1721,38,-1.0%,46,-0.4%,25,-2.7%,22,-3.9%,22,-2.8%,59,+1.4%,51,-0.1%,55,+0.3%
Frank Kaminsky,26.6,PHX,Big,761,47,-0.4%,42,-0.9%,22,-3.2%,7,-9.0%,8,-5.4%,35,-2.0%,79,+2.2%,69,+1.1%
