Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Nicolas Batum,26.9,CHA,Wing,2434,45,+0.3%,34,+1.5%,45,+0.3%,42,+0.5%,44,+0.5%,93,-7.9%,62,-0.9%,85,-2.8%
Jerryd Bayless,27.2,MIL,Combo,1481,38,+0.7%,74,-2.2%,10,+5.2%,54,-0.4%,19,+2.4%,13,+6.1%,57,-0.6%,31,+1.5%
Aron Baynes,28.9,DET,Big,1177,39,+0.7%,77,-2.6%,86,-4.3%,32,+1.5%,67,-1.4%,57,-1.0%,6,+5.3%,10,+3.9%
Kent Bazemore,26.3,ATL,Wing,2068,46,+0.2%,45,+0.7%,94,-6.1%,44,+0.5%,78,-2.5%,23,+3.8%,35,+1.2%,26,+1.8%
Bradley Beal,22.3,WAS,Wing,1695,22,+1.6%,30,+1.8%,38,+0.9%,67,-2.0%,58,-0.7%,52,-0.2%,8,+4.8%,11,+3.6%
Michael Beasley,26.8,HOU,Big,355,35,+0.8%,94,-5.2%,50,-0.2%,2,+7.6%,8,+3.7%,12,+6.8%,49,+0.0%,20,+2.3%
Marco Belinelli,29.6,SAC,Wing,1659,35,+0.9%,19,+2.8%,13,+4.4%,68,-2.0%,33,+1.2%,65,-2.1%,65,-1.1%,70,-1.4%
Patrick Beverley,27.3,HOU,Point,2021,56,-0.2%,62,-0.8%,37,+1.0%,54,-0.4%,47,+0.3%,73,-3.3%,50,+0.0%,66,-1.0%
Bismack Biyombo,23.2,TOR,Big,1799,95,-3.6%,95,-5.8%,70,-2.4%,88,-4.3%,88,-3.4%,10,+7.3%,90,-4.5%,73,-1.6%
Nemanja Bjelica,27.5,MIN,Big,1012,19,+1.8%,73,-2.0%,55,-0.8%,3,+6.3%,14,+3.0%,33,+2.4%,31,+1.8%,25,+2.0%
Tarik Black,23.9,LAL,Big,432,92,-3.0%,77,-2.5%,98,-9.2%,20,+2.8%,77,-2.4%,2,+12.9%,97,-7.1%,71,-1.5%
DeJuan Blair,26.5,WAS,Big,175,39,+0.7%,3,+7.1%,5,+6.8%,80,-3.0%,24,+1.9%,17,+5.2%,100,-10.8%,97,-5.8%
Steve Blake,35.7,DET,Point,919,52,-0.0%,69,-1.4%,74,-3.0%,19,+2.9%,50,-0.0%,75,-3.6%,14,+3.7%,21,+2.2%
Eric Bledsoe,25.9,PHX,Combo,1055,53,-0.1%,62,-0.9%,16,+4.0%,53,-0.3%,25,+1.7%,51,+0.0%,60,-0.8%,63,-0.8%
Bojan Bogdanovic,26.5,BKN,Wing,2066,51,-0.0%,59,-0.6%,31,+1.8%,48,+0.2%,35,+1.0%,44,+1.2%,65,-1.1%,61,-0.6%
Andrew Bogut,30.9,GSW,Big,1449,88,-2.5%,97,-6.7%,36,+1.1%,29,+1.8%,27,+1.5%,49,+0.4%,72,-1.9%,70,-1.4%
Matt Bonner,35.6,SAS,Big,129,1,+5.8%,35,+1.4%,66,-1.8%,80,-3.0%,77,-2.4%,1,+16.4%,2,+7.3%,0,+9.6%
Devin Booker,19.0,PHX,Wing,2064,56,-0.2%,60,-0.7%,51,-0.2%,55,-0.4%,54,-0.3%,70,-3.0%,45,+0.3%,58,-0.4%
Trevor Booker,27.9,UTA,Big,1612,76,-1.5%,22,+2.5%,87,-4.5%,79,-2.8%,88,-3.6%,64,-2.0%,93,-5.3%,94,-4.3%
Chris Bosh,31.6,MIA,Big,1769,67,-0.9%,85,-3.4%,28,+2.3%,50,+0.0%,35,+1.0%,27,+3.2%,69,-1.5%,52,-0.1%
Avery Bradley,24.9,BOS,Combo,2518,27,+1.4%,79,-2.7%,19,+3.4%,24,+2.1%,16,+2.8%,57,-1.0%,12,+4.3%,15,+2.8%
Elton Brand,36.6,PHI,Big,224,99,-5.5%,48,+0.6%,34,+1.5%,88,-4.1%,62,-1.0%,85,-5.4%,99,-10.4%,100,-9.4%
Corey Brewer,29.7,HOU,Forward,1624,83,-2.0%,86,-3.5%,69,-2.3%,14,+3.7%,42,+0.7%,57,-1.1%,87,-3.9%,85,-2.9%
Aaron Brooks,30.8,CHI,Point,1065,45,+0.4%,6,+5.8%,45,+0.5%,91,-4.6%,76,-2.3%,25,+3.5%,68,-1.3%,59,-0.5%
Anthony Brown,23.1,LAL,Wing,500,87,-2.4%,62,-0.9%,38,+0.9%,69,-2.1%,57,-0.6%,74,-3.5%,91,-4.7%,94,-4.4%
Markel Brown,23.8,BKN,Wing,892,3,+4.5%,24,+2.4%,77,-3.2%,10,+4.4%,38,+0.9%,8,+7.8%,8,+4.9%,4,+5.8%
Kobe Bryant,37.2,LAL,Wing,1858,11,+3.0%,31,+1.7%,31,+1.9%,16,+3.4%,16,+2.7%,39,+1.7%,14,+3.7%,12,+3.2%
Chase Budinger,27.4,IND,Wing,691,22,+1.6%,55,-0.2%,38,+0.9%,35,+1.2%,34,+1.1%,59,-1.4%,4,+6.3%,10,+4.0%
Chase Budinger,27.4,PHX,Wing,191,16,+2.2%,40,+1.0%,3,+8.9%,5,+5.7%,1,+7.3%,97,-10.9%,44,+0.5%,84,-2.7%
Reggie Bullock,24.6,DET,Wing,373,17,+2.1%,4,+6.5%,25,+2.7%,40,+0.7%,26,+1.7%,27,+3.2%,34,+1.5%,27,+1.8%
Trey Burke,23.0,UTA,Point,1319,49,+0.1%,49,+0.5%,91,-5.1%,89,-4.5%,95,-4.8%,40,+1.7%,13,+3.9%,11,+3.4%
Alec Burks,24.3,UTA,Combo,793,70,-1.1%,51,+0.3%,99,-10.5%,23,+2.3%,89,-3.6%,30,+2.7%,57,-0.6%,41,+0.6%
Caron Butler,35.6,SAC,Wing,170,51,-0.0%,12,+4.0%,97,-7.8%,11,+4.3%,63,-1.1%,71,-3.0%,64,-1.0%,70,-1.4%
Jimmy Butler,26.1,CHI,Wing,2469,64,-0.7%,83,-3.2%,39,+0.8%,50,-0.0%,46,+0.4%,92,-7.7%,23,+2.6%,52,-0.1%
Rasual Butler,36.4,SAS,Wing,277,66,-0.8%,88,-3.7%,72,-2.5%,94,-5.5%,91,-3.9%,77,-3.8%,14,+3.8%,21,+2.2%
Jose Calderon,34.1,NYK,Point,2017,33,+1.0%,59,-0.6%,40,+0.8%,16,+3.5%,22,+2.1%,16,+5.3%,54,-0.3%,38,+0.9%
Kentavious Caldwell-Pope,22.7,DET,Wing,2777,73,-1.3%,41,+0.9%,17,+3.7%,52,-0.2%,25,+1.7%,69,-2.8%,98,-7.6%,98,-6.6%
Isaiah Canaan,24.4,PHI,Combo,1934,42,+0.5%,29,+1.9%,35,+1.4%,53,-0.3%,43,+0.5%,82,-4.9%,69,-1.5%,77,-2.0%
Clint Capela,21.5,HOU,Big,1440,77,-1.5%,90,-4.2%,34,+1.6%,67,-2.0%,52,-0.2%,47,+0.7%,72,-1.8%,64,-0.8%
DeMarre Carroll,29.3,TOR,Forward,786,47,+0.2%,19,+2.8%,29,+2.3%,64,-1.4%,46,+0.4%,68,-2.7%,58,-0.7%,68,-1.3%
Vince Carter,38.8,MEM,Wing,948,48,+0.1%,33,+1.5%,88,-4.6%,23,+2.3%,58,-0.7%,58,-1.2%,55,-0.4%,63,-0.7%
Michael Carter-Williams,24.1,MIL,Point,1637,57,-0.3%,76,-2.4%,75,-3.0%,42,+0.6%,65,-1.2%,25,+3.5%,31,+1.8%,22,+2.1%
Omri Casspi,27.4,SAC,Forward,1861,87,-2.3%,26,+2.2%,97,-7.5%,73,-2.4%,96,-4.9%,90,-6.9%,61,-0.9%,83,-2.6%
Willie Cauley-Stein,22.2,SAC,Big,1378,26,+1.4%,21,+2.6%,49,-0.2%,17,+3.3%,27,+1.6%,43,+1.2%,43,+0.6%,40,+0.8%
Mario Chalmers,29.5,MIA,Combo,117,100,-7.2%,0,+11.5%,62,-1.5%,98,-9.2%,97,-5.6%,39,+1.7%,100,-21.7%,100,-14.9%
Mario Chalmers,29.5,MEM,Combo,1203,75,-1.4%,52,+0.2%,77,-3.2%,80,-3.0%,87,-3.3%,76,-3.7%,53,-0.2%,67,-1.2%
Tyson Chandler,33.1,PHX,Big,1614,39,+0.7%,68,-1.4%,16,+4.0%,43,+0.5%,22,+2.1%,78,-3.9%,13,+4.2%,25,+2.0%
Ian Clark,24.7,GSW,Combo,454,8,+3.2%,30,+1.8%,14,+4.2%,71,-2.2%,32,+1.2%,94,-8.3%,9,+4.8%,18,+2.4%
Jordan Clarkson,23.4,LAL,Wing,2514,22,+1.5%,45,+0.7%,14,+4.2%,33,+1.4%,17,+2.7%,84,-5.3%,25,+2.3%,45,+0.4%
Norris Cole,27.0,NOP,Combo,1176,41,+0.5%,16,+3.2%,21,+3.2%,62,-1.1%,38,+0.9%,8,+7.8%,87,-3.8%,68,-1.3%
Darren Collison,28.2,SAC,Combo,2199,51,+0.0%,65,-1.1%,48,-0.0%,51,-0.1%,51,-0.1%,43,+1.3%,59,-0.7%,54,-0.1%
Nick Collison,35.0,OKC,Big,618,21,+1.7%,26,+2.2%,8,+5.6%,55,-0.4%,16,+2.7%,49,+0.3%,27,+2.2%,28,+1.7%
Mike Conley,28.1,MEM,Point,1750,79,-1.6%,67,-1.2%,78,-3.3%,30,+1.7%,57,-0.6%,59,-1.3%,76,-2.3%,76,-2.0%
Chris Copeland,31.6,MIL,Forward,100,3,+4.6%,89,-4.0%,0,+14.5%,19,+2.9%,0,+9.6%,0,+17.9%,48,+0.1%,4,+6.0%
DeMarcus Cousins,25.2,SAC,Big,2240,79,-1.6%,90,-4.2%,32,+1.7%,69,-2.1%,52,-0.2%,67,-2.4%,42,+0.6%,55,-0.3%
Robert Covington,24.9,PHI,Forward,1864,60,-0.5%,92,-4.9%,23,+2.8%,59,-0.8%,37,+0.9%,91,-7.4%,13,+3.9%,33,+1.3%
Allen Crabbe,23.6,POR,Wing,2061,68,-0.9%,42,+0.9%,87,-4.5%,85,-3.7%,93,-4.1%,53,-0.3%,46,+0.3%,49,+0.1%
Jamal Crawford,35.6,LAC,Wing,2054,7,+3.4%,74,-2.2%,30,+2.0%,5,+5.9%,7,+4.1%,4,+11.8%,37,+1.1%,11,+3.6%
Jae Crowder,25.3,BOS,Forward,2297,60,-0.5%,79,-2.7%,33,+1.6%,8,+5.0%,11,+3.3%,89,-6.7%,52,-0.2%,75,-1.8%
Dante Cunningham,28.5,NOP,Forward,1942,7,+3.5%,9,+4.9%,9,+5.6%,32,+1.5%,10,+3.3%,69,-2.8%,23,+2.5%,33,+1.3%
Jared Cunningham,24.4,CLE,Combo,270,6,+3.7%,70,-1.6%,36,+1.3%,41,+0.6%,37,+1.0%,14,+5.9%,1,+8.6%,1,+8.1%
Seth Curry,25.2,SAC,Combo,651,38,+0.7%,49,+0.5%,44,+0.5%,68,-2.0%,59,-0.7%,18,+4.7%,35,+1.2%,20,+2.2%
Stephen Curry,27.6,GSW,Point,2694,94,-3.3%,91,-4.4%,73,-2.7%,43,+0.5%,63,-1.1%,66,-2.2%,80,-2.9%,84,-2.7%
Troy Daniels,24.3,CHA,Wing,384,23,+1.5%,20,+2.6%,12,+4.5%,67,-1.9%,34,+1.1%,19,+4.7%,63,-1.0%,46,+0.3%
Anthony Davis,22.6,NOP,Big,2156,62,-0.6%,68,-1.4%,30,+2.0%,39,+0.9%,30,+1.4%,63,-1.8%,54,-0.4%,62,-0.7%
Ed Davis,26.4,POR,Big,1661,93,-3.0%,82,-3.0%,96,-7.1%,90,-4.5%,97,-5.7%,75,-3.7%,25,+2.4%,39,+0.9%
DeMar DeRozan,26.2,TOR,Wing,2799,11,+3.0%,4,+6.4%,12,+4.8%,34,+1.3%,13,+3.0%,64,-2.0%,51,-0.1%,62,-0.7%
Dewayne Dedmon,26.2,ORL,Big,617,76,-1.5%,54,-0.1%,57,-0.9%,92,-5.0%,84,-3.0%,89,-6.5%,80,-2.9%,91,-3.9%
Bryce Dejean-Jones,23.2,NOP,Wing,270,42,+0.5%,97,-6.6%,48,-0.0%,54,-0.4%,54,-0.3%,14,+6.1%,3,+7.1%,2,+6.9%
Matthew Dellavedova,25.1,CLE,Point,1806,94,-3.3%,64,-1.1%,91,-5.0%,83,-3.4%,93,-4.3%,89,-6.8%,55,-0.4%,78,-2.1%
Luol Deng,30.5,MIA,Forward,2363,25,+1.4%,21,+2.5%,46,+0.3%,7,+5.3%,14,+3.0%,98,-12.4%,22,+2.7%,74,-1.7%
Boris Diaw,33.5,SAS,Big,1305,44,+0.4%,25,+2.2%,19,+3.4%,87,-4.0%,57,-0.6%,89,-6.4%,54,-0.4%,77,-2.0%
Gorgui Dieng,25.8,MIN,Big,2199,61,-0.5%,71,-1.7%,89,-4.7%,45,+0.4%,74,-1.9%,41,+1.4%,26,+2.3%,24,+2.0%
Spencer Dinwiddie,22.6,DET,Point,138,87,-2.4%,68,-1.3%,97,-7.6%,82,-3.2%,96,-5.3%,28,+3.0%,22,+2.6%,18,+2.4%
Toney Douglas,29.6,NOP,Combo,1195,13,+2.7%,16,+3.2%,56,-0.8%,35,+1.2%,47,+0.3%,81,-4.7%,11,+4.4%,19,+2.3%
Goran Dragic,29.5,MIA,Point,2331,83,-2.0%,39,+1.1%,83,-4.0%,48,+0.2%,72,-1.8%,100,-15.4%,42,+0.6%,91,-4.0%
Andre Drummond,22.2,DET,Big,2661,57,-0.3%,17,+3.0%,21,+3.0%,58,-0.7%,33,+1.2%,42,+1.3%,91,-4.7%,88,-3.4%
Jared Dudley,30.3,WAS,Big,2038,55,-0.2%,35,+1.4%,73,-2.6%,53,-0.3%,67,-1.3%,79,-4.4%,38,+1.0%,58,-0.4%
Tim Duncan,39.5,SAS,Big,1532,91,-2.8%,91,-4.6%,92,-5.3%,23,+2.2%,65,-1.2%,48,+0.4%,53,-0.2%,52,-0.1%
Mike Dunleavy,35.1,CHI,Wing,702,5,+3.8%,43,+0.8%,46,+0.3%,3,+6.7%,8,+3.7%,10,+7.1%,21,+2.8%,8,+4.2%
Kevin Durant,27.1,OKC,Forward,2561,94,-3.3%,71,-1.7%,83,-4.0%,76,-2.6%,87,-3.3%,55,-0.7%,94,-5.4%,93,-4.2%
Cleanthony Early,24.5,NYK,Forward,141,98,-5.0%,93,-5.2%,81,-3.6%,76,-2.6%,85,-3.1%,98,-12.6%,73,-2.0%,95,-5.3%
Jarell Eddie,24.0,WAS,Wing,100,63,-0.6%,14,+3.5%,19,+3.4%,24,+2.2%,17,+2.7%,90,-7.0%,95,-6.0%,98,-6.5%
Wayne Ellington,27.9,BKN,Wing,1590,89,-2.6%,26,+2.2%,54,-0.7%,81,-3.1%,74,-1.9%,78,-4.2%,91,-4.7%,95,-4.6%
Monta Ellis,30.0,IND,Combo,2722,45,+0.3%,27,+2.0%,57,-0.9%,74,-2.5%,71,-1.8%,34,+2.2%,68,-1.5%,57,-0.3%
James Ennis,25.3,NOP,Wing,281,37,+0.8%,4,+6.9%,4,+7.4%,9,+5.0%,3,+6.1%,100,-34.4%,71,-1.8%,99,-8.5%
Tyler Ennis,21.2,MIL,Point,585,70,-1.0%,27,+2.1%,67,-2.0%,53,-0.3%,64,-1.1%,95,-9.0%,71,-1.7%,91,-3.9%
Jeremy Evans,28.0,DAL,Big,182,55,-0.2%,63,-0.9%,80,-3.6%,67,-2.0%,83,-2.9%,13,+6.4%,60,-0.8%,36,+1.1%
Tyreke Evans,26.1,NOP,Combo,764,86,-2.3%,88,-3.9%,72,-2.6%,26,+2.0%,49,+0.0%,28,+3.1%,93,-5.1%,87,-3.3%
Festus Ezeli,26.0,GSW,Big,738,74,-1.3%,29,+1.9%,57,-1.0%,59,-0.9%,61,-1.0%,98,-11.6%,29,+1.9%,64,-0.8%
Kenneth Faried,25.9,DEN,Big,1689,20,+1.7%,35,+1.4%,16,+4.0%,64,-1.4%,38,+0.9%,31,+2.7%,28,+1.9%,22,+2.1%
Jordan Farmar,28.9,MEM,Point,290,42,+0.5%,3,+7.3%,7,+6.0%,57,-0.7%,12,+3.1%,96,-10.6%,75,-2.2%,95,-4.6%
Derrick Favors,24.3,UTA,Big,1976,15,+2.3%,46,+0.7%,8,+5.8%,17,+3.3%,5,+4.5%,39,+1.7%,36,+1.1%,34,+1.3%
Cristiano Felicio,23.3,CHI,Big,285,40,+0.6%,78,-2.6%,47,-0.0%,99,-11.2%,98,-5.9%,6,+9.0%,6,+5.3%,3,+6.2%
Raymond Felton,31.3,DAL,Combo,2158,41,+0.6%,48,+0.6%,29,+2.1%,55,-0.4%,40,+0.8%,68,-2.5%,47,+0.2%,59,-0.6%
Evan Fournier,23.0,ORL,Wing,2560,10,+3.1%,62,-0.9%,5,+7.0%,18,+3.0%,5,+4.7%,62,-1.7%,9,+4.8%,13,+3.1%
Randy Foye,32.1,DEN,Combo,1036,94,-3.5%,46,+0.7%,94,-5.7%,85,-3.7%,94,-4.5%,68,-2.7%,92,-5.1%,94,-4.4%
Randy Foye,32.1,OKC,Combo,519,88,-2.5%,74,-2.2%,60,-1.3%,40,+0.7%,53,-0.3%,26,+3.2%,98,-7.9%,95,-4.8%
Tim Frazier,25.0,POR,Point,219,97,-4.2%,99,-7.6%,25,+2.7%,58,-0.8%,41,+0.8%,77,-3.8%,96,-6.2%,97,-5.6%
Tim Frazier,25.0,NOP,Point,462,99,-5.7%,97,-6.5%,59,-1.2%,72,-2.3%,79,-2.6%,35,+2.1%,99,-9.4%,98,-6.9%
Channing Frye,32.5,ORL,Big,751,32,+1.0%,38,+1.1%,17,+3.8%,12,+3.9%,7,+3.9%,31,+2.7%,62,-0.9%,49,+0.1%
Channing Frye,32.5,CLE,Big,397,74,-1.3%,81,-2.8%,67,-2.0%,88,-4.2%,87,-3.3%,54,-0.6%,14,+3.7%,18,+2.4%
Danilo Gallinari,27.2,DEN,Forward,1834,33,+0.9%,26,+2.2%,53,-0.5%,26,+2.0%,38,+0.9%,84,-5.2%,29,+1.9%,54,-0.2%
Langston Galloway,23.9,NYK,Combo,1966,76,-1.5%,38,+1.2%,61,-1.4%,72,-2.3%,73,-1.9%,56,-1.0%,79,-2.7%,79,-2.2%
Kevin Garnett,39.5,MIN,Big,555,99,-5.9%,98,-7.2%,42,+0.7%,97,-7.6%,91,-3.9%,17,+5.2%,96,-6.0%,81,-2.5%
Marc Gasol,30.8,MEM,Big,1788,84,-2.1%,61,-0.8%,89,-4.8%,36,+1.1%,68,-1.5%,53,-0.2%,85,-3.5%,82,-2.6%
Pau Gasol,35.3,CHI,Big,2288,85,-2.2%,87,-3.5%,53,-0.4%,9,+4.9%,19,+2.5%,69,-2.7%,84,-3.3%,89,-3.4%
Rudy Gay,29.2,SAC,Forward,2371,37,+0.8%,39,+1.0%,11,+4.9%,68,-2.0%,29,+1.4%,33,+2.3%,65,-1.1%,53,-0.1%
Alonzo Gee,28.4,NOP,Wing,1570,92,-2.9%,83,-3.3%,61,-1.3%,82,-3.3%,77,-2.4%,59,-1.3%,83,-3.2%,84,-2.7%
Paul George,25.5,IND,Forward,2810,53,-0.1%,39,+1.0%,50,-0.2%,33,+1.4%,43,+0.6%,67,-2.5%,79,-2.8%,83,-2.7%
Taj Gibson,30.4,CHI,Big,1923,68,-0.9%,84,-3.3%,52,-0.4%,28,+1.8%,39,+0.8%,46,+0.8%,59,-0.7%,55,-0.3%
Manu Ginobili,38.3,SAS,Wing,1118,69,-1.0%,45,+0.7%,26,+2.5%,73,-2.4%,50,-0.0%,57,-1.0%,92,-5.0%,90,-3.8%
Rudy Gobert,23.3,UTA,Big,1925,82,-2.0%,96,-6.3%,24,+2.8%,66,-1.8%,46,+0.4%,44,+1.1%,20,+2.8%,21,+2.2%
Drew Gooden,34.1,WAS,Big,275,10,+3.1%,24,+2.2%,2,+8.9%,27,+1.9%,4,+5.1%,3,+11.9%,80,-2.9%,39,+0.8%
Archie Goodwin,21.2,PHX,Combo,1026,28,+1.3%,27,+2.1%,63,-1.6%,90,-4.6%,85,-3.1%,6,+9.4%,51,-0.1%,16,+2.6%
Aaron Gordon,20.1,ORL,Forward,1803,53,-0.1%,77,-2.5%,69,-2.4%,60,-1.0%,70,-1.7%,55,-0.9%,21,+2.8%,27,+1.8%
Eric Gordon,26.9,NOP,Wing,1473,90,-2.7%,94,-5.2%,51,-0.4%,37,+1.0%,46,+0.4%,60,-1.6%,74,-2.2%,78,-2.1%
Marcin Gortat,31.7,WAS,Big,2248,80,-1.8%,89,-4.1%,82,-3.9%,34,+1.3%,63,-1.1%,30,+2.9%,33,+1.6%,24,+2.0%
Jerami Grant,21.6,PHI,Forward,2020,78,-1.5%,70,-1.6%,70,-2.4%,25,+2.1%,51,-0.1%,59,-1.4%,79,-2.8%,81,-2.5%
Jerian Grant,23.1,NYK,Point,1182,44,+0.4%,65,-1.1%,64,-1.6%,69,-2.1%,71,-1.8%,34,+2.2%,16,+3.4%,13,+3.1%
Danny Green,28.4,SAS,Wing,2015,73,-1.3%,85,-3.4%,95,-6.5%,7,+5.3%,53,-0.2%,78,-4.1%,30,+1.8%,47,+0.3%
Draymond Green,25.7,GSW,Big,2797,98,-5.2%,95,-6.0%,81,-3.7%,86,-3.7%,89,-3.7%,81,-4.7%,74,-2.2%,83,-2.6%
Gerald Green,29.8,MIA,Wing,1490,49,+0.1%,38,+1.2%,22,+3.0%,69,-2.0%,45,+0.4%,28,+3.0%,82,-3.1%,71,-1.5%
JaMychal Green,25.4,MEM,Big,1343,23,+1.5%,79,-2.7%,19,+3.4%,31,+1.5%,20,+2.3%,23,+3.9%,30,+1.8%,19,+2.3%
Jeff Green,29.2,MEM,Forward,1519,73,-1.3%,90,-4.3%,58,-1.0%,40,+0.8%,49,+0.1%,60,-1.6%,38,+1.0%,44,+0.4%
