Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Jimmy Butler,28.1,MIN,Wing,170,59,-0.7%,41,+1.3%,9,+5.0%,39,+1.2%,16,+6.2%,45,-0.1%,93,-7.4%,90,-7.5%
Clint Capela,23.5,HOU,Big,518,42,+1.9%,4,+7.0%,74,-2.1%,91,-4.9%,87,-7.0%,24,+1.8%,67,-1.8%,48,-0.0%
Ian Clark,26.7,NOP,Combo,166,31,+2.5%,19,+4.4%,44,+0.6%,19,+3.8%,27,+4.4%,94,-3.5%,90,-5.3%,96,-8.8%
Jordan Clarkson,25.4,CLE,Combo,243,37,+2.1%,58,-0.7%,51,+0.3%,33,+1.7%,40,+2.1%,85,-2.7%,36,+1.4%,60,-1.4%
Darren Collison,30.2,IND,Point,213,92,-7.4%,55,-0.2%,95,-6.5%,98,-10.6%,100,-17.1%,0,+7.7%,0,+9.7%,0,+17.4%
Robert Covington,26.9,PHI,Forward,280,50,+0.9%,11,+5.7%,98,-7.3%,22,+3.5%,73,-3.9%,63,-1.0%,56,-0.8%,66,-1.8%
Jamal Crawford,37.6,MIN,Wing,116,27,+3.5%,54,-0.2%,45,+0.6%,41,+1.1%,44,+1.7%,66,-1.2%,52,-0.2%,64,-1.5%
Jae Crowder,27.3,UTA,Forward,320,48,+1.2%,39,+2.1%,62,-0.9%,51,-0.4%,58,-1.3%,95,-3.6%,26,+2.8%,56,-0.8%
Stephen Curry,29.6,GSW,Point,552,35,+2.2%,10,+5.8%,89,-4.3%,98,-8.8%,98,-13.2%,55,-0.3%,2,+7.6%,6,+7.3%
Anthony Davis,24.6,NOP,Big,357,82,-4.0%,87,-5.8%,2,+8.3%,55,-0.7%,11,+7.6%,31,+1.1%,79,-3.0%,67,-1.8%
DeMar DeRozan,28.2,TOR,Wing,352,30,+3.0%,44,+0.9%,61,-0.8%,31,+2.2%,44,+1.4%,53,-0.2%,73,-2.1%,72,-2.3%
Goran Dragic,31.5,MIA,Point,155,77,-3.3%,28,+3.1%,20,+3.0%,69,-2.1%,47,+0.9%,57,-0.5%,82,-3.5%,81,-4.0%
Kevin Durant,29.1,GSW,Forward,805,58,-0.6%,70,-1.8%,42,+0.8%,77,-2.9%,63,-2.1%,9,+3.1%,42,+0.7%,21,+3.8%
Wayne Ellington,29.9,MIA,Wing,100,4,+9.9%,65,-1.4%,63,-0.9%,63,-1.5%,67,-2.4%,12,+2.7%,38,+1.2%,20,+3.9%
Joel Embiid,23.6,PHI,Big,278,90,-6.9%,69,-1.8%,28,+1.7%,76,-2.8%,56,-1.0%,15,+2.4%,44,+0.4%,27,+2.8%
Dante Exum,22.3,UTA,Combo,110,12,+6.5%,33,+2.4%,77,-2.4%,83,-3.8%,82,-6.2%,77,-1.8%,8,+5.5%,22,+3.8%
Derrick Favors,26.3,UTA,Big,284,40,+2.0%,8,+6.4%,78,-2.6%,71,-2.4%,79,-5.0%,69,-1.4%,49,+0.0%,60,-1.3%
Rudy Gay,31.2,SAS,Big,158,74,-3.1%,56,-0.3%,84,-3.7%,35,+1.6%,65,-2.1%,90,-3.1%,10,+5.5%,31,+2.5%
Paul George,27.5,OKC,Wing,250,31,+2.5%,35,+2.2%,70,-1.5%,49,-0.2%,61,-1.8%,1,+7.1%,94,-7.5%,53,-0.5%
Taj Gibson,32.4,MIN,Big,122,97,-8.3%,45,+0.8%,60,-0.7%,86,-4.3%,78,-5.0%,6,+3.2%,40,+1.0%,18,+4.1%
Manu Ginobili,40.3,SAS,Wing,106,70,-2.7%,73,-1.8%,24,+2.2%,85,-4.2%,64,-2.1%,5,+3.7%,47,+0.2%,19,+3.9%
Rudy Gobert,25.3,UTA,Big,381,81,-3.6%,98,-11.1%,4,+6.7%,7,+5.8%,2,+12.5%,10,+2.7%,86,-4.1%,62,-1.4%
Eric Gordon,28.9,HOU,Wing,546,52,+0.2%,75,-2.3%,44,+0.7%,27,+3.0%,31,+3.7%,80,-2.0%,43,+0.5%,63,-1.4%
Marcin Gortat,33.7,WAS,Big,159,6,+8.8%,89,-6.1%,3,+7.7%,44,+0.5%,7,+8.3%,93,-3.4%,39,+1.2%,70,-2.2%
Jerami Grant,23.6,OKC,Big,128,99,-12.5%,44,+0.9%,91,-5.2%,62,-1.5%,85,-6.7%,52,-0.2%,6,+6.0%,10,+5.8%
Danny Green,30.4,SAS,Wing,102,14,+5.9%,27,+3.4%,87,-4.1%,5,+7.5%,33,+3.4%,94,-3.4%,81,-3.4%,88,-6.8%
Draymond Green,27.7,GSW,Big,816,65,-2.2%,81,-4.0%,56,-0.4%,66,-2.1%,68,-2.5%,31,+1.3%,11,+5.3%,7,+6.6%
Gerald Green,31.8,HOU,Wing,249,69,-2.6%,83,-4.7%,30,+1.6%,13,+4.0%,22,+5.6%,84,-2.5%,34,+1.6%,56,-0.9%
Jeff Green,31.2,CLE,Big,493,83,-4.2%,81,-4.1%,40,+0.9%,36,+1.4%,39,+2.2%,68,-1.4%,23,+3.2%,37,+1.8%
James Harden,28.2,HOU,Combo,619,33,+2.3%,40,+1.8%,35,+1.3%,82,-3.7%,66,-2.4%,19,+2.1%,60,-1.5%,44,+0.6%
Nene Hilario,35.1,HOU,Big,107,88,-5.9%,56,-0.3%,16,+3.8%,10,+4.8%,6,+8.6%,73,-1.6%,91,-6.8%,94,-8.3%
George Hill,31.5,CLE,Combo,555,54,-0.4%,48,+0.7%,41,+0.8%,60,-1.2%,52,-0.4%,16,+2.3%,76,-2.7%,52,-0.4%
Jrue Holiday,27.4,NOP,Combo,347,96,-8.3%,98,-10.8%,2,+8.2%,73,-2.5%,20,+5.7%,35,+1.0%,15,+4.0%,13,+5.1%
Rodney Hood,25.0,CLE,Wing,228,16,+5.6%,72,-1.8%,48,+0.5%,26,+3.1%,32,+3.6%,52,-0.2%,61,-1.6%,65,-1.8%
Al Horford,31.4,BOS,Big,677,69,-2.6%,31,+2.7%,73,-1.9%,31,+1.9%,50,+0.0%,23,+1.8%,87,-4.6%,73,-2.7%
Serge Ibaka,28.1,TOR,Big,258,56,-0.4%,57,-0.6%,35,+1.3%,16,+3.9%,24,+5.2%,90,-2.9%,65,-1.7%,84,-4.6%
Andre Iguodala,33.8,GSW,Wing,400,53,+0.0%,67,-1.7%,22,+2.6%,28,+2.7%,23,+5.3%,74,-1.7%,72,-2.0%,79,-3.7%
Ersan Ilyasova,30.5,PHI,Big,231,90,-6.9%,93,-7.2%,5,+6.2%,35,+1.6%,10,+7.9%,58,-0.7%,51,0.0%,54,-0.7%
Joe Ingles,30.1,UTA,Wing,379,94,-7.9%,79,-3.9%,23,+2.3%,50,-0.3%,41,+2.0%,27,+1.6%,45,+0.4%,35,+1.9%
LeBron James,32.8,CLE,Forward,912,21,+4.7%,68,-1.7%,82,-3.5%,37,+1.3%,65,-2.2%,86,-2.8%,5,+6.7%,19,+3.9%
James Johnson,30.7,MIA,Big,160,51,+0.7%,26,+3.7%,75,-2.2%,85,-4.3%,84,-6.4%,62,-0.9%,16,+3.6%,29,+2.7%
Cory Joseph,26.2,IND,Combo,130,9,+8.3%,71,-1.8%,14,+4.3%,1,+9.3%,1,+13.7%,98,-4.9%,92,-7.0%,98,-11.9%
Kyle Korver,36.6,CLE,Wing,496,78,-3.3%,52,+0.2%,33,+1.3%,60,-1.2%,49,+0.1%,44,-0.1%,52,-0.2%,52,-0.3%
Shane Larkin,25.1,BOS,Combo,150,17,+5.5%,50,+0.5%,60,-0.7%,27,+3.0%,38,+2.3%,89,-2.9%,48,+0.1%,73,-2.8%
Damian Lillard,27.3,POR,Point,162,23,+3.9%,61,-1.3%,52,+0.0%,9,+5.2%,25,+5.2%,100,-6.3%,31,+2.4%,81,-3.9%
Shaun Livingston,32.1,GSW,Combo,347,36,+2.2%,69,-1.7%,38,+1.2%,11,+4.7%,18,+5.8%,61,-0.9%,81,-3.2%,83,-4.1%
Kevon Looney,21.7,GSW,Big,360,75,-3.1%,25,+3.8%,37,+1.3%,65,-2.0%,54,-0.7%,60,-0.9%,74,-2.2%,77,-3.0%
Kevin Love,29.1,CLE,Big,655,41,+2.0%,23,+3.8%,57,-0.4%,52,-0.5%,55,-0.9%,40,+0.7%,83,-3.6%,76,-2.9%
Kyle Lowry,31.6,TOR,Point,359,11,+6.7%,65,-1.5%,85,-3.9%,23,+3.5%,53,-0.4%,11,+2.7%,58,-0.8%,36,+1.9%
Thon Maker,20.7,MIL,Big,128,64,-1.9%,15,+4.9%,86,-3.9%,81,-3.6%,89,-7.5%,18,+2.2%,44,+0.4%,30,+2.6%
Luc Mbah a Moute,31.1,HOU,Forward,130,22,+4.5%,40,+1.5%,88,-4.1%,68,-2.1%,83,-6.3%,88,-2.8%,2,+7.6%,15,+4.8%
CJ McCollum,26.1,POR,Wing,155,10,+7.1%,2,+9.9%,1,+11.0%,100,-17.8%,85,-6.7%,39,+0.8%,85,-3.9%,77,-3.1%
TJ McConnell,25.6,PHI,Point,152,98,-10.8%,53,-0.2%,7,+5.3%,61,-1.3%,29,+4.0%,83,-2.5%,60,-1.4%,80,-3.8%
JaVale McGee,29.8,GSW,Big,145,67,-2.3%,94,-8.5%,31,+1.6%,10,+4.9%,15,+6.5%,15,+2.4%,54,-0.4%,34,+2.0%
Khris Middleton,26.2,MIL,Forward,274,8,+8.3%,46,+0.8%,32,+1.4%,6,+6.5%,9,+7.9%,59,-0.7%,95,-8.0%,94,-8.7%
CJ Miles,30.6,TOR,Wing,225,73,-3.0%,5,+6.9%,47,+0.5%,94,-6.0%,80,-5.5%,82,-2.4%,40,+1.1%,61,-1.4%
Darius Miller,27.6,NOP,Forward,146,48,+1.1%,62,-1.4%,50,+0.4%,46,+0.4%,48,+0.8%,60,-0.8%,37,+1.3%,44,+0.6%
Patty Mills,29.2,SAS,Combo,164,49,+1.1%,0,+12.5%,100,-9.0%,88,-4.5%,98,-13.5%,81,-2.0%,25,+3.0%,42,+1.0%
Nikola Mirotic,26.7,NOP,Big,319,84,-4.5%,59,-0.9%,83,-3.5%,56,-0.7%,76,-4.3%,13,+2.5%,27,+2.7%,11,+5.2%
E'Twaun Moore,28.7,NOP,Wing,281,77,-3.3%,90,-6.5%,19,+3.1%,20,+3.5%,15,+6.6%,20,+1.9%,73,-2.0%,48,-0.1%
Marcus Morris,28.2,BOS,Forward,555,45,+1.5%,52,+0.2%,46,+0.6%,79,-3.2%,69,-2.6%,48,-0.2%,28,+2.6%,31,+2.4%
Markieff Morris,28.2,WAS,Big,180,25,+3.6%,95,-8.6%,13,+4.4%,15,+3.9%,6,+8.3%,29,+1.5%,59,-1.2%,47,+0.3%
Larry Nance Jr.,24.8,CLE,Big,273,76,-3.2%,86,-5.7%,56,-0.4%,12,+4.5%,27,+4.0%,72,-1.5%,24,+3.2%,39,+1.7%
Victor Oladipo,25.5,IND,Wing,256,100,-14.9%,13,+5.3%,81,-3.2%,99,-11.9%,99,-15.2%,7,+3.2%,4,+6.8%,2,+9.9%
Kelly Olynyk,26.5,MIA,Big,145,46,+1.4%,94,-7.2%,27,+1.8%,23,+3.5%,23,+5.2%,65,-1.2%,22,+3.2%,33,+2.0%
Kelly Oubre,21.9,WAS,Wing,143,94,-7.9%,7,+6.4%,99,-7.9%,90,-4.7%,97,-12.6%,21,+1.9%,15,+4.3%,9,+6.2%
Jabari Parker,22.6,MIL,Big,166,85,-4.7%,85,-5.3%,6,+6.1%,67,-2.1%,30,+4.0%,27,+1.6%,53,-0.3%,41,+1.3%
Chris Paul,32.5,HOU,Point,515,60,-0.8%,43,+1.0%,55,-0.0%,32,+1.9%,43,+1.8%,44,-0.1%,77,-2.8%,74,-2.9%
Jakob Poeltl,22.0,TOR,Big,125,57,-0.5%,10,+5.7%,15,+4.3%,89,-4.5%,51,-0.2%,77,-1.8%,85,-3.7%,85,-5.5%
Otto Porter,24.4,WAS,Forward,158,23,+4.1%,31,+2.9%,52,+0.3%,21,+3.5%,31,+3.8%,33,+1.1%,94,-7.8%,87,-6.6%
JJ Redick,33.4,PHI,Wing,342,40,+2.0%,100,-11.3%,10,+4.7%,25,+3.4%,8,+8.1%,23,+1.8%,35,+1.4%,25,+3.3%
Josh Richardson,24.1,MIA,Wing,128,3,+10.1%,14,+5.1%,94,-6.1%,57,-0.8%,86,-6.9%,79,-1.8%,17,+3.6%,38,+1.8%
Rajon Rondo,31.7,NOP,Point,302,34,+2.2%,21,+4.4%,93,-5.9%,93,-5.7%,96,-11.6%,3,+3.8%,19,+3.4%,6,+7.2%
Derrick Rose,29.1,MIN,Wing,113,19,+5.1%,12,+5.6%,68,-1.4%,17,+3.9%,36,+2.5%,91,-3.3%,88,-4.8%,93,-8.1%
Terry Rozier,23.6,BOS,Combo,687,61,-1.3%,51,+0.4%,54,-0.0%,43,+0.7%,48,+0.7%,28,+1.5%,75,-2.6%,59,-1.1%
Ricky Rubio,27.0,UTA,Point,180,89,-6.1%,32,+2.6%,77,-2.3%,0,+9.8%,14,+7.4%,70,-1.4%,98,-8.6%,98,-10.1%
Domantas Sabonis,21.5,IND,Big,156,24,+3.8%,38,+2.1%,25,+2.1%,19,+3.7%,19,+5.8%,98,-5.9%,70,-2.0%,92,-7.9%
Dario Saric,23.6,PHI,Big,328,5,+9.5%,3,+7.0%,96,-6.7%,84,-4.0%,94,-10.7%,41,+0.3%,20,+3.4%,23,+3.7%
Mike Scott,29.3,WAS,Big,123,81,-3.7%,17,+4.5%,94,-6.2%,64,-1.6%,90,-7.8%,48,-0.1%,19,+3.4%,24,+3.3%
Pascal Siakam,23.6,TOR,Big,159,71,-2.9%,22,+4.0%,31,+1.5%,92,-5.4%,74,-3.9%,92,-3.3%,23,+3.2%,49,-0.1%
Ben Simmons,21.3,PHI,Combo,368,0,+12.8%,37,+2.1%,98,-7.8%,44,+0.5%,88,-7.3%,6,+3.4%,33,+1.8%,12,+5.2%
Marcus Smart,23.7,BOS,Wing,443,72,-3.0%,74,-2.2%,59,-0.5%,74,-2.6%,70,-3.1%,76,-1.7%,3,+7.0%,10,+5.3%
JR Smith,32.1,CLE,Wing,705,26,+3.5%,27,+3.2%,79,-2.7%,65,-2.0%,77,-4.6%,8,+3.1%,63,-1.7%,40,+1.5%
Tony Snell,26.0,MIL,Wing,129,63,-1.9%,15,+5.0%,90,-5.1%,40,+1.1%,75,-4.0%,35,+1.0%,69,-2.0%,58,-1.0%
Lance Stephenson,27.2,IND,Wing,139,10,+7.6%,9,+6.3%,26,+2.0%,8,+5.6%,12,+7.6%,97,-4.1%,99,-9.8%,100,-13.9%
Jeff Teague,29.4,MIN,Point,152,2,+11.8%,82,-4.1%,49,+0.5%,34,+1.6%,40,+2.1%,4,+3.8%,64,-1.7%,32,+2.1%
Klay Thompson,27.7,GSW,Wing,790,28,+3.4%,60,-1.1%,67,-1.2%,72,-2.4%,72,-3.6%,51,-0.2%,13,+5.0%,14,+4.8%
Tristan Thompson,26.6,CLE,Big,398,52,+0.5%,49,+0.6%,53,+0.0%,81,-3.3%,71,-3.3%,40,+0.7%,32,+2.0%,28,+2.7%
Karl-Anthony Towns,22.0,MIN,Big,169,1,+12.1%,2,+8.3%,65,-1.1%,48,-0.2%,59,-1.3%,30,+1.5%,96,-8.4%,89,-6.9%
PJ Tucker,32.5,HOU,Forward,567,60,-0.8%,88,-5.8%,48,+0.5%,70,-2.4%,62,-1.9%,19,+2.0%,7,+5.8%,3,+7.7%
Myles Turner,21.6,IND,Big,195,98,-9.0%,64,-1.4%,80,-2.7%,96,-7.7%,94,-10.4%,2,+6.4%,10,+5.5%,1,+11.9%
Jonas Valanciunas,25.5,TOR,Big,243,73,-3.0%,99,-11.3%,40,+0.9%,6,+6.9%,10,+7.8%,38,+0.9%,29,+2.6%,23,+3.5%
Fred VanVleet,23.7,TOR,Combo,109,20,+4.9%,35,+2.2%,73,-1.8%,97,-7.9%,93,-9.7%,2,+6.6%,41,+0.9%,5,+7.5%
Dwyane Wade,35.8,MIA,Combo,126,91,-7.0%,90,-6.3%,72,-1.7%,45,+0.5%,57,-1.3%,47,-0.1%,1,+7.7%,4,+7.6%
John Wall,27.2,WAS,Point,233,43,+1.8%,20,+4.4%,43,+0.8%,30,+2.6%,34,+3.3%,99,-6.0%,65,-1.7%,91,-7.7%
David West,37.2,GSW,Big,168,13,+6.4%,78,-3.4%,23,+2.3%,3,+7.5%,4,+9.8%,43,+0.0%,90,-6.5%,86,-6.4%
Russell Westbrook,29.0,OKC,Point,235,27,+3.4%,96,-9.8%,15,+4.3%,4,+7.5%,3,+11.8%,49,-0.2%,68,-1.8%,69,-2.0%
Andrew Wiggins,22.7,MIN,Wing,163,66,-2.3%,73,-1.9%,69,-1.5%,78,-3.2%,77,-4.6%,36,+1.0%,9,+5.5%,8,+6.5%
Justise Winslow,21.6,MIA,Forward,122,85,-4.7%,91,-6.6%,10,+5.0%,18,+3.8%,5,+8.8%,50,-0.2%,71,-2.0%,69,-2.2%
Delon Wright,25.5,TOR,Combo,195,93,-7.8%,36,+2.2%,27,+1.8%,77,-3.0%,56,-1.2%,65,-1.2%,46,+0.2%,57,-1.0%
Nick Young,32.4,GSW,Wing,159,68,-2.6%,23,+3.9%,69,-1.5%,69,-2.3%,73,-3.8%,56,-0.4%,48,+0.2%,50,-0.1%
Thaddeus Young,29.4,IND,Big,232,56,-0.5%,29,+3.1%,92,-5.2%,94,-5.7%,95,-10.9%,10,+2.8%,12,+5.1%,2,+7.8%
Quinn Cook,24.6,GSW,Point,130,79,-3.4%,76,-2.3%,18,+3.2%,2,+9.1%,2,+12.3%,71,-1.4%,97,-8.5%,97,-10.0%
Jordan Bell,22.8,GSW,Big,133,79,-3.4%,19,+4.5%,90,-4.5%,90,-4.8%,92,-9.2%,14,+2.5%,31,+2.3%,15,+4.7%
OG Anunoby,20.3,TOR,Forward,237,15,+5.6%,92,-6.6%,76,-2.2%,2,+8.4%,17,+6.2%,17,+2.3%,69,-1.8%,45,+0.5%
Jayson Tatum,19.7,BOS,Forward,674,86,-5.1%,6,+6.8%,39,+1.1%,42,+0.9%,42,+1.9%,42,+0.1%,98,-8.9%,95,-8.8%
Semi Ojeleye,22.9,BOS,Forward,206,38,+2.1%,60,-1.1%,34,+1.3%,29,+2.7%,28,+4.0%,64,-1.1%,66,-1.8%,75,-2.9%
Donovan Mitchell,21.1,UTA,Combo,409,87,-5.5%,84,-4.9%,12,+4.5%,40,+1.1%,21,+5.6%,37,+1.0%,62,-1.7%,55,-0.7%
Royce O'Neale,24.4,UTA,Wing,254,18,+5.5%,63,-1.4%,29,+1.7%,53,-0.6%,46,+1.0%,32,+1.1%,57,-0.8%,46,+0.3%
