Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Jermaine Jackson,29.4,MIL,Point,181,62,47.6%,79,47.6%,0,0.0%,0,90.0%,2,70%,4,67%,4,71%,0,0%
Jim Jackson,35.0,PHX,Wing,399,2,33.5%,5,34.9%,1,21.3%,0,69.2%,42,69%,91,33%,31,69%,81,85%
Luke Jackson,24.0,CLE,Wing,248,5,38.1%,1,26.5%,30,33.3%,0,70.6%,27,75%,40,57%,100,0%,6,100%
Marc Jackson,30.8,BKN,Big,375,23,45.9%,24,45.9%,0,0.0%,64,72.4%,73,59%,87,48%,60,66%,0,0%
Marc Jackson,30.8,NOP,Big,566,38,48.6%,39,48.3%,0,50.0%,92,82.4%,77,56%,99,34%,54,69%,73,100%
Stephen Jackson,27.6,IND,Wing,2892,42,46.4%,38,43.8%,46,34.9%,58,78.5%,71,55%,36,59%,88,35%,84,82%
Jerome James,30.0,NYK,Big,404,26,46.3%,27,46.3%,0,0.0%,33,62.5%,85,52%,35,66%,96,33%,0,0%
LeBron James,20.8,CLE,Wing,3348,77,52.1%,91,51.8%,47,35.2%,30,73.9%,100,32%,87,36%,97,22%,100,42%
Mike James,30.4,TOR,Combo,2917,93,54.0%,76,48.0%,96,44.7%,81,83.7%,95,30%,89,20%,93,14%,89,61%
Antawn Jamison,29.4,WAS,Forward,3272,58,49.0%,50,45.8%,82,39.2%,45,73.2%,42,71%,48,59%,52,68%,75,97%
Marko Jaric,26.9,MIN,Wing,2088,26,44.1%,33,43.0%,27,31.7%,18,69.1%,79,51%,78,41%,74,44%,69,90%
Sarunas Jasikevicius,29.7,IND,Combo,1487,69,49.8%,31,43.2%,53,36.9%,98,91.1%,42,53%,85,20%,44,44%,87,69%
Al Jefferson,20.8,BOS,Big,1023,47,50.0%,52,50.3%,0,0.0%,37,63.9%,92,49%,75,53%,93,40%,0,0%
Richard Jefferson,25.4,BKN,Forward,3050,77,52.3%,92,53.3%,33,32.2%,79,81.1%,22,77%,7,74%,33,75%,85,93%
Jared Jeffries,23.9,WAS,Big,1941,32,47.2%,31,46.8%,54,33.3%,21,58.9%,82,54%,89,47%,74,57%,73,100%
Anthony Johnson,31.1,IND,Point,1960,75,49.4%,85,48.8%,38,34.2%,32,75.2%,40,45%,15,48%,50,33%,62,71%
DerMarr Johnson,25.5,DEN,Wing,879,79,52.4%,94,53.7%,36,34.0%,75,81.3%,15,81%,19,67%,16,78%,51,94%
Joe Johnson,24.3,ATL,Combo,3331,73,50.4%,84,48.7%,47,36.5%,53,79.1%,71,42%,29,41%,82,25%,53,84%
Linton Johnson,25.4,NOP,Forward,446,28,44.9%,17,41.1%,64,37.5%,0,73.9%,78,57%,97,26%,47,69%,22,100%
Dahntay Jones,24.8,MEM,Wing,894,12,41.2%,30,42.7%,0,15.8%,7,62.3%,85,48%,98,20%,12,83%,6,100%
Damon Jones,29.2,CLE,Combo,2051,89,53.5%,20,41.7%,67,38.2%,5,64.0%,5,79%,24,45%,38,46%,35,91%
Eddie Jones,34.0,MEM,Wing,2429,66,49.7%,48,45.7%,54,35.6%,55,77.9%,26,75%,39,58%,38,63%,53,94%
Fred Jones,26.6,IND,Wing,1775,50,47.6%,46,45.6%,40,34.5%,43,75.9%,92,44%,96,28%,92,32%,85,82%
James Jones,25.1,PHX,Forward,1693,73,51.4%,37,44.6%,79,39.1%,92,84.1%,5,86%,15,70%,30,77%,62,98%
Jumaine Jones,26.7,CHA,Forward,2054,53,48.4%,40,45.0%,54,35.0%,40,72.6%,8,82%,75,48%,3,90%,80,95%
Chris Kaman,23.5,LAC,Big,2550,73,52.4%,75,52.4%,0,0.0%,78,76.7%,83,54%,64,56%,82,51%,0,0%
Jason Kapono,24.7,MIA,Wing,600,84,53.2%,75,48.6%,90,42.0%,94,89.7%,25,75%,46,55%,32,68%,6,100%
Mario Kasun,25.6,ORL,Big,195,30,46.9%,32,46.9%,0,0.0%,0,78.3%,57,63%,53,61%,1,100%,0,0%
Viktor Khryapa,23.2,POR,Forward,1436,52,48.1%,63,47.6%,56,35.7%,23,68.9%,37,72%,25,65%,20,80%,22,100%
Jason Kidd,32.6,BKN,Point,2970,73,48.8%,54,44.6%,51,35.9%,47,79.3%,12,58%,31,33%,37,41%,19,92%
Andrei Kirilenko,24.7,UTA,Forward,2600,55,48.7%,70,48.9%,28,31.6%,28,69.7%,77,57%,78,48%,50,68%,92,89%
Linas Kleiza,20.8,DEN,Forward,467,37,45.6%,48,45.7%,0,28.6%,30,69.7%,20,79%,8,73%,5,90%,22,100%
Brevin Knight,30.0,CHA,Point,2339,15,39.8%,23,40.1%,0,10.0%,53,80.6%,71,32%,92,10%,35,41%,94,0%
Kyle Korver,24.6,PHI,Wing,2517,92,55.3%,44,44.8%,89,42.0%,83,84.3%,4,88%,5,81%,20,76%,43,96%
Nenad Krstic,22.3,BKN,Big,2463,59,51.0%,59,50.9%,0,50.0%,55,69.8%,17,78%,16,71%,27,83%,73,100%
Toni Kukoc,37.1,MIL,Forward,976,40,46.4%,65,47.6%,23,30.1%,38,72.5%,63,64%,95,32%,87,49%,67,98%
Raef LaFrentz,29.4,BOS,Big,2025,79,53.1%,34,47.4%,79,38.9%,52,68.0%,3,89%,15,71%,19,87%,88,99%
David Lee,22.5,NYK,Forward,1043,100,59.2%,100,59.2%,0,0.0%,8,57.0%,60,64%,42,61%,35,74%,0,0%
Voshon Lenard,32.5,DEN,Wing,238,35,45.6%,59,47.1%,14,28.6%,0,38.5%,20,79%,22,67%,16,78%,69,90%
Voshon Lenard,32.5,POR,Wing,200,44,46.8%,9,37.5%,61,36.8%,0,60.0%,19,79%,7,75%,58,55%,6,100%
Rashard Lewis,26.2,OKC,Forward,2870,82,53.4%,82,50.8%,77,39.0%,83,81.8%,73,59%,60,53%,97,40%,77,96%
Shaun Livingston,20.1,LAC,Wing,1494,24,43.9%,39,44.0%,0,25.0%,21,70.1%,95,41%,71,43%,79,39%,6,100%
Tyronn Lue,28.5,ATL,Point,1227,90,53.2%,69,46.0%,97,46.3%,82,85.5%,69,33%,83,15%,69,25%,73,58%
Mark Madsen,29.8,MIN,Big,635,13,43.5%,34,47.4%,0,0.0%,2,44.4%,47,67%,25,67%,57,67%,0,0%
Corey Maggette,26.0,LAC,Wing,932,52,47.8%,55,46.7%,50,35.3%,80,82.7%,35,71%,29,63%,28,70%,6,100%
Jamaal Magloire,27.4,MIL,Big,2462,28,46.7%,30,46.7%,0,0.0%,14,53.5%,61,62%,39,65%,78,55%,0,0%
Stephon Marbury,28.7,NYK,Combo,2186,49,47.6%,75,47.2%,33,33.0%,42,75.5%,96,27%,96,18%,76,26%,67,76%
Shawn Marion,27.5,PHX,Forward,3260,97,56.1%,98,57.8%,36,33.3%,75,80.7%,23,76%,5,74%,37,74%,83,94%
Sean Marks,30.2,SAS,Big,133,58,50.9%,70,51.9%,0,0.0%,0,55.6%,1,89%,25,67%,10,95%,0,0%
Donyell Marshall,32.5,CLE,Big,2056,44,49.4%,55,50.6%,42,32.4%,75,75.8%,7,82%,38,65%,49,71%,89,98%
Rawle Marshall,23.7,DAL,Wing,212,9,39.8%,13,39.2%,0,33.3%,54,77.8%,76,52%,69,44%,22,75%,6,100%
Darrick Martin,34.7,TOR,Point,300,29,43.4%,4,29.4%,89,43.8%,0,77.3%,37,48%,98,0%,94,0%,6,100%
Kenyon Martin,27.8,DEN,Big,1543,47,50.0%,54,50.5%,4,23.8%,58,71.2%,25,73%,12,71%,37,75%,96,80%
Kevin Martin,22.7,SAC,Wing,1848,89,54.7%,95,54.3%,62,36.9%,88,85.1%,47,66%,20,67%,75,43%,54,94%
Desmond Mason,28.1,NOP,Forward,2075,12,40.1%,15,40.0%,0,33.3%,19,68.2%,85,54%,50,58%,78,50%,22,100%
Sean May,21.6,CHA,Big,384,7,41.2%,10,42.2%,0,0.0%,76,76.2%,37,69%,41,65%,44,73%,0,0%
DJ Mbenga,24.8,DAL,Big,169,20,45.2%,30,46.7%,0,0.0%,0,56.3%,15,79%,25,67%,1,100%,0,0%
Rashad McCants,21.1,MIN,Combo,1300,82,51.6%,85,49.1%,62,37.5%,23,72.4%,15,67%,4,65%,42,44%,31,92%
Walter McCarty,31.7,LAC,Forward,319,7,36.0%,7,36.4%,5,23.7%,0,55.0%,27,76%,52,57%,55,67%,22,100%
Antonio McDyess,31.2,DET,Big,1702,61,51.0%,63,51.2%,0,0.0%,18,55.8%,10,80%,18,70%,20,86%,0,0%
Tracy McGrady,26.4,HOU,Wing,1741,28,44.4%,35,43.4%,28,31.9%,35,74.7%,96,39%,84,40%,90,34%,97,55%
Jeff McInnis,31.0,BKN,Combo,459,11,42.1%,27,43.1%,0,20.0%,12,69.2%,51,50%,85,20%,25,55%,2,100%
Aaron McKie,33.1,LAL,Point,110,2,27.3%,6,30.0%,0,0.0%,0,50.0%,8,67%,0,0%,8,67%,0,0%
Keith McLeod,26.0,UTA,Point,1173,13,38.4%,13,36.5%,24,30.7%,50,79.4%,17,56%,19,47%,12,63%,77,52%
Chris Mihm,26.3,LAL,Big,1539,51,50.1%,51,50.1%,0,0.0%,62,71.5%,66,61%,82,50%,42,74%,0,0%
CJ Miles,18.6,UTA,Wing,133,15,42.6%,55,46.7%,3,23.5%,0,63.6%,12,83%,55,50%,8,90%,6,100%
Darius Miles,24.1,POR,Forward,1271,43,46.7%,57,46.7%,0,28.6%,2,53.7%,87,54%,80,47%,67,60%,22,100%
Darko Milicic,20.4,ORL,Big,616,61,51.0%,61,51.0%,0,0.0%,27,60.0%,51,66%,34,66%,61,66%,0,0%
Andre Miller,29.6,DEN,Combo,2927,44,47.0%,73,47.1%,4,21.1%,37,73.8%,85,32%,53,33%,67,29%,69,75%
Brad Miller,29.6,SAC,Big,2921,68,51.6%,58,50.7%,83,40.0%,95,82.8%,26,73%,53,60%,33,77%,93,94%
Mike Miller,25.7,MEM,Wing,2243,94,55.6%,87,51.1%,83,40.8%,66,80.1%,55,64%,83,40%,49,57%,75,88%
Yao Ming,25.1,HOU,Big,1945,70,51.9%,72,51.9%,0,0.0%,98,85.3%,60,62%,71,55%,53,69%,0,0%
Cuttino Mobley,30.2,LAC,Combo,2966,42,46.9%,65,45.4%,40,34.6%,84,84.1%,35,58%,27,43%,29,52%,24,95%
Nazr Mohammed,28.2,SAS,Big,1333,52,50.3%,53,50.3%,0,0.0%,85,79.0%,75,59%,56,60%,73,57%,0,0%
Sergei Monia,22.5,POR,Wing,316,10,39.9%,12,38.3%,12,28.1%,0,70.0%,56,63%,86,36%,25,71%,71,89%
Mikki Moore,30.0,OKC,Big,549,16,44.4%,22,45.2%,0,0.0%,67,73.3%,46,67%,44,63%,45,73%,0,0%
Terence Morris,26.8,ORL,Forward,171,0,26.8%,0,28.2%,0,0.0%,0,100.0%,0,91%,3,75%,0,100%,0,0%
Alonzo Mourning,35.7,MIA,Big,1290,97,59.7%,97,59.9%,0,0.0%,22,59.0%,61,62%,49,61%,63,64%,0,0%
Troy Murphy,25.5,GSW,Big,2509,29,46.8%,29,46.4%,38,32.2%,84,78.7%,51,66%,70,55%,61,66%,91,98%
Lamond Murray,32.5,BKN,Forward,497,38,46.0%,25,42.9%,36,33.3%,6,55.9%,7,83%,27,65%,25,79%,22,100%
Ronald Murray,26.3,CLE,Wing,1022,56,48.5%,65,47.8%,40,34.5%,22,70.6%,91,44%,65,48%,95,23%,80,85%
Ronald Murray,26.3,OKC,Combo,1044,13,42.6%,35,43.3%,11,25.4%,21,72.4%,87,32%,55,31%,87,23%,60,80%
Dikembe Mutombo,39.4,HOU,Big,952,74,52.6%,76,52.6%,0,0.0%,74,75.8%,63,62%,58,59%,24,83%,0,0%
Boniface N'Dong,28.2,LAC,Big,126,4,39.1%,6,40.0%,0,0.0%,0,66.7%,28,72%,0,86%,63,64%,0,0%
Bostjan Nachbar,25.3,NOP,Wing,383,13,41.6%,11,38.1%,21,30.4%,39,75.0%,55,63%,66,46%,84,36%,52,94%
Lee Nailon,30.7,PHI,Big,218,54,50.7%,56,50.7%,0,0.0%,0,84.6%,23,74%,12,71%,35,76%,0,0%
Eduardo Najera,29.3,DEN,Big,1418,11,43.1%,13,42.9%,0,33.3%,80,77.5%,15,78%,10,73%,14,91%,73,100%
Steve Nash,31.7,PHX,Point,2792,100,58.7%,98,54.8%,95,44.6%,100,92.0%,90,23%,75,16%,90,12%,87,47%
Jameer Nelson,23.7,ORL,Point,1765,94,53.9%,88,50.2%,92,44.5%,37,77.4%,65,33%,73,16%,65,25%,33,83%
Rasho Nesterovic,29.4,SAS,Big,1478,70,51.9%,73,52.0%,0,0.0%,27,60.0%,21,75%,37,65%,21,86%,0,0%
Ira Newble,30.8,CLE,Wing,322,1,28.6%,2,28.2%,0,20.0%,0,70.0%,58,62%,45,56%,63,50%,6,100%
Andres Nocioni,25.9,CHI,Forward,2192,72,51.3%,68,48.7%,69,38.6%,91,83.5%,43,71%,63,51%,40,73%,22,100%
Moochie Norris,32.3,NOP,Combo,123,4,38.9%,13,39.1%,0,25.0%,0,65.2%,100,10%,75,25%,98,0%,98,0%
Moochie Norris,32.3,HOU,Point,210,25,43.1%,81,47.8%,0,0.0%,0,81.8%,10,59%,85,14%,2,80%,0,0%
Dirk Nowitzki,27.4,DAL,Big,3080,69,51.8%,47,49.6%,88,41.8%,100,90.1%,87,51%,99,35%,87,47%,94,91%
Jermaine O'Neal,27.1,IND,Big,1799,32,47.5%,35,47.4%,0,33.3%,57,70.9%,53,65%,19,69%,69,61%,97,67%
Shaquille O'Neal,33.7,MIA,Big,1803,97,60.0%,97,60.0%,0,0.0%,4,47.1%,76,58%,46,62%,86,47%,0,0%
Fabricio Oberto,30.6,SAS,Big,389,47,50.0%,48,50.0%,0,0.0%,0,42.1%,77,55%,82,50%,51,70%,0,0%
Lamar Odom,26.0,LAL,Forward,3216,80,52.9%,83,51.4%,72,38.6%,25,69.1%,95,49%,92,40%,93,43%,93,88%
Emeka Okafor,23.1,CHA,Big,862,6,41.0%,8,41.0%,0,0.0%,43,65.6%,39,69%,67,56%,18,88%,0,0%
Mehmet Okur,26.4,UTA,Big,2928,46,49.6%,45,49.0%,58,34.3%,82,77.9%,41,68%,32,66%,67,62%,94,94%
Kevin Ollie,32.8,PHI,Combo,1043,15,43.0%,33,43.3%,0,0.0%,74,83.0%,11,69%,20,47%,9,77%,0,0%
Michael Olowokandi,30.6,MIN,Big,738,15,44.2%,16,44.2%,0,0.0%,6,50.0%,35,70%,7,76%,56,67%,0,0%
Michael Olowokandi,30.6,BOS,Big,165,16,44.4%,19,44.4%,0,0.0%,0,62.5%,100,30%,93,43%,98,23%,0,0%
Greg Ostertag,32.7,UTA,Big,770,39,48.8%,43,48.8%,0,0.0%,6,50.0%,68,60%,66,56%,30,80%,0,0%
Bo Outlaw,34.6,ORL,Big,342,99,63.6%,99,63.6%,0,0.0%,0,62.5%,68,60%,59,59%,57,67%,0,0%
Travis Outlaw,21.1,POR,Forward,1071,30,44.9%,52,45.8%,8,25.5%,47,73.3%,57,65%,10,72%,68,58%,90,92%
Andre Owens,25.0,UTA,Wing,168,6,38.7%,8,37.2%,0,30.0%,0,80.0%,31,74%,55,50%,14,80%,6,100%
Zaza Pachulia,21.7,ATL,Big,2446,22,45.2%,22,45.2%,0,0.0%,68,73.5%,78,55%,78,52%,65,63%,0,0%
Scott Padgett,29.5,BKN,Big,631,9,43.1%,0,34.2%,46,32.7%,87,80.0%,0,92%,25,67%,1,100%,73,100%
Milt Palacio,27.7,UTA,Combo,1340,16,43.1%,38,43.9%,0,10.0%,9,65.3%,60,46%,45,34%,11,74%,98,0%
Jannero Pargo,26.0,CHI,Combo,577,22,44.1%,5,37.2%,60,37.4%,0,77.8%,31,58%,33,40%,35,48%,65,76%
Smush Parker,24.4,LAL,Point,2761,88,53.1%,92,50.8%,59,37.3%,13,69.7%,4,68%,12,56%,27,45%,17,94%
Tony Parker,23.5,SAS,Point,2705,98,55.5%,100,55.8%,27,31.3%,16,70.7%,67,33%,44,28%,38,40%,37,80%
Ruben Patterson,30.3,POR,Wing,1041,72,50.8%,86,51.0%,0,0.0%,6,61.0%,83,49%,55,50%,70,46%,0,0%
Ruben Patterson,30.3,DEN,Wing,732,90,54.7%,98,55.2%,0,20.0%,2,59.1%,62,58%,34,60%,68,48%,6,100%
Chris Paul,20.5,NOP,Point,2801,48,46.0%,75,46.5%,16,29.4%,71,84.7%,96,21%,88,13%,87,14%,40,78%
Sasha Pavlovic,22.0,CLE,Wing,736,78,52.2%,69,48.0%,67,37.9%,8,65.0%,34,73%,42,57%,36,65%,65,91%
Gary Payton,37.3,MIA,Combo,2247,58,48.6%,93,51.6%,22,29.6%,63,79.8%,29,58%,31,41%,53,41%,2,100%
Kendrick Perkins,21.0,BOS,Big,1281,73,52.4%,74,52.4%,0,0.0%,31,61.4%,91,50%,76,52%,90,44%,0,0%
Morris Peterson,28.2,TOR,Wing,3121,81,52.6%,54,46.6%,84,40.8%,78,81.7%,45,67%,55,50%,46,59%,75,89%
Johan Petro,19.8,OKC,Big,1245,67,51.5%,69,51.5%,0,0.0%,38,64.8%,45,67%,44,63%,44,73%,0,0%
Eric Piatkowski,35.1,CHI,Wing,191,38,46.3%,100,56.5%,10,25.8%,0,40.0%,5,86%,14,71%,11,83%,6,100%
Paul Pierce,28.1,BOS,Wing,3076,74,51.1%,84,50.3%,56,35.8%,49,77.2%,87,48%,85,39%,73,44%,83,83%
Mickael Pietrus,23.7,GSW,Wing,1132,53,48.0%,57,46.9%,29,32.5%,3,60.6%,30,74%,16,69%,58,55%,65,91%
Zoran Planinic,23.1,BKN,Wing,496,8,39.5%,21,40.9%,6,23.7%,13,67.3%,86,48%,80,41%,80,38%,71,89%
Scot Pollard,30.7,IND,Big,753,23,45.7%,23,45.7%,0,0.0%,77,76.3%,19,77%,47,62%,1,100%,0,0%
James Posey,28.8,MIA,Wing,1898,93,55.3%,15,40.0%,81,40.6%,61,78.7%,7,86%,45,56%,99,17%,37,98%
Vitaly Potapenko,30.6,OKC,Big,314,47,50.0%,48,50.0%,0,0.0%,0,58.8%,21,75%,25,67%,28,82%,0,0%
Josh Powell,22.8,DAL,Forward,354,22,43.8%,32,43.8%,0,0.0%,87,82.9%,60,64%,67,50%,45,72%,0,0%
Tayshaun Prince,25.7,DET,Wing,2891,58,48.9%,67,47.9%,53,35.6%,46,76.5%,44,68%,21,67%,45,60%,46,95%
Laron Profit,28.2,LAL,Combo,269,60,48.7%,98,54.8%,0,17.6%,0,87.5%,13,68%,5,63%,13,70%,2,100%
Joel Przybilla,26.1,POR,Big,1381,90,55.1%,90,55.1%,0,0.0%,13,53.2%,43,68%,18,69%,71,60%,0,0%
Vladimir Radmanovic,25.0,LAC,Forward,875,87,54.7%,20,41.8%,95,41.8%,43,73.1%,15,81%,38,63%,78,50%,78,95%
Vladimir Radmanovic,25.0,OKC,Big,1072,40,48.8%,15,43.6%,67,35.8%,99,88.7%,14,79%,70,55%,47,73%,92,97%
Shavlik Randolph,21.9,PHI,Big,432,14,44.0%,16,44.0%,0,0.0%,23,59.3%,82,54%,71,55%,83,50%,0,0%
Zach Randolph,24.3,POR,Big,2537,16,44.3%,18,44.3%,29,29.4%,59,71.3%,91,50%,96,41%,80,54%,73,100%
Theo Ratliff,32.5,POR,Big,1293,94,57.4%,94,57.4%,0,0.0%,41,65.1%,72,59%,42,64%,80,54%,0,0%
Zeljko Rebraca,33.6,LAC,Big,410,86,54.2%,87,54.2%,0,0.0%,73,75.6%,13,79%,2,82%,34,77%,0,0%
Michael Redd,26.2,MIL,Wing,3125,69,50.5%,60,47.1%,76,39.6%,92,87.6%,61,59%,54,52%,65,49%,79,85%
Justin Reed,23.8,MIN,Forward,678,18,42.5%,23,42.7%,0,0.0%,66,78.2%,58,64%,37,63%,58,66%,0,0%
Justin Reed,23.8,BOS,Forward,258,3,33.8%,3,33.8%,0,0.0%,13,62.5%,12,82%,12,71%,0,100%,0,0%
Jason Richardson,24.8,GSW,Wing,2860,75,51.1%,64,47.5%,72,39.0%,15,67.4%,69,55%,62,50%,75,42%,89,77%
Quentin Richardson,25.6,NYK,Wing,1436,16,42.8%,7,36.7%,39,34.4%,12,67.0%,59,60%,82,40%,82,38%,60,92%
Luke Ridnour,24.7,OKC,Point,2608,38,44.8%,56,44.9%,14,29.4%,95,88.0%,58,38%,31,33%,46,34%,69,64%
Lawrence Roberts,23.0,MEM,Big,130,94,58.3%,94,58.3%,0,0.0%,0,41.2%,4,86%,3,80%,1,100%,0,0%
Bernard Robinson,24.8,CHA,Forward,1238,23,44.0%,43,45.1%,0,12.5%,68,79.2%,90,50%,67,50%,90,48%,22,100%
Clifford Robinson,38.9,BKN,Big,1847,37,48.5%,32,47.0%,63,34.7%,45,66.2%,2,89%,6,76%,15,89%,90,98%
Nate Robinson,21.4,NYK,Point,1484,54,46.9%,27,40.9%,84,43.3%,29,75.0%,46,42%,52,24%,40,39%,46,74%
Jalen Rose,32.8,TOR,Wing,1226,22,43.8%,43,44.7%,11,27.4%,42,75.8%,89,47%,95,32%,81,38%,39,97%
Jalen Rose,32.8,NYK,Wing,734,76,51.9%,45,44.9%,99,49.1%,67,80.2%,74,54%,99,17%,49,57%,78,86%
Malik Rose,30.9,NYK,Forward,1112,10,37.5%,8,37.1%,0,100.0%,64,77.8%,47,69%,55,55%,7,90%,22,100%
Quinton Ross,24.5,LAC,Wing,1509,15,42.5%,36,43.5%,0,0.0%,44,76.0%,13,83%,15,70%,9,90%,0,0%
Michael Ruffin,28.8,WAS,Big,967,16,44.4%,19,44.4%,0,0.0%,6,50.0%,99,34%,98,35%,99,0%,0,0%
Kareem Rush,25.0,CHA,Wing,1098,30,45.0%,19,40.8%,48,35.2%,24,71.4%,50,66%,50,53%,63,50%,41,96%
John Salmons,25.9,PHI,Wing,1993,29,44.7%,41,44.1%,26,31.7%,52,77.4%,95,42%,68,46%,95,24%,42,96%
Brian Scalabrine,27.6,BOS,Forward,885,47,47.0%,12,39.6%,62,37.3%,42,72.7%,13,82%,62,53%,13,86%,73,97%
Luke Schenscher,23.8,CHI,Big,132,89,55.0%,89,55.0%,0,0.0%,0,30.8%,79,55%,12,71%,97,25%,0,0%
Ha Seung-Jin,20.2,POR,Big,172,95,59.1%,95,59.1%,0,0.0%,0,42.9%,64,62%,25,67%,99,0%,0,0%
Wayne Simien,22.7,MIA,Big,343,63,51.1%,63,51.1%,0,0.0%,0,87.5%,52,65%,65,56%,51,70%,0,0%
Bobby Simmons,25.4,MIL,Forward,2528,75,52.0%,58,46.8%,97,42.5%,85,82.3%,28,75%,82,47%,32,76%,70,97%
James Singleton,24.3,LAC,Forward,701,93,55.8%,85,51.6%,0,60.0%,60,77.5%,72,60%,87,44%,17,82%,98,78%
Brian Skinner,29.5,POR,Big,513,36,48.4%,40,48.4%,0,0.0%,13,51.7%,79,55%,25,67%,94,40%,0,0%
Brian Skinner,29.5,SAC,Big,360,82,53.4%,82,53.4%,0,0.0%,0,35.0%,98,42%,97,37%,83,50%,0,0%
Charles Smith,30.2,POR,Wing,182,86,54.0%,55,46.7%,81,40.6%,0,62.5%,1,96%,3,83%,1,100%,6,100%
Donta Smith,21.9,ATL,Wing,120,99,57.7%,96,54.5%,0,50.0%,0,45.5%,5,86%,5,82%,1,100%,6,100%
JR Smith,20.1,NOP,Wing,932,45,47.0%,15,40.0%,71,38.5%,79,82.2%,29,75%,43,57%,24,74%,62,92%
Joe Smith,30.3,MIL,Big,865,35,48.0%,39,48.3%,0,0.0%,80,77.5%,12,80%,34,66%,17,89%,0,0%
Josh Smith,19.9,ATL,Forward,2529,27,44.5%,35,44.3%,26,30.2%,36,72.0%,48,68%,58,54%,27,78%,22,100%
Eric Snow,32.5,CLE,Point,2345,19,41.5%,31,41.6%,0,16.7%,5,68.8%,6,67%,10,60%,6,71%,6,100%
Kirk Snyder,22.4,NOP,Wing,1260,71,50.8%,76,49.2%,58,36.7%,28,72.6%,68,56%,72,43%,61,53%,65,91%
Darius Songaila,27.7,CHI,Big,1302,35,48.3%,38,48.2%,0,40.0%,97,83.5%,9,80%,40,65%,15,90%,73,100%
Pape Sow,23.9,TOR,Big,580,11,43.1%,15,43.1%,0,0.0%,72,75.5%,55,64%,39,65%,68,62%,0,0%
Jerry Stackhouse,31.0,DAL,Wing,1499,19,43.1%,34,43.3%,13,28.5%,93,88.1%,88,47%,65,47%,89,35%,6,100%
DeShawn Stevenson,24.6,ORL,Wing,2638,39,46.3%,53,46.5%,0,22.2%,31,74.4%,48,66%,44,56%,19,76%,6,100%
Peja Stojakovic,28.4,SAC,Wing,1147,57,48.8%,20,40.8%,78,39.9%,100,93.3%,31,74%,11,73%,65,49%,55,93%
Peja Stojakovic,28.4,IND,Wing,1434,87,54.2%,80,49.6%,86,41.0%,99,90.3%,33,73%,26,65%,40,62%,64,91%
Damon Stoudamire,32.2,MEM,Point,860,52,46.2%,40,42.6%,41,35.0%,79,85.5%,54,39%,90,11%,58,27%,29,83%
Salim Stoudamire,23.1,ATL,Combo,1196,75,50.6%,49,44.4%,69,39.0%,95,90.1%,40,54%,60,29%,47,42%,64,78%
Michael Sweetney,23.0,CHI,Big,1202,19,45.0%,20,45.0%,0,0.0%,40,64.9%,66,60%,51,61%,72,59%,0,0%
Robert Swift,19.9,OKC,Big,958,57,50.9%,58,50.9%,0,0.0%,26,59.8%,42,68%,43,64%,34,77%,0,0%
Stromile Swift,25.9,HOU,Big,1322,43,49.3%,46,49.6%,0,0.0%,44,65.7%,70,60%,68,55%,53,69%,0,0%
Wally Szczerbiak,28.7,MIN,Forward,1546,85,54.3%,87,52.1%,92,40.6%,100,89.6%,50,67%,47,59%,48,69%,97,79%
Wally Szczerbiak,28.7,BOS,Wing,1170,82,52.8%,85,50.6%,74,39.3%,96,89.7%,51,66%,22,67%,57,55%,74,89%
Chris Taft,20.6,GSW,Big,125,88,54.8%,89,54.8%,0,0.0%,0,16.7%,53,65%,41,64%,57,67%,0,0%
Donell Taylor,23.3,WAS,Wing,417,17,42.9%,29,42.5%,0,30.8%,20,70.0%,65,57%,29,63%,62,52%,98,50%
Maurice Taylor,29.0,NYK,Forward,1192,45,46.7%,55,46.7%,0,0.0%,21,68.4%,97,49%,65,51%,92,47%,0,0%
Sebastian Telfair,20.4,POR,Combo,1560,33,45.5%,25,42.1%,49,36.5%,35,73.6%,89,31%,91,19%,95,14%,76,74%
Jason Terry,28.1,DAL,Combo,2784,95,54.9%,91,50.7%,84,41.3%,60,79.8%,49,51%,93,19%,51,41%,51,85%
Billy Thomas,29.9,WAS,Wing,112,68,50.0%,31,42.9%,44,34.8%,0,100.0%,2,91%,100,0%,1,100%,6,100%
Etan Thomas,27.6,WAS,Big,1105,75,52.7%,77,52.7%,0,0.0%,27,60.0%,95,48%,87,48%,88,46%,0,0%
James Thomas,24.9,PHI,Big,111,87,54.5%,87,54.5%,0,0.0%,0,57.1%,6,83%,1,83%,0,0%,0,0%
Kenny Thomas,28.3,SAC,Big,2266,51,50.3%,51,50.3%,0,0.0%,51,67.6%,30,72%,21,68%,30,80%,0,0%
Kurt Thomas,33.1,PHX,Big,1410,39,48.6%,42,48.6%,0,0.0%,91,81.5%,4,88%,5,77%,11,94%,0,0%
Tim Thomas,28.7,PHX,Big,623,84,53.5%,18,44.3%,92,44.1%,50,67.5%,49,66%,86,49%,96,36%,92,98%
Jamaal Tinsley,27.7,IND,Point,1116,23,43.1%,58,45.1%,3,22.4%,0,63.7%,83,27%,62,21%,71,23%,50,73%
