Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Corey Brewer,26.7,DEN,Wing,145,97,+17.4,95,+5.1,43,-0.5%,93,+40.3,76,+1.1,31,-6.3%,69,+25.7,91,+3.1,74,+2.7%,87,+41.0
Caron Butler,32.6,LAC,Wing,135,17,-9.7,21,-2.3,21,-2.7%,35,-7.3,24,-1.0,10,-18.1%,55,+7.1,37,-0.9,39,-2.8%,45,-4.2
Jimmy Butler,23.1,CHI,Wing,488,0,-21.6,46,-0.1,36,-1.0%,32,-10.8,74,+0.9,5,-23.8%,52,+6.0,33,-1.0,45,-1.6%,24,-21.1
Mario Chalmers,26.5,MIA,Point,639,38,-1.4,52,+0.1,57,+0.3%,55,+4.0,33,-0.8,29,-6.8%,27,-26.0,57,+0.5,54,-0.4%,67,+15.2
Tyson Chandler,30.1,NYK,Big,349,28,-4.5,29,-1.4,88,+3.0%,12,-29.8,48,+0.0,76,+9.5%,39,-9.4,18,-1.9,88,+5.8%,8,-49.5
Wilson Chandler,25.5,DEN,Forward,204,29,-4.2,40,-0.3,76,+1.5%,27,-15.0,36,-0.5,73,+8.3%,20,-31.7,49,-0.1,28,-4.2%,32,-11.4
Norris Cole,24.1,MIA,Point,377,44,-0.1,45,-0.1,59,+0.4%,40,-3.9,75,+1.0,77,+9.6%,70,+26.0,34,-1.0,55,-0.1%,25,-21.1
Nick Collison,32.0,OKC,Big,170,52,+1.8,58,+0.6,80,+1.8%,52,+2.1,72,+0.9,37,-3.4%,62,+17.2,53,+0.1,63,+1.2%,46,-2.9
Mike Conley,25.1,MEM,Point,574,54,+2.0,63,+1.1,58,+0.4%,63,+8.5,16,-1.2,81,+11.1%,9,-65.2,82,+2.4,41,-2.0%,85,+40.1
Jamal Crawford,32.6,LAC,Wing,158,58,+3.3,38,-0.6,72,+1.4%,18,-22.5,50,+0.1,88,+19.7%,19,-33.3,35,-1.0,77,+3.2%,18,-25.4
Stephen Curry,24.6,GSW,Combo,495,99,+21.3,93,+4.5,79,+1.7%,92,+40.0,96,+2.5,45,-1.9%,92,+66.1,70,+1.2,95,+9.8%,66,+14.1
Carlos Delfino,30.2,HOU,Wing,116,18,-9.7,1,-6.8,2,-7.2%,11,-31.5,82,+1.5,93,+23.5%,85,+47.0,0,-7.2,3,-18.9%,2,-70.4
Luol Deng,27.5,CHI,Forward,222,64,+4.9,75,+1.9,66,+1.0%,84,+28.0,79,+1.2,89,+20.6%,66,+22.4,62,+0.7,31,-3.6%,79,+29.2
Boris Diaw,30.5,SAS,Big,270,66,+5.4,39,-0.4,39,-0.6%,49,+0.9,78,+1.1,50,+0.3%,68,+24.1,22,-1.6,48,-1.0%,34,-11.4
Keyon Dooling,32.5,MEM,Point,113,48,+0.7,24,-2.0,10,-3.8%,36,-6.8,56,+0.4,15,-14.5%,94,+74.4,13,-2.3,22,-6.1%,13,-36.7
Tim Duncan,36.5,SAS,Big,732,31,-2.7,34,-0.8,77,+1.7%,20,-21.1,45,-0.1,54,+1.5%,48,+2.7,38,-0.9,84,+5.0%,14,-34.6
Kevin Durant,24.1,OKC,Forward,479,39,-1.3,7,-4.5,67,+1.0%,7,-35.8,100,+4.3,86,+13.9%,100,+166.7,2,-6.1,49,-1.0%,1,-74.3
Monta Ellis,27.0,MIL,Combo,151,14,-10.7,33,-1.0,99,+7.1%,6,-37.5,17,-1.2,55,+1.8%,11,-55.0,58,+0.6,97,+11.9%,55,+5.3
Reggie Evans,32.5,BKN,Big,208,29,-3.3,19,-2.4,4,-5.0%,66,+10.3,26,-1.0,29,-8.1%,40,-5.1,32,-1.1,4,-15.5%,64,+12.1
Festus Ezeli,23.0,GSW,Big,132,70,+6.1,76,+1.9,82,+2.0%,71,+14.0,55,+0.3,57,+2.6%,56,+9.7,76,+1.8,80,+3.6%,69,+16.6
Kenneth Faried,23.0,DEN,Big,144,76,+8.0,89,+3.8,41,-0.6%,76,+16.7,25,-1.0,13,-15.9%,30,-21.5,94,+4.4,39,-2.7%,88,+41.7
Raymond Felton,28.4,NYK,Combo,452,53,+2.0,37,-0.6,90,+3.2%,24,-17.2,62,+0.7,97,+25.5%,31,-19.4,23,-1.6,65,+1.4%,24,-22.6
Derek Fisher,38.2,OKC,Wing,256,76,+8.2,43,-0.3,62,+0.6%,42,-2.4,13,-1.4,24,-10.4%,24,-29.6,56,+0.4,68,+1.7%,65,+13.1
Francisco Garcia,30.8,HOU,Wing,152,88,+13.2,73,+1.6,45,-0.5%,62,+7.4,3,-4.0,0,-45.2%,7,-73.3,95,+4.5,75,+2.8%,84,+38.5
Kevin Garnett,36.5,BOS,Big,211,34,-1.8,3,-6.1,87,+2.9%,14,-27.4,11,-1.5,13,-15.7%,15,-43.8,4,-5.3,50,-0.7%,13,-34.9
Marc Gasol,27.8,MEM,Big,608,37,-1.4,78,+2.2,61,+0.5%,80,+20.2,41,-0.2,90,+21.7%,18,-38.8,83,+2.4,11,-10.3%,81,+32.1
Pau Gasol,32.3,LAL,Big,145,89,+13.2,61,+1.0,84,+2.5%,67,+11.1,51,+0.2,34,-4.8%,83,+41.7,63,+0.8,98,+12.3%,100,+92.9
Paul George,22.5,IND,Wing,776,61,+4.0,22,-2.2,92,+3.4%,13,-29.4,47,+0.0,97,+28.0%,76,+30.8,9,-2.7,76,+3.2%,5,-57.2
Taj Gibson,27.4,CHI,Big,200,83,+11.7,55,+0.2,53,+0.0%,59,+5.0,49,+0.1,8,-19.0%,78,+34.7,54,+0.1,71,+1.9%,35,-8.8
Manu Ginobili,35.3,SAS,Wing,557,74,+7.7,39,-0.5,60,+0.5%,47,-0.8,43,-0.1,40,-3.0%,45,-1.0,46,-0.3,70,+1.8%,49,+0.7
Danny Green,25.4,SAS,Wing,664,18,-9.1,18,-2.5,48,-0.3%,29,-14.8,10,-1.6,39,-3.2%,29,-22.6,39,-0.8,62,+1.2%,38,-6.6
Draymond Green,22.7,GSW,Forward,220,71,+6.5,6,-5.5,37,-0.9%,2,-52.6,32,-0.8,61,+3.4%,25,-26.9,6,-4.2,21,-6.3%,3,-62.5
Jeff Green,26.2,BOS,Forward,257,6,-15.4,9,-3.9,1,-7.6%,25,-17.0,0,-6.5,1,-36.7%,2,-119.6,52,+0.1,9,-11.2%,43,-4.9
Blake Griffin,23.6,LAC,Big,157,39,-1.2,82,+2.7,27,-2.3%,92,+38.9,3,-2.9,1,-36.7%,0,-162.5,96,+4.6,53,-0.5%,94,+57.1
Tyler Hansbrough,27.0,IND,Big,221,12,-12.0,5,-5.5,44,-0.5%,1,-63.8,5,-2.4,68,+6.4%,3,-104.8,8,-2.9,43,-1.8%,10,-44.7
James Harden,23.2,HOU,Wing,242,100,+39.1,100,+13.3,54,+0.1%,100,+87.4,95,+2.5,47,-1.0%,88,+55.0,100,+8.9,71,+1.9%,99,+85.4
Devin Harris,29.7,ATL,Combo,225,71,+6.6,8,-4.3,5,-4.9%,15,-25.8,1,-6.2,18,-12.4%,1,-135.6,77,+1.9,24,-5.7%,75,+24.5
Udonis Haslem,32.4,MIA,Big,357,13,-11.4,27,-1.6,71,+1.3%,19,-21.6,7,-2.2,43,-2.0%,13,-53.4,55,+0.3,67,+1.7%,39,-6.4
Roy Hibbert,25.9,IND,Big,692,93,+14.8,47,-0.1,68,+1.1%,51,+1.4,64,+0.7,35,-4.5%,73,+29.6,34,-1.0,85,+5.1%,30,-15.5
George Hill,26.5,IND,Point,683,91,+13.3,74,+1.8,65,+1.0%,87,+32.7,92,+2.1,27,-8.8%,97,+91.6,42,-0.6,69,+1.7%,53,+3.7
Kirk Hinrich,31.8,CHI,Combo,162,46,+0.1,59,+0.6,71,+1.3%,71,+13.2,66,+0.7,95,+23.8%,59,+13.5,50,-0.1,29,-4.1%,61,+9.6
Al Horford,26.4,ATL,Big,217,61,+4.1,18,-2.6,33,-1.4%,23,-17.8,15,-1.3,91,+21.8%,21,-31.6,28,-1.4,18,-6.5%,36,-8.8
Dwight Howard,26.9,LAL,Big,126,34,-1.9,16,-2.7,34,-1.2%,0,-64.3,67,+0.8,92,+23.2%,13,-50.0,7,-3.4,13,-8.6%,0,-105.4
Serge Ibaka,23.1,OKC,Big,365,41,-1.0,32,-1.0,14,-3.2%,45,-1.2,18,-1.2,65,+5.0%,38,-10.1,45,-0.3,29,-4.0%,51,+2.9
Andre Iguodala,28.8,DEN,Wing,242,82,+9.8,81,+2.6,83,+2.2%,82,+23.5,87,+1.7,99,+33.3%,98,+121.2,61,+0.7,25,-5.5%,50,+1.0
Ersan Ilyasova,25.5,MIL,Big,117,90,+13.3,67,+1.4,93,+3.9%,41,-2.8,40,-0.2,82,+11.5%,24,-27.7,80,+2.1,92,+8.0%,77,+28.6
Jarrett Jack,29.0,GSW,Point,425,45,-0.0,84,+3.1,13,-3.6%,82,+25.6,71,+0.9,50,0.0%,58,+11.0,81,+2.1,19,-6.5%,78,+29.1
Reggie Jackson,22.5,OKC,Combo,355,26,-5.2,26,-1.7,47,-0.3%,31,-11.9,70,+0.9,61,+3.4%,67,+23.7,15,-2.1,73,+2.3%,20,-24.4
LeBron James,27.8,MIA,Forward,958,82,+9.8,83,+2.9,26,-2.4%,87,+32.0,89,+1.9,55,+1.5%,91,+59.9,67,+1.1,32,-3.5%,71,+20.0
Brandon Jennings,23.1,MIL,Point,133,87,+12.7,86,+3.3,12,-3.6%,90,+37.5,42,-0.2,78,+9.7%,49,+2.9,92,+3.9,5,-14.2%,98,+71.4
Ivan Johnson,28.6,ATL,Big,107,20,-8.4,57,+0.5,95,+4.3%,53,+2.4,28,-0.9,44,-1.9%,37,-10.8,72,+1.3,93,+9.3%,70,+17.8
Joe Johnson,31.3,BKN,Wing,271,49,+1.0,20,-2.4,8,-4.7%,50,+1.3,58,+0.5,33,-5.6%,50,+4.7,8,-3.1,1,-20.3%,37,-7.5
DeAndre Jordan,24.3,LAC,Big,143,21,-8.1,14,-2.8,55,+0.2%,5,-38.9,23,-1.1,3,-29.1%,55,+7.1,30,-1.3,77,+3.2%,12,-39.5
Cory Joseph,21.2,SAS,Point,172,60,+3.8,62,+1.0,73,+1.4%,66,+11.1,37,-0.4,41,-2.9%,47,+0.3,76,+1.7,82,+4.2%,74,+23.1
Jason Kidd,39.6,NYK,Combo,247,4,-15.9,13,-2.8,23,-2.6%,17,-24.2,22,-1.1,39,-3.0%,23,-30.0,16,-2.0,14,-8.4%,17,-30.5
Kyle Korver,31.6,ATL,Wing,177,59,+3.8,80,+2.5,66,+1.0%,76,+16.6,97,+2.8,67,+6.3%,89,+55.8,47,-0.2,83,+4.5%,45,-3.7
Kosta Koufos,23.7,DEN,Big,100,3,-16.6,17,-2.6,49,-0.3%,38,-5.4,45,-0.1,58,+2.8%,61,+14.2,24,-1.5,79,+3.4%,42,-5.3
Carl Landry,29.1,GSW,Big,244,30,-3.0,97,+5.3,17,-3.0%,95,+47.4,59,+0.5,28,-8.6%,66,+20.8,97,+4.9,57,+0.4%,97,+64.5
Ty Lawson,25.0,DEN,Point,235,1,-20.4,2,-6.4,3,-5.6%,8,-34.6,4,-2.7,26,-9.9%,16,-42.3,10,-2.7,44,-1.8%,23,-22.6
Kawhi Leonard,21.3,SAS,Forward,771,56,+2.7,66,+1.3,56,+0.3%,48,+0.2,92,+2.2,48,-0.8%,82,+41.1,31,-1.2,45,-1.7%,22,-22.8
Brook Lopez,24.6,BKN,Big,262,78,+8.4,45,-0.2,38,-0.8%,73,+14.6,85,+1.6,80,+9.9%,79,+35.1,17,-1.9,2,-19.9%,47,-1.2
Ian Mahinmi,26.0,IND,Big,139,11,-12.2,56,+0.4,24,-2.5%,57,+4.4,65,+0.7,12,-16.5%,90,+57.8,51,+0.1,30,-3.8%,39,-6.2
Kenyon Martin,34.8,NYK,Big,251,36,-1.5,50,+0.0,9,-3.8%,72,+14.3,34,-0.7,22,-11.3%,33,-15.5,74,+1.6,12,-8.9%,93,+49.5
Kevin Martin,29.7,OKC,Wing,315,92,+14.3,87,+3.5,45,-0.4%,83,+27.5,52,+0.2,56,+1.8%,60,+13.6,93,+4.1,47,-1.6%,92,+47.7
Luc Mbah a Moute,26.1,MIL,Forward,135,77,+8.2,99,+7.6,6,-4.9%,99,+60.8,97,+2.8,21,-11.4%,87,+54.5,97,+5.2,5,-14.2%,97,+66.7
JaVale McGee,24.8,DEN,Big,111,79,+8.6,70,+1.5,32,-1.5%,75,+15.2,87,+1.8,92,+21.8%,61,+16.1,40,-0.8,10,-10.8%,50,+1.7
Andre Miller,36.6,DEN,Combo,153,23,-6.7,68,+1.4,11,-3.7%,61,+7.3,8,-1.9,36,-4.2%,32,-17.9,90,+3.0,34,-3.2%,76,+26.6
Mike Miller,32.7,MIA,Wing,209,73,+7.6,88,+3.6,50,-0.2%,88,+33.3,88,+1.9,60,+3.3%,71,+27.8,78,+1.9,20,-6.5%,89,+44.6
Nazr Mohammed,35.2,CHI,Big,100,86,+12.3,92,+4.3,85,+2.6%,86,+30.7,93,+2.3,94,+23.6%,86,+50.0,79,+2.1,72,+2.2%,66,+14.5
Gary Neal,28.1,SAS,Combo,377,57,+3.1,71,+1.5,76,+1.5%,79,+19.6,55,+0.3,66,+5.6%,50,+4.8,68,+1.1,86,+5.3%,76,+24.8
Joakim Noah,27.7,CHI,Big,408,13,-11.6,23,-2.2,29,-2.1%,22,-18.2,29,-0.8,4,-25.3%,26,-26.2,29,-1.3,40,-2.2%,33,-11.4
Lamar Odom,33.0,LAC,Big,106,3,-16.2,4,-5.6,8,-4.0%,3,-44.1,31,-0.8,87,+15.4%,5,-80.0,3,-5.5,7,-12.2%,6,-56.3
Tony Parker,30.5,SAS,Point,762,40,-1.2,54,+0.1,29,-1.9%,39,-4.8,71,+0.9,52,+0.8%,63,+18.2,36,-1.0,26,-5.5%,26,-20.7
Chandler Parsons,24.0,HOU,Forward,237,63,+4.5,8,-4.4,89,+3.1%,3,-43.8,76,+1.1,24,-10.5%,64,+19.3,11,-2.7,59,+1.0%,8,-45.8
Chris Paul,27.5,LAC,Point,223,24,-5.4,96,+5.2,7,-4.7%,97,+53.0,20,-1.2,46,-1.3%,8,-71.4,98,+5.7,8,-12.2%,96,+64.3
Kendrick Perkins,28.0,OKC,Big,209,2,-19.4,15,-2.7,52,-0.2%,21,-20.0,38,-0.3,66,+6.1%,44,-2.8,24,-1.6,52,-0.5%,19,-24.6
Johan Petro,26.8,ATL,Big,100,8,-13.1,10,-3.4,39,-0.8%,9,-34.4,83,+1.5,51,+0.5%,81,+37.5,5,-4.9,27,-4.7%,3,-67.7
Paul Pierce,35.1,BOS,Wing,255,50,+1.6,3,-6.2,18,-2.8%,45,-1.8,2,-4.9,71,+7.9%,4,-80.4,18,-1.9,24,-5.6%,71,+21.2
Quincy Pondexter,24.6,MEM,Forward,347,32,-2.1,25,-1.9,20,-2.7%,39,-4.7,29,-0.8,9,-18.8%,36,-11.0,27,-1.4,38,-2.9%,41,-5.8
Pablo Prigioni,35.5,NYK,Point,226,94,+14.9,65,+1.2,63,+0.9%,60,+5.5,69,+0.8,20,-11.4%,84,+46.6,65,+0.9,87,+5.8%,44,-4.5
Tayshaun Prince,32.7,MEM,Wing,453,55,+2.2,79,+2.2,69,+1.2%,68,+12.9,39,-0.3,69,+7.1%,34,-13.9,86,+2.4,66,+1.6%,83,+34.2
Zach Randolph,31.3,MEM,Big,553,42,-0.2,28,-1.5,86,+2.6%,10,-31.7,66,+0.7,45,-1.8%,57,+10.2,20,-1.8,91,+6.6%,7,-51.5
Nate Robinson,28.4,CHI,Point,403,95,+15.9,51,+0.0,30,-1.9%,34,-9.1,6,-2.4,7,-22.7%,12,-54.4,85,+2.4,61,+1.1%,82,+32.1
Larry Sanders,23.9,MIL,Big,112,7,-13.9,76,+2.0,92,+3.7%,54,+2.6,86,+1.7,82,+11.5%,39,-7.1,64,+0.9,42,-1.9%,60,+8.3
Thabo Sefolosha,28.5,OKC,Wing,299,50,+1.1,48,-0.1,35,-1.0%,34,-8.3,57,+0.5,25,-10.0%,34,-14.5,26,-1.5,64,+1.4%,27,-20.6
Iman Shumpert,22.4,NYK,Wing,331,80,+9.1,69,+1.4,97,+5.1%,46,-1.0,61,+0.6,82,+11.1%,45,0.0,69,+1.1,97,+10.9%,58,+7.5
JR Smith,27.1,NYK,Wing,349,68,+5.5,87,+3.4,15,-3.1%,94,+41.8,50,+0.1,33,-5.6%,53,+6.4,88,+2.8,23,-6.1%,95,+58.2
Josh Smith,26.9,ATL,Forward,198,66,+5.0,61,+1.0,28,-2.3%,78,+18.8,84,+1.5,30,-6.7%,87,+54.9,43,-0.5,17,-7.1%,54,+4.0
Tiago Splitter,27.8,SAS,Big,384,8,-12.7,13,-3.0,19,-2.8%,24,-17.4,35,-0.6,32,-6.1%,35,-12.9,13,-2.2,15,-8.0%,29,-18.8
Lance Stephenson,22.2,IND,Wing,670,75,+8.0,91,+4.1,81,+1.9%,97,+52.1,90,+2.1,49,-0.3%,95,+76.7,82,+2.2,76,+2.9%,90,+45.5
Jeff Teague,24.4,ATL,Point,212,15,-10.2,60,+0.8,51,-0.2%,61,+5.9,68,+0.8,87,+15.6%,72,+28.9,50,-0.0,16,-7.5%,52,+3.1
Jason Terry,35.1,BOS,Combo,189,97,+19.0,94,+4.7,42,-0.5%,69,+13.0,39,-0.3,18,-12.2%,43,-3.0,99,+7.3,96,+10.0%,92,+49.2
Klay Thompson,22.7,GSW,Wing,494,45,-0.0,36,-0.7,50,-0.2%,44,-2.1,44,-0.1,6,-23.1%,65,+20.0,29,-1.3,36,-2.9%,18,-26.4
Dwyane Wade,30.8,MIA,Combo,778,5,-15.9,11,-3.1,74,+1.5%,8,-34.7,13,-1.4,42,-2.4%,17,-42.1,19,-1.9,87,+5.5%,15,-33.0
Gerald Wallace,30.3,BKN,Forward,242,92,+14.0,92,+4.4,3,-5.2%,96,+48.0,81,+1.4,16,-13.9%,74,+30.6,87,+2.8,0,-20.6%,87,+41.5
CJ Watson,28.5,BKN,Combo,159,27,-4.8,64,+1.2,100,+7.4%,18,-24.1,12,-1.5,84,+12.7%,10,-61.7,84,+2.4,100,+24.6%,48,0.0
David West,32.2,IND,Big,687,81,+9.5,97,+5.3,64,+0.9%,98,+59.6,91,+2.1,59,+2.8%,97,+87.0,89,+2.9,56,+0.1%,91,+46.4
Deron Williams,28.4,BKN,Point,291,16,-9.7,0,-9.1,0,-8.6%,13,-27.8,9,-1.6,16,-13.9%,74,+30.6,1,-6.5,3,-17.9%,9,-45.7
Sam Young,27.4,IND,Wing,126,24,-6.2,35,-0.8,18,-2.9%,16,-25.2,19,-1.2,11,-17.8%,8,-67.5,55,+0.3,33,-3.4%,31,-14.3
