Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Gary Clark,25.0,ORL,Forward,143,29,50.0%,0,3%,0,3%,0,0%,0,3%,88,26%,100,68%,100,94%
Jordan Clarkson,27.4,UTA,Wing,197,71,55.7%,39,19%,93,31%,18,1%,82,32%,39,14%,39,35%,29,49%
Mike Conley,32.1,UTA,Point,162,92,62.1%,8,12%,100,31%,25,9%,67,40%,83,10%,67,38%,83,49%
Pat Connaughton,26.8,MIL,Wing,170,61,54.3%,61,26%,36,9%,0,0%,14,9%,25,9%,93,57%,71,66%
Robert Covington,28.9,HOU,Big,371,85,66.7%,26,23%,13,7%,26,1%,8,8%,79,20%,95,50%,90,70%
Torrey Craig,28.9,DEN,Wing,372,36,49.3%,96,38%,50,11%,0,0%,21,11%,82,26%,7,25%,32,51%
Jae Crowder,29.3,MIA,Big,659,33,54.0%,8,16%,3,2%,56,5%,5,7%,72,18%,100,58%,97,77%
Seth Curry,29.2,DAL,Combo,172,100,69.2%,10,13%,90,30%,75,19%,90,48%,75,11%,45,28%,50,39%
Anthony Davis,26.6,LAL,Big,768,67,60.5%,56,36%,82,25%,95,24%,92,49%,46,4%,33,12%,31,15%
Donte DiVincenzo,22.7,MIL,Combo,161,65,54.1%,100,53%,0,4%,10,5%,0,9%,70,11%,35,27%,45,38%
Luka Doncic,20.7,DAL,Wing,214,79,56.7%,75,30%,96,31%,50,7%,89,38%,0,0%,25,32%,4,32%
Luguentz Dort,20.5,OKC,Wing,174,7,44.1%,82,34%,18,5%,21,1%,11,6%,79,25%,43,35%,57,60%
Goran Dragic,33.5,MIA,Point,552,33,51.9%,42,24%,83,27%,33,11%,50,37%,67,8%,42,31%,50,39%
Joel Embiid,25.6,PHI,Big,144,23,48.6%,46,29%,97,32%,92,22%,97,54%,0,0%,41,17%,33,17%
James Ennis,29.3,ORL,Forward,119,6,41.2%,53,32%,53,14%,71,14%,59,27%,41,11%,65,30%,47,41%
Dorian Finney-Smith,26.5,DAL,Forward,190,65,54.8%,76,35%,29,9%,0,0%,24,9%,65,17%,88,39%,76,56%
Evan Fournier,27.0,ORL,Wing,170,11,45.6%,14,10%,54,11%,93,19%,79,31%,18,6%,86,53%,54,60%
Markelle Fultz,21.4,ORL,Combo,143,5,43.2%,60,27%,65,23%,100,26%,95,48%,50,8%,5,16%,5,24%
Danilo Gallinari,31.2,OKC,Big,211,18,48.1%,23,21%,28,10%,97,25%,82,35%,59,8%,77,36%,64,44%
Marc Gasol,34.8,TOR,Big,226,5,43.0%,36,28%,59,19%,77,12%,69,31%,36,1%,87,39%,62,40%
Paul George,29.5,LAC,Wing,475,25,48.4%,46,21%,86,20%,86,13%,86,32%,32,13%,32,34%,18,47%
Shai Gilgeous-Alexander,21.3,OKC,Wing,279,43,51.7%,57,23%,89,30%,75,12%,96,42%,14,6%,14,29%,7,35%
Rudy Gobert,27.3,UTA,Big,270,82,64.9%,100,89%,31,11%,0,0%,26,11%,0,0%,0,0%,0,0%
Eric Gordon,30.9,HOU,Wing,409,29,48.9%,89,37%,64,13%,36,3%,43,16%,11,4%,68,43%,21,48%
Jerami Grant,25.6,DEN,Big,652,26,49.4%,38,29%,41,14%,69,7%,46,21%,69,18%,69,32%,74,49%
Danny Green,32.4,LAL,Wing,521,14,46.2%,32,17%,61,11%,43,6%,50,17%,96,36%,18,30%,75,66%
JaMychal Green,29.4,LAC,Big,208,92,67.9%,62,51%,21,9%,28,2%,23,11%,77,19%,46,19%,56,39%
Jeff Green,33.2,HOU,Forward,336,94,60.1%,88,37%,47,13%,0,0%,29,13%,76,21%,53,29%,65,50%
Tim Hardaway Jr.,27.6,DAL,Wing,203,54,52.7%,25,15%,82,16%,79,12%,75,29%,46,18%,54,38%,46,56%
James Harden,30.2,HOU,Point,445,67,56.9%,67,32%,58,21%,8,2%,33,24%,42,4%,75,41%,67,45%
Montrezl Harrell,25.8,LAC,Big,231,51,57.9%,85,83%,44,14%,23,1%,38,15%,0,0%,23,2%,23,2%
Gary Harris,25.1,DEN,Wing,379,21,48.3%,75,30%,43,9%,61,9%,54,18%,71,25%,11,27%,39,52%
Tobias Harris,27.3,PHI,Forward,148,0,39.3%,59,33%,94,33%,65,12%,76,45%,24,4%,6,17%,0,22%
Gordon Hayward,29.6,BOS,Forward,157,24,47.0%,18,19%,65,21%,82,15%,65,36%,53,13%,76,32%,59,45%
Tyler Herro,19.8,MIA,Combo,705,50,52.2%,30,22%,25,15%,85,19%,60,34%,55,9%,80,36%,70,44%
George Hill,33.5,MIL,Combo,268,70,55.4%,80,37%,30,15%,25,8%,20,24%,90,20%,10,20%,55,39%
Justin Holiday,30.6,IND,Wing,131,100,66.7%,11,9%,11,5%,64,9%,25,14%,64,23%,89,55%,89,77%
Al Horford,33.4,PHI,Big,128,15,48.0%,64,52%,74,22%,72,11%,77,33%,56,7%,28,7%,28,15%
Danuel House,26.4,HOU,Forward,276,71,54.9%,82,36%,6,3%,29,2%,6,6%,100,31%,41,28%,88,59%
Dwight Howard,33.9,LAL,Big,253,95,69.0%,95,88%,23,10%,0,0%,15,10%,0,0%,21,2%,18,2%
Serge Ibaka,30.1,TOR,Big,251,90,67.7%,41,29%,62,20%,74,11%,67,31%,41,2%,79,38%,59,40%
Andre Iguodala,35.8,MIA,Forward,409,82,58.2%,24,21%,35,11%,41,10%,41,21%,94,30%,47,28%,82,57%
Joe Ingles,32.1,UTA,Forward,234,59,53.7%,12,18%,24,9%,0,0%,18,9%,47,11%,94,62%,94,73%
Reggie Jackson,29.5,LAC,Combo,162,90,62.8%,0,6%,60,19%,15,6%,25,26%,100,34%,65,34%,100,68%
LeBron James,34.8,LAL,Forward,759,100,62.4%,94,49%,41,13%,59,11%,47,24%,6,2%,35,25%,24,27%
Nikola Jokic,24.7,DEN,Big,694,54,57.9%,28,24%,92,29%,87,21%,95,50%,38,2%,59,25%,44,26%
Maxi Kleber,27.8,DAL,Big,203,3,39.7%,31,27%,15,7%,33,2%,13,10%,82,22%,90,41%,87,63%
Kyle Korver,38.6,MIL,Wing,115,93,60.5%,0,2%,11,5%,89,14%,57,18%,36,14%,96,66%,93,80%
Kyle Kuzma,24.3,LAL,Forward,470,41,50.6%,71,34%,59,18%,35,8%,53,26%,71,21%,12,19%,41,40%
Caris LeVert,25.2,BKN,Combo,139,0,43.2%,25,21%,100,44%,30,9%,100,53%,10,3%,20,24%,10,26%
Kawhi Leonard,28.3,LAC,Forward,510,53,53.4%,35,26%,88,31%,88,18%,88,49%,0,2%,29,23%,6,25%
Damian Lillard,29.3,POR,Point,187,25,51.3%,33,22%,8,12%,42,12%,25,23%,0,0%,100,54%,92,54%
Brook Lopez,31.6,MIL,Big,327,69,62.7%,44,29%,72,21%,44,3%,56,24%,87,26%,51,20%,67,46%
Kyle Lowry,33.6,TOR,Point,413,17,50.3%,92,35%,0,8%,50,13%,8,21%,8,2%,83,41%,58,44%
Timothe Luwawu-Cabarrot,24.5,BKN,Wing,131,18,46.5%,43,20%,68,13%,25,2%,32,15%,61,22%,64,43%,68,65%
Wesley Matthews,33.0,MIL,Wing,246,82,58.0%,21,15%,32,8%,46,7%,32,15%,71,25%,71,45%,79,70%
CJ McCollum,28.1,POR,Combo,240,60,53.4%,35,22%,85,27%,90,19%,85,46%,35,6%,30,26%,25,32%
JaVale McGee,31.8,LAL,Big,128,85,66.7%,82,77%,64,20%,41,3%,54,23%,0,0%,0,0%,0,0%
Ben McLemore,26.7,HOU,Wing,117,89,58.6%,7,9%,0,0%,0,0%,0,0%,100,40%,82,51%,100,91%
Khris Middleton,28.2,MIL,Forward,355,18,45.8%,6,7%,76,24%,100,34%,100,58%,35,6%,59,29%,35,36%
Paul Millsap,34.7,DEN,Big,459,13,46.2%,54,35%,87,27%,49,4%,72,32%,54,7%,67,26%,51,33%
Shake Milton,23.1,PHI,Combo,125,80,59.1%,5,13%,70,23%,45,11%,65,34%,65,11%,95,43%,85,53%
Donovan Mitchell,23.1,UTA,Combo,263,95,63.4%,75,30%,50,19%,65,14%,55,33%,15,5%,60,33%,35,38%
Marcus Morris,30.2,LAC,Big,386,72,63.1%,0,9%,56,19%,90,22%,85,41%,74,19%,72,32%,77,51%
Markieff Morris,30.2,LAL,Big,379,64,60.3%,13,18%,18,8%,31,2%,21,10%,90,26%,92,45%,92,72%
Monte Morris,24.3,DEN,Point,396,58,55.1%,75,32%,25,13%,92,26%,67,40%,92,13%,0,15%,8,28%
Jamal Murray,22.7,DEN,Combo,752,85,60.0%,50,27%,55,19%,95,20%,75,39%,0,1%,50,32%,30,34%
Georges Niang,26.4,UTA,Big,109,79,64.1%,3,13%,64,20%,54,5%,59,25%,95,38%,62,25%,82,63%
Kendrick Nunn,24.2,MIA,Combo,237,25,46.2%,45,26%,35,17%,50,13%,35,29%,60,9%,75,35%,65,44%
Jusuf Nurkic,25.2,POR,Big,201,28,50.0%,67,53%,85,26%,46,4%,64,29%,0,0%,44,18%,36,18%
Royce O'Neale,26.4,UTA,Wing,248,75,56.3%,71,29%,36,9%,0,0%,14,9%,54,20%,61,43%,64,63%
Semi Ojeleye,24.9,BOS,Big,113,0,30.8%,18,19%,0,0%,0,0%,0,0%,97,48%,74,33%,100,81%
Victor Oladipo,27.5,IND,Wing,122,39,50.0%,64,27%,54,11%,57,8%,64,19%,21,8%,75,45%,43,53%
Kelly Olynyk,28.5,MIA,Big,257,49,56.9%,51,33%,46,14%,51,5%,41,19%,62,10%,85,38%,72,48%
Chris Paul,34.5,OKC,Point,260,75,57.3%,0,11%,67,23%,100,29%,100,53%,33,3%,50,33%,33,36%
Mason Plumlee,29.7,DEN,Big,186,8,45.7%,92,88%,23,10%,0,0%,15,10%,0,0%,26,3%,26,3%
Michael Porter,21.3,DEN,Forward,436,88,58.8%,59,33%,18,6%,53,10%,35,16%,59,13%,82,37%,71,50%
Norman Powell,26.4,TOR,Wing,267,86,58.4%,93,37%,46,11%,39,5%,46,16%,29,11%,50,35%,14,46%
Josh Richardson,26.1,PHI,Combo,144,20,45.5%,20,20%,40,17%,70,15%,50,32%,20,5%,90,42%,80,47%
Austin Rivers,27.2,HOU,Wing,195,0,39.1%,68,28%,75,16%,0,0%,39,16%,68,24%,29,33%,50,57%
Duncan Robinson,25.5,MIA,Wing,599,96,60.6%,4,8%,4,2%,32,2%,4,4%,57,21%,100,67%,96,88%
Rajon Rondo,33.7,LAL,Point,394,50,54.6%,100,38%,33,15%,17,8%,17,23%,58,7%,33,31%,42,38%
Terrence Ross,28.7,ORL,Wing,135,68,55.6%,18,10%,79,16%,100,25%,93,42%,4,1%,79,46%,25,48%
Dennis Schroder,26.1,OKC,Combo,226,15,45.4%,55,27%,75,25%,40,10%,70,35%,25,5%,55,32%,40,38%
Landry Shamet,22.6,LAC,Wing,231,50,51.9%,54,21%,7,4%,29,2%,7,5%,89,32%,57,41%,86,73%
Pascal Siakam,25.6,TOR,Forward,417,12,42.9%,47,29%,100,35%,47,10%,82,45%,29,6%,18,20%,12,26%
Marcus Smart,25.7,BOS,Combo,647,40,50.0%,15,17%,45,18%,20,8%,30,26%,85,16%,85,41%,95,57%
Jayson Tatum,21.7,BOS,Forward,690,35,50.5%,41,28%,71,23%,76,15%,71,38%,12,3%,71,31%,29,34%
Garrett Temple,33.5,BKN,Wing,137,4,43.9%,29,16%,21,6%,54,8%,29,14%,93,35%,46,35%,82,71%
Daniel Theis,27.6,BOS,Big,481,31,53.8%,72,57%,54,17%,59,6%,51,22%,49,4%,38,17%,41,21%
Gary Trent Jr.,20.8,POR,Wing,181,32,49.0%,36,19%,29,8%,96,21%,71,29%,43,17%,36,35%,36,52%
PJ Tucker,34.5,HOU,Big,414,36,54.6%,15,18%,5,6%,0,0%,3,6%,100,67%,31,9%,95,76%
Myles Turner,23.6,IND,Big,145,74,63.6%,59,50%,51,16%,64,6%,49,22%,51,6%,54,22%,49,28%
Fred VanVleet,25.7,TOR,Combo,429,50,52.2%,70,30%,5,8%,35,9%,10,17%,40,6%,100,48%,90,54%
Nikola Vucevic,29.0,ORL,Big,184,56,58.6%,10,17%,79,24%,85,21%,87,45%,0,0%,82,38%,54,38%
Kemba Walker,29.5,BOS,Point,627,42,52.8%,17,20%,17,13%,83,21%,42,34%,25,3%,92,43%,75,46%
Brad Wanamaker,30.3,BOS,Combo,265,75,56.8%,65,28%,80,27%,5,5%,45,31%,45,6%,70,34%,60,41%
TJ Warren,26.2,IND,Forward,156,47,52.2%,29,23%,82,31%,94,20%,94,51%,18,4%,24,23%,18,27%
Russell Westbrook,31.0,HOU,Combo,261,10,45.0%,90,47%,20,13%,80,19%,40,31%,30,6%,0,16%,0,22%
Hassan Whiteside,30.4,POR,Big,116,21,48.1%,77,68%,95,29%,36,3%,74,32%,0,0%,0,0%,0,0%
Grant Williams,20.9,BOS,Big,163,100,77.1%,49,31%,36,12%,0,0%,31,12%,92,35%,56,23%,79,58%
Lou Williams,33.0,LAC,Combo,336,30,46.5%,40,23%,95,31%,60,14%,80,45%,80,11%,15,21%,20,32%
Marvin Williams,33.4,MIL,Big,178,38,55.3%,21,19%,69,21%,79,13%,77,33%,85,23%,62,25%,69,48%
Robert Williams,22.0,BOS,Big,143,97,76.7%,90,87%,10,6%,67,6%,33,13%,0,0%,0,0%,0,0%
Ivica Zubac,22.6,LAC,Big,317,44,56.4%,97,89%,33,11%,0,0%,28,11%,0,0%,0,0%,0,0%
