Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Jason Maxiell,23.7,DET,Big,131,12,+12.5,12,+11.2,62,-1.8%,73,+2.3%,25,+5.3,68,-2.3,11,+40.7
Antonio McDyess,32.2,DET,Big,348,76,-7.5,73,-5.4,77,-4.3%,44,-0.4%,88,-6.9,80,-3.8,75,-14.4
Tracy McGrady,27.4,HOU,Wing,279,11,+13.3,5,+16.9,93,-10.6%,80,+2.9%,53,-0.0,82,-4.8,13,+35.9
Darko Milicic,21.4,ORL,Big,114,81,-8.7,91,-14.9,28,+2.8%,20,-2.7%,55,-0.2,21,+3.3,87,-28.1
Paul Millsap,21.7,UTA,Big,247,80,-8.6,66,-3.8,69,-2.7%,41,-0.7%,85,-6.2,78,-3.7,82,-20.1
Mikki Moore,31.0,NJN,Big,393,96,-20.5,89,-12.3,66,-2.3%,82,+3.0%,50,+0.4,61,-1.4,39,+12.4
Ronald Murray,27.3,DET,Combo,124,28,+6.6,22,+7.9,60,-1.6%,63,+1.2%,97,-13.7,91,-7.3,90,-33.0
Bostjan Nachbar,26.3,NJN,Forward,273,5,+15.4,7,+14.4,59,-1.6%,32,-1.2%,42,+2.0,28,+2.5,64,-2.8
Steve Nash,32.7,PHX,Point,412,39,+3.2,81,-8.6,70,-2.8%,34,-1.2%,4,+14.5,31,+2.2,4,+76.0
Jameer Nelson,24.7,ORL,Point,129,10,+13.5,1,+26.3,82,-5.2%,98,+8.4%,92,-8.7,97,-13.9,8,+47.9
Andres Nocioni,26.9,CHI,Wing,189,54,-0.8,57,-1.4,78,-4.5%,33,-1.2%,74,-3.5,60,-1.2,76,-14.4
Dirk Nowitzki,28.4,DAL,Big,237,29,+5.9,10,+11.9,86,-7.0%,7,-5.2%,93,-9.4,73,-3.3,83,-21.9
Shaquille O'Neal,34.7,MIA,Big,120,32,+5.0,16,+9.5,95,-12.3%,4,-6.0%,2,+14.9,38,+1.6,1,+100.0
Fabricio Oberto,31.6,SAS,Big,414,68,-5.0,77,-6.7,39,+1.5%,60,+1.0%,52,+0.0,46,+0.6,61,-1.7
Lamar Odom,27.0,LAL,Big,191,71,-6.0,61,-2.1,29,+2.7%,68,+1.9%,63,-1.4,41,+0.7,73,-13.6
Mehmet Okur,27.4,UTA,Big,584,38,+3.6,32,+4.3,63,-1.9%,11,-3.8%,26,+5.2,18,+3.9,41,+11.5
Anthony Parker,31.4,TOR,Wing,239,54,-1.5,84,-10.3,4,+10.8%,50,-0.1%,70,-3.0,55,-0.7,77,-15.5
Tony Parker,24.5,SAS,Point,746,31,+5.6,24,+6.3,41,+1.0%,56,+0.7%,62,-1.2,40,+1.0,69,-11.1
Sasha Pavlovic,23.0,CLE,Wing,611,25,+7.4,32,+4.6,58,-1.5%,12,-3.4%,54,-0.1,51,-0.2,53,+2.1
Morris Peterson,29.2,TOR,Wing,183,74,-6.4,37,+3.2,92,-10.2%,91,+5.3%,87,-6.5,89,-6.6,40,+11.7
Mickael Pietrus,24.7,GSW,Forward,203,47,+1.4,61,-2.0,18,+5.4%,31,-1.4%,17,+8.2,32,+2.1,18,+21.9
James Posey,29.8,MIA,Wing,136,91,-16.0,95,-16.5,18,+4.9%,96,+7.8%,19,+6.9,16,+5.2,39,+11.8
Tayshaun Prince,26.7,DET,Wing,660,97,-20.7,96,-17.3,98,-16.2%,96,+7.4%,91,-8.2,96,-12.0,29,+17.5
Jason Richardson,25.8,GSW,Wing,426,23,+7.7,18,+8.7,76,-4.3%,39,-0.9%,27,+5.1,43,+0.7,23,+20.2
Eric Snow,33.5,CLE,Point,241,58,-2.4,50,-0.1,46,+0.2%,65,+1.4%,80,-5.2,81,-4.0,70,-11.6
Jerry Stackhouse,32.0,DAL,Wing,168,39,+3.5,26,+5.4,43,+0.6%,61,+1.0%,30,+4.4,24,+3.0,55,+1.3
DeShawn Stevenson,25.6,WAS,Wing,122,93,-17.3,97,-18.6,4,+11.2%,40,-0.7%,20,+6.5,33,+2.0,19,+21.7
Amar'e Stoudemire,24.0,PHX,Big,342,50,+0.3,78,-7.2,47,-0.3%,23,-2.5%,11,+9.7,6,+7.4,30,+17.3
Jason Terry,29.1,DAL,Point,229,42,+2.4,56,-1.3,45,+0.6%,74,+2.4%,90,-8.1,90,-6.9,44,+10.0
Kurt Thomas,34.1,PHX,Big,205,86,-11.4,64,-3.4,73,-3.1%,59,+0.9%,68,-2.8,85,-5.1,38,+12.7
Tyrus Thomas,20.2,CHI,Big,105,11,+13.3,19,+8.7,8,+8.6%,67,+1.5%,51,+0.1,65,-1.8,35,+13.4
Hedo Turkoglu,27.6,ORL,Wing,155,0,+22.7,3,+22.8,49,-0.4%,99,+10.4%,94,-9.7,96,-10.6,20,+21.1
Anderson Varejao,24.1,CLE,Big,443,90,-15.8,93,-16.2,22,+3.6%,68,+1.6%,47,+0.9,44,+0.6,56,+1.1
Jacque Vaughn,31.7,SAS,Point,192,63,-3.9,72,-5.2,67,-2.5%,48,-0.3%,44,+1.4,62,-1.5,33,+15.7
Dwyane Wade,24.8,MIA,Combo,161,8,+14.4,35,+3.4,11,+8.6%,2,-6.8%,12,+9.0,7,+7.3,42,+11.1
Ben Wallace,32.1,CHI,Big,369,18,+8.4,31,+4.8,16,+5.6%,28,-2.0%,4,+12.9,10,+6.7,7,+48.0
Rasheed Wallace,32.1,DET,Big,571,87,-12.1,94,-16.4,55,-1.4%,54,+0.4%,49,+0.6,32,+2.0,68,-8.4
Luke Walton,26.6,LAL,Forward,127,18,+8.5,14,+10.2,17,+5.5%,25,-2.4%,10,+11.1,4,+9.3,24,+19.4
Chris Webber,33.7,DET,Big,403,16,+10.0,11,+11.2,35,+1.7%,54,+0.6%,34,+3.3,20,+3.4,60,-1.7
Deron Williams,22.3,UTA,Point,654,36,+4.2,25,+5.6,83,-5.5%,70,+2.2%,31,+4.4,68,-2.3,11,+37.9
Jason Williams,31.0,MIA,Point,110,19,+8.1,21,+8.3,52,-0.9%,1,-7.6%,8,+11.7,11,+6.5,12,+37.4
Antoine Wright,22.7,NJN,Forward,149,68,-4.8,80,-8.1,25,+3.2%,14,-3.2%,56,-0.2,25,+2.8,81,-17.8
Yao Ming,26.1,HOU,Big,259,46,+1.5,39,+2.8,57,-1.5%,3,-6.7%,7,+11.8,5,+8.8,28,+18.2
