Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Manu Ginobili,34.3,SAS,Wing,386,19,-12.3,-26,29,-4.5,23,-2.9%,12,+3.0%,63,+1.9%,98,+15.0,19,+7.8,36,+1.4%,19,-2.6%,34,+2.6%,24,+6.3
Danny Granger,28.5,IND,Wing,418,87,+22.2,+52,91,+16.8,72,+3.9%,78,-2.5%,98,+11.6%,57,+1.2,74,-5.4,85,-4.9%,21,-2.2%,63,-1.9%,94,-11.6
Danny Green,24.4,SAS,Wing,283,88,+22.7,+44,72,+8.8,72,+4.0%,89,-5.0%,37,-2.6%,16,-6.5,93,-13.9,94,-6.7%,43,-0.4%,83,-5.6%,84,-7.6
Blake Griffin,22.6,LAC,Big,391,28,-7.8,-21,34,-3.5,59,+1.3%,40,+0.2%,30,-4.6%,18,-6.3,31,+4.4,14,+4.3%,37,-1.0%,89,-7.0%,76,-5.4
Richard Hamilton,33.7,CHI,Wing,170,33,-5.8,-17,43,-0.7,8,-6.2%,93,-7.4%,43,-1.6%,56,+0.9,28,+5.1,24,+3.2%,35,-1.0%,22,+4.0%,100,-16.7
Tyler Hansbrough,26.0,IND,Big,152,14,-16.5,-42,16,-9.4,16,-4.4%,29,+1.1%,28,-5.4%,58,+1.7,22,+7.0,7,+6.1%,98,+5.3%,24,+3.8%,27,+5.8
James Harden,22.2,OKC,Wing,621,79,+15.9,+38,85,+13.3,78,+5.0%,35,+0.5%,65,+2.7%,98,+15.0,65,-2.6,72,-1.7%,92,+4.1%,54,-0.4%,6,+10.5
Al Harrington,31.7,DEN,Big,162,63,+5.7,+15,67,+6.9,81,+5.9%,72,-2.1%,26,-5.6%,67,+3.0,42,+1.1,41,+0.7%,78,+2.3%,20,+4.3%,78,-5.7
Devin Harris,28.7,UTA,Point,119,39,-3.6,-3,30,-4.4,80,+5.8%,63,-1.5%,0,-22.5%,35,-2.0,54,-0.9,98,-7.9%,13,-3.1%,39,+2.2%,3,+12.1
Udonis Haslem,31.4,MIA,Big,444,46,-2.0,-4,47,+0.2,46,-0.5%,28,+1.1%,70,+3.5%,45,-0.3,38,+2.2,29,+2.1%,11,-3.5%,91,-7.5%,60,-1.9
Spencer Hawes,23.5,PHI,Big,328,44,-2.5,-7,31,-4.4,41,-1.0%,37,+0.4%,31,-4.0%,39,-1.4,60,-1.9,76,-2.6%,28,-1.5%,38,+2.4%,61,-2.0
Gordon Hayward,21.6,UTA,Wing,122,8,-21.5,-24,68,+7.9,85,+7.3%,56,-0.8%,4,-13.4%,94,+10.1,1,+29.4,6,+6.7%,1,-7.8%,4,+10.5%,81,-6.5
Roy Hibbert,24.9,IND,Big,339,74,+12.8,+34,80,+10.9,66,+2.8%,31,+0.9%,96,+10.9%,72,+4.0,59,-1.9,79,-3.0%,2,-4.8%,59,-1.3%,97,-13.1
George Hill,25.5,IND,Combo,344,93,+26.6,+60,93,+17.1,82,+6.0%,61,-1.3%,91,+9.4%,75,+4.6,85,-9.5,80,-3.7%,16,-2.7%,96,-10.1%,74,-4.9
Jordan Hill,24.3,LAL,Big,210,37,-5.1,-12,38,-2.3,19,-4.1%,20,+2.4%,97,+11.4%,41,-0.6,36,+2.8,43,+0.6%,27,-1.5%,78,-4.4%,16,+7.8
Kirk Hinrich,30.8,ATL,Combo,140,52,+0.0,-0,37,-2.5,33,-2.0%,60,-1.3%,35,-3.2%,42,-0.6,64,-2.6,46,+0.4%,80,+2.5%,88,-7.0%,14,+8.5
Jrue Holiday,21.4,PHI,Combo,492,27,-9.0,-25,15,-9.7,10,-6.1%,57,-0.8%,34,-3.3%,17,-6.5,53,-0.7,22,+3.2%,63,+1.0%,73,-3.7%,52,-0.5
Ryan Hollins,27.1,BOS,Big,146,12,-16.6,-39,12,-10.9,9,-6.2%,13,+3.0%,83,+6.3%,24,-4.9,27,+5.7,13,+4.8%,69,+1.6%,33,+2.7%,46,+0.3
Al Horford,25.4,ATL,Big,107,75,+13.2,+35,85,+13.3,90,+8.3%,24,+1.9%,74,+4.7%,33,-2.1,50,+0.1,53,-0.2%,57,+0.5%,29,+3.0%,59,-1.8
Serge Ibaka,22.1,OKC,Big,567,45,-2.4,-6,46,-0.3,60,+1.5%,50,-0.5%,50,+0.3%,2,-12.1,39,+2.1,64,-1.2%,6,-3.9%,41,+1.8%,79,-5.9
Andre Iguodala,27.8,PHI,Wing,504,69,+8.9,+23,33,-3.5,14,-5.2%,59,-1.1%,62,+1.8%,73,+4.0,91,-12.4,85,-4.9%,72,+1.6%,84,-6.0%,55,-1.4
Stephen Jackson,33.6,SAS,Wing,282,23,-10.1,-24,57,+2.6,79,+5.2%,14,+3.0%,23,-5.9%,87,+7.5,11,+12.7,18,+3.9%,48,-0.1%,14,+5.8%,25,+6.1
LeBron James,26.8,MIA,Forward,978,86,+21.1,+50,88,+14.5,95,+10.5%,53,-0.7%,45,-1.1%,51,+0.4,76,-6.6,24,+3.0%,71,+1.6%,76,-4.1%,96,-12.6
Al Jefferson,26.8,UTA,Big,140,9,-19.9,-27,52,+1.5,93,+9.4%,11,+3.2%,1,-21.4%,46,-0.2,2,+21.4,4,+7.1%,14,-3.1%,21,+4.1%,9,+9.6
Joe Johnson,30.3,ATL,Wing,242,92,+26.5,+33,93,+17.2,97,+12.3%,76,-2.4%,7,-10.3%,80,+6.4,85,-9.3,84,-4.7%,17,-2.7%,100,-12.6%,13,+8.5
James Jones,31.1,MIA,Wing,149,7,-23.2,-54,2,-17.1,11,-5.9%,10,+3.3%,12,-8.1%,31,-2.5,25,+6.1,66,-1.3%,53,+0.2%,3,+10.7%,31,+4.7
DeAndre Jordan,23.3,LAC,Big,245,4,-23.6,-51,20,-7.7,29,-2.2%,54,-0.7%,32,-3.9%,11,-7.6,5,+16.0,2,+9.6%,22,-2.0%,41,+1.8%,98,-14.4
Jason Kidd,38.6,DAL,Point,143,100,+45.5,+45,100,+38.4,91,+8.8%,99,-12.3%,93,+9.9%,95,+11.2,79,-7.2,81,-4.0%,44,-0.3%,85,-6.5%,7,+9.6
Ty Lawson,24.0,DEN,Point,241,89,+22.8,+50,94,+18.9,89,+8.2%,47,-0.2%,84,+6.5%,27,-3.5,68,-3.9,70,-1.6%,55,+0.5%,43,+1.5%,54,-1.4
Kawhi Leonard,20.3,SAS,Forward,376,43,-2.6,-6,37,-2.4,15,-4.4%,46,-0.1%,86,+7.1%,15,-7.2,49,+0.1,19,+3.8%,88,+3.4%,77,-4.4%,62,-2.1
Shawn Marion,33.5,DAL,Forward,139,95,+29.2,+34,59,+2.6,3,-9.1%,80,-2.7%,95,+10.4%,1,-19.5,99,-26.5,99,-8.7%,97,+5.2%,93,-8.3%,41,+1.4
Kenyon Martin,33.8,LAC,Big,191,64,+5.8,+15,48,+0.4,35,-1.9%,63,-1.5%,48,-0.1%,67,+2.6,73,-5.4,90,-5.4%,67,+1.5%,11,+6.5%,39,+1.8
O.J. Mayo,24.0,MEM,Combo,163,11,-17.5,-44,7,-13.9,17,-4.3%,21,+2.3%,9,-9.3%,78,+5.4,34,+3.6,10,+5.4%,80,+2.5%,40,+1.8%,76,-5.2
JaVale McGee,23.8,DEN,Big,181,83,+18.7,+45,82,+11.7,45,-0.7%,91,-5.3%,50,+0.2%,92,+9.3,78,-7.1,72,-2.0%,86,+3.3%,35,+2.6%,40,+1.7
Andre Miller,35.6,DEN,Combo,199,59,+3.0,+8,53,+1.8,58,+0.9%,88,-3.8%,28,-4.8%,64,+2.3,55,-1.2,75,-2.5%,93,+4.1%,15,+5.8%,28,+5.7
Mike Miller,31.7,MIA,Wing,366,42,-2.7,-7,61,+4.7,55,+0.5%,43,-0.0%,77,+4.9%,47,+0.0,20,+7.4,35,+1.4%,63,+1.1%,27,+3.5%,15,+7.9
Paul Millsap,26.7,UTA,Big,138,15,-14.9,-17,39,-2.0,51,-0.2%,65,-1.6%,66,+2.9%,24,-4.4,10,+12.9,39,+1.1%,25,-1.6%,5,+10.3%,11,+9.0
Gary Neal,27.1,SAS,Combo,204,6,-23.5,-52,20,-7.9,50,-0.2%,19,+2.6%,19,-6.8%,50,+0.3,7,+15.6,3,+7.1%,23,-1.9%,20,+4.6%,20,+7.3
Jameer Nelson,29.7,ORL,Point,181,15,-14.7,-25,54,+2.1,2,-9.9%,98,-12.2%,72,+3.9%,37,-1.6,3,+16.8,20,+3.7%,73,+1.8%,11,+7.8%,32,+4.5
Dirk Nowitzki,33.4,DAL,Big,153,36,-5.3,-7,99,+28.1,99,+13.2%,55,-0.7%,92,+9.6%,100,+26.8,0,+33.4,0,+14.5%,0,-11.0%,93,-8.2%,28,+5.8
Tony Parker,29.5,SAS,Point,504,93,+27.1,+58,75,+9.8,49,-0.4%,87,-3.6%,85,+7.0%,54,+0.7,97,-17.4,93,-6.3%,60,+0.8%,98,-11.7%,72,-3.9
Chris Paul,26.5,LAC,Point,421,20,-11.9,-31,5,-15.5,4,-8.9%,66,-1.6%,18,-6.9%,30,-2.9,67,-3.6,25,+2.8%,61,+0.8%,76,-4.3%,59,-1.8
Kendrick Perkins,27.0,OKC,Big,515,33,-6.9,-16,24,-6.5,18,-4.2%,46,-0.1%,54,+1.0%,12,-7.5,48,+0.3,80,-3.0%,15,-2.7%,31,+2.9%,71,-3.9
Paul Pierce,34.1,BOS,Forward,775,17,-13.5,-32,13,-10.4,20,-3.8%,5,+4.7%,39,-2.3%,38,-1.4,35,+3.1,27,+2.3%,7,-3.7%,95,-9.4%,50,-0.1
Mickael Pietrus,29.7,BOS,Wing,392,55,+1.1,+3,45,-0.4,38,-1.4%,59,-1.3%,49,+0.0%,59,+1.8,56,-1.5,59,-0.6%,76,+2.1%,36,+2.5%,41,+1.6
Quincy Pondexter,23.6,MEM,Wing,113,5,-23.6,-53,3,-16.2,15,-5.0%,3,+5.1%,8,-9.5%,86,+7.3,21,+7.4,28,+2.2%,59,+0.7%,18,+5.4%,18,+7.7
Zach Randolph,30.3,MEM,Big,247,80,+16.5,+41,87,+14.2,84,+6.4%,36,+0.4%,90,+9.3%,59,+2.1,63,-2.3,49,+0.2%,15,-2.9%,72,-3.2%,91,-10.1
JJ Redick,27.4,ORL,Wing,121,73,+12.5,+16,58,+2.6,68,+3.3%,0,+9.1%,58,+1.3%,96,+12.3,87,-9.9,71,-1.6%,20,-2.5%,97,-10.6%,85,-8.1
Jason Richardson,30.8,ORL,Wing,148,22,-10.2,-13,65,+6.1,22,-3.3%,100,-13.7%,52,+0.9%,21,-5.5,4,+16.3,26,+2.5%,58,+0.5%,2,+11.5%,20,+7.2
Rajon Rondo,25.7,BOS,Point,805,38,-4.2,-13,69,+8.0,69,+3.6%,69,-1.9%,63,+1.9%,19,-6.1,11,+12.2,7,+6.2%,47,-0.1%,64,-2.2%,29,+5.1
Thabo Sefolosha,27.5,OKC,Wing,443,24,-9.7,-23,14,-10.0,30,-2.2%,34,+0.6%,46,-0.8%,3,-11.5,50,-0.4,33,+1.6%,28,-1.5%,60,-1.3%,93,-11.2
Ramon Sessions,25.6,LAL,Combo,375,62,+4.2,+9,35,-2.9,70,+3.6%,64,-1.5%,11,-8.8%,7,-9.1,77,-7.0,38,+1.2%,26,-1.5%,90,-7.4%,66,-2.7
JR Smith,26.1,NYK,Wing,169,48,-1.3,-1,62,+4.8,26,-2.8%,18,+2.7%,98,+12.8%,93,+9.5,24,+6.1,57,-0.5%,36,-1.0%,32,+2.8%,0,+15.1
Josh Smith,25.9,ATL,Big,194,76,+13.9,+30,89,+15.4,93,+9.2%,74,-2.3%,60,+1.5%,41,-0.6,41,+1.5,50,+0.1%,18,-2.6%,13,+6.0%,95,-12.2
Marreese Speights,24.2,MEM,Big,100,16,-13.7,-36,6,-15.4,32,-2.0%,4,+5.1%,3,-13.6%,63,+2.2,58,-1.7,83,-4.1%,85,+3.1%,2,+11.0%,82,-7.0
Tiago Splitter,26.8,SAS,Big,166,13,-16.5,-40,41,-0.8,89,+8.2%,1,+6.5%,17,-7.2%,83,+6.6,6,+15.8,12,+4.9%,5,-4.3%,10,+8.1%,43,+0.6
Greg Stiemsma,26.1,BOS,Big,141,1,-29.1,-52,11,-11.0,7,-6.4%,49,-0.4%,51,+0.5%,37,-1.5,2,+18.1,2,+7.3%,32,-1.2%,7,+8.8%,37,+3.0
Amar'e Stoudemire,29.0,NYK,Big,139,68,+8.3,+10,84,+12.8,98,+12.8%,68,-1.8%,10,-8.9%,6,-9.9,29,+4.5,9,+5.9%,12,-3.2%,67,-2.4%,98,-13.1
Jeff Teague,23.4,ATL,Point,224,90,+24.1,+36,98,+27.9,100,+13.8%,92,-5.6%,27,-5.5%,66,+2.6,33,+3.8,63,-1.0%,4,-4.4%,59,-1.3%,7,+9.7
Jason Terry,34.1,DAL,Wing,138,35,-5.6,-13,7,-13.0,48,-0.4%,7,+4.5%,7,-12.1%,49,+0.2,81,-7.4,78,-2.8%,77,+2.2%,46,+0.7%,8,+9.6
Ronny Turiaf,28.8,MIA,Big,106,41,-3.2,-6,11,-11.5,37,-1.5%,9,+3.6%,56,+1.1%,5,-10.1,83,-8.3,89,-5.3%,33,-1.2%,57,-0.9%,53,-0.9
Hedo Turkoglu,32.6,ORL,Wing,162,18,-13.2,-20,55,+2.4,53,+0.3%,97,-10.8%,24,-5.8%,22,-5.1,7,+15.6,11,+4.9%,95,+4.9%,0,+19.1%,33,+3.9
Evan Turner,23.0,PHI,Wing,443,25,-9.2,-26,15,-9.7,47,-0.4%,8,+3.8%,33,-3.6%,50,+0.4,51,-0.5,37,+1.4%,46,-0.3%,50,+0.1%,46,+0.2
Dwyane Wade,29.8,MIA,Wing,898,76,+14.0,+34,67,+6.8,56,+0.6%,81,-2.8%,79,+5.3%,62,+2.2,80,-7.2,73,-2.4%,24,-1.7%,72,-3.4%,88,-8.7
CJ Watson,27.5,CHI,Point,164,50,-0.6,-2,28,-4.9,44,-0.8%,86,-3.5%,6,-12.5%,40,-0.9,72,-4.3,17,+4.0%,79,+2.4%,70,-2.9%,92,-10.6
David West,31.2,IND,Big,415,98,+33.1,+63,96,+20.7,94,+9.8%,89,-4.0%,57,+1.2%,74,+4.5,90,-12.4,92,-5.8%,29,-1.4%,87,-6.7%,86,-8.3
Russell Westbrook,23.0,OKC,Point,765,66,+6.8,+17,70,+8.5,74,+4.4%,45,-0.1%,37,-2.7%,72,+3.8,41,+1.6,50,+0.1%,37,-1.0%,49,+0.6%,64,-2.7
Lou Williams,25.0,PHI,Point,354,72,+12.5,+34,86,+13.3,71,+3.8%,70,-2.0%,59,+1.5%,77,+5.0,43,+0.8,74,-2.4%,41,-0.7%,23,+3.9%,48,+0.2
Marvin Williams,25.4,ATL,Forward,138,59,+3.0,+9,72,+8.7,65,+2.8%,26,+1.4%,73,+4.3%,79,+6.0,26,+5.7,37,+1.4%,49,+0.0%,15,+5.7%,57,-1.7
Mo Williams,28.9,LAC,Combo,225,77,+14.5,+36,63,+5.9,54,+0.5%,27,+1.2%,69,+3.4%,76,+4.7,84,-8.5,95,-6.8%,51,+0.2%,67,-2.4%,4,+11.1
Metta World Peace,32.0,LAL,Wing,233,54,+0.4,+1,49,+1.1,42,-0.8%,33,+0.6%,47,-0.2%,88,+7.7,45,+0.6,45,+0.5%,72,+1.8%,45,+1.2%,65,-2.7
Nick Young,26.4,LAC,Wing,196,94,+27.8,+60,92,+16.8,88,+7.9%,20,+2.3%,72,+3.9%,97,+13.0,89,-10.9,93,-6.6%,66,+1.3%,71,-2.9%,2,+12.7
Thaddeus Young,23.4,PHI,Big,275,40,-3.3,-9,60,+3.0,41,-0.8%,75,-2.3%,68,+3.4%,53,+0.6,24,+6.3,47,+0.2%,24,-1.7%,37,+2.5%,30,+5.0
