Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Jaylen Brown,25.0,BOS,Wing,919,52,-0.2,-1,52,+0.3,69,+1.5%,22,+1.5%,67,+2.1%,61,+1.8,45,+0.5,44,+0.8%,67,+0.8%,29,+2.8%,63,-2.8
Reggie Bullock,30.6,DAL,Forward,707,69,+6.6,+16,58,+1.7,57,+0.2%,82,-2.9%,11,-6.7%,29,-2.4,68,-5.0,16,+5.1%,64,+0.7%,86,-6.4%,76,-5.5
Jimmy Butler,32.1,MIA,Forward,628,91,+19.2,+45,92,+15.7,85,+4.3%,69,-1.8%,79,+3.9%,75,+3.5,59,-3.5,50,-0.0%,17,-2.3%,97,-11.0%,48,+1.0
Jordan Clarkson,29.4,UTA,Combo,170,87,+15.2,+30,96,+17.5,97,+8.5%,8,+2.9%,92,+6.2%,97,+11.5,37,+2.2,82,-3.4%,78,+2.5%,0,+14.6%,37,+1.8
Mike Conley,34.1,UTA,Point,174,52,+0.7,-1,3,-15.1,0,-12.4%,17,+2.3%,61,+1.3%,66,+2.3,99,-15.7,94,-5.2%,63,+0.5%,83,-5.3%,2,+11.9
Pat Connaughton,28.8,MIL,Wing,317,44,-1.8,-5,67,+4.7,55,+0.1%,60,-0.9%,49,+0.0%,67,+2.3,26,+6.5,48,+0.4%,31,-1.5%,40,+1.3%,43,+1.5
Jae Crowder,31.3,PHX,Forward,377,58,+2.3,+6,66,+4.2,81,+3.1%,61,-0.9%,16,-4.3%,63,+2.0,38,+1.9,34,+1.8%,29,-1.7%,67,-2.3%,68,-4.4
Seth Curry,31.2,BKN,Wing,165,83,+13.1,+29,83,+8.7,64,+1.0%,4,+3.2%,68,+2.2%,15,-6.5,67,-4.5,23,+3.4%,13,-2.7%,94,-9.4%,46,+1.1
Stephen Curry,33.6,GSW,Point,762,67,+5.4,+12,79,+7.7,71,+1.6%,55,-0.4%,45,-0.6%,65,+2.2,37,+2.3,53,-0.3%,68,+1.0%,27,+3.0%,52,-0.8
DeMar DeRozan,32.2,CHI,Forward,203,59,+2.5,+6,100,+32.8,98,+10.8%,98,-7.7%,73,+2.9%,90,+6.7,0,+30.3,1,+10.3%,2,-6.2%,28,+3.0%,10,+6.4
Dewayne Dedmon,32.2,MIA,Big,134,19,-12.5,-30,50,+0.1,40,-0.9%,14,+2.4%,80,+4.2%,68,+2.3,7,+12.7,19,+4.1%,13,-2.5%,82,-4.6%,4,+10.5
Spencer Dinwiddie,28.6,DAL,Wing,494,42,-2.2,-5,44,-1.5,27,-2.5%,53,-0.3%,19,-3.1%,62,+1.9,44,+0.7,64,-1.6%,28,-1.7%,55,-0.5%,44,+1.3
Kevin Durant,33.1,BKN,Forward,217,18,-12.6,-32,94,+16.4,94,+7.5%,2,+6.3%,98,+9.4%,98,+13.5,1,+29.0,6,+8.5%,0,-8.1%,90,-7.1%,3,+11.0
Joel Embiid,27.6,PHI,Big,385,79,+11.4,+28,71,+5.4,74,+1.9%,52,-0.3%,33,-1.5%,85,+5.7,74,-6.1,91,-4.9%,11,-2.9%,84,-5.4%,60,-2.4
Dorian Finney-Smith,28.5,DAL,Forward,687,84,+14.9,+34,94,+16.3,98,+10.0%,29,+1.2%,75,+3.1%,60,+1.7,40,+1.4,67,-1.9%,8,-3.6%,80,-4.6%,40,+1.6
Danilo Gallinari,33.2,ATL,Forward,181,65,+4.5,+11,63,+3.6,21,-3.4%,78,-2.7%,83,+4.6%,53,+0.5,50,-0.9,15,+5.2%,60,+0.3%,98,-11.0%,21,+4.0
Rudy Gobert,29.3,UTA,Big,196,51,-0.4,-1,49,-0.3,44,-0.8%,15,+2.4%,90,+5.8%,88,+5.9,47,+0.1,40,+1.2%,70,+1.4%,75,-3.5%,33,+2.5
Aaron Gordon,26.1,DEN,Forward,160,75,+9.1,+15,56,+1.0,7,-7.2%,92,-4.2%,100,+13.7%,19,-5.1,84,-8.1,65,-1.7%,60,+0.4%,34,+2.3%,75,-5.4
Danny Green,34.4,PHI,Wing,318,72,+7.7,+19,37,-3.0,72,+1.9%,48,-0.1%,23,-2.8%,50,-0.0,93,-10.7,73,-2.4%,61,+0.4%,87,-6.9%,72,-5.0
Draymond Green,31.7,GSW,Big,698,78,+10.6,+25,57,+1.6,73,+1.9%,43,+0.2%,38,-1.2%,48,-0.2,89,-9.0,93,-5.2%,48,-0.6%,48,+0.1%,77,-5.8
Jeff Green,35.2,DEN,Big,113,40,-2.6,-6,24,-6.0,11,-5.5%,88,-3.3%,93,+7.2%,3,-11.8,58,-3.4,79,-3.0%,24,-2.1%,29,+2.9%,96,-12.5
James Harden,32.2,PHI,Point,478,79,+11.1,+26,68,+4.9,42,-0.9%,96,-5.0%,32,-1.8%,54,+0.5,75,-6.2,70,-2.2%,37,-1.3%,77,-4.1%,70,-4.4
Tobias Harris,29.3,PHI,Forward,465,24,-10.6,-24,11,-12.0,2,-8.5%,91,-3.9%,32,-1.8%,1,-16.0,52,-1.4,18,+4.7%,83,+2.9%,59,-0.9%,83,-7.2
Jrue Holiday,31.4,MIL,Point,462,43,-1.9,-6,89,+12.2,62,+0.9%,83,-3.0%,91,+5.9%,17,-5.6,6,+14.2,2,+10.0%,23,-2.1%,71,-2.8%,71,-4.8
Al Horford,35.4,BOS,Big,814,71,+7.1,+18,63,+3.1,70,+1.5%,63,-1.0%,57,+0.6%,37,-1.8,63,-4.0,60,-0.7%,65,+0.7%,50,-0.1%,78,-6.5
Danuel House,28.4,UTA,Wing,107,89,+17.2,+38,87,+11.9,95,+8.3%,21,+1.7%,70,+2.5%,81,+4.8,71,-5.3,84,-4.2%,56,+0.1%,25,+3.3%,87,-7.5
Brandon Ingram,24.2,NOP,Forward,304,44,-1.8,-5,81,+8.2,43,-0.9%,34,+0.8%,99,+10.0%,51,+0.3,12,+10.0,42,+0.9%,9,-3.4%,76,-4.0%,18,+4.2
Kyrie Irving,29.6,BKN,Combo,212,63,+4.2,+10,51,+0.2,38,-1.4%,67,-1.7%,72,+2.9%,25,-3.2,65,-4.0,39,+1.2%,99,+6.3%,21,+4.4%,16,+4.8
Nikola Jokic,26.7,DEN,Big,171,17,-13.1,-28,6,-14.3,2,-9.5%,70,-2.0%,26,-2.4%,2,-14.3,51,-1.2,35,+1.8%,96,+4.6%,15,+5.4%,50,-0.0
Tyus Jones,25.5,MEM,Combo,261,40,-2.5,-6,21,-6.4,17,-4.1%,57,-0.9%,27,-2.4%,79,+4.7,62,-3.9,80,-3.2%,21,-2.2%,35,+2.1%,51,-0.0
Zach LaVine,26.6,CHI,Wing,152,62,+4.1,+4,72,+5.6,35,-1.8%,90,-3.5%,41,-0.8%,98,+13.9,39,+1.5,63,-1.2%,12,-2.9%,19,+4.7%,63,-2.9
Kevon Looney,25.7,GSW,Big,441,57,+2.0,+5,45,-1.5,23,-3.2%,56,-0.8%,96,+8.0%,14,-6.6,60,-3.6,72,-2.3%,27,-1.8%,67,-2.4%,54,-0.9
Brook Lopez,33.6,MIL,Big,331,20,-12.3,-30,9,-13.2,25,-3.0%,21,+1.9%,44,-0.7%,11,-7.2,49,-0.9,44,+0.8%,45,-0.8%,45,+0.7%,55,-1.1
Kyle Lowry,35.6,MIA,Point,294,47,-0.9,-2,35,-3.2,46,-0.6%,58,-0.9%,10,-6.9%,59,+1.2,56,-2.3,29,+2.1%,87,+3.3%,66,-2.3%,27,+3.3
Wesley Matthews,35.0,MIL,Wing,344,46,-1.0,-3,40,-2.6,59,+0.6%,65,-1.6%,40,-1.0%,47,-0.2,52,-1.6,59,-0.7%,63,+0.6%,61,-1.6%,52,-0.4
CJ McCollum,30.1,NOP,Combo,311,36,-4.0,-9,6,-14.5,3,-8.4%,85,-3.1%,6,-9.9%,9,-9.7,92,-10.5,54,-0.4%,5,-4.6%,100,-14.8%,10,+6.2
JaVale McGee,33.8,PHX,Big,125,25,-10.4,-23,16,-9.7,26,-2.9%,17,+2.3%,84,+4.6%,31,-2.0,43,+0.7,21,+3.6%,26,-2.0%,90,-8.1%,86,-7.5
Larry Nance Jr.,28.8,NOP,Big,164,93,+19.7,+43,77,+7.3,49,-0.5%,66,-1.7%,63,+1.8%,57,+0.9,95,-12.4,96,-7.7%,71,+1.4%,5,+9.1%,23,+3.9
Georges Niang,28.4,PHI,Big,194,74,+8.3,+20,84,+9.1,82,+3.5%,27,+1.3%,28,-2.4%,94,+7.8,42,+0.8,78,-2.9%,49,-0.6%,56,-0.6%,11,+5.9
Victor Oladipo,29.5,MIA,Combo,345,27,-7.2,-18,19,-7.6,20,-3.7%,29,+1.2%,48,-0.2%,82,+4.8,48,-0.4,58,-0.7%,79,+2.5%,31,+2.6%,29,+2.9
Chris Paul,36.5,PHX,Point,441,94,+20.0,+39,82,+8.3,88,+5.6%,81,-2.9%,8,-7.8%,63,+2.0,94,-11.7,61,-1.1%,51,-0.5%,78,-4.2%,87,-7.5
Cameron Payne,27.2,PHX,Combo,151,13,-15.7,-34,5,-14.7,6,-7.7%,9,+2.9%,71,+2.7%,37,-1.5,41,+1.0,89,-4.7%,87,+3.6%,2,+12.2%,9,+6.9
Otto Porter,28.4,GSW,Forward,370,86,+15.2,+29,88,+12.1,90,+5.6%,36,+0.7%,39,-1.2%,75,+3.9,57,-3.1,56,-0.6%,80,+2.6%,39,+1.6%,41,+1.6
Bobby Portis,26.7,MIL,Big,297,55,+1.3,+4,23,-6.0,9,-6.1%,33,+0.9%,78,+3.7%,24,-3.6,80,-7.3,74,-2.4%,86,+3.1%,71,-2.9%,35,+2.0
Dwight Powell,30.3,DAL,Big,247,49,-0.6,-1,20,-7.1,52,-0.3%,37,+0.6%,79,+4.2%,25,-3.3,76,-6.5,83,-4.1%,25,-2.1%,47,+0.5%,89,-8.2
D'Angelo Russell,25.7,MIN,Point,233,85,+15.1,+31,75,+7.1,50,-0.5%,6,+3.1%,88,+5.3%,89,+6.0,83,-8.0,27,+2.6%,91,+3.9%,44,+0.7%,100,-21.8
Pascal Siakam,27.6,TOR,Forward,259,71,+7.3,+11,44,-1.5,25,-3.1%,95,-4.6%,13,-4.9%,93,+7.7,88,-8.8,17,+4.8%,44,-0.8%,58,-0.8%,98,-12.8
Marcus Smart,27.7,BOS,Combo,759,30,-5.8,-14,54,+0.7,29,-2.3%,54,-0.3%,74,+3.0%,67,+2.3,27,+6.5,21,+3.8%,66,+0.8%,44,+0.7%,47,+1.0
Klay Thompson,31.7,GSW,Wing,784,9,-17.8,-30,14,-10.5,12,-5.0%,90,-3.6%,37,-1.3%,16,-6.4,22,+7.2,24,+3.3%,6,-4.3%,63,-1.9%,25,+3.6
Karl-Anthony Towns,26.0,MIN,Big,245,53,+0.7,+3,86,+9.9,79,+2.7%,42,+0.2%,60,+1.0%,95,+9.0,16,+9.2,5,+8.6%,40,-1.1%,13,+5.7%,88,-8.2
PJ Tucker,36.5,MIA,Big,509,75,+9.2,+23,71,+5.2,63,+0.9%,59,-0.9%,31,-1.8%,52,+0.4,64,-4.0,49,+0.3%,83,+2.7%,53,-0.3%,29,+3.3
Jonas Valanciunas,29.5,NOP,Big,234,8,-18.4,-40,17,-9.4,37,-1.5%,19,+2.0%,76,+3.5%,76,+4.0,17,+9.0,11,+5.9%,10,-3.4%,95,-9.5%,74,-5.4
Fred VanVleet,27.7,TOR,Point,139,11,-16.7,-29,42,-1.7,44,-0.7%,35,+0.8%,87,+5.2%,21,-4.6,5,+15.0,37,+1.4%,4,-4.6%,10,+7.3%,32,+2.6
Nikola Vucevic,31.0,CHI,Big,180,95,+20.8,+13,90,+13.3,87,+4.8%,77,-2.6%,62,+1.4%,69,+2.4,82,-7.5,46,+0.6%,90,+3.8%,75,-3.7%,97,-12.7
Andrew Wiggins,26.7,GSW,Forward,766,83,+12.7,+30,76,+7.2,75,+2.3%,49,-0.1%,82,+4.5%,33,-1.9,72,-5.5,75,-2.4%,52,-0.3%,41,+1.1%,93,-10.4
Delon Wright,29.5,ATL,Combo,176,99,+35.8,+63,98,+21.1,91,+6.3%,62,-1.0%,94,+7.3%,99,+15.6,98,-14.7,100,-9.7%,93,+4.1%,24,+3.4%,17,+4.2
Gary Payton II,28.9,GSW,Combo,189,81,+12.4,+23,59,+2.0,60,+0.7%,60,-0.9%,65,+1.9%,40,-1.4,91,-10.3,86,-4.4%,100,+6.7%,6,+8.8%,25,+3.6
Chris Boucher,28.8,TOR,Big,129,87,+15.6,+30,74,+6.4,33,-1.9%,84,-3.1%,94,+7.3%,72,+3.1,90,-9.2,48,+0.4%,89,+3.7%,93,-8.7%,13,+5.7
Monte Morris,26.3,DEN,Point,155,15,-14.8,-31,31,-5.2,36,-1.7%,45,+0.0%,22,-2.8%,10,-7.7,13,+9.6,8,+7.0%,46,-0.7%,37,+1.7%,67,-4.0
Alex Caruso,27.7,CHI,Combo,113,80,+11.4,+12,65,+4.0,66,+1.2%,79,-2.8%,50,+0.0%,21,-4.4,81,-7.4,69,-2.0%,79,+2.5%,16,+5.2%,84,-7.4
OG Anunoby,24.3,TOR,Wing,216,35,-4.7,-11,12,-11.9,41,-0.9%,52,-0.3%,2,-13.0%,45,-1.0,79,-7.2,95,-7.2%,98,+5.4%,12,+5.9%,8,+6.9
Bam Adebayo,24.3,MIA,Big,612,88,+16.1,+38,75,+6.4,83,+3.8%,83,-3.1%,36,-1.3%,23,-3.8,90,-9.6,87,-4.5%,37,-1.2%,26,+3.2%,94,-11.4
John Collins,24.1,ATL,Big,121,0,-34.8,-57,1,-18.5,56,+0.2%,1,+7.3%,4,-10.6%,8,-9.9,3,+16.3,20,+3.9%,18,-2.2%,17,+4.8%,15,+4.8
Dillon Brooks,25.8,MEM,Wing,335,67,+5.3,+14,38,-2.8,54,+0.0%,26,+1.4%,83,+4.6%,12,-7.1,85,-8.2,87,-4.5%,33,-1.4%,92,-8.3%,60,-2.4
Jayson Tatum,23.7,BOS,Forward,982,82,+12.7,+31,70,+5.1,80,+2.9%,11,+2.6%,35,-1.4%,43,-1.2,83,-7.6,66,-1.8%,57,+0.1%,52,-0.2%,80,-6.8
Daniel Theis,29.6,BOS,Big,176,13,-15.7,-38,25,-5.8,48,-0.5%,28,+1.3%,17,-4.1%,64,+2.1,13,+9.9,22,+3.5%,52,-0.4%,32,+2.5%,6,+7.5
Maxi Kleber,29.8,DAL,Big,455,33,-5.3,-13,69,+5.0,63,+1.0%,51,-0.3%,34,-1.5%,39,-1.5,11,+10.3,17,+4.8%,56,+0.1%,63,-1.7%,22,+4.0
Bogdan Bogdanovic,29.2,ATL,Wing,160,94,+20.7,+44,90,+12.5,77,+2.6%,76,-2.6%,52,+0.1%,92,+7.4,86,-8.2,71,-2.3%,94,+4.3%,42,+0.9%,58,-1.9
Derrick White,27.3,BOS,Combo,572,33,-5.6,-13,29,-5.4,24,-3.2%,64,-1.3%,14,-4.6%,60,+1.5,46,+0.2,63,-1.2%,73,+2.3%,33,+2.4%,48,+1.0
Frank Ntilikina,23.3,DAL,Wing,108,21,-11.3,-28,2,-17.5,4,-8.4%,72,-2.2%,13,-4.9%,35,-1.8,75,-6.2,85,-4.4%,81,+2.7%,65,-2.2%,57,-1.5
Donovan Mitchell,25.1,UTA,Combo,229,21,-12.2,-29,27,-5.5,40,-1.0%,97,-5.3%,1,-18.0%,6,-10.7,25,+6.7,7,+7.5%,39,-1.1%,98,-11.0%,36,+1.9
Royce O'Neale,28.4,UTA,Wing,188,5,-21.7,-47,26,-5.6,19,-3.7%,75,-2.4%,47,-0.3%,18,-5.2,4,+16.2,2,+10.1%,43,-1.0%,79,-4.4%,20,+4.1
Kevin Huerter,23.2,ATL,Wing,212,6,-20.5,-46,7,-13.8,16,-4.2%,87,-3.3%,25,-2.6%,0,-22.5,25,+6.7,10,+6.1%,44,-1.0%,14,+5.4%,90,-9.2
Trae Young,23.1,ATL,Point,260,39,-2.9,-7,52,+0.5,48,-0.5%,6,+3.2%,71,+2.7%,83,+5.2,32,+3.4,52,-0.3%,10,-3.0%,51,-0.1%,13,+5.3
Robert Williams,24.0,BOS,Big,393,73,+7.7,+19,48,-0.5,28,-2.5%,41,+0.2%,86,+5.1%,44,-1.2,87,-8.2,79,-2.9%,55,-0.0%,52,-0.1%,73,-5.3
Luka Doncic,22.7,DAL,Point,551,60,+3.2,+8,47,-1.2,78,+2.6%,3,+3.7%,56,+0.6%,41,-1.3,67,-4.4,68,-1.9%,42,-1.0%,64,-2.0%,69,-4.4
Jaren Jackson,22.1,MEM,Big,331,61,+4.0,+10,37,-3.1,21,-3.3%,67,-1.7%,69,+2.3%,42,-1.3,78,-7.1,94,-5.5%,67,+1.0%,22,+3.4%,28,+3.3
Landry Shamet,24.6,PHX,Wing,181,29,-6.3,-15,17,-8.0,17,-4.2%,10,+2.8%,75,+3.0%,38,-1.5,53,-1.7,37,+1.6%,58,+0.2%,87,-6.5%,7,+7.3
Deandre Ayton,23.3,PHX,Big,390,70,+6.8,+17,85,+9.5,90,+5.8%,87,-3.3%,10,-7.7%,26,-3.0,35,+2.7,60,-0.9%,71,+1.9%,9,+7.6%,33,+2.4
Mikal Bridges,25.2,PHX,Wing,491,92,+19.2,+37,97,+19.3,84,+4.0%,99,-8.4%,9,-7.8%,79,+4.4,48,+0.1,77,-2.8%,95,+4.4%,3,+9.9%,14,+4.9
Grayson Allen,26.1,MIL,Wing,305,23,-10.6,-27,40,-2.5,13,-4.7%,89,-3.5%,20,-3.1%,55,+0.6,19,+8.1,13,+5.4%,38,-1.2%,56,-0.5%,21,+4.1
Jalen Brunson,25.2,DAL,Combo,627,54,+0.8,+2,64,+3.9,67,+1.3%,86,-3.2%,55,+0.2%,32,-2.0,34,+3.1,45,+0.8%,62,+0.5%,2,+10.2%,59,-2.1
Jevon Carter,26.1,MIL,Combo,119,98,+29.7,+48,93,+16.2,99,+12.2%,37,+0.7%,24,-2.8%,77,+4.0,96,-13.5,90,-4.8%,98,+5.7%,30,+2.7%,75,-5.5
Jarred Vanderbilt,22.6,MIN,Big,155,25,-10.0,-23,36,-3.2,32,-1.9%,47,-0.0%,85,+4.6%,94,+7.9,23,+6.8,31,+1.9%,17,-2.2%,37,+1.7%,95,-12.0
Bruce Brown,25.2,BKN,Forward,179,48,-0.8,-2,25,-5.8,76,+2.6%,0,+7.6%,87,+5.3%,87,+5.9,69,-5.1,71,-2.3%,72,+2.0%,25,+3.3%,62,-2.8
De'Anthony Melton,23.4,MEM,Combo,151,60,+3.6,+9,32,-4.8,29,-2.3%,18,+2.2%,46,-0.5%,48,-0.2,87,-8.4,41,+0.9%,75,+2.3%,81,-4.6%,91,-9.4
Shake Milton,25.1,PHI,Combo,137,68,+6.2,+15,87,+10.4,92,+6.7%,5,+3.2%,90,+5.9%,30,-2.3,29,+4.2,67,-1.9%,48,-0.6%,4,+9.3%,44,+1.4
Duncan Robinson,27.5,MIA,Wing,130,10,-17.5,-40,30,-5.4,65,+1.2%,23,+1.5%,30,-2.3%,28,-2.8,8,+12.1,55,-0.4%,7,-4.2%,11,+6.6%,5,+7.8
Gary Trent Jr.,22.8,TOR,Combo,199,17,-13.3,-28,33,-3.9,31,-2.1%,46,-0.0%,59,+0.9%,29,-2.4,14,+9.4,25,+2.9%,34,-1.3%,6,+8.8%,71,-4.7
Ja Morant,22.2,MEM,Point,336,56,+1.8,+4,83,+9.1,89,+5.6%,13,+2.5%,81,+4.3%,74,+3.4,21,+7.3,26,+2.9%,33,-1.4%,72,-3.0%,12,+5.7
DeAndre Hunter,23.9,ATL,Forward,233,1,-33.6,-64,0,-24.7,5,-8.1%,50,-0.2%,5,-10.2%,13,-6.9,17,+8.9,10,+6.0%,19,-2.2%,43,+0.8%,98,-15.5
Jaxson Hayes,21.4,NOP,Big,116,4,-23.0,-48,8,-13.7,18,-3.8%,39,+0.5%,15,-4.3%,6,-10.5,15,+9.3,33,+1.8%,3,-5.2%,96,-10.3%,56,-1.4
Cameron Johnson,25.7,PHX,Forward,311,31,-5.8,-14,41,-2.1,52,-0.3%,44,+0.1%,52,+0.2%,34,-1.8,30,+3.7,32,+1.8%,21,-2.2%,74,-3.5%,56,-1.4
Tyler Herro,21.8,MIA,Combo,373,7,-19.1,-44,39,-2.7,37,-1.5%,16,+2.4%,54,+0.2%,80,+4.7,2,+16.4,6,+8.0%,29,-1.6%,36,+2.0%,40,+1.6
Matisse Thybulle,24.7,PHI,Wing,128,3,-24.3,-48,10,-12.3,10,-5.8%,25,+1.4%,40,-1.0%,78,+4.0,9,+12.0,14,+5.4%,74,+2.3%,10,+6.7%,37,+1.8
Brandon Clarke,25.1,MEM,Big,296,37,-3.5,-8,29,-5.4,10,-5.5%,40,+0.4%,63,+1.6%,90,+6.1,55,-1.9,30,+1.9%,85,+3.0%,70,-2.6%,19,+4.2
Grant Williams,22.9,BOS,Forward,636,26,-8.7,-21,46,-1.4,45,-0.7%,44,+0.1%,51,+0.1%,71,+2.8,21,+7.3,40,+1.0%,20,-2.2%,54,-0.3%,17,+4.3
Jordan Poole,22.4,GSW,Combo,588,38,-3.1,-7,48,-0.6,39,-1.1%,56,-0.5%,25,-2.8%,91,+7.0,36,+2.5,51,-0.1%,59,+0.3%,21,+4.0%,64,-3.1
Nicolas Claxton,22.5,BKN,Big,126,34,-5.0,-12,21,-6.8,47,-0.6%,100,-9.9%,0,-18.6%,40,-1.4,54,-1.7,98,-8.2%,14,-2.5%,20,+4.5%,30,+2.7
Caleb Martin,26.1,MIA,Forward,169,2,-26.5,-54,2,-15.6,14,-4.7%,10,+2.8%,67,+2.0%,44,-1.2,10,+10.9,43,+0.9%,36,-1.3%,13,+5.9%,45,+1.1
Max Strus,25.6,MIA,Wing,516,90,+18.5,+43,61,+2.5,56,+0.2%,71,-2.1%,53,+0.2%,10,-8.3,100,-16.0,90,-4.8%,75,+2.3%,60,-1.0%,79,-6.6
Gabe Vincent,25.4,MIA,Combo,394,77,+10.3,+25,67,+4.6,79,+2.7%,48,-0.0%,77,+3.6%,33,-1.9,73,-5.7,88,-4.6%,32,-1.5%,48,+0.3%,79,-6.6
Anthony Edwards,20.2,MIN,Wing,263,66,+4.6,+10,53,+0.5,60,+0.7%,30,+1.2%,42,-0.8%,73,+3.1,66,-4.1,99,-8.6%,22,-2.2%,1,+12.4%,83,-7.3
Patrick Williams,20.2,CHI,Big,144,2,-30.9,-49,34,-3.6,30,-2.3%,75,-2.4%,7,-8.4%,84,+5.2,2,+27.3,0,+13.8%,2,-5.9%,57,-0.7%,49,+0.3
Onyeka Okongwu,20.9,ATL,Big,153,90,+19.2,+42,78,+7.5,15,-4.3%,79,-2.8%,89,+5.7%,100,+15.9,94,-11.7,92,-5.0%,92,+4.1%,33,+2.3%,53,-0.9
Precious Achiuwa,22.1,TOR,Big,166,32,-5.6,-10,60,+2.3,75,+2.2%,24,+1.5%,29,-2.3%,96,+9.3,20,+7.9,56,-0.5%,16,-2.3%,88,-7.1%,2,+14.4
Tyrese Maxey,21.0,PHI,Combo,484,28,-6.8,-15,10,-12.1,1,-9.5%,93,-4.4%,17,-3.4%,56,+0.9,71,-5.3,38,+1.4%,47,-0.7%,89,-7.1%,61,-2.6
Payton Pritchard,23.8,BOS,Point,288,76,+10.2,+22,80,+8.1,94,+7.5%,63,-1.0%,21,-2.8%,17,-5.7,56,-2.2,52,-0.1%,15,-2.4%,85,-6.0%,38,+1.8
Jaden McDaniels,21.1,MIN,Forward,151,96,+22.6,+49,95,+17.3,96,+8.5%,94,-4.4%,18,-3.2%,58,+1.1,70,-5.3,83,-3.6%,76,+2.3%,91,-8.1%,0,+20.9
Desmond Bane,23.4,MEM,Wing,426,98,+34.9,+63,98,+19.7,87,+4.9%,94,-4.6%,95,+7.4%,71,+2.7,98,-15.1,98,-8.1%,88,+3.6%,7,+8.1%,39,+1.8
Xavier Tillman,22.8,MEM,Big,117,6,-19.9,-45,18,-7.9,83,+3.6%,2,+6.5%,37,-1.3%,5,-10.9,10,+12.0,4,+8.9%,69,+1.3%,73,-3.1%,65,-3.5
Paul Reed,22.4,PHI,Big,125,56,+1.7,+4,60,+2.3,68,+1.5%,12,+2.5%,98,+9.7%,13,-6.8,44,+0.6,25,+3.1%,84,+3.0%,23,+3.4%,24,+3.8
Scottie Barnes,20.3,TOR,Forward,132,48,-0.7,-1,62,+2.8,71,+1.7%,33,+0.9%,48,-0.2%,22,-4.4,31,+3.5,76,-2.8%,1,-6.9%,79,-4.4%,90,-8.7
