Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Nicolas Batum,31.9,LAC,Wing,1839,56,+0.5,71,+2.6,14,-3.4%,61,-0.4%,6,-6.8,20,-2.3,6,-24.6
Aron Baynes,33.9,TOR,Big,978,21,-5.4,25,-4.8,56,+0.4%,36,+0.5%,22,-2.9,46,-0.4,16,-15.8
Kent Bazemore,31.3,GSW,Wing,1294,77,+3.4,73,+2.9,70,+1.4%,64,-0.6%,73,+1.9,63,+0.9,68,+6.2
Bradley Beal,27.3,WAS,Wing,2143,98,+11.0,94,+8.0,94,+4.7%,43,+0.4%,91,+5.3,88,+3.2,77,+10.2
Malik Beasley,23.9,MIN,Wing,1213,43,-1.2,50,-0.5,42,-0.7%,25,+1.2%,51,-0.1,45,-0.6,61,+3.8
DeAndre' Bembry,26.3,TOR,Wing,947,38,-2.2,41,-1.8,78,+2.4%,28,+1.0%,85,+3.8,87,+3.0,56,+1.6
Davis Bertans,28.0,WAS,Forward,1462,94,+7.8,80,+4.6,84,+2.9%,62,-0.5%,75,+2.3,66,+1.1,67,+5.8
Patrick Beverley,32.3,LAC,Combo,823,46,-0.8,62,+1.2,41,-0.8%,15,+1.9%,23,-2.9,16,-2.8,63,+3.9
Bismack Biyombo,28.2,CHA,Big,1342,3,-12.5,6,-9.9,58,+0.5%,60,-0.3%,48,-0.3,52,+0.1,46,-1.8
Nemanja Bjelica,32.5,SAC,Big,435,27,-3.8,23,-5.0,62,+0.8%,9,+2.4%,21,-3.1,44,-0.6,20,-13.4
Nemanja Bjelica,32.5,MIA,Big,152,65,+1.5,91,+6.6,1,-7.5%,6,+3.0%,85,+3.9,12,-3.3,100,+63.2
Eric Bledsoe,30.9,NOP,Point,2108,66,+1.6,75,+3.4,54,+0.2%,51,+0.0%,54,+0.1,50,-0.1,54,+0.8
Bojan Bogdanovic,31.5,UTA,Forward,2207,39,-1.9,37,-2.5,34,-1.3%,49,+0.1%,58,+0.5,34,-1.2,79,+11.1
Devin Booker,24.0,PHX,Wing,2269,93,+7.3,79,+4.4,82,+2.7%,70,-0.8%,90,+5.2,86,+2.9,73,+8.3
Avery Bradley,29.9,MIA,Combo,203,40,-1.9,67,+2.2,15,-3.1%,38,+0.5%,11,-4.7,3,-5.0,82,+13.3
Avery Bradley,29.9,HOU,Wing,383,30,-3.2,33,-3.1,33,-1.4%,14,+1.9%,39,-1.1,20,-2.3,84,+14.7
Malcolm Brogdon,27.9,IND,Combo,1929,41,-1.6,31,-3.4,58,+0.6%,11,+2.1%,77,+2.6,57,+0.5,84,+15.1
Jaylen Brown,24.0,BOS,Wing,1995,71,+2.2,81,+4.7,54,+0.2%,70,-0.8%,31,-1.8,48,-0.3,30,-7.8
Reggie Bullock,29.6,NYK,Wing,1960,58,+0.7,60,+0.9,13,-3.6%,27,+1.0%,15,-3.9,14,-3.0,45,-2.2
Trey Burke,28.0,DAL,Point,854,51,-0.1,58,+0.6,26,-2.0%,88,-1.9%,53,+0.1,61,+0.7,35,-5.6
Alec Burks,29.3,NYK,Wing,1262,62,+1.1,66,+2.1,55,+0.3%,44,+0.3%,51,-0.0,47,-0.4,60,+3.5
Jimmy Butler,31.1,MIA,Wing,1732,80,+3.9,75,+3.3,49,-0.2%,69,-0.7%,32,-1.7,59,+0.5,15,-16.7
Kentavious Caldwell-Pope,27.7,LAL,Wing,1894,73,+2.5,78,+4.0,17,-3.0%,73,-0.9%,44,-0.6,32,-1.4,70,+6.7
Clint Capela,26.5,ATL,Big,1907,63,+1.2,43,-1.5,94,+4.8%,100,-5.2%,99,+10.1,99,+7.3,64,+5.1
Michael Carter-Williams,29.1,ORL,Combo,797,48,-0.6,80,+4.4,11,-3.9%,92,-2.4%,12,-4.4,44,-0.6,8,-22.8
Willie Cauley-Stein,27.2,DAL,Big,884,66,+1.6,50,-0.5,8,-4.6%,64,-0.6%,55,+0.2,16,-2.7,94,+25.0
Jordan Clarkson,28.4,UTA,Combo,1797,47,-0.6,41,-1.9,51,-0.1%,43,+0.4%,48,-0.3,67,+1.1,27,-9.7
Mike Conley,33.1,UTA,Point,1495,66,+1.6,62,+1.3,64,+1.0%,71,-0.9%,50,-0.2,46,-0.4,57,+2.2
Pat Connaughton,27.8,MIL,Wing,1568,66,+1.6,38,-2.3,63,+0.9%,34,+0.7%,63,+0.9,68,+1.2,42,-2.8
DeMarcus Cousins,30.2,HOU,Big,486,16,-6.5,40,-2.0,20,-2.6%,21,+1.4%,39,-1.2,32,-1.4,58,+2.8
DeMarcus Cousins,30.2,LAC,Big,203,5,-10.7,6,-9.8,67,+1.2%,80,-1.4%,16,-3.7,93,+4.0,1,-49.0
Robert Covington,29.9,POR,Big,2231,85,+4.9,92,+6.9,45,-0.4%,65,-0.6%,77,+2.6,54,+0.2,80,+12.2
Jae Crowder,30.3,PHX,Forward,1640,34,-2.8,60,+0.9,12,-3.7%,58,-0.2%,17,-3.4,18,-2.5,48,-0.9
Seth Curry,30.2,PHI,Wing,1637,87,+5.4,90,+6.5,0,-8.3%,49,+0.1%,12,-4.5,1,-6.0,85,+16.1
Stephen Curry,32.6,GSW,Point,2151,99,+15.0,98,+11.5,84,+3.0%,90,-2.0%,68,+1.5,78,+2.0,34,-5.7
Anthony Davis,27.6,LAL,Big,1161,87,+5.5,70,+2.5,81,+2.6%,88,-1.9%,87,+4.5,80,+2.2,75,+9.0
Ed Davis,31.4,MIN,Big,277,15,-6.8,23,-5.0,79,+2.5%,25,+1.2%,55,+0.3,84,+2.6,18,-14.6
DeMar DeRozan,31.2,SAS,Forward,2055,91,+6.8,92,+7.1,42,-0.7%,17,+1.7%,69,+1.6,58,+0.5,68,+6.1
Dewayne Dedmon,31.2,MIA,Big,207,98,+12.5,89,+6.2,99,+7.8%,66,-0.7%,100,+13.9,98,+6.8,97,+33.1
Matthew Dellavedova,30.1,CLE,Combo,221,95,+9.4,99,+12.1,2,-6.9%,5,+3.1%,35,-1.4,11,-3.4,89,+18.2
Gorgui Dieng,30.8,MEM,Big,310,34,-2.8,46,-1.1,79,+2.4%,6,+2.9%,6,-7.0,7,-3.9,19,-14.0
Gorgui Dieng,30.8,SAS,Big,152,33,-2.8,9,-8.6,21,-2.6%,20,+1.5%,60,+0.7,11,-3.3,96,+32.3
Goran Dragic,34.5,MIA,Point,1314,60,+0.9,62,+1.2,61,+0.7%,53,-0.0%,50,-0.2,52,+0.1,46,-1.8
Andre Drummond,27.2,CLE,Big,721,62,+1.1,48,-0.7,89,+3.8%,92,-2.3%,38,-1.2,85,+2.6,10,-20.3
Andre Drummond,27.2,LAL,Big,519,82,+4.2,66,+2.0,75,+2.1%,94,-2.6%,95,+6.6,94,+4.2,72,+7.9
Kevin Durant,32.1,BKN,Forward,1150,94,+7.9,97,+10.7,43,-0.6%,74,-0.9%,20,-3.3,34,-1.2,24,-11.1
Wayne Ellington,32.9,DET,Wing,1003,90,+6.5,94,+7.8,22,-2.5%,19,+1.5%,33,-1.6,22,-2.2,67,+6.0
Joel Embiid,26.6,PHI,Big,1584,97,+10.4,98,+11.8,3,-5.8%,55,-0.1%,28,-2.1,4,-4.7,92,+20.0
James Ennis,30.3,ORL,Forward,983,90,+6.4,89,+6.2,42,-0.7%,51,+0.1%,56,+0.3,45,-0.5,69,+6.3
Dante Exum,25.3,CLE,Wing,112,55,+0.4,61,+1.1,71,+1.5%,99,-4.6%,45,-0.5,82,+2.4,19,-14.0
Derrick Favors,29.3,UTA,Big,1031,39,-1.9,28,-4.3,51,+0.0%,61,-0.4%,63,+0.9,83,+2.5,24,-11.0
Dorian Finney-Smith,27.5,DAL,Forward,1918,89,+6.1,79,+4.1,81,+2.6%,55,-0.1%,83,+3.6,79,+2.1,71,+7.7
Bryn Forbes,27.3,MIL,Combo,1286,39,-2.1,43,-1.6,54,+0.2%,33,+0.8%,43,-0.7,42,-0.7,55,+1.2
Evan Fournier,28.0,ORL,Wing,784,96,+9.5,99,+13.3,7,-4.9%,23,+1.3%,24,-2.7,7,-3.9,79,+11.4
Evan Fournier,28.0,BOS,Wing,466,71,+2.1,56,+0.3,60,+0.7%,100,-5.1%,49,-0.2,88,+3.0,9,-21.9
Danilo Gallinari,32.2,ATL,Big,1215,68,+1.8,77,+4.0,4,-5.5%,0,+4.8%,9,-5.1,2,-5.1,68,+6.2
Langston Galloway,28.9,PHX,Wing,372,52,-0.1,63,+1.4,17,-3.0%,16,+1.7%,18,-3.4,19,-2.4,50,-0.3
Marc Gasol,35.8,LAL,Big,983,39,-2.1,65,+1.9,7,-4.9%,44,+0.3%,9,-5.2,3,-4.8,66,+5.7
Rudy Gay,34.2,SAS,Big,1351,55,+0.3,58,+0.7,59,+0.6%,65,-0.6%,14,-4.0,43,-0.7,10,-20.8
Paul George,30.5,LAC,Forward,1828,64,+1.4,74,+3.1,39,-0.9%,30,+0.9%,44,-0.6,27,-1.7,73,+8.4
Taj Gibson,35.4,NYK,Big,925,61,+1.0,78,+4.0,44,-0.5%,48,+0.2%,21,-3.1,49,-0.2,14,-17.3
Rudy Gobert,28.4,UTA,Big,2185,67,+1.8,79,+4.2,58,+0.6%,48,+0.2%,67,+1.4,37,-1.0,83,+13.6
Aaron Gordon,25.1,ORL,Forward,735,80,+3.7,85,+5.2,86,+3.1%,40,+0.4%,42,-1.0,34,-1.2,58,+3.1
Aaron Gordon,25.1,DEN,Forward,647,86,+5.1,88,+6.0,59,+0.7%,96,-3.0%,99,+10.4,97,+5.2,90,+18.9
Eric Gordon,31.9,HOU,Combo,782,54,+0.3,65,+1.7,44,-0.5%,40,+0.4%,57,+0.4,65,+1.0,35,-5.5
Jerami Grant,26.6,DET,Forward,1821,81,+3.9,74,+3.2,71,+1.5%,48,+0.2%,29,-2.1,41,-0.7,32,-7.0
Danny Green,33.4,PHI,Forward,1930,87,+5.3,93,+7.4,3,-5.8%,94,-2.7%,45,-0.5,8,-3.8,93,+22.8
Draymond Green,30.7,GSW,Big,1981,99,+14.1,97,+10.8,40,-0.8%,78,-1.3%,60,+0.7,50,-0.1,70,+6.9
JaMychal Green,30.4,DEN,Big,1102,23,-4.7,11,-7.8,55,+0.3%,18,+1.6%,21,-3.0,42,-0.7,20,-13.5
Jeff Green,34.2,BKN,Big,1818,42,-1.5,60,+0.9,6,-5.0%,27,+1.1%,18,-3.4,16,-2.7,48,-0.7
Blake Griffin,31.6,DET,Big,626,43,-1.2,24,-4.9,33,-1.4%,1,+4.8%,53,+0.1,9,-3.6,95,+26.7
Blake Griffin,31.6,BKN,Big,548,97,+9.7,99,+12.8,67,+1.2%,74,-1.0%,31,-1.7,69,+1.2,12,-18.9
Tim Hardaway Jr.,28.6,DAL,Wing,1978,69,+1.9,53,-0.1,19,-2.7%,68,-0.7%,46,-0.4,60,+0.7,30,-8.0
James Harden,31.2,HOU,Point,290,96,+9.6,96,+9.4,25,-2.1%,62,-0.4%,10,-5.1,84,+2.5,0,-61.7
James Harden,31.2,BKN,Point,1318,63,+1.2,51,-0.4,79,+2.4%,30,+0.9%,68,+1.4,59,+0.6,64,+5.1
Maurice Harkless,27.5,MIA,Forward,117,11,-7.8,44,-1.5,4,-5.3%,28,+1.0%,1,-10.7,4,-4.6,0,-55.5
Maurice Harkless,27.5,SAC,Forward,647,76,+3.0,65,+1.9,66,+1.1%,74,-1.0%,68,+1.4,79,+2.1,28,-8.8
Montrezl Harrell,26.8,LAL,Big,1540,45,-0.9,34,-2.8,78,+2.4%,35,+0.6%,68,+1.4,80,+2.1,31,-7.5
Gary Harris,26.1,DEN,Wing,581,79,+3.7,62,+1.3,66,+1.1%,35,+0.6%,93,+6.3,81,+2.3,91,+19.3
Gary Harris,26.1,ORL,Wing,494,21,-5.4,13,-7.1,69,+1.4%,36,+0.6%,61,+0.8,44,-0.6,74,+8.9
Joe Harris,29.2,BKN,Wing,2132,62,+1.1,63,+1.4,32,-1.5%,22,+1.3%,38,-1.2,33,-1.3,60,+3.5
Tobias Harris,28.3,PHI,Forward,2013,69,+1.9,72,+2.7,3,-6.3%,85,-1.6%,34,-1.5,6,-3.9,86,+16.9
Gordon Hayward,30.6,CHA,Forward,1496,69,+2.0,63,+1.5,27,-1.9%,81,-1.4%,75,+2.1,57,+0.4,75,+9.3
Juan Hernangomez,25.1,MIN,Big,856,86,+5.1,90,+6.5,81,+2.6%,62,-0.5%,85,+3.9,91,+3.5,51,-0.1
Willy Hernangomez,26.4,NOP,Big,788,78,+3.4,91,+6.9,11,-3.9%,66,-0.6%,35,-1.5,73,+1.4,18,-14.6
Buddy Hield,27.9,SAC,Wing,2432,95,+8.4,88,+6.1,64,+1.0%,59,-0.3%,88,+4.9,64,+1.0,94,+24.5
George Hill,34.5,OKC,Wing,368,91,+6.8,97,+10.6,8,-4.6%,3,+3.6%,4,-7.9,2,-5.3,4,-28.1
George Hill,34.5,PHI,Combo,295,30,-3.2,13,-6.9,89,+3.7%,19,+1.5%,86,+4.4,99,+7.9,5,-26.6
Solomon Hill,29.6,ATL,Forward,1472,54,+0.3,57,+0.6,32,-1.4%,27,+1.0%,37,-1.2,31,-1.4,60,+3.6
Jrue Holiday,30.4,MIL,Combo,1918,87,+5.3,85,+5.2,37,-1.1%,59,-0.3%,70,+1.7,47,-0.4,79,+11.9
Justin Holiday,31.6,IND,Forward,2167,41,-1.7,55,+0.2,4,-5.3%,22,+1.3%,27,-2.2,8,-3.8,89,+17.9
Richaun Holmes,27.0,SAC,Big,1780,83,+4.4,83,+5.1,53,+0.1%,67,-0.7%,78,+2.7,54,+0.2,83,+14.4
Rodney Hood,28.0,POR,Wing,712,21,-5.3,48,-0.8,7,-4.8%,29,+1.0%,3,-8.4,6,-4.1,14,-18.0
Rodney Hood,28.0,TOR,Wing,213,7,-9.9,1,-16.2,98,+7.0%,9,+2.5%,73,+1.9,29,-1.6,94,+25.2
Al Horford,34.4,OKC,Big,779,49,-0.4,78,+4.0,1,-7.5%,1,+4.3%,1,-10.7,0,-8.4,16,-15.7
Danuel House,27.4,HOU,Wing,896,29,-3.5,50,-0.6,13,-3.6%,24,+1.2%,11,-4.5,14,-3.0,29,-8.1
Dwight Howard,34.9,PHI,Big,1156,7,-10.2,3,-12.7,100,+7.9%,13,+1.9%,91,+5.4,99,+7.2,14,-17.2
Serge Ibaka,31.1,LAC,Big,954,53,+0.1,75,+3.3,10,-4.0%,63,-0.5%,37,-1.3,35,-1.1,54,+0.6
Andre Iguodala,36.8,MIA,Forward,1329,28,-3.7,32,-3.3,74,+1.9%,53,-0.0%,56,+0.3,42,-0.7,72,+8.0
Ersan Ilyasova,33.5,UTA,Big,112,65,+1.5,83,+4.9,48,-0.3%,13,+2.0%,8,-5.9,26,-1.7,7,-24.0
Joe Ingles,33.1,UTA,Forward,1863,70,+2.1,75,+3.3,65,+1.1%,15,+1.9%,63,+0.9,61,+0.8,51,-0.2
Brandon Ingram,23.2,NOP,Forward,2089,93,+7.6,94,+8.3,46,-0.4%,10,+2.2%,17,-3.5,11,-3.4,59,+3.1
Kyrie Irving,28.6,BKN,Combo,1884,84,+4.7,82,+4.8,49,-0.2%,77,-1.1%,13,-4.2,13,-3.1,46,-1.7
Reggie Jackson,30.5,LAC,Combo,1508,72,+2.4,70,+2.5,57,+0.5%,80,-1.4%,81,+3.2,65,+1.0,81,+12.4
LeBron James,35.8,LAL,Wing,1500,93,+7.1,93,+7.6,49,-0.2%,91,-2.2%,62,+0.9,39,-0.8,80,+12.1
James Johnson,33.7,DAL,Forward,477,14,-7.0,14,-6.8,20,-2.7%,95,-2.8%,52,+0.0,30,-1.5,81,+12.8
James Johnson,33.7,NOP,Forward,537,33,-2.9,35,-2.6,34,-1.4%,56,-0.1%,54,+0.1,75,+1.7,29,-8.5
Stanley Johnson,24.4,TOR,Forward,973,19,-5.7,27,-4.4,62,+0.8%,29,+1.0%,59,+0.7,54,+0.2,62,+3.8
Tyler Johnson,28.5,BKN,Combo,632,55,+0.3,36,-2.6,56,+0.4%,12,+2.1%,77,+2.6,49,-0.2,87,+17.2
Nikola Jokic,25.7,DEN,Big,2487,99,+13.5,99,+13.1,50,-0.2%,86,-1.7%,92,+5.7,80,+2.2,88,+17.4
Damian Jones,25.3,SAC,Big,326,37,-2.4,43,-1.7,38,-1.0%,50,+0.1%,47,-0.3,59,+0.6,31,-7.6
Tyus Jones,24.5,MEM,Point,1153,11,-8.0,37,-2.4,15,-3.1%,7,+2.7%,5,-7.4,9,-3.7,17,-15.2
Derrick Jones Jr.,23.7,POR,Wing,1298,16,-6.5,17,-5.8,23,-2.3%,25,+1.2%,22,-2.9,21,-2.2,47,-1.2
DeAndre Jordan,32.3,BKN,Big,1231,14,-6.9,15,-6.4,59,+0.7%,30,+0.9%,57,+0.4,51,-0.0,59,+3.1
Cory Joseph,29.2,SAC,Combo,926,13,-7.2,16,-6.1,24,-2.2%,5,+3.2%,23,-2.9,32,-1.4,30,-7.8
Cory Joseph,29.2,DET,Combo,490,95,+8.2,92,+7.3,82,+2.7%,86,-1.7%,81,+3.3,79,+2.0,67,+5.8
Frank Kaminsky,27.6,PHX,Big,677,58,+0.8,49,-0.7,39,-1.0%,31,+0.9%,76,+2.5,46,-0.5,93,+21.7
Enes Kanter,28.5,POR,Big,1727,89,+5.9,42,-1.7,100,+8.2%,87,-1.8%,99,+11.5,98,+6.5,90,+18.8
Zach LaVine,25.6,CHI,Wing,2028,90,+6.5,93,+7.4,19,-2.8%,57,-0.2%,32,-1.7,25,-1.9,60,+3.5
Jeremy Lamb,28.4,IND,Wing,757,77,+3.1,41,-1.8,91,+4.1%,35,+0.6%,84,+3.6,82,+2.3,63,+4.3
Jake Layman,26.7,MIN,Forward,563,8,-8.6,17,-6.0,24,-2.2%,59,-0.3%,18,-3.4,26,-1.8,29,-8.6
Caris LeVert,26.2,BKN,Combo,325,70,+2.0,25,-4.8,91,+4.0%,60,-0.3%,86,+4.4,96,+4.7,44,-2.2
Caris LeVert,26.2,IND,Wing,1148,59,+0.9,76,+3.7,12,-3.8%,73,-0.9%,42,-0.8,19,-2.4,86,+17.0
Alex Len,27.4,WAS,Big,880,29,-3.5,56,+0.3,11,-3.9%,19,+1.5%,24,-2.8,18,-2.5,49,-0.6
Kawhi Leonard,29.3,LAC,Forward,1769,97,+10.2,96,+10.1,15,-3.3%,22,+1.3%,12,-4.5,18,-2.5,28,-8.7
Damian Lillard,30.3,POR,Point,2396,97,+10.3,95,+9.2,66,+1.1%,26,+1.1%,74,+2.0,35,-1.2,87,+17.1
Kevon Looney,24.7,GSW,Big,1149,80,+3.8,45,-1.3,98,+6.8%,80,-1.4%,97,+7.7,96,+4.6,87,+17.1
Brook Lopez,32.6,MIL,Big,1901,75,+2.9,86,+5.4,35,-1.2%,60,-0.4%,40,-1.0,51,+0.0,35,-5.6
Robin Lopez,32.6,WAS,Big,1336,37,-2.3,24,-5.0,89,+3.8%,41,+0.4%,74,+2.1,86,+2.8,31,-7.5
Kevin Love,32.2,CLE,Big,621,73,+2.5,96,+9.6,18,-2.8%,13,+2.0%,13,-4.3,7,-3.9,52,-0.0
Kyle Lowry,34.6,TOR,Point,1598,76,+3.1,84,+5.1,11,-4.0%,82,-1.5%,28,-2.1,18,-2.5,69,+6.5
Timothe Luwawu-Cabarrot,25.5,BKN,Wing,956,36,-2.6,22,-5.2,82,+2.7%,73,-0.9%,87,+4.5,85,+2.7,65,+5.3
Trey Lyles,25.0,SAS,Big,306,6,-10.3,8,-9.0,44,-0.5%,45,+0.3%,20,-3.2,24,-2.0,39,-4.3
Boban Marjanovic,32.2,DAL,Big,224,16,-6.5,18,-5.8,99,+7.7%,98,-4.3%,99,+10.6,100,+10.4,28,-8.9
Wesley Matthews,34.1,LAL,Wing,1112,36,-2.7,44,-1.5,34,-1.4%,18,+1.6%,26,-2.5,41,-0.8,27,-9.4
CJ McCollum,29.1,POR,Combo,1593,67,+1.7,65,+2.0,47,-0.3%,71,-0.9%,32,-1.7,45,-0.5,35,-5.5
TJ McConnell,28.6,IND,Point,1765,79,+3.6,56,+0.3,90,+4.0%,93,-2.5%,66,+1.3,84,+2.5,19,-14.1
Doug McDermott,28.8,IND,Forward,1607,53,+0.2,53,-0.0,56,+0.4%,13,+2.0%,52,+0.0,53,+0.1,45,-1.9
JaVale McGee,32.8,CLE,Big,486,18,-6.1,22,-5.3,66,+1.1%,21,+1.4%,10,-4.7,58,+0.5,4,-28.8
JaVale McGee,32.8,DEN,Big,160,10,-8.3,8,-9.3,99,+7.7%,15,+1.8%,34,-1.5,71,+1.3,13,-18.2
Rodney McGruder,29.3,DET,Combo,183,91,+6.7,96,+9.4,96,+5.7%,99,-4.9%,98,+9.6,98,+6.4,73,+8.1
Ben McLemore,27.7,HOU,Wing,433,48,-0.6,26,-4.4,80,+2.6%,99,-5.0%,96,+6.8,76,+1.7,97,+33.7
Ben McLemore,27.7,LAL,Wing,349,52,-0.1,54,-0.0,21,-2.5%,50,+0.1%,21,-3.0,24,-2.0,44,-2.4
Khris Middleton,29.2,MIL,Forward,2264,63,+1.2,67,+2.2,22,-2.4%,47,+0.2%,48,-0.3,32,-1.4,70,+6.9
Darius Miller,30.6,OKC,Wing,175,86,+5.2,74,+3.1,45,-0.4%,77,-1.2%,89,+5.0,56,+0.4,97,+33.5
Patty Mills,32.2,SAS,Combo,1682,41,-1.6,31,-3.5,76,+2.1%,74,-0.9%,47,-0.4,52,+0.0,43,-2.5
Paul Millsap,35.7,DEN,Big,1154,51,-0.2,61,+1.0,63,+0.9%,45,+0.3%,53,+0.1,65,+1.0,34,-6.0
E'Twaun Moore,31.7,PHX,Combo,331,32,-3.0,32,-3.3,45,-0.4%,68,-0.7%,49,-0.3,62,+0.8,29,-8.2
Marcus Morris,31.2,LAC,Big,1495,70,+2.0,76,+3.5,73,+1.8%,28,+1.0%,71,+1.7,79,+2.0,37,-4.7
Markieff Morris,31.2,LAL,Big,1175,40,-1.8,35,-2.8,46,-0.4%,8,+2.6%,44,-0.6,26,-1.8,75,+9.0
Dejounte Murray,24.1,SAS,Point,2137,75,+2.8,83,+5.0,45,-0.4%,89,-1.9%,38,-1.2,47,-0.4,35,-5.6
Jamal Murray,23.7,DEN,Combo,1700,85,+4.9,82,+4.8,69,+1.4%,84,-1.6%,47,-0.4,56,+0.4,40,-4.1
Mike Muscala,29.3,OKC,Big,630,56,+0.4,48,-0.7,28,-1.7%,21,+1.4%,44,-0.6,6,-4.0,95,+26.2
Larry Nance Jr.,27.8,CLE,Big,1091,25,-4.3,24,-4.9,52,+0.0%,41,+0.4%,60,+0.8,76,+1.9,31,-7.6
Raul Neto,28.5,WAS,Combo,1375,48,-0.5,53,-0.1,50,-0.2%,20,+1.5%,29,-2.1,46,-0.4,25,-10.4
Georges Niang,27.4,UTA,Forward,1099,64,+1.3,77,+3.8,65,+1.0%,61,-0.4%,50,-0.1,64,+1.0,32,-6.8
Nerlens Noel,26.6,NYK,Big,1541,50,-0.3,64,+1.6,17,-3.0%,41,+0.4%,24,-2.7,10,-3.5,76,+9.5
Jusuf Nurkic,26.2,POR,Big,877,25,-4.2,70,+2.5,4,-5.5%,38,+0.5%,4,-7.6,7,-3.9,15,-16.9
Jahlil Okafor,24.9,DET,Big,335,7,-10.2,10,-8.3,8,-4.7%,14,+1.9%,15,-3.8,15,-2.8,38,-4.5
Victor Oladipo,28.5,IND,Wing,299,92,+7.1,89,+6.2,53,+0.1%,31,+0.9%,76,+2.5,55,+0.3,85,+16.0
Victor Oladipo,28.5,HOU,Combo,668,38,-2.1,59,+0.8,1,-7.4%,9,+2.3%,3,-8.2,5,-4.3,7,-23.7
Victor Oladipo,28.5,MIA,Combo,111,4,-11.8,7,-9.5,28,-1.7%,42,+0.4%,90,+5.2,15,-2.8,100,+73.3
Kelly Olynyk,29.5,MIA,Big,1130,92,+6.9,81,+4.6,80,+2.6%,69,-0.7%,74,+1.9,93,+4.1,8,-23.7
Kelly Olynyk,29.5,HOU,Big,821,80,+3.7,91,+6.7,41,-0.8%,45,+0.3%,69,+1.5,89,+3.3,10,-19.8
Kelly Oubre,24.9,GSW,Wing,1673,6,-10.3,11,-7.6,34,-1.3%,51,+0.0%,30,-1.9,45,-0.5,27,-9.5
Jabari Parker,25.6,BOS,Big,123,3,-12.0,0,-18.8,94,+4.7%,7,+2.7%,92,+5.7,84,+2.6,79,+11.9
Patrick Patterson,31.6,LAC,Big,521,34,-2.8,38,-2.3,40,-0.8%,49,+0.2%,25,-2.5,19,-2.4,59,+3.4
Chris Paul,35.5,PHX,Point,2202,37,-2.4,53,-0.1,32,-1.4%,78,-1.2%,56,+0.4,33,-1.3,82,+13.2
Cameron Payne,26.2,PHX,Point,1003,87,+5.3,72,+2.8,65,+1.1%,13,+2.0%,32,-1.7,48,-0.3,29,-8.5
Elfrid Payton,26.7,NYK,Point,1482,26,-4.1,9,-8.5,87,+3.2%,88,-1.8%,84,+3.7,90,+3.3,42,-2.5
