Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Andre Iguodala,20.8,PHI,Wing,193,48,50.0%,79,63%,17,20%,45,40%,28,33%,0,43%,0,0%,0,33%
Allen Iverson,29.4,PHI,Point,237,65,50.8%,41,50%,71,59%,59,42%,59,47%,0,0%,90,48%,69,39%
Jim Jackson,34.1,PHX,Combo,466,92,60.5%,17,42%,83,53%,83,46%,83,49%,100,52%,83,50%,86,51%
Stephen Jackson,26.6,IND,Wing,471,24,44.9%,48,55%,52,38%,14,26%,24,29%,33,35%,12,30%,23,32%
Jerome James,29.0,OKC,Big,294,56,51.8%,59,63%,66,40%,85,50%,59,41%,0,0%,0,0%,0,0%
Mike James,29.4,HOU,Combo,170,50,46.7%,83,59%,92,71%,75,45%,92,52%,0,0%,0,0%,0,0%
Antawn Jamison,28.4,WAS,Wing,378,59,50.3%,90,71%,72,42%,21,27%,31,34%,0,58%,88,45%,88,50%
Al Jefferson,19.8,BOS,Big,121,5,40.5%,10,42%,56,40%,10,0%,39,36%,0,0%,0,0%,0,0%
Richard Jefferson,24.4,BKN,Wing,139,14,42.9%,86,67%,3,0%,90,55%,21,29%,0,20%,0,20%,0,20%
Jared Jeffries,22.9,WAS,Forward,244,73,50.0%,91,68%,9,0%,9,20%,0,7%,0,0%,0,50%,0,50%
Anthony Johnson,30.1,IND,Point,309,18,40.8%,35,47%,24,33%,18,28%,12,30%,0,60%,40,29%,46,36%
Joe Johnson,23.3,PHX,Wing,351,90,57.4%,69,58%,97,57%,31,35%,79,45%,78,48%,0,67%,100,55%
Damon Jones,28.2,MIA,Point,501,94,63.2%,94,77%,88,67%,76,50%,71,52%,0,57%,50,38%,85,43%
Eddie Jones,33.0,MIA,Wing,601,79,55.2%,100,78%,21,25%,17,26%,14,26%,44,38%,65,40%,58,39%
Fred Jones,25.6,IND,Wing,210,3,38.3%,7,25%,59,40%,0,8%,3,18%,0,60%,0,38%,77,44%
James Jones,24.1,IND,Forward,181,73,50.0%,0,33%,0,0%,91,46%,82,46%,0,17%,0,46%,80,37%
Jason Kidd,31.6,BKN,Point,182,59,47.0%,100,79%,12,29%,6,13%,6,17%,0,25%,60,38%,54,37%
Kyle Korver,23.6,PHI,Wing,140,10,42.6%,0,0%,0,0%,10,25%,10,25%,0,0%,71,41%,19,30%
Nenad Krstic,21.3,BKN,Big,154,78,56.3%,73,64%,93,53%,93,53%,95,53%,0,0%,0,0%,0,0%
Raef LaFrentz,28.4,BOS,Big,185,37,48.8%,0,36%,22,25%,32,29%,15,27%,0,50%,0,50%,100,50%
Christian Laettner,35.2,MIA,Big,130,32,47.6%,20,50%,2,0%,85,50%,85,46%,0,0%,0,0%,0,0%
Rashard Lewis,25.2,OKC,Forward,311,27,42.9%,55,62%,82,48%,45,33%,73,40%,0,14%,0,22%,0,20%
Shawn Marion,26.5,PHX,Forward,631,100,52.9%,73,65%,55,35%,55,34%,45,35%,0,28%,100,54%,100,43%
Kenyon Martin,26.8,DEN,Big,163,27,46.6%,76,65%,34,33%,56,38%,32,35%,0,0%,0,0%,0,0%
Antonio McDyess,30.2,DET,Big,493,41,48.9%,83,67%,41,34%,83,47%,76,43%,0,0%,0,0%,0,0%
Tracy McGrady,25.4,HOU,Wing,301,66,50.9%,72,60%,45,35%,69,44%,55,42%,0,50%,35,35%,42,37%
Andre Miller,28.6,DEN,Combo,183,25,42.3%,42,50%,42,45%,8,28%,25,38%,0,0%,0,33%,0,33%
Brad Miller,28.6,SAC,Big,138,85,57.5%,90,78%,98,63%,90,52%,98,55%,0,0%,0,0%,0,0%
Mike Miller,24.7,MEM,Wing,108,97,59.5%,59,57%,3,0%,90,55%,90,46%,0,33%,0,50%,85,47%
Reggie Miller,39.2,IND,Wing,427,62,50.7%,76,60%,93,56%,86,52%,93,52%,22,33%,24,31%,27,32%
Yao Ming,24.1,HOU,Big,219,95,66.3%,98,83%,80,50%,32,29%,83,46%,0,0%,0,0%,0,0%
Cuttino Mobley,29.2,SAC,Wing,158,48,50.0%,34,50%,59,40%,100,61%,97,55%,0,29%,6,29%,15,29%
Nazr Mohammed,27.2,SAS,Big,529,59,53.2%,44,59%,68,41%,41,33%,54,40%,0,0%,0,100%,0,100%
Alonzo Mourning,34.7,MIA,Big,252,100,72.1%,100,86%,34,33%,95,60%,68,43%,0,0%,0,0%,0,0%
Dikembe Mutombo,38.4,HOU,Big,100,68,54.5%,54,63%,34,33%,0,0%,29,33%,0,0%,0,0%,0,0%
Steve Nash,30.7,PHX,Point,610,82,56.6%,71,61%,59,54%,94,53%,88,53%,0,100%,70,39%,77,41%
Andres Nocioni,24.9,CHI,Forward,197,55,44.8%,27,53%,73,45%,36,32%,55,36%,0,50%,0,14%,60,35%
Dirk Nowitzki,26.4,DAL,Big,553,12,42.4%,2,37%,78,46%,66,41%,68,43%,0,0%,0,34%,0,34%
Jermaine O'Neal,26.1,IND,Big,477,2,36.7%,17,46%,32,33%,49,34%,27,33%,0,0%,0,0%,0,0%
Shaquille O'Neal,32.7,MIA,Big,428,76,55.8%,95,79%,51,38%,0,0%,46,38%,0,0%,0,0%,0,0%
Scott Padgett,28.5,HOU,Big,102,49,50.0%,34,57%,2,0%,10,0%,0,0%,0,0%,0,42%,0,42%
Tony Parker,22.5,SAS,Point,848,53,46.9%,76,62%,35,37%,47,41%,35,39%,0,27%,0,18%,8,20%
Gary Payton,36.3,BOS,Point,238,47,45.9%,65,58%,41,44%,76,50%,53,45%,0,0%,0,11%,0,8%
Paul Pierce,27.1,BOS,Wing,276,76,54.9%,38,52%,100,83%,97,58%,100,65%,0,0%,12,30%,4,27%
Tayshaun Prince,24.7,DET,Wing,1016,38,47.1%,62,58%,41,34%,38,37%,34,36%,11,31%,100,46%,46,37%
Vladimir Radmanovic,24.0,OKC,Forward,123,45,44.3%,82,67%,100,100%,100,50%,100,55%,0,0%,50,26%,20,24%
Quentin Richardson,24.6,PHX,Wing,561,48,50.0%,45,53%,28,27%,0,8%,0,17%,0,50%,47,37%,50,38%
Luke Ridnour,23.7,OKC,Point,374,24,41.1%,12,40%,47,45%,53,41%,41,43%,0,40%,0,0%,23,24%
Glenn Robinson,31.8,SAS,Forward,102,9,37.5%,36,56%,27,17%,18,23%,9,21%,0,0%,0,50%,0,38%
Michael Ruffin,27.8,WAS,Big,154,98,70.0%,90,78%,2,0%,0,0%,0,0%,0,0%,0,0%,0,0%
Jerry Stackhouse,30.0,DAL,Wing,403,17,43.9%,24,39%,66,41%,34,37%,38,38%,89,50%,41,37%,65,43%
Peja Stojakovic,27.4,SAC,Wing,201,72,53.0%,97,76%,31,29%,59,43%,45,40%,0,50%,29,33%,35,37%
Amar'e Stoudemire,22.0,PHX,Big,599,63,54.1%,51,62%,76,46%,71,42%,78,44%,0,0%,0,0%,0,0%
Bob Sura,31.6,HOU,Point,180,71,52.2%,6,32%,100,100%,41,40%,94,54%,0,50%,0,56%,0,54%
Jason Terry,27.1,DAL,Point,499,88,59.1%,41,50%,82,65%,71,45%,71,52%,0,31%,100,55%,92,49%
Etan Thomas,26.6,WAS,Big,126,93,64.3%,76,65%,80,50%,98,100%,100,60%,0,0%,0,0%,0,0%
Kenny Thomas,27.3,SAC,Big,153,54,51.1%,54,63%,46,38%,59,38%,49,38%,0,0%,0,0%,0,0%
Jamaal Tinsley,26.7,IND,Point,249,6,37.1%,24,42%,65,57%,12,17%,47,43%,0,0%,0,14%,0,11%
Beno Udrih,22.3,SAS,Point,224,41,45.7%,59,55%,12,29%,65,44%,29,38%,0,40%,10,21%,38,29%
Dwyane Wade,22.8,MIA,Combo,572,58,48.7%,92,60%,67,51%,58,41%,58,44%,0,0%,0,0%,0,0%
Antoine Walker,28.2,BOS,Big,223,22,45.1%,15,45%,56,40%,29,20%,41,37%,0,60%,0,31%,50,39%
Ben Wallace,30.1,DET,Big,973,39,48.8%,29,55%,44,36%,54,35%,37,36%,0,0%,0,0%,0,0%
Rasheed Wallace,30.1,DET,Big,822,44,49.0%,68,63%,54,40%,73,42%,56,41%,0,25%,50,38%,25,35%
Chris Webber,31.7,PHI,Big,185,17,43.7%,24,53%,12,21%,76,44%,51,39%,0,50%,0,33%,0,36%
David Wesley,34.0,HOU,Wing,279,28,45.3%,10,27%,3,0%,24,30%,17,27%,0,47%,0,60%,88,50%
Delonte West,21.3,BOS,Combo,100,100,65.8%,42,50%,100,75%,100,50%,100,67%,0,60%,0,33%,0,45%
Damien Wilkins,24.8,OKC,Forward,132,64,48.5%,100,75%,36,33%,0,17%,18,25%,0,33%,0,29%,0,30%
Jason Williams,29.0,MEM,Point,115,100,63.5%,82,64%,53,50%,100,53%,82,52%,0,67%,80,47%,100,50%
