Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Zaza Pachulia,32.7,GSW,Big,198,68,57.4%,70,67%,48,17%,73,17%,55,33%,0,0%,0,0%,0,0%
Tony Parker,34.5,SAS,Point,211,82,57.7%,65,32%,71,24%,82,26%,88,50%,94,15%,0,3%,6,18%
Patrick Patterson,27.6,TOR,Big,181,0,38.9%,0,13%,15,8%,53,11%,28,18%,100,58%,57,11%,100,68%
Chris Paul,31.5,LAC,Point,220,88,59.2%,6,13%,59,23%,100,39%,100,61%,18,2%,18,24%,12,26%
Otto Porter,23.4,WAS,Forward,386,75,57.1%,31,29%,88,17%,81,21%,81,38%,50,13%,44,20%,38,33%
Bobby Portis,21.7,CHI,Big,106,90,65.5%,8,21%,25,10%,88,28%,65,38%,98,21%,73,21%,83,41%
Norman Powell,23.4,TOR,Wing,212,56,50.7%,91,47%,18,8%,12,6%,12,14%,82,23%,15,15%,50,38%
Taurean Prince,22.6,ATL,Forward,185,81,60.8%,81,49%,63,12%,50,14%,50,25%,44,12%,25,14%,19,25%
Zach Randolph,35.3,MEM,Big,189,10,44.4%,40,39%,85,28%,85,27%,93,54%,48,2%,48,5%,45,7%
JJ Redick,32.4,LAC,Wing,183,47,48.9%,32,24%,15,6%,62,16%,38,22%,24,6%,97,47%,79,53%
Andre Roberson,24.9,OKC,Wing,185,82,59.8%,100,55%,38,10%,0,0%,3,10%,71,14%,29,20%,35,35%
Terry Rozier,22.6,BOS,Combo,209,42,47.7%,83,37%,42,11%,17,9%,8,20%,67,14%,83,29%,75,43%
Dennis Schroder,23.1,ATL,Point,210,59,53.2%,71,34%,47,17%,35,15%,41,32%,24,2%,53,32%,53,34%
Iman Shumpert,26.4,CLE,Combo,249,17,45.8%,33,29%,8,2%,75,24%,42,27%,100,22%,42,22%,83,45%
Jonathon Simmons,27.1,SAS,Wing,279,44,48.8%,74,37%,59,17%,65,20%,62,37%,18,5%,32,21%,18,27%
Marcus Smart,22.7,BOS,Wing,486,29,46.3%,65,33%,21,8%,26,9%,26,17%,68,13%,74,37%,76,50%
JR Smith,31.1,CLE,Wing,485,100,72.1%,3,10%,12,4%,21,8%,9,12%,97,35%,88,43%,97,78%
Jason Smith,30.7,WAS,Big,131,20,48.3%,38,38%,8,6%,93,28%,63,34%,88,19%,55,9%,68,28%
Tony Snell,25.0,MIL,Wing,184,97,69.8%,6,14%,3,2%,53,14%,21,16%,94,33%,76,37%,94,70%
Lance Stephenson,26.2,IND,Wing,107,76,58.7%,35,25%,76,21%,79,23%,82,43%,41,9%,38,23%,26,32%
Jeff Teague,28.4,IND,Point,142,94,60.2%,29,20%,94,31%,47,16%,76,47%,35,2%,47,31%,41,33%
Isaiah Thomas,27.7,BOS,Point,477,18,48.5%,82,35%,35,16%,24,12%,18,28%,53,3%,76,34%,76,37%
Klay Thompson,26.7,GSW,Wing,592,41,48.5%,24,19%,50,13%,91,26%,71,39%,53,11%,56,31%,65,42%
Tristan Thompson,25.6,CLE,Big,560,75,58.7%,85,79%,68,21%,5,1%,33,21%,0,0%,0,0%,0,0%
PJ Tucker,31.5,TOR,Forward,250,6,46.9%,25,24%,38,10%,44,12%,38,22%,100,38%,38,16%,88,54%
Evan Turner,28.0,POR,Wing,123,15,43.9%,38,26%,91,26%,32,11%,68,37%,88,24%,9,13%,47,37%
Myles Turner,20.6,IND,Big,133,5,43.2%,55,49%,28,11%,90,28%,68,38%,0,0%,63,13%,55,13%
Jonas Valanciunas,24.5,TOR,Big,221,40,52.6%,57,51%,95,42%,33,6%,80,48%,0,0%,35,1%,33,1%
Dwyane Wade,34.8,CHI,Wing,190,9,40.7%,62,30%,94,28%,88,24%,91,52%,3,2%,18,16%,6,18%
John Wall,26.2,WAS,Point,464,29,49.8%,100,43%,24,13%,88,26%,65,40%,12,1%,6,17%,0,18%
David West,36.2,GSW,Big,211,70,58.5%,33,35%,75,26%,98,35%,95,61%,53,3%,0,0%,40,3%
Russell Westbrook,28.0,OKC,Point,194,6,43.1%,53,30%,18,12%,94,29%,71,41%,0,1%,41,28%,18,29%
Deron Williams,32.4,CLE,Point,229,71,55.7%,18,18%,6,9%,76,21%,29,30%,82,11%,88,41%,88,52%
Lou Williams,30.0,HOU,Wing,265,32,46.5%,41,26%,88,26%,56,14%,76,40%,21,6%,50,28%,32,34%
Thaddeus Young,28.4,IND,Big,140,55,55.1%,68,66%,63,20%,28,5%,45,25%,73,7%,43,2%,48,9%
Paul Zipser,22.7,CHI,Forward,127,69,56.3%,13,19%,56,11%,94,25%,75,36%,63,17%,69,28%,69,44%
