Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Brendan Haywood,27.9,WAS,Big,178,84,59.1%,91,73%,59,43%,30,25%,57,39%,0,0%,0,0%,0,0%
Al Horford,21.4,ATL,Big,265,50,48.5%,75,68%,61,44%,34,29%,34,35%,0,0%,0,0%,0,0%
Robert Horry,37.2,SAS,Big,137,2,29.6%,0,0%,32,33%,23,17%,5,22%,0,0%,0,36%,0,22%
Eddie House,29.5,BOS,Combo,136,75,47.7%,0,0%,100,100%,0,26%,17,30%,0,46%,0,36%,57,42%
Dwight Howard,21.9,ORL,Big,421,82,58.1%,80,68%,48,37%,89,50%,50,38%,0,0%,0,0%,0,0%
Josh Howard,27.5,DAL,Wing,170,0,29.9%,13,41%,32,33%,6,24%,10,28%,0,0%,0,20%,0,10%
Lindsey Hunter,36.9,DET,Point,115,69,52.5%,100,100%,0,0%,0,22%,0,22%,0,75%,0,33%,0,50%
Andre Iguodala,23.8,PHI,Wing,228,6,36.4%,23,50%,10,17%,29,36%,19,32%,0,0%,0,17%,0,17%
Zydrunas Ilgauskas,32.4,CLE,Big,392,39,47.9%,61,63%,23,29%,84,46%,66,40%,0,0%,0,0%,0,0%
Allen Iverson,32.4,DEN,Combo,157,67,45.7%,75,54%,67,47%,75,43%,83,44%,0,100%,0,9%,0,23%
Bobby Jackson,34.6,HOU,Combo,137,0,32.6%,25,42%,8,14%,8,27%,0,23%,0,50%,0,7%,0,22%
LeBron James,22.8,CLE,Forward,550,13,44.7%,87,70%,27,29%,20,29%,27,29%,0,0%,0,27%,0,26%
Antawn Jamison,31.4,WAS,Forward,236,20,44.7%,33,57%,7,23%,80,50%,33,32%,0,0%,71,35%,18,29%
Joe Johnson,26.3,ATL,Wing,274,39,47.8%,45,56%,58,38%,13,32%,29,35%,0,40%,92,46%,85,44%
Jason Kapono,26.7,TOR,Forward,151,100,70.8%,53,63%,93,83%,87,53%,100,62%,0,67%,0,47%,91,54%
Jason Kidd,34.6,DAL,Point,179,44,50.0%,19,45%,0,0%,38,36%,31,36%,0,50%,0,43%,0,46%
Andrei Kirilenko,26.7,UTA,Wing,386,32,47.8%,35,54%,32,33%,71,45%,65,44%,0,14%,0,29%,5,24%
Linas Kleiza,22.8,DEN,Wing,119,84,57.3%,87,74%,87,67%,84,50%,97,63%,0,25%,0,20%,0,21%
Kyle Korver,26.6,UTA,Wing,258,45,48.6%,97,88%,74,50%,65,43%,68,44%,0,36%,17,25%,15,29%
Carl Landry,24.1,HOU,Big,103,16,41.7%,9,47%,98,75%,9,0%,25,33%,0,0%,0,0%,0,0%
Rashard Lewis,28.2,ORL,Big,415,61,50.0%,66,63%,70,48%,64,41%,77,44%,0,47%,0,24%,40,31%
Kenyon Martin,29.8,DEN,Big,117,27,44.1%,39,59%,91,56%,9,0%,16,29%,0,0%,0,0%,0,0%
Roger Mason Jr.,27.1,WAS,Combo,114,17,40.2%,83,60%,92,67%,58,39%,75,43%,0,0%,0,27%,0,20%
Jason Maxiell,24.7,DET,Big,353,98,63.3%,75,68%,93,56%,98,63%,98,59%,0,0%,0,0%,0,0%
Antonio McDyess,33.1,DET,Big,467,75,53.8%,70,67%,50,38%,93,51%,91,49%,0,0%,0,0%,0,0%
Tracy McGrady,28.4,HOU,Wing,247,23,44.5%,48,57%,61,39%,68,44%,61,43%,0,0%,8,23%,0,22%
Andre Miller,31.6,PHI,Combo,228,58,45.3%,100,62%,58,38%,33,36%,42,37%,0,0%,0,0%,0,0%
Paul Millsap,22.7,UTA,Big,205,77,54.2%,43,59%,89,54%,43,33%,80,45%,0,0%,0,0%,0,0%
Jamario Moon,27.4,TOR,Forward,103,27,46.4%,67,67%,40,33%,0,0%,0,11%,0,50%,0,0%,0,40%
Dikembe Mutombo,41.4,HOU,Big,123,93,61.5%,95,78%,32,33%,9,0%,7,25%,0,0%,0,0%,0,0%
Steve Nash,33.7,PHX,Point,182,63,51.5%,0,36%,100,69%,100,50%,100,56%,0,100%,20,29%,18,33%
Jameer Nelson,25.7,ORL,Point,332,100,60.9%,81,64%,25,30%,69,42%,56,39%,0,38%,100,57%,82,53%
Dirk Nowitzki,29.4,DAL,Big,210,66,50.5%,82,69%,66,47%,70,45%,82,46%,0,0%,67,35%,80,33%
Shaquille O'Neal,35.7,PHX,Big,150,25,44.0%,36,58%,30,31%,0,0%,23,31%,0,0%,0,0%,0,0%
Fabricio Oberto,32.6,SAS,Big,315,84,59.1%,59,63%,73,50%,100,67%,93,53%,0,0%,0,0%,0,0%
Lamar Odom,28.0,LAL,Big,784,64,50.5%,32,58%,57,41%,39,32%,41,36%,0,0%,0,38%,0,30%
Mehmet Okur,28.4,UTA,Big,461,48,48.4%,45,60%,14,22%,86,46%,55,39%,0,50%,100,36%,100,37%
Jannero Pargo,28.0,NOP,Combo,242,50,44.0%,58,53%,33,23%,50,38%,33,35%,0,38%,25,33%,43,35%
Anthony Parker,32.4,TOR,Wing,195,42,47.9%,16,44%,100,100%,45,39%,81,50%,0,40%,0,17%,30,31%
Tony Parker,25.5,SAS,Point,651,56,50.7%,69,63%,69,43%,63,41%,81,42%,0,36%,0,33%,27,35%
Chris Paul,22.5,NOP,Point,483,50,50.2%,75,63%,81,50%,75,43%,94,46%,0,0%,0,24%,0,24%
Sasha Pavlovic,24.0,CLE,Wing,103,16,40.9%,0,13%,32,33%,16,33%,23,33%,0,67%,0,40%,0,50%
Kendrick Perkins,23.0,BOS,Big,625,89,59.6%,52,60%,95,60%,89,50%,95,58%,0,0%,0,0%,0,0%
Morris Peterson,30.2,NOP,Wing,271,87,60.3%,3,33%,87,67%,94,58%,94,59%,88,52%,0,36%,90,47%
Paul Pierce,30.1,BOS,Forward,986,53,50.1%,27,54%,87,49%,53,41%,80,44%,0,67%,57,34%,36,36%
James Posey,30.8,BOS,Forward,546,80,59.7%,60,65%,0,0%,20,29%,7,22%,50,48%,86,38%,64,42%
Leon Powe,23.8,BOS,Big,249,55,49.3%,25,55%,20,27%,9,0%,7,25%,0,0%,0,0%,0,0%
Tayshaun Prince,27.7,DET,Wing,670,58,49.8%,84,69%,71,47%,26,34%,55,41%,0,13%,0,67%,35,32%
Vladimir Radmanovic,26.9,LAL,Forward,477,67,54.0%,47,62%,20,27%,60,42%,53,37%,100,52%,29,29%,45,38%
Theo Ratliff,34.5,DET,Big,116,91,60.0%,93,75%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%
Rajon Rondo,21.7,BOS,Point,828,13,42.6%,19,45%,63,34%,88,45%,63,40%,0,50%,0,27%,0,33%
Luis Scola,27.5,HOU,Big,220,32,46.2%,16,51%,16,25%,95,60%,52,38%,0,0%,0,0%,0,0%
JR Smith,22.1,DEN,Wing,105,94,63.1%,90,75%,0,0%,100,100%,100,100%,0,0%,42,35%,50,35%
Joe Smith,32.3,CLE,Big,246,70,52.4%,57,63%,84,52%,80,46%,89,49%,0,0%,0,0%,0,0%
Josh Smith,21.9,ATL,Big,233,20,42.3%,23,54%,27,30%,55,38%,36,35%,0,0%,0,23%,0,20%
Jerry Stackhouse,33.0,DAL,Wing,101,3,31.1%,16,44%,32,33%,29,36%,35,35%,0,0%,0,33%,0,9%
DeShawn Stevenson,26.6,WAS,Wing,195,55,49.2%,10,36%,32,33%,10,30%,13,31%,25,35%,83,44%,60,40%
Peja Stojakovic,30.4,NOP,Forward,454,73,54.1%,13,43%,33,32%,47,35%,40,34%,0,67%,100,52%,100,55%
Amar'e Stoudemire,25.0,PHX,Big,201,57,49.5%,64,63%,16,25%,68,42%,32,35%,0,0%,0,50%,0,33%
Rodney Stuckey,21.5,DET,Combo,346,33,40.6%,33,43%,75,47%,25,32%,50,38%,0,100%,0,25%,0,40%
Wally Szczerbiak,30.7,CLE,Wing,371,29,46.0%,39,55%,26,27%,77,45%,58,41%,38,39%,25,30%,40,32%
Jason Terry,30.1,DAL,Combo,179,92,54.3%,92,62%,17,17%,42,38%,8,29%,0,20%,75,52%,71,42%
Kurt Thomas,35.1,SAS,Big,250,23,43.9%,45,60%,73,50%,52,37%,59,39%,0,0%,0,0%,0,0%
Ronny Turiaf,24.8,LAL,Big,173,9,40.0%,86,70%,0,0%,61,39%,14,28%,0,0%,0,0%,0,0%
Hedo Turkoglu,28.6,ORL,Forward,399,33,48.2%,20,53%,53,36%,93,55%,93,45%,0,33%,14,28%,9,29%
Ime Udoka,30.2,SAS,Forward,202,93,61.3%,100,75%,73,40%,67,43%,67,42%,0,47%,0,33%,55,41%
Anderson Varejao,25.1,CLE,Big,233,11,41.5%,7,45%,45,36%,50,36%,41,36%,0,0%,0,0%,0,0%
Sasha Vujacic,23.6,LAL,Wing,437,81,53.5%,39,55%,3,0%,52,40%,39,39%,100,53%,75,38%,70,41%
Ben Wallace,33.1,CLE,Big,302,68,51.5%,20,54%,73,50%,9,0%,61,40%,0,0%,0,0%,0,0%
Rasheed Wallace,33.1,DET,Big,584,43,48.3%,82,69%,64,45%,59,38%,68,42%,0,40%,33,31%,60,32%
Luke Walton,27.6,LAL,Forward,338,60,52.7%,80,69%,60,38%,7,8%,20,27%,0,50%,0,36%,73,43%
Bonzi Wells,31.1,NOP,Wing,155,10,37.7%,23,50%,29,29%,16,33%,16,31%,0,0%,0,0%,0,0%
David West,27.2,NOP,Big,484,36,46.8%,45,60%,52,39%,77,46%,75,43%,0,0%,0,100%,0,50%
Delonte West,24.3,CLE,Point,449,38,48.6%,38,48%,38,31%,19,27%,19,29%,0,30%,70,50%,73,45%
Deron Williams,23.3,UTA,Point,512,94,58.1%,63,59%,75,44%,31,34%,44,37%,0,67%,90,53%,100,54%
Lou Williams,21.0,PHI,Combo,106,42,43.9%,58,53%,17,17%,92,48%,67,41%,0,0%,0,25%,0,20%
Marvin Williams,21.4,ATL,Forward,196,7,40.4%,7,43%,93,83%,33,32%,60,40%,0,0%,0,0%,0,0%
Thaddeus Young,19.4,PHI,Forward,144,40,48.9%,40,57%,40,33%,100,56%,87,44%,0,25%,0,0%,0,20%
