Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Bismack Biyombo,30.2,PHX,Big,822,43,-0.9%,30,-1.5%,69,+1.1%,20,-1.5%,48,-0.5%,62,+0.3%,70,+1.7%,73,+2.0%
Bojan Bogdanovic,33.5,DET,Forward,1892,71,+1.1%,26,-1.9%,22,-1.9%,66,+0.8%,38,-1.2%,92,+2.0%,64,+1.2%,84,+3.1%
Devin Booker,26.0,PHX,Wing,1828,99,+5.2%,56,+0.2%,52,+0.0%,73,+1.0%,64,+1.0%,89,+1.6%,15,-2.8%,34,-1.2%
Malcolm Brogdon,29.9,BOS,Combo,1731,20,-2.5%,66,+1.1%,59,+0.5%,81,+1.4%,72,+1.9%,16,-1.4%,27,-1.6%,15,-3.0%
Jaylen Brown,26.0,BOS,Wing,2400,41,-1.0%,81,+2.5%,70,+1.2%,82,+1.5%,80,+2.7%,10,-1.8%,11,-3.3%,5,-5.1%
Reggie Bullock,31.6,DAL,Forward,2351,41,-1.0%,50,-0.3%,61,+0.6%,46,-0.3%,57,+0.3%,54,+0.1%,47,-0.1%,47,-0.1%
Alec Burks,31.3,DET,Wing,1122,95,+3.8%,21,-2.4%,23,-1.9%,81,+1.4%,47,-0.5%,50,-0.1%,83,+3.0%,82,+2.9%
Jimmy Butler,33.1,MIA,Forward,2138,72,+1.1%,64,+0.9%,99,+5.7%,59,+0.4%,97,+6.1%,65,+0.4%,0,-7.4%,1,-7.0%
Kentavious Caldwell-Pope,29.7,DEN,Combo,2375,98,+4.8%,88,+3.4%,27,-1.5%,50,-0.1%,31,-1.6%,70,+0.5%,20,-2.3%,30,-1.7%
Clint Capela,28.5,ATL,Big,1730,53,-0.1%,94,+4.4%,48,-0.3%,35,-0.8%,40,-1.0%,57,+0.1%,9,-3.6%,12,-3.4%
Jordan Clarkson,30.4,UTA,Combo,1987,84,+2.2%,33,-1.4%,39,-0.8%,14,-1.9%,20,-2.7%,52,-0.0%,89,+4.1%,89,+4.1%
Mike Conley,35.1,UTA,Point,1274,55,+0.1%,39,-1.0%,37,-1.0%,18,-1.7%,20,-2.7%,56,+0.1%,87,+3.5%,87,+3.6%
Mike Conley,35.1,MIN,Point,752,76,+1.4%,10,-3.9%,96,+4.5%,55,+0.1%,92,+4.6%,43,-0.3%,42,-0.4%,39,-0.7%
Pat Connaughton,29.8,MIL,Wing,1402,72,+1.1%,50,-0.3%,42,-0.6%,20,-1.6%,26,-2.2%,87,+1.5%,62,+1.0%,76,+2.5%
Robert Covington,31.9,LAC,Big,697,16,-2.8%,88,+3.4%,57,+0.4%,1,-4.5%,9,-4.1%,29,-0.8%,68,+1.5%,57,+0.7%
Jae Crowder,32.3,MIL,Forward,325,20,-2.5%,8,-4.5%,90,+2.9%,68,+0.8%,89,+3.7%,37,-0.5%,65,+1.2%,58,+0.8%
Seth Curry,32.2,BKN,Wing,1181,40,-1.1%,6,-4.8%,34,-1.2%,99,+4.1%,83,+2.9%,34,-0.6%,79,+2.4%,71,+1.9%
Stephen Curry,34.6,GSW,Point,1940,96,+3.8%,64,+0.9%,49,-0.2%,46,-0.3%,47,-0.5%,27,-0.8%,55,+0.4%,43,-0.4%
Anthony Davis,29.6,LAL,Big,1904,50,-0.4%,73,+1.7%,85,+2.5%,52,+0.0%,78,+2.5%,21,-1.1%,13,-3.0%,8,-4.1%
DeMar DeRozan,33.2,CHI,Forward,2673,64,+0.6%,3,-5.5%,50,-0.1%,100,+9.3%,100,+9.2%,33,-0.6%,13,-3.0%,11,-3.7%
Dewayne Dedmon,33.2,MIA,Big,349,7,-4.6%,65,+0.9%,1,-6.8%,6,-2.8%,0,-9.6%,98,+3.0%,95,+5.7%,98,+8.7%
Matthew Dellavedova,32.1,SAC,Point,158,5,-5.2%,25,-2.1%,19,-2.2%,1,-4.6%,3,-6.8%,99,+3.8%,93,+5.1%,98,+8.9%
Gorgui Dieng,32.8,SAS,Big,259,8,-4.3%,3,-5.4%,14,-2.5%,89,+2.1%,48,-0.4%,71,+0.6%,94,+5.2%,95,+5.8%
Spencer Dinwiddie,29.6,DAL,Combo,1792,25,-2.1%,28,-1.8%,46,-0.4%,63,+0.5%,54,+0.1%,80,+1.1%,58,+0.6%,70,+1.7%
Spencer Dinwiddie,29.6,BKN,Point,917,54,-0.0%,77,+2.1%,78,+1.9%,0,-5.3%,13,-3.4%,100,+4.4%,12,-3.1%,65,+1.3%
Goran Dragic,36.5,CHI,Combo,781,52,-0.2%,95,+4.6%,81,+2.0%,3,-3.3%,37,-1.2%,43,-0.3%,13,-3.1%,13,-3.3%
Andre Drummond,29.2,CHI,Big,831,13,-3.1%,98,+6.6%,67,+0.9%,19,-1.6%,44,-0.7%,4,-2.4%,9,-3.5%,3,-5.9%
Kris Dunn,28.6,UTA,Point,555,67,+0.8%,12,-3.5%,99,+7.0%,21,-1.5%,96,+5.5%,55,+0.1%,22,-2.1%,27,-2.0%
Kevin Durant,34.1,BKN,Big,1402,93,+3.4%,41,-0.9%,91,+3.2%,76,+1.2%,91,+4.4%,61,+0.3%,8,-3.7%,12,-3.5%
Kevin Durant,34.1,PHX,Big,269,98,+4.9%,87,+3.2%,10,-2.9%,41,-0.5%,13,-3.4%,58,+0.2%,49,+0.0%,50,+0.2%
Joel Embiid,28.6,PHI,Big,2283,94,+3.6%,44,-0.7%,7,-3.4%,100,+5.4%,74,+2.1%,64,+0.4%,25,-1.8%,33,-1.4%
Dorian Finney-Smith,29.5,DAL,Forward,1284,37,-1.2%,67,+1.1%,16,-2.4%,57,+0.3%,27,-2.1%,58,+0.2%,60,+0.8%,60,+1.0%
Dorian Finney-Smith,29.5,BKN,Big,718,15,-2.9%,65,+0.9%,66,+0.9%,48,-0.2%,61,+0.7%,98,+2.8%,5,-4.5%,30,-1.6%
Bryn Forbes,29.3,MIN,Wing,241,9,-4.1%,15,-3.1%,74,+1.5%,66,+0.7%,75,+2.2%,53,+0.0%,60,+0.8%,59,+0.8%
Evan Fournier,30.0,NYK,Wing,453,13,-3.1%,36,-1.2%,66,+0.9%,8,-2.4%,34,-1.5%,73,+0.7%,73,+2.0%,78,+2.7%
Rudy Gay,36.2,UTA,Forward,812,46,-0.7%,24,-2.2%,84,+2.3%,94,+2.7%,94,+5.0%,85,+1.3%,6,-4.2%,17,-2.9%
Paul George,32.5,LAC,Wing,1937,97,+4.4%,18,-2.7%,11,-2.7%,96,+3.0%,56,+0.3%,80,+1.1%,66,+1.3%,75,+2.4%
Taj Gibson,37.4,WAS,Big,444,84,+2.1%,26,-2.0%,23,-1.8%,85,+1.8%,53,-0.0%,74,+0.7%,66,+1.3%,73,+2.0%
Rudy Gobert,30.3,MIN,Big,2148,27,-1.9%,59,+0.4%,77,+1.7%,88,+1.9%,89,+3.6%,26,-0.9%,12,-3.1%,9,-4.0%
Aaron Gordon,27.1,DEN,Forward,2052,99,+5.6%,77,+2.1%,44,-0.6%,30,-0.9%,33,-1.5%,54,+0.1%,38,-0.7%,40,-0.6%
Eric Gordon,33.9,HOU,Wing,1414,83,+2.0%,83,+2.7%,39,-0.8%,45,-0.3%,39,-1.1%,76,+0.8%,19,-2.4%,30,-1.6%
Eric Gordon,33.9,LAC,Wing,541,56,+0.1%,52,-0.1%,56,+0.4%,32,-0.8%,48,-0.5%,77,+0.9%,44,-0.3%,55,+0.6%
Jerami Grant,28.6,POR,Forward,2245,89,+2.9%,66,+1.0%,14,-2.5%,54,+0.1%,23,-2.4%,91,+1.9%,40,-0.5%,67,+1.4%
Draymond Green,32.7,GSW,Big,2298,88,+2.6%,61,+0.5%,60,+0.6%,56,+0.2%,61,+0.8%,10,-1.8%,57,+0.5%,34,-1.3%
JaMychal Green,32.4,GSW,Big,784,26,-2.0%,79,+2.4%,34,-1.1%,9,-2.2%,14,-3.4%,84,+1.3%,45,-0.3%,61,+1.0%
Jeff Green,36.2,DEN,Big,1055,3,-5.8%,47,-0.5%,61,+0.7%,72,+1.0%,70,+1.7%,23,-1.0%,46,-0.2%,35,-1.2%
Blake Griffin,33.6,BOS,Big,526,49,-0.5%,8,-4.5%,67,+0.9%,13,-1.9%,40,-1.0%,25,-0.9%,97,+6.4%,94,+5.5%
Tim Hardaway Jr.,30.6,DAL,Forward,2140,90,+2.9%,10,-3.8%,76,+1.6%,70,+0.9%,78,+2.6%,57,+0.1%,63,+1.1%,64,+1.3%
James Harden,33.2,PHI,Point,2131,81,+1.8%,27,-1.9%,9,-3.1%,68,+0.8%,25,-2.2%,92,+2.0%,75,+2.1%,89,+4.1%
Montrezl Harrell,28.8,PHI,Big,657,33,-1.5%,72,+1.6%,89,+2.8%,1,-4.0%,37,-1.2%,17,-1.3%,61,+0.9%,43,-0.4%
Gary Harris,28.1,ORL,Wing,1183,89,+2.8%,38,-1.1%,31,-1.3%,69,+0.9%,49,-0.4%,95,+2.3%,35,-0.8%,67,+1.5%
Joe Harris,31.2,BKN,Forward,1508,64,+0.6%,29,-1.8%,17,-2.3%,36,-0.7%,16,-3.1%,72,+0.6%,90,+4.2%,92,+4.8%
Tobias Harris,30.3,PHI,Forward,2434,59,+0.4%,21,-2.4%,61,+0.6%,82,+1.4%,73,+2.0%,86,+1.4%,33,-1.0%,53,+0.4%
Gordon Hayward,32.6,CHA,Forward,1576,80,+1.8%,2,-6.0%,78,+1.8%,98,+3.8%,96,+5.6%,64,+0.4%,49,+0.0%,53,+0.4%
Juan Hernangomez,27.1,TOR,Forward,577,78,+1.5%,90,+3.7%,23,-1.8%,61,+0.4%,35,-1.4%,45,-0.2%,23,-2.0%,25,-2.2%
Willy Hernangomez,28.4,NOP,Big,375,9,-3.9%,98,+6.7%,23,-1.8%,17,-1.7%,12,-3.6%,65,+0.4%,9,-3.5%,14,-3.1%
Buddy Hield,29.9,IND,Wing,2480,97,+4.3%,8,-4.5%,4,-4.2%,43,-0.4%,7,-4.6%,93,+2.1%,98,+7.0%,98,+9.0%
George Hill,36.5,MIL,Combo,646,23,-2.2%,33,-1.4%,62,+0.7%,97,+3.3%,90,+4.0%,48,-0.1%,17,-2.5%,20,-2.7%
George Hill,36.5,IND,Combo,158,91,+3.1%,79,+2.4%,20,-2.2%,28,-1.1%,14,-3.3%,12,-1.7%,80,+2.6%,60,+0.9%
Jrue Holiday,32.4,MIL,Point,2175,90,+3.0%,75,+1.8%,86,+2.6%,2,-3.7%,39,-1.1%,64,+0.4%,32,-1.1%,38,-0.7%
Justin Holiday,33.6,ATL,Forward,390,5,-5.2%,85,+3.0%,6,-3.7%,57,+0.2%,13,-3.4%,90,+1.7%,29,-1.3%,53,+0.4%
Justin Holiday,33.6,DAL,Wing,285,24,-2.1%,44,-0.6%,18,-2.3%,42,-0.4%,20,-2.7%,97,+2.7%,58,+0.6%,86,+3.4%
Richaun Holmes,29.0,SAC,Big,296,4,-5.4%,9,-4.0%,95,+4.0%,69,+0.9%,94,+4.9%,32,-0.6%,45,-0.3%,37,-0.9%
Al Horford,36.4,BOS,Big,1921,83,+2.0%,88,+3.4%,46,-0.4%,51,-0.0%,48,-0.5%,48,-0.1%,15,-2.8%,17,-2.9%
Danuel House,29.4,PHI,Wing,745,74,+1.3%,96,+5.0%,9,-3.0%,12,-2.0%,5,-5.0%,45,-0.2%,51,+0.2%,48,-0.0%
Serge Ibaka,33.1,MIL,Big,154,10,-3.9%,3,-5.8%,98,+5.1%,59,+0.4%,96,+5.5%,70,+0.5%,45,-0.3%,51,+0.3%
Andre Iguodala,38.8,GSW,Forward,111,100,+7.5%,10,-3.8%,36,-1.1%,3,-3.4%,7,-4.5%,62,+0.3%,98,+8.0%,98,+8.3%
Joe Ingles,35.1,MIL,Forward,1033,75,+1.3%,18,-2.8%,74,+1.4%,39,-0.5%,63,+0.9%,68,+0.5%,67,+1.4%,71,+1.9%
Brandon Ingram,25.2,NOP,Forward,1538,60,+0.4%,6,-4.7%,81,+2.0%,99,+5.2%,99,+7.2%,46,-0.2%,19,-2.4%,21,-2.6%
Kyrie Irving,30.6,BKN,Combo,1476,87,+2.5%,46,-0.6%,58,+0.5%,6,-2.7%,25,-2.2%,12,-1.7%,92,+4.5%,81,+2.8%
Kyrie Irving,30.6,DAL,Combo,762,100,+6.5%,34,-1.3%,86,+2.5%,10,-2.2%,56,+0.3%,77,+0.9%,50,+0.1%,61,+1.0%
Reggie Jackson,32.5,LAC,Combo,1333,58,+0.3%,69,+1.3%,27,-1.5%,48,-0.2%,31,-1.7%,37,-0.5%,61,+0.8%,52,+0.3%
Reggie Jackson,32.5,DEN,Point,296,4,-5.5%,20,-2.4%,95,+4.1%,8,-2.4%,70,+1.6%,83,+1.2%,43,-0.4%,59,+0.8%
LeBron James,37.8,LAL,Big,1951,95,+3.8%,96,+5.0%,3,-4.9%,28,-1.1%,3,-6.1%,92,+2.0%,35,-0.9%,62,+1.1%
James Johnson,35.7,IND,Big,134,20,-2.5%,69,+1.3%,40,-0.7%,16,-1.7%,22,-2.5%,23,-1.0%,76,+2.2%,63,+1.2%
Stanley Johnson,26.4,SAS,Big,424,96,+3.9%,8,-4.3%,69,+1.1%,83,+1.7%,80,+2.7%,22,-1.1%,81,+2.7%,69,+1.6%
Nikola Jokic,27.7,DEN,Big,2319,100,+8.9%,95,+4.6%,25,-1.7%,11,-2.1%,10,-3.8%,87,+1.5%,20,-2.3%,38,-0.8%
Damian Jones,27.3,LAL,Big,140,4,-5.5%,11,-3.8%,86,+2.6%,53,+0.0%,78,+2.6%,36,-0.5%,70,+1.7%,63,+1.2%
Damian Jones,27.3,UTA,Big,285,26,-2.0%,13,-3.5%,69,+1.1%,76,+1.2%,75,+2.2%,95,+2.4%,32,-1.1%,64,+1.3%
Tyus Jones,26.5,MEM,Combo,1918,80,+1.7%,2,-6.3%,45,-0.5%,73,+1.1%,59,+0.6%,90,+1.7%,89,+4.1%,95,+5.8%
Derrick Jones Jr.,25.7,CHI,Big,845,37,-1.2%,98,+5.8%,34,-1.1%,2,-3.7%,6,-4.8%,73,+0.7%,25,-1.7%,36,-1.0%
DeAndre Jordan,34.3,DEN,Big,568,22,-2.3%,32,-1.4%,82,+2.2%,93,+2.5%,93,+4.6%,9,-1.8%,28,-1.4%,14,-3.2%
Cory Joseph,31.2,DET,Combo,1184,62,+0.5%,56,+0.1%,61,+0.6%,26,-1.2%,47,-0.5%,19,-1.2%,69,+1.6%,53,+0.4%
Frank Kaminsky,29.6,ATL,Big,132,54,-0.0%,15,-3.0%,2,-5.3%,35,-0.8%,3,-6.0%,97,+2.7%,96,+6.4%,98,+9.1%
Zach LaVine,27.6,CHI,Wing,2768,79,+1.7%,45,-0.6%,22,-2.0%,32,-0.8%,19,-2.8%,69,+0.5%,84,+3.0%,86,+3.5%
Caris LeVert,28.2,CLE,Wing,2206,20,-2.5%,62,+0.7%,75,+1.6%,74,+1.1%,80,+2.7%,5,-2.3%,32,-1.1%,13,-3.4%
Alex Len,29.4,SAC,Big,132,10,-3.7%,9,-4.1%,88,+2.7%,50,-0.1%,79,+2.6%,11,-1.7%,85,+3.2%,67,+1.5%
Kawhi Leonard,31.3,LAC,Forward,1745,87,+2.5%,16,-3.0%,65,+0.8%,85,+1.8%,79,+2.6%,66,+0.4%,47,-0.1%,53,+0.4%
Meyers Leonard,30.7,MIL,Big,100,47,-0.6%,14,-3.1%,40,-0.7%,68,+0.8%,54,+0.1%,6,-2.2%,94,+5.2%,83,+3.0%
Damian Lillard,32.3,POR,Point,2105,97,+4.4%,73,+1.7%,1,-5.8%,3,-3.2%,1,-9.0%,99,+3.4%,88,+3.9%,97,+7.3%
Kevon Looney,26.7,GSW,Big,1961,55,+0.1%,19,-2.6%,59,+0.5%,92,+2.3%,81,+2.8%,49,-0.1%,47,-0.0%,46,-0.1%
Brook Lopez,34.6,MIL,Big,2367,57,+0.2%,66,+1.0%,77,+1.7%,44,-0.4%,67,+1.3%,18,-1.3%,32,-1.0%,23,-2.3%
Robin Lopez,34.6,CLE,Big,243,3,-6.2%,1,-7.0%,53,+0.1%,86,+1.8%,73,+1.9%,18,-1.3%,96,+6.3%,94,+5.1%
Kevin Love,34.1,CLE,Big,820,22,-2.2%,43,-0.8%,28,-1.4%,31,-0.9%,24,-2.3%,18,-1.3%,91,+4.4%,84,+3.1%
Kevin Love,34.1,MIA,Big,414,75,+1.3%,33,-1.4%,97,+4.6%,22,-1.5%,85,+3.1%,8,-2.0%,52,+0.3%,29,-1.7%
Kyle Lowry,36.6,MIA,Point,1706,35,-1.4%,71,+1.5%,18,-2.3%,69,+0.9%,35,-1.4%,32,-0.7%,57,+0.6%,47,-0.1%
Trey Lyles,27.0,SAC,Big,1212,38,-1.2%,70,+1.4%,24,-1.8%,19,-1.6%,14,-3.4%,70,+0.6%,67,+1.4%,73,+2.0%
Wesley Matthews,36.0,MIL,Wing,771,38,-1.2%,63,+0.8%,20,-2.1%,89,+2.0%,52,-0.1%,53,+0.0%,37,-0.7%,39,-0.7%
CJ McCollum,31.1,NOP,Combo,2647,71,+1.1%,23,-2.2%,79,+1.9%,95,+2.8%,93,+4.7%,56,+0.1%,16,-2.7%,21,-2.6%
TJ McConnell,30.6,IND,Point,1491,18,-2.7%,95,+4.7%,88,+2.7%,41,-0.5%,75,+2.2%,34,-0.6%,1,-6.3%,2,-6.9%
Doug McDermott,30.8,SAS,Forward,1311,70,+0.9%,18,-2.7%,31,-1.3%,38,-0.6%,29,-1.9%,64,+0.4%,90,+4.3%,92,+4.7%
JaVale McGee,34.8,DAL,Big,318,24,-2.1%,99,+8.6%,51,-0.0%,6,-2.6%,20,-2.7%,1,-4.5%,27,-1.5%,3,-6.0%
Rodney McGruder,31.3,DET,Wing,491,69,+0.9%,62,+0.7%,88,+2.8%,40,-0.5%,76,+2.3%,71,+0.6%,9,-3.6%,16,-3.0%
Khris Middleton,31.2,MIL,Forward,792,68,+0.8%,37,-1.1%,87,+2.7%,87,+1.9%,92,+4.5%,25,-1.0%,18,-2.5%,12,-3.4%
Patty Mills,34.2,BKN,Combo,536,18,-2.7%,73,+1.7%,15,-2.4%,33,-0.8%,15,-3.2%,15,-1.5%,83,+2.9%,67,+1.5%
Marcus Morris,33.2,LAC,Big,1822,69,+0.9%,5,-4.9%,79,+1.9%,95,+2.9%,93,+4.8%,61,+0.3%,46,-0.2%,49,+0.1%
Markieff Morris,33.2,BKN,Big,275,25,-2.0%,64,+0.8%,12,-2.6%,77,+1.2%,35,-1.4%,84,+1.3%,37,-0.7%,56,+0.6%
Dejounte Murray,26.1,ATL,Combo,2686,28,-1.8%,22,-2.4%,95,+4.0%,89,+2.0%,97,+6.0%,51,-0.0%,8,-3.6%,11,-3.7%
Jamal Murray,25.7,DEN,Combo,2128,87,+2.5%,26,-2.0%,29,-1.4%,67,+0.8%,46,-0.6%,51,-0.0%,81,+2.6%,77,+2.6%
Mike Muscala,31.3,OKC,Big,621,87,+2.5%,36,-1.2%,30,-1.3%,70,+0.9%,49,-0.4%,40,-0.4%,74,+2.0%,70,+1.6%
Mike Muscala,31.3,BOS,Big,297,89,+2.7%,1,-6.4%,90,+3.1%,34,-0.8%,75,+2.3%,19,-1.2%,95,+5.4%,90,+4.2%
Larry Nance Jr.,29.8,NOP,Big,1368,91,+3.0%,50,-0.3%,20,-2.1%,49,-0.1%,25,-2.2%,65,+0.4%,76,+2.2%,77,+2.6%
Raul Neto,30.5,CLE,Combo,413,76,+1.3%,45,-0.6%,63,+0.8%,11,-2.1%,36,-1.3%,21,-1.1%,84,+3.1%,72,+1.9%
Georges Niang,29.4,PHI,Forward,1489,39,-1.1%,59,+0.4%,63,+0.8%,10,-2.2%,34,-1.5%,14,-1.5%,80,+2.6%,62,+1.1%
Nerlens Noel,28.6,DET,Big,136,19,-2.6%,40,-1.0%,55,+0.3%,94,+2.8%,85,+3.1%,2,-3.2%,63,+1.1%,25,-2.1%
Jusuf Nurkic,28.2,POR,Big,1387,75,+1.3%,71,+1.6%,13,-2.6%,40,-0.5%,15,-3.1%,39,-0.4%,73,+1.9%,68,+1.5%
Victor Oladipo,30.5,MIA,Combo,1100,44,-0.8%,29,-1.8%,61,+0.6%,25,-1.3%,45,-0.6%,69,+0.5%,72,+1.9%,75,+2.4%
Kelly Olynyk,31.5,UTA,Big,1942,82,+2.0%,89,+3.4%,6,-3.6%,23,-1.4%,5,-5.0%,21,-1.1%,82,+2.7%,69,+1.6%
Kelly Oubre,26.9,CHA,Wing,1546,22,-2.3%,82,+2.6%,50,-0.1%,57,+0.2%,55,+0.2%,48,-0.1%,16,-2.7%,18,-2.8%
Chris Paul,37.5,PHX,Point,1886,67,+0.8%,7,-4.5%,49,-0.2%,99,+4.7%,92,+4.5%,68,+0.5%,41,-0.4%,48,+0.0%
Cameron Payne,28.2,PHX,Point,939,70,+1.0%,73,+1.7%,54,+0.2%,9,-2.4%,26,-2.2%,75,+0.7%,44,-0.3%,54,+0.4%
Mason Plumlee,32.7,CHA,Big,1595,94,+3.6%,42,-0.8%,40,-0.8%,19,-1.6%,23,-2.4%,98,+2.9%,53,+0.3%,85,+3.2%
Mason Plumlee,32.7,LAC,Big,449,26,-1.9%,88,+3.4%,43,-0.6%,34,-0.8%,35,-1.4%,10,-1.8%,46,-0.2%,27,-2.0%
Jakob Poeltl,27.0,SAS,Big,1198,31,-1.7%,91,+3.9%,96,+4.5%,7,-2.6%,72,+1.9%,62,+0.3%,1,-6.1%,4,-5.8%
Jakob Poeltl,27.0,TOR,Big,706,72,+1.1%,84,+2.9%,89,+2.8%,17,-1.7%,66,+1.1%,53,+0.0%,7,-4.0%,10,-4.0%
Otto Porter,29.4,TOR,Wing,139,10,-3.8%,95,+4.6%,1,-5.6%,40,-0.5%,3,-6.1%,15,-1.5%,84,+3.0%,69,+1.6%
Bobby Portis,27.7,MIL,Big,1795,31,-1.6%,3,-5.6%,95,+4.1%,89,+2.0%,98,+6.1%,63,+0.4%,35,-0.9%,41,-0.5%
Kristaps Porzingis,27.2,WAS,Big,2119,93,+3.5%,46,-0.6%,28,-1.4%,72,+1.0%,49,-0.4%,45,-0.2%,64,+1.2%,60,+1.0%
Dwight Powell,31.3,DAL,Big,1449,80,+1.8%,51,-0.3%,83,+2.3%,65,+0.7%,84,+3.0%,83,+1.3%,8,-4.0%,19,-2.7%
Norman Powell,29.4,LAC,Wing,1535,18,-2.6%,72,+1.6%,29,-1.4%,34,-0.8%,27,-2.1%,49,-0.1%,57,+0.6%,54,+0.5%
Taurean Prince,28.6,MIN,Forward,1182,66,+0.7%,65,+1.0%,33,-1.2%,24,-1.4%,21,-2.5%,80,+1.1%,56,+0.5%,69,+1.6%
Julius Randle,27.9,NYK,Forward,2733,74,+1.3%,18,-2.7%,69,+1.1%,89,+2.0%,85,+3.1%,12,-1.7%,65,+1.3%,42,-0.4%
Josh Richardson,29.1,SAS,Combo,980,93,+3.3%,11,-3.6%,14,-2.5%,91,+2.3%,51,-0.2%,54,+0.0%,88,+3.8%,87,+3.8%
Josh Richardson,29.1,NOP,Combo,509,6,-4.8%,16,-3.0%,75,+1.5%,83,+1.6%,85,+3.1%,67,+0.5%,38,-0.6%,46,-0.1%
Austin Rivers,30.3,MIN,Wing,1011,54,-0.0%,61,+0.6%,24,-1.8%,41,-0.5%,25,-2.2%,84,+1.3%,54,+0.3%,70,+1.6%
Derrick Rose,34.1,NYK,Point,332,17,-2.8%,72,+1.6%,60,+0.6%,28,-1.1%,46,-0.6%,35,-0.6%,40,-0.5%,35,-1.1%
Terrence Ross,31.7,ORL,Wing,939,60,+0.4%,11,-3.7%,20,-2.1%,82,+1.5%,46,-0.6%,78,+0.9%,85,+3.3%,90,+4.2%
Terrence Ross,31.7,PHX,Wing,379,28,-1.8%,24,-2.2%,33,-1.2%,70,+0.9%,50,-0.3%,78,+1.0%,67,+1.5%,75,+2.5%
Terry Rozier,28.6,CHA,Combo,2221,58,+0.3%,12,-3.6%,56,+0.4%,63,+0.6%,64,+0.9%,94,+2.2%,56,+0.5%,78,+2.7%
Ricky Rubio,32.0,CLE,Combo,556,6,-4.7%,33,-1.4%,45,-0.5%,56,+0.2%,50,-0.3%,94,+2.2%,40,-0.5%,70,+1.7%
D'Angelo Russell,26.7,MIN,Point,1777,51,-0.3%,30,-1.7%,41,-0.7%,88,+1.9%,67,+1.2%,46,-0.2%,58,+0.6%,54,+0.4%
