Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Trey Burke,29.0,DAL,Combo,351,41,-0.8%,25,-3.1%,35,-1.8%,70,+2.9%,48,-0.4%,57,+1.0%,83,+2.8%,82,+2.3%
Alec Burks,30.3,NYK,Combo,2309,54,+0.0%,36,-1.7%,10,-6.1%,78,+4.2%,26,-2.3%,58,+1.1%,79,+2.3%,80,+2.0%
Jimmy Butler,32.1,MIA,Forward,1926,33,-1.4%,61,+0.7%,94,+6.1%,18,-5.4%,79,+2.7%,72,+2.7%,7,-4.5%,21,-2.1%
Kentavious Caldwell-Pope,28.7,WAS,Wing,2326,52,-0.1%,42,-1.1%,76,+2.5%,87,+6.2%,88,+3.9%,53,+0.4%,51,-0.1%,54,+0.2%
Clint Capela,27.5,ATL,Big,2041,80,+1.9%,22,-3.6%,69,+1.7%,87,+6.3%,85,+3.4%,72,+2.8%,76,+2.0%,82,+2.3%
Willie Cauley-Stein,28.2,DAL,Big,170,26,-2.0%,3,-9.7%,88,+4.3%,2,-12.7%,35,-1.6%,4,-10.0%,95,+4.7%,65,+0.8%
Marquese Chriss,24.3,DAL,Big,278,72,+1.2%,2,-11.0%,47,-0.7%,14,-6.4%,17,-3.4%,98,+12.2%,97,+5.4%,100,+8.2%
Jordan Clarkson,29.4,UTA,Combo,2109,29,-1.7%,29,-2.5%,57,+0.4%,28,-3.1%,54,+0.1%,51,+0.1%,25,-2.2%,28,-1.6%
Mike Conley,34.1,UTA,Point,2056,41,-0.9%,55,+0.1%,47,-0.6%,6,-10.0%,29,-2.1%,21,-4.3%,65,+1.0%,44,-0.5%
Pat Connaughton,28.8,MIL,Wing,1655,31,-1.6%,38,-1.6%,34,-1.9%,77,+4.2%,56,+0.3%,67,+2.1%,15,-3.2%,24,-1.9%
DeMarcus Cousins,31.2,MIL,Big,286,87,+2.4%,93,+5.1%,99,+10.1%,99,+16.9%,100,+12.6%,10,-7.0%,4,-5.6%,3,-6.0%
DeMarcus Cousins,31.2,DEN,Big,424,20,-2.5%,4,-9.1%,10,-6.2%,30,-2.7%,9,-5.0%,100,+13.8%,46,-0.4%,84,+2.4%
Robert Covington,30.9,POR,Forward,1425,67,+0.8%,69,+1.5%,53,+0.0%,32,-2.4%,43,-0.8%,86,+5.2%,43,-0.6%,64,+0.8%
Robert Covington,30.9,LAC,Forward,478,98,+4.7%,68,+1.4%,27,-2.6%,46,-0.6%,33,-1.7%,99,+12.7%,66,+1.1%,92,+3.5%
Jae Crowder,31.3,PHX,Forward,1884,88,+2.6%,91,+4.9%,92,+5.2%,76,+4.0%,92,+4.5%,69,+2.4%,60,+0.6%,69,+1.0%
Seth Curry,31.2,PHI,Combo,1564,78,+1.7%,78,+2.5%,53,+0.1%,90,+7.5%,78,+2.6%,92,+7.3%,61,+0.6%,81,+2.3%
Seth Curry,31.2,BKN,Wing,568,47,-0.4%,2,-10.8%,91,+5.0%,19,-5.0%,63,+0.9%,94,+8.3%,78,+2.2%,94,+3.8%
Stephen Curry,33.6,GSW,Point,2203,96,+4.1%,84,+3.3%,92,+5.2%,59,+1.0%,88,+3.8%,95,+8.5%,62,+0.7%,85,+2.5%
Anthony Davis,28.6,LAL,Big,1402,35,-1.3%,67,+1.4%,12,-4.9%,56,+0.7%,26,-2.3%,43,-0.8%,19,-2.8%,20,-2.2%
Ed Davis,32.4,CLE,Big,158,7,-4.1%,94,+5.5%,7,-7.4%,54,+0.4%,11,-4.4%,5,-9.5%,14,-3.2%,5,-4.9%
DeMar DeRozan,32.2,CHI,Forward,2737,68,+0.9%,44,-1.0%,67,+1.4%,74,+3.6%,74,+2.1%,55,+0.6%,91,+3.9%,91,+3.5%
Dewayne Dedmon,32.2,MIA,Big,1057,34,-1.4%,12,-5.5%,65,+1.3%,91,+7.8%,83,+3.1%,20,-4.4%,52,-0.0%,30,-1.4%
Gorgui Dieng,31.8,ATL,Big,302,2,-6.1%,6,-7.1%,46,-0.8%,4,-11.3%,7,-5.7%,23,-4.0%,23,-2.3%,17,-2.6%
Spencer Dinwiddie,28.6,WAS,Point,1330,13,-3.1%,20,-3.9%,44,-1.0%,24,-3.7%,30,-1.9%,72,+2.7%,12,-3.5%,26,-1.7%
Spencer Dinwiddie,28.6,DAL,Wing,649,19,-2.5%,16,-4.6%,23,-3.1%,17,-5.7%,16,-3.7%,94,+8.3%,4,-5.5%,32,-1.4%
Goran Dragic,35.5,BKN,Combo,396,75,+1.4%,86,+3.7%,80,+2.9%,83,+5.1%,88,+3.9%,45,-0.6%,18,-2.9%,18,-2.4%
Andre Drummond,28.2,PHI,Big,894,28,-1.9%,13,-5.5%,50,-0.2%,7,-9.1%,18,-3.2%,20,-4.5%,50,-0.1%,33,-1.3%
Andre Drummond,28.2,BKN,Big,534,70,+1.1%,7,-6.6%,59,+0.7%,3,-12.2%,11,-4.4%,93,+7.8%,99,+7.1%,100,+7.4%
Kris Dunn,27.6,POR,Forward,335,97,+4.4%,98,+8.4%,92,+5.3%,13,-6.8%,76,+2.3%,68,+2.2%,63,+0.8%,69,+1.0%
Kevin Durant,33.1,BKN,Forward,2047,100,+6.2%,99,+9.9%,87,+4.0%,91,+7.8%,96,+5.6%,85,+5.2%,84,+2.9%,92,+3.6%
Wayne Ellington,33.9,LAL,Wing,745,46,-0.5%,41,-1.2%,5,-8.7%,69,+2.7%,15,-3.8%,88,+6.3%,51,-0.1%,74,+1.4%
Joel Embiid,27.6,PHI,Big,2295,93,+3.2%,93,+5.4%,32,-2.1%,95,+10.0%,72,+1.9%,93,+8.2%,69,+1.2%,88,+3.1%
Derrick Favors,30.3,OKC,Big,652,10,-3.6%,54,+0.0%,53,+0.1%,84,+5.3%,64,+1.0%,33,-2.1%,2,-6.5%,4,-5.4%
Dorian Finney-Smith,28.5,DAL,Forward,2638,93,+3.3%,93,+5.2%,65,+1.3%,47,-0.6%,62,+0.8%,34,-1.7%,87,+3.4%,78,+1.9%
Bryn Forbes,28.3,SAS,Wing,649,22,-2.2%,71,+1.7%,36,-1.6%,48,-0.3%,37,-1.4%,9,-7.3%,16,-3.1%,7,-4.1%
Bryn Forbes,28.3,DEN,Combo,590,38,-1.2%,5,-7.9%,3,-10.4%,24,-4.0%,3,-8.2%,99,+13.4%,91,+3.9%,98,+6.0%
Evan Fournier,29.0,NYK,Wing,2357,75,+1.4%,49,-0.3%,68,+1.5%,41,-1.2%,59,+0.6%,33,-2.1%,94,+4.5%,87,+2.9%
Tim Frazier,31.0,ORL,Point,199,34,-1.4%,99,+8.8%,68,+1.6%,16,-6.0%,49,-0.3%,70,+2.5%,2,-6.7%,7,-4.1%
Danilo Gallinari,33.2,ATL,Forward,1657,74,+1.4%,97,+6.8%,28,-2.5%,45,-0.8%,31,-1.9%,60,+1.3%,68,+1.1%,65,+0.8%
Rudy Gay,35.2,UTA,Big,1021,26,-2.0%,36,-1.8%,15,-4.4%,23,-4.1%,11,-4.3%,64,+1.6%,44,-0.5%,49,-0.2%
Paul George,31.5,LAC,Forward,1073,59,+0.3%,32,-2.3%,52,+0.0%,71,+3.0%,63,+0.8%,61,+1.4%,28,-1.9%,39,-0.9%
Taj Gibson,36.4,NYK,Big,939,45,-0.5%,13,-5.4%,90,+4.9%,38,-1.5%,78,+2.5%,80,+4.1%,49,-0.2%,67,+0.9%
Rudy Gobert,29.3,UTA,Big,2116,49,-0.3%,44,-0.9%,48,-0.6%,93,+8.3%,63,+0.8%,69,+2.3%,19,-2.8%,30,-1.4%
Aaron Gordon,26.1,DEN,Forward,2373,98,+4.6%,97,+7.1%,100,+11.6%,90,+7.4%,99,+10.1%,21,-4.3%,56,+0.3%,43,-0.5%
Eric Gordon,32.9,HOU,Wing,1669,78,+1.7%,62,+0.8%,88,+4.3%,35,-1.8%,83,+3.1%,71,+2.5%,73,+1.6%,78,+1.8%
Jerami Grant,27.6,DET,Big,1496,22,-2.2%,20,-3.9%,12,-5.1%,45,-0.7%,17,-3.5%,48,-0.2%,54,+0.2%,54,+0.2%
Danny Green,34.4,PHI,Wing,1346,90,+2.8%,42,-1.1%,66,+1.3%,76,+3.8%,76,+2.3%,88,+6.2%,82,+2.8%,94,+3.9%
Draymond Green,31.7,GSW,Big,1328,55,+0.1%,69,+1.6%,44,-1.0%,19,-5.1%,25,-2.4%,37,-1.4%,57,+0.5%,53,+0.1%
JaMychal Green,31.4,DEN,Big,1048,7,-4.2%,10,-5.9%,5,-8.6%,43,-1.0%,6,-5.9%,54,+0.4%,42,-0.7%,41,-0.7%
Jeff Green,35.2,DEN,Big,1834,70,+1.1%,75,+2.3%,71,+1.9%,60,+1.4%,70,+1.7%,32,-2.2%,59,+0.5%,51,-0.0%
Blake Griffin,32.6,BKN,Big,936,37,-1.2%,25,-3.2%,48,-0.6%,92,+7.9%,79,+2.7%,7,-8.1%,43,-0.6%,18,-2.5%
Tim Hardaway Jr.,29.6,DAL,Wing,1234,16,-2.8%,22,-3.5%,65,+1.2%,30,-2.8%,46,-0.6%,26,-3.3%,39,-0.8%,24,-1.8%
James Harden,32.2,BKN,Point,1626,85,+2.3%,88,+4.1%,78,+2.6%,92,+8.0%,92,+4.6%,13,-6.3%,48,-0.3%,25,-1.7%
James Harden,32.2,PHI,Point,787,100,+5.8%,99,+10.0%,61,+0.8%,7,-9.1%,24,-2.5%,95,+8.5%,89,+3.7%,97,+5.2%
Maurice Harkless,28.5,SAC,Forward,863,82,+2.0%,82,+3.0%,99,+10.1%,26,-3.4%,97,+5.7%,29,-2.6%,53,+0.0%,44,-0.5%
Montrezl Harrell,27.8,WAS,Big,1089,84,+2.1%,48,-0.5%,38,-1.5%,86,+5.8%,61,+0.7%,80,+4.1%,84,+3.0%,90,+3.3%
Montrezl Harrell,27.8,CHA,Big,506,8,-3.9%,24,-3.3%,13,-4.7%,84,+5.3%,24,-2.5%,22,-4.1%,20,-2.7%,13,-3.3%
Gary Harris,27.1,ORL,Wing,1729,67,+0.9%,55,+0.1%,86,+3.9%,51,+0.0%,78,+2.7%,92,+7.3%,30,-1.7%,62,+0.6%
Joe Harris,30.2,BKN,Wing,422,90,+2.7%,13,-5.2%,45,-1.0%,96,+11.4%,84,+3.3%,69,+2.4%,98,+5.8%,96,+4.9%
Tobias Harris,29.3,PHI,Forward,2541,42,-0.8%,73,+2.0%,80,+3.0%,70,+2.8%,82,+3.0%,75,+3.2%,3,-5.9%,12,-3.3%
Gordon Hayward,31.6,CHA,Wing,1561,25,-2.0%,18,-4.5%,12,-5.0%,88,+6.6%,35,-1.6%,37,-1.4%,76,+2.0%,67,+0.9%
Juan Hernangomez,26.1,UTA,Big,270,95,+3.7%,43,-1.0%,81,+3.1%,85,+5.7%,87,+3.7%,56,+0.6%,87,+3.3%,85,+2.5%
Willy Hernangomez,27.4,NOP,Big,772,40,-0.9%,28,-2.6%,10,-5.9%,88,+6.5%,36,-1.5%,25,-3.6%,63,+0.8%,47,-0.3%
Buddy Hield,28.9,SAC,Wing,1557,27,-1.9%,43,-1.0%,26,-2.7%,22,-4.6%,18,-3.2%,79,+3.6%,17,-3.0%,30,-1.5%
Buddy Hield,28.9,IND,Wing,924,97,+4.3%,46,-0.7%,57,+0.3%,65,+2.0%,64,+0.9%,13,-6.1%,100,+11.4%,99,+7.3%
George Hill,35.5,MIL,Combo,1235,40,-1.0%,57,+0.3%,39,-1.4%,39,-1.4%,36,-1.4%,45,-0.6%,40,-0.8%,40,-0.7%
Solomon Hill,30.6,ATL,Forward,124,58,+0.3%,0,-17.1%,85,+3.6%,20,-4.8%,55,+0.3%,94,+8.3%,100,+9.9%,100,+9.6%
Jrue Holiday,31.4,MIL,Point,2201,99,+5.4%,78,+2.6%,87,+4.3%,91,+7.9%,97,+5.7%,67,+2.0%,93,+4.3%,93,+3.7%
Justin Holiday,32.6,IND,Wing,1413,61,+0.5%,28,-2.6%,85,+3.6%,11,-7.3%,51,-0.1%,95,+8.5%,59,+0.5%,87,+2.6%
Justin Holiday,32.6,SAC,Wing,637,65,+0.7%,79,+2.7%,35,-1.7%,7,-9.4%,10,-4.5%,7,-8.3%,81,+2.6%,54,+0.1%
Richaun Holmes,28.0,SAC,Big,1071,39,-1.1%,64,+1.0%,33,-2.0%,33,-2.1%,29,-2.0%,68,+2.2%,37,-1.0%,49,-0.2%
Rodney Hood,29.0,MIL,Forward,527,11,-3.4%,52,-0.1%,75,+2.4%,11,-7.3%,39,-1.1%,10,-7.1%,32,-1.6%,14,-3.0%
Al Horford,35.4,BOS,Big,2003,78,+1.7%,81,+2.9%,96,+7.5%,37,-1.6%,91,+4.4%,36,-1.5%,36,-1.1%,35,-1.2%
Danuel House,28.4,HOU,Forward,220,21,-2.3%,3,-10.5%,9,-6.2%,98,+13.4%,44,-0.8%,88,+6.3%,85,+3.1%,93,+3.7%
Danuel House,28.4,UTA,Wing,482,32,-1.5%,17,-4.5%,39,-1.4%,83,+5.2%,47,-0.4%,50,0.0%,47,-0.4%,47,-0.2%
Dwight Howard,35.9,LAL,Big,950,59,+0.4%,77,+2.4%,84,+3.5%,64,+1.8%,81,+2.9%,79,+3.5%,54,+0.2%,67,+0.9%
Serge Ibaka,32.1,LAC,Big,534,50,-0.3%,90,+4.3%,32,-2.1%,68,+2.6%,48,-0.3%,42,-0.9%,52,-0.0%,44,-0.5%
Serge Ibaka,32.1,MIL,Big,330,54,+0.0%,41,-1.2%,96,+7.7%,28,-3.1%,84,+3.2%,17,-5.5%,90,+3.8%,74,+1.4%
Andre Iguodala,37.8,GSW,Forward,598,22,-2.2%,49,-0.4%,58,+0.4%,49,-0.2%,56,+0.4%,19,-5.1%,11,-3.9%,7,-4.1%
Joe Ingles,34.1,UTA,Forward,1117,14,-3.0%,54,-0.0%,30,-2.2%,12,-7.2%,20,-2.9%,49,-0.1%,6,-4.7%,11,-3.4%
Brandon Ingram,24.2,NOP,Forward,1865,96,+4.0%,91,+4.8%,77,+2.6%,83,+5.1%,82,+2.9%,82,+4.3%,93,+4.3%,96,+4.4%
Kyrie Irving,29.6,BKN,Combo,1083,86,+2.4%,81,+3.0%,63,+1.0%,10,-7.9%,23,-2.6%,79,+3.9%,97,+5.3%,97,+5.0%
Reggie Jackson,31.5,LAC,Combo,2331,48,-0.4%,50,-0.2%,89,+4.8%,60,+1.4%,84,+3.2%,66,+1.9%,19,-2.8%,29,-1.5%
LeBron James,36.8,LAL,Big,2078,96,+4.0%,89,+4.2%,56,+0.3%,26,-3.4%,36,-1.5%,83,+4.5%,71,+1.5%,83,+2.3%
James Johnson,34.7,BKN,Big,1139,15,-2.9%,29,-2.4%,32,-2.1%,22,-4.4%,19,-3.0%,25,-3.5%,22,-2.5%,15,-2.8%
Stanley Johnson,25.4,LAL,Forward,1055,93,+3.3%,78,+2.5%,82,+3.2%,35,-1.8%,66,+1.2%,77,+3.4%,89,+3.7%,93,+3.7%
Nikola Jokic,26.7,DEN,Big,2473,100,+6.2%,97,+7.0%,100,+12.8%,88,+6.8%,100,+10.7%,16,-5.7%,72,+1.5%,56,+0.3%
Damian Jones,26.3,SAC,Big,977,60,+0.4%,86,+3.6%,33,-1.9%,60,+1.4%,43,-0.8%,41,-1.0%,45,-0.4%,45,-0.5%
Tyus Jones,25.5,MEM,Combo,1524,53,-0.1%,47,-0.7%,77,+2.5%,45,-0.8%,72,+1.9%,55,+0.6%,64,+0.8%,64,+0.8%
Derrick Jones Jr.,24.7,CHI,Big,861,47,-0.4%,37,-1.7%,64,+1.1%,54,+0.5%,62,+0.8%,77,+3.4%,17,-3.1%,38,-0.9%
DeAndre Jordan,33.3,LAL,Big,393,4,-5.3%,7,-7.1%,26,-2.7%,66,+2.0%,50,-0.3%,19,-4.7%,11,-3.9%,7,-4.1%
DeAndre Jordan,33.3,PHI,Big,196,10,-3.5%,4,-8.5%,73,+2.1%,98,+14.3%,86,+3.6%,25,-3.4%,12,-3.5%,12,-3.4%
Cory Joseph,30.2,DET,Combo,1590,69,+1.0%,46,-0.7%,23,-3.1%,84,+5.2%,52,-0.1%,87,+5.7%,68,+1.1%,83,+2.4%
Frank Kaminsky,28.6,PHX,Big,167,58,+0.3%,1,-13.5%,94,+5.9%,62,+1.5%,90,+4.3%,98,+12.3%,35,-1.2%,87,+2.9%
Enes Kanter,29.5,BOS,Big,365,66,+0.8%,26,-3.0%,29,-2.2%,97,+12.0%,83,+3.1%,8,-7.6%,91,+3.9%,69,+1.0%
Zach LaVine,26.6,CHI,Wing,2322,79,+1.8%,83,+3.2%,66,+1.3%,27,-3.3%,41,-0.9%,78,+3.4%,54,+0.2%,68,+1.0%
Jeremy Lamb,29.4,IND,Wing,577,69,+1.0%,14,-5.1%,78,+2.7%,15,-6.2%,53,+0.1%,54,+0.4%,99,+7.1%,98,+5.4%
Jeremy Lamb,29.4,SAC,Wing,317,14,-3.0%,31,-2.3%,38,-1.4%,52,+0.2%,42,-0.9%,30,-2.5%,55,+0.2%,43,-0.6%
Jake Layman,27.7,MIN,Forward,118,64,+0.7%,100,+12.8%,0,-18.3%,98,+16.1%,2,-9.5%,26,-3.4%,34,-1.2%,30,-1.5%
Caris LeVert,27.2,IND,Combo,1213,58,+0.3%,91,+4.5%,45,-1.0%,57,+0.8%,48,-0.3%,9,-7.3%,41,-0.7%,18,-2.4%
Caris LeVert,27.2,CLE,Wing,566,63,+0.6%,22,-3.6%,85,+3.6%,93,+8.3%,93,+4.8%,66,+1.8%,79,+2.3%,81,+2.2%
Alex Len,28.4,SAC,Big,616,29,-1.7%,27,-2.9%,71,+1.8%,66,+2.1%,72,+1.9%,43,-0.8%,27,-2.0%,22,-2.0%
Damian Lillard,31.3,POR,Point,1054,93,+3.4%,76,+2.3%,93,+5.3%,80,+4.6%,93,+4.7%,90,+6.9%,53,+0.1%,76,+1.6%
Kevon Looney,25.7,GSW,Big,1729,79,+1.8%,56,+0.2%,77,+2.5%,65,+1.9%,70,+1.7%,71,+2.6%,86,+3.3%,88,+3.1%
Brook Lopez,33.6,MIL,Big,293,13,-3.1%,56,+0.1%,15,-4.4%,9,-8.0%,7,-5.8%,66,+1.9%,6,-4.7%,14,-2.9%
Robin Lopez,33.6,ORL,Big,592,20,-2.3%,12,-5.5%,54,+0.1%,44,-0.8%,53,+0.1%,81,+4.2%,27,-2.0%,43,-0.6%
Kevin Love,33.1,CLE,Big,1662,39,-1.1%,20,-3.8%,72,+2.0%,31,-2.5%,62,+0.8%,46,-0.4%,44,-0.5%,45,-0.4%
Kyle Lowry,35.6,MIA,Point,2136,63,+0.6%,38,-1.6%,61,+0.8%,74,+3.6%,71,+1.8%,76,+3.3%,33,-1.4%,56,+0.2%
Timothe Luwawu-Cabarrot,26.5,ATL,Wing,615,44,-0.6%,20,-4.0%,26,-2.8%,89,+7.3%,61,+0.7%,76,+3.2%,18,-2.9%,39,-0.8%
Trey Lyles,26.0,DET,Big,982,99,+5.4%,95,+6.2%,95,+6.5%,91,+7.8%,98,+7.0%,97,+9.5%,30,-1.7%,75,+1.5%
Trey Lyles,26.0,SAC,Big,542,42,-0.8%,71,+1.8%,40,-1.3%,21,-4.7%,23,-2.6%,11,-7.0%,46,-0.4%,23,-2.0%
Boban Marjanovic,33.2,DAL,Big,104,60,+0.4%,24,-3.2%,11,-5.4%,99,+24.4%,68,+1.4%,98,+10.5%,74,+1.8%,93,+3.8%
Wesley Matthews,35.0,MIL,Wing,986,45,-0.5%,54,+0.0%,50,-0.2%,28,-3.1%,39,-1.1%,26,-3.2%,74,+1.8%,60,+0.5%
CJ McCollum,30.1,POR,Wing,1261,64,+0.7%,67,+1.3%,46,-0.9%,48,-0.3%,45,-0.6%,30,-2.5%,73,+1.6%,64,+0.8%
CJ McCollum,30.1,NOP,Combo,878,84,+2.2%,68,+1.4%,73,+2.1%,96,+11.3%,94,+4.9%,73,+2.8%,78,+2.2%,82,+2.3%
TJ McConnell,29.6,IND,Point,637,59,+0.3%,26,-3.0%,76,+2.4%,95,+9.7%,94,+4.9%,74,+2.9%,43,-0.5%,57,+0.3%
Doug McDermott,29.8,SAS,Forward,1220,75,+1.4%,52,-0.2%,83,+3.4%,55,+0.6%,79,+2.8%,96,+9.1%,35,-1.2%,73,+1.3%
JaVale McGee,33.8,PHX,Big,1152,15,-2.9%,12,-5.6%,16,-4.2%,51,-0.0%,23,-2.7%,15,-5.9%,13,-3.3%,8,-4.1%
Rodney McGruder,30.3,DET,Wing,703,57,+0.2%,53,-0.1%,56,+0.3%,39,-1.4%,49,-0.3%,61,+1.3%,42,-0.7%,50,-0.1%
Ben McLemore,28.7,POR,Wing,1225,23,-2.2%,72,+1.8%,31,-2.1%,10,-7.9%,14,-4.1%,74,+3.0%,11,-4.1%,20,-2.2%
Khris Middleton,30.2,MIL,Forward,2133,66,+0.8%,43,-1.0%,77,+2.5%,49,-0.2%,69,+1.5%,49,-0.1%,61,+0.7%,61,+0.5%
Patty Mills,33.2,BKN,Combo,2310,50,-0.2%,55,+0.1%,13,-4.9%,60,+1.4%,26,-2.3%,41,-1.1%,76,+1.9%,69,+1.0%
Paul Millsap,36.7,BKN,Big,262,1,-7.6%,1,-11.9%,25,-2.9%,3,-12.1%,5,-6.4%,17,-5.6%,17,-3.0%,10,-3.7%
Marcus Morris,32.2,LAC,Big,1563,44,-0.7%,35,-1.9%,74,+2.2%,62,+1.6%,71,+1.8%,87,+5.9%,45,-0.5%,71,+1.2%
Markieff Morris,32.2,MIA,Big,286,61,+0.5%,70,+1.7%,64,+1.1%,82,+5.1%,77,+2.3%,88,+5.9%,22,-2.5%,60,+0.5%
Dejounte Murray,25.1,SAS,Point,2364,76,+1.5%,58,+0.4%,67,+1.4%,95,+10.1%,89,+4.0%,64,+1.6%,47,-0.4%,54,+0.1%
Mike Muscala,30.3,OKC,Big,588,81,+2.0%,44,-0.8%,31,-2.1%,83,+5.1%,46,-0.6%,34,-1.7%,94,+4.5%,89,+3.1%
