Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Ryan Anderson,20.5,BKN,Big,1233,20,0.9%,84,1.5%,47,5.2%,45,8.7%,44,15.8%,77,6.2%,52,28.4%
Carmelo Anthony,24.4,DEN,Forward,2273,32,0.6%,61,1.5%,63,3.0%,63,5.3%,86,15.6%,39,1.2%,9,4.7%
Joel Anthony,26.2,MIA,Big,1008,97,5.0%,40,1.0%,29,6.0%,51,9.1%,4,10.2%,39,2.1%,23,20.6%
Trevor Ariza,23.3,LAL,Wing,1902,63,0.7%,100,3.0%,46,3.5%,97,5.6%,74,11.3%,87,4.0%,94,26.7%
Hilton Armstrong,23.9,NOP,Big,1050,65,2.5%,55,1.1%,14,7.4%,43,8.6%,7,11.3%,80,6.5%,24,21.2%
Darrell Arthur,20.6,MEM,Big,1426,49,2.0%,90,1.7%,23,6.3%,34,7.9%,55,17.3%,90,8.7%,65,32.9%
Chucky Atkins,34.2,OKC,Combo,278,28,0.2%,30,1.3%,53,3.4%,58,2.0%,5,5.1%,0,0.0%,0,0.0%
D.J. Augustin,21.0,CHA,Point,1844,13,0.1%,7,1.1%,52,3.3%,15,1.0%,7,6.9%,70,0.7%,76,4.7%
Kelenna Azubuike,24.9,GSW,Wing,2350,86,1.0%,21,1.0%,64,2.9%,88,4.7%,56,10.2%,62,1.4%,76,15.7%
Renaldo Balkman,24.3,DEN,Big,704,43,1.6%,100,2.6%,41,5.6%,92,12.9%,22,14.2%,41,2.4%,62,32.0%
Marcus Banks,27.0,MIA,Combo,134,98,0.8%,100,3.5%,16,5.0%,0,0.0%,58,8.9%,0,0.0%,0,0.0%
Leandro Barbosa,25.9,PHX,Combo,1661,33,0.2%,86,2.1%,74,2.7%,70,2.2%,70,9.2%,60,0.8%,40,2.1%
J.J. Barea,24.4,DAL,Combo,1476,26,0.2%,14,1.1%,49,3.4%,74,2.4%,67,9.2%,0,0.0%,0,0.0%
Andrea Bargnani,23.0,TOR,Big,2418,51,2.1%,13,0.6%,80,4.0%,2,3.1%,27,14.4%,26,1.1%,19,19.5%
Matt Barnes,28.6,PHX,Wing,2051,57,0.6%,21,1.0%,21,4.2%,77,3.9%,97,15.6%,92,5.2%,97,32.2%
Brent Barry,36.8,HOU,Wing,798,8,0.2%,55,1.4%,86,2.4%,20,1.7%,43,9.3%,0,0.0%,53,9.6%
Brandon Bass,23.5,DAL,Big,1501,46,1.9%,16,0.7%,87,3.6%,54,9.2%,34,15.0%,35,1.9%,52,28.6%
Maceo Baston,32.4,IND,Big,201,66,2.5%,57,1.1%,12,7.7%,80,11.4%,11,11.9%,0,0.0%,32,22.7%
Tony Battie,32.7,ORL,Big,1159,27,1.2%,48,1.0%,72,4.3%,42,8.5%,30,14.7%,37,2.0%,37,24.3%
Shane Battier,30.1,HOU,Wing,2022,93,1.4%,27,1.1%,79,2.5%,47,2.6%,69,11.0%,94,5.4%,70,14.8%
Nicolas Batum,19.9,POR,Wing,1407,96,1.6%,63,1.5%,14,4.5%,98,6.3%,59,10.2%,96,6.3%,80,17.5%
Jerryd Bayless,20.2,POR,Combo,560,12,0.1%,23,1.2%,5,5.8%,28,1.2%,19,7.5%,84,2.6%,0,0.0%
Michael Beasley,19.8,MIA,Big,1976,24,1.1%,37,0.9%,84,3.8%,16,6.0%,53,16.8%,45,2.7%,55,29.5%
Marco Belinelli,22.6,GSW,Wing,849,3,0.1%,77,1.8%,46,3.5%,6,1.1%,12,7.1%,0,0.0%,26,4.9%
Charlie Bell,29.6,MIL,Wing,1731,11,0.2%,46,1.3%,47,3.4%,26,1.9%,4,6.1%,56,1.2%,33,5.6%
Raja Bell,32.1,CHA,Wing,1600,9,0.2%,28,1.1%,62,3.0%,44,2.4%,55,9.9%,51,1.0%,46,7.7%
Raja Bell,32.1,PHX,Wing,711,4,0.1%,11,0.9%,42,3.5%,13,1.5%,28,8.2%,0,0.0%,0,0.0%
Mike Bibby,30.5,ATL,Point,2731,54,0.2%,44,1.7%,81,2.2%,35,1.5%,74,9.7%,80,1.2%,37,1.5%
Andris Biedrins,22.6,GSW,Big,1860,68,2.6%,80,1.5%,52,5.1%,89,12.4%,95,24.5%,23,0.9%,91,43.2%
Chauncey Billups,32.1,DEN,Combo,2706,70,0.3%,47,1.5%,93,2.3%,30,1.3%,26,7.7%,56,0.5%,65,3.7%
Steve Blake,28.7,POR,Point,2182,19,0.1%,33,1.5%,74,2.7%,33,1.5%,26,7.8%,0,0.0%,33,1.2%
Andray Blatche,22.2,WAS,Big,1679,63,2.4%,77,1.4%,45,5.3%,35,8.0%,45,15.9%,63,4.3%,32,22.5%
Mark Blount,32.9,MIA,Big,176,54,2.2%,0,0.3%,71,4.4%,12,5.8%,29,14.6%,0,0.0%,30,22.2%
Keith Bogans,28.5,MIL,Wing,448,15,0.3%,76,1.7%,28,4.0%,71,3.7%,99,17.9%,0,0.0%,92,24.1%
Keith Bogans,28.5,ORL,Wing,758,6,0.1%,42,1.2%,53,3.3%,19,1.7%,77,11.8%,86,3.9%,30,5.4%
Andrew Bogut,23.9,MIL,Big,1121,47,1.9%,38,0.9%,66,4.6%,79,11.3%,93,23.1%,58,3.8%,79,37.5%
Matt Bonner,28.6,SAS,Big,1912,16,0.8%,63,1.2%,57,4.8%,13,5.9%,31,14.8%,28,1.5%,78,37.3%
Josh Boone,23.9,BKN,Big,967,73,2.8%,50,1.0%,54,5.0%,83,11.8%,34,15.0%,32,1.8%,62,32.1%
Carlos Boozer,26.9,UTA,Big,1187,2,0.3%,82,1.5%,71,4.4%,65,10.0%,94,23.9%,73,5.3%,94,43.8%
Chris Bosh,24.6,TOR,Big,2920,37,1.4%,52,1.0%,98,2.7%,38,8.2%,80,19.8%,35,1.9%,20,20.0%
Bruce Bowen,37.4,SAS,Wing,1447,47,0.5%,33,1.1%,29,3.9%,7,1.1%,39,9.0%,61,1.4%,46,7.6%
Ryan Bowen,33.0,NOP,Forward,191,84,1.6%,100,3.0%,0,8.6%,66,5.8%,2,7.1%,0,0.0%,0,0.0%
Elton Brand,29.6,PHI,Big,918,71,2.7%,28,0.8%,89,3.4%,48,8.9%,70,18.8%,55,3.5%,85,40.0%
Corey Brewer,22.7,MIN,Wing,305,48,0.5%,91,2.2%,9,5.0%,99,6.4%,58,10.2%,0,0.0%,62,11.8%
Ronnie Brewer,23.6,UTA,Wing,2575,52,0.6%,95,2.4%,94,2.1%,83,4.2%,35,8.5%,78,3.1%,39,6.3%
Aaron Brooks,23.8,HOU,Combo,1958,37,0.2%,12,1.1%,56,3.4%,49,1.6%,12,6.7%,65,1.1%,30,1.0%
Bobby Brown,24.1,MIN,Combo,201,47,0.3%,35,1.3%,37,3.8%,63,2.0%,2,4.2%,0,0.0%,0,0.0%
Bobby Brown,24.1,SAC,Point,561,17,0.1%,6,1.0%,9,4.9%,22,1.1%,2,4.2%,0,0.0%,98,11.6%
Dee Brown,24.2,WAS,Point,222,0,0.0%,57,1.8%,28,4.1%,87,3.3%,67,9.4%,0,0.0%,85,6.3%
Devin Brown,29.8,NOP,Combo,820,51,0.3%,67,1.8%,33,3.9%,93,4.1%,86,10.6%,0,0.0%,95,8.9%
Kwame Brown,26.6,DET,Big,987,36,1.4%,66,1.2%,30,6.0%,60,9.6%,82,20.5%,90,8.6%,96,49.0%
Shannon Brown,22.9,CHA,Wing,301,81,0.9%,94,2.4%,21,4.3%,65,3.2%,5,6.3%,0,0.0%,0,0.0%
Shannon Brown,22.9,LAL,Point,101,93,0.6%,54,1.7%,83,2.2%,72,2.3%,93,12.6%,0,0.0%,0,0.0%
Kobe Bryant,30.2,LAL,Wing,2950,58,0.6%,79,1.8%,76,2.6%,68,3.3%,78,11.9%,0,0.0%,11,2.2%
Greg Buckner,32.1,MEM,Wing,851,49,0.5%,68,1.6%,5,5.4%,74,3.8%,85,12.4%,99,7.4%,35,5.8%
Caron Butler,28.6,WAS,Wing,2578,39,0.4%,86,1.8%,79,2.5%,94,4.9%,86,12.5%,67,1.9%,61,11.7%
Rasual Butler,29.4,NOP,Wing,2606,89,1.3%,15,0.9%,68,2.8%,34,2.1%,46,9.4%,49,0.9%,22,4.1%
Andrew Bynum,21.0,LAL,Big,1430,82,3.2%,10,0.6%,73,4.3%,69,10.1%,59,17.6%,77,6.2%,40,25.6%
Will Bynum,25.8,DET,Point,747,33,0.2%,63,1.8%,19,4.4%,78,2.6%,44,8.5%,0,0.0%,54,2.5%
Jose Calderon,27.1,TOR,Point,2327,35,0.2%,30,1.5%,89,2.1%,4,0.8%,39,8.2%,0,0.0%,70,4.1%
Marcus Camby,34.6,LAC,Big,1923,88,3.7%,68,1.2%,95,3.0%,48,9.0%,99,27.1%,23,0.9%,90,43.0%
Brian Cardinal,31.5,MIN,Forward,834,46,0.7%,84,1.9%,9,6.6%,52,4.6%,45,12.1%,68,3.8%,29,15.3%
Rodney Carney,24.6,MIN,Wing,1099,91,1.4%,59,1.5%,44,3.5%,54,2.8%,31,8.3%,0,0.0%,29,5.0%
Matt Carroll,28.2,CHA,Wing,450,55,0.6%,75,1.7%,13,4.9%,4,1.0%,80,12.0%,0,0.0%,55,10.3%
Anthony Carter,33.4,DEN,Point,1722,76,0.3%,87,2.4%,50,3.3%,76,2.6%,69,9.4%,63,0.7%,74,4.6%
Vince Carter,31.8,BKN,Wing,2931,70,0.7%,47,1.3%,52,3.4%,50,2.6%,88,12.8%,67,1.9%,28,5.0%
Mario Chalmers,22.5,MIA,Point,2621,37,0.2%,94,2.9%,30,4.0%,41,1.6%,41,8.3%,72,0.8%,67,3.4%
Tyson Chandler,26.1,NOP,Big,1442,55,2.2%,7,0.5%,74,4.3%,95,13.2%,51,16.5%,29,1.6%,18,19.2%
Wilson Chandler,21.5,NYK,Wing,2707,92,1.4%,38,1.1%,37,3.7%,66,3.2%,88,13.0%,82,3.5%,82,18.1%
Jarron Collins,29.9,UTA,Big,173,2,0.3%,7,0.5%,7,8.4%,76,10.8%,3,10.1%,0,0.0%,3,10.5%
Jason Collins,29.9,MIN,Big,421,42,1.6%,49,1.0%,10,7.9%,20,6.4%,8,11.4%,78,6.3%,16,17.6%
Mardy Collins,24.2,LAC,Wing,778,62,0.7%,73,1.6%,31,3.8%,81,4.1%,23,8.1%,0,0.0%,72,15.4%
Nick Collison,28.0,OKC,Big,1794,38,1.5%,68,1.2%,38,5.6%,73,10.5%,54,16.8%,72,5.1%,75,36.3%
Mike Conley,21.1,MEM,Point,2488,39,0.2%,43,1.7%,76,2.6%,20,1.1%,89,11.8%,65,0.7%,0,0.0%
Daequan Cook,21.5,MIA,Wing,1791,21,0.3%,18,1.0%,57,3.2%,5,1.1%,53,9.8%,0,0.0%,54,10.0%
Jamal Crawford,28.6,GSW,Combo,2069,44,0.3%,7,1.0%,98,1.4%,19,1.1%,23,7.5%,0,0.0%,44,2.3%
Jamal Crawford,28.6,NYK,Wing,390,0,0.0%,19,1.0%,100,1.3%,1,0.5%,1,4.2%,0,0.0%,0,0.0%
Javaris Crittenton,20.8,WAS,Combo,1053,53,0.3%,40,1.4%,30,3.9%,98,5.1%,93,11.0%,0,0.0%,51,2.7%
Samuel Dalembert,28.5,PHI,Big,2032,93,4.1%,21,0.7%,50,5.1%,84,11.8%,98,25.3%,57,3.7%,90,42.5%
Erick Dampier,33.3,DAL,Big,1834,73,2.8%,12,0.6%,66,4.6%,94,13.2%,76,19.3%,0,0.0%,60,31.2%
Antonio Daniels,33.6,NOP,Combo,686,9,0.1%,33,1.3%,88,2.5%,14,0.8%,47,8.6%,0,0.0%,0,0.0%
Antonio Daniels,33.6,WAS,Point,287,0,0.0%,13,1.2%,85,2.1%,0,0.0%,72,9.7%,0,0.0%,0,0.0%
Marquis Daniels,27.8,IND,Wing,1697,74,0.8%,69,1.6%,65,2.9%,91,4.8%,54,9.9%,58,1.3%,56,11.1%
Jermareo Davidson,24.0,GSW,Big,104,35,1.4%,25,0.8%,62,4.7%,41,8.4%,75,19.1%,0,0.0%,20,20.0%
Baron Davis,29.6,LAC,Point,2246,96,0.8%,78,2.2%,44,3.6%,65,2.1%,70,9.4%,0,0.0%,57,2.6%
Glen Davis,22.8,BOS,Big,1552,10,0.7%,85,1.5%,32,5.9%,47,8.9%,12,11.9%,57,3.6%,17,18.4%
Paul Davis,24.3,LAC,Big,297,8,0.6%,76,1.3%,28,6.1%,54,9.2%,17,13.2%,0,0.0%,6,12.0%
Ricky Davis,29.1,LAC,Wing,755,29,0.3%,29,1.1%,40,3.6%,9,1.2%,11,7.0%,0,0.0%,42,7.0%
Luol Deng,23.5,CHI,Forward,1654,48,0.8%,66,1.6%,93,2.0%,57,5.1%,55,12.5%,50,2.1%,75,24.0%
Boris Diaw,26.5,CHA,Big,2208,26,1.1%,51,1.0%,95,2.9%,6,4.8%,13,12.3%,48,2.9%,9,14.2%
Boris Diaw,26.5,PHX,Forward,523,50,0.9%,21,1.0%,77,2.8%,64,5.6%,18,10.4%,79,4.9%,30,15.6%
Yakhouba Diawara,26.2,MIA,Wing,820,38,0.4%,8,0.8%,19,4.4%,71,3.4%,10,7.0%,63,1.6%,31,5.5%
Travis Diener,26.7,IND,Point,685,81,0.4%,41,1.6%,80,2.5%,11,0.9%,80,10.7%,0,0.0%,91,6.9%
Ike Diogu,25.1,SAC,Big,129,7,0.4%,2,0.4%,60,4.7%,73,10.5%,71,18.9%,94,11.1%,4,11.1%
DeSagana Diop,26.8,CHA,Big,543,80,3.2%,70,1.2%,40,5.6%,99,14.3%,59,17.6%,75,5.9%,27,21.6%
DeSagana Diop,26.8,DAL,Big,432,70,2.7%,65,1.2%,43,5.3%,76,10.8%,58,17.5%,0,0.0%,5,11.5%
Juan Dixon,30.1,WAS,Point,782,83,0.4%,67,1.9%,22,4.2%,6,0.9%,22,7.8%,96,3.6%,63,2.9%
Keyon Dooling,28.5,BKN,Combo,2013,40,0.2%,51,1.6%,65,2.9%,33,1.3%,14,6.8%,0,0.0%,91,7.5%
Quincy Douby,24.5,SAC,Wing,131,97,1.7%,0,0.0%,0,6.7%,4,0.9%,61,10.4%,0,0.0%,37,5.9%
Chris Douglas-Roberts,21.8,BKN,Wing,515,72,0.8%,30,1.1%,74,2.6%,56,2.9%,8,6.8%,85,3.8%,13,2.3%
Goran Dragic,22.5,PHX,Point,580,0,0.0%,65,1.9%,6,5.2%,100,5.5%,81,10.7%,0,0.0%,0,0.0%
Jared Dudley,23.3,CHA,Forward,421,11,0.3%,93,2.0%,36,4.2%,75,6.4%,4,8.0%,59,3.2%,63,22.2%
Jared Dudley,23.3,PHX,Forward,599,18,0.4%,82,1.8%,45,3.8%,93,8.0%,27,11.1%,80,5.3%,43,18.4%
Chris Duhon,26.2,NYK,Point,2898,24,0.1%,9,1.1%,94,1.8%,43,1.6%,13,7.0%,0,0.0%,94,8.3%
Tim Duncan,32.5,SAS,Big,2518,74,2.8%,19,0.7%,93,3.0%,52,9.1%,96,24.8%,84,7.3%,57,30.7%
Mike Dunleavy,28.1,IND,Forward,494,55,0.9%,27,1.0%,61,3.0%,14,2.9%,34,11.6%,0,0.0%,5,3.6%
Kevin Durant,20.1,OKC,Wing,2880,85,1.0%,60,1.5%,98,1.4%,52,2.7%,95,15.1%,75,2.6%,71,14.9%
Monta Ellis,23.0,GSW,Combo,887,81,0.4%,65,1.8%,86,2.5%,47,1.6%,91,10.7%,0,0.0%,93,8.1%
Francisco Elson,32.7,MIL,Big,950,52,2.1%,88,1.6%,25,6.3%,71,10.3%,32,14.8%,43,2.5%,26,21.4%
Melvin Ely,30.5,NOP,Big,341,39,1.5%,1,0.3%,16,7.3%,44,8.6%,1,8.8%,71,5.0%,8,13.6%
Maurice Evans,30.0,ATL,Wing,1782,19,0.3%,41,1.2%,25,4.1%,96,5.3%,33,8.4%,79,3.3%,66,13.0%
Reggie Evans,28.5,PHI,Big,1091,6,0.4%,89,1.6%,38,5.6%,90,12.5%,84,20.8%,38,2.1%,91,43.1%
Jordan Farmar,21.9,LAL,Point,1093,74,0.3%,69,2.0%,41,3.7%,59,2.0%,37,8.2%,81,1.3%,39,1.5%
Raymond Felton,24.4,CHA,Combo,3079,91,0.5%,77,1.9%,72,2.8%,65,2.0%,77,9.4%,0,0.0%,63,3.6%
Rudy Fernandez,23.6,POR,Wing,1919,24,0.3%,70,1.6%,73,2.6%,49,2.6%,42,9.2%,48,0.8%,28,5.0%
Kyrylo Fesenko,21.9,UTA,Big,132,98,5.4%,98,2.1%,1,10.0%,30,7.7%,33,15.0%,85,7.7%,26,21.4%
Michael Finley,35.7,SAS,Forward,2326,14,0.4%,9,0.8%,98,1.6%,2,1.3%,30,11.4%,0,0.0%,11,7.6%
Derek Fisher,34.2,LAL,Point,2433,28,0.1%,50,1.7%,48,3.3%,19,1.1%,9,7.0%,0,0.0%,35,1.4%
T.J. Ford,25.6,IND,Point,2236,80,0.4%,52,1.7%,54,3.2%,81,2.7%,57,9.1%,0,0.0%,93,7.8%
Jeff Foster,31.8,IND,Big,1818,37,1.4%,71,1.3%,51,5.1%,87,12.1%,38,15.4%,56,3.5%,46,27.7%
Randy Foye,25.1,MIN,Combo,2464,93,0.5%,28,1.2%,58,3.3%,37,1.4%,35,8.2%,72,1.6%,53,2.9%
Channing Frye,25.5,POR,Big,628,30,1.3%,53,1.1%,23,6.4%,15,5.9%,30,14.7%,75,5.9%,57,30.8%
Dan Gadzuric,30.7,MIL,Big,912,69,2.7%,87,1.5%,13,7.4%,75,10.7%,70,18.8%,68,4.7%,37,24.2%
Danilo Gallinari,20.2,NYK,Forward,408,30,0.5%,63,1.5%,23,5.1%,25,3.3%,21,10.9%,0,0.0%,7,4.2%
Francisco Garcia,26.8,SAC,Wing,1937,98,1.7%,82,1.8%,23,4.1%,54,2.7%,38,8.9%,71,2.1%,25,4.8%
Kevin Garnett,32.5,BOS,Big,1768,53,2.2%,90,1.7%,94,3.0%,7,5.3%,90,22.0%,71,5.0%,76,36.8%
Marc Gasol,23.8,MEM,Big,2504,49,2.0%,63,1.2%,67,4.5%,50,9.1%,56,17.4%,65,4.5%,70,34.0%
Pau Gasol,28.3,LAL,Big,2981,38,1.4%,23,0.8%,99,2.4%,57,9.3%,46,16.1%,70,4.8%,81,38.4%
Rudy Gay,22.2,MEM,Forward,2932,64,1.1%,70,1.6%,57,3.1%,36,4.0%,43,12.1%,75,4.0%,52,20.2%
Devean George,31.2,DAL,Wing,653,78,0.9%,74,1.7%,38,3.6%,84,4.3%,13,7.4%,0,0.0%,90,21.4%
Daniel Gibson,22.7,CLE,Combo,1664,84,0.5%,26,1.2%,26,4.2%,60,2.0%,16,7.0%,0,0.0%,28,1.0%
Manu Ginobili,31.3,SAS,Wing,1171,69,0.7%,97,2.6%,56,3.3%,33,2.1%,94,15.0%,84,3.8%,95,27.7%
Ryan Gomes,26.2,MIN,Forward,2605,23,0.5%,32,1.1%,80,2.8%,41,4.2%,38,11.6%,55,2.3%,32,16.3%
Drew Gooden,27.1,CHI,Big,915,17,0.8%,72,1.3%,65,4.6%,51,9.1%,72,18.9%,73,5.6%,84,39.6%
Drew Gooden,27.1,SAS,Big,309,15,0.7%,15,0.6%,37,5.7%,68,10.1%,66,18.3%,0,0.0%,66,33.3%
Ben Gordon,25.6,CHI,Wing,2987,35,0.4%,23,1.1%,88,2.3%,23,1.8%,24,8.1%,63,1.5%,21,4.1%
Eric Gordon,19.9,LAC,Wing,2622,68,0.7%,52,1.3%,75,2.6%,21,1.7%,6,6.4%,47,0.7%,14,2.5%
Marcin Gortat,24.7,ORL,Big,687,85,3.4%,56,1.1%,21,6.4%,82,11.7%,88,21.7%,46,2.8%,93,43.8%
Joey Graham,26.4,TOR,Forward,1443,21,0.5%,29,1.1%,27,5.0%,79,6.6%,29,11.2%,64,3.7%,98,42.9%
Stephen Graham,26.4,IND,Wing,629,23,0.3%,6,0.7%,17,4.4%,70,3.4%,66,10.7%,0,0.0%,64,12.5%
Danny Granger,25.5,IND,Forward,2414,95,2.1%,39,1.2%,52,3.3%,7,2.1%,32,11.5%,34,0.9%,57,20.8%
Aaron Gray,23.9,CHI,Big,683,35,1.4%,23,0.8%,10,7.8%,90,12.5%,69,18.7%,46,2.8%,66,33.3%
Gerald Green,22.8,DAL,Wing,312,64,0.7%,36,1.1%,7,5.2%,80,4.1%,71,11.2%,0,0.0%,88,20.0%
Jeff Green,22.2,OKC,Forward,2866,34,0.6%,41,1.2%,79,2.8%,45,4.3%,71,14.3%,63,3.4%,70,22.9%
Willie Green,27.3,PHI,Wing,1798,37,0.4%,48,1.3%,35,3.7%,16,1.7%,2,5.8%,0,0.0%,21,4.0%
Donte Greene,20.7,SAC,Forward,588,61,1.1%,16,0.9%,41,4.0%,11,2.6%,5,9.0%,89,6.1%,54,20.5%
Hamed Haddadi,23.5,MEM,Big,100,100,6.7%,5,0.4%,5,8.5%,85,11.9%,98,25.3%,87,8.3%,20,20.0%
Malik Hairston,21.7,SAS,Forward,103,86,1.6%,77,1.7%,13,6.1%,95,8.6%,23,11.0%,0,0.0%,0,0.0%
Richard Hamilton,30.7,DET,Wing,2268,5,0.1%,10,0.8%,58,3.1%,35,2.1%,21,8.0%,0,0.0%,12,2.3%
Matt Harpring,32.4,UTA,Forward,662,45,0.7%,86,1.9%,14,5.8%,89,7.9%,36,11.6%,0,0.0%,80,27.1%
Al Harrington,28.7,GSW,Forward,165,0,0.0%,80,1.8%,59,3.1%,59,5.1%,61,13.0%,96,8.3%,46,20.0%
Al Harrington,28.7,NYK,Forward,2364,25,0.5%,55,1.4%,50,3.4%,34,3.8%,79,14.6%,32,0.9%,38,16.7%
Devin Harris,25.7,BKN,Point,2483,67,0.3%,74,2.1%,69,2.7%,26,1.2%,63,9.2%,93,2.3%,50,2.2%
Jason Hart,30.5,LAC,Point,263,100,0.8%,35,1.6%,2,5.3%,91,3.7%,78,10.0%,0,0.0%,96,9.1%
Udonis Haslem,28.4,MIA,Big,2553,9,0.6%,24,0.8%,88,3.4%,23,7.1%,73,19.0%,49,2.9%,30,22.0%
Trenton Hassell,29.7,BKN,Wing,1064,75,0.8%,13,0.9%,27,4.0%,90,4.7%,49,9.6%,66,1.8%,32,5.6%
Spencer Hawes,20.5,SAC,Big,2166,52,2.1%,32,0.9%,56,4.8%,22,6.9%,62,17.9%,66,4.6%,63,32.1%
Chuck Hayes,25.4,HOU,Big,797,29,1.3%,92,1.8%,15,7.4%,64,9.9%,88,21.8%,0,0.0%,54,28.8%
Jarvis Hayes,27.2,BKN,Forward,1767,5,0.2%,48,1.3%,39,4.0%,5,1.6%,57,12.9%,48,2.1%,79,25.0%
Brendan Haywood,28.9,WAS,Big,174,94,4.4%,51,1.0%,86,3.7%,26,7.4%,52,16.7%,98,15.4%,79,37.5%
Luther Head,25.9,HOU,Combo,304,21,0.2%,5,0.9%,91,2.3%,9,0.8%,49,8.7%,98,7.7%,0,0.0%
Luther Head,25.9,MIA,Combo,173,60,0.3%,98,3.1%,2,6.2%,56,1.8%,100,14.1%,0,0.0%,86,7.1%
Walter Herrmann,29.4,DET,Wing,584,36,0.4%,1,0.5%,61,3.0%,86,4.3%,75,11.4%,95,5.6%,98,36.6%
Roy Hibbert,21.9,IND,Big,965,90,3.7%,32,0.9%,4,9.0%,81,11.7%,14,12.5%,41,2.4%,4,11.1%
JJ Hickson,20.2,CLE,Big,579,59,2.3%,39,0.9%,35,5.7%,30,7.7%,37,15.2%,41,2.4%,48,27.8%
Nene Hilario,26.1,DEN,Big,2504,54,2.2%,91,1.7%,69,4.4%,36,8.0%,47,16.1%,85,7.3%,63,32.1%
George Hill,22.5,SAS,Combo,1142,100,1.0%,56,1.6%,9,5.3%,72,2.2%,95,11.4%,86,4.1%,77,4.9%
Grant Hill,36.1,PHX,Forward,2424,66,1.1%,71,1.6%,66,3.0%,23,3.2%,66,13.7%,36,1.0%,39,17.4%
Kirk Hinrich,27.8,CHI,Combo,1333,95,0.8%,91,2.2%,28,4.0%,16,1.0%,33,8.0%,91,4.6%,88,7.4%
Ryan Hollins,24.1,CHA,Big,175,98,5.6%,9,0.5%,8,8.3%,98,14.1%,1,8.4%,0,0.0%,2,9.1%
Ryan Hollins,24.1,DAL,Big,194,86,3.4%,20,0.7%,9,8.2%,79,11.4%,5,10.9%,99,18.2%,10,14.3%
Al Horford,22.4,ATL,Big,2235,58,2.3%,60,1.1%,88,3.5%,27,7.5%,87,21.5%,0,0.0%,85,40.0%
Eddie House,30.5,BOS,Combo,1337,30,0.2%,72,1.9%,47,3.5%,12,0.8%,84,10.5%,0,0.0%,60,3.4%
Dwight Howard,22.9,ORL,Big,2814,95,4.4%,71,1.2%,90,3.4%,96,13.8%,97,25.2%,45,2.7%,96,48.6%
Josh Howard,28.5,DAL,Wing,1654,84,1.0%,64,1.5%,50,3.4%,75,3.8%,84,12.3%,89,4.7%,72,15.4%
Juwan Howard,35.7,CHA,Big,444,11,0.7%,16,0.7%,19,6.8%,29,7.6%,2,9.7%,0,0.0%,50,28.2%
Larry Hughes,29.8,CHI,Wing,783,53,0.6%,90,2.0%,67,2.8%,3,0.8%,78,11.9%,0,0.0%,38,6.1%
Larry Hughes,29.8,NYK,Wing,685,34,0.4%,93,2.3%,71,2.6%,11,1.5%,36,8.6%,0,0.0%,49,8.6%
Kris Humphries,23.7,TOR,Forward,236,52,0.9%,23,1.0%,21,5.2%,96,10.2%,100,18.4%,0,0.0%,63,22.2%
Lindsey Hunter,37.9,CHI,Point,212,63,0.3%,100,3.7%,4,5.3%,2,0.5%,0,4.0%,0,0.0%,0,0.0%
