Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Rasual Butler,26.4,NOH,Wing,1787,45,+0.2%,71,-1.8%,91,-5.8%,8,+4.1%,39,+0.5%,31,+3.5%,58,-1.1%,49,+0.2%
Andrew Bynum,18.0,LAL,Big,307,85,-2.4%,82,-3.2%,30,+2.1%,94,-5.5%,82,-2.5%,5,+13.6%,71,-2.5%,38,+1.0%
Will Bynum,22.8,GSW,Point,144,0,+5.8%,38,+1.3%,0,+20.0%,0,+9.7%,0,+13.4%,55,-1.1%,97,-9.5%,94,-6.8%
Zarko Cabarkapa,24.4,GSW,Big,442,1,+5.4%,50,+0.0%,2,+12.3%,11,+3.4%,1,+6.7%,12,+9.1%,22,+3.5%,10,+5.0%
Jose Calderon,24.1,TOR,Point,1445,74,-1.5%,92,-5.2%,16,+4.0%,77,-2.7%,48,-0.1%,37,+2.1%,69,-2.0%,57,-0.7%
Marcus Camby,31.6,DEN,Big,1851,92,-3.1%,93,-5.8%,86,-4.6%,46,+0.2%,69,-1.4%,61,-2.2%,49,-0.1%,56,-0.7%
Brian Cardinal,28.5,MEM,Big,388,39,+0.5%,11,+5.0%,13,+4.4%,39,+0.7%,20,+2.0%,72,-4.4%,73,-2.9%,80,-3.1%
Matt Carroll,25.2,CHA,Wing,1199,61,-0.7%,60,-0.8%,33,+1.9%,91,-4.9%,81,-2.3%,64,-2.8%,34,+1.7%,46,+0.4%
Anthony Carter,30.4,MIN,Point,569,79,-1.8%,99,-10.2%,15,+4.1%,15,+2.9%,7,+3.5%,8,+10.8%,69,-2.1%,25,+2.2%
Vince Carter,28.8,NJN,Wing,2900,95,-3.7%,97,-8.1%,62,-1.1%,65,-1.5%,67,-1.3%,49,-0.0%,42,+0.7%,44,+0.5%
Sam Cassell,36.0,LAC,Point,2651,50,-0.0%,44,+0.7%,6,+7.4%,10,+3.6%,2,+5.1%,77,-5.3%,92,-6.9%,93,-6.4%
Kelvin Cato,31.2,ORL,Big,298,65,-1.0%,81,-3.2%,32,+2.0%,86,-3.9%,74,-1.9%,67,-3.4%,18,+3.9%,34,+1.3%
Tyson Chandler,23.1,CHI,Big,2107,65,-0.9%,93,-5.5%,41,+1.0%,17,+2.7%,19,+2.2%,66,-3.2%,33,+1.9%,42,+0.6%
Calbert Cheaney,34.3,GSW,Forward,413,22,+1.7%,27,+2.3%,6,+7.1%,84,-3.6%,49,-0.1%,67,-3.4%,17,+4.0%,31,+1.6%
Josh Childress,22.4,ATL,Wing,2193,62,-0.7%,86,-3.9%,78,-3.3%,39,+0.8%,59,-0.9%,47,+0.2%,10,+5.6%,14,+3.8%
Doug Christie,35.5,DAL,Wing,184,6,+3.7%,8,+5.6%,14,+4.2%,66,-1.5%,37,+0.6%,29,+3.7%,1,+10.7%,2,+9.8%
Speedy Claxton,27.5,NOH,Combo,1970,94,-3.7%,90,-4.7%,95,-7.7%,86,-3.9%,96,-5.3%,76,-4.9%,44,+0.5%,56,-0.6%
Mateen Cleaves,28.2,SEA,Point,200,88,-2.7%,39,+1.2%,18,+3.6%,97,-7.3%,89,-3.2%,26,+4.7%,81,-4.2%,70,-1.9%
Jarron Collins,26.9,UTA,Big,1701,68,-1.2%,86,-4.0%,22,+3.3%,26,+1.8%,16,+2.5%,65,-2.9%,65,-1.6%,71,-2.0%
Jason Collins,26.9,NJN,Big,1891,80,-1.9%,88,-4.3%,22,+3.1%,29,+1.7%,18,+2.2%,64,-2.8%,70,-2.2%,73,-2.4%
Nick Collison,25.0,SEA,Big,1438,71,-1.3%,76,-2.5%,59,-0.8%,52,-0.3%,54,-0.5%,23,+4.9%,59,-1.2%,42,+0.6%
Brian Cook,24.9,LAL,Big,1504,26,+1.5%,29,+2.2%,42,+0.9%,7,+4.2%,11,+3.0%,71,-4.1%,33,+1.8%,48,+0.2%
Jamal Crawford,25.6,NYK,Combo,2465,14,+2.4%,5,+6.1%,72,-2.6%,35,+1.1%,50,-0.2%,78,-5.4%,23,+3.0%,41,+0.8%
Austin Croshere,30.5,IND,Forward,1138,40,+0.5%,36,+1.6%,53,-0.2%,18,+2.5%,28,+1.4%,91,-8.9%,38,+1.3%,68,-1.7%
Eddy Curry,22.9,NYK,Big,1860,41,+0.4%,40,+1.0%,18,+3.7%,63,-1.4%,40,+0.5%,53,-0.8%,34,+1.8%,40,+0.8%
Samuel Dalembert,25.5,PHI,Big,1757,66,-1.0%,74,-2.2%,7,+6.5%,61,-1.0%,25,+1.7%,36,+2.4%,88,-5.5%,80,-3.2%
Erick Dampier,30.3,DAL,Big,1912,41,+0.4%,49,+0.2%,86,-4.6%,9,+3.9%,35,+0.7%,10,+9.8%,60,-1.3%,28,+1.9%
Antonio Daniels,30.6,WAS,Point,2248,30,+1.1%,33,+1.9%,40,+1.1%,57,-0.6%,50,-0.2%,81,-5.9%,56,-0.9%,73,-2.4%
Marquis Daniels,24.8,DAL,Wing,1729,75,-1.5%,78,-2.6%,85,-4.5%,55,-0.5%,76,-2.0%,29,+3.9%,64,-1.6%,48,+0.2%
Antonio Davis,37.0,NYK,Forward,747,8,+3.3%,25,+2.7%,19,+3.6%,7,+4.2%,5,+4.0%,38,+1.8%,37,+1.3%,35,+1.3%
Antonio Davis,37.0,TOR,Forward,190,56,-0.4%,64,-1.2%,4,+8.5%,92,-5.3%,45,+0.2%,5,+13.6%,67,-1.8%,23,+2.6%
Baron Davis,26.6,GSW,Point,1960,56,-0.4%,66,-1.4%,12,+4.8%,82,-3.4%,51,-0.3%,70,-4.0%,18,+3.9%,31,+1.6%
Dale Davis,36.6,DET,Big,149,2,+4.9%,58,-0.6%,2,+9.8%,1,+8.6%,0,+9.0%,57,-1.4%,18,+3.8%,27,+1.9%
Ricky Davis,26.1,BOS,Wing,1738,97,-4.5%,89,-4.7%,52,-0.1%,94,-5.7%,92,-3.8%,22,+5.5%,97,-9.3%,91,-5.6%
Ricky Davis,26.1,MIN,Wing,1451,31,+1.1%,23,+2.8%,14,+4.3%,18,+2.4%,12,+3.0%,99,-18.5%,13,+4.9%,68,-1.7%
Carlos Delfino,23.2,DET,Wing,613,3,+4.3%,4,+6.8%,25,+2.7%,60,-0.9%,45,+0.2%,21,+5.8%,12,+5.1%,9,+5.3%
Tony Delk,31.8,DET,Combo,358,7,+3.5%,49,+0.2%,2,+10.8%,25,+1.9%,4,+4.7%,12,+9.2%,29,+2.3%,12,+4.3%
Luol Deng,20.5,CHI,Forward,2592,93,-3.3%,89,-4.7%,62,-1.1%,87,-4.1%,88,-3.1%,44,+0.8%,71,-2.3%,64,-1.4%
Boris Diaw,23.5,PHX,Big,2842,79,-1.8%,64,-1.2%,66,-1.8%,62,-1.2%,68,-1.4%,22,+5.5%,82,-4.3%,72,-2.1%
Dan Dickau,27.1,BOS,Point,229,9,+3.0%,12,+4.8%,97,-8.2%,80,-3.1%,97,-5.5%,13,+8.6%,3,+9.7%,2,+9.5%
Travis Diener,23.7,ORL,Combo,224,4,+4.1%,27,+2.3%,10,+5.5%,47,+0.2%,22,+1.8%,61,-2.2%,8,+6.5%,15,+3.6%
Ike Diogu,22.1,GSW,Big,967,12,+2.6%,19,+3.3%,36,+1.5%,4,+5.6%,5,+4.1%,75,-4.9%,48,-0.1%,68,-1.7%
DeSagana Diop,23.8,DAL,Big,1490,65,-1.0%,82,-3.3%,21,+3.3%,62,-1.2%,39,+0.5%,79,-5.6%,34,+1.8%,52,-0.2%
Juan Dixon,27.1,POR,Wing,1912,38,+0.6%,35,+1.7%,61,-1.1%,10,+3.7%,21,+2.0%,72,-4.5%,61,-1.3%,72,-2.2%
Michael Doleac,28.4,MIA,Big,302,9,+3.1%,1,+10.3%,52,-0.1%,94,-5.7%,90,-3.5%,10,+10.2%,35,+1.7%,13,+4.1%
Keyon Dooling,25.5,ORL,Combo,1126,97,-4.3%,72,-2.0%,29,+2.1%,95,-6.2%,90,-3.4%,77,-5.2%,95,-8.7%,97,-7.8%
Chris Duhon,23.2,CHI,Point,2116,19,+2.0%,21,+3.1%,24,+2.8%,19,+2.4%,15,+2.5%,57,-1.5%,66,-1.7%,66,-1.6%
Tim Duncan,29.5,SAS,Big,2775,90,-3.0%,79,-2.8%,94,-7.0%,64,-1.4%,93,-3.9%,60,-2.2%,11,+5.4%,19,+3.1%
Mike Dunleavy,25.1,GSW,Forward,2551,38,+0.6%,43,+0.9%,47,+0.4%,24,+2.0%,29,+1.4%,75,-4.9%,50,-0.4%,69,-1.8%
Ronald Dupree,24.8,MIN,Forward,229,48,+0.0%,2,+8.5%,70,-2.4%,70,-1.9%,78,-2.2%,72,-4.4%,98,-10.1%,98,-8.7%
John Edwards,24.3,ATL,Big,280,18,+2.0%,30,+2.1%,3,+8.9%,96,-6.9%,53,-0.5%,80,-5.7%,5,+8.1%,16,+3.5%
Howard Eisley,32.9,LAC,Point,109,19,+2.0%,2,+10.1%,100,-16.1%,98,-10.1%,100,-12.5%,16,+7.7%,1,+10.8%,2,+9.7%
Howard Eisley,32.9,DEN,Point,270,13,+2.4%,2,+9.1%,58,-0.8%,73,-2.2%,72,-1.7%,39,+1.8%,14,+4.5%,16,+3.6%
Monta Ellis,20.0,GSW,Combo,829,76,-1.7%,34,+1.8%,80,-3.6%,51,-0.1%,71,-1.6%,74,-4.8%,87,-5.3%,90,-5.4%
Francisco Elson,29.7,DEN,Big,1547,42,+0.4%,58,-0.7%,18,+3.7%,63,-1.3%,41,+0.4%,62,-2.3%,26,+2.7%,37,+1.2%
Melvin Ely,27.5,CHA,Big,1319,68,-1.2%,65,-1.3%,67,-1.8%,84,-3.6%,86,-2.9%,91,-9.0%,6,+7.4%,23,+2.5%
Maurice Evans,27.0,DET,Wing,1037,46,+0.1%,62,-1.0%,16,+4.0%,64,-1.4%,42,+0.4%,40,+1.3%,56,-0.9%,53,-0.3%
Reggie Evans,25.5,SEA,Big,782,2,+4.9%,5,+6.3%,68,-2.0%,23,+2.0%,39,+0.5%,21,+5.7%,4,+8.4%,3,+7.5%
Reggie Evans,25.5,DEN,Big,595,15,+2.3%,9,+5.2%,93,-6.5%,45,+0.3%,77,-2.1%,27,+4.3%,45,+0.3%,32,+1.6%
Daniel Ewing,22.6,LAC,Combo,902,62,-0.8%,58,-0.6%,38,+1.3%,90,-4.8%,83,-2.6%,21,+5.8%,59,-1.2%,41,+0.8%
Raymond Felton,21.3,CHA,Combo,2362,17,+2.1%,31,+2.0%,8,+6.2%,75,-2.4%,33,+0.9%,36,+2.4%,20,+3.6%,18,+3.3%
Michael Finley,32.7,SAS,Forward,1975,41,+0.4%,23,+2.8%,74,-2.8%,76,-2.6%,84,-2.7%,9,+10.3%,47,+0.1%,20,+3.0%
Derek Fisher,31.2,GSW,Combo,2548,63,-0.9%,57,-0.6%,73,-2.7%,67,-1.6%,76,-2.0%,19,+6.2%,54,-0.6%,35,+1.3%
Gerald Fitch,23.2,MIA,Point,212,98,-4.7%,95,-6.8%,0,+18.4%,75,-2.3%,11,+3.1%,72,-4.5%,99,-18.6%,100,-14.2%
T.J. Ford,22.6,MIL,Point,2538,64,-0.9%,71,-1.9%,48,+0.3%,75,-2.3%,67,-1.3%,18,+6.6%,64,-1.5%,37,+1.1%
Danny Fortson,29.6,SEA,Big,273,92,-3.2%,46,+0.6%,9,+5.8%,25,+1.9%,9,+3.3%,100,-21.9%,94,-8.0%,99,-11.8%
Jeff Foster,28.8,IND,Big,1573,31,+1.1%,18,+3.6%,44,+0.7%,48,+0.1%,43,+0.3%,74,-4.8%,63,-1.5%,75,-2.5%
Adonal Foyle,30.7,GSW,Big,1818,96,-4.3%,95,-6.7%,91,-5.5%,87,-4.1%,95,-4.6%,58,-1.7%,16,+4.0%,26,+2.2%
Richie Frahm,28.2,MIN,Combo,217,79,-1.8%,96,-7.4%,4,+8.4%,29,+1.6%,4,+4.4%,53,-0.8%,93,-7.2%,89,-5.2%
Richie Frahm,28.2,HOU,Wing,109,1,+5.4%,0,+18.6%,3,+8.8%,82,-3.3%,23,+1.8%,83,-6.7%,79,-3.9%,89,-4.7%
Steve Francis,28.7,ORL,Combo,1731,81,-2.0%,54,-0.3%,57,-0.7%,65,-1.5%,66,-1.2%,11,+9.5%,97,-10.1%,81,-3.3%
Steve Francis,28.7,NYK,Combo,639,51,-0.1%,86,-3.7%,37,+1.4%,56,-0.6%,45,+0.2%,2,+17.2%,72,-2.8%,17,+3.3%
Channing Frye,22.5,NYK,Big,1522,84,-2.2%,75,-2.4%,85,-4.5%,70,-2.0%,86,-2.9%,43,+1.0%,63,-1.4%,58,-0.9%
Dan Gadzuric,27.7,MIL,Big,844,43,+0.4%,64,-1.2%,16,+3.8%,34,+1.2%,18,+2.3%,80,-5.8%,31,+2.1%,55,-0.5%
Francisco Garcia,23.8,SAC,Wing,1217,82,-2.0%,77,-2.5%,21,+3.4%,86,-3.9%,62,-1.0%,55,-1.2%,75,-3.2%,74,-2.4%
Kevin Garnett,29.5,MIN,Big,2949,66,-1.0%,68,-1.7%,75,-2.9%,61,-1.0%,75,-1.9%,71,-4.3%,10,+5.8%,15,+3.7%
Pat Garrity,29.2,ORL,Forward,920,36,+0.7%,20,+3.3%,27,+2.4%,58,-0.6%,41,+0.4%,61,-2.3%,74,-3.0%,77,-2.7%
Pau Gasol,25.3,MEM,Big,3125,43,+0.3%,48,+0.2%,46,+0.5%,14,+3.1%,20,+2.0%,99,-18.0%,49,-0.2%,88,-4.7%
Devean George,28.2,LAL,Wing,1509,74,-1.5%,65,-1.4%,50,+0.0%,84,-3.6%,79,-2.2%,47,+0.1%,75,-3.1%,73,-2.3%
Manu Ginobili,28.3,SAS,Wing,1804,25,+1.5%,51,-0.1%,25,+2.7%,8,+4.1%,7,+3.5%,78,-5.3%,48,-0.1%,66,-1.6%
Gordan Giricek,28.4,UTA,Wing,952,32,+1.1%,35,+1.7%,10,+5.5%,16,+2.8%,6,+3.7%,24,+4.9%,88,-5.4%,76,-2.6%
Ryan Gomes,23.2,BOS,Forward,1341,43,+0.3%,26,+2.4%,76,-3.1%,34,+1.2%,52,-0.4%,83,-6.6%,62,-1.4%,79,-3.0%
Drew Gooden,24.1,CLE,Big,2156,33,+1.0%,65,-1.3%,75,-3.0%,6,+4.5%,20,+2.0%,54,-1.0%,31,+2.1%,35,+1.3%
Ben Gordon,22.6,CHI,Wing,2465,76,-1.6%,67,-1.5%,84,-4.4%,68,-1.8%,83,-2.6%,65,-3.1%,40,+1.1%,52,-0.2%
Joey Graham,23.4,TOR,Wing,1531,89,-2.9%,57,-0.6%,70,-2.3%,89,-4.6%,92,-3.7%,69,-3.7%,82,-4.3%,85,-4.0%
Stephen Graham,23.4,CLE,Wing,110,68,-1.2%,2,+8.9%,99,-11.1%,99,-11.7%,100,-11.6%,0,+22.9%,72,-2.7%,22,+2.7%
Danny Granger,22.5,IND,Forward,1697,60,-0.6%,87,-4.1%,39,+1.2%,52,-0.2%,43,+0.3%,20,+6.0%,69,-2.1%,46,+0.4%
Brian Grant,33.7,PHX,Big,234,16,+2.2%,4,+6.5%,46,+0.5%,83,-3.5%,79,-2.2%,0,+28.8%,68,-2.0%,7,+5.9%
Devin Green,23.0,LAL,Wing,113,14,+2.4%,25,+2.7%,1,+14.6%,77,-2.6%,1,+5.7%,38,+1.8%,95,-8.7%,90,-5.4%
