Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Jaxson Hayes,22.4,NOP,Big,523,62,1.8%,67,1.3%,30,4.8%,30,5.8%,25,13.9%,0,0.0%,22,18.2%
Killian Hayes,21.3,DET,Point,2131,67,0.6%,87,2.1%,9,4.3%,17,1.2%,37,9.5%,61,0.8%,48,4.1%
Gordon Hayward,32.6,CHA,Forward,1576,13,0.4%,47,1.1%,98,1.6%,17,2.0%,33,11.0%,46,1.0%,55,18.3%
Juan Hernangomez,27.1,TOR,Forward,577,22,0.5%,44,1.1%,69,2.8%,58,4.1%,89,16.7%,92,6.1%,82,27.3%
Willy Hernangomez,28.4,NOP,Big,375,46,1.5%,64,1.2%,26,4.8%,88,12.6%,97,26.7%,92,8.7%,78,40.0%
Tyler Herro,22.8,MIA,Wing,2327,29,0.4%,23,1.0%,99,1.7%,13,1.3%,94,15.1%,0,0.0%,87,22.0%
Buddy Hield,29.9,IND,Wing,2480,44,0.5%,75,1.6%,68,2.6%,57,2.7%,81,13.1%,72,1.8%,69,14.0%
Haywood Highsmith,25.9,MIA,Big,914,25,0.9%,88,1.6%,70,3.6%,23,5.4%,24,13.4%,89,7.7%,24,18.4%
George Hill,36.5,IND,Combo,158,89,0.9%,80,1.9%,37,3.5%,18,1.4%,58,10.1%,0,0.0%,0,0.0%
George Hill,36.5,MIL,Combo,646,11,0.2%,30,1.2%,88,2.3%,51,2.1%,15,7.2%,0,0.0%,88,9.1%
Aaron Holiday,26.1,ATL,Combo,802,71,0.7%,79,1.8%,20,3.9%,69,2.6%,4,6.1%,0,0.0%,0,0.0%
Jrue Holiday,32.4,MIL,Point,2175,57,0.6%,57,1.5%,87,1.9%,91,3.6%,50,10.7%,74,1.6%,89,11.4%
Justin Holiday,33.6,ATL,Forward,390,89,1.3%,2,0.5%,34,3.7%,1,0.5%,1,5.3%,0,0.0%,10,4.5%
Justin Holiday,33.6,DAL,Wing,285,98,1.5%,91,2.1%,6,4.7%,2,0.7%,20,8.4%,89,4.3%,65,13.6%
Richaun Holmes,29.0,SAC,Big,296,58,1.7%,5,0.4%,12,5.6%,67,9.9%,30,15.0%,0,0.0%,16,16.7%
Al Horford,36.4,BOS,Big,1921,51,1.6%,19,0.7%,95,2.5%,13,4.1%,38,16.0%,43,1.3%,12,13.3%
Talen Horton-Tucker,21.9,UTA,Wing,1270,92,1.1%,54,1.3%,60,2.9%,63,3.0%,65,11.7%,63,1.2%,52,10.4%
Danuel House,29.4,PHI,Wing,745,53,0.5%,3,0.7%,29,3.5%,14,1.3%,55,10.6%,0,0.0%,67,14.0%
Caleb Houstan,19.8,ORL,Forward,754,23,0.5%,5,0.6%,50,3.3%,66,4.4%,5,8.3%,67,2.7%,20,8.3%
Kevin Huerter,24.2,SAC,Wing,2197,54,0.6%,73,1.6%,35,3.4%,34,2.0%,48,10.3%,71,1.7%,35,6.4%
DeAndre Hunter,24.9,ATL,Forward,2125,14,0.4%,6,0.7%,33,3.7%,18,2.1%,31,10.9%,47,1.1%,53,18.1%
Nah'Shon Hyland,22.1,LAC,Combo,243,43,0.4%,71,1.8%,3,5.0%,93,4.4%,98,14.2%,0,0.0%,0,0.0%
Nah'Shon Hyland,22.1,DEN,Point,797,85,0.8%,37,1.4%,30,3.3%,22,1.2%,39,9.7%,76,1.8%,85,10.2%
Serge Ibaka,33.1,MIL,Big,154,65,2.0%,10,0.6%,39,4.5%,49,8.1%,14,12.1%,89,7.7%,16,16.7%
Andre Iguodala,38.8,GSW,Forward,111,91,1.3%,53,1.2%,29,3.8%,32,3.0%,20,10.3%,0,0.0%,72,25.0%
Joe Ingles,35.1,MIL,Forward,1033,8,0.3%,67,1.3%,61,2.9%,6,1.3%,30,10.8%,0,0.0%,7,3.2%
Brandon Ingram,25.2,NOP,Forward,1538,40,0.6%,22,0.9%,73,2.7%,11,1.6%,85,15.2%,0,0.0%,11,4.8%
Kyrie Irving,30.6,BKN,Combo,1476,94,1.1%,36,1.3%,54,3.1%,75,2.8%,67,10.7%,97,4.5%,94,11.3%
Kyrie Irving,30.6,DAL,Combo,762,80,0.8%,55,1.5%,48,3.2%,83,3.2%,79,11.0%,0,0.0%,63,5.7%
Jonathan Isaac,25.1,ORL,Wing,124,100,1.8%,100,4.7%,98,1.7%,99,9.8%,100,24.5%,100,12.5%,99,42.9%
Jaden Ivey,20.7,DET,Combo,2287,37,0.4%,25,1.1%,11,4.2%,80,3.0%,63,10.2%,89,2.7%,0,0.0%
Isaiah Jackson,20.8,IND,Big,991,98,4.5%,56,1.1%,19,5.1%,70,10.4%,41,16.4%,62,3.3%,10,12.7%
Jaren Jackson,23.1,MEM,Big,1776,99,5.1%,87,1.5%,40,4.4%,29,5.8%,38,16.0%,72,4.2%,15,15.6%
Quenton Jackson,24.1,WAS,Combo,122,40,0.4%,39,1.4%,43,3.4%,2,0.8%,0,4.7%,0,0.0%,0,0.0%
Reggie Jackson,32.5,LAC,Combo,1333,8,0.2%,34,1.3%,79,2.5%,29,1.7%,12,7.1%,0,0.0%,27,1.5%
Reggie Jackson,32.5,DEN,Point,296,7,0.2%,30,1.3%,50,2.8%,9,1.0%,22,8.3%,0,0.0%,0,0.0%
LeBron James,37.8,LAL,Big,1951,19,0.8%,52,1.1%,99,1.3%,8,3.5%,57,18.5%,0,0.0%,53,29.0%
Ty Jerome,25.3,GSW,Combo,770,28,0.3%,31,1.2%,40,3.4%,6,1.0%,54,9.9%,0,0.0%,54,4.8%
Isaiah Joe,23.3,OKC,Combo,1348,12,0.2%,48,1.4%,55,3.1%,47,1.9%,82,11.2%,82,1.5%,79,7.4%
Cameron Johnson,26.7,PHX,Forward,429,47,0.7%,82,1.5%,59,3.0%,42,3.5%,32,10.9%,0,0.0%,28,9.5%
Cameron Johnson,26.7,BKN,Forward,770,28,0.5%,95,2.0%,60,3.0%,28,2.7%,63,13.0%,0,0.0%,18,7.9%
Jalen Johnson,20.9,ATL,Forward,1004,95,1.5%,81,1.5%,19,4.4%,73,5.0%,99,20.5%,57,2.1%,99,44.4%
James Johnson,35.7,IND,Big,134,45,1.5%,89,1.6%,1,7.7%,3,1.6%,43,16.8%,0,0.0%,84,42.9%
Keldon Johnson,22.9,SAS,Wing,2062,12,0.3%,21,0.9%,85,2.2%,45,2.4%,76,12.6%,87,4.1%,92,26.2%
Keon Johnson,20.6,POR,Combo,304,51,0.5%,58,1.6%,13,4.1%,81,3.1%,28,8.3%,98,5.3%,0,0.0%
Stanley Johnson,26.4,SAS,Big,424,14,0.7%,43,1.0%,42,4.4%,25,5.5%,27,14.4%,0,0.0%,70,37.0%
Nikola Jokic,27.7,DEN,Big,2319,27,1.0%,90,1.6%,91,2.8%,55,8.6%,98,28.0%,0,0.0%,73,37.6%
Damian Jones,27.3,LAL,Big,140,86,2.9%,33,0.9%,72,3.6%,73,10.6%,42,16.8%,0,0.0%,84,42.9%
Damian Jones,27.3,UTA,Big,285,38,1.3%,21,0.7%,45,4.3%,34,6.3%,13,12.1%,0,0.0%,55,30.0%
Herbert Jones,24.1,NOP,Forward,1948,79,1.1%,99,2.3%,20,4.3%,78,5.2%,6,8.3%,71,3.2%,51,17.8%
Kai Jones,21.8,CHA,Big,468,79,2.5%,72,1.3%,35,4.6%,38,7.1%,41,16.5%,0,0.0%,3,8.7%
Tre Jones,22.8,SAS,Point,1981,15,0.2%,78,1.8%,85,2.0%,74,2.7%,46,10.4%,83,2.1%,54,4.6%
Tyus Jones,26.5,MEM,Combo,1918,4,0.2%,73,1.8%,100,0.6%,19,1.5%,29,8.4%,0,0.0%,96,11.3%
Derrick Jones Jr.,25.7,CHI,Big,845,69,2.1%,65,1.2%,64,3.8%,40,7.4%,2,9.1%,0,0.0%,41,24.5%
DeAndre Jordan,34.3,DEN,Big,568,67,2.0%,37,0.9%,50,4.2%,65,9.7%,89,24.1%,55,2.5%,70,37.2%
Cory Joseph,31.2,DET,Combo,1184,31,0.3%,27,1.2%,64,3.0%,24,1.6%,13,7.1%,0,0.0%,48,3.8%
Nikola Jovic,19.4,MIA,Big,192,10,0.6%,92,1.6%,51,4.2%,16,4.7%,12,11.6%,0,0.0%,33,22.2%
Johnny Juzang,21.6,UTA,Wing,216,69,0.7%,7,0.8%,82,2.3%,67,3.3%,64,11.6%,0,0.0%,82,20.0%
Frank Kaminsky,29.6,ATL,Big,132,4,0.4%,44,1.0%,44,4.3%,2,1.6%,68,19.7%,96,11.1%,78,40.0%
Luke Kennard,26.4,LAC,Wing,720,16,0.3%,39,1.2%,65,2.7%,7,0.9%,58,10.9%,0,0.0%,0,0.0%
Luke Kennard,26.4,MEM,Combo,566,1,0.1%,9,0.9%,82,2.5%,31,1.7%,84,11.5%,0,0.0%,43,3.6%
Walker Kessler,21.3,UTA,Big,1693,99,4.8%,15,0.6%,73,3.5%,93,13.7%,68,19.7%,82,5.4%,67,35.8%
Corey Kispert,23.7,WAS,Wing,2066,8,0.2%,4,0.7%,97,1.8%,24,1.7%,19,8.4%,59,1.1%,17,3.2%
Maxi Kleber,30.8,DAL,Big,923,59,1.7%,7,0.5%,58,3.9%,7,3.5%,10,11.2%,45,1.4%,19,17.2%
Nathan Knight,25.1,MIN,Big,236,33,1.3%,50,1.1%,9,5.8%,52,8.3%,8,10.8%,73,4.3%,42,25.0%
Kevin Knox,23.2,POR,Forward,305,0,0.0%,43,1.1%,89,2.2%,48,3.6%,94,17.4%,0,0.0%,67,22.2%
Kevin Knox,23.2,DET,Forward,556,72,1.0%,29,1.0%,7,5.2%,44,3.5%,68,13.7%,61,2.3%,90,30.6%
Christian Koloko,22.4,TOR,Big,766,95,3.8%,53,1.1%,7,6.2%,63,9.5%,8,10.7%,0,0.0%,38,22.7%
John Konchar,26.6,MEM,Wing,1445,81,0.8%,89,2.0%,50,3.1%,83,4.1%,85,13.9%,74,1.9%,98,36.1%
Furkan Korkmaz,25.3,PHI,Wing,280,52,0.5%,72,1.5%,89,2.1%,28,1.9%,39,9.7%,0,0.0%,0,0.0%
Luke Kornet,27.3,BOS,Big,698,87,2.9%,10,0.6%,50,4.2%,78,11.3%,18,12.4%,0,0.0%,25,18.9%
Vit Krejci,22.4,ATL,Forward,104,23,0.5%,59,1.2%,2,5.7%,60,4.1%,53,12.4%,0,0.0%,0,0.0%
Jonathan Kuminga,20.1,GSW,Forward,1308,78,1.1%,66,1.3%,15,4.5%,85,5.5%,27,10.6%,76,3.4%,64,21.8%
Kyle Kuzma,27.3,WAS,Forward,2238,41,0.6%,8,0.7%,90,2.2%,26,2.6%,92,16.9%,0,0.0%,78,25.7%
Jake LaRavia,21.0,MEM,Forward,325,35,0.6%,55,1.2%,13,4.7%,65,4.3%,24,10.6%,0,0.0%,63,21.7%
Zach LaVine,27.6,CHI,Wing,2768,22,0.3%,35,1.1%,83,2.3%,18,1.6%,60,11.1%,83,2.7%,40,7.8%
Anthony Lamb,24.8,GSW,Big,1109,21,0.9%,39,1.0%,33,4.6%,17,4.7%,22,13.3%,90,7.8%,8,12.1%
Jock Landale,27.0,PHX,Big,911,58,1.7%,18,0.7%,36,4.6%,81,11.8%,39,16.1%,79,5.0%,36,22.4%
Romeo Langford,23.0,SAS,Wing,815,76,0.8%,43,1.2%,42,3.3%,96,6.3%,7,6.8%,0,0.0%,49,9.6%
Caris LeVert,28.2,CLE,Wing,2206,55,0.6%,68,1.5%,45,3.2%,47,2.5%,47,10.2%,53,0.7%,79,17.1%
Damion Lee,30.0,PHX,Wing,1420,9,0.3%,12,0.8%,56,3.0%,42,2.4%,79,12.8%,0,0.0%,51,10.1%
Saben Lee,23.4,PHX,Combo,318,6,0.2%,75,1.8%,33,3.7%,71,2.7%,40,9.2%,0,0.0%,0,0.0%
Alex Len,29.4,SAC,Big,132,97,4.0%,68,1.3%,7,6.3%,96,15.3%,55,18.3%,0,0.0%,72,37.5%
Kawhi Leonard,31.3,LAC,Forward,1745,58,0.8%,94,1.8%,93,2.0%,40,3.5%,86,15.6%,63,2.5%,77,25.5%
Meyers Leonard,30.7,MIL,Big,100,0,0.0%,4,0.4%,47,4.2%,79,11.3%,52,18.1%,0,0.0%,63,33.3%
Kira Lewis Jr.,21.6,NOP,Point,170,24,0.3%,65,1.6%,2,5.0%,76,2.7%,78,12.4%,0,0.0%,0,0.0%
Damian Lillard,32.3,POR,Point,2105,46,0.4%,13,1.0%,80,2.1%,50,2.2%,61,11.6%,91,3.0%,72,6.7%
Nassir Little,22.7,POR,Forward,953,74,1.1%,23,0.9%,70,2.7%,30,2.9%,45,12.0%,90,5.6%,59,20.5%
Isaiah Livers,24.3,DET,Forward,1180,83,1.2%,36,1.0%,32,3.7%,19,2.3%,8,9.0%,62,2.4%,62,21.3%
Kenneth Lofton,20.2,MEM,Big,112,6,0.5%,24,0.7%,29,4.8%,85,12.1%,52,17.9%,94,9.1%,84,42.9%
Kevon Looney,26.7,GSW,Big,1961,33,1.3%,56,1.1%,39,4.5%,93,13.8%,85,22.8%,91,7.9%,67,35.8%
Brook Lopez,34.6,MIL,Big,2367,96,3.9%,17,0.7%,87,3.0%,35,6.3%,23,13.4%,88,7.6%,19,17.3%
Robin Lopez,34.6,CLE,Big,243,28,1.1%,3,0.4%,14,5.3%,56,8.6%,2,9.4%,0,0.0%,22,18.2%
Kevin Love,34.1,MIA,Big,414,13,0.6%,41,1.0%,80,3.3%,16,4.4%,95,26.0%,0,0.0%,26,20.0%
Kevin Love,34.1,CLE,Big,820,8,0.5%,4,0.4%,86,3.0%,24,5.5%,99,28.9%,0,0.0%,95,48.1%
Kyle Lowry,36.6,MIA,Point,1706,70,0.7%,52,1.5%,22,3.6%,72,2.5%,63,11.6%,70,1.5%,46,3.5%
Trey Lyles,27.0,SAC,Big,1212,36,1.3%,38,0.9%,87,3.0%,26,5.6%,53,18.1%,47,1.5%,46,26.4%
Theo Maledon,21.4,CHA,Combo,798,70,0.7%,81,1.9%,53,3.2%,42,1.8%,94,13.0%,0,0.0%,31,2.4%
Sandro Mamukelashvili,23.4,SAS,Big,423,18,0.8%,40,1.0%,90,2.8%,75,10.9%,47,17.1%,78,4.8%,78,40.0%
Sandro Mamukelashvili,23.4,MIL,Big,178,44,1.5%,41,1.0%,70,3.6%,39,7.3%,61,18.9%,0,0.0%,96,50.0%
Terance Mann,26.0,LAC,Combo,1804,64,0.6%,17,1.0%,52,3.2%,91,4.3%,71,10.8%,85,1.9%,92,10.1%
Tre Mann,21.7,OKC,Combo,1094,42,0.4%,52,1.5%,42,3.4%,53,2.2%,78,11.0%,84,1.8%,37,3.0%
Lauri Markkanen,25.4,UTA,Forward,2270,56,0.8%,13,0.8%,94,1.9%,87,5.8%,95,17.6%,53,1.5%,93,33.1%
Naji Marshall,24.8,NOP,Wing,1748,31,0.4%,48,1.2%,72,2.5%,52,2.6%,80,12.9%,77,2.1%,81,18.5%
Caleb Martin,27.1,MIA,Forward,2031,52,0.7%,84,1.6%,64,2.9%,67,4.4%,55,12.6%,81,4.0%,80,26.8%
Cody Martin,27.1,CHA,Wing,130,30,0.4%,55,1.3%,11,4.3%,90,5.3%,59,10.9%,99,11.1%,77,16.7%
Kenyon Martin Jr.,21.8,HOU,Wing,2269,67,0.6%,6,0.7%,81,2.3%,92,5.5%,92,14.5%,52,0.6%,62,13.3%
Garrison Mathews,26.0,HOU,Wing,566,25,0.3%,76,1.6%,26,3.6%,23,1.7%,12,7.2%,0,0.0%,31,5.7%
Bennedict Mathurin,20.4,IND,Wing,2203,17,0.3%,15,0.9%,75,2.5%,79,3.8%,50,10.3%,0,0.0%,43,8.0%
Wesley Matthews,36.0,MIL,Wing,771,71,0.7%,29,1.0%,30,3.5%,85,4.2%,28,9.0%,78,2.1%,42,7.9%
Tyrese Maxey,22.0,PHI,Combo,2012,7,0.2%,22,1.1%,74,2.6%,13,1.3%,31,8.4%,0,0.0%,28,1.8%
Skylar Mays,25.2,POR,Combo,181,17,0.3%,45,1.4%,84,2.3%,11,1.1%,69,10.7%,0,0.0%,0,0.0%
Miles McBride,22.1,NYK,Combo,700,53,0.5%,88,2.1%,51,3.2%,46,1.9%,1,4.7%,0,0.0%,0,0.0%
CJ McCollum,31.1,NOP,Combo,2647,74,0.7%,26,1.1%,89,2.3%,54,2.2%,70,10.7%,0,0.0%,57,5.1%
TJ McConnell,30.6,IND,Point,1491,28,0.3%,89,2.1%,48,2.8%,83,3.1%,70,12.1%,0,0.0%,93,14.5%
Jaden McDaniels,22.1,MIN,Forward,2411,96,1.5%,71,1.3%,14,4.6%,61,4.2%,3,8.2%,0,0.0%,43,15.2%
Jalen McDaniels,24.8,CHA,Wing,1483,86,0.9%,82,1.8%,17,4.1%,59,2.8%,84,13.8%,83,2.7%,95,30.4%
Jalen McDaniels,24.8,PHI,Forward,398,43,0.6%,87,1.7%,5,5.2%,74,5.0%,77,14.5%,0,0.0%,57,20.0%
Doug McDermott,30.8,SAS,Forward,1311,6,0.2%,0,0.4%,43,3.4%,13,1.8%,7,8.5%,0,0.0%,27,9.3%
JaVale McGee,34.8,DAL,Big,318,92,3.3%,8,0.6%,17,5.2%,64,9.6%,65,19.5%,81,5.3%,55,30.0%
Bryce McGowens,20.0,CHA,Wing,710,26,0.3%,9,0.8%,79,2.4%,61,2.8%,24,8.7%,0,0.0%,90,23.7%
Rodney McGruder,31.3,DET,Wing,491,4,0.1%,40,1.2%,55,3.1%,70,3.4%,41,9.9%,94,7.1%,94,30.0%
Jordan McLaughlin,26.6,MIN,Point,664,22,0.3%,85,2.0%,98,1.8%,70,2.5%,2,6.4%,0,0.0%,78,8.5%
De'Anthony Melton,24.4,PHI,Combo,2138,91,1.0%,97,2.7%,24,3.8%,85,3.6%,89,11.9%,0,0.0%,69,6.3%
Chimezie Metu,25.6,SAC,Big,657,50,1.6%,75,1.3%,22,5.0%,44,7.7%,73,20.2%,0,0.0%,62,32.4%
Khris Middleton,31.2,MIL,Forward,792,11,0.3%,54,1.2%,52,3.3%,43,3.5%,51,12.4%,0,0.0%,23,8.5%
Patty Mills,34.2,BKN,Combo,536,19,0.3%,21,1.1%,91,2.2%,20,1.5%,9,6.8%,0,0.0%,40,3.3%
Shake Milton,26.1,PHI,Combo,1494,47,0.4%,3,0.7%,56,3.1%,73,2.7%,56,9.9%,83,1.6%,74,7.0%
Davion Mitchell,24.2,SAC,Combo,1424,45,0.4%,42,1.4%,45,3.3%,10,1.1%,7,6.5%,0,0.0%,31,2.4%
Donovan Mitchell,26.1,CLE,Combo,2431,61,0.6%,74,1.8%,70,2.8%,74,2.8%,60,10.1%,87,1.9%,42,3.5%
Evan Mobley,21.4,CLE,Big,2714,76,2.4%,42,1.0%,81,3.2%,41,7.5%,67,19.6%,61,2.9%,62,32.5%
Malik Monk,24.7,SAC,Wing,1707,58,0.6%,41,1.2%,63,2.8%,32,2.0%,49,10.3%,0,0.0%,17,3.0%
Moses Moody,20.4,GSW,Wing,725,32,0.4%,17,0.9%,58,3.0%,73,3.5%,27,8.9%,84,3.0%,80,17.4%
Ja Morant,23.2,MEM,Point,1947,37,0.4%,39,1.4%,93,1.9%,85,3.2%,85,14.1%,0,0.0%,87,10.4%
Marcus Morris,33.2,LAC,Big,1822,10,0.6%,44,1.0%,84,3.1%,2,1.6%,17,12.4%,66,3.5%,25,19.8%
Markieff Morris,33.2,BKN,Big,275,24,0.9%,52,1.1%,38,4.5%,11,4.0%,32,15.4%,99,23.1%,7,11.8%
Monte Morris,27.3,WAS,Point,1693,30,0.4%,24,1.1%,89,1.9%,37,1.7%,54,10.8%,0,0.0%,74,6.9%
Trey Murphy III,22.4,NOP,Wing,2421,84,0.9%,74,1.6%,71,2.5%,50,2.6%,21,8.5%,0,0.0%,84,21.0%
Dejounte Murray,26.1,ATL,Combo,2686,34,0.4%,70,1.8%,98,1.5%,48,2.0%,93,13.0%,0,0.0%,78,7.3%
Jamal Murray,25.7,DEN,Combo,2128,39,0.4%,38,1.3%,93,2.0%,65,2.5%,61,10.1%,78,0.8%,73,6.6%
Keegan Murray,22.2,SAC,Forward,2356,66,0.9%,42,1.1%,62,2.9%,57,3.9%,50,12.3%,64,2.5%,37,13.0%
Mike Muscala,31.3,OKC,Big,621,47,1.5%,23,0.7%,52,4.1%,7,3.4%,31,15.0%,84,6.3%,69,36.7%
Mike Muscala,31.3,BOS,Big,297,15,0.7%,12,0.6%,85,3.0%,13,4.0%,34,15.5%,84,6.3%,33,22.2%
Sviatoslav Mykhailiuk,25.4,CHA,Wing,412,39,0.5%,66,1.5%,94,2.0%,78,3.8%,11,7.2%,0,0.0%,36,6.7%
Larry Nance Jr.,29.8,NOP,Big,1368,43,1.4%,92,1.8%,65,3.8%,58,8.7%,58,18.5%,42,1.3%,26,20.0%
Andrew Nembhard,22.8,IND,Combo,2044,22,0.3%,49,1.4%,36,3.6%,34,1.7%,24,8.0%,0,0.0%,52,4.5%
Aaron Nesmith,23.0,IND,Forward,1800,67,0.9%,63,1.3%,4,5.3%,37,3.3%,37,11.3%,79,3.8%,68,22.7%
Raul Neto,30.5,CLE,Combo,413,52,0.5%,57,1.5%,6,4.6%,78,2.8%,6,6.3%,0,0.0%,0,0.0%
Georges Niang,29.4,PHI,Forward,1489,26,0.5%,17,0.9%,26,4.0%,7,1.3%,19,10.3%,52,1.5%,59,20.5%
Daishen Nix,20.7,HOU,Point,843,43,0.4%,35,1.4%,61,2.7%,46,2.0%,41,10.0%,78,1.8%,0,0.0%
Zeke Nnaji,21.8,DEN,Big,645,52,1.6%,35,0.9%,16,5.2%,61,9.0%,4,9.8%,74,4.4%,8,12.5%
Nerlens Noel,28.6,DET,Big,136,92,3.4%,100,3.8%,5,6.6%,19,4.9%,60,18.8%,0,0.0%,88,44.4%
Jaylen Nowell,23.3,MIN,Combo,1230,10,0.2%,51,1.5%,46,3.3%,82,3.2%,80,11.1%,0,0.0%,60,5.1%
Frank Ntilikina,24.3,DAL,Wing,541,68,0.7%,38,1.2%,7,4.7%,12,1.2%,18,8.3%,0,0.0%,47,9.3%
Kendrick Nunn,27.2,LAL,Combo,495,21,0.3%,10,0.9%,71,2.8%,7,1.0%,36,8.8%,0,0.0%,66,5.9%
Kendrick Nunn,27.2,WAS,Wing,413,40,0.5%,78,1.7%,59,3.0%,51,2.6%,57,10.8%,0,0.0%,24,4.3%
Jusuf Nurkic,28.2,POR,Big,1387,52,1.6%,77,1.4%,32,4.7%,58,8.7%,94,26.0%,45,1.4%,42,25.0%
Jordan Nwora,24.1,MIL,Forward,540,32,0.5%,19,0.9%,86,2.3%,80,5.3%,79,14.5%,0,0.0%,46,16.1%
Jordan Nwora,24.1,IND,Forward,586,33,0.6%,15,0.8%,77,2.5%,51,3.7%,81,14.7%,0,0.0%,79,26.5%
Royce O'Neale,29.4,BKN,Wing,2382,89,1.0%,45,1.2%,10,4.3%,49,2.5%,71,12.5%,55,0.9%,89,23.0%
Chuma Okeke,24.2,ORL,Forward,487,73,1.0%,72,1.3%,47,3.4%,71,4.9%,64,13.2%,79,3.8%,50,17.6%
Josh Okogie,24.2,PHX,Forward,1258,77,1.1%,93,1.8%,39,3.6%,98,7.7%,11,9.7%,89,5.5%,13,6.5%
Onyeka Okongwu,21.9,ATL,Big,1835,84,2.9%,72,1.3%,21,5.1%,85,12.0%,69,19.7%,45,1.4%,11,13.3%
Isaac Okoro,21.8,CLE,Wing,1615,88,1.0%,71,1.5%,12,4.2%,71,3.4%,23,8.6%,76,2.1%,34,6.3%
KZ Okpala,23.5,SAC,Forward,213,92,1.4%,30,1.0%,0,6.8%,39,3.4%,34,11.0%,0,0.0%,0,0.0%
Victor Oladipo,30.5,MIA,Combo,1100,60,0.6%,92,2.3%,21,3.8%,21,1.5%,88,11.6%,0,0.0%,0,0.0%
Kelly Olynyk,31.5,UTA,Big,1942,24,0.9%,73,1.3%,45,4.3%,14,4.3%,40,16.3%,62,3.2%,30,20.4%
Eugene Omoruyi,25.7,OKC,Big,237,0,0.0%,98,2.4%,6,6.6%,48,8.1%,4,9.9%,0,0.0%,26,20.0%
Eugene Omoruyi,25.7,DET,Forward,358,20,0.4%,89,1.7%,8,5.0%,90,6.2%,26,10.6%,0,0.0%,72,25.0%
Cedi Osman,27.6,CLE,Forward,1492,19,0.4%,27,1.0%,48,3.4%,14,1.9%,17,10.3%,0,0.0%,12,6.2%
Kelly Oubre,26.9,CHA,Wing,1546,56,0.6%,81,1.8%,24,3.6%,81,3.9%,74,12.5%,0,0.0%,23,4.3%
Chris Paul,37.5,PHX,Point,1886,63,0.6%,96,2.1%,57,2.8%,33,1.5%,76,12.3%,0,0.0%,39,3.2%
Cameron Payne,28.2,PHX,Point,939,48,0.4%,50,1.5%,24,3.5%,11,1.1%,35,9.4%,87,2.4%,91,14.3%
Gary Payton II,29.9,GSW,Wing,123,99,1.8%,94,2.2%,19,4.1%,100,12.2%,83,13.4%,0,0.0%,0,0.0%
Gary Payton II,29.9,POR,Wing,255,6,0.2%,96,2.7%,8,4.6%,87,4.7%,72,12.5%,0,0.0%,29,5.6%
Theo Pinson,27.0,DAL,Forward,253,4,0.2%,7,0.7%,11,4.9%,63,4.2%,82,14.9%,0,0.0%,94,33.3%
Mason Plumlee,32.7,LAC,Big,449,37,1.3%,47,1.1%,28,4.8%,71,10.4%,92,25.2%,0,0.0%,61,31.8%
Mason Plumlee,32.7,CHA,Big,1595,29,1.1%,35,0.9%,71,3.6%,77,11.3%,82,22.2%,53,2.1%,93,47.8%
Jakob Poeltl,27.0,SAS,Big,1198,71,2.2%,67,1.3%,77,3.4%,87,12.4%,87,23.4%,76,4.6%,71,37.3%
Jakob Poeltl,27.0,TOR,Big,706,81,2.7%,93,1.8%,48,4.2%,82,11.8%,91,24.5%,59,2.8%,31,20.7%
Aleksej Pokusevski,20.8,OKC,Big,697,89,3.0%,64,1.2%,78,3.3%,31,5.9%,36,15.9%,65,3.4%,26,20.0%
Jordan Poole,23.4,GSW,Combo,2444,44,0.4%,20,1.1%,57,3.1%,15,1.3%,21,7.6%,0,0.0%,36,2.9%
Kevin Porter,22.5,HOU,Point,2023,39,0.4%,72,1.7%,37,3.0%,93,3.7%,72,12.2%,72,1.5%,57,4.9%
Michael Porter,24.3,DEN,Wing,1795,78,0.8%,17,0.9%,67,2.7%,76,3.7%,90,14.4%,92,6.0%,93,29.8%
Otto Porter,29.4,TOR,Wing,139,0,0.0%,98,3.0%,89,2.1%,84,4.2%,40,9.8%,0,0.0%,0,0.0%
Bobby Portis,27.7,MIL,Big,1795,5,0.4%,16,0.7%,98,2.3%,51,8.2%,93,25.3%,87,6.7%,90,45.3%
Kristaps Porzingis,27.2,WAS,Big,2119,76,2.3%,63,1.2%,76,3.4%,27,5.7%,62,19.0%,92,8.1%,48,27.3%
Dwight Powell,31.3,DAL,Big,1449,23,0.9%,85,1.5%,11,5.6%,76,11.1%,12,11.8%,80,5.2%,20,17.5%
Norman Powell,29.4,LAC,Wing,1535,57,0.6%,62,1.4%,52,3.1%,19,1.6%,35,9.6%,59,1.1%,48,9.3%
Taurean Prince,28.6,MIN,Forward,1182,39,0.6%,34,1.0%,21,4.2%,5,1.3%,10,9.6%,51,1.4%,30,10.5%
Payton Pritchard,24.8,BOS,Point,549,0,0.0%,9,0.9%,67,2.5%,98,4.3%,48,10.5%,0,0.0%,0,0.0%
Immanuel Quickley,23.4,NYK,Combo,2302,18,0.3%,53,1.5%,63,3.0%,64,2.5%,87,11.6%,76,0.6%,51,4.4%
Julius Randle,27.9,NYK,Forward,2733,15,0.4%,14,0.8%,58,3.0%,81,5.3%,100,21.2%,54,1.6%,100,50.7%
