Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Jalen Brunson,26.2,NYK,Point,442,69,53.5%,75,65%,81,58%,63,42%,81,53%,50,29%,27,34%,25,33%
Jimmy Butler,33.1,MIA,Forward,955,26,49.8%,26,59%,53,43%,47,41%,37,42%,75,44%,23,34%,43,37%
Kentavious Caldwell-Pope,29.7,DEN,Combo,664,75,56.5%,75,62%,19,35%,88,67%,56,52%,100,47%,31,34%,50,38%
Clint Capela,28.5,ATL,Big,179,76,61.0%,34,66%,58,44%,0,0%,55,44%,0,0%,0,0%,0,0%
Nicolas Claxton,23.5,BKN,Big,116,95,72.0%,74,76%,95,63%,0,0%,95,63%,0,0%,0,0%,0,0%
John Collins,25.1,ATL,Big,186,34,52.9%,95,89%,55,43%,79,50%,53,43%,0,46%,40,26%,53,33%
Mike Conley,35.1,MIN,Point,255,100,67.8%,13,40%,100,67%,19,25%,100,58%,0,43%,100,56%,100,53%
Torrey Craig,31.9,PHX,Forward,177,100,70.9%,89,83%,100,64%,100,100%,100,69%,100,53%,0,20%,90,46%
Stephen Curry,34.6,GSW,Point,491,81,56.5%,81,65%,94,62%,56,40%,94,53%,0,50%,60,36%,50,37%
Anthony Davis,29.6,LAL,Big,650,37,53.1%,26,63%,63,45%,76,49%,63,46%,0,50%,0,22%,0,33%
Donte DiVincenzo,25.7,GSW,Wing,207,37,50.9%,15,55%,22,38%,0,0%,26,38%,0,80%,0,19%,52,35%
Spencer Dinwiddie,29.6,BKN,Point,159,31,48.0%,69,64%,19,36%,13,20%,13,32%,0,50%,0,33%,38,35%
Kevin Durant,34.1,PHX,Big,465,26,51.1%,89,88%,66,47%,74,48%,68,47%,0,20%,70,37%,53,33%
Anthony Edwards,21.2,MIN,Wing,279,33,50.7%,33,61%,63,46%,81,45%,67,45%,0,14%,38,33%,23,31%
Joel Embiid,28.6,PHI,Big,335,3,45.4%,47,69%,21,30%,71,46%,34,38%,0,0%,0,20%,0,19%
Dorian Finney-Smith,29.5,BKN,Big,100,45,54.3%,100,100%,3,0%,24,0%,3,0%,0,25%,0,46%,84,41%
De'Aaron Fox,24.9,SAC,Point,269,56,49.4%,44,61%,50,48%,50,38%,50,45%,0,29%,40,35%,31,34%
Darius Garland,22.8,CLE,Point,188,63,51.2%,31,56%,31,38%,75,50%,44,44%,0,38%,73,39%,75,39%
Rudy Gobert,30.3,MIN,Big,209,82,61.4%,45,69%,16,22%,0,0%,13,22%,0,0%,0,0%,0,0%
Aaron Gordon,27.1,DEN,Forward,706,68,56.7%,53,66%,26,35%,37,36%,21,35%,0,42%,54,38%,57,40%
Eric Gordon,33.9,LAC,Wing,149,44,52.3%,7,50%,89,57%,85,50%,89,56%,0,100%,29,32%,45,34%
Draymond Green,32.7,GSW,Big,365,16,49.4%,34,66%,34,38%,87,57%,45,41%,0,23%,0,33%,11,26%
Jeff Green,36.2,DEN,Big,341,39,53.3%,63,71%,26,33%,24,0%,24,31%,0,43%,0,23%,53,33%
Quentin Grimes,22.5,NYK,Wing,240,7,40.2%,22,57%,0,0%,100,100%,81,50%,11,25%,13,24%,16,24%
Rui Hachimura,24.7,LAL,Forward,408,84,62.7%,79,76%,47,41%,68,47%,47,43%,0,38%,100,50%,95,47%
James Harden,33.2,PHI,Point,425,38,48.1%,0,38%,25,36%,81,56%,19,42%,0,100%,53,36%,63,38%
Tobias Harris,30.3,PHI,Forward,390,74,58.3%,84,79%,84,50%,42,38%,74,47%,0,43%,31,35%,48,38%
Josh Hart,27.7,NYK,Wing,352,56,53.8%,41,64%,59,45%,41,33%,37,40%,56,35%,0,29%,29,32%
Isaiah Hartenstein,24.5,NYK,Big,213,18,50.0%,5,55%,45,40%,89,100%,61,45%,0,0%,0,0%,0,0%
Haywood Highsmith,25.9,MIA,Big,144,97,77.1%,89,88%,3,0%,24,0%,3,0%,0,75%,0,29%,0,53%
Jrue Holiday,32.4,MIL,Point,190,44,48.2%,88,67%,56,50%,31,30%,31,43%,0,50%,0,23%,13,30%
Al Horford,36.4,BOS,Big,615,13,49.2%,97,89%,24,31%,50,33%,26,32%,100,39%,20,25%,42,30%
Kevin Huerter,24.2,SAC,Wing,184,11,40.3%,44,67%,74,50%,33,25%,70,46%,0,22%,4,20%,3,21%
DeAndre Hunter,24.9,ATL,Forward,246,42,51.1%,47,64%,16,33%,84,63%,58,45%,0,33%,46,36%,29,35%
Jaren Jackson,23.1,MEM,Big,220,8,47.0%,16,60%,53,41%,24,0%,42,39%,0,33%,50,28%,32,29%
LeBron James,37.8,LAL,Big,664,50,55.2%,71,75%,76,54%,55,39%,71,49%,0,83%,10,25%,16,28%
Cameron Johnson,26.7,BKN,Forward,151,79,61.8%,58,67%,63,45%,95,75%,89,53%,0,50%,62,39%,81,43%
Nikola Jokic,27.7,DEN,Big,782,71,59.4%,61,71%,74,52%,63,41%,76,51%,0,0%,90,48%,100,47%
Tyus Jones,26.5,MEM,Combo,120,0,34.7%,19,50%,56,50%,13,0%,38,45%,0,13%,0,18%,0,16%
Luke Kennard,26.4,MEM,Combo,106,94,69.6%,19,50%,100,75%,13,0%,81,60%,0,57%,0,44%,94,50%
Jock Landale,27.0,PHX,Big,106,92,68.2%,84,83%,100,77%,24,0%,97,67%,0,0%,0,0%,0,0%
Caris LeVert,28.2,CLE,Wing,167,52,53.2%,67,73%,30,38%,41,33%,26,38%,0,33%,71,38%,61,36%
Kevon Looney,26.7,GSW,Big,324,68,57.8%,21,62%,39,38%,89,100%,50,43%,0,0%,0,0%,0,0%
Brook Lopez,34.6,MIL,Big,181,87,63.4%,66,73%,82,58%,61,40%,84,54%,0,100%,0,33%,84,41%
Kevin Love,34.1,MIA,Big,372,29,52.0%,0,47%,39,38%,79,50%,47,42%,17,25%,80,39%,79,37%
Kyle Lowry,36.6,MIA,Point,633,75,55.6%,25,55%,75,51%,69,45%,69,49%,0,27%,87,44%,88,41%
Trey Lyles,27.0,SAC,Big,117,42,53.8%,24,63%,87,60%,0,0%,87,60%,33,31%,0,36%,53,33%
Terance Mann,26.0,LAC,Combo,132,100,73.4%,94,75%,88,67%,0,0%,100,67%,0,50%,0,50%,94,50%
Caleb Martin,27.1,MIA,Forward,737,89,63.0%,68,72%,32,40%,89,63%,84,50%,50,43%,69,42%,71,42%
Tyrese Maxey,22.0,PHI,Combo,419,63,52.1%,56,57%,25,42%,44,28%,19,38%,0,57%,46,37%,75,40%
De'Anthony Melton,24.4,PHI,Combo,269,25,49.4%,13,45%,0,11%,88,67%,0,25%,0,33%,92,41%,63,38%
Khris Middleton,31.2,MIL,Forward,173,58,54.1%,21,53%,74,46%,74,54%,79,49%,0,0%,92,46%,67,41%
Davion Mitchell,24.2,SAC,Combo,138,31,50.0%,94,75%,88,67%,75,50%,81,60%,0,10%,62,38%,19,27%
Donovan Mitchell,26.1,CLE,Combo,206,31,50.0%,50,57%,69,58%,69,47%,69,53%,0,0%,23,30%,31,30%
Evan Mobley,21.4,CLE,Big,187,5,45.8%,79,77%,13,17%,89,100%,11,20%,0,0%,0,0%,0,0%
Malik Monk,24.7,SAC,Wing,205,15,47.8%,74,75%,33,39%,7,0%,19,34%,0,17%,58,36%,39,33%
Moses Moody,20.4,GSW,Wing,135,100,79.0%,74,75%,37,40%,7,0%,15,33%,0,56%,0,75%,100,65%
Ja Morant,23.2,MEM,Point,187,50,48.6%,63,64%,6,26%,6,13%,6,23%,0,0%,93,54%,94,42%
Dejounte Murray,26.1,ATL,Combo,226,56,50.8%,19,50%,63,57%,50,33%,44,48%,0,44%,38,34%,38,36%
Jamal Murray,25.7,DEN,Combo,791,69,55.3%,69,59%,50,48%,81,51%,50,49%,0,50%,85,40%,81,41%
Keegan Murray,22.2,SAC,Forward,191,63,56.4%,5,46%,95,57%,79,60%,95,58%,0,36%,69,42%,57,40%
Georges Niang,29.4,PHI,Forward,153,95,64.3%,100,100%,84,50%,11,0%,42,43%,0,43%,85,44%,86,44%
Royce O'Neale,29.4,BKN,Wing,118,0,32.1%,26,60%,0,0%,7,0%,0,0%,0,0%,8,21%,0,19%
Josh Okogie,24.2,PHX,Forward,174,5,41.7%,37,63%,5,25%,32,33%,5,29%,0,20%,0,0%,0,15%
Onyeka Okongwu,21.9,ATL,Big,150,89,66.1%,53,70%,79,56%,24,0%,74,50%,0,0%,0,100%,0,100%
Chris Paul,37.5,PHX,Point,250,0,45.6%,50,63%,13,30%,88,57%,38,44%,0,14%,33,35%,0,30%
Cameron Payne,28.2,PHX,Point,146,94,57.8%,88,67%,56,50%,100,60%,81,53%,0,33%,80,44%,81,40%
Gary Payton II,29.9,GSW,Wing,170,93,67.4%,96,84%,96,67%,0,0%,96,67%,0,40%,0,0%,0,27%
Jordan Poole,23.4,GSW,Combo,270,6,41.3%,63,58%,6,27%,56,42%,6,31%,0,43%,15,25%,25,28%
Michael Porter,24.3,DEN,Wing,647,41,52.1%,70,73%,26,38%,37,27%,11,33%,22,30%,63,37%,48,35%
Bobby Portis,27.7,MIL,Big,105,61,56.3%,87,86%,89,62%,79,50%,87,60%,0,22%,0,33%,21,28%
Norman Powell,29.4,LAC,Wing,167,74,57.4%,44,67%,56,44%,63,40%,56,42%,0,13%,100,55%,81,43%
Taurean Prince,28.6,MIN,Forward,162,32,50.0%,0,22%,16,33%,11,0%,11,30%,25,42%,0,43%,76,42%
Immanuel Quickley,23.4,NYK,Combo,171,6,41.3%,0,25%,81,63%,31,20%,75,54%,0,44%,0,15%,6,23%
Julius Randle,27.9,NYK,Forward,329,11,43.2%,32,61%,11,31%,63,44%,26,36%,0,27%,8,25%,5,26%
Austin Reaves,24.4,LAL,Wing,617,67,55.7%,30,61%,48,43%,59,38%,48,42%,0,47%,88,44%,84,44%
Paul Reed,23.4,PHI,Big,145,53,55.6%,13,59%,58,44%,0,0%,55,44%,0,0%,0,0%,0,0%
Duncan Robinson,28.5,MIA,Wing,391,78,60.5%,93,82%,11,25%,30,20%,7,24%,100,57%,67,37%,74,41%
Mitchell Robinson,24.6,NYK,Big,298,74,60.4%,18,60%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%
D'Angelo Russell,26.7,LAL,Point,496,25,47.8%,31,56%,88,59%,44,37%,75,49%,0,25%,7,31%,6,30%
Domantas Sabonis,26.5,SAC,Big,242,18,50.0%,53,70%,32,35%,66,43%,32,37%,0,100%,0,0%,0,20%
Dennis Schroder,29.1,LAL,Point,447,19,47.4%,6,39%,44,47%,38,33%,25,43%,0,45%,47,35%,56,38%
Landry Shamet,25.6,PHX,Combo,177,31,50.0%,6,33%,31,43%,13,0%,13,33%,0,42%,62,38%,69,39%
Marcus Smart,28.7,BOS,Point,668,88,57.5%,100,71%,56,50%,19,25%,63,48%,100,56%,13,31%,69,39%
Max Strus,26.6,MIA,Wing,707,48,52.6%,59,68%,44,43%,41,33%,37,40%,33,32%,46,34%,42,34%
Jayson Tatum,24.7,BOS,Forward,797,53,52.4%,63,69%,42,40%,53,43%,32,41%,0,50%,15,31%,14,32%
Klay Thompson,32.7,GSW,Wing,467,30,50.2%,44,67%,19,32%,78,44%,22,37%,78,42%,54,36%,65,37%
Xavier Tillman,23.8,MEM,Big,183,58,55.7%,29,63%,45,40%,24,0%,29,36%,0,0%,0,100%,0,33%
Obi Toppin,24.7,NYK,Big,167,32,52.3%,58,71%,45,40%,50,33%,34,38%,83,38%,30,25%,47,32%
Karl-Anthony Towns,27.0,MIN,Big,249,63,56.6%,76,77%,84,59%,47,29%,79,53%,0,25%,60,29%,26,28%
PJ Tucker,37.5,PHI,Big,292,24,51.0%,8,56%,3,0%,24,0%,3,0%,50,35%,0,0%,74,35%
Jarred Vanderbilt,23.6,LAL,Big,269,0,45.1%,39,67%,11,11%,89,100%,18,27%,0,24%,0,0%,5,24%
Gabe Vincent,26.4,MIA,Combo,716,19,49.2%,19,50%,13,31%,63,46%,25,38%,33,34%,46,37%,44,36%
Lonnie Walker,23.9,LAL,Wing,154,59,54.4%,7,50%,93,63%,74,43%,85,53%,0,50%,25,29%,58,36%
Russell Westbrook,34.0,LAC,Point,192,6,45.7%,56,63%,0,23%,0,10%,0,19%,0,25%,67,38%,44,36%
Derrick White,28.3,BOS,Combo,590,88,64.5%,88,65%,38,47%,100,100%,63,53%,67,41%,100,48%,88,46%
Andrew Wiggins,27.7,GSW,Forward,441,47,51.7%,74,73%,79,48%,53,43%,68,46%,0,14%,38,35%,10,30%
Grant Williams,23.9,BOS,Big,237,84,62.2%,39,67%,18,25%,0,0%,16,25%,67,38%,100,50%,95,44%
Robert Williams,25.0,BOS,Big,410,100,79.5%,82,81%,97,75%,0,0%,100,75%,0,0%,0,0%,0,0%
Trae Young,24.1,ATL,Point,266,13,47.3%,19,46%,38,43%,88,57%,56,47%,0,100%,20,32%,19,33%
Cody Zeller,30.1,MIA,Big,163,53,55.6%,11,57%,71,50%,89,100%,82,54%,0,0%,0,0%,0,0%
Ivica Zubac,25.6,LAC,Big,129,66,56.7%,3,53%,89,62%,0,0%,92,62%,0,0%,0,0%,0,0%
