Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Jimmy Butler,35.1,GSW,Forward,436,26,50.3%,61,71%,43,30%,74,46%,48,36%,14,25%,64,39%,13,33%
Kentavious Caldwell-Pope,31.7,ORL,Wing,189,0,32.9%,4,0%,4,0%,71,40%,50,33%,0,20%,0,25%,0,23%
Wendell Carter,25.5,ORL,Big,188,62,59.6%,88,79%,38,40%,82,50%,62,43%,0,25%,0,33%,0,29%
Alex Caruso,30.7,OKC,Forward,561,78,57.3%,13,50%,91,58%,30,25%,83,50%,57,35%,93,47%,83,42%
Mike Conley,37.1,MIN,Point,356,0,40.6%,0,27%,0,22%,50,50%,0,24%,50,37%,42,32%,43,33%
Cade Cunningham,23.1,DET,Combo,247,5,44.6%,16,54%,79,47%,58,45%,84,47%,0,0%,0,18%,0,18%
Stephen Curry,36.6,GSW,Point,318,79,60.4%,93,82%,57,47%,86,56%,64,50%,0,42%,75,42%,71,42%
Donte DiVincenzo,27.8,MIN,Combo,369,21,48.0%,5,53%,53,41%,79,50%,58,42%,25,43%,13,27%,17,32%
Luka Doncic,25.7,LAL,Point,207,43,52.5%,71,71%,43,43%,71,55%,50,46%,0,100%,50,33%,50,34%
Luguentz Dort,25.5,OKC,Wing,665,38,51.5%,88,85%,13,14%,13,0%,8,9%,80,44%,19,30%,43,35%
Kris Dunn,30.6,LAC,Combo,151,37,50.0%,21,55%,0,20%,0,0%,0,20%,0,27%,0,46%,44,36%
Jalen Duren,21.0,DET,Big,203,88,65.0%,50,69%,65,50%,0,0%,79,50%,0,0%,0,0%,0,0%
Tari Eason,23.5,HOU,Forward,131,74,57.0%,74,75%,17,17%,35,33%,13,22%,0,30%,0,50%,57,39%
Zach Edey,22.6,MEM,Big,172,65,60.0%,59,71%,24,33%,82,50%,32,36%,0,0%,0,0%,0,0%
Anthony Edwards,23.2,MIN,Combo,584,74,53.8%,47,58%,95,55%,47,31%,79,47%,0,47%,50,35%,67,37%
Dorian Finney-Smith,31.5,LAL,Forward,169,52,53.4%,22,56%,9,0%,0,0%,4,0%,0,20%,0,56%,43,37%
Darius Garland,24.8,CLE,Point,147,21,49.2%,29,60%,93,62%,14,38%,86,55%,0,0%,17,29%,14,28%
Shai Gilgeous-Alexander,26.3,OKC,Point,849,29,49.9%,43,63%,71,47%,43,47%,57,47%,0,33%,25,29%,21,29%
Rudy Gobert,32.4,MIN,Big,411,56,58.2%,35,65%,0,18%,0,0%,0,18%,0,0%,0,0%,0,0%
Aaron Gordon,29.1,DEN,Big,521,38,55.1%,21,59%,65,50%,68,36%,68,46%,33,29%,94,43%,52,38%
AJ Green,25.1,MIL,Wing,134,96,71.1%,0,0%,4,0%,13,0%,4,0%,0,50%,100,55%,100,53%
Draymond Green,34.7,GSW,Big,418,6,45.5%,38,65%,65,50%,21,0%,56,42%,0,21%,12,29%,10,26%
Jalen Green,22.7,HOU,Wing,214,8,44.8%,71,75%,17,21%,13,0%,13,18%,0,13%,33,33%,9,30%
Rui Hachimura,26.7,LAL,Forward,182,96,62.3%,43,67%,52,33%,17,0%,22,27%,100,50%,0,47%,96,48%
Tyrese Haliburton,24.7,IND,Combo,770,89,56.4%,89,76%,68,44%,95,58%,89,48%,0,36%,63,36%,50,36%
Tim Hardaway Jr.,32.6,DET,Forward,188,9,45.1%,13,50%,57,40%,35,33%,52,36%,0,13%,36,38%,4,31%
James Harden,35.2,LAC,Point,275,50,52.5%,50,65%,29,39%,0,0%,14,38%,0,0%,67,39%,64,38%
Tobias Harris,32.3,DET,Forward,232,57,53.6%,30,62%,70,46%,70,45%,70,46%,0,54%,0,22%,70,41%
Josh Hart,29.7,NYK,Wing,641,54,54.2%,29,64%,67,39%,13,0%,58,34%,60,38%,76,37%,61,37%
Isaiah Hartenstein,26.5,OKC,Big,515,76,62.4%,79,77%,76,51%,53,33%,76,49%,0,0%,0,0%,0,0%
Sam Hauser,26.9,BOS,Forward,106,70,56.3%,96,100%,0,0%,100,100%,96,100%,0,43%,0,29%,13,33%
Tyler Herro,24.8,MIA,Combo,225,79,55.7%,58,67%,89,55%,58,45%,100,52%,0,25%,75,38%,78,37%
Buddy Hield,31.9,GSW,Wing,338,46,53.1%,21,54%,46,33%,50,20%,33,28%,40,33%,86,43%,83,41%
Haywood Highsmith,27.9,MIA,Forward,139,100,71.9%,87,83%,100,100%,0,0%,96,100%,0,50%,0,38%,87,43%
Jrue Holiday,34.4,BOS,Combo,263,95,56.8%,100,89%,5,23%,53,33%,5,25%,0,17%,94,42%,56,36%
Chet Holmgren,22.5,OKC,Big,684,26,51.3%,44,66%,29,34%,71,38%,26,35%,50,31%,18,29%,19,30%
Al Horford,38.4,BOS,Big,347,53,57.7%,82,79%,32,35%,82,50%,38,39%,0,40%,71,42%,76,41%
DeAndre Hunter,26.9,CLE,Forward,185,43,52.4%,70,73%,26,20%,78,50%,17,27%,0,50%,86,46%,91,46%
Jaren Jackson,25.1,MEM,Big,211,15,47.8%,47,67%,21,33%,100,100%,24,35%,0,50%,65,41%,90,44%
LeBron James,39.8,LAL,Big,203,35,54.5%,76,76%,9,24%,82,50%,29,35%,0,57%,6,29%,33,36%
Ty Jerome,27.3,CLE,Combo,186,16,47.8%,0,47%,53,41%,32,29%,42,39%,0,50%,81,39%,89,39%
Isaiah Joe,25.3,OKC,Wing,167,67,55.1%,92,88%,92,50%,92,67%,96,60%,0,44%,14,30%,26,33%
Nikola Jokic,29.7,DEN,Big,562,41,55.2%,68,74%,56,48%,62,34%,65,45%,0,25%,82,43%,81,42%
Derrick Jones Jr.,27.7,LAC,Big,128,21,50.0%,3,50%,94,70%,21,0%,88,58%,0,33%,0,20%,24,30%
Cory Joseph,33.2,ORL,Point,142,57,53.3%,100,100%,79,50%,100,67%,93,57%,0,14%,0,38%,29,30%
Luke Kornet,29.3,BOS,Big,180,100,72.4%,91,80%,12,25%,0,0%,9,25%,0,0%,0,0%,0,0%
Jonathan Kuminga,22.1,GSW,Forward,184,61,54.3%,65,72%,39,29%,91,60%,39,33%,0,50%,0,33%,78,42%
Kawhi Leonard,33.3,LAC,Forward,264,91,60.0%,91,85%,83,51%,61,43%,74,48%,0,88%,7,27%,74,41%
Kevon Looney,28.7,GSW,Big,128,3,44.0%,6,53%,44,43%,21,0%,15,30%,0,0%,0,0%,0,0%
Bennedict Mathurin,22.4,IND,Wing,369,58,54.3%,33,64%,88,46%,67,38%,79,44%,90,44%,10,29%,48,35%
Miles McBride,24.1,NYK,Combo,334,32,49.4%,37,56%,21,36%,26,27%,11,32%,100,45%,31,31%,72,37%
TJ McConnell,32.6,IND,Point,385,64,57.0%,36,60%,57,47%,93,64%,79,52%,0,67%,0,45%,0,50%
Jaden McDaniels,24.1,MIN,Forward,494,83,57.7%,74,75%,61,41%,87,54%,61,44%,71,38%,57,39%,52,38%
Sam Merrill,28.5,CLE,Wing,159,71,56.4%,96,100%,0,0%,0,0%,0,0%,0,38%,67,36%,57,37%
Davion Mitchell,26.2,MIA,Point,209,100,72.7%,57,67%,100,74%,0,0%,100,64%,0,60%,100,56%,100,57%
Donovan Mitchell,28.2,CLE,Combo,288,63,52.4%,53,61%,84,51%,16,20%,74,46%,0,36%,38,34%,39,35%
Evan Mobley,23.4,CLE,Big,257,94,67.4%,97,82%,47,45%,21,0%,53,41%,0,67%,100,44%,100,47%
Moses Moody,22.4,GSW,Wing,214,13,45.1%,46,67%,33,26%,79,50%,38,29%,0,21%,48,34%,13,30%
Ja Morant,25.2,MEM,Point,149,7,43.2%,14,53%,36,40%,79,56%,36,42%,0,67%,8,19%,7,25%
Jamal Murray,27.7,DEN,Combo,578,53,51.6%,74,68%,37,38%,74,46%,53,42%,0,22%,69,38%,61,36%
Andrew Nembhard,24.8,IND,Combo,762,84,56.1%,32,55%,42,40%,58,45%,63,43%,75,44%,100,50%,100,48%
Aaron Nesmith,25.0,IND,Wing,649,88,61.1%,8,50%,79,43%,58,29%,71,39%,100,48%,90,50%,91,49%
Gary Payton II,31.9,GSW,Wing,199,79,57.3%,63,72%,21,22%,0,0%,25,22%,30,32%,0,56%,74,39%
Scotty Pippen,24.0,MEM,Combo,189,26,49.3%,21,55%,26,37%,79,50%,37,38%,0,50%,56,36%,83,38%
Brandin Podziemski,21.7,GSW,Combo,412,0,43.8%,11,53%,32,37%,21,27%,26,34%,0,21%,44,35%,28,32%
Kevin Porter,24.5,MIL,Combo,148,11,46.7%,42,57%,16,33%,42,30%,16,32%,0,67%,0,40%,0,46%
Michael Porter,26.3,DEN,Forward,435,17,49.2%,26,59%,30,25%,48,36%,35,30%,0,24%,50,39%,26,34%
Bobby Portis,29.7,MIL,Big,158,29,51.5%,12,57%,85,57%,53,33%,68,46%,0,30%,41,39%,33,36%
Kristaps Porzingis,29.3,BOS,Big,230,0,34.2%,15,58%,6,21%,50,30%,6,24%,0,0%,0,16%,0,15%
Quinten Post,24.6,GSW,Big,162,24,51.0%,0,43%,65,50%,21,0%,47,40%,0,45%,29,33%,48,37%
Norman Powell,31.4,LAC,Wing,237,63,55.1%,46,67%,83,44%,96,100%,88,50%,0,33%,62,36%,52,35%
Payton Pritchard,26.8,BOS,Point,298,93,62.9%,79,74%,7,29%,50,50%,7,36%,0,43%,83,43%,79,43%
Julius Randle,29.9,MIN,Big,527,47,56.4%,41,66%,62,49%,74,40%,74,48%,17,22%,82,43%,57,38%
Austin Reaves,26.4,LAL,Combo,196,58,52.1%,79,70%,74,46%,100,67%,95,50%,0,45%,19,29%,33,33%
Naz Reid,25.2,MIN,Big,367,79,62.8%,15,58%,100,81%,21,0%,100,77%,67,37%,59,41%,67,40%
Mitchell Robinson,26.6,NYK,Big,369,71,60.8%,29,63%,24,33%,0,0%,21,33%,0,0%,0,0%,0,0%
Dennis Schroder,31.1,DET,Point,164,86,60.8%,86,75%,50,45%,29,42%,43,43%,0,33%,0,57%,93,50%
Alperen Sengun,22.3,HOU,Big,252,9,46.2%,32,63%,41,41%,41,17%,35,38%,0,50%,0,33%,0,38%
Ben Sheppard,23.3,IND,Wing,261,92,64.5%,96,100%,92,50%,96,100%,96,60%,20,31%,0,53%,87,42%
Pascal Siakam,30.6,IND,Big,768,50,56.6%,71,74%,53,47%,59,34%,59,42%,83,48%,71,42%,86,43%
Jabari Smith Jr.,21.5,HOU,Big,138,85,64.7%,100,100%,79,56%,82,50%,82,55%,0,50%,0,42%,95,45%
Max Strus,28.6,CLE,Wing,252,75,56.8%,8,50%,92,50%,0,0%,88,50%,40,33%,81,42%,78,39%
Jayson Tatum,26.7,BOS,Forward,321,30,50.6%,74,75%,22,19%,57,41%,30,30%,0,0%,43,38%,48,37%
Amen Thompson,21.8,HOU,Combo,227,42,50.6%,68,68%,63,42%,32,29%,47,40%,0,0%,0,50%,0,33%
Ausar Thompson,21.8,DET,Wing,134,83,58.5%,67,73%,21,22%,13,0%,17,20%,0,0%,0,0%,0,0%
Obi Toppin,26.7,IND,Forward,429,65,55.5%,48,67%,74,50%,35,33%,78,48%,86,40%,21,30%,13,33%
Karl-Anthony Towns,29.0,NYK,Big,639,32,53.9%,56,69%,35,38%,79,46%,50,40%,0,67%,29,33%,43,36%
Gary Trent Jr.,25.8,MIL,Wing,170,100,71.7%,79,80%,29,25%,83,56%,83,46%,0,50%,95,53%,96,52%
Myles Turner,28.6,IND,Big,671,44,55.7%,26,61%,59,49%,97,67%,85,56%,100,56%,24,30%,29,35%
Fred VanVleet,30.7,HOU,Point,276,71,57.4%,57,67%,14,33%,50,50%,29,39%,0,33%,92,46%,86,44%
Dean Wade,27.9,CLE,Forward,137,0,41.7%,96,100%,9,0%,0,0%,4,0%,0,17%,0,25%,0,21%
Franz Wagner,23.2,ORL,Forward,228,13,46.5%,57,69%,78,51%,78,50%,87,51%,0,0%,0,20%,0,17%
Cason Wallace,21.0,OKC,Combo,514,47,51.3%,84,73%,11,32%,79,50%,21,33%,0,36%,25,29%,22,32%
Peyton Watson,22.1,DEN,Forward,179,4,45.0%,9,44%,48,31%,17,0%,26,29%,0,45%,0,29%,57,39%
Russell Westbrook,36.0,DEN,Point,312,14,46.6%,7,50%,14,33%,36,45%,21,38%,0,32%,33,31%,36,32%
Derrick White,30.3,BOS,Combo,415,100,61.5%,95,83%,100,56%,5,0%,68,45%,50,43%,88,39%,94,40%
Aaron Wiggins,25.8,OKC,Wing,276,42,52.8%,25,57%,75,43%,13,0%,67,38%,0,50%,57,35%,70,38%
Andrew Wiggins,29.7,MIA,Wing,200,21,48.1%,17,53%,58,38%,63,30%,63,35%,0,50%,52,34%,65,37%
Jalen Williams,23.6,OKC,Forward,795,22,49.9%,39,64%,65,43%,52,40%,57,42%,0,40%,14,30%,9,31%
Ivica Zubac,27.6,LAC,Big,255,91,65.9%,74,74%,88,60%,0,0%,91,60%,0,0%,0,0%,0,0%
