Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Kevin Durant,24.1,OKC,Forward,479,42,-0.6%,82,+4.5%,8,-5.9%,55,+0.5%,23,-5.5%,99,+7.0%,7,-6.1%,59,+0.9%
Monta Ellis,27.0,MIL,Combo,151,10,-6.0%,61,+2.1%,79,+2.7%,56,+0.7%,68,+3.3%,25,-1.6%,23,-3.9%,16,-5.5%
Reggie Evans,32.5,BKN,Big,208,66,+2.7%,69,+2.8%,23,-2.9%,41,-1.4%,31,-4.3%,44,-0.3%,66,+1.8%,64,+1.5%
Festus Ezeli,23.0,GSW,Big,132,55,+1.2%,7,-8.1%,80,+2.9%,82,+5.7%,92,+8.6%,50,+0.2%,44,-0.8%,45,-0.5%
Kenneth Faried,23.0,DEN,Big,144,60,+1.5%,2,-9.5%,55,+0.5%,66,+1.4%,63,+1.9%,94,+4.4%,76,+3.2%,93,+7.6%
Raymond Felton,28.4,NYK,Combo,452,51,+0.6%,33,-1.7%,61,+1.0%,55,+0.5%,58,+1.5%,57,+0.4%,51,-0.2%,51,+0.2%
Derek Fisher,38.2,OKC,Wing,256,87,+6.8%,71,+3.1%,32,-1.8%,8,-7.3%,7,-9.1%,87,+3.4%,73,+2.6%,87,+6.0%
Francisco Garcia,30.8,HOU,Wing,152,97,+9.8%,1,-12.0%,100,+9.8%,27,-3.2%,82,+6.5%,97,+5.4%,53,+0.0%,84,+5.4%
Kevin Garnett,36.5,BOS,Big,211,27,-2.3%,51,+0.9%,52,+0.4%,61,+1.1%,59,+1.5%,92,+3.7%,6,-6.2%,32,-2.4%
Marc Gasol,27.8,MEM,Big,608,28,-2.2%,60,+1.8%,86,+3.6%,39,-1.9%,62,+1.7%,66,+0.9%,16,-4.4%,29,-3.5%
Pau Gasol,32.3,LAL,Big,145,85,+6.2%,55,+1.2%,24,-2.4%,24,-3.6%,18,-6.1%,64,+0.7%,87,+4.2%,82,+4.9%
Paul George,22.5,IND,Wing,776,69,+3.0%,94,+7.9%,18,-4.2%,50,-0.5%,28,-4.7%,2,-5.7%,71,+2.6%,31,-3.2%
Taj Gibson,27.4,CHI,Big,200,87,+6.7%,53,+1.0%,71,+1.9%,61,+1.2%,66,+3.0%,30,-1.2%,29,-2.9%,25,-4.1%
Manu Ginobili,35.3,SAS,Wing,557,66,+2.7%,83,+5.0%,30,-2.0%,0,-10.8%,2,-12.8%,79,+2.1%,95,+5.7%,94,+7.8%
Danny Green,25.4,SAS,Wing,664,17,-4.4%,24,-3.1%,74,+2.1%,72,+2.1%,72,+4.2%,39,-0.5%,45,-0.6%,40,-1.1%
Draymond Green,22.7,GSW,Forward,220,83,+5.7%,15,-4.2%,60,+1.0%,33,-2.5%,45,-1.5%,55,+0.3%,92,+5.4%,85,+5.7%
Jeff Green,26.2,BOS,Forward,257,0,-11.3%,91,+6.7%,81,+2.9%,67,+1.6%,76,+4.4%,61,+0.5%,0,-11.7%,2,-11.2%
Blake Griffin,23.6,LAC,Big,157,56,+1.3%,16,-4.0%,58,+0.8%,74,+2.8%,69,+3.6%,82,+2.6%,34,-2.2%,54,+0.4%
Tyler Hansbrough,27.0,IND,Big,221,1,-10.4%,67,+2.7%,31,-2.0%,43,-1.2%,39,-3.2%,45,-0.2%,59,+0.7%,55,+0.5%
James Harden,23.2,HOU,Wing,242,98,+10.2%,45,-0.5%,94,+5.4%,49,-0.7%,77,+4.7%,32,-1.1%,27,-3.1%,24,-4.2%
Devin Harris,29.7,ATL,Combo,225,88,+6.9%,35,-1.3%,37,-1.4%,75,+2.8%,57,+1.5%,58,+0.4%,45,-0.6%,49,-0.1%
Udonis Haslem,32.4,MIA,Big,357,22,-3.1%,66,+2.7%,24,-2.8%,99,+11.7%,92,+8.9%,1,-7.7%,20,-3.9%,1,-11.6%
Roy Hibbert,25.9,IND,Big,692,97,+8.9%,84,+5.1%,96,+5.9%,28,-3.2%,64,+2.7%,3,-5.6%,35,-2.1%,8,-7.8%
George Hill,26.5,IND,Point,683,84,+6.1%,18,-3.9%,92,+5.1%,48,-0.7%,73,+4.4%,6,-4.6%,86,+4.1%,46,-0.5%
Kirk Hinrich,31.8,CHI,Combo,162,61,+1.5%,25,-2.3%,36,-1.5%,97,+10.6%,93,+9.1%,20,-1.9%,12,-4.9%,11,-6.8%
Al Horford,26.4,ATL,Big,217,39,-1.3%,43,-0.6%,49,-0.1%,88,+7.6%,87,+7.5%,49,+0.1%,4,-7.1%,10,-6.9%
Dwight Howard,26.9,LAL,Big,126,50,+0.4%,76,+3.6%,76,+2.3%,25,-3.5%,46,-1.3%,92,+3.7%,9,-6.0%,34,-2.3%
Serge Ibaka,23.1,OKC,Big,365,45,-0.2%,13,-4.8%,45,-0.5%,89,+7.7%,86,+7.2%,53,+0.3%,30,-2.7%,33,-2.4%
Andre Iguodala,28.8,DEN,Wing,242,91,+7.6%,78,+3.9%,3,-8.6%,80,+5.2%,39,-3.4%,0,-8.0%,98,+7.6%,47,-0.5%
Ersan Ilyasova,25.5,MIL,Big,117,68,+2.9%,97,+10.3%,0,-12.6%,51,-0.2%,3,-12.8%,74,+1.8%,60,+0.7%,70,+2.5%
Jarrett Jack,29.0,GSW,Point,425,23,-3.0%,29,-2.0%,41,-0.9%,63,+1.3%,52,+0.4%,91,+3.7%,37,-2.1%,67,+1.6%
Reggie Jackson,22.5,OKC,Combo,355,40,-0.9%,11,-5.8%,97,+6.9%,58,+0.8%,88,+7.8%,77,+2.0%,21,-3.9%,34,-1.9%
LeBron James,27.8,MIA,Forward,958,76,+4.6%,58,+1.7%,26,-2.4%,46,-0.8%,40,-3.2%,14,-2.2%,81,+3.7%,66,+1.5%
Brandon Jennings,23.1,MIL,Point,133,99,+11.5%,99,+11.3%,1,-11.0%,53,+0.2%,5,-10.8%,88,+3.6%,19,-4.1%,45,-0.5%
Ivan Johnson,28.6,ATL,Big,107,13,-5.5%,52,+1.0%,97,+6.0%,7,-7.7%,44,-1.7%,18,-1.9%,72,+2.6%,56,+0.7%
Joe Johnson,31.3,BKN,Wing,271,18,-4.3%,37,-1.2%,47,-0.4%,32,-2.7%,41,-3.0%,85,+3.0%,62,+1.2%,75,+4.2%
DeAndre Jordan,24.3,LAC,Big,143,18,-4.1%,8,-7.4%,92,+5.2%,85,+6.6%,97,+11.8%,18,-1.9%,32,-2.5%,21,-4.4%
Cory Joseph,21.2,SAS,Point,172,55,+1.0%,55,+1.3%,39,-1.2%,22,-4.7%,20,-5.9%,35,-0.6%,91,+5.2%,80,+4.6%
Jason Kidd,39.6,NYK,Combo,247,7,-7.3%,59,+1.8%,28,-2.2%,35,-2.3%,29,-4.5%,62,+0.6%,68,+2.2%,71,+2.7%
Kyle Korver,31.6,ATL,Wing,177,38,-1.5%,77,+3.6%,4,-7.1%,45,-0.8%,12,-7.9%,63,+0.6%,80,+3.7%,76,+4.3%
Kosta Koufos,23.7,DEN,Big,100,8,-7.0%,19,-3.8%,57,+0.7%,71,+2.1%,65,+2.8%,8,-3.7%,90,+4.7%,60,+1.0%
Carl Landry,29.1,GSW,Big,244,19,-4.0%,46,-0.3%,64,+1.2%,79,+4.6%,81,+5.8%,21,-1.8%,24,-3.6%,17,-5.4%
Ty Lawson,25.0,DEN,Point,235,5,-8.1%,86,+5.6%,21,-3.1%,36,-2.3%,24,-5.5%,82,+2.4%,31,-2.5%,48,-0.2%
Kawhi Leonard,21.3,SAS,Forward,771,50,+0.4%,38,-1.1%,83,+3.4%,84,+6.4%,96,+9.8%,29,-1.2%,3,-7.4%,6,-8.6%
Brook Lopez,24.6,BKN,Big,262,77,+4.6%,87,+6.0%,39,-1.3%,5,-8.2%,6,-9.5%,80,+2.2%,63,+1.3%,74,+3.5%
Ian Mahinmi,26.0,IND,Big,139,9,-6.5%,13,-4.4%,29,-2.1%,70,+2.0%,50,-0.1%,95,+4.9%,49,-0.4%,79,+4.4%
Kenyon Martin,34.8,NYK,Big,251,46,-0.0%,81,+4.4%,19,-3.6%,47,-0.7%,30,-4.3%,41,-0.3%,55,+0.2%,50,-0.1%
Kevin Martin,29.7,OKC,Wing,315,86,+6.4%,61,+2.2%,82,+2.9%,4,-8.5%,22,-5.6%,34,-0.7%,84,+4.1%,73,+3.4%
Luc Mbah a Moute,26.1,MIL,Forward,135,62,+2.2%,89,+6.5%,5,-6.6%,68,+1.6%,26,-5.0%,48,+0.1%,39,-1.6%,36,-1.5%
JaVale McGee,24.8,DEN,Big,111,82,+5.6%,92,+6.9%,62,+1.1%,21,-4.7%,35,-3.6%,22,-1.8%,40,-1.5%,30,-3.2%
Andre Miller,36.6,DEN,Combo,153,47,+0.0%,28,-2.0%,87,+4.2%,66,+1.4%,80,+5.7%,54,+0.3%,22,-3.9%,28,-3.6%
Mike Miller,32.7,MIA,Wing,209,79,+4.7%,88,+6.3%,42,-0.7%,14,-5.8%,16,-6.5%,39,-0.4%,58,+0.7%,53,+0.2%
Nazr Mohammed,35.2,CHI,Big,100,93,+8.6%,30,-1.9%,90,+4.5%,69,+2.0%,82,+6.5%,13,-2.3%,33,-2.3%,19,-4.6%
Gary Neal,28.1,SAS,Combo,377,44,-0.4%,72,+3.1%,46,-0.5%,3,-8.6%,8,-9.0%,52,+0.3%,94,+5.7%,86,+5.9%
Joakim Noah,27.7,CHI,Big,408,3,-9.0%,26,-2.1%,35,-1.6%,34,-2.4%,34,-4.0%,90,+3.7%,70,+2.4%,88,+6.1%
Lamar Odom,33.0,LAC,Big,106,12,-5.7%,4,-8.2%,53,+0.4%,65,+1.4%,61,+1.7%,73,+1.8%,89,+4.7%,90,+6.5%
Tony Parker,30.5,SAS,Point,762,58,+1.4%,24,-2.7%,59,+0.8%,92,+8.3%,95,+9.1%,42,-0.3%,8,-6.1%,13,-6.5%
Chandler Parsons,24.0,HOU,Forward,237,54,+0.8%,22,-3.5%,44,-0.6%,71,+2.0%,56,+1.4%,98,+6.6%,14,-4.5%,68,+2.1%
Chris Paul,27.5,LAC,Point,223,36,-1.8%,6,-8.1%,99,+8.8%,37,-2.2%,83,+6.5%,71,+1.7%,52,-0.1%,66,+1.6%
Kendrick Perkins,28.0,OKC,Big,209,2,-10.1%,42,-0.7%,51,+0.2%,91,+8.0%,91,+8.2%,27,-1.4%,8,-6.1%,9,-7.5%
Johan Petro,26.8,ATL,Big,100,11,-5.9%,8,-6.5%,55,+0.6%,87,+7.1%,87,+7.7%,72,+1.8%,29,-2.9%,39,-1.1%
Paul Pierce,35.1,BOS,Wing,255,89,+7.3%,54,+1.1%,8,-5.8%,76,+3.4%,43,-2.4%,12,-2.8%,85,+4.1%,62,+1.3%
Quincy Pondexter,24.6,MEM,Forward,347,33,-1.9%,12,-5.0%,9,-5.7%,59,+1.1%,29,-4.7%,87,+3.4%,96,+6.2%,97,+9.6%
Pablo Prigioni,35.5,NYK,Point,226,96,+8.9%,5,-8.2%,75,+2.2%,81,+5.7%,90,+7.9%,46,+0.0%,55,+0.2%,52,+0.2%
Tayshaun Prince,32.7,MEM,Wing,453,57,+1.4%,75,+3.6%,88,+4.3%,29,-2.8%,60,+1.5%,24,-1.6%,26,-3.4%,18,-5.1%
Zach Randolph,31.3,MEM,Big,553,39,-1.0%,87,+5.7%,77,+2.5%,39,-1.9%,53,+0.6%,19,-1.9%,15,-4.5%,13,-6.3%
Nate Robinson,28.4,CHI,Point,403,75,+4.5%,47,-0.3%,34,-1.7%,12,-6.4%,11,-8.1%,76,+1.9%,97,+6.5%,95,+8.4%
Larry Sanders,23.9,MIL,Big,112,4,-8.3%,92,+6.8%,12,-5.3%,16,-5.7%,4,-11.1%,76,+1.9%,69,+2.4%,78,+4.3%
Thabo Sefolosha,28.5,OKC,Wing,299,20,-3.7%,36,-1.2%,17,-4.2%,78,+4.2%,49,-0.1%,15,-2.2%,79,+3.5%,61,+1.3%
Iman Shumpert,22.4,NYK,Wing,331,71,+3.5%,68,+2.8%,78,+2.6%,42,-1.3%,55,+1.3%,33,-1.0%,28,-3.0%,26,-4.0%
JR Smith,27.1,NYK,Wing,349,67,+2.9%,95,+8.3%,33,-1.8%,11,-6.6%,9,-8.4%,61,+0.5%,48,-0.4%,50,+0.1%
Josh Smith,26.9,ATL,Forward,198,72,+3.9%,70,+2.8%,66,+1.4%,19,-5.1%,36,-3.6%,71,+1.6%,43,-0.8%,57,+0.8%
Tiago Splitter,27.8,SAS,Big,384,31,-1.9%,20,-3.7%,34,-1.6%,82,+6.1%,75,+4.4%,59,+0.5%,41,-1.2%,43,-0.7%
Lance Stephenson,22.2,IND,Wing,670,82,+5.6%,57,+1.6%,67,+1.5%,73,+2.5%,71,+4.0%,28,-1.4%,18,-4.1%,14,-5.6%
Jeff Teague,24.4,ATL,Point,212,15,-4.8%,50,+0.3%,48,-0.2%,77,+4.2%,71,+4.0%,56,+0.4%,13,-4.7%,22,-4.2%
Jason Terry,35.1,BOS,Combo,189,90,+7.5%,10,-6.2%,76,+2.3%,1,-9.6%,13,-7.3%,75,+1.8%,99,+11.6%,99,+13.5%
Klay Thompson,22.7,GSW,Wing,494,21,-3.3%,65,+2.6%,68,+1.5%,30,-2.8%,45,-1.3%,65,+0.8%,36,-2.1%,38,-1.4%
Dwyane Wade,30.8,MIA,Combo,778,6,-7.4%,21,-3.6%,87,+4.1%,94,+9.0%,99,+13.1%,3,-5.4%,18,-4.1%,4,-9.5%
Gerald Wallace,30.3,BKN,Forward,242,95,+8.9%,85,+5.4%,50,+0.0%,44,-1.2%,47,-1.2%,5,-5.0%,61,+0.8%,24,-4.2%
CJ Watson,28.5,BKN,Combo,159,24,-2.6%,34,-1.6%,69,+1.7%,62,+1.2%,66,+2.9%,45,-0.1%,42,-1.2%,39,-1.3%
David West,32.2,IND,Big,687,92,+8.1%,31,-1.9%,65,+1.3%,52,-0.1%,54,+1.2%,50,+0.2%,56,+0.5%,55,+0.7%
Deron Williams,28.4,BKN,Point,291,34,-1.9%,32,-1.8%,3,-7.7%,18,-5.5%,1,-13.2%,83,+2.7%,100,+12.3%,100,+15.0%
Sam Young,27.4,IND,Wing,126,24,-2.7%,76,+3.6%,89,+4.4%,45,-1.2%,67,+3.2%,24,-1.6%,11,-5.2%,12,-6.8%
