Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
J.J. Barea,32.4,DAL,Combo,768,71,-1.0%,29,+2.0%,70,-2.1%,41,+0.8%,58,-0.6%,70,-3.2%,90,-3.9%,91,-3.8%
Harrison Barnes,24.4,DAL,Big,2797,61,-0.5%,46,+0.3%,63,-1.4%,69,-1.9%,69,-1.6%,79,-4.7%,14,+3.2%,34,+1.1%
Matt Barnes,36.6,SAC,Forward,1360,69,-0.9%,43,+0.6%,82,-3.8%,77,-2.6%,87,-3.2%,75,-3.8%,46,+0.3%,65,-0.9%
Matt Barnes,36.6,GSW,Forward,376,85,-2.1%,83,-3.2%,96,-7.4%,37,+1.3%,89,-3.5%,86,-6.2%,38,+0.9%,59,-0.5%
Will Barton,25.8,DEN,Wing,1671,57,-0.4%,26,+2.2%,64,-1.5%,37,+1.2%,49,+0.1%,98,-12.9%,38,+0.9%,82,-2.5%
Brandon Bass,31.5,LAC,Big,458,2,+5.3%,3,+7.3%,72,-2.5%,86,-4.5%,88,-3.4%,4,+11.1%,19,+2.6%,7,+4.5%
Nicolas Batum,27.9,CHA,Wing,2611,54,-0.2%,43,+0.6%,77,-3.1%,54,-0.5%,70,-1.6%,61,-1.7%,40,+0.8%,46,+0.2%
Aron Baynes,29.9,DET,Big,1104,99,-6.8%,90,-4.2%,77,-3.1%,98,-9.1%,97,-6.0%,55,-0.6%,98,-7.7%,96,-6.0%
Kent Bazemore,27.3,ATL,Wing,1953,59,-0.4%,94,-5.1%,79,-3.4%,72,-2.1%,82,-2.7%,52,-0.2%,5,+5.6%,9,+4.0%
Bradley Beal,23.3,WAS,Wing,2680,63,-0.7%,35,+1.3%,14,+4.5%,73,-2.3%,34,+1.0%,48,+0.6%,87,-3.5%,84,-2.6%
Malik Beasley,19.9,DEN,Wing,112,100,-11.0%,89,-4.0%,99,-11.9%,99,-10.8%,100,-11.5%,33,+3.0%,100,-17.6%,100,-13.2%
Michael Beasley,27.8,MIL,Big,903,43,+0.4%,40,+0.8%,31,+1.8%,95,-6.6%,78,-2.3%,66,-2.6%,13,+3.5%,28,+1.6%
Marco Belinelli,30.6,CHA,Wing,1748,15,+2.2%,5,+6.0%,33,+1.6%,33,+1.7%,26,+1.7%,68,-2.9%,52,-0.1%,62,-0.7%
DeAndre' Bembry,22.3,ATL,Wing,273,12,+2.5%,11,+4.2%,8,+6.1%,65,-1.6%,18,+2.4%,59,-1.3%,38,+0.9%,46,+0.3%
Dragan Bender,19.0,PHX,Big,530,81,-1.8%,73,-2.0%,45,+0.4%,89,-5.2%,82,-2.7%,83,-5.6%,40,+0.8%,59,-0.5%
Anthony Bennett,23.6,BKN,Big,206,1,+6.3%,31,+1.8%,12,+4.8%,18,+3.4%,9,+4.0%,11,+7.3%,3,+7.1%,2,+7.0%
Davis Bertans,24.0,SAS,Big,684,33,+0.9%,11,+4.2%,41,+0.9%,33,+1.7%,33,+1.1%,87,-6.7%,55,-0.2%,76,-2.0%
Patrick Beverley,28.3,HOU,Point,2046,36,+0.7%,45,+0.4%,7,+6.4%,53,-0.5%,13,+3.1%,93,-9.2%,16,+2.9%,47,+0.1%
Bismack Biyombo,24.2,ORL,Big,1714,77,-1.4%,96,-5.8%,16,+4.2%,46,+0.3%,19,+2.2%,5,+10.7%,83,-3.2%,49,-0.0%
Nemanja Bjelica,28.5,MIN,Big,1140,97,-4.6%,97,-6.7%,53,-0.5%,43,+0.6%,49,+0.1%,91,-8.0%,88,-3.6%,94,-4.8%
Tarik Black,24.9,LAL,Big,1065,95,-4.0%,91,-4.4%,71,-2.3%,91,-5.6%,92,-4.1%,61,-1.6%,50,+0.1%,55,-0.4%
Eric Bledsoe,26.9,PHX,Point,2172,17,+2.0%,15,+3.5%,28,+2.2%,58,-1.0%,40,+0.5%,9,+8.8%,53,-0.2%,20,+2.2%
Bojan Bogdanovic,27.5,BKN,Wing,1468,21,+1.8%,81,-2.8%,28,+2.2%,30,+2.0%,21,+2.1%,21,+4.8%,13,+3.6%,9,+4.0%
Bojan Bogdanovic,27.5,WAS,Forward,584,92,-2.8%,88,-3.9%,95,-6.8%,68,-1.8%,93,-4.2%,86,-6.5%,46,+0.4%,69,-1.3%
Andrew Bogut,31.9,DAL,Big,581,98,-6.2%,100,-9.9%,41,+0.8%,96,-7.4%,91,-3.8%,43,+1.2%,53,-0.1%,49,-0.0%
Devin Booker,20.0,PHX,Wing,2720,69,-0.9%,47,+0.2%,15,+4.4%,75,-2.4%,36,+0.7%,96,-10.7%,79,-2.6%,89,-3.5%
Trevor Booker,28.9,BKN,Big,1747,68,-0.8%,54,-0.3%,59,-0.9%,92,-5.8%,89,-3.5%,53,-0.2%,46,+0.4%,45,+0.4%
Avery Bradley,25.9,BOS,Combo,1829,20,+1.8%,46,+0.3%,24,+3.0%,50,-0.2%,29,+1.4%,49,+0.4%,37,+1.0%,38,+0.9%
Corey Brewer,30.7,HOU,Wing,886,90,-2.6%,92,-4.5%,28,+2.3%,39,+1.1%,26,+1.7%,65,-2.2%,91,-4.0%,89,-3.5%
Corey Brewer,30.7,LAL,Wing,353,70,-1.0%,49,+0.0%,63,-1.3%,94,-6.2%,92,-4.1%,6,+10.1%,76,-2.1%,35,+1.1%
Malcolm Brogdon,23.9,MIL,Combo,1901,47,+0.2%,30,+1.9%,27,+2.5%,93,-5.9%,70,-1.6%,80,-5.0%,47,+0.3%,71,-1.5%
Aaron Brooks,31.8,IND,Point,812,83,-1.9%,49,+0.0%,70,-2.1%,88,-4.9%,91,-3.6%,32,+3.1%,68,-1.4%,56,-0.4%
Anthony Brown,24.1,NOP,Wing,135,77,-1.5%,47,+0.2%,100,-19.0%,83,-3.8%,100,-10.1%,13,+6.4%,35,+1.1%,15,+3.0%
Jaylen Brown,20.0,BOS,Wing,1293,41,+0.4%,64,-1.1%,36,+1.3%,40,+0.9%,33,+1.1%,46,+0.7%,30,+1.5%,31,+1.3%
Nicolas Brussino,23.7,DAL,Wing,408,4,+4.4%,74,-2.1%,70,-2.1%,9,+4.8%,28,+1.5%,4,+10.9%,5,+5.6%,2,+6.7%
Reggie Bullock,25.6,DET,Wing,413,88,-2.4%,72,-1.8%,16,+4.1%,96,-7.3%,62,-1.0%,99,-15.2%,58,-0.5%,92,-4.2%
Trey Burke,24.0,WAS,Combo,640,53,-0.2%,60,-0.7%,83,-3.8%,13,+4.2%,44,+0.3%,27,+3.7%,72,-1.8%,53,-0.2%
Alec Burks,25.3,UTA,Combo,620,66,-0.8%,39,+0.9%,11,+5.0%,67,-1.6%,27,+1.6%,79,-4.8%,95,-5.8%,95,-5.5%
Jimmy Butler,27.1,CHI,Wing,2803,80,-1.7%,93,-4.8%,20,+3.5%,52,-0.4%,27,+1.6%,48,+0.5%,60,-0.7%,53,-0.2%
Jose Calderon,35.1,LAL,Point,272,7,+3.6%,36,+1.2%,1,+10.3%,49,-0.1%,10,+3.9%,1,+16.2%,29,+1.6%,8,+4.3%
Jose Calderon,35.1,ATL,Combo,224,96,-4.5%,99,-9.0%,9,+5.6%,17,+3.6%,7,+4.3%,91,-7.9%,97,-6.6%,98,-7.4%
Kentavious Caldwell-Pope,23.7,DET,Wing,2525,9,+3.1%,17,+3.3%,51,-0.3%,28,+2.1%,34,+1.0%,32,+3.1%,23,+2.2%,18,+2.6%
Isaiah Canaan,25.5,CHI,Combo,513,21,+1.7%,32,+1.7%,14,+4.5%,90,-5.4%,56,-0.5%,45,+0.9%,6,+5.3%,7,+4.3%
Clint Capela,22.5,HOU,Big,1533,23,+1.6%,70,-1.7%,23,+3.1%,4,+7.1%,4,+5.0%,64,-2.1%,25,+2.0%,35,+1.0%
DeMarre Carroll,30.3,TOR,Forward,1874,39,+0.5%,40,+0.7%,19,+3.6%,87,-4.6%,56,-0.4%,64,-2.1%,15,+3.1%,27,+1.7%
Vince Carter,39.8,MEM,Wing,1791,72,-1.1%,26,+2.2%,86,-4.3%,64,-1.4%,83,-2.9%,49,+0.3%,69,-1.6%,67,-1.1%
Michael Carter-Williams,25.1,CHI,Point,804,42,+0.4%,96,-5.6%,32,+1.8%,36,+1.4%,28,+1.5%,7,+9.4%,17,+2.9%,8,+4.3%
Omri Casspi,28.4,SAC,Forward,393,92,-2.8%,95,-5.2%,99,-11.3%,29,+2.1%,94,-4.4%,80,-5.0%,28,+1.6%,49,-0.0%
Omri Casspi,28.4,MIN,Big,216,0,+10.3%,2,+7.7%,4,+7.7%,15,+3.8%,4,+5.6%,14,+6.3%,0,+14.1%,0,+12.1%
Willie Cauley-Stein,23.2,SAC,Big,1384,51,-0.0%,17,+3.3%,81,-3.6%,51,-0.2%,73,-1.9%,92,-8.2%,32,+1.4%,65,-1.0%
Tyson Chandler,34.1,PHX,Big,1295,20,+1.8%,19,+3.1%,41,+0.8%,20,+3.1%,20,+2.1%,31,+3.3%,36,+1.1%,24,+2.0%
Wilson Chandler,29.5,DEN,Forward,2186,33,+0.8%,91,-4.4%,30,+2.0%,29,+2.1%,20,+2.1%,52,-0.1%,8,+4.8%,10,+3.7%
Marquese Chriss,19.3,PHX,Big,1698,3,+5.2%,11,+4.1%,21,+3.4%,19,+3.1%,12,+3.3%,6,+10.0%,12,+3.8%,4,+5.6%
Rakeem Christmas,24.9,IND,Big,177,47,+0.2%,9,+4.6%,67,-1.7%,21,+2.9%,35,+0.9%,93,-8.4%,84,-3.3%,95,-5.0%
Semaj Christon,24.0,OKC,Combo,873,12,+2.6%,6,+5.2%,13,+4.6%,17,+3.5%,7,+4.2%,96,-11.4%,49,+0.1%,85,-2.7%
Ian Clark,25.7,GSW,Combo,925,61,-0.5%,29,+1.9%,50,-0.1%,80,-3.2%,70,-1.6%,74,-3.7%,61,-0.8%,71,-1.4%
Jordan Clarkson,24.4,LAL,Combo,2352,41,+0.4%,37,+1.1%,33,+1.6%,59,-1.2%,48,+0.1%,43,+1.1%,64,-1.0%,58,-0.5%
Norris Cole,28.1,OKC,Combo,101,72,-1.1%,36,+1.2%,0,+11.3%,8,+5.1%,1,+8.6%,8,+9.0%,100,-14.6%,99,-9.7%
Darren Collison,29.2,SAC,Combo,2055,17,+2.0%,27,+2.2%,31,+2.0%,24,+2.7%,17,+2.5%,30,+3.4%,49,+0.1%,34,+1.1%
Mike Conley,29.1,MEM,Point,2287,49,+0.1%,52,-0.2%,10,+5.3%,92,-5.7%,54,-0.2%,40,+1.7%,43,+0.5%,39,+0.8%
Pat Connaughton,23.8,POR,Wing,227,28,+1.2%,52,-0.2%,29,+2.1%,8,+5.2%,10,+3.7%,7,+9.2%,82,-2.8%,58,-0.5%
DeMarcus Cousins,26.2,SAC,Big,1885,12,+2.5%,33,+1.6%,10,+5.5%,3,+8.0%,2,+6.7%,48,+0.6%,54,-0.2%,47,+0.2%
DeMarcus Cousins,26.2,NOP,Big,573,27,+1.2%,44,+0.5%,66,-1.6%,62,-1.3%,69,-1.6%,17,+5.7%,23,+2.2%,14,+3.1%
Robert Covington,25.9,PHI,Forward,2110,91,-2.7%,93,-4.7%,19,+3.6%,81,-3.5%,50,-0.0%,37,+2.1%,86,-3.4%,77,-2.1%
Allen Crabbe,24.6,POR,Wing,2224,47,+0.2%,7,+5.0%,39,+1.0%,89,-5.0%,76,-2.1%,64,-2.1%,61,-0.7%,66,-1.0%
Jamal Crawford,36.6,LAC,Wing,2006,19,+1.8%,5,+5.7%,62,-1.2%,31,+1.9%,37,+0.6%,51,+0.1%,80,-2.6%,76,-2.1%
Jordan Crawford,28.0,NOP,Wing,419,2,+6.0%,6,+5.5%,77,-3.0%,3,+8.0%,13,+3.0%,17,+5.7%,4,+6.8%,3,+6.6%
Jae Crowder,26.3,BOS,Forward,2328,86,-2.1%,53,-0.3%,61,-1.2%,74,-2.3%,71,-1.7%,68,-3.0%,78,-2.4%,83,-2.6%
Dante Cunningham,29.5,NOP,Forward,1623,18,+1.9%,59,-0.6%,9,+5.5%,29,+2.1%,10,+3.8%,50,+0.2%,27,+1.8%,31,+1.4%
Seth Curry,26.2,DAL,Combo,2015,58,-0.4%,35,+1.4%,54,-0.6%,21,+3.0%,32,+1.3%,54,-0.5%,84,-3.2%,80,-2.3%
Stephen Curry,28.6,GSW,Point,2627,14,+2.3%,38,+1.0%,60,-1.0%,17,+3.5%,33,+1.2%,37,+2.1%,11,+4.1%,10,+3.6%
Troy Daniels,25.3,MEM,Wing,1133,64,-0.7%,45,+0.4%,60,-1.1%,54,-0.5%,60,-0.8%,84,-5.7%,47,+0.2%,69,-1.3%
Anthony Davis,23.6,NOP,Big,2700,98,-5.8%,79,-2.6%,80,-3.5%,84,-4.1%,91,-3.8%,59,-1.5%,98,-8.2%,98,-6.7%
Deyonta Davis,19.9,MEM,Big,212,93,-3.0%,98,-7.8%,100,-16.1%,28,+2.3%,99,-6.9%,20,+5.0%,37,+1.0%,23,+2.0%
Ed Davis,27.4,POR,Big,787,37,+0.7%,64,-1.1%,31,+1.9%,89,-5.0%,72,-1.8%,55,-0.6%,9,+4.6%,11,+3.5%
DeMar DeRozan,27.2,TOR,Wing,2615,49,+0.1%,37,+1.0%,16,+4.1%,87,-4.6%,55,-0.3%,4,+11.2%,92,-4.2%,53,-0.2%
Dewayne Dedmon,27.2,SAS,Big,1252,89,-2.6%,78,-2.5%,98,-8.5%,71,-2.0%,96,-5.1%,21,+4.9%,55,-0.3%,35,+1.1%
Sam Dekker,22.5,HOU,Forward,1335,70,-1.0%,90,-4.3%,74,-2.7%,42,+0.7%,62,-1.1%,56,-0.8%,14,+3.1%,22,+2.1%
Malcolm Delaney,27.6,ATL,Combo,1187,55,-0.3%,16,+3.3%,59,-0.9%,46,+0.3%,54,-0.3%,60,-1.6%,77,-2.4%,79,-2.2%
Matthew Dellavedova,26.1,MIL,Point,1971,39,+0.5%,75,-2.2%,27,+2.5%,6,+5.8%,8,+4.1%,17,+5.8%,59,-0.6%,30,+1.6%
Luol Deng,31.5,LAL,Forward,1478,87,-2.3%,62,-0.9%,38,+1.1%,52,-0.3%,42,+0.4%,76,-4.3%,84,-3.2%,89,-3.5%
Cheick Diallo,20.1,NOP,Big,163,1,+6.4%,0,+10.7%,1,+10.4%,0,+14.3%,0,+12.6%,70,-3.2%,68,-1.5%,74,-1.8%
Boris Diaw,34.5,UTA,Big,1274,19,+1.8%,36,+1.2%,46,+0.3%,77,-2.6%,64,-1.2%,49,+0.4%,4,+6.7%,5,+5.3%
Gorgui Dieng,26.8,MIN,Big,2640,75,-1.3%,50,-0.0%,75,-2.9%,60,-1.2%,77,-2.1%,60,-1.6%,49,+0.1%,53,-0.3%
Spencer Dinwiddie,23.6,BKN,Point,1261,54,-0.2%,42,+0.7%,46,+0.3%,62,-1.3%,57,-0.6%,24,+4.2%,61,-0.8%,45,+0.4%
Toney Douglas,30.6,MEM,Combo,370,5,+4.1%,1,+10.0%,9,+5.6%,76,-2.5%,23,+1.9%,24,+4.3%,27,+1.8%,21,+2.2%
Goran Dragic,30.5,MIA,Point,2447,16,+2.1%,22,+2.9%,80,-3.5%,28,+2.1%,59,-0.8%,53,-0.4%,8,+4.6%,12,+3.3%
Andre Drummond,23.2,DET,Big,2406,2,+5.6%,14,+3.8%,24,+3.0%,6,+5.8%,6,+4.4%,19,+5.2%,8,+4.9%,6,+5.0%
Jared Dudley,31.3,PHX,Forward,1352,96,-4.3%,97,-6.0%,84,-4.0%,55,-0.6%,76,-2.1%,98,-14.2%,35,+1.1%,83,-2.5%
Mike Dunleavy,36.1,CLE,Wing,314,82,-1.8%,88,-3.8%,97,-8.1%,26,+2.4%,77,-2.2%,34,+2.8%,25,+1.9%,20,+2.2%
Mike Dunleavy,36.1,ATL,Wing,438,71,-1.0%,32,+1.7%,36,+1.3%,21,+2.9%,19,+2.2%,81,-5.1%,79,-2.5%,88,-3.3%
Kris Dunn,22.6,MIN,Combo,1257,40,+0.5%,77,-2.5%,55,-0.6%,20,+3.1%,31,+1.3%,77,-4.5%,15,+2.9%,33,+1.2%
Kevin Durant,28.1,GSW,Forward,2051,59,-0.5%,57,-0.6%,16,+4.0%,57,-1.0%,25,+1.7%,12,+7.0%,89,-3.8%,72,-1.5%
Wayne Ellington,28.9,MIA,Wing,1463,45,+0.2%,73,-2.1%,24,+3.1%,74,-2.3%,40,+0.5%,30,+3.4%,42,+0.7%,31,+1.3%
Monta Ellis,31.0,IND,Combo,1978,45,+0.2%,66,-1.3%,25,+2.7%,61,-1.3%,39,+0.6%,39,+1.9%,62,-0.8%,54,-0.3%
Joel Embiid,22.6,PHI,Big,781,97,-4.6%,83,-3.2%,83,-3.8%,87,-4.6%,94,-4.3%,74,-3.7%,88,-3.7%,90,-3.7%
James Ennis,26.3,MEM,Forward,1466,86,-2.1%,78,-2.5%,94,-6.2%,89,-5.3%,97,-5.7%,24,+4.3%,68,-1.5%,49,-0.0%
Tyler Ennis,22.2,HOU,Point,129,99,-6.3%,84,-3.4%,96,-7.4%,51,-0.3%,95,-4.4%,93,-8.4%,93,-4.5%,96,-5.5%
Tyler Ennis,22.2,LAL,Point,378,79,-1.6%,56,-0.5%,43,+0.6%,99,-9.2%,95,-4.9%,85,-5.8%,8,+4.9%,20,+2.2%
Tyreke Evans,27.1,NOP,Combo,453,14,+2.3%,70,-1.7%,65,-1.5%,93,-5.9%,90,-3.6%,9,+8.8%,2,+8.5%,1,+8.7%
Tyreke Evans,27.1,SAC,Combo,313,30,+1.1%,53,-0.2%,85,-4.2%,63,-1.4%,83,-2.9%,47,+0.6%,28,+1.6%,31,+1.4%
Dante Exum,21.3,UTA,Combo,1163,62,-0.6%,55,-0.4%,72,-2.4%,25,+2.4%,45,+0.3%,58,-1.2%,69,-1.5%,70,-1.4%
Kenneth Faried,27.0,DEN,Big,1275,21,+1.7%,31,+1.8%,28,+2.3%,34,+1.6%,24,+1.9%,22,+4.7%,54,-0.2%,37,+1.0%
Derrick Favors,25.3,UTA,Big,1180,41,+0.5%,32,+1.7%,53,-0.5%,53,-0.4%,57,-0.5%,58,-1.3%,24,+2.0%,32,+1.3%
Kay Felder,21.6,CLE,Point,281,82,-1.8%,51,-0.1%,93,-6.0%,78,-2.8%,94,-4.3%,2,+14.1%,75,-2.0%,20,+2.2%
Cristiano Felicio,24.3,CHI,Big,930,60,-0.5%,7,+5.0%,87,-4.6%,69,-1.8%,87,-3.1%,92,-8.3%,82,-2.8%,91,-4.0%
Raymond Felton,32.4,LAC,Combo,1537,31,+1.0%,25,+2.4%,45,+0.3%,81,-3.6%,68,-1.5%,16,+5.9%,69,-1.5%,46,+0.3%
Yogi Ferrell,23.5,BKN,Point,126,1,+8.1%,4,+6.2%,2,+9.3%,7,+5.4%,1,+7.3%,19,+5.1%,3,+6.8%,3,+6.4%
Yogi Ferrell,23.5,DAL,Point,1021,43,+0.4%,49,+0.1%,37,+1.1%,33,+1.7%,29,+1.5%,50,+0.2%,43,+0.5%,45,+0.4%
Dorian Finney-Smith,23.5,DAL,Forward,1538,52,-0.1%,82,-3.0%,47,+0.2%,11,+4.7%,17,+2.6%,45,+0.9%,58,-0.5%,52,-0.2%
Bryn Forbes,23.3,SAS,Combo,237,19,+1.8%,27,+2.1%,63,-1.3%,31,+1.9%,46,+0.2%,18,+5.4%,21,+2.3%,14,+3.1%
Evan Fournier,24.0,ORL,Wing,2228,79,-1.6%,80,-2.7%,91,-5.2%,13,+4.2%,54,-0.3%,90,-7.9%,31,+1.4%,63,-0.8%
Randy Foye,33.1,BKN,Combo,1210,25,+1.3%,69,-1.6%,34,+1.6%,54,-0.6%,41,+0.4%,15,+6.0%,11,+3.9%,8,+4.3%
Tim Frazier,26.0,NOP,Point,1477,43,+0.4%,68,-1.5%,40,+0.9%,50,-0.2%,43,+0.3%,31,+3.3%,37,+1.1%,29,+1.6%
Channing Frye,33.5,CLE,Big,1346,63,-0.6%,63,-1.0%,19,+3.7%,97,-7.5%,74,-2.0%,30,+3.4%,16,+2.9%,15,+3.0%
Danilo Gallinari,28.2,DEN,Forward,2128,58,-0.4%,28,+2.1%,42,+0.7%,83,-4.0%,74,-2.0%,35,+2.8%,65,-1.2%,54,-0.3%
Langston Galloway,24.9,NOP,Wing,1062,54,-0.2%,47,+0.2%,67,-1.8%,86,-4.5%,86,-3.1%,44,+1.0%,39,+0.9%,38,+0.9%
Langston Galloway,24.9,SAC,Combo,367,90,-2.6%,16,+3.4%,13,+4.7%,99,-9.6%,81,-2.6%,98,-13.7%,92,-4.1%,97,-6.2%
Marc Gasol,31.8,MEM,Big,2524,28,+1.2%,68,-1.6%,4,+7.0%,3,+7.3%,2,+6.9%,46,+0.8%,55,-0.3%,48,+0.0%
Pau Gasol,36.3,SAS,Big,1618,16,+2.0%,80,-2.8%,8,+5.8%,39,+1.0%,12,+3.3%,25,+4.0%,10,+4.1%,8,+4.1%
Rudy Gay,30.2,SAC,Forward,1009,63,-0.6%,96,-5.8%,2,+8.9%,88,-4.9%,25,+1.8%,44,+1.0%,43,+0.5%,40,+0.8%
Paul George,26.5,IND,Forward,2684,51,-0.0%,71,-1.8%,29,+2.1%,33,+1.7%,23,+1.9%,82,-5.4%,34,+1.2%,55,-0.3%
Jonathan Gibson,29.0,DAL,Combo,192,1,+6.1%,9,+4.5%,11,+5.1%,2,+8.1%,2,+6.6%,57,-1.0%,14,+3.2%,22,+2.1%
Taj Gibson,31.4,CHI,Big,1498,67,-0.8%,90,-4.3%,49,-0.1%,14,+4.1%,21,+2.1%,46,+0.8%,48,+0.2%,45,+0.4%
Taj Gibson,31.4,OKC,Big,484,29,+1.2%,23,+2.6%,55,-0.6%,99,-10.0%,95,-4.8%,13,+6.6%,6,+5.3%,4,+5.7%
Manu Ginobili,39.3,SAS,Wing,1284,37,+0.7%,13,+3.8%,26,+2.5%,55,-0.6%,35,+1.0%,47,+0.7%,81,-2.7%,73,-1.7%
Rudy Gobert,24.4,UTA,Big,2729,96,-4.3%,84,-3.4%,87,-4.5%,85,-4.3%,94,-4.4%,61,-1.6%,65,-1.2%,69,-1.3%
Archie Goodwin,22.2,BKN,Wing,156,46,+0.2%,16,+3.3%,85,-4.1%,82,-3.6%,91,-3.7%,10,+7.6%,67,-1.4%,38,+0.9%
Aaron Gordon,21.1,ORL,Forward,2256,48,+0.1%,30,+1.8%,39,+1.0%,25,+2.5%,24,+1.8%,52,-0.1%,90,-3.9%,86,-2.8%
Eric Gordon,27.9,HOU,Wing,2303,94,-3.6%,61,-0.8%,93,-6.0%,58,-1.0%,90,-3.5%,72,-3.4%,85,-3.3%,88,-3.3%
