Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Jerryd Bayless,23.2,TOR,Combo,684,64,+1.8,+5,86,+5.7,79,+2.0%,32,+0.8%,91,+4.2%,85,+3.4,18,+3.9,19,+1.8%,69,+0.7%,27,+1.6%,11,+5.0
Michael Beasley,22.8,MIN,Forward,1043,39,-2.4,-7,27,-4.4,39,-1.2%,36,+0.7%,45,-0.5%,21,-2.9,66,-1.9,74,-1.5%,40,-0.3%,36,+0.9%,79,-2.9
Rodrigue Beaubois,23.7,DAL,Combo,1069,55,+0.6,+1,79,+4.1,87,+2.9%,70,-0.7%,46,-0.4%,38,-1.1,21,+3.5,45,+0.1%,33,-0.6%,7,+4.1%,54,-0.2
Marco Belinelli,25.6,NOH,Combo,1944,20,-6.4,-16,49,-1.2,60,+0.5%,74,-0.8%,38,-1.1%,2,-7.3,11,+5.3,22,+1.5%,10,-1.9%,10,+3.5%,72,-2.1
Raja Bell,35.1,UTA,Wing,794,47,-1.2,-3,66,+1.7,77,+1.9%,93,-2.5%,4,-5.8%,17,-3.5,26,+2.9,24,+1.3%,27,-0.8%,41,+0.6%,34,+1.9
Mike Bibby,33.5,NYK,Point,522,13,-8.4,-23,34,-3.5,32,-1.8%,97,-3.7%,0,-8.9%,39,-1.1,12,+4.9,2,+4.9%,75,+0.9%,92,-3.6%,44,+1.0
Andris Biedrins,25.6,GSW,Big,737,27,-4.7,-11,31,-3.9,56,+0.3%,49,+0.2%,28,-2.1%,3,-6.8,42,+0.8,18,+1.8%,29,-0.8%,57,-0.5%,90,-4.3
Chauncey Billups,35.1,LAC,Combo,605,79,+4.9,+12,62,+1.0,54,+0.1%,54,+0.0%,44,-0.6%,68,+1.8,80,-3.8,75,-1.6%,20,-1.2%,69,-1.4%,77,-2.7
Bismack Biyombo,19.2,CHA,Big,1377,47,-1.2,-2,31,-3.8,34,-1.6%,16,+2.0%,82,+2.9%,31,-1.8,71,-2.6,84,-2.2%,15,-1.6%,41,+0.6%,75,-2.5
DeJuan Blair,22.5,SAS,Big,1319,10,-9.6,-21,10,-8.2,12,-3.7%,26,+1.1%,84,+3.1%,1,-7.9,38,+1.4,12,+2.5%,88,+1.9%,20,+2.2%,74,-2.4
Steve Blake,31.7,LAL,Point,1234,38,-2.8,-7,43,-1.9,47,-0.6%,36,+0.7%,50,-0.2%,33,-1.7,42,+0.8,33,+0.8%,73,+0.8%,53,-0.2%,39,+1.4
Andray Blatche,25.2,WAS,Big,623,16,-7.8,-15,26,-4.4,15,-3.1%,89,-2.0%,22,-2.5%,52,+0.1,22,+3.4,1,+5.8%,81,+1.4%,96,-4.9%,61,-1.0
Eric Bledsoe,21.9,LAC,Combo,431,71,+2.9,+8,16,-6.6,52,+0.0%,12,+2.2%,24,-2.4%,23,-2.7,97,-9.5,86,-2.4%,99,+4.0%,80,-2.2%,82,-3.3
Andrew Bogut,26.9,MIL,Big,363,85,+6.8,+19,19,-6.2,62,+0.6%,18,+1.8%,2,-6.8%,6,-5.6,99,-12.9,98,-6.0%,80,+1.2%,90,-3.3%,63,-1.2
Matt Bonner,31.6,SAS,Big,1299,92,+9.2,+18,96,+9.9,97,+4.7%,94,-2.9%,12,-3.6%,56,+0.5,44,+0.7,66,-0.9%,21,-1.2%,59,-0.6%,40,+1.2
Trevor Booker,23.9,WAS,Big,1243,64,+1.8,+4,81,+4.4,76,+1.7%,40,+0.5%,61,+1.1%,70,+2.0,28,+2.6,59,-0.6%,3,-2.8%,30,+1.4%,48,+0.4
Carlos Boozer,29.9,CHI,Big,1946,19,-7.0,-13,52,-0.7,72,+1.3%,67,-0.6%,11,-3.9%,18,-3.4,7,+6.3,2,+5.0%,21,-1.2%,73,-1.7%,86,-3.7
Chris Bosh,27.6,MIA,Big,1977,90,+8.9,+21,89,+6.2,96,+4.5%,58,-0.3%,28,-2.0%,89,+4.2,72,-2.7,66,-0.9%,42,-0.2%,45,+0.3%,77,-2.7
Earl Boykins,35.4,HOU,Point,110,13,-8.6,-23,3,-12.6,8,-4.5%,7,+3.2%,36,-1.3%,69,+1.9,81,-4.0,100,-9.3%,0,-5.3%,0,+8.2%,99,-9.8
Avery Bradley,20.9,BOS,Combo,1300,75,+4.1,+11,48,-1.2,70,+1.2%,38,+0.6%,18,-3.0%,61,+1.0,87,-5.3,84,-2.2%,63,+0.5%,44,+0.3%,86,-3.8
Elton Brand,32.6,PHI,Big,1728,73,+3.6,+9,58,+0.4,67,+1.0%,51,+0.1%,23,-2.5%,38,-1.2,76,-3.2,83,-2.1%,43,-0.2%,29,+1.5%,82,-3.2
Corey Brewer,25.7,DEN,Wing,1245,45,-1.7,-4,49,-1.2,43,-0.9%,26,+1.1%,88,+3.7%,14,-4.0,46,+0.5,40,+0.4%,93,+2.3%,15,+2.7%,18,+3.8
Ronnie Brewer,26.6,CHI,Wing,1585,36,-3.1,-6,37,-3.3,66,+0.9%,33,+0.8%,17,-3.0%,57,+0.6,51,-0.2,53,-0.2%,55,+0.2%,21,+2.1%,87,-3.9
Jon Brockman,24.6,MIL,Big,169,28,-4.5,-13,6,-10.7,16,-3.0%,1,+5.3%,95,+5.4%,29,-2.1,90,-6.3,39,+0.5%,97,+3.5%,66,-1.2%,28,+2.5
MarShon Brooks,22.8,NJN,Wing,1611,21,-5.8,-13,38,-2.9,40,-1.1%,35,+0.7%,48,-0.2%,47,-0.4,26,+2.9,10,+2.6%,45,-0.1%,23,+2.0%,77,-2.7
Derrick Brown,24.1,CHA,Forward,1292,58,+0.9,+1,65,+1.6,50,-0.1%,43,+0.4%,78,+2.3%,55,+0.4,45,+0.7,52,-0.2%,52,+0.1%,40,+0.6%,35,+1.8
Kwame Brown,29.6,GSW,Big,186,13,-8.3,-21,7,-10.2,18,-2.9%,6,+3.4%,87,+3.6%,44,-0.5,65,-1.8,24,+1.4%,58,+0.3%,94,-4.4%,48,+0.5
Shannon Brown,25.9,PHX,Wing,1309,33,-3.4,-9,43,-2.0,27,-2.4%,80,-1.1%,66,+1.4%,39,-1.0,38,+1.5,47,+0.1%,57,+0.3%,10,+3.5%,74,-2.4
Kobe Bryant,33.2,LAL,Wing,2228,81,+5.4,+14,73,+3.0,47,-0.6%,72,-0.7%,43,-0.6%,100,+8.4,69,-2.4,70,-1.2%,45,-0.0%,55,-0.3%,55,-0.2
Chase Budinger,23.4,HOU,Wing,1268,58,+0.9,+3,61,+0.5,51,-0.0%,66,-0.5%,49,-0.2%,51,-0.0,53,-0.4,38,+0.6%,27,-0.8%,80,-2.2%,62,-1.1
Alec Burks,20.3,UTA,Wing,884,29,-4.2,-11,38,-3.0,15,-3.1%,5,+3.6%,100,+9.7%,81,+3.0,39,+1.2,49,-0.1%,34,-0.6%,57,-0.5%,36,+1.7
Caron Butler,31.6,LAC,Wing,1866,96,+11.3,+29,97,+10.4,90,+3.3%,90,-2.0%,85,+3.1%,55,+0.4,58,-1.0,76,-1.6%,6,-2.5%,46,+0.1%,98,-6.7
Jimmy Butler,22.1,CHI,Wing,269,77,+4.4,+7,73,+3.0,20,-2.7%,94,-2.7%,95,+5.3%,94,+5.0,61,-1.4,90,-3.1%,83,+1.5%,12,+3.2%,17,+4.0
Rasual Butler,32.4,TOR,Wing,439,18,-7.5,-17,7,-10.1,13,-3.2%,47,+0.3%,6,-5.2%,35,-1.3,71,-2.6,60,-0.6%,20,-1.2%,59,-0.6%,87,-3.9
Andrew Bynum,24.0,LAL,Big,2109,56,+0.8,+2,48,-1.2,63,+0.7%,11,+2.4%,66,+1.4%,61,+1.1,66,-1.9,54,-0.3%,28,-0.8%,58,-0.5%,96,-5.8
Will Bynum,28.8,DET,Point,450,48,-1.1,-3,34,-3.5,14,-3.2%,69,-0.6%,26,-2.2%,89,+4.2,70,-2.4,63,-0.8%,92,+2.2%,46,+0.1%,43,+1.0
Jose Calderon,30.1,TOR,Point,1789,46,-1.4,-3,83,+4.5,71,+1.3%,98,-4.3%,10,-4.0%,32,-1.7,8,+5.9,5,+4.1%,31,-0.7%,32,+1.2%,91,-4.6
Marcus Camby,37.6,POR,Big,891,53,+0.1,+0,68,+2.0,77,+1.8%,12,+2.2%,97,+6.2%,1,-7.5,34,+1.9,33,+0.8%,21,-1.2%,60,-0.6%,98,-7.4
Marcus Camby,37.6,HOU,Big,458,73,+3.4,+9,86,+5.5,72,+1.3%,92,-2.3%,77,+2.3%,3,-6.8,31,+2.1,36,+0.7%,81,+1.3%,18,+2.5%,70,-1.9
Brian Cardinal,34.5,DAL,Forward,213,7,-10.6,-28,9,-8.9,5,-5.5%,91,-2.2%,3,-5.8%,85,+3.4,35,+1.7,93,-3.5%,94,+2.6%,2,+5.9%,0,+19.8
DeMarre Carroll,25.3,UTA,Wing,318,47,-1.2,-3,82,+4.4,74,+1.6%,55,-0.0%,95,+5.3%,42,-0.8,10,+5.6,4,+4.5%,22,-1.1%,68,-1.3%,51,+0.2
Matt Carroll,31.2,CHA,Wing,455,49,-0.8,-1,43,-1.9,48,-0.4%,34,+0.8%,72,+1.9%,48,-0.3,58,-1.1,77,-1.7%,72,+0.8%,42,+0.5%,11,+5.0
Anthony Carter,36.4,TOR,Point,187,24,-5.3,-13,7,-10.1,16,-3.0%,0,+7.2%,77,+2.3%,37,-1.2,85,-4.8,65,-0.9%,98,+3.9%,89,-2.9%,29,+2.3
Vince Carter,34.8,DAL,Wing,1507,97,+11.7,+31,92,+7.0,93,+3.8%,88,-1.7%,18,-2.9%,40,-1.0,84,-4.7,73,-1.4%,54,+0.2%,91,-3.3%,52,-0.0
Omri Casspi,23.4,CLE,Forward,1261,18,-7.5,-15,22,-5.4,45,-0.6%,49,+0.2%,31,-1.8%,6,-5.6,31,+2.2,15,+2.1%,49,+0.1%,79,-2.1%,53,-0.1
Mario Chalmers,25.5,MIA,Point,1795,90,+8.7,+20,75,+3.3,86,+2.7%,74,-0.9%,24,-2.3%,56,+0.5,88,-5.4,64,-0.9%,45,-0.1%,78,-2.0%,92,-4.9
Tyson Chandler,29.1,NYK,Big,2055,62,+1.5,+4,50,-1.0,45,-0.6%,10,+2.5%,80,+2.6%,76,+2.5,70,-2.4,79,-1.8%,4,-2.8%,81,-2.2%,88,-4.0
Wilson Chandler,24.5,DEN,Forward,210,13,-8.3,-21,46,-1.4,68,+1.1%,12,+2.2%,17,-3.0%,74,+2.3,5,+6.9,8,+3.0%,3,-3.2%,95,-4.6%,38,+1.4
Josh Childress,28.4,PHX,Wing,443,22,-5.7,-15,44,-1.8,13,-3.4%,33,+0.8%,97,+6.2%,42,-0.8,17,+3.9,12,+2.4%,96,+3.0%,11,+3.3%,6,+6.5
Earl Clark,23.8,ORL,Big,499,3,-17.9,-42,4,-12.1,5,-5.7%,25,+1.2%,15,-3.1%,28,-2.1,9,+5.8,24,+1.4%,31,-0.7%,52,-0.2%,14,+4.5
Norris Cole,23.0,MIA,Point,1143,5,-12.6,-30,16,-6.6,9,-4.4%,28,+1.0%,75,+2.1%,36,-1.3,8,+6.0,33,+0.8%,61,+0.4%,9,+3.6%,13,+4.6
Jason Collins,32.9,ATL,Big,265,38,-2.6,-7,41,-2.3,51,-0.1%,84,-1.5%,10,-3.9%,14,-3.9,48,+0.2,65,-0.9%,25,-1.0%,75,-1.8%,67,-1.7
Darren Collison,24.2,IND,Point,1870,42,-2.1,-5,56,-0.2,85,+2.6%,33,+0.8%,18,-2.9%,17,-3.5,34,+1.8,37,+0.6%,28,-0.8%,51,-0.1%,79,-2.9
Nick Collison,31.0,OKC,Big,1249,80,+5.1,+9,94,+8.1,85,+2.6%,81,-1.2%,60,+0.8%,86,+3.6,24,+3.1,18,+1.8%,80,+1.2%,23,+1.9%,39,+1.4
Mike Conley,24.1,MEM,Point,2167,92,+9.2,+25,93,+7.8,89,+3.0%,95,-2.9%,31,-1.8%,73,+2.2,62,-1.4,35,+0.7%,85,+1.7%,39,+0.7%,87,-3.9
Brian Cook,30.9,WAS,Big,124,29,-4.2,-11,45,-1.5,83,+2.4%,33,+0.8%,1,-7.2%,74,+2.3,28,+2.7,67,-1.0%,65,+0.6%,2,+6.3%,18,+3.8
Daequan Cook,24.5,OKC,Wing,917,59,+1.1,+2,50,-1.1,58,+0.4%,93,-2.4%,6,-4.9%,21,-2.9,68,-2.2,30,+1.0%,75,+0.9%,78,-2.0%,45,+0.9
DeMarcus Cousins,21.2,SAC,Big,1922,76,+4.2,+10,81,+4.4,35,-1.5%,30,+0.9%,99,+8.6%,90,+4.3,49,+0.1,20,+1.6%,17,-1.4%,98,-6.0%,49,+0.3
Jamal Crawford,31.6,POR,Combo,1580,35,-3.2,-9,61,+0.9,37,-1.2%,62,-0.4%,56,+0.4%,93,+4.7,16,+4.1,31,+0.9%,51,+0.1%,20,+2.2%,18,+3.9
Jordan Crawford,23.0,WAS,Wing,1713,21,-5.9,-13,71,+2.7,77,+1.9%,67,-0.6%,36,-1.3%,66,+1.6,2,+8.6,4,+4.4%,44,-0.2%,49,-0.0%,59,-0.7
Dante Cunningham,24.5,MEM,Big,1080,25,-4.9,-13,27,-4.3,44,-0.7%,33,+0.8%,21,-2.6%,49,-0.2,46,+0.6,55,-0.4%,58,+0.3%,32,+1.2%,21,+3.5
Stephen Curry,23.6,GSW,Point,728,97,+11.9,+30,86,+5.6,87,+2.8%,54,-0.0%,65,+1.3%,35,-1.3,90,-6.2,79,-1.8%,85,+1.7%,53,-0.2%,81,-3.1
Samuel Dalembert,31.5,HOU,Big,1432,67,+2.3,+6,60,+0.5,55,+0.2%,9,+2.8%,95,+5.2%,59,+0.9,64,-1.7,53,-0.2%,51,+0.1%,81,-2.3%,75,-2.5
Marquis Daniels,30.8,BOS,Wing,440,24,-5.1,-14,18,-6.3,33,-1.8%,6,+3.4%,63,+1.2%,30,-1.9,60,-1.3,51,-0.1%,83,+1.6%,30,+1.5%,18,+3.9
Baron Davis,32.6,NYK,Point,584,54,+0.2,+0,78,+4.1,97,+4.8%,10,+2.5%,83,+2.9%,11,-4.6,18,+3.9,25,+1.3%,87,+1.8%,3,+5.6%,70,-1.9
Ed Davis,22.4,TOR,Big,1459,14,-8.1,-21,17,-6.4,20,-2.7%,5,+3.5%,88,+3.7%,16,-3.6,35,+1.7,36,+0.7%,48,+0.0%,80,-2.2%,16,+4.2
Glen Davis,25.8,ORL,Big,1395,23,-5.5,-15,43,-2.0,14,-3.2%,66,-0.5%,52,+0.0%,67,+1.7,21,+3.5,16,+2.0%,72,+0.8%,34,+1.0%,78,-2.8
Austin Daye,23.4,DET,Wing,494,7,-10.7,-21,5,-10.9,4,-5.7%,21,+1.5%,65,+1.3%,8,-5.3,52,-0.2,31,+0.9%,82,+1.4%,56,-0.4%,32,+2.1
DeMar DeRozan,22.2,TOR,Wing,2180,78,+4.4,+11,87,+5.8,83,+2.5%,96,-3.4%,14,-3.2%,69,+1.8,39,+1.4,21,+1.5%,59,+0.3%,39,+0.7%,51,+0.0
Carlos Delfino,29.2,MIL,Wing,1517,6,-11.8,-31,38,-2.9,54,+0.1%,82,-1.3%,8,-4.5%,6,-5.8,2,+8.9,1,+6.5%,53,+0.1%,36,+0.9%,78,-2.8
Luol Deng,26.5,CHI,Wing,2114,70,+2.9,+6,46,-1.5,58,+0.4%,25,+1.2%,42,-0.8%,25,-2.5,83,-4.4,41,+0.4%,51,+0.1%,97,-4.9%,79,-2.9
Boris Diaw,29.5,CHA,Forward,1007,33,-3.5,-5,26,-4.7,52,-0.0%,58,-0.2%,15,-3.2%,1,-7.8,59,-1.1,55,-0.3%,9,-2.1%,98,-5.7%,50,+0.2
Boris Diaw,29.5,SAS,Big,366,73,+3.4,+4,51,-0.8,88,+2.9%,12,+2.2%,5,-5.4%,23,-2.8,83,-4.2,85,-2.3%,61,+0.4%,81,-2.3%,27,+2.5
DeSagana Diop,29.8,CHA,Big,300,28,-4.3,-5,9,-8.8,7,-4.8%,9,+2.8%,95,+5.3%,10,-4.8,84,-4.5,54,-0.3%,71,+0.7%,87,-2.8%,62,-1.0
Keyon Dooling,31.5,BOS,Combo,629,5,-14.3,-38,16,-6.6,30,-2.2%,17,+1.9%,20,-2.7%,56,+0.5,4,+7.8,13,+2.4%,30,-0.7%,2,+5.8%,33,+2.0
Toney Douglas,25.6,NYK,Combo,617,26,-4.9,-13,23,-5.2,17,-3.0%,73,-0.8%,34,-1.5%,14,-3.9,52,-0.3,66,-0.9%,22,-1.1%,25,+1.9%,54,-0.2
Goran Dragic,25.5,HOU,Combo,1707,70,+2.8,+8,84,+4.7,80,+2.2%,83,-1.5%,49,-0.2%,35,-1.3,33,+1.9,22,+1.5%,76,+0.9%,43,+0.4%,25,+3.0
Jared Dudley,26.3,PHX,Wing,2009,91,+9.0,+23,90,+6.3,94,+4.1%,69,-0.6%,48,-0.3%,44,-0.6,72,-2.7,67,-1.0%,23,-1.0%,79,-2.1%,83,-3.3
Chris Duhon,29.2,ORL,Point,1199,44,-1.8,-5,21,-5.7,34,-1.6%,9,+2.6%,13,-3.3%,94,+5.0,80,-3.9,75,-1.5%,86,+1.8%,26,+1.7%,85,-3.6
Tim Duncan,35.5,SAS,Big,1630,66,+2.1,+5,26,-4.6,11,-3.8%,84,-1.5%,52,+0.1%,47,-0.3,92,-6.8,89,-3.0%,35,-0.5%,75,-1.8%,85,-3.7
Mike Dunleavy,31.1,MIL,Wing,1403,94,+10.1,+27,71,+2.7,56,+0.3%,46,+0.3%,73,+1.9%,93,+4.9,93,-7.4,97,-5.8%,46,-0.0%,53,-0.2%,28,+2.5
Kevin Durant,23.1,OKC,Forward,2535,30,-4.1,-8,48,-1.2,11,-3.8%,48,+0.3%,92,+4.4%,80,+2.9,26,+2.9,72,-1.3%,3,-3.3%,74,-1.7%,59,-0.8
Jerome Dyson,24.5,NOH,Point,178,29,-4.2,-11,2,-14.0,2,-7.0%,80,-1.2%,14,-3.3%,49,-0.2,98,-9.8,98,-6.2%,37,-0.4%,15,+2.8%,98,-8.1
Devin Ebanks,22.0,LAL,Wing,377,51,-0.3,-1,71,+2.7,42,-0.9%,77,-0.9%,86,+3.5%,51,-0.1,24,+3.0,10,+2.7%,41,-0.3%,72,-1.7%,51,+0.1
Wayne Ellington,23.9,MIN,Wing,935,66,+2.2,+6,60,+0.5,65,+0.8%,78,-1.0%,16,-3.1%,65,+1.5,63,-1.6,64,-0.8%,50,+0.1%,50,-0.1%,47,+0.5
Monta Ellis,26.0,GSW,Combo,1360,30,-4.0,-11,57,+0.1,29,-2.3%,31,+0.9%,83,+3.0%,96,+6.0,16,+4.1,20,+1.6%,17,-1.4%,17,+2.6%,82,-3.3
Monta Ellis,26.0,MIL,Wing,752,9,-9.7,-24,76,+3.7,18,-2.9%,94,-2.9%,85,+3.2%,76,+2.4,1,+13.4,0,+8.0%,83,+1.5%,5,+4.7%,31,+2.1
Semih Erden,25.3,CLE,Big,303,35,-3.3,-7,25,-4.8,38,-1.2%,24,+1.2%,40,-0.9%,75,+2.4,62,-1.5,79,-1.8%,57,+0.3%,36,+0.8%,4,+7.2
Jeremy Evans,24.0,UTA,Forward,162,1,-20.8,-39,3,-12.6,13,-3.2%,0,+6.5%,80,+2.7%,22,-2.8,3,+8.2,6,+3.8%,8,-2.2%,34,+1.1%,26,+2.8
Maurice Evans,33.0,WAS,Wing,318,93,+9.9,+25,84,+4.8,82,+2.4%,44,+0.4%,78,+2.4%,47,-0.4,86,-5.0,86,-2.5%,49,+0.1%,70,-1.5%,55,-0.3
Reggie Evans,31.5,LAC,Big,739,4,-15.9,-39,8,-9.5,7,-4.9%,4,+3.8%,86,+3.4%,61,+1.0,7,+6.5,1,+6.3%,82,+1.4%,95,-4.5%,14,+4.5
Tyreke Evans,22.1,SAC,Wing,2152,53,+0.2,+1,66,+1.7,65,+0.8%,34,+0.8%,59,+0.7%,82,+3.1,37,+1.5,20,+1.6%,20,-1.2%,88,-2.8%,67,-1.6
Kenneth Faried,21.9,DEN,Big,996,36,-3.1,-8,66,+1.6,31,-2.0%,52,+0.1%,99,+8.4%,46,-0.4,13,+4.7,30,+0.9%,13,-1.7%,32,+1.2%,23,+3.3
Jordan Farmar,24.9,NJN,Combo,796,24,-5.3,-10,63,+1.2,72,+1.3%,41,+0.5%,40,-0.9%,88,+4.0,7,+6.6,11,+2.5%,17,-1.4%,57,-0.4%,10,+5.1
