Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Dorian Finney-Smith,27.5,DAL,Forward,269,93,-7.1%,98,-7.1%,45,+0.7%,74,-2.2%,62,-1.6%,34,+0.6%,2,+8.1%,1,+8.7%
Bryn Forbes,27.3,MIL,Combo,256,26,+2.9%,35,+1.3%,38,+1.3%,58,-1.0%,46,+0.3%,74,-1.4%,60,-0.2%,74,-1.6%
Evan Fournier,28.0,BOS,Wing,200,2,+9.6%,2,+7.6%,89,-4.0%,90,-4.4%,97,-8.5%,97,-4.4%,6,+5.3%,44,+0.9%
Danilo Gallinari,32.2,ATL,Big,441,68,-2.5%,5,+6.2%,38,+1.3%,76,-2.6%,58,-1.3%,80,-1.7%,86,-3.2%,90,-4.9%
Paul George,30.5,LAC,Forward,776,45,+0.4%,30,+1.9%,90,-4.5%,6,+5.4%,40,+0.8%,53,+0.0%,80,-2.7%,80,-2.7%
Taj Gibson,35.4,NYK,Big,137,90,-6.0%,45,+0.7%,10,+4.6%,59,-1.2%,20,+3.4%,73,-1.4%,81,-2.8%,86,-4.1%
Rudy Gobert,28.4,UTA,Big,375,87,-6.0%,96,-6.5%,74,-2.2%,40,+0.4%,63,-1.7%,1,+6.8%,34,+1.5%,2,+8.3%
Aaron Gordon,25.1,DEN,Forward,298,29,+2.7%,12,+4.9%,28,+2.1%,77,-2.6%,53,-0.5%,10,+2.2%,98,-6.5%,89,-4.4%
Danny Green,33.4,PHI,Forward,198,4,+9.4%,18,+3.0%,65,-1.6%,52,-0.5%,66,-2.1%,7,+2.3%,85,-3.2%,63,-0.9%
JaMychal Green,30.4,DEN,Big,186,86,-5.4%,72,-2.0%,94,-5.4%,46,+0.3%,89,-5.2%,66,-1.0%,1,+8.2%,3,+7.2%
Jeff Green,34.2,BKN,Big,147,83,-4.6%,14,+4.1%,62,-1.4%,68,-1.7%,76,-3.1%,86,-2.2%,39,+1.2%,66,-1.0%
Blake Griffin,31.6,BKN,Big,317,49,+0.1%,50,+0.4%,78,-2.7%,34,+1.0%,64,-1.8%,61,-0.5%,30,+1.8%,37,+1.3%
Tim Hardaway Jr.,28.6,DAL,Wing,261,90,-6.3%,10,+5.0%,98,-6.2%,84,-3.4%,99,-9.6%,23,+1.3%,15,+3.3%,8,+4.6%
James Harden,31.2,BKN,Point,311,26,+2.9%,27,+2.3%,83,-3.2%,28,+1.4%,66,-1.9%,17,+1.8%,78,-2.2%,58,-0.4%
Joe Harris,29.2,BKN,Wing,423,20,+3.5%,46,+0.6%,86,-3.4%,38,+0.5%,75,-2.9%,48,+0.2%,25,+2.0%,24,+2.2%
Tobias Harris,28.3,PHI,Forward,436,8,+7.2%,52,+0.4%,98,-5.9%,78,-2.9%,98,-8.8%,43,+0.3%,2,+8.1%,2,+8.4%
George Hill,34.5,PHI,Combo,203,98,-9.4%,76,-2.7%,15,+3.3%,30,+1.1%,14,+4.4%,78,-1.6%,58,-0.1%,74,-1.7%
Solomon Hill,29.6,ATL,Forward,138,36,+1.7%,57,-0.2%,43,+0.9%,49,-0.3%,42,+0.6%,77,-1.6%,38,+1.2%,57,-0.4%
Jrue Holiday,30.4,MIL,Combo,900,70,-2.6%,88,-4.2%,58,-0.3%,14,+3.5%,22,+3.2%,45,+0.3%,43,+0.7%,41,+1.0%
Dwight Howard,34.9,PHI,Big,143,76,-3.5%,50,+0.5%,22,+2.7%,43,+0.3%,24,+3.0%,91,-2.7%,65,-0.8%,84,-3.5%
Joe Ingles,33.1,UTA,Forward,306,78,-3.5%,71,-2.0%,51,+0.0%,62,-1.4%,60,-1.4%,26,+1.2%,22,+2.3%,17,+3.4%
Kyrie Irving,28.6,BKN,Combo,318,77,-3.5%,74,-2.3%,16,+3.3%,39,+0.4%,17,+3.7%,79,-1.6%,54,+0.3%,70,-1.4%
Reggie Jackson,30.5,LAC,Combo,621,65,-1.9%,16,+3.2%,50,+0.0%,26,+1.9%,31,+2.0%,44,+0.3%,94,-5.4%,91,-5.1%
LeBron James,35.8,LAL,Wing,258,99,-11.3%,94,-5.5%,42,+1.0%,4,+5.6%,4,+6.6%,84,-2.0%,42,+0.8%,67,-1.2%
Nikola Jokic,25.7,DEN,Big,344,11,+5.3%,18,+3.0%,60,-1.1%,83,-3.3%,82,-4.4%,32,+0.9%,48,+0.5%,36,+1.3%
Kawhi Leonard,29.3,LAC,Forward,431,22,+3.2%,34,+1.5%,33,+1.6%,98,-6.6%,87,-5.1%,76,-1.6%,7,+5.1%,16,+3.6%
Damian Lillard,30.3,POR,Point,247,95,-8.3%,6,+6.0%,1,+6.2%,100,-11.8%,91,-5.6%,14,+2.0%,78,-2.3%,56,-0.4%
Brook Lopez,32.6,MIL,Big,660,51,-0.2%,94,-5.0%,3,+5.7%,37,+0.7%,6,+6.3%,47,+0.2%,71,-1.6%,70,-1.3%
Wesley Matthews,34.1,LAL,Wing,124,13,+5.2%,79,-3.1%,66,-1.6%,17,+3.0%,37,+1.4%,6,+3.1%,70,-1.4%,34,+1.7%
CJ McCollum,29.1,POR,Combo,239,12,+5.3%,66,-1.4%,71,-2.0%,54,-0.6%,71,-2.6%,26,+1.1%,18,+2.9%,13,+4.0%
Khris Middleton,29.2,MIL,Forward,913,55,-0.7%,62,-1.0%,82,-3.1%,16,+3.2%,48,+0.0%,52,+0.0%,41,+1.0%,42,+1.0%
Paul Millsap,35.7,DEN,Big,106,52,-0.3%,90,-4.5%,54,-0.1%,11,+3.7%,19,+3.5%,42,+0.4%,44,+0.6%,40,+1.0%
Marcus Morris,31.2,LAC,Big,604,34,+2.0%,37,+1.2%,85,-3.4%,64,-1.6%,86,-4.9%,22,+1.3%,22,+2.4%,15,+3.7%
Raul Neto,28.5,WAS,Combo,149,81,-4.0%,63,-1.1%,6,+5.1%,47,+0.2%,10,+5.3%,35,+0.6%,94,-4.8%,86,-4.2%
Georges Niang,27.4,UTA,Forward,128,94,-7.4%,70,-2.0%,46,+0.3%,30,+1.2%,35,+1.6%,28,+1.1%,63,-0.6%,47,+0.4%
Jusuf Nurkic,26.2,POR,Big,173,82,-4.4%,49,+0.5%,18,+3.1%,96,-5.8%,70,-2.6%,37,+0.5%,34,+1.5%,29,+2.1%
Chris Paul,35.5,PHX,Point,680,25,+2.9%,30,+1.9%,24,+2.5%,42,+0.3%,26,+2.8%,81,-1.7%,83,-3.0%,90,-4.7%
Cameron Payne,26.2,PHX,Point,403,64,-1.9%,38,+1.1%,76,-2.3%,65,-1.6%,78,-3.9%,25,+1.2%,31,+1.6%,22,+2.8%
Bobby Portis,25.7,MIL,Big,348,39,+0.8%,42,+1.0%,86,-3.4%,33,+1.0%,68,-2.3%,57,-0.2%,33,+1.6%,35,+1.4%
Kristaps Porzingis,25.3,DAL,Big,232,15,+4.8%,20,+2.8%,82,-3.1%,70,-1.8%,85,-4.9%,67,-1.1%,16,+3.2%,26,+2.1%
Norman Powell,27.4,POR,Wing,215,67,-2.3%,48,+0.6%,5,+5.4%,94,-5.6%,50,-0.2%,4,+3.6%,91,-3.9%,55,-0.4%
Julius Randle,25.9,NYK,Big,180,86,-5.5%,1,+9.1%,77,-2.4%,93,-5.1%,95,-7.5%,95,-3.5%,28,+1.9%,73,-1.6%
Austin Rivers,28.3,DEN,Wing,302,37,+1.5%,9,+5.5%,64,-1.5%,89,-4.2%,92,-5.7%,42,+0.3%,59,-0.1%,50,+0.3%
Rajon Rondo,34.7,LAC,Point,220,34,+2.2%,61,-1.0%,17,+3.2%,62,-1.3%,32,+2.0%,92,-2.8%,27,+1.9%,65,-0.9%
Derrick Rose,32.1,NYK,Point,174,91,-6.6%,21,+2.8%,8,+5.0%,90,-4.5%,44,+0.5%,20,+1.4%,93,-4.7%,82,-3.3%
Dario Saric,26.6,PHX,Big,131,35,+1.7%,25,+2.3%,53,-0.1%,88,-4.0%,79,-4.1%,19,+1.7%,57,+0.1%,32,+1.8%
Dennis Schroder,27.1,LAL,Point,226,43,+0.6%,41,+1.0%,75,-2.2%,55,-0.7%,74,-2.8%,96,-3.6%,6,+5.4%,30,+1.9%
Ben Simmons,24.3,PHI,Point,402,16,+4.7%,28,+2.0%,79,-2.9%,73,-2.2%,86,-5.1%,3,+3.6%,62,-0.6%,20,+3.0%
Marcus Smart,26.7,BOS,Combo,209,33,+2.3%,22,+2.5%,99,-6.4%,51,-0.4%,94,-6.8%,6,+2.4%,30,+1.8%,10,+4.3%
Ish Smith,32.3,WAS,Combo,149,92,-7.1%,15,+3.4%,56,-0.2%,61,-1.2%,59,-1.4%,54,-0.1%,74,-1.9%,77,-1.9%
Jeff Teague,32.4,MIL,Combo,100,5,+7.8%,26,+2.3%,46,+0.5%,67,-1.7%,57,-1.2%,31,+0.9%,77,-1.9%,66,-1.1%
Tristan Thompson,29.6,BOS,Big,155,0,+17.1%,17,+3.2%,93,-4.9%,92,-4.8%,100,-9.8%,90,-2.4%,0,+9.0%,5,+6.6%
PJ Tucker,35.5,MIL,Forward,670,66,-2.1%,40,+1.1%,74,-2.2%,32,+1.1%,54,-1.1%,60,-0.5%,46,+0.5%,52,+0.1%
Jonas Valanciunas,28.5,MEM,Big,228,56,-0.8%,97,-6.9%,14,+3.8%,34,+0.9%,12,+4.7%,68,-1.1%,14,+3.3%,25,+2.2%
Kemba Walker,30.5,BOS,Point,124,61,-1.4%,73,-2.3%,23,+2.5%,44,+0.3%,25,+2.8%,5,+3.1%,89,-3.6%,58,-0.5%
Russell Westbrook,32.0,WAS,Point,252,54,-0.6%,70,-1.9%,59,-0.8%,35,+0.8%,49,+0.0%,58,-0.4%,23,+2.2%,31,+1.8%
Lou Williams,34.0,ATL,Combo,275,69,-2.6%,32,+1.7%,30,+1.8%,78,-2.7%,54,-1.0%,71,-1.3%,46,+0.5%,62,-0.8%
Ivica Zubac,23.6,LAC,Big,301,42,+0.6%,95,-6.3%,41,+1.1%,7,+5.3%,6,+6.4%,74,-1.5%,36,+1.4%,54,-0.1%
Torrey Craig,29.9,PHX,Big,243,46,+0.3%,36,+1.3%,54,-0.2%,94,-5.1%,90,-5.3%,39,+0.5%,13,+3.5%,14,+4.0%
Monte Morris,25.3,DEN,Combo,282,50,-0.2%,89,-4.3%,52,-0.0%,19,+2.5%,28,+2.5%,82,-1.7%,14,+3.4%,33,+1.7%
Kyle Kuzma,25.3,LAL,Forward,144,74,-3.0%,7,+5.8%,25,+2.3%,75,-2.5%,51,-0.2%,46,+0.3%,97,-5.9%,93,-5.6%
Alex Caruso,26.7,LAL,Combo,149,50,-0.1%,84,-3.7%,44,+0.8%,26,+1.8%,27,+2.6%,36,+0.6%,45,+0.6%,38,+1.2%
Bam Adebayo,23.3,MIA,Big,132,100,-14.7%,0,+12.4%,6,+5.4%,99,-10.3%,83,-4.8%,100,-10.8%,17,+3.2%,97,-7.5%
John Collins,23.1,ATL,Big,576,31,+2.4%,75,-2.6%,58,-0.2%,38,+0.7%,45,+0.4%,62,-0.7%,18,+2.9%,26,+2.2%
Dillon Brooks,24.8,MEM,Wing,259,32,+2.4%,39,+1.1%,14,+3.6%,70,-1.9%,34,+1.7%,65,-0.9%,76,-1.9%,81,-2.8%
Jayson Tatum,22.7,BOS,Forward,217,38,+1.1%,46,+0.7%,91,-4.7%,82,-3.1%,96,-7.8%,24,+1.3%,5,+5.9%,4,+7.1%
Maxi Kleber,28.8,DAL,Big,187,28,+2.7%,4,+6.4%,55,-0.2%,12,+3.5%,22,+3.3%,94,-3.0%,99,-6.7%,100,-9.7%
Bogdan Bogdanovic,28.2,ATL,Wing,598,44,+0.5%,77,-2.9%,36,+1.3%,23,+2.3%,18,+3.6%,64,-0.9%,56,+0.1%,61,-0.7%
Furkan Korkmaz,23.3,PHI,Forward,180,84,-4.7%,43,+0.8%,11,+4.0%,74,-2.3%,33,+1.7%,62,-0.6%,75,-1.9%,78,-2.5%
Luke Kennard,24.4,LAC,Combo,208,74,-3.1%,29,+2.0%,70,-2.0%,79,-2.9%,84,-4.9%,30,+0.9%,26,+2.0%,21,+2.9%
Donovan Mitchell,24.2,UTA,Combo,345,23,+3.1%,55,-0.1%,100,-6.7%,15,+3.4%,78,-3.3%,29,+1.0%,21,+2.4%,18,+3.4%
Royce O'Neale,27.4,UTA,Wing,402,10,+7.1%,19,+2.9%,34,+1.5%,21,+2.4%,15,+3.9%,93,-3.0%,90,-3.8%,95,-6.8%
Kevin Huerter,22.2,ATL,Wing,556,54,-0.6%,51,+0.4%,22,+2.8%,71,-2.0%,39,+0.8%,75,-1.6%,53,+0.3%,69,-1.2%
Trae Young,22.1,ATL,Point,603,18,+4.1%,44,+0.8%,87,-3.5%,22,+2.4%,55,-1.1%,69,-1.2%,32,+1.6%,48,+0.4%
Luka Doncic,21.7,DAL,Wing,280,14,+5.1%,83,-3.7%,96,-5.6%,50,-0.4%,93,-6.1%,0,+7.1%,19,+2.7%,0,+9.8%
Michael Porter,22.3,DEN,Forward,331,22,+3.1%,78,-3.0%,10,+4.2%,42,+0.3%,13,+4.5%,2,+4.0%,95,-5.5%,71,-1.5%
Jaren Jackson,21.1,MEM,Big,183,24,+3.0%,23,+2.5%,63,-1.4%,81,-3.0%,82,-4.4%,56,-0.2%,24,+2.0%,30,+1.9%
Landry Shamet,23.6,BKN,Wing,195,48,+0.3%,65,-1.2%,26,+2.3%,69,-1.7%,43,+0.5%,16,+1.9%,69,-1.2%,46,+0.6%
Deandre Ayton,22.3,PHX,Big,799,75,-3.4%,91,-4.7%,47,+0.1%,8,+5.1%,10,+5.2%,40,+0.4%,67,-1.0%,59,-0.6%
Mikal Bridges,24.2,PHX,Wing,699,58,-1.0%,42,+1.0%,35,+1.4%,13,+3.5%,11,+4.9%,90,-2.5%,87,-3.4%,94,-5.9%
Anfernee Simons,21.4,POR,Combo,105,30,+2.5%,62,-1.0%,84,-3.3%,5,+5.6%,30,+2.3%,82,-1.7%,49,+0.5%,68,-1.2%
Grayson Allen,25.1,MEM,Wing,145,9,+7.1%,58,-0.4%,62,-1.2%,86,-3.9%,88,-5.1%,38,+0.5%,9,+5.0%,7,+5.5%
Jalen Brunson,24.2,DAL,Combo,109,42,+0.6%,56,-0.2%,7,+5.0%,22,+2.3%,2,+7.3%,98,-4.4%,79,-2.7%,96,-7.1%
Bruce Brown,24.2,BKN,Forward,260,60,-1.4%,85,-3.8%,9,+4.6%,24,+2.2%,3,+6.8%,49,+0.2%,86,-3.2%,82,-3.0%
De'Anthony Melton,22.4,MEM,Combo,104,97,-8.5%,13,+4.5%,68,-1.7%,27,+1.4%,52,-0.2%,22,+1.4%,96,-5.7%,87,-4.2%
Shake Milton,24.1,PHI,Combo,105,98,-8.7%,67,-1.5%,12,+4.0%,18,+2.7%,5,+6.6%,78,-1.6%,88,-3.5%,92,-5.2%
Ja Morant,21.2,MEM,Point,288,3,+9.5%,82,-3.6%,29,+2.0%,56,-0.7%,38,+1.3%,27,+1.1%,38,+1.2%,23,+2.3%
RJ Barrett,20.4,NYK,Wing,158,7,+7.5%,6,+6.0%,72,-2.1%,72,-2.1%,80,-4.1%,63,-0.7%,68,-1.1%,75,-1.8%
DeAndre Hunter,22.9,ATL,Forward,151,89,-6.0%,34,+1.4%,97,-5.8%,14,+3.5%,67,-2.3%,2,+3.8%,82,-2.9%,42,+0.9%
Rui Hachimura,22.7,WAS,Big,211,40,+0.8%,81,-3.6%,34,+1.5%,66,-1.7%,50,-0.1%,72,-1.3%,8,+5.1%,14,+3.7%
Cameron Johnson,24.7,PHX,Forward,428,17,+4.4%,11,+4.9%,78,-2.8%,97,-6.1%,98,-9.0%,41,+0.4%,12,+3.6%,11,+4.1%
Romeo Langford,21.0,BOS,Wing,113,72,-2.9%,90,-4.4%,61,-1.2%,48,-0.2%,58,-1.4%,70,-1.3%,3,+7.0%,6,+5.8%
Matisse Thybulle,23.7,PHI,Wing,213,71,-2.8%,54,+0.1%,39,+1.3%,18,+2.6%,14,+3.9%,87,-2.2%,73,-1.8%,85,-4.0%
Nicolas Claxton,21.5,BKN,Big,120,47,+0.3%,74,-2.4%,42,+1.0%,41,+0.4%,38,+1.3%,34,+0.6%,47,+0.5%,39,+1.1%
Daniel Gafford,22.1,WAS,Big,142,80,-3.7%,26,+2.3%,67,-1.7%,58,-1.0%,72,-2.7%,86,-2.1%,20,+2.4%,49,+0.3%
Terance Mann,24.0,LAC,Wing,370,88,-6.0%,60,-0.8%,18,+3.1%,45,+0.3%,21,+3.3%,11,+2.1%,92,-4.6%,78,-2.5%
Onyeka Okongwu,19.9,ATL,Big,152,70,-2.7%,68,-1.6%,30,+2.0%,85,-3.5%,61,-1.6%,10,+2.2%,40,+1.0%,19,+3.2%
Tyrese Maxey,20.0,PHI,Combo,144,78,-3.5%,64,-1.1%,48,+0.1%,10,+3.7%,16,+3.8%,89,-2.4%,61,-0.3%,79,-2.7%
Desmond Bane,22.4,MEM,Wing,153,59,-1.0%,87,-3.9%,2,+6.1%,25,+2.1%,2,+8.2%,70,-1.3%,84,-3.0%,88,-4.3%
Facundo Campazzo,29.6,DEN,Point,268,38,+0.9%,10,+5.0%,49,+0.0%,66,-1.6%,62,-1.6%,46,+0.2%,90,-3.7%,83,-3.4%
