Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Eric Bledsoe,24.9,PHX,Point,2795,71,+1.9,95,+2.2,98,+3.9%,86,+9.2,98,+1.6,59,+1.1%,91,+22.6,57,+0.1,94,+6.1%,49,-0.8
Bojan Bogdanovic,25.5,BKN,Forward,1795,70,+1.9,93,+1.8,61,+0.4%,98,+18.8,67,+0.3,91,+7.8%,68,+6.1,93,+1.7,56,+0.4%,98,+30.4
Andrew Bogut,29.9,GSW,Big,1577,68,+1.7,77,+0.8,86,+1.9%,57,+1.5,55,+0.1,54,+0.4%,55,+1.6,79,+0.7,73,+2.0%,64,+4.4
Matt Bonner,34.6,SAS,Big,846,43,-1.4,24,-1.0,24,-1.4%,50,-0.7,42,-0.2,24,-5.2%,78,+10.6,21,-0.9,52,+0.1%,31,-6.8
Trevor Booker,26.9,UTA,Big,1546,68,+1.7,70,+0.6,48,-0.2%,63,+3.0,60,+0.1,46,-0.9%,48,-1.1,71,+0.5,30,-2.1%,71,+6.5
Carlos Boozer,32.9,LAL,Big,1673,60,+0.8,33,-0.6,65,+0.7%,27,-5.9,35,-0.3,69,+2.6%,31,-7.8,36,-0.4,75,+2.3%,38,-4.4
Chris Bosh,30.6,MIA,Big,1542,51,-0.4,12,-1.7,22,-1.6%,14,-11.0,11,-1.0,49,-0.3%,9,-23.0,28,-0.6,10,-5.3%,44,-2.4
Avery Bradley,23.9,BOS,Combo,2419,23,-4.7,53,+0.0,63,+0.5%,58,+1.8,59,+0.1,80,+4.6%,61,+3.3,48,-0.1,65,+1.1%,55,+1.4
Elton Brand,35.6,ATL,Big,415,40,-1.8,19,-1.3,52,-0.0%,8,-14.6,30,-0.5,40,-1.6%,21,-12.4,24,-0.8,37,-1.4%,14,-15.2
Corey Brewer,28.7,MIN,Combo,672,35,-2.5,21,-1.2,88,+2.0%,13,-11.7,9,-1.1,59,+1.1%,7,-26.5,53,+0.0,97,+7.8%,54,+1.3
Corey Brewer,28.7,HOU,Wing,1358,61,+0.8,30,-0.8,79,+1.4%,24,-7.0,31,-0.5,78,+4.3%,19,-13.4,32,-0.5,61,+0.7%,36,-5.3
Aaron Brooks,29.8,CHI,Point,1845,83,+3.9,38,-0.5,19,-1.8%,43,-1.9,7,-1.1,25,-4.8%,3,-33.0,75,+0.6,27,-2.3%,84,+11.1
Jabari Brown,21.9,LAL,Wing,549,58,+0.2,66,+0.5,11,-2.4%,92,+12.8,45,-0.1,79,+4.4%,68,+6.3,73,+0.6,16,-3.6%,85,+11.9
Lorenzo Brown,24.2,MIN,Point,530,80,+3.4,90,+1.5,85,+1.9%,77,+6.6,70,+0.4,49,-0.4%,42,-3.0,82,+0.9,91,+5.0%,77,+9.0
Markel Brown,22.8,BKN,Wing,670,90,+5.5,68,+0.6,73,+1.0%,61,+2.5,25,-0.6,71,+3.0%,12,-17.7,89,+1.2,75,+2.4%,89,+14.7
Kobe Bryant,36.2,LAL,Wing,1203,59,+0.4,27,-0.9,25,-1.4%,35,-3.8,72,+0.4,29,-3.9%,82,+14.0,13,-1.3,35,-1.6%,14,-14.9
Chase Budinger,26.4,MIN,Wing,1212,33,-2.9,30,-0.7,53,-0.0%,35,-3.9,16,-0.8,22,-5.5%,36,-5.5,51,+0.0,81,+3.1%,49,-0.6
Reggie Bullock,23.6,LAC,Wing,199,4,-11.4,96,+2.4,28,-1.2%,98,+19.6,96,+1.4,27,-4.2%,98,+36.9,87,+1.1,8,-5.8%,82,+10.6
Trey Burke,22.0,UTA,Point,2268,70,+1.9,62,+0.4,34,-0.9%,59,+1.9,59,+0.1,46,-0.8%,65,+4.6,65,+0.3,31,-2.0%,49,-0.8
Alec Burks,23.3,UTA,Wing,894,62,+0.9,62,+0.4,24,-1.4%,77,+6.5,47,-0.1,58,+0.9%,79,+11.3,69,+0.4,63,+1.0%,62,+3.8
Caron Butler,34.6,DET,Wing,1592,56,+0.0,17,-1.4,7,-3.2%,30,-4.9,62,+0.2,26,-4.5%,72,+7.7,8,-1.7,4,-7.5%,19,-12.4
Jimmy Butler,25.1,CHI,Wing,2507,84,+4.0,88,+1.4,68,+0.8%,84,+8.5,97,+1.5,64,+2.0%,98,+41.3,46,-0.1,66,+1.2%,33,-5.9
Rasual Butler,35.4,WAS,Wing,1423,44,-1.4,18,-1.3,5,-3.8%,41,-2.5,6,-1.2,11,-9.1%,24,-11.3,42,-0.2,11,-4.8%,55,+1.6
Dwight Buycks,25.7,LAL,Point,101,73,+2.3,67,+0.5,3,-4.3%,99,+26.7,8,-1.1,99,+16.7%,6,-27.8,97,+2.2,0,-13.7%,99,+48.1
Nick Calathes,25.7,MEM,Combo,770,17,-5.5,89,+1.4,98,+3.8%,42,-2.2,99,+1.9,65,+2.2%,81,+12.6,30,-0.5,87,+4.1%,14,-15.6
Jose Calderon,33.1,NYK,Combo,1265,47,-0.8,44,-0.3,84,+1.8%,31,-4.7,61,+0.2,72,+3.3%,59,+2.8,40,-0.3,88,+4.2%,35,-5.5
Kentavious Caldwell-Pope,21.7,DET,Wing,2572,95,+7.7,90,+1.5,90,+2.3%,86,+9.2,46,-0.1,95,+10.4%,28,-9.2,92,+1.6,87,+4.0%,92,+17.0
Isaiah Canaan,23.4,HOU,Combo,308,23,-4.6,2,-4.1,37,-0.8%,1,-25.5,92,+1.1,21,-5.8%,59,+2.7,1,-4.8,8,-5.8%,1,-50.5
Isaiah Canaan,23.4,PHI,Combo,563,56,+0.0,91,+1.6,55,+0.1%,91,+12.5,63,+0.2,83,+5.2%,61,+3.3,88,+1.2,44,-0.8%,89,+14.8
DeMarre Carroll,28.3,ATL,Wing,2178,66,+1.5,77,+0.8,70,+0.9%,65,+3.5,58,+0.1,37,-1.9%,30,-8.1,67,+0.4,55,+0.3%,67,+5.0
Vince Carter,37.8,MEM,Wing,1065,28,-3.7,26,-0.9,24,-1.4%,48,-1.2,16,-0.8,25,-4.9%,30,-8.1,52,+0.0,32,-1.9%,68,+5.4
Michael Carter-Williams,23.1,PHI,Point,1374,15,-6.0,46,-0.2,56,+0.1%,44,-1.8,6,-1.2,30,-3.7%,7,-25.6,80,+0.8,28,-2.2%,84,+11.0
Michael Carter-Williams,23.1,MIL,Point,756,99,+16.0,94,+2.0,59,+0.3%,95,+14.4,97,+1.5,85,+5.8%,66,+5.5,69,+0.4,6,-6.7%,81,+10.0
Omri Casspi,26.4,SAC,Forward,1364,43,-1.4,60,+0.3,79,+1.4%,48,-0.9,63,+0.2,72,+3.3%,45,-2.3,47,-0.1,87,+4.0%,46,-1.9
Mario Chalmers,28.5,MIA,Combo,2339,29,-3.6,15,-1.5,26,-1.4%,23,-7.2,50,-0.0,19,-6.4%,65,+4.7,12,-1.3,19,-3.5%,15,-14.7
Tyson Chandler,32.1,DAL,Big,2280,56,+0.1,36,-0.5,66,+0.7%,34,-4.3,77,+0.5,39,-1.7%,84,+16.3,12,-1.3,60,+0.7%,12,-17.3
Wilson Chandler,27.5,DEN,Forward,2461,69,+1.8,57,+0.2,13,-2.1%,62,+2.7,31,-0.4,60,+1.2%,50,-0.3,78,+0.7,31,-1.9%,72,+7.0
Ian Clark,23.7,UTA,Combo,124,17,-5.7,19,-1.3,68,+0.8%,4,-18.8,91,+1.0,100,+20.1%,35,-5.7,4,-2.3,42,-0.9%,2,-36.4
Jordan Clarkson,22.4,LAL,Combo,1401,36,-2.3,47,-0.2,48,-0.2%,45,-1.5,57,+0.1,68,+2.5%,59,+2.8,39,-0.3,51,+0.0%,38,-4.5
Norris Cole,26.1,MIA,Point,1131,66,+1.6,62,+0.4,63,+0.5%,54,+0.3,39,-0.2,80,+4.6%,33,-7.0,69,+0.4,66,+1.3%,66,+5.0
Norris Cole,26.1,NOP,Point,658,12,-7.3,42,-0.3,21,-1.7%,52,-0.1,65,+0.2,4,-12.5%,95,+27.7,30,-0.6,45,-0.6%,25,-9.1
Darren Collison,27.2,SAC,Point,1559,90,+5.5,61,+0.3,42,-0.5%,60,+2.2,74,+0.5,26,-4.4%,82,+14.5,40,-0.3,27,-2.3%,36,-5.2
Nick Collison,34.0,OKC,Big,1067,38,-2.1,38,-0.5,4,-3.8%,71,+5.0,33,-0.4,3,-14.7%,55,+1.7,55,+0.1,2,-9.0%,78,+9.1
Mike Conley,27.1,MEM,Point,2215,88,+5.1,69,+0.6,29,-1.1%,82,+7.9,45,-0.1,30,-3.6%,57,+2.3,79,+0.8,44,-0.7%,87,+13.6
Chris Copeland,30.6,IND,Forward,784,42,-1.5,38,-0.5,41,-0.6%,28,-5.7,37,-0.3,30,-3.5%,61,+3.5,48,-0.1,60,+0.7%,34,-5.8
Bryce Cotton,22.2,UTA,Combo,129,49,-0.6,99,+3.9,97,+3.8%,96,+16.7,42,-0.2,97,+12.4%,11,-18.8,100,+4.1,80,+2.9%,100,+52.0
DeMarcus Cousins,24.2,SAC,Big,2006,75,+2.7,65,+0.5,89,+2.3%,50,-0.7,70,+0.4,62,+1.7%,30,-7.9,62,+0.2,72,+1.9%,57,+2.2
Robert Covington,23.9,PHI,Wing,1939,94,+6.9,91,+1.6,81,+1.5%,87,+9.5,47,-0.1,47,-0.8%,46,-2.1,92,+1.6,89,+4.3%,91,+16.3
Allen Crabbe,22.6,POR,Wing,610,11,-7.6,13,-1.7,35,-0.9%,8,-14.7,29,-0.5,54,+0.5%,12,-17.8,17,-1.1,45,-0.6%,15,-14.7
Jamal Crawford,34.6,LAC,Wing,1641,20,-5.1,30,-0.8,11,-2.4%,52,-0.0,49,-0.0,18,-6.4%,56,+2.0,16,-1.2,20,-3.2%,32,-6.5
Jae Crowder,24.3,DAL,Forward,205,20,-5.2,15,-1.5,47,-0.2%,8,-15.5,16,-0.8,3,-15.6%,31,-7.6,34,-0.4,61,+0.9%,13,-16.6
Jae Crowder,24.3,BOS,Forward,1362,94,+6.8,39,-0.4,39,-0.6%,43,-2.0,79,+0.5,22,-5.5%,86,+17.5,15,-1.2,33,-1.8%,15,-14.8
Dante Cunningham,27.5,NOP,Forward,1614,40,-1.9,72,+0.7,71,+0.9%,69,+4.5,73,+0.4,83,+5.3%,58,+2.4,58,+0.2,50,-0.0%,64,+4.1
Stephen Curry,26.6,GSW,Point,2606,99,+12.7,97,+2.7,97,+3.6%,84,+8.7,89,+0.9,40,-1.6%,80,+11.7,94,+1.8,97,+7.6%,84,+11.0
Samuel Dalembert,34.5,NYK,Big,538,5,-10.0,55,+0.1,65,+0.7%,37,-3.5,21,-0.7,83,+5.3%,4,-30.2,72,+0.5,62,+0.9%,76,+8.4
Troy Daniels,23.3,MIN,Combo,118,14,-6.6,58,+0.2,90,+2.4%,48,-1.2,1,-2.3,22,-5.6%,1,-46.9,98,+2.9,100,+12.4%,97,+25.8
Troy Daniels,23.3,CHA,Wing,101,15,-6.1,10,-1.9,29,-1.1%,4,-19.0,23,-0.6,93,+8.3%,2,-37.2,9,-1.5,8,-5.8%,20,-11.6
Gigi Datome,26.9,BOS,Forward,169,44,-1.3,83,+1.1,89,+2.3%,66,+3.9,41,-0.2,84,+5.4%,33,-7.2,91,+1.5,94,+6.3%,82,+10.6
Brandon Davies,23.3,PHI,Big,368,90,+5.8,7,-2.2,81,+1.5%,4,-20.3,9,-1.1,99,+16.9%,2,-38.2,14,-1.2,85,+3.8%,10,-18.6
Anthony Davis,21.6,NOP,Big,2450,95,+7.7,91,+1.6,85,+1.9%,94,+13.6,75,+0.5,81,+4.9%,73,+7.7,87,+1.1,74,+2.2%,89,+14.8
Ed Davis,25.4,LAL,Big,1770,60,+0.6,68,+0.6,49,-0.2%,70,+4.6,46,-0.1,45,-1.0%,24,-10.5,77,+0.7,42,-0.9%,82,+10.6
Glen Davis,28.8,LAC,Big,781,0,-20.9,3,-3.2,9,-2.6%,2,-22.7,14,-0.9,4,-13.2%,14,-17.2,3,-2.6,12,-4.4%,2,-31.0
Austin Daye,26.4,SAS,Forward,241,3,-12.9,60,+0.3,39,-0.7%,69,+4.6,43,-0.2,0,-24.8%,98,+39.9,57,+0.1,83,+3.3%,49,-0.6
DeMar DeRozan,25.2,TOR,Wing,2094,27,-3.9,44,-0.3,15,-2.0%,63,+2.9,72,+0.4,26,-4.4%,88,+18.6,24,-0.7,8,-5.5%,29,-7.3
Dewayne Dedmon,25.2,ORL,Big,796,45,-1.2,52,+0.0,78,+1.4%,28,-5.7,80,+0.6,63,+1.7%,40,-3.6,31,-0.5,49,-0.1%,25,-9.0
Matthew Dellavedova,24.1,CLE,Combo,1259,28,-3.8,23,-1.1,7,-3.3%,49,-0.7,22,-0.6,16,-6.8%,32,-7.4,35,-0.4,6,-6.8%,62,+3.7
Luol Deng,29.5,MIA,Forward,2413,97,+9.4,70,+0.6,49,-0.1%,76,+6.2,67,+0.3,82,+5.1%,65,+4.6,60,+0.2,40,-1.2%,66,+4.9
Boris Diaw,32.5,SAS,Big,1932,57,+0.1,64,+0.4,39,-0.7%,50,-0.6,49,-0.0,57,+0.8%,41,-3.4,71,+0.5,20,-3.1%,52,+0.4
Gorgui Dieng,24.8,MIN,Big,2155,52,-0.3,43,-0.3,55,+0.1%,42,-2.2,77,+0.5,17,-6.8%,78,+10.8,27,-0.6,61,+0.7%,26,-8.4
Spencer Dinwiddie,21.6,DET,Combo,430,9,-8.4,24,-1.0,33,-1.0%,22,-7.8,96,+1.4,16,-7.0%,92,+23.4,4,-2.3,21,-3.1%,5,-24.0
Joey Dorsey,30.9,HOU,Big,762,57,+0.1,40,-0.4,78,+1.4%,24,-7.0,82,+0.6,54,+0.4%,51,-0.1,10,-1.4,77,+2.6%,15,-14.8
Toney Douglas,28.6,NOP,Combo,140,67,+1.7,86,+1.3,72,+1.0%,93,+13.1,100,+2.9,93,+8.2%,100,+76.7,7,-1.7,48,-0.2%,9,-20.0
Goran Dragic,28.5,PHX,Wing,1730,45,-1.1,78,+0.9,96,+3.3%,41,-2.3,99,+2.1,96,+10.7%,91,+22.3,14,-1.2,91,+4.9%,13,-16.0
Goran Dragic,28.5,MIA,Point,902,68,+1.7,82,+1.0,31,-1.1%,84,+8.5,98,+1.6,74,+3.7%,97,+35.4,27,-0.6,36,-1.6%,27,-8.2
Larry Drew,24.7,PHI,Point,198,11,-7.5,3,-3.2,14,-2.1%,11,-12.7,100,+3.4,34,-2.6%,100,+70.0,0,-6.4,62,+0.9%,0,-67.7
Andre Drummond,21.2,DET,Big,2487,78,+3.1,93,+1.9,87,+1.9%,92,+13.0,31,-0.4,86,+6.1%,34,-6.4,97,+2.2,94,+5.9%,95,+22.8
Jared Dudley,29.3,MIL,Forward,1688,52,-0.3,12,-1.7,63,+0.5%,9,-13.0,35,-0.3,46,-0.9%,39,-3.8,15,-1.2,58,+0.6%,12,-17.2
Tim Duncan,38.5,SAS,Big,2221,46,-1.0,52,+0.0,53,-0.0%,46,-1.4,17,-0.8,51,-0.1%,9,-22.8,81,+0.8,57,+0.5%,85,+11.3
Mike Dunleavy,34.1,CHI,Wing,1834,68,+1.7,84,+1.2,80,+1.5%,73,+5.7,87,+0.8,91,+8.0%,90,+19.2,63,+0.3,73,+2.1%,47,-1.3
Kevin Durant,26.1,OKC,Forward,908,79,+3.3,74,+0.8,97,+3.3%,49,-0.9,92,+1.0,96,+11.4%,70,+6.7,47,-0.1,90,+4.5%,40,-3.9
Cleanthony Early,23.5,NYK,Wing,579,8,-8.7,31,-0.7,70,+0.9%,27,-5.8,41,-0.2,91,+7.8%,41,-3.4,29,-0.6,48,-0.2%,23,-9.8
Wayne Ellington,26.9,LAL,Wing,1624,42,-1.6,48,-0.1,66,+0.7%,46,-1.3,17,-0.8,30,-3.5%,22,-11.8,72,+0.5,58,+0.6%,71,+6.7
Monta Ellis,29.0,DAL,Wing,2694,71,+2.0,77,+0.8,93,+2.6%,53,-0.0,97,+1.6,97,+12.4%,92,+23.5,15,-1.2,83,+3.3%,10,-18.9
James Ennis,24.3,MIA,Forward,996,53,-0.2,36,-0.5,59,+0.3%,30,-4.8,9,-1.1,45,-1.0%,5,-27.9,73,+0.5,65,+1.1%,79,+9.5
Tyler Ennis,20.2,MIL,Point,336,24,-4.5,51,-0.0,57,+0.1%,39,-2.8,71,+0.4,46,-0.9%,68,+6.1,23,-0.8,85,+3.8%,19,-12.4
Jeremy Evans,27.0,UTA,Big,224,74,+2.5,51,-0.0,86,+1.9%,44,-1.8,19,-0.7,48,-0.6%,13,-17.5,86,+1.0,76,+2.4%,88,+14.1
