Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
DeAndre Jordan,27.3,LAC,Big,197,87,-10.7,15,+2.9,20,+2.2%,31,+13.2,46,-0.1,95,-31.9%,51,-2.4,8,+3.3,32,+4.0%,21,+27.9
Cory Joseph,24.2,TOR,Combo,437,38,+2.5,66,-1.4,82,-2.1%,64,-11.3,64,-0.9,77,-11.9%,58,-9.3,53,-0.2,64,-1.6%,56,-7.7
Frank Kaminsky,22.6,CHA,Big,184,90,-12.7,71,-1.8,50,-0.0%,60,-10.5,35,+0.3,58,-4.3%,25,+28.9,81,-2.1,43,+2.0%,69,-16.7
Enes Kanter,23.4,OKC,Big,296,53,-0.9,28,+1.3,71,-1.4%,39,+6.1,45,-0.1,59,-4.3%,37,+11.9,25,+1.4,49,+0.8%,45,+0.1
Kyle Korver,34.6,ATL,Wing,315,98,-19.6,36,+0.8,27,+1.3%,25,+14.8,11,+1.9,78,-12.8%,4,+76.1,69,-1.4,44,+1.9%,57,-8.3
Courtney Lee,30.1,CHA,Wing,256,78,-8.5,81,-3.3,84,-2.3%,71,-18.3,90,-2.2,60,-4.4%,90,-50.0,64,-1.1,47,+1.2%,54,-6.6
Kawhi Leonard,24.3,SAS,Wing,337,25,+6.3,31,+1.0,58,-0.3%,41,+5.2,75,-1.3,67,-6.3%,53,-3.6,17,+2.3,22,+5.2%,25,+20.6
Damian Lillard,25.3,POR,Point,436,7,+16.2,19,+2.2,6,+4.4%,9,+30.4,65,-0.9,3,+28.4%,92,-63.7,12,+2.8,34,+3.6%,6,+51.9
Jeremy Lin,27.2,CHA,Combo,188,97,-19.2,37,+0.6,28,+1.3%,50,-2.7,31,+0.8,71,-7.5%,23,+30.0,49,-0.1,27,+4.2%,62,-9.7
Shaun Livingston,30.1,GSW,Combo,507,63,-3.9,72,-1.9,40,+0.5%,79,-23.5,81,-1.5,45,+1.4%,79,-37.3,54,-0.6,40,+2.3%,71,-19.0
Kevin Love,27.1,CLE,Big,611,31,+4.7,39,+0.5,42,+0.4%,44,+2.8,38,+0.2,79,-13.2%,34,+15.0,36,+0.8,14,+6.9%,41,+6.8
Kyle Lowry,29.6,TOR,Point,765,99,-19.7,36,+0.7,36,+0.8%,36,+9.3,53,-0.3,50,-0.8%,40,+8.6,26,+1.4,20,+5.7%,28,+16.5
Ian Mahinmi,29.0,IND,Big,171,92,-13.9,4,+4.5,8,+3.9%,14,+28.2,8,+2.1,69,-6.7%,18,+35.0,19,+2.1,16,+6.7%,22,+22.7
Wesley Matthews,29.0,DAL,Wing,173,3,+19.5,6,+4.0,0,+8.8%,29,+13.9,22,+1.4,7,+26.1%,20,+33.3,20,+2.0,5,+13.0%,50,-0.8
CJ McCollum,24.1,POR,Combo,441,76,-8.0,99,-6.0,100,-8.2%,97,-39.5,87,-2.0,97,-34.6%,75,-34.9,93,-3.8,78,-4.3%,88,-44.4
Josh McRoberts,28.7,MIA,Big,121,79,-8.5,46,+0.1,42,+0.4%,37,+7.0,27,+1.1,27,+7.8%,36,+14.2,63,-1.0,53,+0.3%,46,0.0
Patty Mills,27.2,SAS,Combo,160,75,-7.7,86,-3.6,41,+0.4%,81,-26.9,19,+1.5,52,-1.9%,31,+19.3,99,-5.1,77,-4.3%,96,-57.4
Paul Millsap,30.7,ATL,Big,364,92,-14.7,100,-8.9,4,+5.6%,100,-95.0,62,-0.7,75,-10.0%,31,+16.9,100,-8.5,1,+15.1%,100,-159.0
Marcus Morris,26.2,DET,Wing,143,54,-1.1,64,-1.2,69,-1.3%,27,+14.0,6,+2.2,86,-18.9%,6,+70.0,91,-3.4,63,-1.5%,76,-23.3
Dirk Nowitzki,37.4,DAL,Big,169,81,-9.0,64,-1.4,95,-5.1%,42,+4.2,63,-0.8,81,-14.3%,56,-6.1,67,-1.2,75,-3.9%,44,+1.9
Zaza Pachulia,31.7,DAL,Big,106,6,+16.4,33,+0.9,31,+1.1%,15,+25.1,20,+1.5,4,+27.8%,30,+19.7,72,-1.5,83,-5.3%,27,+18.3
Tony Parker,33.5,SAS,Point,263,24,+6.6,31,+1.1,38,+0.6%,40,+6.0,91,-2.6,36,+5.4%,86,-45.0,6,+3.7,25,+4.4%,10,+37.8
Patrick Patterson,26.6,TOR,Big,582,14,+8.8,49,-0.1,83,-2.2%,58,-8.1,54,-0.3,65,-6.1%,55,-6.0,46,+0.1,68,-1.9%,55,-7.0
Chris Paul,30.5,LAC,Point,124,93,-15.7,95,-5.3,49,+0.0%,96,-38.4,72,-1.2,96,-32.7%,60,-12.1,96,-4.4,21,+5.3%,87,-41.4
Mason Plumlee,25.7,POR,Big,303,55,-1.1,77,-2.5,16,+2.6%,80,-24.9,92,-2.6,63,-5.1%,95,-72.1,53,-0.3,18,+6.1%,61,-9.4
Norman Powell,22.4,TOR,Wing,173,59,-2.9,92,-4.4,24,+1.9%,95,-37.3,96,-3.2,15,+14.9%,96,-74.5,58,-0.7,57,-0.2%,67,-14.7
Zach Randolph,34.3,MEM,Big,119,75,-8.0,89,-3.9,76,-1.8%,86,-32.1,47,-0.2,82,-14.9%,32,+16.7,86,-2.8,70,-3.0%,99,-74.6
JJ Redick,31.4,LAC,Wing,166,13,+9.6,44,+0.1,17,+2.5%,61,-10.7,36,+0.3,74,-9.5%,45,+4.2,57,-0.6,11,+7.3%,68,-16.2
Josh Richardson,22.1,MIA,Combo,378,33,+4.2,96,-5.3,52,-0.1%,99,-49.6,93,-2.8,85,-17.3%,97,-75.6,79,-2.1,7,+10.0%,83,-30.3
Austin Rivers,23.2,LAC,Combo,139,8,+14.2,2,+5.8,91,-3.4%,3,+47.2,49,-0.3,6,+26.9%,58,-10.0,0,+6.4,97,-10.3%,3,+66.6
Andre Roberson,23.9,OKC,Wing,464,71,-6.6,53,-0.5,21,+2.1%,56,-6.5,88,-2.0,53,-2.4%,81,-39.8,31,+1.2,12,+7.0%,31,+14.7
Terrence Ross,24.7,TOR,Wing,313,30,+4.8,63,-1.2,77,-1.9%,58,-9.0,52,-0.3,91,-21.7%,47,+2.5,60,-0.8,80,-4.5%,64,-10.6
Dennis Schroder,22.1,ATL,Point,186,60,-3.2,16,+2.6,97,-6.5%,8,+37.2,86,-1.8,46,+1.3%,83,-42.2,3,+4.7,100,-16.3%,2,+69.4
Luis Scola,35.5,TOR,Big,131,56,-1.4,20,+1.9,9,+3.8%,16,+24.7,7,+2.1,31,+6.6%,22,+32.8,51,-0.2,36,+2.8%,31,+15.0
Mike Scott,27.3,ATL,Big,153,27,+5.4,8,+3.6,96,-6.1%,1,+55.2,40,+0.1,54,-2.6%,36,+11.9,5,+3.8,99,-11.1%,1,+72.4
Thabo Sefolosha,31.5,ATL,Wing,200,29,+4.8,50,-0.2,86,-2.4%,53,-4.6,83,-1.6,17,+13.8%,92,-61.1,35,+0.9,81,-4.8%,39,+8.1
Iman Shumpert,25.3,CLE,Wing,347,39,+2.2,70,-1.8,53,-0.1%,69,-15.6,58,-0.4,31,+6.5%,49,-0.7,80,-2.1,61,-1.4%,77,-27.4
Marcus Smart,21.7,BOS,Wing,191,69,-5.7,14,+3.0,97,-6.5%,11,+29.8,61,-0.6,84,-17.2%,43,+6.3,10,+3.0,95,-10.2%,12,+36.7
JR Smith,30.1,CLE,Wing,729,25,+5.6,52,-0.4,79,-1.9%,52,-3.8,68,-0.9,87,-18.9%,89,-47.1,27,+1.4,48,+1.2%,29,+16.1
Marreese Speights,28.2,GSW,Big,163,58,-2.5,82,-3.3,39,+0.5%,81,-25.3,82,-1.6,41,+3.8%,75,-31.3,69,-1.4,55,+0.1%,70,-18.3
Rodney Stuckey,29.5,IND,Wing,123,81,-9.0,69,-1.6,30,+1.1%,83,-29.7,50,-0.3,12,+19.5%,86,-45.5,66,-1.1,73,-3.6%,75,-22.7
Jeff Teague,27.4,ATL,Point,278,36,+3.4,75,-2.3,2,+6.5%,92,-34.4,5,+2.2,37,+4.9%,12,+52.0,98,-4.8,0,+16.0%,97,-69.4
Jason Terry,38.1,HOU,Wing,119,4,+17.1,24,+1.5,46,+0.1%,19,+20.5,25,+1.2,8,+24.0%,35,+14.3,50,-0.1,75,-3.9%,37,+10.9
Isaiah Thomas,26.7,BOS,Point,219,58,-2.3,97,-5.3,10,+3.7%,92,-34.9,69,-1.0,92,-22.6%,42,+7.8,94,-4.0,24,+4.5%,94,-53.2
Klay Thompson,25.7,GSW,Wing,847,43,+1.3,45,+0.1,8,+3.9%,69,-15.7,60,-0.5,32,+6.5%,64,-19.0,42,+0.3,17,+6.4%,69,-16.2
Tristan Thompson,24.6,CLE,Big,620,62,-3.7,41,+0.2,57,-0.1%,42,+5.0,33,+0.6,28,+7.8%,16,+36.4,45,+0.1,52,+0.3%,43,+2.5
Evan Turner,27.0,BOS,Wing,214,68,-5.7,90,-4.1,32,+1.0%,98,-42.1,84,-1.6,8,+23.1%,99,-123.3,81,-2.2,65,-1.8%,75,-23.2
Myles Turner,19.6,IND,Big,197,28,+4.9,73,-2.1,61,-0.4%,67,-14.8,48,-0.3,58,-4.1%,28,+21.7,70,-1.4,30,+4.2%,81,-29.2
Jonas Valanciunas,23.5,TOR,Big,314,85,-10.3,14,+3.1,13,+3.5%,26,+14.2,42,-0.1,19,+12.1%,64,-16.2,9,+3.2,26,+4.2%,17,+31.6
Dwyane Wade,33.8,MIA,Combo,471,11,+10.3,40,+0.5,34,+0.8%,38,+6.7,41,+0.1,34,+5.8%,41,+8.6,40,+0.5,50,+0.5%,40,+6.8
Dion Waiters,23.9,OKC,Wing,463,45,+0.8,54,-0.5,75,-1.6%,53,-4.6,16,+1.6,57,-3.1%,19,+33.9,75,-1.9,82,-5.2%,73,-22.4
Kemba Walker,25.5,CHA,Point,259,1,+22.3,0,+6.6,74,-1.5%,2,+51.6,32,+0.6,2,+35.1%,25,+27.3,1,+6.0,69,-2.5%,4,+56.9
David West,35.2,SAS,Big,157,35,+4.0,43,+0.1,86,-2.4%,48,-1.1,80,-1.5,49,-0.1%,85,-43.5,23,+1.6,89,-7.2%,25,+21.4
Russell Westbrook,27.0,OKC,Point,672,50,-0.4,25,+1.5,11,+3.7%,30,+13.8,37,+0.2,53,-2.0%,44,+6.0,29,+1.3,2,+14.7%,15,+32.3
Hassan Whiteside,26.4,MIA,Big,290,66,-4.7,58,-0.8,47,+0.1%,57,-7.0,28,+1.0,38,+4.1%,19,+34.4,75,-1.8,62,-1.5%,86,-35.0
Marvin Williams,29.4,CHA,Forward,226,9,+13.3,78,-2.7,48,+0.1%,74,-19.6,31,+0.7,13,+18.7%,23,+30.0,90,-3.4,74,-3.8%,82,-30.0
Justise Winslow,19.6,MIA,Forward,321,16,+8.6,38,+0.6,36,+0.8%,49,-1.2,75,-1.3,75,-10.4%,82,-41.7,22,+1.9,23,+5.1%,19,+28.4
Cody Zeller,23.1,CHA,Big,136,91,-13.7,86,-3.5,26,+1.5%,94,-36.5,51,-0.3,83,-16.7%,67,-20.8,89,-3.2,41,+2.3%,86,-41.1
