Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Anthony Bennett,20.6,CLE,Big,590,51,-0.2%,78,+2.6%,2,-5.4%,52,+0.1%,8,-5.3%,63,+0.4%,77,+2.3%,77,+2.7%
Patrick Beverley,25.3,HOU,Combo,1741,85,+2.3%,52,-0.3%,67,+1.0%,56,+0.4%,65,+1.4%,89,+1.4%,17,-2.6%,36,-1.2%
Chauncey Billups,37.1,DET,Combo,298,67,+0.7%,23,-2.5%,10,-3.1%,59,+0.6%,26,-2.5%,43,-0.2%,95,+5.2%,91,+5.0%
Bismack Biyombo,21.2,CHA,Big,987,24,-2.3%,37,-1.4%,4,-4.2%,49,-0.0%,15,-4.2%,88,+1.4%,92,+4.2%,93,+5.6%
DeJuan Blair,24.5,DAL,Big,1183,27,-2.0%,43,-1.0%,88,+2.8%,62,+0.8%,82,+3.7%,28,-0.7%,25,-1.9%,22,-2.7%
Steve Blake,33.7,LAL,Combo,875,39,-1.0%,12,-3.8%,66,+0.9%,82,+2.9%,83,+3.9%,97,+2.3%,19,-2.4%,50,-0.0%
Steve Blake,33.7,GSW,Combo,542,1,-7.5%,4,-5.8%,74,+1.4%,82,+2.9%,86,+4.4%,63,+0.4%,64,+1.0%,66,+1.4%
Andray Blatche,27.2,BKN,Big,1576,55,+0.1%,87,+3.9%,19,-2.0%,46,-0.3%,28,-2.3%,38,-0.4%,33,-1.2%,31,-1.6%
Eric Bledsoe,23.9,PHX,Combo,1407,45,-0.6%,75,+2.0%,18,-2.1%,36,-0.9%,22,-3.0%,44,-0.2%,66,+1.2%,62,+1.0%
Andrew Bogut,28.9,GSW,Big,1764,97,+4.1%,81,+3.1%,53,-0.0%,24,-2.1%,31,-2.1%,47,-0.1%,38,-0.8%,38,-0.9%
Matt Bonner,33.6,SAS,Big,602,32,-1.5%,37,-1.4%,39,-0.8%,26,-1.8%,25,-2.6%,51,+0.0%,89,+4.0%,87,+4.0%
Trevor Booker,25.9,WAS,Big,1521,70,+0.8%,9,-4.5%,74,+1.5%,87,+3.6%,89,+5.1%,49,-0.0%,42,-0.5%,43,-0.6%
Carlos Boozer,31.9,CHI,Big,2131,32,-1.5%,46,-0.8%,48,-0.3%,98,+6.6%,95,+6.4%,12,-1.4%,6,-4.2%,5,-5.6%
Chris Bosh,29.6,MIA,Big,2521,89,+2.6%,61,+0.7%,27,-1.4%,71,+1.6%,53,+0.2%,27,-0.8%,49,-0.1%,39,-0.9%
Avery Bradley,22.9,BOS,Combo,1838,74,+1.1%,14,-3.5%,72,+1.3%,94,+5.0%,95,+6.3%,79,+0.9%,9,-3.6%,21,-2.7%
Elton Brand,34.6,ATL,Big,1388,88,+2.5%,10,-4.4%,92,+3.6%,70,+1.5%,90,+5.1%,11,-1.5%,61,+0.7%,40,-0.7%
Corey Brewer,27.7,MIN,Wing,2606,96,+4.0%,91,+4.8%,50,-0.1%,13,-3.6%,17,-3.7%,88,+1.4%,18,-2.4%,37,-1.1%
Ronnie Brewer,28.6,HOU,Wing,118,50,-0.4%,4,-5.8%,98,+5.0%,85,+3.3%,99,+8.4%,29,-0.7%,26,-1.9%,23,-2.6%
Aaron Brooks,28.8,HOU,Point,652,55,+0.1%,8,-4.7%,60,+0.4%,27,-1.7%,37,-1.3%,90,+1.5%,93,+4.5%,95,+6.0%
Aaron Brooks,28.8,DEN,Combo,803,23,-2.4%,44,-1.0%,24,-1.6%,50,+0.0%,36,-1.6%,65,+0.4%,76,+2.1%,76,+2.6%
MarShon Brooks,24.8,LAL,Wing,201,100,+6.8%,65,+1.0%,99,+6.1%,6,-5.8%,55,+0.3%,64,+0.4%,27,-1.7%,34,-1.3%
Lorenzo Brown,23.2,PHI,Point,157,28,-1.9%,19,-2.8%,68,+1.0%,98,+6.4%,98,+7.4%,53,+0.1%,5,-4.7%,9,-4.6%
Shannon Brown,27.9,SAS,Wing,100,2,-6.4%,58,+0.3%,70,+1.1%,88,+3.9%,89,+5.1%,51,+0.0%,3,-5.4%,6,-5.4%
Kobe Bryant,35.2,LAL,Combo,176,28,-1.9%,90,+4.3%,63,+0.7%,55,+0.3%,60,+1.0%,76,+0.8%,2,-6.1%,6,-5.3%
Chase Budinger,25.4,MIN,Wing,703,61,+0.3%,30,-1.9%,20,-2.0%,74,+1.8%,48,-0.1%,60,+0.3%,71,+1.8%,71,+2.0%
Reggie Bullock,22.6,LAC,Wing,342,5,-5.7%,4,-6.0%,22,-1.8%,88,+3.8%,70,+2.0%,13,-1.3%,96,+5.4%,87,+4.1%
Trey Burke,21.0,UTA,Point,2220,96,+4.1%,28,-2.1%,10,-3.1%,68,+1.4%,35,-1.8%,54,+0.1%,88,+3.8%,85,+3.9%
Alec Burks,22.3,UTA,Wing,2086,36,-1.3%,91,+4.5%,73,+1.4%,62,+0.8%,72,+2.2%,11,-1.4%,4,-5.3%,2,-6.7%
Caron Butler,33.6,MIL,Forward,805,69,+0.8%,2,-6.6%,42,-0.6%,91,+4.5%,83,+3.9%,68,+0.5%,76,+2.2%,77,+2.7%
Caron Butler,33.6,OKC,Wing,594,43,-0.8%,4,-5.8%,22,-1.8%,64,+1.0%,42,-0.7%,97,+2.6%,89,+3.9%,95,+6.5%
Jimmy Butler,24.1,CHI,Wing,2580,62,+0.4%,57,+0.1%,8,-3.4%,84,+3.3%,47,-0.2%,56,+0.2%,48,-0.2%,51,+0.0%
Rasual Butler,34.4,IND,Wing,301,51,-0.2%,44,-0.9%,5,-4.1%,86,+3.4%,43,-0.7%,98,+2.7%,33,-1.2%,67,+1.6%
Dwight Buycks,24.7,TOR,Combo,141,7,-4.8%,93,+5.5%,35,-1.0%,13,-3.5%,13,-4.5%,80,+0.9%,25,-1.9%,38,-1.0%
Andrew Bynum,26.0,CLE,Big,478,28,-1.9%,37,-1.4%,100,+10.7%,6,-6.0%,88,+4.7%,25,-0.9%,18,-2.4%,18,-3.3%
Will Bynum,30.8,DET,Combo,1008,59,+0.2%,85,+3.6%,29,-1.3%,42,-0.6%,35,-1.9%,73,+0.7%,18,-2.4%,29,-1.8%
Nick Calathes,24.7,MEM,Point,1099,78,+1.5%,37,-1.4%,78,+1.8%,41,-0.6%,63,+1.3%,21,-1.0%,66,+1.2%,52,+0.1%
Jose Calderon,32.1,DAL,Point,2459,59,+0.2%,14,-3.5%,44,-0.5%,88,+3.9%,80,+3.5%,51,+0.0%,51,+0.0%,52,+0.0%
Kentavious Caldwell-Pope,20.7,DET,Wing,1506,45,-0.7%,62,+0.8%,23,-1.7%,37,-0.7%,27,-2.4%,39,-0.4%,73,+2.0%,67,+1.6%
Isaiah Canaan,22.5,HOU,Combo,213,24,-2.3%,21,-2.7%,3,-4.5%,44,-0.4%,10,-4.9%,97,+2.5%,95,+5.0%,97,+7.6%
DeMarre Carroll,27.3,ATL,Wing,2332,86,+2.3%,78,+2.5%,16,-2.4%,52,+0.2%,30,-2.2%,53,+0.1%,44,-0.4%,47,-0.3%
Vince Carter,36.8,DAL,Wing,1958,17,-2.9%,71,+1.4%,75,+1.5%,4,-6.6%,9,-5.0%,58,+0.3%,85,+3.4%,83,+3.6%
Michael Carter-Williams,22.1,PHI,Point,2379,80,+1.6%,21,-2.7%,61,+0.5%,43,-0.4%,52,+0.1%,71,+0.6%,74,+2.0%,77,+2.6%
Omri Casspi,25.4,HOU,Forward,1183,62,+0.4%,18,-2.9%,47,-0.4%,27,-1.7%,32,-2.0%,85,+1.2%,88,+3.8%,91,+4.9%
Mario Chalmers,27.5,MIA,Point,2161,90,+2.7%,75,+2.0%,40,-0.7%,23,-2.1%,23,-2.8%,40,-0.3%,65,+1.1%,59,+0.8%
Tyson Chandler,31.1,NYK,Big,1653,83,+2.0%,22,-2.6%,26,-1.5%,76,+2.2%,59,+0.7%,70,+0.6%,67,+1.3%,69,+1.9%
Wilson Chandler,26.5,DEN,Forward,1922,54,-0.0%,32,-1.7%,58,+0.3%,38,-0.7%,45,-0.4%,88,+1.4%,60,+0.7%,72,+2.1%
Dionte Christmas,27.1,PHX,Wing,137,10,-4.1%,50,-0.5%,47,-0.4%,69,+1.4%,61,+1.1%,2,-2.8%,76,+2.2%,42,-0.6%
Earl Clark,25.8,CLE,Forward,656,56,+0.1%,31,-1.8%,17,-2.2%,75,+2.1%,48,-0.1%,83,+1.1%,63,+0.9%,70,+1.9%
Victor Claver,25.2,POR,Big,147,34,-1.3%,82,+3.3%,55,+0.1%,13,-3.5%,19,-3.5%,45,-0.2%,55,+0.3%,53,+0.2%
Norris Cole,25.1,MIA,Combo,1918,19,-2.7%,65,+1.0%,52,-0.1%,55,+0.3%,54,+0.2%,78,+0.8%,23,-2.1%,34,-1.3%
Jason Collins,34.9,BKN,Big,135,58,+0.2%,0,-8.8%,57,+0.2%,97,+6.0%,95,+6.2%,87,+1.3%,67,+1.3%,76,+2.5%
Darren Collison,26.2,LAC,Combo,2001,30,-1.7%,74,+2.0%,31,-1.2%,39,-0.7%,33,-1.9%,71,+0.6%,40,-0.7%,50,-0.1%
Nick Collison,33.0,OKC,Big,1333,67,+0.7%,49,-0.5%,42,-0.6%,40,-0.6%,38,-1.2%,43,-0.2%,73,+1.9%,68,+1.7%
Mike Conley,26.1,MEM,Point,2433,55,+0.0%,67,+1.2%,27,-1.4%,62,+0.8%,43,-0.6%,63,+0.4%,35,-1.0%,41,-0.6%
Chris Copeland,29.6,IND,Forward,181,94,+3.4%,86,+3.9%,1,-6.8%,0,-8.6%,0,-15.5%,94,+1.8%,100,+9.8%,100,+11.6%
DeMarcus Cousins,23.2,SAC,Big,2292,75,+1.3%,99,+8.0%,34,-1.0%,23,-2.1%,21,-3.1%,56,+0.1%,4,-5.0%,8,-4.9%
Jamal Crawford,33.6,LAC,Combo,2071,29,-1.8%,42,-1.1%,51,-0.1%,26,-1.8%,34,-1.9%,47,-0.1%,84,+3.1%,80,+2.9%
Jordan Crawford,25.0,BOS,Combo,1193,64,+0.5%,4,-5.7%,83,+2.4%,29,-1.5%,59,+0.9%,97,+2.5%,78,+2.3%,90,+4.9%
Jordan Crawford,25.0,GSW,Combo,587,1,-7.9%,12,-3.8%,84,+2.4%,85,+3.3%,93,+5.7%,6,-1.8%,47,-0.2%,28,-2.0%
Jae Crowder,23.3,DAL,Wing,1200,82,+1.8%,68,+1.3%,45,-0.5%,24,-2.1%,25,-2.5%,78,+0.8%,57,+0.4%,65,+1.3%
Dante Cunningham,26.5,MIN,Big,1564,30,-1.7%,9,-4.5%,3,-4.2%,99,+9.0%,88,+4.8%,18,-1.1%,62,+0.8%,46,-0.3%
Stephen Curry,25.6,GSW,Point,2838,100,+7.7%,79,+2.7%,7,-3.5%,16,-3.2%,4,-6.7%,86,+1.2%,82,+2.8%,87,+4.0%
Samuel Dalembert,33.5,DAL,Big,1601,44,-0.7%,44,-0.9%,16,-2.2%,92,+4.5%,73,+2.3%,45,-0.2%,32,-1.3%,33,-1.4%
Gigi Datome,25.9,DET,Wing,150,91,+2.8%,21,-2.7%,18,-2.0%,16,-3.1%,9,-5.2%,25,-0.9%,99,+8.8%,98,+7.9%
Brandon Davies,22.3,PHI,Big,473,78,+1.5%,52,-0.3%,35,-1.0%,79,+2.5%,66,+1.5%,35,-0.5%,39,-0.7%,34,-1.2%
Anthony Davis,20.6,NOP,Big,2337,71,+0.9%,51,-0.3%,56,+0.2%,92,+4.6%,88,+4.8%,26,-0.8%,9,-3.6%,10,-4.5%
Ed Davis,24.4,MEM,Big,899,44,-0.7%,85,+3.8%,25,-1.6%,10,-4.4%,6,-6.0%,56,+0.2%,75,+2.1%,73,+2.2%
Glen Davis,27.8,ORL,Big,1352,41,-0.9%,25,-2.3%,34,-1.0%,89,+3.9%,77,+2.9%,13,-1.3%,62,+0.8%,43,-0.6%
Glen Davis,27.8,LAC,Big,297,1,-7.0%,0,-8.9%,39,-0.8%,99,+8.3%,98,+7.6%,26,-0.8%,76,+2.2%,66,+1.4%
Nando De Colo,26.4,SAS,Wing,220,11,-3.8%,26,-2.3%,41,-0.6%,68,+1.3%,58,+0.7%,15,-1.2%,82,+2.8%,68,+1.6%
Nando De Colo,26.4,TOR,Combo,192,44,-0.7%,84,+3.6%,25,-1.6%,30,-1.4%,22,-3.0%,99,+3.6%,6,-4.2%,42,-0.6%
DeMar DeRozan,24.2,TOR,Wing,3012,35,-1.3%,39,-1.2%,62,+0.5%,98,+6.3%,96,+6.8%,29,-0.7%,5,-4.9%,5,-5.6%
Dewayne Dedmon,24.2,PHI,Big,138,34,-1.3%,33,-1.6%,68,+1.1%,95,+5.1%,94,+6.2%,17,-1.2%,11,-3.4%,10,-4.5%
Dewayne Dedmon,24.2,ORL,Big,220,18,-2.8%,43,-1.0%,76,+1.6%,41,-0.6%,60,+1.0%,51,+0.0%,50,-0.0%,51,-0.0%
Matthew Dellavedova,23.1,CLE,Combo,1162,81,+1.8%,49,-0.5%,34,-1.0%,30,-1.4%,27,-2.4%,86,+1.2%,71,+1.7%,79,+2.9%
Luol Deng,28.5,CHI,Wing,856,49,-0.4%,59,+0.4%,87,+2.7%,85,+3.4%,94,+6.0%,5,-1.8%,5,-4.6%,4,-6.4%
Luol Deng,28.5,CLE,Wing,1350,17,-2.9%,28,-2.1%,94,+4.1%,59,+0.6%,88,+4.7%,23,-1.0%,28,-1.6%,23,-2.6%
Boris Diaw,31.5,SAS,Big,1909,86,+2.3%,27,-2.2%,65,+0.8%,44,-0.4%,56,+0.4%,79,+0.9%,62,+0.8%,68,+1.7%
Gorgui Dieng,23.8,MIN,Big,707,30,-1.7%,48,-0.6%,39,-0.8%,65,+1.1%,55,+0.3%,53,+0.1%,53,+0.2%,54,+0.3%
Toney Douglas,27.6,GSW,Point,213,1,-8.1%,29,-2.0%,60,+0.4%,73,+1.8%,72,+2.2%,21,-1.0%,62,+0.8%,47,-0.3%
Toney Douglas,27.6,MIA,Combo,388,82,+1.8%,74,+2.0%,6,-3.9%,47,-0.2%,16,-4.0%,9,-1.6%,88,+3.7%,71,+2.0%
Chris Douglas-Roberts,26.8,CHA,Wing,941,24,-2.3%,21,-2.7%,22,-1.8%,44,-0.4%,28,-2.3%,90,+1.5%,86,+3.4%,90,+4.9%
Goran Dragic,27.5,PHX,Point,2658,94,+3.3%,51,-0.4%,41,-0.7%,12,-3.8%,14,-4.4%,92,+1.6%,85,+3.2%,89,+4.8%
Andre Drummond,20.2,DET,Big,2598,79,+1.6%,83,+3.4%,66,+0.9%,40,-0.6%,54,+0.3%,20,-1.1%,17,-2.5%,15,-3.6%
Jared Dudley,28.3,LAC,Wing,1702,35,-1.3%,10,-4.2%,50,-0.1%,87,+3.6%,80,+3.4%,67,+0.5%,55,+0.3%,60,+0.8%
Tim Duncan,37.5,SAS,Big,2152,40,-0.9%,76,+2.3%,95,+4.2%,82,+2.9%,97,+7.2%,9,-1.5%,0,-7.9%,0,-9.4%
Mike Dunleavy,33.1,CHI,Wing,2554,83,+2.0%,30,-1.8%,32,-1.2%,90,+4.1%,78,+2.9%,28,-0.8%,46,-0.3%,37,-1.1%
Kevin Durant,25.1,OKC,Forward,3109,96,+4.0%,86,+3.8%,30,-1.3%,14,-3.4%,11,-4.7%,87,+1.3%,45,-0.4%,60,+0.9%
Wayne Ellington,25.9,DAL,Wing,339,73,+1.0%,25,-2.4%,19,-2.0%,64,+1.0%,40,-1.0%,66,+0.5%,82,+2.9%,81,+3.4%
Monta Ellis,28.0,DAL,Wing,3007,68,+0.7%,79,+2.6%,48,-0.3%,68,+1.4%,61,+1.1%,35,-0.5%,12,-3.3%,15,-3.7%
Jeremy Evans,26.0,UTA,Big,1125,36,-1.3%,84,+3.5%,81,+2.1%,74,+1.9%,84,+4.0%,5,-1.8%,3,-5.7%,2,-7.5%
Reggie Evans,33.5,BKN,Big,362,5,-5.7%,26,-2.2%,95,+4.2%,54,+0.3%,87,+4.5%,50,-0.0%,21,-2.2%,26,-2.3%
Reggie Evans,33.5,SAC,Big,490,49,-0.4%,86,+3.8%,66,+0.9%,25,-1.9%,40,-1.0%,25,-0.9%,25,-1.9%,20,-2.8%
Tyreke Evans,24.1,NOP,Combo,2011,51,-0.3%,96,+6.5%,37,-0.9%,3,-6.8%,3,-7.7%,92,+1.7%,42,-0.5%,63,+1.2%
Kenneth Faried,24.0,DEN,Big,2160,92,+3.0%,70,+1.4%,84,+2.4%,8,-5.1%,24,-2.7%,48,-0.1%,68,+1.3%,65,+1.2%
Jordan Farmar,26.9,LAL,Combo,883,76,+1.4%,55,+0.0%,6,-3.9%,33,-1.1%,9,-5.0%,97,+2.6%,79,+2.4%,91,+5.0%
Vitor Faverani,25.5,BOS,Big,456,28,-1.8%,88,+4.2%,73,+1.4%,22,-2.3%,41,-0.9%,4,-1.9%,30,-1.4%,17,-3.3%
Derrick Favors,22.3,UTA,Big,2198,88,+2.4%,45,-0.9%,20,-2.0%,35,-1.0%,22,-3.0%,89,+1.4%,79,+2.4%,85,+3.8%
Raymond Felton,29.3,NYK,Combo,2014,76,+1.4%,29,-2.0%,41,-0.6%,66,+1.3%,57,+0.6%,77,+0.8%,59,+0.6%,66,+1.4%
Landry Fields,25.3,TOR,Forward,315,33,-1.4%,98,+7.9%,17,-2.2%,14,-3.5%,7,-5.7%,3,-2.1%,48,-0.1%,26,-2.3%
Derek Fisher,39.2,OKC,Combo,1397,53,-0.1%,14,-3.6%,28,-1.3%,27,-1.7%,21,-3.0%,68,+0.5%,97,+6.2%,95,+6.7%
Evan Fournier,21.0,DEN,Wing,1410,38,-1.1%,60,+0.5%,46,-0.4%,38,-0.7%,40,-1.1%,59,+0.3%,54,+0.3%,56,+0.5%
Randy Foye,30.1,DEN,Combo,2472,68,+0.7%,64,+0.9%,28,-1.3%,17,-3.1%,13,-4.4%,80,+0.9%,81,+2.6%,83,+3.5%
Jamaal Franklin,22.3,MEM,Wing,121,88,+2.5%,99,+8.3%,0,-7.5%,29,-1.5%,2,-9.0%,1,-3.3%,90,+4.0%,57,+0.7%
Jimmer Fredette,24.7,SAC,Combo,413,39,-1.0%,18,-2.9%,33,-1.1%,82,+2.9%,68,+1.7%,47,-0.1%,67,+1.3%,64,+1.2%
Joel Freeland,26.7,POR,Big,713,51,-0.2%,5,-5.6%,48,-0.3%,97,+5.8%,92,+5.5%,55,+0.1%,49,-0.1%,52,+0.1%
Channing Frye,30.5,PHX,Big,2306,96,+4.0%,46,-0.7%,26,-1.5%,19,-2.7%,15,-4.2%,74,+0.7%,91,+4.1%,90,+4.8%
Francisco Garcia,31.8,HOU,Wing,1021,36,-1.2%,20,-2.8%,36,-0.9%,32,-1.2%,31,-2.2%,68,+0.5%,92,+4.4%,91,+4.9%
