Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Shane Battier,35.1,MIA,Wing,191,57,+2.2,+5,67,+3.9,67,+2.4%,43,+0.7%,51,+0.7%,78,+5.7,45,+1.7,18,+4.9%,79,+2.9%,59,-1.3%,70,-3.9
Nicolas Batum,24.9,POR,Wing,458,95,+26.1,+34,86,+12.6,64,+2.1%,78,-2.3%,75,+4.2%,92,+10.3,95,-13.5,71,-2.3%,29,-1.7%,98,-13.0%,61,-1.6
Bradley Beal,20.3,WAS,Wing,454,76,+12.2,+31,76,+8.7,78,+4.4%,55,-0.5%,47,-0.2%,87,+7.4,66,-3.5,57,-0.9%,33,-1.1%,81,-3.7%,43,+1.0
Marco Belinelli,27.6,SAS,Wing,308,1,-31.0,-60,9,-11.3,14,-4.6%,28,+1.5%,44,-0.7%,35,-2.4,2,+19.7,2,+9.0%,23,-2.4%,36,+2.0%,47,+0.6
Patrick Beverley,25.3,HOU,Combo,202,52,+0.8,+2,42,-1.6,60,+1.5%,44,+0.5%,2,-12.0%,86,+7.3,63,-2.4,19,+4.8%,82,+3.0%,57,-1.0%,50,+0.1
Andray Blatche,27.2,BKN,Big,171,71,+10.2,+26,49,+0.2,17,-4.0%,29,+1.4%,72,+3.7%,88,+7.8,91,-10.1,30,+3.0%,71,+2.3%,98,-13.5%,72,-4.2
Trevor Booker,25.9,WAS,Big,141,41,-4.1,-11,52,+0.6,24,-2.5%,91,-4.3%,42,-1.2%,34,-2.9,29,+4.7,64,-1.3%,35,-0.6%,6,+9.2%,33,+2.4
Carlos Boozer,31.9,CHI,Big,120,9,-19.4,-43,8,-11.4,50,+0.6%,26,+1.6%,7,-9.9%,5,-11.4,15,+8.1,9,+6.7%,32,-1.3%,82,-3.8%,81,-5.3
Chris Bosh,29.6,MIA,Big,684,12,-14.3,-31,19,-6.1,53,+1.1%,19,+2.3%,33,-2.7%,14,-7.4,14,+8.2,31,+2.8%,18,-2.7%,24,+4.2%,89,-8.2
Caron Butler,33.6,OKC,Wing,413,32,-6.6,-17,36,-2.9,21,-2.8%,49,+0.1%,50,+0.5%,50,-0.1,36,+3.7,55,-0.7%,38,-0.4%,26,+3.7%,13,+6.4
Jimmy Butler,24.1,CHI,Wing,217,12,-15.6,-39,23,-4.8,93,+7.9%,32,+1.3%,4,-11.8%,4,-12.8,11,+10.8,8,+7.3%,6,-5.4%,100,-14.9%,5,+9.1
Jose Calderon,32.1,DAL,Point,191,68,+8.2,+20,82,+10.2,58,+1.4%,73,-2.2%,84,+7.2%,36,-2.2,43,+2.0,46,+0.6%,27,-1.9%,66,-1.8%,6,+8.6
DeMarre Carroll,27.3,ATL,Wing,245,31,-7.0,-19,26,-4.6,41,-0.0%,2,+6.2%,66,+2.8%,74,+4.2,42,+2.4,11,+6.7%,78,+2.8%,63,-1.7%,95,-10.8
Vince Carter,36.8,DAL,Wing,190,92,+24.6,+49,53,+0.8,84,+5.5%,3,+5.4%,36,-2.4%,66,+2.9,99,-23.8,94,-7.5%,91,+4.4%,71,-2.3%,68,-3.7
Mario Chalmers,27.5,MIA,Point,528,55,+1.4,+3,62,+2.2,70,+2.7%,62,-1.2%,26,-4.5%,16,-7.1,49,+0.8,60,-1.1%,11,-4.2%,68,-2.0%,50,+0.2
Norris Cole,25.1,MIA,Combo,393,58,+2.8,+7,60,+2.0,43,+0.2%,31,+1.3%,78,+5.1%,95,+11.0,54,-0.8,40,+1.6%,88,+4.2%,41,+0.9%,56,-0.6
Darren Collison,26.2,LAC,Combo,222,13,-14.3,-34,16,-8.7,6,-7.2%,94,-4.8%,13,-8.3%,82,+6.6,26,+5.5,72,-2.4%,13,-3.6%,5,+9.6%,36,+2.1
Nick Collison,33.0,OKC,Big,172,20,-10.7,-27,2,-18.0,0,-11.3%,71,-2.1%,43,-0.8%,29,-3.8,79,-7.3,91,-5.7%,56,+0.9%,31,+2.8%,67,-3.4
Mike Conley,26.1,MEM,Point,266,61,+3.8,+8,27,-4.5,27,-2.2%,81,-2.5%,11,-8.9%,54,+0.3,83,-8.3,87,-4.2%,63,+1.2%,5,+9.4%,90,-8.4
Jamal Crawford,33.6,LAC,Combo,301,23,-8.6,-21,35,-3.5,22,-2.8%,78,-2.3%,14,-7.8%,57,+1.0,27,+5.1,81,-3.2%,9,-5.3%,43,+0.9%,35,+2.2
Stephen Curry,25.6,GSW,Point,296,99,+40.7,+42,100,+42.6,100,+21.5%,100,-9.2%,47,-0.1%,98,+14.6,44,+1.9,17,+5.1%,100,+12.3%,1,+13.9%,22,+4.3
Samuel Dalembert,33.5,DAL,Big,134,14,-14.1,-31,12,-9.6,5,-7.3%,86,-3.5%,53,+1.0%,28,-4.3,30,+4.5,39,+1.7%,17,-2.7%,18,+5.1%,98,-17.0
Glen Davis,27.8,LAC,Big,143,36,-5.3,-14,5,-13.7,8,-5.9%,83,-2.6%,12,-8.4%,11,-8.9,84,-8.4,97,-10.0%,39,-0.2%,14,+6.6%,58,-0.9
DeMar DeRozan,24.2,TOR,Wing,281,35,-6.1,-17,77,+9.0,50,+0.7%,99,-8.8%,52,+0.9%,9,-9.4,5,+15.1,56,-0.8%,0,-10.6%,27,+3.7%,80,-5.3
Boris Diaw,31.5,SAS,Big,595,26,-8.2,-15,60,+1.4,69,+2.6%,34,+1.2%,37,-2.2%,39,-1.9,12,+9.6,12,+6.4%,55,+0.8%,60,-1.5%,48,+0.5
Tim Duncan,37.5,SAS,Big,750,44,-2.1,-3,33,-3.7,31,-1.7%,54,-0.5%,67,+3.0%,9,-9.4,58,-1.6,68,-1.8%,16,-2.8%,69,-2.0%,71,-4.1
Mike Dunleavy,33.1,CHI,Wing,162,9,-19.1,-45,4,-15.0,74,+3.5%,1,+6.4%,5,-10.3%,1,-15.5,32,+4.1,10,+6.7%,49,+0.4%,97,-10.8%,84,-6.1
Kevin Durant,25.1,OKC,Forward,813,84,+15.2,+33,95,+18.3,99,+11.3%,12,+3.4%,57,+1.6%,88,+8.2,37,+3.1,22,+4.3%,76,+2.6%,78,-3.6%,40,+1.8
Monta Ellis,28.0,DAL,Wing,249,2,-27.0,-56,7,-12.6,4,-8.7%,71,-2.0%,16,-7.3%,27,-4.4,7,+14.4,38,+1.8%,5,-5.6%,20,+4.9%,38,+1.8
Derek Fisher,39.2,OKC,Combo,262,36,-5.2,-14,29,-4.4,22,-2.7%,50,-0.2%,21,-5.2%,69,+3.3,50,+0.8,42,+1.4%,50,+0.5%,70,-2.2%,16,+5.2
Kevin Garnett,37.5,BKN,Big,249,57,+2.4,+6,50,+0.2,47,+0.4%,64,-1.3%,54,+1.1%,20,-6.1,62,-2.2,80,-3.2%,46,+0.2%,45,+0.6%,33,+2.4
Marc Gasol,28.8,MEM,Big,299,40,-4.2,-11,47,-0.3,84,+5.4%,47,+0.3%,3,-11.8%,52,+0.0,33,+3.9,26,+3.4%,16,-2.9%,50,-0.1%,71,-3.9
Paul George,23.5,IND,Wing,779,97,+28.6,+46,90,+14.8,65,+2.2%,67,-1.7%,81,+6.7%,91,+10.0,95,-13.8,92,-7.0%,94,+5.1%,4,+9.6%,73,-4.2
Taj Gibson,28.4,CHI,Big,153,90,+23.9,+47,93,+17.5,29,-2.1%,69,-1.9%,100,+15.5%,98,+17.4,78,-6.4,96,-8.4%,31,-1.4%,29,+3.2%,12,+7.0
Manu Ginobili,36.3,SAS,Wing,585,75,+11.8,+21,83,+10.3,87,+5.8%,48,+0.2%,25,-4.6%,84,+7.1,57,-1.4,53,-0.3%,54,+0.8%,64,-1.8%,37,+1.9
Drew Gooden,32.1,WAS,Big,145,86,+17.1,+40,79,+9.4,47,+0.4%,74,-2.2%,88,+7.9%,60,+1.9,81,-7.7,74,-2.8%,85,+3.9%,55,-0.7%,53,-0.2
Marcin Gortat,29.7,WAS,Big,381,74,+11.3,+30,73,+7.0,78,+3.8%,92,-4.8%,53,+1.0%,6,-10.5,68,-4.4,51,-0.2%,41,-0.1%,32,+2.8%,100,-22.8
Danny Granger,30.5,LAC,Forward,116,70,+8.7,+22,21,-5.7,13,-4.7%,95,-5.2%,10,-9.4%,42,-1.5,96,-14.5,98,-11.7%,44,-0.0%,12,+6.8%,76,-4.7
Danny Green,26.4,SAS,Wing,521,54,+1.4,+3,29,-4.4,33,-1.5%,51,-0.2%,71,+3.6%,17,-6.6,75,-5.7,82,-3.3%,67,+1.8%,23,+4.4%,67,-3.4
Draymond Green,23.7,GSW,Forward,225,94,+25.6,+48,91,+16.1,85,+5.5%,95,-5.3%,19,-5.6%,83,+6.9,88,-9.5,71,-2.3%,96,+6.2%,43,+0.8%,44,+0.9
Blake Griffin,24.6,LAC,Big,476,60,+3.3,+8,81,+9.6,73,+3.4%,30,+1.4%,84,+7.2%,80,+5.8,21,+6.3,5,+7.5%,58,+1.0%,91,-6.2%,69,-3.9
James Harden,24.2,HOU,Wing,263,81,+14.0,+32,98,+22.6,98,+11.3%,7,+4.3%,45,-0.5%,91,+10.0,13,+8.6,21,+4.4%,57,+1.0%,50,-0.2%,60,-1.2
Devin Harris,30.7,DAL,Combo,173,53,+0.9,+2,56,+0.9,63,+2.0%,45,+0.4%,32,-2.7%,67,+3.0,51,-0.1,54,-0.6%,71,+2.3%,57,-1.0%,40,+1.6
Udonis Haslem,33.4,MIA,Big,152,0,-33.9,-58,0,-20.9,1,-10.7%,37,+1.1%,41,-1.2%,13,-7.6,8,+13.1,16,+5.3%,22,-2.4%,17,+5.4%,57,-0.6
Gerald Henderson,25.9,CHA,Wing,119,53,+0.9,+0,15,-9.3,32,-1.7%,52,-0.3%,40,-1.4%,12,-8.2,91,-10.2,69,-1.9%,45,+0.2%,95,-9.3%,75,-4.5
Roy Hibbert,26.9,IND,Big,541,43,-3.0,-8,40,-2.1,35,-1.3%,13,+3.4%,60,+2.0%,71,+3.5,48,+0.9,41,+1.4%,19,-2.6%,21,+4.7%,96,-16.4
Nene Hilario,31.1,WAS,Big,321,15,-13.8,-35,10,-10.9,39,-0.2%,2,+6.0%,38,-1.9%,26,-4.6,40,+2.9,34,+2.2%,12,-3.7%,91,-6.5%,20,+4.5
George Hill,27.5,IND,Point,682,73,+10.7,+26,61,+2.1,71,+2.9%,60,-1.1%,63,+2.4%,38,-1.9,84,-8.6,93,-7.1%,29,-1.7%,36,+1.8%,86,-6.9
Kirk Hinrich,32.8,CHI,Combo,167,16,-12.4,-31,25,-4.7,53,+1.0%,8,+4.1%,74,+3.8%,10,-9.0,16,+7.7,24,+3.7%,64,+1.3%,28,+3.6%,53,-0.2
Dwight Howard,27.9,HOU,Big,231,40,-4.4,-11,57,+1.1,57,+1.3%,9,+3.7%,48,+0.3%,94,+10.9,26,+5.5,43,+1.3%,42,-0.1%,26,+4.1%,21,+4.4
Serge Ibaka,24.1,OKC,Big,580,83,+15.1,+36,84,+12.0,88,+5.9%,66,-1.7%,64,+2.5%,47,-0.8,64,-3.1,73,-2.5%,33,-0.9%,33,+2.7%,82,-5.8
Andre Iguodala,29.8,GSW,Wing,246,5,-21.0,-47,20,-5.8,82,+5.1%,29,+1.4%,0,-18.5%,40,-1.7,4,+15.2,12,+6.4%,98,+6.4%,0,+19.2%,9,+7.6
Reggie Jackson,23.5,OKC,Combo,509,56,+2.2,+6,55,+0.9,43,+0.2%,25,+1.6%,61,+2.2%,62,+2.5,57,-1.3,63,-1.3%,36,-0.6%,33,+2.6%,34,+2.3
LeBron James,28.8,MIA,Forward,761,69,+8.7,+22,57,+1.0,33,-1.6%,88,-3.6%,18,-6.8%,36,-2.2,81,-7.7,70,-2.2%,67,+2.1%,84,-4.4%,27,+3.6
Al Jefferson,28.8,CHA,Big,105,26,-8.3,-16,22,-5.1,15,-4.3%,79,-2.3%,77,+4.6%,2,-13.5,36,+3.2,26,+3.4%,83,+3.1%,42,+0.9%,49,+0.4
Amir Johnson,26.5,TOR,Big,191,7,-20.0,-47,22,-5.3,12,-4.8%,36,+1.1%,73,+3.7%,43,-1.4,6,+14.8,1,+9.4%,22,-2.4%,89,-6.0%,83,-5.8
Joe Johnson,32.3,BKN,Wing,469,81,+13.5,+29,64,+3.6,77,+3.7%,91,-4.2%,2,-13.4%,29,-3.7,90,-9.9,89,-5.3%,74,+2.5%,44,+0.7%,62,-2.0
James Jones,33.1,MIA,Wing,111,87,+18.7,+32,97,+19.7,91,+7.6%,75,-2.2%,55,+1.1%,73,+3.7,46,+1.0,16,+5.4%,90,+4.3%,64,-1.8%,4,+9.9
Terrence Jones,21.8,HOU,Big,138,51,+0.5,+1,43,-1.2,54,+1.2%,59,-0.9%,28,-4.0%,37,-2.0,60,-1.7,35,+2.1%,78,+2.8%,35,+2.4%,74,-4.3
DeAndre Jordan,25.3,LAC,Big,440,25,-8.5,-20,34,-3.6,61,+1.7%,5,+4.7%,69,+3.1%,31,-3.7,28,+4.9,7,+7.4%,43,-0.1%,40,+1.0%,94,-10.6
Andrei Kirilenko,32.7,BKN,Big,141,84,+15.7,+36,87,+13.7,72,+3.4%,21,+2.1%,99,+14.5%,70,+3.4,61,-2.0,43,+1.3%,80,+2.9%,53,-0.6%,29,+3.1
Kyle Korver,32.6,ATL,Wing,250,88,+21.7,+41,75,+8.6,76,+3.5%,16,+2.5%,58,+1.9%,81,+6.2,94,-13.1,85,-3.9%,93,+5.0%,81,-3.6%,8,+7.9
Courtney Lee,28.1,MEM,Wing,223,46,-1.5,-2,80,+9.5,92,+7.7%,80,-2.4%,27,-4.0%,5,-10.5,9,+11.0,5,+7.7%,59,+1.1%,48,+0.1%,55,-0.4
David Lee,30.5,GSW,Big,217,74,+10.8,+25,69,+5.1,91,+7.6%,41,+0.9%,36,-2.3%,23,-5.9,76,-5.7,37,+1.9%,84,+3.1%,47,+0.1%,78,-4.9
Kawhi Leonard,22.3,SAS,Forward,734,64,+6.4,+13,47,-0.5,46,+0.4%,47,+0.2%,33,-2.7%,68,+3.2,78,-6.9,74,-2.7%,66,+1.4%,61,-1.5%,39,+1.8
Rashard Lewis,34.2,MIA,Forward,317,79,+13.0,+30,65,+3.6,75,+3.5%,57,-0.6%,15,-7.6%,59,+1.4,88,-9.4,84,-3.4%,60,+1.1%,54,-0.6%,60,-1.4
Damian Lillard,23.3,POR,Point,465,98,+36.9,+39,99,+29.4,94,+8.2%,98,-7.7%,93,+9.0%,76,+4.4,80,-7.6,57,-0.8%,53,+0.8%,47,+0.1%,64,-3.1
Jeremy Lin,25.2,HOU,Point,176,39,-4.5,-11,14,-9.3,2,-9.8%,85,-3.2%,65,+2.6%,48,-0.2,69,-4.8,95,-7.5%,12,-3.9%,77,-3.4%,30,+2.9
Shaun Livingston,28.1,BKN,Combo,325,3,-24.4,-54,31,-3.9,68,+2.6%,15,+3.1%,35,-2.4%,65,+2.8,1,+20.5,20,+4.7%,2,-6.6%,11,+7.7%,79,-5.0
Robin Lopez,25.6,POR,Big,366,21,-10.2,-24,50,+0.2,36,-0.9%,61,-1.2%,95,+9.2%,16,-7.1,12,+10.4,3,+8.6%,15,-2.9%,58,-1.1%,99,-20.5
Kyle Lowry,27.6,TOR,Combo,271,72,+10.7,+24,68,+5.1,20,-3.0%,9,+3.8%,87,+7.8%,78,+5.4,74,-5.6,36,+2.0%,77,+2.8%,93,-8.1%,19,+4.7
Shelvin Mack,23.5,ATL,Combo,110,78,+12.3,+33,85,+12.1,74,+3.5%,93,-4.8%,89,+8.0%,15,-7.3,53,-0.2,78,-3.1%,5,-5.8%,25,+4.2%,91,-8.6
Ian Mahinmi,27.0,IND,Big,235,33,-6.3,-17,36,-3.4,23,-2.6%,68,-1.8%,43,-1.0%,24,-5.4,38,+3.0,33,+2.5%,68,+2.1%,49,-0.1%,28,+3.6
Shawn Marion,35.5,DAL,Forward,192,30,-7.3,-18,46,-0.7,11,-5.0%,82,-2.5%,46,-0.4%,77,+4.8,19,+6.6,50,-0.2%,43,-0.1%,10,+7.7%,59,-1.1
Wesley Matthews,27.0,POR,Wing,426,64,+5.4,+12,67,+5.0,55,+1.2%,33,+1.2%,79,+5.6%,72,+3.6,53,-0.4,40,+1.5%,86,+4.0%,12,+7.1%,41,+1.4
Josh McRoberts,26.7,CHA,Big,153,100,+47.3,+39,95,+18.3,96,+9.5%,81,-2.4%,74,+3.9%,40,-1.9,100,-29.0,99,-11.7%,40,-0.1%,96,-10.7%,98,-18.5
Andre Miller,37.6,WAS,Point,104,28,-8.1,-22,39,-2.5,57,+1.3%,50,+0.0%,39,-1.7%,55,+0.3,24,+5.6,28,+3.3%,14,-3.0%,99,-13.5%,7,+8.1
Mike Miller,33.7,MEM,Wing,173,29,-8.0,-18,48,-0.0,36,-1.2%,11,+3.5%,71,+3.4%,97,+13.1,16,+7.9,50,+0.1%,51,+0.7%,22,+4.4%,17,+5.1
Patty Mills,25.2,SAS,Point,336,66,+6.7,+10,78,+9.1,83,+5.2%,64,-1.5%,31,-2.8%,50,-0.1,41,+2.4,36,+2.0%,69,+2.1%,34,+2.6%,36,+2.1
Paul Millsap,28.7,ATL,Big,267,37,-5.2,-14,17,-8.5,3,-9.0%,27,+1.5%,78,+5.4%,79,+5.7,65,-3.3,64,-1.4%,92,+4.9%,19,+4.9%,11,+7.1
Gary Neal,29.1,CHA,Wing,101,19,-10.8,-19,81,+10.2,89,+6.0%,6,+4.6%,56,+1.1%,96,+12.5,0,+21.0,32,+2.7%,1,-7.6%,9,+7.8%,1,+15.4
Joakim Noah,28.7,CHI,Big,209,18,-11.4,-29,1,-19.3,48,+0.6%,18,+2.5%,6,-10.2%,3,-13.5,82,-7.9,61,-1.1%,91,+4.6%,16,+5.5%,95,-11.7
Dirk Nowitzki,35.4,DAL,Big,262,6,-20.9,-47,33,-3.6,44,+0.2%,77,-2.3%,50,+0.4%,19,-6.3,2,+17.2,4,+8.3%,3,-6.5%,85,-4.7%,45,+0.8
Tony Parker,31.5,SAS,Point,717,34,-6.3,-10,38,-2.5,28,-2.2%,17,+2.5%,76,+4.6%,47,-0.7,34,+3.8,47,+0.6%,20,-2.5%,38,+1.4%,63,-2.4
Chandler Parsons,25.0,HOU,Forward,250,27,-8.1,-20,41,-1.7,26,-2.3%,96,-5.5%,12,-8.7%,74,+4.1,22,+6.3,78,-3.1%,8,-5.3%,8,+8.9%,52,-0.1
Patrick Patterson,24.6,TOR,Big,199,91,+24.4,+51,91,+15.6,95,+9.3%,89,-3.7%,22,-5.1%,89,+9.0,85,-8.8,91,-6.7%,73,+2.3%,39,+1.1%,0,+15.9
Chris Paul,28.5,LAC,Point,470,96,+27.1,+52,98,+21.9,98,+11.2%,22,+1.8%,96,+10.9%,41,-1.6,71,-5.2,19,+4.8%,87,+4.0%,95,-9.5%,65,-3.2
Kendrick Perkins,29.0,OKC,Big,382,65,+6.5,+17,54,+0.8,66,+2.3%,35,+1.2%,57,+1.3%,8,-9.7,74,-5.7,45,+0.8%,57,+1.0%,84,-4.7%,91,-9.3
Paul Pierce,36.1,BKN,Forward,368,49,-0.3,-1,40,-2.2,86,+5.8%,19,+2.3%,9,-9.5%,53,+0.2,60,-1.9,44,+0.9%,75,+2.5%,75,-3.3%,10,+7.5
Mason Plumlee,23.7,BKN,Big,113,10,-16.0,-34,11,-9.7,45,+0.4%,20,+2.1%,8,-9.7%,26,-4.5,22,+6.3,77,-3.0%,26,-2.1%,2,+11.9%,54,-0.3
Tayshaun Prince,33.7,MEM,Wing,112,42,-3.9,-10,16,-9.1,52,+1.0%,76,-2.2%,16,-7.2%,2,-15.3,71,-5.2,58,-0.9%,24,-2.3%,83,-4.2%,87,-7.2
Zach Randolph,32.3,MEM,Big,234,50,+0.4,-1,2,-15.9,2,-9.9%,97,-5.6%,20,-5.6%,7,-10.2,98,-16.4,95,-8.3%,25,-2.1%,78,-3.4%,85,-6.2
JJ Redick,29.4,LAC,Wing,350,77,+12.3,+30,84,+11.3,90,+6.6%,10,+3.6%,92,+9.0%,63,+2.6,55,-1.0,29,+3.0%,84,+3.1%,88,-5.5%,12,+6.7
Thomas Robinson,22.6,POR,Big,121,60,+3.2,+7,37,-2.6,37,-0.8%,24,+1.6%,40,-1.3%,25,-4.7,77,-5.8,88,-4.9%,88,+4.0%,51,-0.2%,2,+13.3
Terrence Ross,22.7,TOR,Wing,157,22,-9.1,-23,63,+3.2,42,+0.2%,4,+5.3%,83,+7.1%,71,+3.6,9,+12.2,0,+13.3%,47,+0.3%,76,-3.4%,92,-9.4
Luis Scola,33.5,IND,Big,237,5,-21.0,-45,6,-13.5,7,-6.4%,40,+1.0%,30,-2.9%,43,-1.5,17,+7.5,23,+3.8%,37,-0.4%,56,-0.8%,28,+3.6
Mike Scott,25.3,ATL,Big,138,43,-3.9,-10,51,+0.6,80,+4.6%,22,+1.7%,19,-6.4%,51,+0.0,29,+4.5,65,-1.5%,7,-5.4%,62,-1.5%,43,+1.0
Thabo Sefolosha,29.5,OKC,Wing,226,45,-2.0,-5,53,+0.7,51,+1.0%,58,-0.7%,70,+3.2%,18,-6.4,40,+2.6,25,+3.6%,60,+1.1%,74,-3.3%,84,-6.2
Tiago Splitter,28.8,SAS,Big,512,48,-0.5,-0,24,-4.8,19,-3.4%,46,+0.3%,60,+2.1%,44,-1.4,67,-4.3,60,-1.1%,62,+1.2%,29,+3.2%,64,-3.1
Lance Stephenson,23.2,IND,Wing,704,78,+12.7,+31,74,+7.8,64,+2.2%,33,+1.3%,82,+6.8%,46,-0.9,70,-4.9,76,-2.9%,48,+0.4%,71,-2.3%,32,+2.6
Jeff Teague,25.4,ATL,Point,241,8,-19.8,-48,5,-13.9,5,-7.9%,23,+1.6%,17,-7.0%,90,+9.9,23,+5.8,27,+3.3%,95,+5.2%,53,-0.5%,5,+8.7
Mirza Teletovic,28.1,BKN,Forward,216,50,+0.4,+1,64,+3.3,9,-5.3%,84,-3.1%,91,+8.8%,56,+0.5,39,+3.0,53,-0.3%,21,-2.5%,19,+5.0%,93,-10.1
Klay Thompson,23.7,GSW,Wing,256,24,-8.5,-21,26,-4.6,59,+1.4%,84,-3.0%,1,-13.7%,49,-0.2,33,+3.9,2,+8.8%,72,+2.3%,9,+8.0%,97,-16.4
Marcus Thornton,26.4,BKN,Wing,121,11,-15.7,-33,59,+1.4,16,-4.2%,88,-3.6%,91,+8.8%,19,-6.2,3,+17.1,6,+7.4%,2,-6.8%,80,-3.6%,22,+4.4
Evan Turner,25.0,IND,Wing,135,4,-22.0,-43,3,-15.6,10,-5.3%,39,+1.1%,5,-11.6%,33,-3.3,20,+6.4,14,+5.8%,28,-1.8%,60,-1.5%,74,-4.3
Beno Udrih,31.3,MEM,Point,109,67,+8.1,+21,78,+9.1,71,+2.7%,16,+2.7%,90,+8.6%,61,+2.3,47,+1.0,52,-0.2%,47,+0.2%,73,-3.3%,25,+4.0
Jonas Valanciunas,21.5,TOR,Big,200,2,-26.2,-57,9,-11.0,29,-1.9%,0,+10.4%,98,+11.3%,12,-8.9,5,+15.1,13,+6.3%,4,-6.3%,72,-3.0%,77,-4.8
Greivis Vasquez,26.8,TOR,Point,189,98,+29.2,+59,71,+6.2,81,+4.7%,90,-4.1%,34,-2.6%,64,+2.8,98,-23.0,100,-14.3%,70,+2.2%,16,+5.5%,47,+0.6
Dwyane Wade,31.8,MIA,Wing,691,29,-8.0,-18,13,-9.3,25,-2.3%,38,+1.1%,26,-4.2%,21,-6.1,56,-1.3,66,-1.6%,30,-1.4%,37,+1.6%,66,-3.3
Kemba Walker,23.5,CHA,Point,152,47,-1.2,-3,32,-3.8,16,-4.0%,67,-1.7%,62,+2.4%,32,-3.6,64,-2.7,15,+5.5%,99,+7.5%,94,-8.7%,78,-4.9
John Wall,23.2,WAS,Point,419,71,+9.4,+25,66,+3.8,34,-1.3%,53,-0.4%,64,+2.6%,75,+4.3,73,-5.6,83,-3.3%,81,+3.0%,2,+13.3%,88,-8.1
CJ Watson,29.5,IND,Point,331,16,-13.8,-35,18,-6.4,18,-3.7%,56,-0.5%,29,-3.1%,57,+0.6,18,+7.3,22,+4.0%,50,+0.4%,67,-1.9%,18,+5.1
