Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Andrew Bogut,33.9,GSW,Big,126,77,+3.2,2,-3.6,5,-3.0%,3,-20.2,4,-1.5,37,-2.2%,3,-35.1,3,-2.4,6,-6.0%,8,-18.7
Devin Booker,22.0,PHX,Combo,2239,97,+9.2,50,-0.0,74,+0.9%,56,+1.0,48,-0.0,77,+4.1%,47,-0.5,55,+0.1,87,+3.5%,63,+3.6
Avery Bradley,27.9,LAC,Wing,1462,15,-6.2,11,-1.9,26,-1.2%,15,-10.8,30,-0.4,64,+1.8%,41,-2.3,7,-1.8,13,-4.1%,9,-18.4
Avery Bradley,27.9,MEM,Wing,442,61,+0.6,21,-1.2,18,-1.7%,29,-5.4,69,+0.4,89,+7.6%,85,+16.2,10,-1.6,35,-1.4%,11,-16.4
Corey Brewer,32.7,PHI,Forward,120,0,-23.6,64,+0.5,67,+0.6%,53,+0.3,98,+1.9,90,+8.0%,94,+23.9,9,-1.6,9,-4.9%,9,-18.1
Corey Brewer,32.7,SAC,Wing,332,51,-0.3,5,-2.6,21,-1.5%,14,-11.3,3,-1.6,2,-15.1%,8,-24.1,14,-1.3,31,-1.9%,25,-8.6
Malcolm Brogdon,25.9,MIL,Combo,1820,57,+0.3,37,-0.5,14,-2.0%,53,+0.3,65,+0.3,32,-3.0%,81,+13.5,28,-0.7,15,-3.7%,37,-4.3
MarShon Brooks,29.8,MEM,Wing,368,26,-3.5,11,-1.9,52,+0.0%,8,-15.4,38,-0.2,98,+14.0%,39,-3.2,7,-1.8,70,+1.7%,4,-26.5
Jaylen Brown,22.0,BOS,Wing,1852,17,-5.5,30,-0.7,79,+1.3%,22,-7.9,38,-0.2,73,+3.1%,28,-8.3,52,+0.0,75,+2.2%,42,-2.8
Lorenzo Brown,28.2,TOR,Wing,147,0,-20.3,39,-0.4,36,-0.6%,30,-5.1,85,+0.8,25,-4.1%,43,-1.9,23,-0.8,5,-6.5%,34,-5.1
Reggie Bullock,27.6,DET,Wing,1352,97,+9.1,24,-1.0,9,-2.4%,34,-4.1,13,-0.9,73,+3.2%,20,-13.8,44,-0.2,17,-3.5%,51,-0.1
Reggie Bullock,27.6,LAL,Wing,519,58,+0.4,21,-1.2,84,+1.6%,25,-7.0,31,-0.4,19,-5.0%,37,-4.2,6,-2.0,98,+7.5%,11,-16.8
Trey Burke,26.0,NYK,Point,677,66,+1.3,94,+2.2,43,-0.3%,94,+15.8,67,+0.3,47,-0.8%,62,+3.9,93,+1.6,23,-2.8%,93,+19.9
Trey Burke,26.0,DAL,Point,407,98,+10.6,81,+1.2,71,+0.8%,71,+5.2,77,+0.6,99,+21.5%,78,+11.4,81,+0.9,23,-2.8%,56,+1.2
Alec Burks,27.3,UTA,Wing,255,75,+2.8,66,+0.5,20,-1.5%,72,+5.5,23,-0.6,1,-20.5%,35,-5.3,84,+1.0,70,+1.7%,87,+14.7
Alec Burks,27.3,CLE,Wing,954,34,-2.5,4,-2.7,14,-2.0%,4,-19.6,6,-1.2,16,-5.6%,3,-31.6,11,-1.5,6,-6.0%,13,-14.7
Alec Burks,27.3,SAC,Wing,111,17,-5.6,36,-0.5,3,-3.4%,60,+2.3,3,-1.6,21,-4.8%,5,-28.3,90,+1.4,1,-8.3%,93,+19.5
Jimmy Butler,29.1,MIN,Wing,361,7,-8.9,47,-0.1,89,+2.1%,45,-1.5,78,+0.6,95,+9.8%,89,+18.2,31,-0.6,85,+3.1%,26,-8.2
Jimmy Butler,29.1,PHI,Forward,1823,72,+2.1,61,+0.4,82,+1.5%,54,+0.5,82,+0.7,68,+2.3%,80,+12.7,36,-0.5,73,+2.1%,31,-6.3
Bruno Caboclo,23.1,MEM,Forward,783,79,+3.3,32,-0.6,67,+0.7%,13,-11.8,57,+0.1,5,-9.5%,71,+7.9,38,-0.4,79,+2.6%,11,-16.4
Jose Calderon,37.1,DET,Combo,580,2,-12.7,32,-0.6,66,+0.6%,30,-5.3,91,+1.0,61,+1.4%,89,+18.0,8,-1.7,55,+0.5%,6,-21.1
Kentavious Caldwell-Pope,25.7,LAL,Wing,1989,69,+1.5,73,+0.8,12,-2.1%,71,+4.9,30,-0.4,13,-6.5%,30,-7.5,90,+1.3,34,-1.5%,82,+11.3
Isaiah Canaan,27.4,PHX,Combo,500,24,-3.8,75,+0.9,0,-5.0%,89,+12.7,8,-1.1,0,-25.5%,27,-8.3,95,+1.9,3,-6.9%,97,+30.5
Clint Capela,24.5,HOU,Big,2244,39,-1.9,27,-0.8,77,+1.2%,24,-7.2,27,-0.5,66,+2.0%,31,-7.1,30,-0.6,93,+5.1%,20,-10.7
DeMarre Carroll,32.3,BKN,Forward,1696,66,+1.3,90,+1.8,69,+0.8%,84,+10.2,80,+0.6,11,-7.1%,83,+14.6,87,+1.1,85,+3.3%,82,+10.9
Vince Carter,41.8,ATL,Big,1322,25,-3.7,38,-0.4,77,+1.2%,36,-3.6,15,-0.8,35,-2.4%,23,-11.3,64,+0.4,64,+1.2%,53,+0.3
Michael Carter-Williams,27.1,ORL,Combo,222,93,+6.5,63,+0.4,97,+3.4%,33,-4.3,89,+0.9,96,+11.1%,78,+11.7,21,-0.9,96,+6.2%,12,-15.7
Omri Casspi,30.4,MEM,Forward,492,82,+3.8,80,+1.2,75,+1.1%,83,+9.5,99,+2.6,89,+7.5%,99,+51.9,8,-1.7,45,-0.5%,2,-29.9
Willie Cauley-Stein,25.2,SAC,Big,2222,68,+1.5,94,+2.3,85,+1.7%,87,+11.8,97,+1.5,79,+4.3%,90,+19.3,81,+0.9,66,+1.4%,77,+8.5
Tyson Chandler,36.1,LAL,Big,785,57,+0.4,57,+0.2,78,+1.2%,36,-3.4,71,+0.4,35,-2.5%,66,+6.1,50,-0.0,62,+1.0%,35,-4.9
Wilson Chandler,31.5,PHI,Big,951,90,+5.5,98,+3.1,76,+1.1%,94,+15.5,65,+0.3,49,-0.6%,53,+0.9,98,+2.7,87,+3.5%,95,+22.1
Wilson Chandler,31.5,LAC,Forward,210,11,-7.7,56,+0.2,63,+0.5%,57,+1.4,25,-0.5,15,-6.1%,38,-3.7,78,+0.7,85,+3.1%,69,+5.3
Marquese Chriss,21.3,CLE,Big,394,7,-9.4,53,+0.1,36,-0.6%,46,-1.3,83,+0.7,82,+4.8%,54,+1.4,32,-0.6,44,-0.6%,31,-6.1
Ian Clark,27.7,NOP,Combo,944,33,-2.6,5,-2.6,26,-1.2%,4,-18.0,15,-0.8,70,+2.7%,19,-14.4,9,-1.7,29,-2.1%,9,-17.9
Jordan Clarkson,26.4,CLE,Combo,2179,92,+6.0,56,+0.2,68,+0.7%,58,+1.7,72,+0.4,36,-2.4%,56,+1.8,49,-0.1,69,+1.6%,60,+2.8
Darren Collison,31.2,IND,Point,2143,72,+2.2,84,+1.3,69,+0.7%,73,+6.0,78,+0.6,48,-0.7%,58,+2.3,82,+0.9,62,+1.0%,81,+10.1
Mike Conley,31.1,MEM,Point,2341,81,+3.7,22,-1.2,57,+0.2%,20,-9.0,21,-0.6,45,-1.2%,14,-17.3,30,-0.6,55,+0.5%,35,-4.9
Pat Connaughton,25.8,MIL,Wing,1153,69,+1.5,15,-1.6,19,-1.6%,18,-9.9,7,-1.2,70,+2.7%,7,-25.2,31,-0.6,27,-2.3%,32,-5.5
DeMarcus Cousins,28.2,GSW,Big,753,12,-7.3,42,-0.3,69,+0.7%,52,+0.2,47,-0.1,84,+5.8%,24,-10.3,48,-0.1,41,-0.8%,68,+5.2
Robert Covington,27.9,PHI,Forward,439,79,+3.3,71,+0.7,89,+2.2%,55,+0.7,64,+0.2,99,+20.6%,5,-26.7,56,+0.1,54,+0.4%,64,+3.9
Robert Covington,27.9,MIN,Wing,748,25,-3.8,82,+1.2,89,+2.2%,78,+7.9,87,+0.8,75,+3.6%,66,+5.7,63,+0.4,81,+2.7%,68,+5.2
Allen Crabbe,26.6,BKN,Wing,1117,47,-0.8,78,+1.1,73,+0.9%,84,+10.3,44,-0.1,80,+4.5%,52,+0.7,92,+1.5,73,+2.0%,91,+17.9
Jamal Crawford,38.6,PHX,Point,1208,31,-2.8,50,+0.0,25,-1.3%,56,+1.1,21,-0.6,59,+1.1%,29,-7.8,69,+0.5,26,-2.3%,68,+4.9
Jae Crowder,28.3,UTA,Big,2158,88,+4.8,59,+0.3,59,+0.3%,52,+0.2,17,-0.8,57,+0.7%,16,-15.5,83,+1.0,81,+2.7%,81,+10.6
Dante Cunningham,31.5,SAS,Forward,834,8,-8.5,16,-1.5,42,-0.4%,7,-16.1,5,-1.3,38,-2.1%,1,-46.9,51,-0.0,43,-0.6%,55,+1.0
Seth Curry,28.2,POR,Wing,1362,27,-3.5,48,-0.1,38,-0.5%,33,-4.3,32,-0.4,27,-3.6%,26,-9.3,59,+0.2,68,+1.5%,47,-1.7
Stephen Curry,30.6,GSW,Point,2326,99,+10.9,72,+0.8,99,+4.0%,48,-0.8,58,+0.2,88,+7.2%,47,-0.5,74,+0.6,95,+6.1%,49,-0.8
Troy Daniels,27.3,PHX,Wing,706,52,-0.2,69,+0.6,30,-1.0%,72,+5.5,40,-0.2,12,-7.0%,57,+2.3,77,+0.7,56,+0.5%,75,+8.0
Anthony Davis,25.6,NOP,Big,1849,92,+6.0,92,+1.9,85,+1.8%,92,+14.0,86,+0.8,69,+2.6%,75,+9.6,87,+1.1,69,+1.6%,91,+16.9
Deyonta Davis,21.9,ATL,Big,117,2,-13.7,70,+0.7,95,+3.0%,70,+4.6,95,+1.3,64,+1.9%,83,+14.6,54,+0.1,73,+2.0%,70,+5.6
Ed Davis,29.4,BKN,Big,1443,42,-1.5,86,+1.4,50,-0.1%,90,+12.9,79,+0.6,4,-11.2%,86,+16.7,88,+1.2,32,-1.8%,90,+16.5
DeMar DeRozan,29.2,SAS,Wing,2687,21,-4.5,19,-1.4,29,-1.0%,17,-10.0,13,-0.8,9,-7.4%,5,-26.6,35,-0.5,29,-2.1%,39,-3.8
Dewayne Dedmon,29.2,ATL,Big,1603,75,+2.8,66,+0.6,26,-1.2%,67,+4.0,60,+0.2,23,-4.4%,60,+3.0,56,+0.1,19,-3.3%,59,+2.3
Sam Dekker,24.5,CLE,Big,155,89,+5.1,98,+3.5,63,+0.5%,99,+30.2,31,-0.4,28,-3.5%,26,-9.3,99,+3.6,88,+3.6%,100,+52.6
Sam Dekker,24.5,WAS,Forward,578,23,-4.2,80,+1.2,13,-2.1%,88,+12.1,61,+0.2,2,-14.3%,69,+7.1,84,+1.0,18,-3.5%,88,+15.7
Matthew Dellavedova,28.1,CLE,Wing,697,70,+1.9,38,-0.4,80,+1.4%,42,-2.5,75,+0.5,82,+5.1%,76,+9.7,22,-0.9,58,+0.8%,23,-9.5
Luol Deng,33.5,MIN,Forward,350,98,+10.2,37,-0.4,12,-2.1%,28,-5.8,89,+0.9,42,-1.6%,84,+15.3,9,-1.7,2,-7.8%,1,-30.5
Cheick Diallo,22.1,NOP,Big,850,31,-2.7,38,-0.4,54,+0.1%,40,-2.6,34,-0.3,55,+0.5%,52,+0.6,53,+0.1,71,+1.8%,45,-2.2
Gorgui Dieng,28.8,MIN,Big,961,21,-4.7,63,+0.4,20,-1.5%,74,+6.2,80,+0.6,36,-2.3%,72,+8.3,37,-0.4,7,-5.2%,48,-1.3
Spencer Dinwiddie,25.6,BKN,Combo,1913,69,+1.6,29,-0.7,11,-2.2%,44,-1.6,31,-0.4,3,-11.9%,54,+1.2,43,-0.2,31,-1.9%,49,-1.1
Goran Dragic,32.5,MIA,Point,990,78,+3.3,93,+2.1,96,+3.1%,88,+12.3,60,+0.2,98,+13.7%,55,+1.5,96,+2.3,97,+7.4%,95,+23.0
Andre Drummond,25.2,DET,Big,2640,99,+11.3,75,+0.9,35,-0.7%,77,+7.6,77,+0.6,51,-0.1%,74,+9.4,74,+0.6,28,-2.3%,75,+8.0
Jared Dudley,33.3,BKN,Forward,1199,83,+3.9,9,-2.0,9,-2.3%,10,-13.7,15,-0.8,51,-0.1%,14,-17.6,15,-1.2,5,-6.2%,16,-12.9
Kris Dunn,24.6,CHI,Combo,1389,79,+3.4,82,+1.2,67,+0.6%,77,+7.6,60,+0.2,47,-0.8%,55,+1.5,85,+1.1,67,+1.5%,85,+12.8
Kevin Durant,30.1,GSW,Forward,2698,100,+13.7,89,+1.6,64,+0.5%,82,+9.1,87,+0.8,91,+8.3%,82,+13.9,83,+1.0,26,-2.4%,79,+9.0
Henry Ellenson,21.8,NYK,Forward,176,48,-0.7,87,+1.5,61,+0.4%,99,+25.4,100,+2.7,29,-3.4%,99,+58.9,21,-1.0,36,-1.3%,74,+7.1
Wayne Ellington,30.9,MIA,Wing,508,9,-8.5,71,+0.7,23,-1.4%,71,+5.1,88,+0.9,6,-9.2%,94,+25.5,43,-0.2,28,-2.2%,30,-6.4
Wayne Ellington,30.9,DET,Wing,760,32,-2.6,84,+1.3,79,+1.4%,75,+6.8,89,+0.9,11,-7.2%,66,+5.8,71,+0.5,82,+2.8%,75,+7.8
Joel Embiid,24.6,PHI,Big,2155,93,+6.8,97,+2.9,59,+0.3%,96,+18.5,72,+0.4,45,-1.3%,77,+10.5,97,+2.6,44,-0.5%,96,+25.5
James Ennis,28.3,HOU,Wing,916,24,-4.0,59,+0.3,83,+1.6%,63,+3.0,78,+0.6,63,+1.7%,76,+10.3,51,-0.0,87,+3.5%,56,+1.1
James Ennis,28.3,PHI,Wing,268,21,-4.6,43,-0.2,89,+2.1%,25,-6.8,7,-1.2,99,+15.8%,3,-32.9,85,+1.1,49,-0.1%,73,+6.4
Tyreke Evans,29.1,IND,Wing,1371,27,-3.4,90,+1.8,55,+0.1%,93,+14.9,88,+0.9,94,+9.7%,86,+16.8,81,+0.9,37,-1.3%,86,+13.6
Dante Exum,23.3,UTA,Combo,593,35,-2.3,14,-1.7,68,+0.7%,9,-14.0,59,+0.2,46,-1.0%,36,-4.4,6,-1.9,51,+0.0%,5,-23.3
Kenneth Faried,29.0,HOU,Big,577,86,+4.3,27,-0.9,71,+0.8%,15,-10.6,65,+0.3,82,+5.2%,36,-4.6,17,-1.0,58,+0.7%,16,-13.0
Derrick Favors,27.3,UTA,Big,1757,13,-6.6,44,-0.2,18,-1.7%,69,+4.5,73,+0.5,37,-2.2%,85,+16.6,26,-0.7,9,-4.8%,33,-5.4
Cristiano Felicio,26.3,CHI,Big,606,57,+0.4,76,+0.9,13,-2.1%,90,+13.2,44,-0.1,64,+1.8%,72,+8.2,78,+0.7,17,-3.5%,83,+12.0
Raymond Felton,34.3,OKC,Combo,368,11,-7.5,3,-3.1,29,-1.1%,3,-20.6,1,-2.0,10,-7.3%,3,-34.3,18,-1.0,55,+0.5%,17,-12.5
Yogi Ferrell,25.5,SAC,Combo,972,49,-0.6,35,-0.5,9,-2.3%,40,-2.6,40,-0.2,14,-6.2%,53,+0.9,44,-0.2,36,-1.3%,44,-2.5
Dorian Finney-Smith,25.5,DAL,Forward,1933,53,-0.1,93,+2.0,56,+0.1%,94,+16.4,83,+0.7,30,-3.2%,94,+24.6,92,+1.5,63,+1.1%,89,+16.0
Bryn Forbes,25.3,SAS,Combo,2282,17,-5.6,83,+1.3,33,-0.8%,88,+12.5,66,+0.3,36,-2.3%,56,+1.9,82,+0.9,27,-2.3%,87,+14.5
Evan Fournier,26.0,ORL,Wing,2545,89,+4.9,34,-0.6,19,-1.6%,48,-0.9,53,+0.1,58,+1.1%,51,+0.6,29,-0.7,21,-3.1%,42,-3.0
Tim Frazier,28.0,NOP,Point,880,40,-1.7,97,+3.0,68,+0.7%,97,+21.2,46,-0.1,46,-1.0%,53,+1.0,98,+2.8,72,+1.9%,97,+29.6
Tim Frazier,28.0,MIL,Point,201,3,-12.1,24,-1.1,11,-2.2%,31,-5.0,78,+0.6,3,-12.8%,90,+19.5,5,-2.0,40,-1.1%,14,-14.2
Channing Frye,35.5,CLE,Big,297,15,-6.1,91,+1.9,2,-3.7%,97,+21.0,71,+0.4,13,-6.7%,95,+26.3,90,+1.4,11,-4.6%,88,+15.3
Danilo Gallinari,30.2,LAC,Big,2059,81,+3.6,63,+0.4,21,-1.5%,75,+7.0,29,-0.5,83,+5.6%,34,-5.4,75,+0.6,21,-3.1%,79,+9.1
Langston Galloway,26.9,DET,Wing,1693,80,+3.5,79,+1.2,82,+1.5%,78,+7.8,76,+0.5,79,+4.4%,78,+11.5,64,+0.4,90,+4.1%,66,+4.3
Marc Gasol,33.8,MEM,Big,1788,86,+4.4,28,-0.8,20,-1.5%,30,-5.3,3,-1.6,6,-9.5%,4,-30.0,81,+0.9,33,-1.6%,86,+13.9
Marc Gasol,33.8,TOR,Big,643,99,+13.5,97,+2.8,75,+1.0%,91,+14.0,99,+2.1,7,-8.2%,98,+36.1,62,+0.3,42,-0.7%,62,+3.2
Pau Gasol,38.3,SAS,Big,330,19,-5.0,3,-2.9,10,-2.3%,3,-21.3,35,-0.3,21,-4.7%,62,+4.1,2,-2.9,11,-4.6%,1,-35.5
Rudy Gay,32.2,SAS,Forward,1853,44,-1.0,27,-0.9,51,-0.0%,18,-9.8,28,-0.5,31,-3.1%,18,-14.7,42,-0.3,57,+0.7%,34,-5.1
Paul George,28.5,OKC,Wing,2852,99,+11.7,89,+1.6,91,+2.4%,79,+8.3,56,+0.1,44,-1.4%,42,-2.0,87,+1.1,72,+1.9%,83,+11.8
Taj Gibson,33.4,MIN,Big,1685,50,-0.5,42,-0.3,77,+1.1%,41,-2.6,62,+0.2,43,-1.6%,51,+0.5,34,-0.5,90,+4.1%,34,-5.2
Rudy Gobert,26.3,UTA,Big,2568,64,+0.9,47,-0.1,70,+0.8%,22,-7.9,27,-0.5,83,+5.6%,8,-23.1,74,+0.6,61,+1.0%,60,+2.5
Aaron Gordon,23.1,ORL,Forward,2614,62,+0.7,87,+1.5,57,+0.2%,86,+11.4,82,+0.7,22,-4.4%,89,+18.2,74,+0.6,52,+0.2%,71,+6.0
Eric Gordon,29.9,HOU,Wing,2151,81,+3.7,40,-0.3,89,+2.2%,38,-3.2,61,+0.2,84,+5.6%,65,+5.3,26,-0.7,94,+5.3%,21,-10.5
Marcin Gortat,34.7,LAC,Big,749,10,-7.9,18,-1.4,27,-1.2%,25,-6.9,34,-0.3,70,+2.7%,43,-1.7,12,-1.4,25,-2.5%,16,-13.0
Treveon Graham,25.0,BKN,Forward,706,65,+1.1,73,+0.8,62,+0.4%,67,+3.9,55,+0.1,93,+9.1%,36,-4.7,84,+1.0,37,-1.3%,82,+10.6
Jerami Grant,24.6,OKC,Big,2615,85,+4.3,87,+1.5,89,+2.1%,65,+3.5,88,+0.9,76,+3.8%,71,+7.9,75,+0.7,84,+3.0%,56,+1.1
Jerian Grant,26.1,ORL,Point,840,12,-6.9,56,+0.2,70,+0.8%,44,-1.6,47,-0.1,58,+1.1%,35,-5.2,59,+0.2,77,+2.3%,52,+0.1
Danny Green,31.4,TOR,Wing,2215,99,+12.6,77,+1.0,83,+1.6%,65,+3.8,65,+0.3,47,-0.9%,76,+10.1,73,+0.5,91,+4.2%,53,+0.5
Draymond Green,28.7,GSW,Big,2064,62,+0.7,38,-0.4,94,+2.9%,31,-4.9,72,+0.4,62,+1.5%,63,+4.6,20,-1.0,84,+3.0%,21,-10.3
Gerald Green,32.8,HOU,Forward,1396,76,+2.9,28,-0.8,5,-3.0%,47,-1.1,47,-0.0,79,+4.4%,59,+2.6,30,-0.6,1,-9.0%,38,-4.1
JaMychal Green,28.4,MEM,Big,898,27,-3.3,15,-1.6,17,-1.8%,5,-17.1,31,-0.4,38,-2.2%,24,-10.4,15,-1.2,21,-2.9%,5,-23.5
JaMychal Green,28.4,LAC,Big,467,49,-0.6,54,+0.1,91,+2.4%,15,-11.0,67,+0.3,92,+8.9%,27,-8.7,45,-0.2,84,+3.1%,20,-11.0
Jeff Green,32.2,WAS,Big,2082,75,+2.9,56,+0.2,49,-0.1%,49,-0.6,61,+0.2,60,+1.2%,65,+5.3,41,-0.3,58,+0.7%,33,-5.3
