Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Chris Bosh,22.6,TOR,Big,222,70,+5.5,+8,26,-3.4,9,-6.2%,19,+1.9%,98,+11.3%,27,-3.4,82,-8.9,96,-9.6%,39,-1.0%,2,+10.7%,65,-3.8
Bruce Bowen,35.4,SAS,Wing,684,46,-0.5,-1,27,-3.3,37,-0.5%,47,-0.5%,30,-2.8%,25,-4.2,61,-2.7,53,+0.2%,34,-1.3%,81,-5.4%,59,-2.7
Kwame Brown,24.6,LAL,Big,132,78,+11.9,+18,74,+7.8,75,+3.9%,30,+1.0%,96,+8.3%,20,-4.9,66,-4.1,74,-3.0%,18,-2.4%,78,-4.4%,62,-3.1
P.J. Brown,37.0,CHI,Big,225,79,+12.0,+31,46,+0.7,51,+0.8%,18,+1.9%,95,+8.0%,1,-12.6,85,-11.3,70,-2.6%,23,-2.2%,80,-5.2%,75,-6.9
Kobe Bryant,28.2,LAL,Wing,211,75,+9.2,+14,99,+30.0,97,+11.9%,98,-6.7%,20,-5.1%,95,+11.6,1,+20.8,0,+19.2%,100,+8.9%,89,-8.3%,83,-10.4
Jose Calderon,25.1,TOR,Point,138,73,+7.3,+14,58,+5.4,84,+6.5%,75,-3.3%,6,-9.3%,3,-10.8,56,-1.9,72,-2.9%,41,-0.6%,68,-3.1%,9,+8.5
Marcus Camby,32.6,DEN,Big,184,95,+33.4,+43,93,+19.4,100,+15.5%,95,-5.5%,2,-13.5%,32,-2.6,89,-14.0,80,-3.7%,9,-4.0%,94,-9.6%,81,-10.1
Vince Carter,29.8,NJN,Wing,484,68,+5.2,+14,37,-1.0,20,-2.9%,97,-6.3%,29,-2.8%,8,-8.1,72,-6.1,79,-3.5%,31,-1.6%,83,-5.7%,53,-1.4
Jarron Collins,27.9,UTA,Big,100,54,+1.7,+5,41,-0.6,13,-4.5%,73,-3.0%,62,+1.1%,51,+0.5,57,-2.3,73,-3.0%,71,+1.9%,54,-0.8%,12,+7.5
Jason Collins,27.9,NJN,Big,328,69,+5.4,+15,29,-3.0,8,-6.4%,69,-2.4%,91,+6.8%,32,-2.6,79,-8.4,62,-1.5%,87,+3.4%,39,+1.0%,64,-3.5
Antonio Daniels,31.6,WAS,Point,175,92,+31.9,+20,100,+32.8,99,+15.5%,100,-11.8%,1,-14.0%,94,+11.0,48,+0.9,60,-0.5%,75,+2.5%,0,+19.2%,100,-27.9
Baron Davis,27.6,GSW,Point,442,85,+18.7,+41,87,+12.0,61,+2.5%,99,-11.1%,4,-11.7%,7,-8.7,75,-6.7,45,+0.9%,80,+2.9%,96,-10.6%,67,-4.4
Carlos Delfino,24.2,DET,Wing,122,0,-40.0,-64,0,-21.2,4,-8.5%,4,+4.4%,64,+1.3%,12,-6.6,3,+18.8,29,+3.6%,12,-3.3%,7,+8.0%,2,+17.1
Luol Deng,21.5,CHI,Forward,409,27,-5.9,-15,35,-1.7,41,-0.0%,10,+3.3%,94,+7.9%,40,-1.5,35,+4.2,75,-3.1%,15,-2.8%,6,+8.6%,54,-1.5
Boris Diaw,24.5,PHX,Big,227,18,-8.3,-19,39,-0.8,40,-0.3%,39,+0.1%,45,-0.8%,46,-0.2,25,+7.5,35,+2.7%,49,+0.1%,42,+0.9%,39,+2.5
DeSagana Diop,24.8,DAL,Big,139,82,+16.2,+35,82,+11.2,78,+4.6%,12,+2.6%,81,+4.4%,61,+3.4,69,-5.1,32,+3.1%,84,+3.2%,84,-6.9%,74,-6.7
Chris Duhon,24.2,CHI,Point,156,10,-14.1,-36,24,-4.3,48,+0.6%,27,+1.2%,26,-3.4%,35,-2.4,17,+9.8,11,+7.2%,51,+0.1%,36,+1.4%,61,-2.7
Tim Duncan,30.5,SAS,Big,733,54,+2.1,+5,57,+5.1,50,+0.7%,63,-2.0%,69,+2.8%,76,+5.8,40,+3.0,61,-0.9%,10,-3.7%,56,-1.0%,66,-3.9
Monta Ellis,21.0,GSW,Combo,231,3,-19.7,-46,4,-14.9,7,-6.6%,3,+5.6%,66,+1.8%,79,+6.4,33,+4.8,47,+0.5%,58,+0.9%,10,+6.3%,25,+4.4
Francisco Elson,30.7,SAS,Big,213,11,-12.6,-33,9,-9.7,25,-2.3%,7,+3.9%,75,+3.8%,13,-6.4,41,+2.9,48,+0.4%,60,+1.0%,19,+3.8%,44,+0.4
Jordan Farmar,19.9,LAL,Point,114,41,-2.1,-2,61,+5.8,57,+1.9%,87,-4.2%,58,+0.5%,53,+0.9,21,+7.8,6,+10.0%,62,+1.2%,77,-4.3%,88,-12.7
Michael Finley,33.7,SAS,Forward,535,53,+1.6,+3,64,+6.3,55,+1.6%,61,-1.9%,61,+0.8%,44,-0.9,34,+4.7,49,+0.4%,29,-1.7%,21,+3.3%,57,-2.1
Derek Fisher,32.2,UTA,Combo,437,38,-2.7,-7,16,-6.1,38,-0.4%,37,+0.2%,7,-9.0%,42,-1.1,61,-3.4,36,+2.4%,82,+3.1%,58,-1.2%,43,+1.7
T.J. Ford,23.6,TOR,Point,136,25,-6.6,-13,15,-6.2,11,-6.0%,5,+4.2%,96,+9.6%,83,+8.0,49,+0.4,32,+3.4%,67,+1.6%,29,+2.3%,85,-11.0
Devean George,29.2,DAL,Forward,103,43,-1.7,-4,22,-4.4,27,-1.8%,68,-2.4%,85,+4.8%,54,+1.0,60,-2.7,52,+0.3%,77,+2.7%,47,+0.0%,40,+2.2
Daniel Gibson,20.7,CLE,Combo,398,76,+10.9,+27,79,+9.2,62,+2.6%,44,-0.2%,78,+4.1%,47,-0.2,55,-1.7,61,-1.1%,54,+0.5%,48,-0.1%,15,+6.8
Manu Ginobili,29.3,SAS,Wing,599,74,+7.9,+20,72,+7.7,59,+2.4%,36,+0.3%,39,-1.8%,96,+13.6,51,-0.2,26,+3.7%,85,+3.3%,73,-3.7%,21,+5.7
Gordan Giricek,29.4,UTA,Wing,298,45,-1.0,-3,18,-5.1,43,+0.1%,25,+1.4%,55,+0.2%,4,-9.3,67,-4.2,87,-6.1%,26,-1.7%,30,+2.0%,26,+4.2
Drew Gooden,25.1,CLE,Big,604,32,-5.1,-14,43,-0.3,67,+2.9%,29,+1.1%,37,-2.3%,18,-5.1,32,+4.8,44,+0.9%,4,-6.8%,52,-0.6%,82,-10.3
Ben Gordon,23.6,CHI,Wing,393,99,+49.5,+63,96,+22.4,95,+9.5%,59,-1.6%,44,-1.2%,90,+10.3,98,-27.2,100,-17.7%,46,-0.3%,28,+2.5%,56,-1.9
Richard Hamilton,28.7,DET,Wing,634,71,+6.2,+17,60,+5.7,29,-1.7%,21,+1.8%,97,+11.2%,57,+2.6,52,-0.5,55,-0.1%,48,-0.1%,18,+4.0%,41,+2.1
Matt Harpring,30.4,UTA,Wing,429,59,+2.4,+6,48,+1.7,21,-2.7%,51,-0.8%,89,+5.9%,66,+3.6,53,-0.7,66,-2.1%,89,+3.4%,12,+5.1%,6,+9.2
Al Harrington,26.7,GSW,Big,258,57,+2.3,+6,33,-1.7,49,+0.7%,23,+1.5%,63,+1.3%,25,-3.5,65,-4.0,67,-2.2%,54,+0.5%,27,+2.7%,28,+3.7
Devin Harris,23.7,DAL,Combo,160,35,-3.9,-9,45,-0.1,83,+5.9%,9,+3.7%,11,-7.7%,69,+4.5,37,+3.8,91,-8.0%,5,-6.7%,13,+5.0%,4,+11.4
Udonis Haslem,26.4,MIA,Big,102,4,-18.1,-28,49,+2.0,45,+0.2%,31,+0.9%,77,+4.0%,52,+0.9,2,+20.1,12,+6.5%,0,-10.8%,90,-8.6%,10,+8.1
Chuck Hayes,23.4,HOU,Big,196,63,+3.4,+8,23,-4.4,35,-0.6%,11,+2.9%,67,+2.1%,2,-11.7,77,-7.8,31,+3.4%,95,+5.7%,75,-4.1%,45,+0.3
Jarvis Hayes,25.2,WAS,Forward,137,81,+14.1,+17,31,-2.3,42,+0.0%,84,-4.0%,4,-10.6%,75,+5.6,92,-16.4,86,-5.7%,52,+0.2%,72,-3.6%,69,-5.2
Luther Head,23.9,HOU,Combo,138,56,+2.2,+5,32,-1.8,17,-3.7%,78,-3.5%,18,-5.3%,97,+14.8,64,-4.0,99,-12.8%,11,-3.4%,4,+9.7%,18,+6.5
Nene Hilario,24.1,DEN,Big,178,7,-15.0,-37,1,-18.8,10,-6.1%,0,+8.3%,61,+0.9%,74,+5.2,62,-3.7,24,+4.0%,56,+0.7%,88,-7.9%,46,+0.3
Grant Hill,34.1,ORL,Forward,142,51,+0.5,+3,91,+14.0,88,+7.1%,75,-3.2%,31,-2.8%,89,+9.7,9,+13.5,10,+7.7%,20,-2.4%,99,-18.3%,0,+23.4
Kirk Hinrich,25.8,CHI,Combo,361,24,-7.0,-19,54,+4.1,33,-1.0%,89,-4.3%,34,-2.6%,84,+8.6,13,+11.2,30,+3.5%,46,-0.3%,8,+7.1%,36,+2.7
Robert Horry,36.2,SAS,Big,357,50,+0.4,+1,18,-4.9,25,-2.3%,15,+2.3%,51,-0.1%,48,+0.0,70,-5.3,59,-0.5%,66,+1.5%,55,-1.0%,54,-1.5
Dwight Howard,20.9,ORL,Big,167,22,-7.7,-15,4,-16.6,6,-7.1%,2,+7.2%,18,-5.5%,4,-10.7,82,-8.8,69,-2.3%,88,+3.4%,1,+11.0%,97,-20.3
Josh Howard,26.5,DAL,Wing,247,93,+32.0,+34,83,+11.4,80,+5.1%,94,-4.9%,59,+0.5%,5,-9.2,96,-20.6,89,-6.8%,73,+2.0%,61,-1.8%,99,-23.3
Juwan Howard,33.7,HOU,Big,154,65,+3.6,+10,63,+5.9,39,-0.4%,77,-3.4%,82,+4.6%,54,+1.1,43,+2.3,83,-4.7%,24,-2.1%,26,+2.7%,31,+3.5
Larry Hughes,27.8,CLE,Combo,637,16,-10.3,-26,20,-4.7,30,-1.1%,16,+2.2%,60,+0.7%,62,+3.4,30,+5.6,39,+2.0%,35,-1.3%,18,+3.8%,76,-7.2
Lindsey Hunter,35.9,DET,Point,118,1,-25.9,-55,2,-18.2,3,-8.7%,18,+1.9%,42,-1.2%,6,-8.9,24,+7.7,46,+0.6%,21,-2.4%,33,+1.7%,58,-2.4
Zydrunas Ilgauskas,31.4,CLE,Big,647,2,-23.0,-48,19,-4.8,32,-1.1%,26,+1.3%,50,-0.2%,24,-4.3,4,+18.2,4,+10.3%,7,-5.0%,50,-0.4%,80,-9.6
Allen Iverson,31.4,DEN,Combo,222,96,+36.1,+29,55,+4.2,22,-2.6%,64,-2.2%,28,-3.0%,26,-3.4,99,-31.9,41,+1.1%,81,+3.0%,92,-8.9%,87,-12.6
Stephen Jackson,28.6,GSW,Wing,451,55,+2.2,+6,17,-5.8,28,-1.8%,28,+1.1%,10,-7.9%,60,+3.0,78,-8.0,63,-1.9%,6,-5.9%,98,-15.4%,89,-12.8
LeBron James,21.8,CLE,Wing,889,86,+20.8,+46,73,+7.7,82,+5.9%,38,+0.1%,49,-0.5%,72,+5.1,88,-13.1,88,-6.7%,38,-1.1%,85,-6.9%,18,+6.2
Antawn Jamison,30.4,WAS,Forward,172,17,-8.7,-17,66,+6.4,44,+0.2%,82,-3.8%,87,+5.2%,98,+15.1,6,+15.1,4,+12.0%,96,+6.4%,37,+1.3%,25,+4.7
Richard Jefferson,26.4,NJN,Forward,487,34,-4.4,-12,65,+6.4,72,+3.4%,80,-3.6%,56,+0.3%,39,-1.6,14,+10.7,27,+3.6%,4,-6.9%,76,-4.1%,13,+7.5
Damon Jones,30.2,CLE,Combo,136,89,+22.6,+38,88,+12.2,87,+6.7%,88,-4.2%,13,-6.2%,30,-3.1,84,-10.4,89,-7.2%,68,+1.6%,46,+0.6%,7,+8.9
James Jones,26.1,PHX,Wing,160,23,-7.4,-18,44,-0.1,70,+3.3%,13,+2.3%,41,-1.5%,14,-5.9,26,+7.3,14,+5.7%,64,+1.3%,38,+1.3%,46,+0.1
Jason Kidd,33.6,NJN,Point,483,88,+22.4,+50,89,+12.2,53,+0.8%,70,-2.6%,92,+6.9%,85,+8.6,83,-10.2,90,-7.7%,28,-1.7%,68,-3.1%,22,+5.4
Andrei Kirilenko,25.7,UTA,Wing,521,40,-2.4,-7,56,+4.6,63,+2.7%,43,-0.2%,35,-2.4%,81,+7.0,27,+6.9,15,+5.0%,33,-1.4%,71,-3.6%,73,-6.3
Shawn Marion,28.5,PHX,Forward,454,84,+17.8,+42,40,-0.7,24,-2.4%,92,-4.4%,39,-2.0%,68,+4.3,94,-18.5,95,-9.3%,53,+0.2%,87,-7.6%,94,-15.9
Donyell Marshall,33.5,CLE,Big,201,80,+13.1,+29,61,+5.8,47,+0.5%,65,-2.2%,68,+2.6%,46,-0.2,75,-7.3,64,-1.9%,97,+6.7%,45,+0.6%,11,+7.9
Jason Maxiell,23.7,DET,Big,131,15,-10.4,-27,50,+2.1,56,+1.7%,52,-0.9%,53,-0.0%,92,+10.9,12,+12.5,40,+1.8%,19,-2.4%,65,-2.9%,4,+12.8
Antonio McDyess,32.2,DET,Big,348,31,-5.2,-13,6,-12.7,4,-8.2%,11,+3.2%,86,+4.8%,33,-2.5,76,-7.5,82,-3.8%,50,+0.1%,60,-1.7%,63,-3.2
Tracy McGrady,27.4,HOU,Wing,279,21,-7.8,-22,59,+5.5,60,+2.4%,85,-4.1%,71,+3.5%,0,-20.4,11,+13.3,2,+14.0%,74,+2.2%,91,-8.8%,32,+3.0
Darko Milicic,21.4,ORL,Big,114,87,+21.3,+27,89,+12.5,66,+2.9%,68,-2.4%,89,+5.4%,96,+13.1,81,-8.7,98,-11.0%,79,+2.8%,9,+6.7%,23,+5.2
Paul Millsap,21.7,UTA,Big,247,68,+5.0,+14,25,-3.6,11,-5.3%,33,+0.5%,99,+11.3%,49,+0.2,80,-8.6,68,-2.3%,65,+1.5%,63,-1.8%,48,-0.2
Mikki Moore,31.0,NJN,Big,393,94,+32.4,+65,85,+11.9,77,+4.3%,56,-1.2%,88,+5.3%,38,-1.7,96,-20.5,94,-8.7%,39,-0.9%,54,-1.0%,93,-15.7
Ronald Murray,27.3,DET,Combo,124,8,-15.0,-38,11,-8.4,19,-3.1%,62,-1.9%,22,-4.7%,39,-1.7,28,+6.6,28,+3.6%,59,+0.9%,49,-0.3%,55,-1.6
Bostjan Nachbar,26.3,NJN,Forward,273,13,-11.6,-31,53,+3.8,71,+3.3%,8,+3.8%,46,-0.7%,93,+11.0,5,+15.4,19,+4.5%,27,-1.7%,61,-1.7%,3,+14.6
Steve Nash,32.7,PHX,Point,412,66,+4.1,+9,71,+7.4,68,+3.0%,66,-2.2%,32,-2.7%,58,+2.6,39,+3.2,54,-0.0%,11,-3.4%,67,-3.1%,47,+0.0
Jameer Nelson,24.7,ORL,Point,129,29,-5.5,-7,76,+8.0,39,-0.4%,90,-4.3%,84,+4.7%,19,-5.1,10,+13.5,3,+12.1%,25,-1.9%,96,-10.7%,19,+5.9
Andres Nocioni,26.9,CHI,Wing,189,37,-3.4,-9,25,-4.1,34,-0.9%,14,+2.3%,16,-5.8%,77,+5.9,54,-0.8,46,+0.8%,76,+2.6%,66,-3.0%,29,+3.6
Dirk Nowitzki,28.4,DAL,Big,237,52,+0.7,+2,68,+6.6,73,+3.7%,34,+0.4%,33,-2.7%,87,+9.0,29,+5.9,5,+10.2%,44,-0.5%,95,-10.2%,89,-13.8
Shaquille O'Neal,34.7,MIA,Big,120,5,-16.0,-28,8,-11.0,1,-9.3%,42,-0.1%,46,-0.6%,37,-2.1,32,+5.0,8,+9.0%,8,-4.3%,86,-7.6%,86,-11.0
Fabricio Oberto,31.6,SAS,Big,414,77,+11.5,+27,68,+6.6,75,+3.8%,54,-1.1%,43,-1.2%,28,-3.2,68,-5.0,75,-3.1%,57,+0.7%,34,+1.6%,33,+3.0
Lamar Odom,27.0,LAL,Big,191,28,-5.8,-12,7,-11.8,2,-9.0%,48,-0.6%,83,+4.7%,71,+4.9,71,-6.0,71,-2.6%,72,+1.9%,25,+2.8%,75,-6.9
Mehmet Okur,27.4,UTA,Big,584,32,-5.1,-13,36,-1.4,54,+1.1%,40,+0.1%,17,-5.8%,23,-4.3,38,+3.6,18,+4.8%,32,-1.5%,51,-0.5%,84,-10.8
Anthony Parker,31.4,TOR,Wing,239,83,+16.7,+20,92,+15.2,89,+7.5%,83,-3.9%,11,-7.8%,91,+10.5,54,-1.5,97,-10.6%,1,-8.4%,4,+9.0%,82,-10.3
Tony Parker,24.5,SAS,Point,746,61,+3.2,+8,78,+8.8,85,+6.5%,45,-0.3%,19,-5.1%,63,+3.4,31,+5.6,25,+3.8%,36,-1.2%,32,+1.7%,70,-5.2
Sasha Pavlovic,23.0,CLE,Wing,611,6,-15.4,-36,12,-8.0,26,-2.0%,53,-0.9%,24,-4.1%,11,-7.0,25,+7.4,21,+4.3%,14,-2.9%,57,-1.1%,61,-2.7
Morris Peterson,29.2,TOR,Wing,183,91,+30.3,+42,96,+23.9,93,+8.3%,96,-6.0%,90,+6.4%,70,+4.7,74,-6.4,54,+0.2%,98,+7.2%,82,-5.7%,11,+8.0
Mickael Pietrus,24.7,GSW,Forward,203,42,-1.7,-5,42,-0.3,32,-1.0%,54,-1.1%,70,+2.9%,80,+6.7,47,+1.4,39,+2.2%,70,+1.7%,14,+4.5%,42,+1.9
James Posey,29.8,MIA,Wing,136,97,+40.1,+38,97,+24.1,96,+11.7%,86,-4.1%,80,+4.4%,10,-7.9,91,-16.0,96,-10.3%,61,+1.0%,62,-1.8%,20,+5.8
Tayshaun Prince,26.7,DET,Wing,660,98,+48.3,+65,98,+27.6,98,+14.3%,74,-3.2%,23,-4.5%,89,+10.2,97,-20.7,76,-3.3%,61,+1.1%,89,-8.3%,96,-17.7
Jason Richardson,25.8,GSW,Wing,426,61,+2.9,+8,81,+10.6,69,+3.0%,67,-2.3%,79,+4.3%,18,-5.6,23,+7.7,58,-0.3%,2,-7.0%,70,-3.6%,14,+7.1
Eric Snow,33.5,CLE,Point,241,25,-6.7,-19,11,-9.1,5,-7.6%,25,+1.4%,68,+2.8%,86,+8.9,58,-2.4,56,-0.3%,82,+3.0%,53,-0.8%,50,-0.3
Jerry Stackhouse,32.0,DAL,Wing,168,47,-0.1,+0,52,+3.4,15,-3.7%,93,-4.9%,82,+4.7%,56,+2.6,39,+3.5,17,+4.9%,25,-1.9%,64,-2.8%,39,+2.5
DeShawn Stevenson,25.6,WAS,Wing,122,48,-0.0,-3,3,-17.3,0,-14.2%,89,-4.3%,75,+3.9%,43,-1.0,93,-17.3,85,-5.1%,86,+3.4%,15,+4.4%,98,-21.5
Amar'e Stoudemire,24.0,PHX,Big,342,75,+8.2,+19,77,+8.5,31,-1.1%,49,-0.7%,93,+7.5%,61,+3.4,50,+0.3,42,+1.1%,37,-1.1%,39,+1.1%,77,-7.3
Jason Terry,29.1,DAL,Point,229,64,+3.4,+8,62,+5.9,52,+0.8%,81,-3.6%,38,-2.0%,11,-7.3,42,+2.4,37,+2.4%,69,+1.7%,20,+3.7%,96,-17.7
Kurt Thomas,34.1,PHX,Big,205,72,+6.8,+16,21,-4.6,36,-0.6%,55,-1.1%,25,-3.9%,34,-2.5,86,-11.4,81,-3.7%,78,+2.8%,69,-3.5%,30,+3.5
Tyrus Thomas,20.2,CHI,Big,105,4,-16.3,-39,28,-3.0,18,-3.3%,50,-0.7%,54,+0.0%,82,+7.2,11,+13.3,38,+2.3%,45,-0.4%,16,+4.3%,1,+18.2
Hedo Turkoglu,27.6,ORL,Wing,155,12,-11.9,-21,82,+10.8,92,+7.9%,46,-0.5%,3,-12.6%,59,+2.8,0,+22.7,1,+18.2%,17,-2.5%,97,-11.0%,60,-2.7
Anderson Varejao,24.1,CLE,Big,443,82,+15.0,+38,38,-0.8,23,-2.5%,39,+0.1%,65,+1.6%,67,+3.8,90,-15.8,92,-8.1%,99,+7.4%,35,+1.5%,8,+8.8
Jacque Vaughn,31.7,SAS,Point,192,30,-5.3,-14,10,-9.1,12,-5.3%,32,+0.8%,76,+4.0%,15,-5.9,63,-3.9,77,-3.4%,47,-0.2%,75,-3.8%,17,+6.6
Dwyane Wade,24.8,MIA,Combo,161,11,-12.2,-24,51,+2.2,46,+0.3%,58,-1.4%,100,+16.2%,31,-2.7,8,+14.4,18,+4.9%,96,+6.4%,3,+10.7%,32,+3.3
Ben Wallace,32.1,CHI,Big,369,62,+3.4,+9,84,+11.7,89,+7.2%,79,-3.6%,27,-3.0%,21,-4.8,18,+8.4,23,+4.0%,16,-2.6%,23,+3.0%,95,-16.1
Rasheed Wallace,32.1,DET,Big,571,89,+25.6,+56,90,+13.5,90,+7.7%,91,-4.4%,15,-5.9%,45,-0.6,87,-12.1,78,-3.4%,83,+3.2%,44,+0.8%,68,-4.9
Luke Walton,26.6,LAL,Forward,127,44,-1.5,-1,69,+7.0,65,+2.8%,32,+0.7%,54,+0.1%,82,+7.4,18,+8.5,7,+9.2%,93,+5.6%,25,+2.7%,91,-14.8
Chris Webber,33.7,DET,Big,403,26,-6.1,-16,54,+3.9,74,+3.8%,41,-0.1%,57,+0.3%,9,-8.1,16,+10.0,9,+8.2%,42,-0.5%,46,+0.1%,72,-5.8
Deron Williams,22.3,UTA,Point,654,58,+2.3,+6,67,+6.5,76,+4.0%,61,-1.7%,25,-3.6%,17,-5.7,36,+4.2,22,+4.2%,30,-1.6%,74,-3.7%,52,-1.2
Jason Williams,31.0,MIA,Point,110,46,-1.0,-0,70,+7.2,61,+2.5%,96,-5.9%,8,-8.7%,75,+5.4,19,+8.1,13,+6.0%,63,+1.3%,32,+1.7%,78,-8.1
Antoine Wright,22.7,NJN,Forward,149,20,-8.2,-23,5,-12.9,14,-4.4%,6,+4.1%,36,-2.3%,68,+3.9,68,-4.8,50,+0.3%,89,+3.8%,41,+1.0%,68,-5.1
Yao Ming,26.1,HOU,Big,259,36,-3.8,-10,32,-2.3,81,+5.3%,1,+8.0%,12,-6.8%,88,+9.2,46,+1.5,16,+5.0%,40,-0.8%,40,+1.0%,90,-14.5
