Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Ryan Anderson,21.5,ORL,Big,837,75,+2.5,90,+1.7,87,+1.8%,78,+7.7,70,+0.3,78,+5.0%,45,-2.2,88,+1.3,84,+3.7%,79,+10.4
Carmelo Anthony,25.4,DEN,Wing,2624,82,+3.4,71,+0.7,27,-1.1%,81,+8.7,58,+0.1,92,+8.9%,64,+4.9,73,+0.7,20,-3.8%,78,+10.2
Joel Anthony,27.2,MIA,Big,1249,32,-2.6,41,-0.3,49,-0.2%,39,-3.0,16,-0.7,68,+3.1%,13,-18.8,67,+0.5,38,-1.3%,70,+7.0
Gilbert Arenas,27.8,WAS,Combo,1166,45,-1.0,87,+1.4,98,+4.2%,63,+3.4,67,+0.3,52,+0.3%,37,-5.6,87,+1.2,98,+10.0%,76,+9.6
Trevor Ariza,24.3,HOU,Wing,2625,42,-1.4,72,+0.7,24,-1.3%,66,+4.3,91,+0.9,45,-0.6%,88,+17.2,31,-0.6,10,-5.4%,27,-8.2
Hilton Armstrong,24.9,NOH,Big,197,4,-10.6,10,-2.0,84,+1.6%,4,-22.6,60,+0.1,36,-2.0%,49,-0.8,7,-1.9,97,+8.2%,4,-30.5
Carlos Arroyo,30.3,MIA,Point,1503,22,-4.1,29,-0.8,17,-1.7%,35,-4.4,27,-0.5,9,-8.0%,32,-7.7,40,-0.4,28,-2.8%,40,-3.8
Darrell Arthur,21.6,MEM,Big,444,8,-7.8,6,-2.6,17,-1.7%,8,-16.0,49,-0.1,62,+2.0%,75,+9.5,3,-2.5,18,-4.0%,4,-30.5
Chucky Atkins,35.2,DET,Point,607,48,-0.7,80,+1.0,11,-2.1%,94,+14.3,66,+0.3,24,-4.6%,58,+1.9,65,+0.4,17,-4.1%,92,+18.0
D.J. Augustin,22.0,CHA,Point,1392,59,+0.6,32,-0.7,16,-1.7%,31,-6.1,73,+0.4,28,-3.8%,74,+9.3,16,-1.2,23,-3.4%,12,-16.7
Jeff Ayres,22.5,POR,Big,376,54,+0.1,84,+1.3,37,-0.6%,97,+18.2,77,+0.5,84,+6.3%,84,+14.6,78,+0.8,42,-1.0%,93,+18.5
Kelenna Azubuike,25.9,GSW,Wing,220,13,-6.5,92,+1.9,64,+0.5%,84,+10.0,73,+0.4,95,+10.7%,82,+13.8,83,+1.0,50,-0.4%,62,+4.5
Marcus Banks,28.0,TOR,Point,183,3,-10.9,37,-0.5,90,+2.1%,12,-12.7,99,+1.9,45,-0.6%,95,+26.6,5,-2.0,43,-1.0%,1,-37.0
Leandro Barbosa,26.9,PHX,Wing,688,44,-1.1,13,-1.8,86,+1.8%,12,-12.8,34,-0.4,58,+1.3%,17,-16.3,10,-1.6,93,+5.8%,15,-13.8
J.J. Barea,25.3,DAL,Combo,1484,41,-1.5,19,-1.4,5,-2.7%,28,-7.2,42,-0.2,6,-9.2%,70,+8.0,16,-1.2,40,-1.1%,19,-12.7
Andrea Bargnani,24.0,TOR,Big,2794,65,+1.3,8,-2.2,24,-1.3%,6,-17.4,4,-1.4,72,+3.6%,5,-30.7,29,-0.7,68,+1.7%,25,-8.6
Matt Barnes,29.6,ORL,Wing,2039,91,+5.7,84,+1.3,43,-0.4%,88,+11.4,93,+1.0,11,-7.2%,97,+30.7,59,+0.2,43,-0.9%,61,+4.1
Earl Barron,28.2,NYK,Big,231,96,+8.0,3,-3.1,5,-2.7%,0,-46.9,1,-1.9,24,-4.5%,0,-66.7,13,-1.3,5,-6.7%,2,-36.8
Brandon Bass,24.5,ORL,Big,552,53,+0.0,55,+0.2,22,-1.4%,75,+7.2,46,-0.1,73,+3.7%,70,+7.8,62,+0.3,39,-1.2%,74,+8.3
Tony Battie,33.7,NJN,Big,115,0,-14.4,45,-0.2,25,-1.2%,69,+5.5,99,+2.2,100,+18.8%,83,+14.0,4,-2.4,0,-13.9%,1,-37.5
Shane Battier,31.1,HOU,Forward,2163,28,-3.3,10,-2.1,5,-2.7%,21,-9.5,10,-1.0,12,-7.1%,27,-10.0,17,-1.2,5,-6.6%,23,-9.9
Nicolas Batum,20.9,POR,Wing,911,95,+7.0,94,+2.1,90,+2.0%,80,+8.2,84,+0.7,48,-0.0%,61,+3.3,90,+1.4,93,+6.0%,85,+12.5
Jerryd Bayless,21.2,POR,Combo,1264,28,-3.2,54,+0.1,47,-0.3%,57,+1.9,89,+0.8,92,+8.9%,87,+17.1,27,-0.7,31,-2.3%,19,-11.7
Michael Beasley,20.8,MIA,Forward,2264,30,-2.9,44,-0.2,74,+0.9%,37,-3.9,49,-0.1,70,+3.4%,32,-7.7,47,-0.1,75,+2.4%,44,-2.3
Rodrigue Beaubois,21.7,DAL,Wing,620,66,+1.4,93,+2.1,93,+2.4%,85,+10.5,97,+1.5,82,+5.6%,94,+23.8,67,+0.5,89,+4.6%,55,+1.6
Marco Belinelli,23.6,TOR,Wing,1022,77,+2.7,69,+0.6,62,+0.4%,63,+3.4,70,+0.3,71,+3.5%,64,+5.0,68,+0.5,59,+0.7%,60,+3.9
Charlie Bell,30.6,MIL,Wing,1567,33,-2.5,35,-0.6,87,+1.8%,29,-6.9,20,-0.6,46,-0.4%,10,-21.7,53,+0.1,88,+4.5%,59,+3.6
Raja Bell,33.1,CHA,Wing,157,100,+22.1,93,+1.9,93,+2.4%,83,+9.9,69,+0.3,100,+30.0%,27,-10.0,95,+1.8,11,-5.1%,99,+31.3
Jonathan Bender,28.8,NYK,Big,249,1,-13.6,14,-1.7,78,+1.3%,17,-11.2,5,-1.3,86,+6.8%,1,-44.9,39,-0.4,88,+4.5%,45,-2.1
Mike Bibby,31.5,ATL,Point,2191,54,+0.1,24,-1.0,81,+1.5%,15,-11.6,26,-0.5,79,+5.2%,23,-12.7,42,-0.3,74,+2.4%,24,-8.9
Andris Biedrins,23.6,GSW,Big,761,12,-6.7,15,-1.7,62,+0.4%,27,-7.7,29,-0.4,39,-1.4%,48,-1.3,20,-1.0,39,-1.2%,27,-8.3
Chauncey Billups,33.1,DEN,Combo,2483,79,+2.9,41,-0.3,47,-0.3%,42,-2.2,75,+0.4,24,-4.5%,86,+15.9,35,-0.5,55,+0.2%,23,-9.6
DeJuan Blair,20.5,SAS,Big,1409,43,-1.3,75,+0.7,54,+0.0%,75,+7.1,82,+0.6,48,-0.0%,61,+3.7,50,+0.0,50,-0.4%,70,+6.9
Steve Blake,29.7,POR,Point,1392,42,-1.4,24,-1.0,24,-1.3%,24,-8.9,5,-1.3,0,-16.1%,12,-19.9,62,+0.3,53,+0.1%,56,+2.0
Steve Blake,29.7,LAC,Point,737,36,-2.0,47,-0.1,3,-3.3%,60,+2.6,51,-0.0,3,-13.0%,45,-2.0,46,-0.1,2,-8.4%,53,+1.1
Andray Blatche,23.2,WAS,Big,2214,35,-2.1,79,+0.9,68,+0.7%,67,+4.8,68,+0.3,72,+3.6%,35,-6.1,73,+0.7,62,+1.0%,72,+7.3
Keith Bogans,29.5,SAS,Wing,1515,20,-4.4,44,-0.2,44,-0.4%,58,+2.2,63,+0.2,34,-2.6%,71,+8.3,37,-0.4,44,-0.9%,45,-2.1
Andrew Bogut,24.9,MIL,Big,2225,75,+2.5,57,+0.2,73,+0.9%,43,-1.9,76,+0.4,27,-4.0%,68,+7.3,42,-0.3,79,+2.9%,28,-7.9
Matt Bonner,29.6,SAS,Big,1138,86,+4.4,16,-1.6,32,-0.8%,12,-13.1,16,-0.7,47,-0.3%,14,-18.5,25,-0.8,33,-1.9%,21,-10.6
Josh Boone,24.9,NJN,Big,992,22,-4.1,11,-1.9,7,-2.5%,13,-12.5,16,-0.7,1,-14.8%,27,-10.2,14,-1.2,16,-4.2%,16,-13.3
Carlos Boozer,27.9,UTA,Big,2668,79,+3.0,57,+0.3,32,-0.9%,67,+5.0,9,-1.0,30,-3.4%,33,-7.0,86,+1.2,64,+1.3%,87,+14.1
Chris Bosh,25.6,TOR,Big,2522,74,+2.3,24,-1.0,33,-0.8%,30,-6.1,30,-0.4,16,-6.3%,42,-3.5,27,-0.7,31,-2.2%,26,-8.4
Earl Boykins,33.4,WAS,Point,1100,18,-5.2,22,-1.1,28,-1.0%,22,-9.4,22,-0.6,64,+2.4%,20,-14.2,28,-0.7,34,-1.8%,22,-10.3
Elton Brand,30.6,PHI,Big,2294,71,+2.0,77,+0.9,22,-1.4%,77,+7.5,36,-0.3,49,+0.0%,36,-6.0,87,+1.2,6,-6.2%,84,+12.3
Corey Brewer,23.7,MIN,Wing,2468,73,+2.3,56,+0.2,93,+2.4%,36,-4.1,84,+0.6,59,+1.4%,51,-0.6,33,-0.5,91,+5.4%,30,-7.4
Ronnie Brewer,24.6,UTA,Wing,1650,48,-0.6,75,+0.8,38,-0.6%,76,+7.4,72,+0.4,27,-3.9%,87,+16.7,59,+0.3,72,+2.1%,51,-0.1
Jon Brockman,22.6,SAC,Big,637,98,+8.9,11,-1.9,16,-1.8%,12,-13.1,53,+0.0,43,-0.8%,31,-7.8,7,-1.8,13,-4.8%,11,-18.2
Aaron Brooks,24.8,HOU,Point,2904,47,-0.7,10,-2.0,4,-2.9%,22,-9.0,12,-0.9,35,-2.2%,18,-16.3,23,-0.9,3,-8.1%,33,-6.2
Bobby Brown,25.1,NOH,Combo,301,71,+2.0,13,-1.8,18,-1.6%,14,-12.1,2,-1.6,87,+6.9%,4,-33.2,60,+0.3,16,-4.2%,77,+9.7
Bobby Brown,25.1,LAC,Combo,157,15,-5.9,36,-0.6,4,-3.0%,36,-4.1,3,-1.4,23,-4.7%,3,-35.7,74,+0.7,14,-4.6%,64,+5.2
Derrick Brown,22.1,CHA,Big,443,68,+1.7,4,-2.9,96,+3.1%,2,-27.2,82,+0.6,97,+12.3%,55,+0.5,0,-3.8,78,+2.8%,0,-50.8
Devin Brown,30.8,NOH,Wing,962,35,-2.1,66,+0.5,57,+0.2%,61,+3.0,64,+0.2,29,-3.7%,86,+16.1,56,+0.2,54,+0.2%,29,-7.8
Kwame Brown,27.6,DET,Big,600,12,-6.6,41,-0.3,59,+0.3%,35,-4.3,61,+0.1,8,-8.3%,79,+11.7,29,-0.7,67,+1.6%,13,-15.7
Shannon Brown,23.9,LAL,Combo,1596,13,-6.5,61,+0.3,65,+0.5%,58,+2.3,66,+0.3,62,+2.0%,81,+12.9,54,+0.1,66,+1.5%,51,-0.1
Kobe Bryant,31.2,LAL,Wing,2824,98,+9.1,63,+0.4,82,+1.6%,43,-1.7,34,-0.4,52,+0.4%,8,-25.0,69,+0.5,66,+1.5%,62,+4.2
Chase Budinger,21.4,HOU,Wing,1404,92,+5.9,62,+0.3,90,+2.0%,49,+0.4,43,-0.2,42,-1.0%,46,-1.7,77,+0.7,97,+8.1%,71,+7.3
Caron Butler,29.6,WAS,Wing,1847,78,+2.9,63,+0.4,61,+0.4%,57,+2.1,66,+0.3,3,-12.0%,70,+7.9,51,+0.0,59,+0.7%,47,-1.6
Caron Butler,29.6,DAL,Wing,926,22,-4.2,18,-1.4,32,-0.9%,29,-6.9,39,-0.3,11,-7.2%,55,+0.4,17,-1.1,40,-1.1%,21,-10.9
Rasual Butler,30.4,LAC,Wing,2670,59,+0.6,55,+0.2,60,+0.3%,49,+0.4,21,-0.6,43,-0.8%,14,-18.1,77,+0.8,49,-0.5%,80,+10.7
Andrew Bynum,22.0,LAL,Big,1968,67,+1.5,89,+1.6,75,+1.1%,90,+12.0,85,+0.7,66,+2.8%,87,+16.6,78,+0.8,60,+0.7%,75,+9.1
Will Bynum,26.8,DET,Point,1622,57,+0.4,73,+0.7,46,-0.3%,85,+10.5,37,-0.3,53,+0.6%,61,+3.6,85,+1.1,60,+0.8%,89,+16.0
Jose Calderon,28.1,TOR,Point,1804,69,+1.8,68,+0.6,2,-3.6%,90,+12.1,51,-0.0,35,-2.2%,73,+8.8,69,+0.5,2,-8.5%,85,+12.5
Marcus Camby,35.6,LAC,Big,1594,81,+3.2,98,+2.8,92,+2.3%,98,+20.0,95,+1.1,14,-6.7%,91,+19.6,89,+1.4,81,+3.1%,93,+19.0
Marcus Camby,35.6,POR,Big,717,99,+10.8,90,+1.7,51,-0.1%,70,+5.6,97,+1.6,25,-4.4%,90,+19.4,53,+0.1,50,-0.4%,40,-4.1
Brian Cardinal,32.5,MIN,Big,218,26,-3.6,1,-4.0,14,-1.8%,1,-36.2,1,-1.9,63,+2.1%,1,-44.8,7,-1.8,25,-3.1%,4,-27.7
Rodney Carney,25.6,PHI,Wing,813,23,-4.0,64,+0.4,61,+0.4%,53,+0.8,21,-0.6,22,-4.8%,42,-3.5,82,+0.9,78,+2.8%,59,+3.2
DeMarre Carroll,23.3,MEM,Forward,706,36,-2.0,20,-1.3,63,+0.5%,27,-7.8,10,-0.9,81,+5.5%,10,-22.1,35,-0.5,41,-1.1%,48,-1.1
Anthony Carter,34.4,DEN,Point,810,12,-6.8,42,-0.3,26,-1.2%,48,+0.1,26,-0.5,67,+3.0%,22,-13.1,56,+0.2,32,-1.9%,66,+6.0
Vince Carter,32.8,ORL,Wing,2303,51,-0.3,21,-1.2,56,+0.1%,20,-9.8,48,-0.1,51,+0.3%,48,-1.3,19,-1.1,23,-3.4%,18,-12.8
Omri Casspi,21.4,SAC,Forward,1901,53,+0.0,74,+0.7,75,+1.0%,71,+6.1,57,+0.1,95,+10.6%,34,-6.3,75,+0.7,62,+1.1%,83,+11.8
Mario Chalmers,23.5,MIA,Combo,1737,31,-2.7,39,-0.4,60,+0.3%,44,-1.7,67,+0.3,59,+1.4%,78,+11.3,32,-0.6,57,+0.5%,30,-7.2
Tyson Chandler,27.1,CHA,Big,1157,16,-5.5,21,-1.2,38,-0.6%,20,-9.8,11,-0.9,39,-1.4%,19,-14.8,37,-0.4,51,-0.3%,27,-8.1
Wilson Chandler,22.5,NYK,Wing,2299,38,-1.8,23,-1.0,69,+0.7%,18,-10.7,31,-0.4,21,-5.1%,37,-5.4,39,-0.4,76,+2.6%,24,-8.9
Earl Clark,21.8,PHX,Forward,254,15,-6.0,39,-0.4,1,-4.8%,94,+14.3,92,+1.0,10,-7.6%,99,+49.4,12,-1.4,1,-9.5%,46,-1.9
Jarron Collins,30.9,PHX,Big,217,5,-10.1,7,-2.4,58,+0.2%,8,-15.7,33,-0.4,96,+11.9%,34,-6.2,8,-1.7,28,-2.8%,12,-16.4
Mardy Collins,25.2,LAC,Wing,424,27,-3.4,53,+0.1,16,-1.7%,76,+7.4,56,+0.1,22,-4.8%,50,-0.8,49,-0.0,7,-6.1%,71,+7.1
Darren Collison,22.2,NOH,Combo,2057,41,-1.4,51,+0.1,82,+1.6%,38,-3.4,69,+0.3,62,+2.1%,71,+8.7,44,-0.2,90,+4.8%,25,-8.4
Nick Collison,29.0,OKC,Big,1544,71,+2.0,35,-0.6,14,-1.8%,41,-2.3,27,-0.5,62,+2.0%,29,-8.6,49,-0.0,8,-5.7%,54,+1.4
Mike Conley,22.1,MEM,Point,2558,94,+6.4,90,+1.6,72,+0.9%,88,+11.3,93,+1.0,45,-0.7%,94,+23.7,74,+0.7,80,+3.0%,63,+5.1
Daequan Cook,22.5,MIA,Wing,596,7,-8.1,76,+0.8,12,-2.0%,96,+16.3,57,+0.1,50,+0.1%,53,-0.1,72,+0.6,9,-5.6%,97,+25.9
Jamal Crawford,29.6,ATL,Combo,2365,90,+5.3,78,+0.9,11,-2.1%,85,+10.3,15,-0.8,7,-9.0%,52,-0.3,92,+1.5,53,+0.2%,91,+17.8
Dante Cunningham,22.5,POR,Big,661,74,+2.3,82,+1.1,65,+0.6%,82,+9.3,55,+0.1,20,-5.2%,59,+2.6,84,+1.0,68,+1.7%,83,+12.0
Stephen Curry,21.6,GSW,Point,2853,75,+2.4,36,-0.5,96,+2.8%,26,-7.8,33,-0.4,38,-1.6%,46,-1.6,62,+0.3,98,+9.2%,40,-4.0
Samuel Dalembert,29.5,PHI,Big,2111,26,-3.6,42,-0.3,39,-0.6%,38,-3.4,43,-0.2,33,-2.6%,49,-1.0,42,-0.3,11,-5.1%,32,-6.5
Erick Dampier,34.3,DAL,Big,1273,64,+1.2,14,-1.7,57,+0.2%,22,-9.3,20,-0.6,40,-1.2%,27,-9.6,19,-1.0,36,-1.5%,26,-8.3
Marquis Daniels,28.8,BOS,Wing,869,57,+0.4,1,-3.8,8,-2.4%,3,-24.5,12,-0.9,32,-3.0%,16,-17.0,2,-2.9,5,-6.9%,3,-31.0
Baron Davis,30.6,LAC,Point,2518,84,+4.2,92,+1.8,99,+4.4%,75,+7.2,90,+0.9,76,+4.6%,82,+13.5,82,+0.9,99,+10.3%,73,+7.6
Glen Davis,23.8,BOS,Big,903,18,-5.2,34,-0.6,10,-2.2%,42,-2.1,74,+0.4,86,+6.6%,56,+0.7,21,-0.9,12,-5.1%,38,-4.4
Ricky Davis,30.1,LAC,Wing,433,28,-3.3,2,-3.6,19,-1.5%,3,-23.7,25,-0.5,32,-2.9%,29,-8.5,1,-3.0,35,-1.7%,2,-34.6
Austin Daye,21.4,DET,Wing,846,37,-1.9,49,-0.0,41,-0.5%,48,+0.3,38,-0.3,16,-6.1%,26,-10.9,60,+0.3,49,-0.4%,73,+7.6
DeMar DeRozan,20.2,TOR,Wing,1612,23,-3.8,68,+0.6,81,+1.5%,60,+2.5,55,+0.1,87,+7.1%,57,+1.2,66,+0.4,79,+2.8%,57,+2.8
Carlos Delfino,27.2,MIL,Wing,2264,74,+2.4,59,+0.3,56,+0.1%,51,+0.6,72,+0.4,37,-1.8%,63,+4.8,43,-0.3,49,-0.5%,30,-7.3
Luol Deng,24.5,CHI,Forward,2644,88,+4.9,93,+2.0,29,-1.0%,95,+15.1,87,+0.7,69,+3.3%,90,+19.2,86,+1.1,15,-4.4%,83,+11.8
Boris Diaw,27.5,CHA,Big,2900,81,+3.2,81,+1.0,17,-1.6%,91,+12.3,14,-0.8,31,-3.1%,20,-14.2,98,+2.1,25,-3.2%,99,+31.8
DeSagana Diop,27.8,CHA,Big,233,99,+11.2,68,+0.6,9,-2.2%,60,+2.7,31,-0.4,21,-5.0%,72,+8.7,84,+1.0,19,-4.0%,61,+4.2
Keyon Dooling,29.5,NJN,Combo,943,69,+1.7,38,-0.5,4,-2.8%,64,+3.7,54,+0.0,21,-4.9%,73,+8.9,30,-0.6,1,-9.8%,45,-2.0
Toney Douglas,23.6,NYK,Combo,1017,64,+1.2,86,+1.4,37,-0.6%,91,+12.4,92,+1.0,93,+9.4%,77,+11.2,55,+0.2,30,-2.5%,74,+8.1
Chris Douglas-Roberts,22.8,NJN,Wing,1692,19,-4.7,58,+0.3,47,-0.3%,65,+3.9,52,-0.0,30,-3.3%,34,-6.3,58,+0.2,45,-0.7%,65,+5.7
Goran Dragic,23.5,PHX,Combo,1288,38,-1.9,54,+0.1,43,-0.4%,59,+2.4,91,+0.9,41,-1.1%,72,+8.8,18,-1.1,19,-4.0%,37,-4.8
Jared Dudley,24.3,PHX,Wing,1906,70,+1.8,53,+0.1,35,-0.7%,55,+1.5,95,+1.1,38,-1.7%,91,+20.6,17,-1.2,16,-4.3%,29,-7.7
Chris Duhon,27.2,NYK,Point,2046,73,+2.2,70,+0.6,58,+0.2%,69,+5.5,88,+0.8,20,-5.2%,96,+27.3,45,-0.1,61,+0.8%,43,-2.5
Tim Duncan,33.5,SAS,Big,2431,49,-0.5,24,-1.0,57,+0.2%,19,-10.3,25,-0.6,65,+2.7%,36,-6.0,37,-0.4,51,-0.3%,15,-13.5
Mike Dunleavy,29.1,IND,Forward,1465,74,+2.3,19,-1.4,31,-0.9%,13,-12.5,42,-0.2,83,+6.2%,33,-6.6,22,-0.9,30,-2.6%,17,-13.0
Kevin Durant,21.1,OKC,Wing,3229,99,+14.7,100,+4.5,99,+4.4%,99,+27.1,100,+2.3,85,+6.4%,98,+40.2,97,+2.0,96,+7.6%,93,+19.3
Wayne Ellington,21.9,MIN,Wing,1260,52,-0.1,51,+0.1,10,-2.1%,59,+2.4,19,-0.7,34,-2.2%,43,-3.3,84,+1.0,14,-4.5%,79,+10.3
Monta Ellis,24.0,GSW,Wing,2640,10,-7.3,40,-0.3,8,-2.3%,51,+0.7,88,+0.8,55,+0.9%,82,+13.6,21,-1.0,9,-5.6%,31,-6.8
Maurice Evans,31.0,ATL,Wing,1213,26,-3.5,73,+0.7,21,-1.4%,69,+5.5,24,-0.6,11,-7.3%,28,-9.3,91,+1.5,51,-0.3%,89,+15.3
Reggie Evans,29.5,TOR,Big,281,11,-7.0,99,+3.8,62,+0.5%,100,+35.3,100,+3.6,64,+2.3%,100,+65.6,32,-0.6,22,-3.5%,60,+3.8
Tyreke Evans,20.1,SAC,Combo,2671,16,-5.5,72,+0.7,54,+0.0%,62,+3.1,29,-0.4,33,-2.6%,33,-6.4,86,+1.1,63,+1.1%,76,+9.3
Jordan Farmar,22.9,LAL,Point,1368,23,-3.9,81,+1.0,59,+0.3%,73,+6.4,73,+0.4,46,-0.4%,62,+4.3,72,+0.6,56,+0.3%,73,+7.6
Raymond Felton,25.3,CHA,Point,2633,67,+1.5,88,+1.5,71,+0.8%,93,+13.7,36,-0.3,67,+3.0%,33,-7.4,96,+1.9,72,+2.1%,98,+27.2
Rudy Fernandez,24.6,POR,Wing,1410,14,-6.1,61,+0.3,42,-0.4%,72,+6.3,71,+0.3,38,-1.7%,76,+11.0,51,+0.1,42,-1.0%,64,+5.2
Kyrylo Fesenko,22.9,UTA,Big,349,42,-1.3,98,+2.6,86,+1.8%,89,+11.8,97,+1.5,99,+18.4%,85,+14.6,81,+0.9,56,+0.3%,67,+6.1
Michael Finley,36.7,SAS,Wing,384,82,+3.4,38,-0.5,51,-0.1%,35,-4.3,14,-0.8,93,+9.8%,9,-23.6,62,+0.3,54,+0.2%,67,+6.1
Michael Finley,36.7,BOS,Wing,306,36,-2.0,8,-2.3,7,-2.4%,18,-10.6,59,+0.1,93,+9.7%,40,-3.9,3,-2.5,4,-7.2%,11,-18.3
Derek Fisher,35.2,LAL,Point,2226,93,+6.1,29,-0.8,55,+0.1%,29,-6.7,31,-0.4,72,+3.5%,30,-8.3,41,-0.3,48,-0.6%,35,-5.4
Jonny Flynn,20.7,MIN,Point,2291,45,-1.0,54,+0.1,90,+2.0%,36,-4.1,51,-0.0,56,+1.0%,41,-3.7,48,-0.0,95,+6.8%,33,-6.4
T.J. Ford,26.6,IND,Point,1178,20,-4.7,53,+0.1,56,+0.1%,46,-0.3,77,+0.5,88,+7.2%,61,+3.2,36,-0.5,57,+0.5%,41,-3.6
Jeff Foster,32.8,IND,Big,254,85,+4.3,3,-3.0,29,-1.0%,5,-20.7,27,-0.5,98,+13.9%,39,-4.3,4,-2.2,24,-3.2%,5,-26.2
Randy Foye,26.1,WAS,Combo,1628,28,-3.3,42,-0.3,11,-2.1%,47,+0.0,29,-0.4,12,-7.1%,41,-3.7,57,+0.2,19,-4.0%,58,+2.9
Channing Frye,26.5,PHX,Big,2169,90,+5.5,60,+0.3,29,-1.0%,67,+5.0,57,+0.1,20,-5.2%,38,-4.8,56,+0.2,36,-1.5%,70,+7.0
Dan Gadzuric,31.7,MIL,Big,293,21,-4.4,98,+3.0,83,+1.6%,99,+25.5,69,+0.3,70,+3.4%,85,+15.4,99,+2.3,83,+3.6%,98,+28.4
Sundiata Gaines,23.5,UTA,Combo,161,10,-7.2,9,-2.2,69,+0.7%,6,-19.3,2,-1.6,51,+0.2%,7,-27.3,45,-0.1,61,+0.9%,19,-12.2
Danilo Gallinari,21.2,NYK,Forward,2712,65,+1.3,16,-1.6,26,-1.2%,16,-11.2,15,-0.8,14,-6.5%,18,-15.5,33,-0.6,23,-3.4%,34,-5.7
Francisco Garcia,27.8,SAC,Combo,569,72,+2.2,91,+1.8,41,-0.5%,92,+13.1,93,+1.0,6,-9.3%,95,+26.9,81,+0.9,55,+0.3%,75,+8.6
Kevin Garnett,33.5,BOS,Big,2058,80,+3.1,94,+2.1,89,+2.0%,90,+12.1,46,-0.1,18,-6.0%,62,+4.5,98,+2.2,89,+4.7%,92,+17.9
Marc Gasol,24.8,MEM,Big,2464,92,+5.9,87,+1.5,78,+1.3%,87,+10.9,89,+0.8,23,-4.7%,88,+17.3,70,+0.6,86,+4.2%,69,+6.8
Pau Gasol,29.3,LAL,Big,2398,91,+5.6,49,+0.0,31,-0.9%,46,-0.5,24,-0.6,51,+0.3%,23,-12.1,69,+0.6,39,-1.2%,65,+5.7
