Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Antawn Jamison,29.4,WAS,Forward,252,92,+23.1,+45,98,+25.3,98,+12.4%,45,+0.3%,79,+4.6%,71,+4.5,36,+2.2,6,+8.8%,52,+0.3%,23,+3.0%,99,-25.3
Richard Jefferson,25.4,NJN,Forward,436,49,+1.2,+3,58,+3.1,67,+3.0%,49,-0.3%,51,+0.3%,5,-15.8,38,+1.8,13,+6.0%,43,-0.4%,92,-8.8%,63,-3.6
Jared Jeffries,23.9,WAS,Big,214,20,-9.1,-23,25,-5.1,28,-2.2%,47,-0.1%,45,-0.4%,91,+9.2,32,+4.0,34,+2.1%,55,+0.5%,18,+4.0%,17,+6.3
Anthony Johnson,31.1,IND,Point,240,99,+43.4,+44,95,+21.3,97,+11.7%,100,-7.9%,2,-14.1%,66,+3.7,98,-22.2,97,-10.6%,85,+2.8%,53,-0.8%,60,-2.6
Damon Jones,29.2,CLE,Combo,171,87,+19.0,+45,86,+14.9,81,+5.9%,91,-3.9%,48,-0.0%,83,+7.5,66,-4.2,82,-5.3%,91,+3.6%,10,+6.1%,10,+7.9
Eddie Jones,34.0,MEM,Wing,119,79,+13.3,+10,76,+9.8,62,+2.4%,89,-3.5%,20,-3.5%,84,+7.6,61,-3.5,69,-2.7%,17,-3.0%,84,-4.8%,26,+5.0
Fred Jones,26.6,IND,Wing,165,15,-11.6,-29,5,-14.8,5,-7.6%,41,+0.7%,67,+2.7%,15,-9.4,60,-3.2,61,-1.6%,36,-0.9%,78,-4.1%,50,-0.6
James Jones,25.1,PHX,Forward,345,41,-1.8,-4,22,-6.0,19,-3.8%,39,+0.8%,84,+5.6%,27,-5.3,67,-4.2,38,+1.9%,44,-0.3%,90,-7.9%,79,-7.7
Chris Kaman,23.5,LAC,Big,321,47,+0.7,+3,17,-8.8,41,-0.4%,6,+4.2%,12,-5.4%,43,-0.7,89,-9.5,65,-1.9%,31,-1.4%,56,-1.0%,94,-15.3
Jason Kidd,32.6,NJN,Point,449,30,-5.1,-14,66,+5.4,76,+4.2%,32,+1.1%,29,-2.9%,53,+1.1,9,+10.6,9,+6.7%,4,-5.0%,99,-15.7%,76,-7.3
Nenad Krstic,22.3,NJN,Big,365,44,-0.1,-0,48,+0.6,54,+1.2%,15,+2.6%,72,+3.6%,47,-0.2,45,+0.7,33,+2.1%,33,-1.3%,66,-2.2%,91,-11.5
Shaun Livingston,20.1,LAC,Wing,331,70,+7.7,+20,35,-3.8,55,+1.2%,21,+1.8%,9,-6.1%,64,+3.7,92,-11.5,91,-6.4%,93,+3.7%,34,+1.7%,49,-0.2
Corey Maggette,26.0,LAC,Wing,289,48,+1.2,+3,47,+0.5,49,+0.6%,53,-0.4%,18,-3.9%,72,+4.8,49,-0.6,59,-1.4%,68,+1.1%,55,-1.0%,41,+1.5
Jamaal Magloire,27.4,MIL,Big,134,62,+4.9,+7,45,-0.2,37,-1.1%,26,+1.2%,61,+2.0%,18,-8.7,70,-5.1,50,-0.0%,10,-3.9%,91,-8.5%,85,-9.9
Shawn Marion,27.5,PHX,Forward,848,72,+10.0,+25,73,+7.9,60,+1.9%,18,+2.0%,65,+2.5%,65,+3.7,56,-2.1,53,-0.7%,63,+0.8%,28,+2.1%,55,-1.6
Donyell Marshall,32.5,CLE,Big,342,71,+8.5,+21,85,+14.2,79,+5.4%,97,-5.0%,19,-3.6%,85,+7.8,22,+5.8,39,+1.9%,72,+1.2%,15,+4.7%,40,+1.6
Kevin Martin,22.7,SAC,Wing,187,96,+27.4,+44,88,+15.8,44,+0.2%,94,-4.4%,97,+11.3%,94,+13.7,93,-11.6,73,-3.6%,14,-3.2%,100,-15.9%,6,+9.0
Antonio McDyess,31.2,DET,Big,365,34,-3.2,-8,42,-1.4,23,-2.9%,65,-0.9%,66,+2.7%,40,-1.3,37,+1.9,41,+1.4%,54,+0.5%,42,+0.6%,33,+3.4
Andre Miller,29.6,DEN,Combo,181,88,+19.7,+32,97,+24.4,97,+11.5%,22,+1.6%,88,+5.9%,82,+7.4,26,+4.7,60,-1.5%,65,+1.0%,0,+17.1%,86,-10.1
Brad Miller,29.6,SAC,Big,166,3,-21.0,-45,2,-16.4,8,-6.5%,84,-2.9%,0,-15.5%,23,-6.5,27,+4.6,18,+4.9%,97,+4.5%,2,+11.4%,93,-15.1
Mike Miller,25.7,MEM,Wing,107,0,-30.1,-35,1,-21.7,0,-15.6%,4,+4.7%,84,+5.6%,59,+2.1,15,+8.3,42,+1.3%,12,-3.4%,21,+3.2%,25,+5.1
Cuttino Mobley,30.2,LAC,Combo,472,28,-6.0,-14,30,-4.5,3,-8.6%,66,-1.2%,98,+12.5%,48,+0.4,41,+1.4,35,+2.0%,3,-5.0%,54,-0.9%,87,-10.4
Alonzo Mourning,35.7,MIA,Big,222,75,+11.6,+22,79,+10.9,82,+6.0%,58,-0.6%,69,+2.8%,68,+3.8,50,-0.7,95,-8.5%,28,-1.6%,6,+7.6%,15,+6.5
Lamond Murray,32.5,NJN,Forward,190,34,-3.1,-8,21,-6.8,11,-5.6%,88,-3.5%,52,+0.5%,45,-0.4,64,-3.7,79,-4.9%,56,+0.5%,9,+6.2%,9,+8.4
Ronald Murray,26.3,CLE,Wing,387,26,-6.1,-15,53,+2.2,78,+4.8%,12,+3.1%,23,-3.3%,62,+3.0,14,+8.3,19,+4.6%,50,+0.2%,16,+4.6%,52,-0.9
Steve Nash,31.7,PHX,Point,797,84,+17.2,+39,75,+9.3,88,+7.0%,80,-2.2%,9,-6.7%,66,+3.7,81,-7.9,96,-8.6%,34,-1.2%,59,-1.4%,7,+8.7
Andres Nocioni,25.9,CHI,Forward,229,89,+21.5,+36,96,+22.4,99,+13.9%,40,+0.7%,91,+7.7%,2,-17.3,44,+0.9,84,-5.5%,16,-3.0%,22,+3.2%,22,+5.8
Dirk Nowitzki,27.4,DAL,Big,980,78,+12.7,+32,62,+4.7,53,+0.9%,28,+1.2%,60,+1.9%,81,+7.4,83,-8.1,74,-3.9%,84,+2.7%,38,+1.5%,59,-2.3
Jermaine O'Neal,27.1,IND,Big,216,98,+33.7,+48,99,+29.6,100,+17.9%,81,-2.4%,14,-4.7%,86,+7.9,66,-4.1,92,-6.7%,18,-2.5%,9,+7.1%,82,-8.8
Shaquille O'Neal,33.7,MIA,Big,758,22,-8.3,-18,34,-4.1,48,+0.6%,30,+1.1%,32,-2.6%,14,-9.5,30,+4.2,7,+7.3%,64,+0.9%,78,-4.1%,78,-7.5
Lamar Odom,26.0,LAL,Forward,313,52,+1.6,+7,97,+22.4,92,+8.4%,93,-4.1%,15,-4.3%,91,+8.9,1,+20.9,14,+6.0%,0,-8.5%,91,-8.4%,70,-6.3
Smush Parker,24.4,LAL,Point,258,27,-6.0,-14,13,-10.1,3,-9.1%,96,-4.9%,3,-11.5%,74,+5.9,65,-4.0,32,+2.2%,92,+3.7%,93,-9.1%,46,+0.4
Tony Parker,23.5,SAS,Point,473,69,+7.6,+19,78,+10.4,89,+7.1%,37,+0.9%,17,-4.0%,77,+6.1,34,+2.9,31,+2.2%,45,-0.3%,75,-3.3%,61,-2.9
Gary Payton,37.3,MIA,Combo,548,53,+1.6,+4,34,-3.9,28,-2.3%,59,-0.6%,26,-3.1%,90,+8.5,72,-5.5,66,-2.3%,66,+1.0%,58,-1.4%,23,+5.8
James Posey,28.8,MIA,Wing,595,76,+11.9,+28,63,+4.9,53,+0.9%,72,-1.5%,34,-2.3%,95,+13.7,77,-7.0,63,-1.8%,90,+3.4%,61,-1.6%,43,+0.7
Tayshaun Prince,25.7,DET,Wing,744,46,+0.5,+2,19,-7.2,14,-4.6%,64,-0.9%,41,-1.3%,31,-4.0,80,-7.7,72,-3.2%,42,-0.5%,33,+1.8%,66,-4.9
Vladimir Radmanovic,25.0,LAC,Forward,243,63,+5.3,+13,53,+2.5,59,+1.8%,82,-2.7%,50,+0.3%,21,-7.4,59,-2.9,68,-2.4%,66,+1.0%,71,-2.6%,9,+8.3
Michael Redd,26.2,MIL,Wing,185,39,-2.0,-1,84,+12.9,70,+3.5%,85,-3.1%,47,-0.1%,61,+2.8,5,+14.9,4,+9.8%,8,-4.5%,44,+0.3%,67,-5.3
Clifford Robinson,38.9,NJN,Big,197,43,-1.1,-3,41,-2.0,22,-3.0%,44,+0.4%,49,+0.1%,75,+5.9,52,-0.8,88,-5.8%,47,-0.1%,29,+2.0%,1,+11.4
Quinton Ross,24.5,LAC,Wing,293,61,+4.8,+11,82,+11.8,86,+6.6%,53,-0.4%,38,-1.8%,44,-0.5,18,+7.0,17,+5.0%,59,+0.6%,63,-1.8%,28,+4.2
Bobby Simmons,25.4,MIL,Forward,158,64,+5.5,+7,31,-4.5,26,-2.7%,22,+1.7%,33,-2.4%,50,+0.7,90,-10.1,90,-5.9%,89,+3.3%,43,+0.3%,12,+7.6
Joe Smith,30.3,MIL,Big,104,9,-14.4,-21,40,-2.2,33,-1.9%,16,+2.3%,59,+1.6%,80,+6.9,7,+12.2,46,+0.6%,53,+0.4%,8,+7.4%,3,+10.0
Eric Snow,32.5,CLE,Point,405,33,-3.5,-10,8,-12.8,7,-6.6%,41,+0.6%,53,+0.9%,19,-7.8,87,-9.3,85,-5.7%,41,-0.6%,60,-1.5%,27,+4.4
Jerry Stackhouse,31.0,DAL,Wing,708,55,+2.0,+5,59,+3.5,41,-0.2%,75,-1.6%,57,+1.4%,79,+6.6,40,+1.5,80,-5.2%,24,-1.8%,62,-1.7%,22,+5.8
Michael Sweetney,23.0,CHI,Big,118,66,+7.0,+17,52,+2.0,18,-4.2%,76,-1.7%,90,+6.7%,36,-2.8,69,-5.0,28,+2.9%,69,+1.1%,85,-5.3%,91,-11.3
Jason Terry,28.1,DAL,Combo,841,60,+4.8,+12,70,+6.2,47,+0.6%,31,+1.1%,74,+3.8%,53,+1.1,41,+1.4,27,+3.2%,49,-0.0%,30,+2.0%,69,-6.2
Kenny Thomas,28.3,SAC,Big,147,6,-18.0,-38,22,-6.0,51,+0.8%,3,+5.4%,68,+2.7%,9,-12.4,8,+11.9,16,+5.2%,73,+1.3%,12,+5.7%,41,+1.2
Tim Thomas,28.7,PHX,Big,635,53,+1.7,+4,66,+5.5,66,+3.0%,68,-1.4%,35,-2.1%,60,+2.4,33,+3.7,62,-1.8%,7,-4.7%,53,-0.7%,53,-1.1
Nick Van Exel,33.9,SAS,Point,128,36,-2.6,-7,16,-8.9,21,-3.3%,24,+1.4%,24,-3.2%,26,-5.6,75,-6.3,56,-1.2%,59,+0.7%,39,+1.4%,74,-7.2
Keith Van Horn,30.0,DAL,Forward,162,1,-27.1,-54,9,-12.4,13,-5.2%,60,-0.8%,13,-5.4%,16,-9.1,6,+14.8,15,+5.9%,9,-4.0%,28,+2.0%,32,+3.6
Anderson Varejao,23.1,CLE,Big,226,59,+4.8,+13,78,+10.3,65,+2.8%,72,-1.4%,42,-0.7%,92,+10.9,22,+5.5,26,+3.4%,76,+1.6%,40,+0.9%,31,+3.8
Jacque Vaughn,30.7,NJN,Combo,153,28,-5.4,-15,16,-9.1,9,-5.8%,66,-1.2%,36,-1.9%,28,-4.5,62,-3.7,76,-4.1%,87,+2.9%,3,+8.9%,3,+10.0
Sasha Vujacic,21.7,LAL,Wing,128,93,+24.4,+51,87,+15.1,96,+10.4%,13,+2.7%,85,+5.8%,29,-4.3,86,-9.3,94,-7.7%,32,-1.3%,22,+3.1%,34,+2.6
Dwyane Wade,23.8,MIA,Wing,958,85,+18.0,+45,91,+18.6,85,+6.5%,79,-2.1%,96,+9.6%,87,+8.1,46,+0.7,28,+2.7%,79,+2.0%,80,-4.6%,48,-0.1
Antoine Walker,29.2,MIA,Forward,856,40,-1.9,-4,39,-3.1,30,-2.0%,78,-2.1%,64,+2.4%,6,-15.7,53,-1.2,47,+0.6%,75,+1.6%,31,+1.9%,45,+0.5
Ben Wallace,31.1,DET,Big,638,72,+11.2,+29,46,+0.3,71,+3.5%,25,+1.3%,34,-2.4%,39,-2.3,91,-10.9,89,-5.9%,46,-0.2%,68,-2.5%,89,-10.9
Rasheed Wallace,31.1,DET,Big,627,42,-1.3,-4,57,+3.0,68,+3.3%,57,-0.5%,28,-2.9%,33,-3.8,29,+4.3,37,+1.9%,27,-1.7%,41,+0.8%,47,+0.3
Luke Walton,25.6,LAL,Forward,234,7,-16.2,-36,4,-15.0,1,-13.2%,95,-4.6%,30,-2.8%,54,+1.3,43,+1.2,25,+3.9%,41,-0.5%,72,-2.9%,75,-7.2
Bonzi Wells,29.1,SAC,Wing,248,100,+45.5,+39,100,+37.0,66,+3.0%,97,-5.5%,100,+24.2%,97,+16.7,84,-8.6,11,+6.5%,62,+0.8%,96,-12.3%,100,-39.2
Jason Williams,30.0,MIA,Point,679,10,-13.4,-29,36,-3.6,43,-0.1%,35,+1.0%,40,-1.6%,10,-12.1,13,+9.7,21,+4.4%,22,-2.0%,25,+2.8%,78,-7.5
Metta World Peace,26.0,SAC,Wing,196,77,+12.2,+22,20,-6.9,29,-2.0%,87,-3.3%,4,-11.3%,47,+0.2,97,-19.1,93,-7.4%,99,+5.4%,4,+8.8%,65,-4.7
