Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Earl Boykins,30.4,MIL,Point,1141,36,+0.7%,36,+1.3%,85,-3.9%,60,-0.8%,77,-1.9%,63,-2.0%,42,+0.7%,47,+0.1%
Cedric Bozeman,23.7,ATL,Combo,184,96,-4.0%,37,+1.3%,67,-1.8%,70,-1.7%,75,-1.7%,99,-20.1%,100,-15.3%,100,-16.8%
Elton Brand,27.6,LAC,Big,3071,9,+2.6%,32,+1.7%,72,-2.3%,26,+1.6%,42,+0.3%,6,+10.4%,22,+3.5%,6,+5.3%
Ronnie Brewer,21.6,UTA,Wing,608,16,+1.9%,39,+1.1%,1,+9.2%,81,-2.8%,19,+2.0%,9,+8.0%,59,-1.0%,31,+1.5%
Primoz Brezec,27.1,CHA,Big,827,13,+2.2%,19,+3.2%,4,+6.5%,21,+2.1%,7,+3.8%,69,-3.2%,41,+1.1%,52,-0.2%
Andre Brown,25.5,SEA,Big,224,98,-4.6%,98,-8.8%,72,-2.2%,93,-5.0%,91,-3.9%,76,-4.3%,61,-1.1%,72,-2.1%
Dee Brown,22.2,UTA,Point,372,62,-0.7%,50,+0.2%,20,+3.2%,23,+1.9%,15,+2.4%,47,+0.3%,76,-3.3%,74,-2.2%
Devin Brown,27.8,NOH,Combo,1613,84,-2.0%,48,+0.3%,49,-0.1%,64,-1.2%,59,-0.8%,70,-3.3%,74,-3.1%,81,-3.3%
Kwame Brown,24.6,LAL,Big,1129,6,+3.5%,14,+3.9%,71,-2.1%,24,+1.9%,44,+0.2%,1,+19.3%,9,+5.5%,2,+7.8%
P.J. Brown,37.0,CHI,Big,1443,42,+0.4%,85,-3.5%,23,+2.8%,16,+3.0%,12,+3.0%,28,+3.1%,35,+1.8%,25,+2.2%
Shannon Brown,20.9,CLE,Wing,160,1,+7.0%,13,+4.1%,0,+11.2%,23,+2.0%,1,+5.5%,64,-2.0%,1,+8.9%,4,+6.3%
Kobe Bryant,28.2,LAL,Wing,3136,76,-1.6%,86,-3.6%,38,+0.9%,20,+2.3%,25,+1.7%,93,-10.0%,50,-0.1%,81,-3.2%
Greg Buckner,30.1,DAL,Wing,1278,51,-0.0%,36,+1.4%,73,-2.4%,54,-0.4%,65,-1.2%,66,-2.7%,32,+2.0%,41,+0.7%
Pat Burke,32.9,PHX,Big,119,23,+1.4%,3,+7.3%,4,+6.7%,85,-3.4%,43,+0.3%,100,-25.6%,13,+4.8%,57,-0.6%
Caron Butler,26.6,WAS,Wing,2458,39,+0.5%,60,-0.6%,65,-1.5%,11,+3.7%,26,+1.6%,65,-2.5%,43,+0.7%,57,-0.6%
Rasual Butler,27.4,NOH,Wing,2159,93,-3.3%,97,-6.7%,74,-2.5%,37,+0.7%,55,-0.5%,57,-1.2%,79,-3.8%,78,-2.9%
Andrew Bynum,19.0,LAL,Big,1773,83,-2.0%,75,-1.9%,47,+0.1%,45,+0.3%,45,+0.2%,47,+0.3%,77,-3.4%,74,-2.3%
Jose Calderon,25.1,TOR,Point,1582,17,+1.8%,6,+5.9%,87,-4.4%,28,+1.3%,58,-0.7%,26,+3.7%,79,-3.7%,67,-1.6%
Marcus Camby,32.6,DEN,Big,2360,44,+0.3%,78,-2.1%,70,-2.0%,22,+2.0%,40,+0.5%,3,+14.2%,84,-4.3%,28,+1.9%
Brian Cardinal,29.5,MEM,Forward,307,45,+0.3%,1,+10.7%,18,+3.7%,98,-7.5%,90,-3.7%,10,+8.0%,97,-9.1%,73,-2.2%
Rodney Carney,22.6,PHI,Forward,1110,37,+0.6%,23,+2.7%,70,-2.0%,67,-1.4%,74,-1.6%,75,-4.2%,48,+0.1%,58,-0.7%
Matt Carroll,26.2,CHA,Wing,1851,32,+0.8%,49,+0.3%,34,+1.3%,32,+1.2%,29,+1.3%,23,+4.1%,56,-0.7%,39,+0.8%
Vince Carter,29.8,NJN,Wing,3116,16,+1.9%,61,-0.6%,21,+3.1%,29,+1.3%,20,+1.9%,16,+6.0%,19,+3.9%,10,+4.4%
Sam Cassell,37.0,LAC,Point,1404,69,-1.1%,59,-0.5%,19,+3.4%,57,-0.6%,35,+0.9%,82,-5.5%,75,-3.3%,85,-3.8%
Tyson Chandler,24.1,NOH,Big,2520,25,+1.3%,38,+1.1%,22,+2.9%,51,-0.2%,35,+1.0%,22,+4.2%,44,+0.5%,31,+1.6%
Josh Childress,23.4,ATL,Wing,1987,91,-2.8%,87,-3.8%,48,+0.0%,20,+2.4%,27,+1.5%,60,-1.6%,98,-10.3%,99,-8.0%
Speedy Claxton,28.5,ATL,Point,1050,79,-1.7%,88,-4.1%,81,-3.2%,76,-2.3%,83,-2.6%,74,-4.0%,2,+8.9%,5,+5.4%
Jarron Collins,27.9,UTA,Big,896,52,-0.1%,82,-2.7%,5,+6.2%,32,+1.2%,11,+3.1%,54,-0.6%,35,+1.8%,36,+1.0%
Jason Collins,27.9,NJN,Big,1841,72,-1.3%,86,-3.6%,24,+2.7%,6,+4.7%,6,+4.0%,67,-2.8%,78,-3.6%,82,-3.3%
Mardy Collins,22.2,NYK,Wing,720,40,+0.5%,57,-0.4%,57,-0.8%,74,-2.1%,68,-1.4%,51,-0.1%,16,+4.2%,18,+3.0%
Nick Collison,26.0,SEA,Big,2372,94,-3.4%,87,-3.7%,80,-3.2%,33,+1.2%,55,-0.5%,64,-2.1%,87,-5.0%,87,-4.0%
Brian Cook,25.9,LAL,Big,1012,62,-0.6%,60,-0.6%,58,-0.8%,69,-1.7%,70,-1.4%,15,+6.1%,70,-2.5%,45,+0.3%
Jamal Crawford,26.6,NYK,Wing,2165,46,+0.3%,5,+6.0%,67,-1.8%,59,-0.7%,67,-1.3%,60,-1.5%,85,-4.5%,85,-3.8%
Austin Croshere,31.5,DAL,Big,615,86,-2.2%,89,-4.3%,66,-1.6%,96,-5.9%,93,-4.2%,32,+2.2%,42,+0.8%,34,+1.1%
Eddy Curry,23.9,NYK,Big,2841,4,+4.1%,13,+3.9%,12,+4.9%,4,+5.4%,2,+5.1%,44,+0.5%,15,+4.3%,17,+3.2%
Samuel Dalembert,26.5,PHI,Big,2528,89,-2.6%,91,-4.8%,31,+1.7%,25,+1.7%,24,+1.7%,75,-4.2%,84,-4.3%,88,-4.1%
Erick Dampier,31.3,DAL,Big,1900,67,-1.0%,65,-1.0%,52,-0.4%,48,+0.0%,49,-0.1%,43,+0.7%,71,-2.6%,68,-1.7%
Antonio Daniels,31.6,WAS,Point,1726,68,-1.0%,68,-1.3%,30,+1.8%,82,-3.0%,63,-1.1%,79,-4.8%,65,-2.0%,76,-2.7%
Marquis Daniels,25.8,IND,Wing,772,36,+0.6%,56,-0.2%,62,-1.2%,72,-1.9%,74,-1.6%,9,+8.5%,58,-0.9%,22,+2.5%
Baron Davis,27.6,GSW,Point,2206,83,-2.0%,41,+1.1%,79,-3.1%,53,-0.4%,71,-1.5%,79,-4.7%,87,-5.0%,92,-5.0%
Dale Davis,37.6,DET,Big,457,96,-4.0%,100,-10.5%,43,+0.4%,43,+0.4%,49,-0.1%,16,+6.0%,71,-2.6%,49,+0.0%
Paul Davis,22.3,LAC,Big,102,77,-1.6%,12,+4.4%,97,-8.3%,60,-0.8%,91,-4.0%,100,-37.2%,13,+4.6%,84,-3.8%
Ricky Davis,27.1,MIN,Wing,3010,80,-1.8%,69,-1.3%,90,-5.4%,89,-4.2%,95,-4.7%,32,+2.4%,28,+2.5%,24,+2.4%
Carlos Delfino,24.2,DET,Wing,1277,87,-2.3%,96,-6.1%,21,+3.1%,33,+1.1%,22,+1.9%,86,-6.4%,75,-3.2%,89,-4.3%
Luol Deng,21.5,CHI,Forward,3060,41,+0.5%,43,+0.7%,18,+3.5%,13,+3.5%,8,+3.5%,26,+3.8%,96,-8.7%,90,-4.7%
Boris Diaw,24.5,PHX,Big,2242,27,+1.3%,65,-1.0%,50,-0.2%,3,+5.5%,9,+3.2%,91,-7.7%,44,+0.6%,63,-1.1%
Yakhouba Diawara,24.2,DEN,Wing,1138,85,-2.1%,88,-4.1%,62,-1.2%,75,-2.1%,75,-1.7%,65,-2.5%,40,+1.3%,49,+0.0%
Dan Dickau,28.1,POR,Combo,387,97,-4.5%,95,-5.7%,52,-0.4%,95,-5.7%,91,-3.9%,94,-10.5%,13,+4.7%,46,+0.2%
Travis Diener,24.7,ORL,Point,244,53,-0.1%,59,-0.5%,96,-7.7%,97,-6.9%,99,-7.2%,5,+10.7%,24,+3.1%,2,+6.8%
Ike Diogu,23.1,GSW,Big,199,92,-3.1%,95,-5.6%,92,-6.0%,22,+2.1%,60,-0.8%,7,+9.3%,91,-6.1%,60,-0.9%
Ike Diogu,23.1,IND,Big,494,99,-5.1%,95,-5.5%,15,+4.1%,98,-7.6%,87,-3.2%,12,+7.2%,100,-14.8%,96,-6.5%
DeSagana Diop,24.8,DAL,Big,1400,73,-1.4%,80,-2.4%,54,-0.5%,43,+0.4%,48,+0.0%,61,-1.7%,47,+0.3%,53,-0.3%
Juan Dixon,28.1,POR,Combo,1211,87,-2.3%,80,-2.3%,30,+1.9%,80,-2.6%,60,-0.9%,96,-12.1%,61,-1.4%,92,-5.0%
Juan Dixon,28.1,TOR,Wing,661,10,+2.4%,88,-4.0%,26,+2.4%,14,+3.4%,11,+3.1%,16,+6.1%,42,+0.7%,26,+2.2%
Michael Doleac,29.4,MIA,Big,639,14,+2.1%,3,+7.6%,4,+6.6%,85,-3.3%,41,+0.4%,14,+6.6%,89,-5.2%,62,-1.1%
Keyon Dooling,26.5,ORL,Combo,1395,38,+0.6%,16,+3.6%,84,-3.8%,45,+0.3%,64,-1.2%,80,-5.1%,55,-0.6%,69,-1.8%
Quincy Douby,22.5,SAC,Combo,286,86,-2.2%,75,-1.9%,89,-5.2%,94,-5.2%,96,-5.2%,92,-8.9%,39,+1.4%,70,-2.0%
Chris Duhon,24.2,CHI,Point,1850,64,-0.8%,32,+1.7%,81,-3.2%,78,-2.4%,84,-2.6%,42,+0.8%,71,-2.6%,66,-1.5%
Tim Duncan,30.5,SAS,Big,2720,97,-4.4%,98,-8.9%,88,-4.9%,62,-0.9%,85,-2.7%,84,-5.8%,34,+1.8%,51,-0.2%
Mike Dunleavy,26.1,GSW,Forward,1001,84,-2.1%,86,-3.6%,57,-0.8%,68,-1.5%,66,-1.2%,93,-9.9%,34,+1.8%,68,-1.8%
Mike Dunleavy,26.1,IND,Wing,1518,77,-1.6%,12,+4.2%,95,-7.4%,69,-1.6%,90,-3.9%,97,-14.8%,6,+6.2%,72,-2.1%
Monta Ellis,21.0,GSW,Combo,2601,44,+0.3%,81,-2.5%,9,+5.5%,62,-1.0%,25,+1.7%,7,+9.4%,84,-4.4%,52,-0.3%
Francisco Elson,30.7,SAS,Big,1289,52,-0.0%,8,+5.2%,36,+1.1%,90,-4.5%,78,-2.0%,50,+0.1%,78,-3.5%,75,-2.5%
Melvin Ely,28.5,CHA,Big,186,84,-2.0%,18,+3.5%,84,-3.8%,51,-0.1%,72,-1.6%,99,-22.0%,83,-4.2%,100,-9.7%
Maurice Evans,28.0,LAL,Wing,1704,75,-1.4%,34,+1.5%,55,-0.6%,84,-3.3%,81,-2.2%,46,+0.4%,85,-4.6%,78,-3.0%
Reggie Evans,26.5,DEN,Big,1106,80,-1.8%,22,+2.9%,92,-6.3%,74,-2.0%,89,-3.7%,93,-9.8%,24,+3.1%,65,-1.4%
Daniel Ewing,23.6,LAC,Point,628,96,-4.0%,85,-3.3%,58,-0.9%,68,-1.6%,70,-1.4%,95,-11.0%,91,-6.0%,98,-7.4%
Jordan Farmar,19.9,LAL,Point,1056,89,-2.6%,63,-0.9%,63,-1.3%,88,-3.9%,85,-2.8%,80,-5.2%,69,-2.5%,79,-3.1%
Raymond Felton,22.3,CHA,Combo,2798,55,-0.3%,47,+0.4%,51,-0.3%,82,-2.9%,77,-1.9%,54,-0.5%,41,+1.0%,43,+0.5%
Michael Finley,33.7,SAS,Forward,1730,13,+2.1%,31,+1.8%,53,-0.4%,18,+2.6%,29,+1.3%,21,+4.5%,30,+2.2%,21,+2.8%
Derek Fisher,32.2,UTA,Combo,2280,20,+1.6%,55,-0.2%,45,+0.3%,23,+2.0%,27,+1.4%,29,+3.0%,26,+2.8%,20,+2.9%
T.J. Ford,23.6,TOR,Point,2229,84,-2.0%,96,-6.3%,14,+4.3%,74,-2.1%,44,+0.2%,44,+0.5%,28,+2.6%,27,+2.0%
Danny Fortson,30.6,SEA,Big,153,43,+0.4%,16,+3.6%,99,-11.6%,0,+9.9%,24,+1.8%,2,+14.7%,94,-7.0%,76,-2.6%
Jeff Foster,29.8,IND,Big,1731,20,+1.6%,67,-1.2%,17,+3.7%,38,+0.7%,22,+1.9%,17,+5.7%,22,+3.4%,12,+4.3%
Randy Foye,23.1,MIN,Combo,1832,38,+0.6%,26,+2.3%,14,+4.3%,41,+0.5%,20,+1.9%,88,-7.0%,70,-2.5%,84,-3.7%
Adonal Foyle,31.6,GSW,Big,402,13,+2.2%,45,+0.6%,82,-3.2%,26,+1.6%,55,-0.5%,68,-3.0%,2,+8.6%,7,+5.2%
Steve Francis,29.7,NYK,Combo,1231,48,+0.1%,92,-4.8%,69,-1.9%,41,+0.5%,51,-0.3%,4,+12.5%,31,+2.1%,6,+5.2%
Matt Freije,25.1,ATL,Forward,125,81,-1.8%,6,+5.8%,99,-11.3%,80,-2.7%,97,-5.6%,67,-2.8%,32,+2.1%,69,-1.8%
Channing Frye,23.5,NYK,Big,1885,48,+0.1%,32,+1.7%,48,-0.1%,9,+4.0%,14,+2.5%,63,-2.0%,72,-2.9%,76,-2.7%
Dan Gadzuric,28.7,MIL,Big,806,55,-0.3%,43,+0.8%,62,-1.2%,68,-1.6%,72,-1.5%,51,-0.1%,29,+2.4%,29,+1.7%
Jorge Garbajosa,28.9,TOR,Forward,1900,60,-0.6%,53,+0.0%,16,+3.9%,89,-4.1%,64,-1.2%,48,+0.2%,65,-2.0%,66,-1.4%
Francisco Garcia,24.8,SAC,Wing,1313,92,-2.9%,93,-4.9%,50,-0.2%,86,-3.5%,82,-2.3%,67,-2.9%,69,-2.4%,76,-2.5%
Kevin Garnett,30.5,MIN,Big,2988,88,-2.4%,79,-2.2%,65,-1.5%,73,-2.0%,76,-1.8%,91,-8.7%,24,+3.0%,58,-0.7%
Pat Garrity,30.2,ORL,Big,230,42,+0.4%,7,+5.4%,91,-5.5%,92,-4.9%,95,-5.1%,3,+14.2%,97,-9.1%,17,+3.2%
Pau Gasol,26.3,MEM,Big,2120,35,+0.7%,72,-1.7%,72,-2.3%,57,-0.6%,65,-1.2%,40,+1.1%,5,+6.5%,8,+4.9%
Rudy Gay,20.2,MEM,Forward,2079,78,-1.7%,87,-3.7%,38,+0.9%,64,-1.1%,52,-0.3%,43,+0.7%,72,-2.9%,68,-1.7%
Mickael Gelabale,23.4,SEA,Wing,1151,73,-1.4%,90,-4.3%,14,+4.4%,96,-6.2%,79,-2.1%,70,-3.2%,7,+6.0%,18,+3.0%
Devean George,29.2,DAL,Forward,1214,66,-1.0%,56,-0.3%,77,-2.9%,10,+3.7%,32,+1.2%,72,-3.6%,91,-6.0%,93,-5.3%
Daniel Gibson,20.7,CLE,Combo,946,43,+0.4%,57,-0.4%,17,+3.8%,17,+2.9%,9,+3.2%,18,+5.2%,83,-4.3%,67,-1.6%
Manu Ginobili,29.3,SAS,Wing,2041,61,-0.6%,56,-0.3%,32,+1.5%,50,-0.1%,38,+0.6%,91,-8.4%,67,-2.3%,87,-4.1%
Gordan Giricek,29.4,UTA,Wing,1164,81,-1.8%,47,+0.4%,69,-1.9%,58,-0.7%,65,-1.2%,69,-3.1%,49,-0.1%,61,-1.0%
Ryan Gomes,24.2,BOS,Forward,2265,5,+3.9%,11,+4.4%,59,-0.9%,22,+2.1%,34,+1.0%,4,+12.5%,17,+4.0%,4,+6.4%
Drew Gooden,25.1,CLE,Big,2226,9,+2.5%,23,+2.8%,41,+0.6%,29,+1.3%,33,+1.0%,19,+4.9%,36,+1.6%,23,+2.5%
Ben Gordon,23.6,CHI,Wing,2682,39,+0.6%,78,-2.1%,44,+0.3%,36,+0.7%,38,+0.6%,33,+2.0%,18,+3.9%,17,+3.3%
Joey Graham,24.4,TOR,Forward,1262,46,+0.2%,47,+0.4%,64,-1.4%,36,+0.8%,49,-0.1%,90,-7.4%,19,+3.8%,41,+0.7%
Stephen Graham,24.4,POR,Wing,162,2,+5.0%,3,+8.7%,0,+11.9%,82,-2.9%,14,+2.4%,49,+0.2%,23,+3.3%,29,+1.7%
Danny Granger,23.5,IND,Wing,2754,11,+2.3%,23,+2.7%,33,+1.4%,17,+2.8%,17,+2.2%,80,-4.9%,18,+3.9%,41,+0.7%
Gerald Green,20.8,BOS,Wing,1703,14,+2.1%,67,-1.2%,68,-1.9%,12,+3.6%,25,+1.7%,4,+13.3%,24,+3.0%,4,+6.1%
Willie Green,25.3,PHI,Wing,1816,15,+2.0%,25,+2.5%,24,+2.7%,39,+0.6%,28,+1.4%,71,-3.5%,25,+3.0%,33,+1.4%
Orien Greene,24.7,IND,Combo,211,98,-5.0%,83,-3.0%,95,-7.0%,78,-2.4%,89,-3.7%,57,-1.0%,97,-9.5%,96,-6.3%
Lynn Greer,27.0,MIL,Combo,358,64,-0.8%,39,+1.1%,77,-2.9%,91,-4.8%,92,-4.2%,4,+11.8%,85,-4.6%,35,+1.1%
Adrian Griffin,32.3,CHI,Wing,515,74,-1.4%,23,+2.7%,56,-0.7%,96,-6.3%,94,-4.5%,59,-1.4%,43,+0.7%,47,+0.1%
Richard Hamilton,28.7,DET,Wing,2756,37,+0.6%,8,+5.2%,86,-4.1%,46,+0.2%,68,-1.4%,36,+1.5%,62,-1.5%,54,-0.3%
Matt Harpring,30.4,UTA,Wing,1943,68,-1.0%,44,+0.6%,86,-4.2%,52,-0.2%,75,-1.7%,78,-4.7%,42,+0.8%,59,-0.8%
Al Harrington,26.7,IND,Forward,1204,30,+1.1%,63,-0.9%,17,+3.8%,34,+1.0%,20,+2.0%,36,+1.6%,26,+2.7%,25,+2.2%
Al Harrington,26.7,GSW,Big,1348,7,+3.2%,25,+2.4%,26,+2.3%,19,+2.5%,16,+2.3%,39,+1.3%,9,+5.5%,11,+4.3%
