Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Spencer Dinwiddie,29.6,BKN,Point,159,89,+18.9,+16,93,+18.5,88,+7.4%,70,-2.1%,8,-7.8%,100,+13.4,53,-0.4,97,-8.5%,28,-2.0%,1,+17.7%,24,+3.7
Kevin Durant,34.1,PHX,Big,465,93,+21.8,+34,97,+22.1,89,+7.7%,95,-5.5%,78,+3.2%,88,+6.9,48,+0.3,30,+2.4%,10,-3.8%,93,-8.2%,98,-13.7
Joel Embiid,28.6,PHI,Big,335,48,+0.3,+1,44,+0.2,49,+0.6%,41,+0.4%,6,-7.9%,93,+8.5,51,-0.1,64,-2.1%,2,-6.3%,92,-6.5%,52,-0.1
Dorian Finney-Smith,29.5,BKN,Big,100,73,+9.7,+12,48,+1.4,74,+3.2%,73,-2.2%,46,-0.3%,20,-5.5,83,-8.3,81,-3.8%,88,+3.8%,38,+1.5%,87,-6.9
Rudy Gobert,30.3,MIN,Big,209,73,+10.1,+25,96,+19.7,98,+11.3%,87,-3.9%,56,+0.8%,74,+4.0,9,+9.6,13,+4.6%,5,-4.3%,63,-0.9%,64,-2.6
Aaron Gordon,27.1,DEN,Forward,706,91,+19.8,+42,78,+8.2,63,+1.7%,98,-6.6%,33,-2.1%,38,-1.9,90,-11.7,91,-6.0%,47,-0.3%,57,-0.5%,60,-1.7
Eric Gordon,33.9,LAC,Wing,149,14,-11.9,-26,10,-11.4,31,-1.9%,8,+4.3%,2,-9.8%,65,+2.4,47,+0.5,35,+1.5%,40,-0.6%,55,-0.1%,73,-3.6
Draymond Green,32.7,GSW,Big,365,31,-3.6,-9,51,+2.1,41,-0.9%,64,-1.5%,75,+2.9%,53,+0.7,25,+5.7,49,+0.0%,23,-2.3%,53,+0.2%,36,+1.8
Jeff Green,36.2,DEN,Big,341,7,-15.5,-31,24,-6.1,67,+2.2%,6,+4.7%,25,-3.5%,55,+0.9,10,+9.4,18,+4.0%,62,+1.1%,41,+1.2%,23,+3.9
James Harden,33.2,PHI,Point,425,1,-24.4,-46,4,-15.0,6,-7.2%,14,+3.4%,88,+5.4%,36,-2.1,11,+9.3,2,+6.9%,63,+1.1%,8,+7.0%,48,+0.3
Tobias Harris,30.3,PHI,Forward,390,39,-2.2,-6,69,+6.4,33,-1.9%,93,-4.9%,41,-1.0%,83,+5.7,13,+8.6,44,+0.6%,7,-4.1%,35,+2.3%,31,+2.5
Jrue Holiday,32.4,MIL,Point,190,94,+22.3,+36,84,+11.1,73,+3.0%,49,-0.0%,99,+11.4%,30,-2.8,88,-11.2,96,-7.8%,79,+2.5%,31,+2.5%,7,+7.7
Al Horford,36.4,BOS,Big,615,59,+4.8,+12,23,-6.8,18,-3.6%,39,+0.5%,57,+0.8%,24,-4.3,89,-11.6,54,-0.4%,78,+2.3%,88,-5.5%,74,-3.6
LeBron James,37.8,LAL,Big,664,12,-12.9,-28,30,-3.7,81,+4.9%,22,+2.5%,48,-0.2%,5,-8.8,12,+9.2,13,+4.6%,61,+1.1%,50,+0.5%,21,+4.3
Nikola Jokic,27.7,DEN,Big,782,65,+6.2,+12,81,+8.7,43,-0.3%,51,-0.2%,74,+2.9%,78,+5.1,34,+2.5,9,+5.1%,33,-1.4%,85,-5.0%,79,-4.6
Tyus Jones,26.5,MEM,Combo,120,34,-2.9,-7,20,-8.2,13,-4.8%,74,-2.4%,18,-4.9%,31,-2.5,70,-5.3,88,-5.0%,45,-0.4%,14,+5.1%,88,-7.0
Caris LeVert,28.2,CLE,Wing,167,19,-10.3,-23,38,-2.5,39,-1.3%,62,-1.3%,43,-0.9%,98,+11.2,15,+7.8,23,+3.1%,70,+1.7%,19,+4.2%,20,+4.4
Kevon Looney,26.7,GSW,Big,324,82,+14.9,+36,53,+2.2,59,+1.5%,27,+1.8%,93,+8.6%,23,-4.7,93,-12.7,76,-3.3%,50,+0.0%,53,+0.2%,88,-7.2
Brook Lopez,34.6,MIL,Big,181,3,-20.9,-45,8,-13.6,38,-1.4%,7,+4.7%,22,-4.4%,48,+0.5,18,+7.4,40,+1.1%,9,-3.8%,11,+6.3%,95,-10.6
Kevin Love,34.1,MIA,Big,372,18,-10.7,-26,18,-8.8,24,-2.6%,56,-0.7%,35,-2.0%,28,-3.4,38,+1.9,33,+2.0%,33,-1.4%,78,-3.6%,72,-3.3
Kyle Lowry,36.6,MIA,Point,633,33,-3.2,-8,58,+3.6,66,+2.1%,12,+3.6%,71,+2.6%,70,+3.5,21,+6.8,28,+2.5%,67,+1.5%,13,+5.9%,15,+5.1
Trey Lyles,27.0,SAC,Big,117,90,+19.3,+44,88,+15.5,96,+11.0%,2,+5.9%,73,+2.8%,34,-2.3,66,-3.8,56,-1.3%,12,-3.6%,100,-14.4%,3,+9.6
Khris Middleton,31.2,MIL,Forward,173,98,+33.6,+50,85,+12.0,88,+6.7%,43,+0.4%,34,-2.0%,93,+9.4,99,-21.6,100,-10.5%,59,+0.8%,21,+4.1%,98,-17.4
Dejounte Murray,26.1,ATL,Combo,226,23,-8.3,-20,29,-4.1,10,-5.6%,37,+0.6%,89,+5.5%,83,+5.7,30,+4.2,45,+0.5%,54,+0.3%,64,-1.2%,6,+8.0
Jamal Murray,25.7,DEN,Combo,791,81,+14.5,+32,83,+10.1,58,+1.4%,92,-4.7%,55,+0.8%,4,-8.9,68,-4.4,72,-2.8%,48,-0.2%,23,+3.9%,13,+5.6
Georges Niang,29.4,PHI,Forward,153,30,-4.5,-12,19,-8.3,55,+1.0%,33,+1.0%,15,-5.5%,13,-7.1,67,-3.8,39,+1.4%,96,+5.3%,51,+0.4%,66,-2.7
Chris Paul,37.5,PHX,Point,250,88,+18.8,+40,72,+6.7,71,+2.6%,30,+1.3%,92,+7.0%,45,-0.2,91,-12.1,79,-3.7%,84,+3.4%,58,-0.7%,89,-7.4
Cameron Payne,28.2,PHX,Point,146,13,-12.3,-26,18,-8.9,20,-3.3%,61,-1.3%,13,-6.1%,25,-4.2,32,+3.4,47,+0.3%,24,-2.3%,34,+2.4%,28,+2.6
Bobby Portis,27.7,MIL,Big,105,83,+15.0,+34,92,+17.4,93,+9.2%,88,-3.9%,51,+0.4%,2,-11.3,35,+2.4,23,+3.4%,80,+2.6%,74,-3.0%,18,+4.8
Norman Powell,29.4,LAC,Wing,167,71,+7.4,+13,25,-5.2,65,+2.1%,67,-1.7%,0,-14.8%,96,+10.3,93,-12.6,89,-5.3%,42,-0.5%,42,+1.1%,50,+0.1
Taurean Prince,28.6,MIN,Forward,162,8,-14.3,-34,6,-15.0,11,-5.5%,9,+3.9%,59,+0.9%,19,-5.6,55,-0.7,62,-1.7%,94,+4.7%,8,+6.8%,26,+3.0
Julius Randle,27.9,NYK,Forward,329,53,+2.8,+7,68,+6.2,75,+3.2%,38,+0.6%,26,-3.4%,87,+6.5,33,+3.4,38,+1.4%,35,-1.0%,48,+0.6%,65,-2.6
D'Angelo Russell,26.7,LAL,Point,496,43,-1.7,-5,65,+5.3,76,+3.2%,36,+0.9%,57,+0.8%,16,-6.2,19,+6.9,38,+1.4%,25,-2.2%,20,+4.2%,38,+1.7
Domantas Sabonis,26.5,SAC,Big,242,3,-22.3,-49,2,-16.6,3,-8.2%,94,-4.9%,9,-6.5%,38,-1.8,26,+5.7,32,+2.2%,53,+0.2%,3,+11.6%,99,-18.8
Dennis Schroder,29.1,LAL,Point,447,79,+14.3,+34,62,+4.5,45,-0.1%,58,-1.0%,45,-0.4%,89,+6.9,86,-9.8,85,-4.5%,72,+1.7%,59,-0.7%,78,-4.6
Marcus Smart,28.7,BOS,Point,668,50,+1.0,+2,39,-2.2,36,-1.7%,44,+0.3%,58,+0.8%,81,+5.7,61,-3.1,53,-0.3%,76,+2.1%,67,-1.3%,43,+0.8
Klay Thompson,32.7,GSW,Wing,467,64,+6.0,+15,55,+2.8,26,-2.5%,43,+0.4%,95,+8.9%,17,-6.1,62,-3.2,88,-4.9%,4,-4.5%,24,+3.9%,59,-1.3
Karl-Anthony Towns,27.0,MIN,Big,249,72,+9.6,+22,77,+7.6,53,+1.0%,38,+0.5%,67,+2.0%,99,+11.5,58,-1.9,26,+2.7%,11,-3.7%,98,-13.5%,55,-0.8
PJ Tucker,37.5,PHI,Big,292,33,-3.1,-8,74,+7.3,57,+1.3%,84,-3.7%,64,+1.6%,60,+1.9,8,+10.3,27,+2.5%,27,-2.1%,36,+2.2%,43,+1.1
Russell Westbrook,34.0,LAC,Point,192,38,-2.2,-4,63,+4.6,91,+8.2%,10,+3.8%,5,-8.3%,32,-2.5,20,+6.9,8,+5.4%,43,-0.4%,13,+5.4%,57,-0.8
Andrew Wiggins,27.7,GSW,Forward,441,63,+5.7,+14,34,-3.0,54,+1.0%,50,-0.0%,53,+0.7%,47,+0.2,84,-8.7,77,-3.3%,98,+6.0%,33,+2.4%,63,-2.0
Cody Zeller,30.1,MIA,Big,163,51,+1.7,+4,56,+2.9,78,+3.5%,13,+3.5%,48,-0.2%,22,-5.0,42,+1.3,57,-1.3%,82,+2.9%,6,+7.3%,14,+5.1
Ivica Zubac,25.6,LAC,Big,129,2,-24.1,-47,3,-15.5,21,-3.2%,3,+5.3%,29,-2.5%,18,-6.0,13,+8.6,17,+4.3%,13,-3.6%,96,-9.0%,69,-3.2
Gary Payton II,29.9,GSW,Wing,170,9,-13.9,-32,52,+2.1,48,+0.3%,71,-2.1%,53,+0.6%,72,+3.8,4,+16.0,4,+6.4%,52,+0.1%,32,+2.4%,4,+8.9
Torrey Craig,31.9,PHX,Forward,177,57,+3.8,+9,42,-1.3,46,+0.1%,48,+0.1%,47,-0.3%,48,+0.5,69,-5.2,71,-2.5%,95,+5.0%,18,+5.0%,30,+2.5
Josh Hart,27.7,NYK,Wing,352,22,-9.0,-23,49,+1.5,43,-0.3%,1,+6.0%,100,+14.9%,8,-8.2,8,+10.5,15,+4.4%,46,-0.3%,61,-0.7%,9,+6.9
Bam Adebayo,25.3,MIA,Big,925,57,+4.0,+10,31,-3.3,23,-2.6%,80,-3.1%,54,+0.7%,66,+2.6,78,-7.3,59,-1.5%,36,-0.8%,89,-6.0%,85,-6.3
John Collins,25.1,ATL,Big,186,62,+5.4,+12,8,-14.5,22,-3.1%,34,+1.0%,7,-7.9%,23,-4.8,98,-19.9,98,-9.0%,90,+3.8%,43,+0.9%,83,-5.6
Dillon Brooks,26.8,MEM,Wing,167,6,-15.9,-36,5,-15.0,12,-5.0%,16,+3.1%,31,-2.4%,88,+6.6,44,+1.0,11,+4.8%,77,+2.3%,18,+4.3%,80,-4.7
Jayson Tatum,24.7,BOS,Forward,797,77,+12.1,+29,63,+5.0,40,-0.9%,57,-0.7%,82,+3.5%,54,+0.9,78,-7.2,74,-3.0%,21,-2.7%,93,-7.1%,48,+0.5
Malik Monk,24.7,SAC,Wing,205,97,+26.8,+52,94,+18.6,92,+8.8%,21,+2.6%,87,+4.5%,86,+6.4,83,-8.2,90,-5.5%,6,-4.1%,95,-8.5%,8,+7.7
Bogdan Bogdanovic,30.2,ATL,Wing,182,92,+20.2,+43,88,+14.1,84,+6.2%,89,-4.2%,36,-1.8%,37,-2.1,72,-6.1,50,+0.0%,88,+3.7%,45,+0.8%,46,+0.6
De'Aaron Fox,24.9,SAC,Point,269,56,+3.2,+9,91,+17.0,93,+8.9%,53,-0.5%,23,-4.0%,92,+8.3,5,+13.9,8,+5.2%,19,-3.0%,66,-1.2%,1,+12.7
Derrick White,28.3,BOS,Combo,590,21,-9.6,-22,32,-3.2,14,-4.7%,78,-2.6%,68,+2.5%,27,-3.6,23,+6.4,60,-1.6%,13,-3.5%,7,+7.2%,71,-3.2
Jarrett Allen,24.5,CLE,Big,190,32,-3.2,-4,90,+16.9,85,+6.4%,91,-4.6%,97,+9.7%,0,-20.5,1,+20.2,12,+4.8%,14,-3.5%,57,-0.5%,0,+14.4
Luke Kennard,26.4,MEM,Combo,106,100,+37.5,+68,98,+30.5,95,+10.9%,98,-6.2%,70,+2.5%,57,+1.0,75,-7.0,83,-4.1%,26,-2.1%,99,-13.9%,11,+6.2
Donovan Mitchell,26.1,CLE,Combo,206,96,+25.0,+27,99,+33.2,100,+20.4%,82,-3.3%,61,+1.1%,6,-8.8,14,+8.2,42,+0.9%,57,+0.6%,0,+19.6%,83,-5.7
Royce O'Neale,29.4,BKN,Wing,118,16,-11.4,-18,12,-11.2,5,-7.4%,18,+3.0%,73,+2.8%,35,-2.1,50,+0.2,18,+4.1%,100,+7.4%,26,+3.6%,18,+4.7
Kevin Huerter,24.2,SAC,Wing,184,60,+4.9,+11,9,-11.9,3,-8.5%,90,-4.5%,69,+2.5%,11,-7.5,98,-16.8,95,-7.4%,91,+3.8%,10,+6.5%,91,-8.4
Trae Young,24.1,ATL,Point,266,11,-12.9,-29,0,-22.9,7,-6.9%,3,+5.3%,10,-6.4%,53,+0.8,87,-10.0,78,-3.6%,74,+1.9%,38,+1.5%,92,-8.7
Robert Williams,25.0,BOS,Big,410,47,+0.2,-0,76,+7.6,82,+5.0%,24,+2.1%,63,+1.2%,56,+0.9,17,+7.4,36,+1.5%,29,-2.0%,49,+0.5%,40,+1.4
Michael Porter,24.3,DEN,Wing,647,66,+6.2,+12,70,+6.4,56,+1.2%,72,-2.1%,65,+1.8%,21,-5.0,49,+0.2,34,+1.5%,22,-2.5%,87,-5.4%,37,+1.7
Jaren Jackson,23.1,MEM,Big,220,23,-8.3,-20,3,-15.4,23,-3.0%,5,+4.9%,20,-4.8%,97,+11.0,77,-7.1,86,-4.7%,48,-0.2%,5,+8.6%,10,+6.3
Donte DiVincenzo,25.7,GSW,Wing,207,25,-8.0,-20,22,-6.9,42,-0.9%,25,+2.0%,17,-5.1%,57,+1.2,43,+1.1,52,-0.2%,31,-1.6%,73,-2.8%,58,-1.1
Josh Okogie,24.2,PHX,Forward,174,4,-16.8,-34,15,-10.6,8,-6.0%,17,+3.0%,93,+7.4%,68,+3.1,23,+6.2,24,+3.1%,37,-0.8%,27,+3.5%,84,-6.2
Landry Shamet,25.6,PHX,Combo,177,37,-2.5,-5,53,+2.4,63,+1.8%,63,-1.4%,3,-9.2%,77,+5.0,28,+4.9,43,+0.7%,20,-2.8%,81,-4.4%,3,+9.4
Deandre Ayton,24.3,PHX,Big,319,41,-1.8,-4,33,-3.1,34,-1.8%,73,-2.1%,42,-1.0%,29,-2.9,57,-1.2,25,+3.0%,66,+1.5%,60,-0.7%,93,-8.8
Mikal Bridges,26.2,BKN,Wing,157,29,-6.8,-8,86,+12.8,8,-6.7%,99,-12.8%,83,+3.5%,63,+2.3,2,+19.6,6,+5.8%,18,-3.1%,94,-8.2%,2,+11.2
Lonnie Walker,23.9,LAL,Wing,154,28,-6.9,-17,43,-0.4,73,+3.2%,60,-1.3%,3,-9.7%,39,-1.3,22,+6.5,3,+6.4%,83,+3.3%,69,-1.6%,34,+2.2
Grayson Allen,27.1,MIL,Wing,149,69,+6.9,+15,45,+0.5,30,-2.0%,97,-5.8%,37,-1.8%,13,-7.0,73,-6.4,66,-2.2%,15,-3.2%,54,+0.1%,86,-6.3
Troy Brown,23.3,LAL,Forward,117,15,-11.6,-28,23,-6.8,15,-4.7%,65,-1.6%,19,-4.9%,58,+1.3,29,+4.8,63,-1.7%,17,-3.1%,23,+4.1%,82,-5.1
Jalen Brunson,26.2,NYK,Point,442,95,+24.0,+50,100,+36.1,98,+14.0%,76,-2.5%,90,+6.6%,91,+8.1,7,+12.1,1,+7.6%,16,-3.2%,86,-5.2%,61,-1.7
Isaiah Hartenstein,24.5,NYK,Big,213,45,-0.6,-2,50,+1.8,61,+1.6%,75,-2.5%,21,-4.6%,33,-2.4,36,+2.3,46,+0.5%,85,+3.4%,15,+5.1%,13,+5.5
Jarred Vanderbilt,23.6,LAL,Big,269,20,-9.9,-25,17,-9.5,27,-2.4%,18,+3.0%,83,+3.7%,14,-6.8,46,+0.5,33,+2.0%,51,+0.0%,70,-1.9%,47,+0.6
Bruce Brown,26.2,DEN,Wing,528,49,+0.5,+1,38,-2.2,50,+0.6%,11,+3.6%,60,+1.1%,85,+6.3,60,-2.7,58,-1.4%,73,+1.7%,65,-1.2%,53,-0.3
Mitchell Robinson,24.6,NYK,Big,298,36,-2.6,-7,35,-3.0,38,-1.4%,23,+2.1%,85,+4.4%,64,+2.4,54,-0.4,41,+0.9%,18,-3.1%,84,-5.0%,90,-7.7
De'Anthony Melton,24.4,PHI,Combo,269,63,+6.0,+15,41,-2.1,37,-1.7%,48,+0.0%,52,+0.6%,62,+2.0,82,-8.1,80,-3.7%,89,+3.8%,48,+0.6%,38,+1.6
Duncan Robinson,28.5,MIA,Wing,391,61,+5.1,+12,68,+6.4,80,+4.9%,28,+1.7%,78,+3.2%,26,-4.1,41,+1.3,43,+0.7%,73,+1.7%,40,+1.3%,25,+3.1
Haywood Highsmith,25.9,MIA,Big,144,27,-7.0,-17,36,-2.9,83,+5.8%,19,+2.8%,39,-1.6%,1,-14.1,31,+4.0,37,+1.5%,43,-0.4%,83,-4.7%,5,+8.3
Ja Morant,23.2,MEM,Point,187,58,+4.5,+10,67,+6.0,64,+2.0%,15,+3.1%,72,+2.7%,59,+1.8,38,+1.5,16,+4.3%,75,+1.9%,76,-3.3%,39,+1.5
RJ Barrett,22.4,NYK,Wing,375,5,-16.3,-35,13,-10.9,17,-4.2%,96,-5.6%,1,-13.6%,69,+3.1,27,+5.4,14,+4.6%,3,-5.4%,56,-0.3%,56,-0.8
DeAndre Hunter,24.9,ATL,Forward,246,68,+6.4,+15,73,+6.7,51,+0.6%,81,-3.2%,77,+3.1%,10,-7.5,48,+0.3,28,+2.5%,39,-0.6%,90,-6.2%,27,+2.9
Darius Garland,22.8,CLE,Point,188,74,+10.4,+17,73,+7.1,44,-0.3%,85,-3.7%,62,+1.1%,12,-7.3,63,-3.3,7,+5.6%,58,+0.7%,88,-5.6%,97,-12.8
Rui Hachimura,24.7,LAL,Forward,408,70,+7.0,+17,64,+5.1,53,+0.9%,66,-1.6%,13,-6.1%,90,+7.6,59,-1.9,65,-2.2%,32,-1.4%,52,+0.3%,35,+1.9
Cameron Johnson,26.7,BKN,Forward,151,78,+13.4,+13,71,+6.7,0,-10.4%,100,-13.3%,4,-9.2%,76,+4.9,73,-6.7,92,-6.8%,56,+0.5%,28,+3.4%,51,+0.0
Nickeil Alexander-Walker,24.2,MIN,Wing,206,86,+17.8,+39,82,+9.0,78,+3.4%,87,-3.9%,66,+1.9%,42,-1.2,85,-8.9,93,-6.9%,8,-3.9%,97,-9.9%,63,-2.3
Grant Williams,23.9,BOS,Big,237,13,-12.6,-30,48,+1.1,57,+1.2%,54,-0.5%,40,-1.6%,46,+0.0,6,+13.7,3,+6.6%,55,+0.4%,43,+1.0%,8,+7.0
Jordan Poole,23.4,GSW,Combo,270,38,-2.2,-6,33,-3.0,25,-2.5%,79,-2.7%,14,-5.6%,43,-0.7,56,-0.8,20,+3.6%,71,+1.7%,82,-4.6%,68,-2.9
Nicolas Claxton,23.5,BKN,Big,116,75,+10.5,+13,57,+3.0,90,+7.9%,47,+0.1%,38,-1.7%,7,-8.6,80,-7.6,99,-9.1%,1,-7.4%,80,-4.1%,94,-10.3
Terance Mann,26.0,LAC,Combo,132,98,+31.6,+54,93,+18.4,68,+2.3%,83,-3.6%,98,+11.0%,51,+0.7,94,-13.2,93,-7.0%,78,+2.3%,30,+2.9%,32,+2.4
Caleb Martin,27.1,MIA,Forward,737,85,+16.6,+39,87,+13.2,72,+2.8%,29,+1.3%,91,+6.9%,94,+9.7,63,-3.5,87,-4.7%,64,+1.3%,17,+5.1%,23,+4.0
Max Strus,26.6,MIA,Wing,707,43,-1.6,-4,26,-5.2,16,-4.6%,77,-2.6%,32,-2.4%,43,-0.5,65,-3.6,53,-0.2%,30,-2.0%,83,-4.7%,73,-3.6
Gabe Vincent,26.4,MIA,Combo,716,52,+1.8,+5,27,-5.0,28,-2.3%,93,-4.8%,11,-6.3%,18,-5.6,74,-6.7,61,-1.6%,34,-1.1%,75,-3.0%,70,-3.2
Anthony Edwards,21.2,MIN,Wing,279,78,+12.6,+29,98,+28.8,99,+15.6%,55,-0.7%,49,-0.1%,75,+4.3,3,+16.2,10,+5.0%,44,-0.4%,3,+10.5%,41,+1.4
Onyeka Okongwu,21.9,ATL,Big,150,48,+0.3,+1,78,+7.7,68,+2.3%,68,-1.8%,63,+1.5%,84,+5.8,18,+7.4,21,+3.6%,41,-0.6%,28,+3.5%,42,+1.3
Obi Toppin,24.7,NYK,Big,167,44,-1.3,-3,28,-4.9,28,-2.2%,78,-2.7%,50,+0.1%,3,-10.5,64,-3.5,55,-0.9%,68,+1.5%,68,-1.4%,77,-4.2
Saddiq Bey,23.6,ATL,Forward,166,8,-14.8,-33,79,+8.2,52,+0.8%,42,+0.4%,98,+10.4%,82,+5.7,0,+23.0,0,+7.8%,3,-4.9%,62,-0.8%,19,+4.5
Tyrese Maxey,22.0,PHI,Combo,419,84,+16.1,+34,83,+9.0,60,+1.6%,35,+0.9%,44,-0.4%,71,+3.8,76,-7.1,82,-4.0%,0,-8.0%,98,-10.5%,68,-2.9
Immanuel Quickley,23.4,NYK,Combo,171,68,+6.8,+18,16,-9.7,13,-4.8%,8,+4.1%,84,+4.4%,41,-1.2,97,-16.5,98,-8.9%,93,+4.5%,16,+5.1%,16,+5.0
Desmond Bane,24.4,MEM,Wing,231,42,-1.8,-4,40,-2.1,87,+6.6%,0,+6.1%,28,-2.6%,52,+0.7,53,-0.3,68,-2.3%,83,+3.2%,2,+12.1%,28,+2.8
Xavier Tillman,23.8,MEM,Big,183,83,+15.7,+29,57,+3.5,70,+2.6%,59,-1.1%,30,-2.5%,67,+2.7,92,-12.3,83,-4.1%,65,+1.4%,47,+0.8%,93,-9.1
Paul Reed,23.4,PHI,Big,145,55,+3.0,+8,66,+5.5,69,+2.4%,57,-0.9%,94,+8.9%,8,-7.9,33,+2.5,48,+0.3%,98,+5.9%,4,+10.4%,33,+2.2
Evan Mobley,21.4,CLE,Big,187,99,+33.6,+35,54,+2.8,35,-1.7%,63,-1.5%,80,+3.3%,63,+2.2,100,-30.8,94,-7.1%,97,+5.3%,77,-3.5%,100,-21.4
Davion Mitchell,24.2,SAC,Combo,138,18,-10.4,-25,7,-14.7,2,-9.2%,33,+1.1%,81,+3.4%,40,-1.3,68,-4.3,67,-2.3%,68,+1.5%,44,+0.8%,81,-4.9
Moses Moody,20.4,GSW,Wing,135,46,-0.5,-1,47,+1.0,47,+0.2%,28,+1.8%,18,-4.9%,50,+0.6,39,+1.5,51,+0.0%,49,-0.2%,78,-3.7%,17,+5.0
Quentin Grimes,22.5,NYK,Wing,240,67,+6.3,+16,46,+0.7,62,+1.6%,53,-0.5%,12,-6.2%,79,+5.5,71,-5.6,84,-4.3%,57,+0.5%,68,-1.5%,53,-0.1
Jock Landale,27.0,PHX,Big,106,76,+11.5,+27,60,+3.9,83,+5.2%,32,+1.1%,43,-0.6%,33,-2.4,79,-7.5,75,-3.0%,69,+1.5%,71,-2.2%,62,-1.8
Austin Reaves,24.4,LAL,Wing,617,80,+14.5,+34,59,+3.8,48,+0.3%,46,+0.2%,96,+9.6%,73,+3.9,88,-10.7,63,-2.0%,87,+3.7%,73,-2.7%,67,-2.8
Keegan Murray,22.2,SAC,Forward,191,40,-1.9,-5,43,-0.9,33,-1.9%,69,-2.0%,24,-3.7%,28,-3.2,43,+1.0,31,+2.3%,92,+4.0%,25,+3.8%,33,+2.2
Christian Braun,21.5,DEN,Combo,243,10,-13.3,-28,11,-11.3,32,-1.9%,4,+5.1%,68,+2.3%,61,+1.9,37,+2.0,73,-2.9%,63,+1.3%,12,+6.0%,49,+0.2
