Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
DeMar DeRozan,34.2,CHI,Forward,2987,61,+0.5%,13,-3.7%,65,+0.9%,97,+4.1%,93,+5.0%,81,+1.3%,16,-2.6%,32,-1.3%
Spencer Dinwiddie,30.6,BKN,Point,1471,62,+0.6%,12,-3.8%,58,+0.5%,18,-1.6%,36,-1.0%,99,+3.3%,73,+1.6%,93,+4.8%
Spencer Dinwiddie,30.6,LAL,Combo,671,79,+1.6%,8,-4.8%,73,+1.5%,56,+0.2%,70,+1.8%,66,+0.6%,81,+2.5%,83,+3.1%
Andre Drummond,30.2,CHI,Big,1343,28,-1.6%,98,+6.5%,70,+1.2%,33,-0.8%,56,+0.4%,9,-1.9%,3,-5.1%,2,-6.9%
Kris Dunn,29.6,UTA,Combo,1190,90,+2.7%,46,-0.4%,44,-0.3%,24,-1.1%,31,-1.4%,67,+0.6%,70,+1.3%,72,+1.9%
Kevin Durant,35.1,PHX,Big,2789,97,+4.1%,38,-1.1%,39,-0.7%,97,+3.6%,82,+3.0%,42,-0.3%,28,-1.6%,25,-1.9%
Joel Embiid,29.6,PHI,Big,1309,89,+2.7%,56,+0.3%,9,-3.5%,98,+4.9%,66,+1.4%,22,-1.0%,39,-0.8%,27,-1.8%
Dante Exum,28.3,DAL,Wing,1067,98,+4.4%,80,+2.3%,46,-0.1%,26,-1.1%,34,-1.2%,30,-0.8%,45,-0.3%,36,-1.1%
Dorian Finney-Smith,30.5,BKN,Big,1926,61,+0.5%,42,-0.8%,9,-3.6%,49,-0.1%,12,-3.6%,81,+1.3%,86,+3.2%,91,+4.5%
Evan Fournier,31.0,DET,Wing,535,22,-2.1%,1,-8.7%,93,+4.2%,85,+1.7%,95,+5.9%,97,+2.9%,50,-0.1%,81,+2.8%
Danilo Gallinari,35.2,WAS,Big,385,50,-0.2%,6,-5.5%,7,-3.9%,83,+1.6%,21,-2.3%,39,-0.4%,100,+8.2%,99,+7.8%
Danilo Gallinari,35.2,MIL,Forward,135,24,-2.0%,22,-2.4%,100,+11.0%,77,+1.1%,100,+12.1%,3,-2.4%,1,-7.2%,0,-9.6%
Paul George,33.5,LAC,Forward,2499,99,+5.3%,39,-1.1%,37,-0.7%,89,+2.2%,67,+1.5%,44,-0.2%,47,-0.3%,44,-0.5%
Taj Gibson,38.4,NYK,Big,157,14,-3.2%,3,-6.4%,52,+0.2%,96,+3.3%,85,+3.4%,94,+2.1%,65,+0.9%,83,+3.0%
Rudy Gobert,31.3,MIN,Big,2592,83,+2.0%,89,+3.7%,16,-2.6%,73,+0.9%,29,-1.6%,35,-0.6%,31,-1.4%,24,-2.0%
Aaron Gordon,28.1,DEN,Big,2296,73,+1.2%,66,+1.0%,30,-1.3%,77,+1.0%,47,-0.2%,64,+0.5%,33,-1.2%,41,-0.8%
Eric Gordon,34.9,PHX,Wing,1879,72,+1.2%,62,+0.9%,38,-0.7%,7,-2.5%,15,-3.1%,36,-0.5%,83,+2.8%,76,+2.3%
Jerami Grant,29.6,POR,Forward,1829,79,+1.6%,80,+2.3%,30,-1.2%,94,+2.8%,68,+1.6%,52,+0.0%,8,-3.9%,10,-3.9%
Draymond Green,33.7,GSW,Big,1489,84,+2.1%,90,+3.7%,19,-2.2%,30,-0.9%,16,-3.1%,65,+0.5%,35,-1.1%,43,-0.5%
Jeff Green,37.2,HOU,Big,1289,24,-1.9%,45,-0.5%,47,-0.1%,40,-0.4%,42,-0.6%,96,+2.7%,28,-1.6%,66,+1.1%
Tim Hardaway Jr.,31.6,DAL,Wing,2107,30,-1.4%,20,-2.8%,46,-0.2%,50,+0.0%,47,-0.2%,70,+0.7%,80,+2.3%,83,+3.0%
James Harden,34.2,LAC,Combo,2464,91,+2.9%,30,-1.7%,36,-0.7%,9,-2.3%,17,-3.0%,81,+1.3%,87,+3.5%,92,+4.8%
Gary Harris,29.1,ORL,Wing,1292,67,+0.9%,38,-1.1%,83,+2.3%,7,-2.6%,47,-0.3%,67,+0.6%,62,+0.8%,68,+1.4%
Joe Harris,32.2,DET,Forward,163,40,-0.8%,85,+3.0%,16,-2.5%,6,-2.6%,5,-5.1%,88,+1.7%,57,+0.4%,74,+2.0%
Tobias Harris,31.3,PHI,Forward,2359,72,+1.1%,56,+0.3%,51,+0.1%,42,-0.4%,48,-0.2%,56,+0.2%,47,-0.3%,48,-0.1%
Gordon Hayward,33.6,CHA,Wing,797,94,+3.4%,87,+3.4%,80,+2.1%,58,+0.3%,77,+2.4%,44,-0.2%,3,-5.6%,4,-5.8%
Gordon Hayward,33.6,OKC,Forward,419,18,-2.6%,25,-2.1%,74,+1.6%,65,+0.7%,76,+2.2%,57,+0.2%,45,-0.3%,48,-0.1%
Buddy Hield,30.9,IND,Wing,1328,91,+2.8%,12,-3.8%,8,-3.6%,53,+0.1%,13,-3.5%,67,+0.6%,99,+6.8%,98,+7.4%
Buddy Hield,30.9,PHI,Wing,811,13,-3.3%,74,+1.7%,40,-0.6%,30,-0.9%,31,-1.5%,72,+0.8%,37,-1.0%,46,-0.2%
Jrue Holiday,33.4,BOS,Combo,2255,52,-0.1%,58,+0.5%,45,-0.3%,44,-0.3%,43,-0.5%,61,+0.4%,46,-0.3%,51,+0.1%
Justin Holiday,34.6,DEN,Combo,785,57,+0.2%,65,+1.0%,38,-0.7%,47,-0.2%,39,-0.8%,89,+1.7%,24,-1.9%,47,-0.1%
Richaun Holmes,30.0,DAL,Big,164,2,-7.8%,78,+2.0%,98,+6.2%,11,-2.1%,90,+4.1%,1,-3.1%,12,-3.1%,4,-6.1%
Richaun Holmes,30.0,WAS,Big,317,38,-0.9%,72,+1.5%,74,+1.6%,78,+1.1%,80,+2.7%,31,-0.7%,10,-3.4%,9,-4.2%
Al Horford,37.4,BOS,Big,1735,74,+1.3%,26,-2.1%,49,+0.0%,36,-0.6%,42,-0.6%,90,+1.8%,65,+0.9%,80,+2.7%
Danuel House,30.4,PHI,Wing,450,6,-5.3%,62,+0.8%,97,+5.3%,55,+0.2%,94,+5.5%,36,-0.5%,2,-5.9%,3,-6.4%
Joe Ingles,36.1,ORL,Wing,1151,96,+4.0%,81,+2.5%,62,+0.8%,36,-0.6%,51,+0.1%,37,-0.5%,20,-2.2%,18,-2.7%
Brandon Ingram,26.2,NOP,Wing,2095,77,+1.5%,44,-0.6%,33,-1.0%,99,+5.7%,92,+4.8%,31,-0.7%,10,-3.4%,10,-4.1%
Kyrie Irving,31.6,DAL,Combo,2027,77,+1.6%,55,+0.3%,72,+1.3%,35,-0.7%,58,+0.6%,15,-1.3%,57,+0.4%,38,-0.9%
Reggie Jackson,33.5,DEN,Combo,1785,19,-2.4%,49,-0.1%,68,+1.1%,18,-1.6%,44,-0.5%,68,+0.6%,51,-0.0%,59,+0.6%
LeBron James,38.8,LAL,Forward,2501,93,+3.1%,100,+9.1%,4,-4.7%,4,-3.0%,1,-7.7%,93,+2.0%,9,-3.4%,31,-1.4%
Nikola Jokic,28.7,DEN,Big,2736,100,+7.7%,63,+0.9%,52,+0.2%,51,+0.0%,52,+0.2%,86,+1.5%,15,-2.6%,35,-1.1%
Damian Jones,28.3,CLE,Big,181,1,-8.2%,45,-0.5%,10,-3.3%,43,-0.3%,12,-3.6%,53,+0.1%,92,+4.1%,89,+4.1%
Tyus Jones,27.5,WAS,Point,1932,64,+0.7%,33,-1.4%,89,+3.4%,71,+0.8%,90,+4.2%,96,+2.4%,3,-5.2%,17,-2.8%
Derrick Jones Jr.,26.7,DAL,Forward,1769,32,-1.3%,53,+0.1%,78,+2.0%,24,-1.2%,59,+0.7%,44,-0.2%,40,-0.7%,39,-0.9%
DeAndre Jordan,35.3,DEN,Big,380,5,-5.9%,18,-2.9%,70,+1.2%,82,+1.5%,80,+2.7%,12,-1.7%,75,+1.9%,54,+0.3%
Cory Joseph,32.2,GSW,Combo,262,91,+2.9%,45,-0.5%,94,+4.7%,7,-2.4%,77,+2.3%,78,+1.1%,14,-2.9%,26,-1.8%
Zach LaVine,28.6,CHI,Wing,871,50,-0.2%,25,-2.1%,13,-2.7%,74,+1.0%,27,-1.8%,44,-0.2%,92,+4.1%,88,+3.9%
Caris LeVert,29.2,CLE,Wing,1923,50,-0.2%,50,-0.0%,64,+0.9%,6,-2.6%,27,-1.7%,70,+0.7%,67,+1.1%,70,+1.8%
Alex Len,30.4,SAC,Big,403,60,+0.4%,10,-4.2%,25,-1.7%,88,+2.1%,55,+0.4%,82,+1.3%,81,+2.5%,87,+3.8%
Kawhi Leonard,32.3,LAC,Big,2329,77,+1.5%,41,-0.9%,86,+2.8%,63,+0.5%,84,+3.2%,51,+0.0%,18,-2.4%,20,-2.4%
Damian Lillard,33.3,MIL,Point,2578,85,+2.2%,82,+2.7%,6,-4.2%,11,-2.1%,3,-6.3%,60,+0.3%,86,+3.4%,86,+3.7%
Kevon Looney,27.7,GSW,Big,1182,34,-1.2%,8,-4.9%,46,-0.2%,95,+3.1%,81,+2.9%,8,-1.9%,90,+4.0%,74,+2.1%
Brook Lopez,35.6,MIL,Big,2399,39,-0.9%,52,+0.1%,43,-0.4%,40,-0.4%,40,-0.8%,5,-2.2%,83,+2.8%,60,+0.7%
Kevin Love,35.1,MIA,Big,922,49,-0.3%,74,+1.7%,9,-3.4%,10,-2.2%,4,-5.6%,16,-1.3%,96,+5.2%,89,+3.9%
Kyle Lowry,37.6,MIA,Point,1034,54,+0.0%,49,-0.1%,37,-0.7%,57,+0.3%,44,-0.5%,64,+0.5%,53,+0.1%,59,+0.6%
Kyle Lowry,37.6,PHI,Combo,650,53,+0.0%,5,-5.8%,34,-0.9%,82,+1.4%,57,+0.6%,99,+3.3%,76,+2.0%,95,+5.3%
Trey Lyles,28.0,SAC,Big,1146,86,+2.2%,54,+0.2%,22,-1.9%,46,-0.2%,24,-2.1%,60,+0.3%,73,+1.5%,71,+1.8%
Wesley Matthews,37.0,ATL,Forward,395,16,-2.9%,4,-6.1%,66,+1.0%,68,+0.7%,69,+1.7%,39,-0.4%,94,+4.8%,91,+4.4%
CJ McCollum,32.1,NOP,Combo,2156,67,+0.9%,39,-1.1%,75,+1.7%,33,-0.8%,61,+0.9%,13,-1.6%,74,+1.8%,53,+0.2%
TJ McConnell,31.6,IND,Point,1221,57,+0.2%,83,+2.8%,96,+5.1%,24,-1.2%,88,+3.9%,38,-0.4%,2,-6.2%,3,-6.7%
Doug McDermott,31.8,SAS,Forward,685,67,+0.9%,65,+1.0%,31,-1.2%,9,-2.3%,13,-3.4%,57,+0.2%,78,+2.2%,78,+2.4%
Doug McDermott,31.8,IND,Wing,178,94,+3.5%,18,-2.9%,77,+1.9%,15,-1.8%,51,+0.1%,65,+0.5%,79,+2.3%,81,+2.8%
JaVale McGee,35.8,SAC,Big,296,66,+0.8%,81,+2.5%,84,+2.5%,2,-3.4%,37,-0.9%,7,-2.1%,60,+0.6%,29,-1.5%
Khris Middleton,32.2,MIL,Wing,1486,64,+0.7%,69,+1.4%,60,+0.7%,85,+1.7%,78,+2.4%,7,-2.0%,27,-1.7%,11,-3.8%
Patty Mills,35.2,ATL,Combo,187,6,-5.1%,8,-4.8%,88,+3.3%,34,-0.8%,79,+2.5%,91,+1.9%,58,+0.4%,77,+2.3%
Patty Mills,35.2,MIA,Combo,199,70,+1.0%,31,-1.6%,21,-2.1%,96,+3.3%,64,+1.1%,24,-1.0%,72,+1.5%,57,+0.5%
Marcus Morris,34.2,PHI,Forward,621,11,-3.6%,7,-5.2%,89,+3.4%,81,+1.3%,92,+4.7%,41,-0.3%,63,+0.8%,57,+0.5%
Marcus Morris,34.2,CLE,Big,169,3,-6.5%,4,-6.0%,69,+1.2%,98,+4.3%,94,+5.5%,43,-0.2%,62,+0.8%,58,+0.6%
Markieff Morris,34.2,DAL,Big,164,2,-7.9%,59,+0.5%,3,-5.0%,100,+8.7%,87,+3.7%,2,-2.8%,32,-1.3%,9,-4.2%
Dejounte Murray,27.1,ATL,Combo,2781,33,-1.3%,54,+0.2%,80,+2.1%,86,+1.8%,89,+4.0%,29,-0.8%,10,-3.4%,9,-4.1%
Jamal Murray,26.7,DEN,Point,1858,97,+4.1%,16,-3.2%,62,+0.7%,94,+2.9%,86,+3.6%,43,-0.2%,48,-0.2%,44,-0.4%
Mike Muscala,32.3,WAS,Big,318,11,-3.7%,40,-1.0%,2,-5.3%,16,-1.8%,2,-7.1%,81,+1.3%,99,+6.8%,99,+8.1%
Mike Muscala,32.3,DET,Big,165,96,+4.0%,7,-5.1%,46,-0.2%,72,+0.8%,58,+0.7%,71,+0.7%,88,+3.6%,90,+4.4%
Larry Nance Jr.,30.8,NOP,Big,1204,34,-1.1%,66,+1.1%,6,-4.1%,28,-1.0%,6,-5.0%,97,+2.7%,70,+1.2%,89,+3.9%
Georges Niang,30.4,CLE,Forward,1759,76,+1.5%,14,-3.5%,60,+0.6%,17,-1.7%,36,-1.0%,88,+1.6%,84,+2.9%,91,+4.5%
Jusuf Nurkic,29.2,PHX,Big,2076,99,+4.7%,76,+1.8%,30,-1.3%,56,+0.2%,36,-1.0%,68,+0.6%,31,-1.4%,40,-0.8%
Kelly Olynyk,32.5,UTA,Big,1004,50,-0.2%,94,+4.5%,20,-2.2%,62,+0.5%,28,-1.7%,41,-0.3%,16,-2.5%,17,-2.8%
Kelly Olynyk,32.5,TOR,Big,739,92,+3.0%,88,+3.4%,0,-7.6%,75,+1.0%,2,-6.7%,34,-0.6%,90,+3.9%,84,+3.3%
Kelly Oubre,27.9,PHI,Forward,2030,39,-0.8%,64,+0.9%,56,+0.4%,48,-0.1%,54,+0.3%,52,+0.0%,33,-1.3%,33,-1.3%
Chris Paul,38.5,GSW,Combo,1529,41,-0.7%,9,-4.8%,55,+0.3%,92,+2.7%,83,+3.0%,79,+1.1%,61,+0.7%,70,+1.8%
Cameron Payne,29.2,MIL,Combo,666,36,-1.0%,10,-4.4%,89,+3.3%,89,+2.2%,94,+5.5%,27,-0.8%,46,-0.3%,35,-1.1%
Cameron Payne,29.2,PHI,Combo,574,28,-1.6%,80,+2.3%,48,-0.0%,16,-1.7%,28,-1.7%,2,-2.6%,76,+2.0%,43,-0.6%
Mason Plumlee,33.7,LAC,Big,627,63,+0.7%,75,+1.8%,22,-2.0%,73,+0.9%,36,-1.0%,72,+0.8%,30,-1.5%,41,-0.7%
Jakob Poeltl,28.0,TOR,Big,1319,82,+2.0%,49,-0.2%,98,+7.0%,49,-0.0%,97,+6.9%,18,-1.2%,3,-5.6%,3,-6.8%
Otto Porter,30.4,TOR,Forward,165,21,-2.2%,7,-5.1%,87,+3.1%,70,+0.8%,88,+3.9%,29,-0.8%,75,+2.0%,66,+1.2%
Bobby Portis,28.7,MIL,Big,1984,33,-1.2%,9,-4.5%,87,+3.2%,94,+2.9%,96,+6.1%,64,+0.5%,22,-2.1%,29,-1.6%
Kristaps Porzingis,28.2,BOS,Big,1689,58,+0.3%,95,+4.7%,75,+1.7%,48,-0.1%,68,+1.7%,3,-2.4%,7,-3.9%,3,-6.3%
Dwight Powell,32.3,DAL,Big,781,21,-2.2%,28,-1.9%,29,-1.4%,96,+3.3%,72,+1.9%,72,+0.8%,38,-0.8%,49,-0.0%
Norman Powell,30.4,LAC,Wing,1956,55,+0.1%,70,+1.4%,37,-0.7%,20,-1.4%,23,-2.1%,51,+0.0%,61,+0.7%,61,+0.7%
Taurean Prince,29.6,LAL,Wing,2092,14,-3.1%,31,-1.6%,72,+1.3%,65,+0.6%,73,+2.0%,42,-0.3%,50,-0.1%,45,-0.3%
Julius Randle,28.9,NYK,Forward,1625,88,+2.5%,41,-0.9%,71,+1.3%,63,+0.5%,70,+1.8%,58,+0.2%,35,-1.1%,39,-0.9%
Josh Richardson,30.1,MIA,Combo,1080,36,-1.0%,24,-2.2%,40,-0.5%,77,+1.1%,57,+0.5%,20,-1.1%,83,+2.8%,69,+1.7%
Derrick Rose,35.1,MEM,Point,399,54,+0.0%,42,-0.8%,95,+5.0%,66,+0.7%,94,+5.7%,45,-0.1%,4,-4.7%,7,-4.9%
Terry Rozier,29.6,CHA,Combo,1064,85,+2.2%,15,-3.5%,30,-1.2%,60,+0.3%,38,-0.9%,47,-0.1%,93,+4.4%,90,+4.3%
Terry Rozier,29.6,MIA,Point,974,15,-3.0%,19,-2.8%,76,+1.8%,86,+1.9%,86,+3.7%,90,+1.8%,16,-2.6%,40,-0.8%
D'Angelo Russell,27.7,LAL,Point,2478,78,+1.6%,22,-2.4%,48,-0.0%,44,-0.3%,47,-0.3%,54,+0.1%,82,+2.6%,80,+2.7%
Domantas Sabonis,27.5,SAC,Big,2922,61,+0.6%,71,+1.4%,50,+0.0%,67,+0.7%,59,+0.7%,59,+0.2%,17,-2.4%,22,-2.2%
Dario Saric,29.6,GSW,Big,1075,18,-2.6%,20,-2.7%,61,+0.7%,17,-1.6%,38,-0.9%,84,+1.5%,77,+2.1%,85,+3.6%
Dennis Schroder,30.1,TOR,Point,1570,83,+2.0%,55,+0.3%,82,+2.2%,65,+0.7%,81,+2.9%,85,+1.5%,4,-4.7%,14,-3.2%
Dennis Schroder,30.1,BKN,Point,923,76,+1.5%,24,-2.2%,10,-3.2%,55,+0.2%,16,-3.1%,75,+0.9%,93,+4.4%,95,+5.3%
Pascal Siakam,29.6,TOR,Big,1366,78,+1.6%,91,+3.9%,90,+3.5%,50,-0.0%,86,+3.5%,12,-1.6%,2,-5.8%,1,-7.4%
Pascal Siakam,29.6,IND,Forward,1302,52,-0.1%,68,+1.2%,26,-1.6%,90,+2.4%,61,+0.8%,12,-1.7%,45,-0.3%,24,-2.0%
Ben Simmons,27.3,BKN,Point,358,64,+0.7%,52,+0.1%,20,-2.2%,81,+1.3%,39,-0.8%,80,+1.3%,42,-0.5%,61,+0.8%
Marcus Smart,29.7,MEM,Combo,604,88,+2.7%,39,-1.0%,23,-1.8%,35,-0.7%,20,-2.5%,82,+1.4%,78,+2.2%,85,+3.6%
Ish Smith,35.3,CHA,Combo,724,12,-3.6%,78,+2.0%,53,+0.2%,75,+1.0%,64,+1.2%,24,-1.0%,20,-2.2%,14,-3.2%
Garrett Temple,37.5,TOR,Combo,208,4,-6.0%,19,-2.9%,57,+0.4%,91,+2.5%,82,+2.9%,98,+2.9%,13,-3.0%,49,-0.1%
Klay Thompson,33.7,GSW,Wing,2284,73,+1.2%,23,-2.3%,31,-1.2%,81,+1.3%,52,+0.2%,41,-0.3%,81,+2.5%,75,+2.1%
Tristan Thompson,32.6,CLE,Big,469,38,-0.9%,5,-5.7%,51,+0.1%,58,+0.3%,56,+0.4%,84,+1.5%,89,+3.8%,95,+5.3%
Karl-Anthony Towns,28.0,MIN,Big,2024,87,+2.5%,77,+2.0%,40,-0.6%,51,+0.0%,43,-0.5%,29,-0.8%,41,-0.6%,31,-1.4%
PJ Tucker,38.5,LAC,Big,417,16,-2.9%,11,-4.0%,33,-1.0%,98,+4.3%,84,+3.3%,40,-0.4%,69,+1.2%,62,+0.8%
Myles Turner,27.6,IND,Big,2076,65,+0.8%,18,-3.0%,45,-0.2%,63,+0.5%,54,+0.3%,55,+0.1%,82,+2.5%,80,+2.7%
Jonas Valanciunas,31.5,NOP,Big,1918,75,+1.3%,38,-1.2%,92,+4.1%,85,+1.7%,95,+5.8%,5,-2.3%,18,-2.4%,7,-4.7%
Fred VanVleet,29.7,HOU,Point,2684,83,+2.0%,13,-3.7%,50,+0.0%,80,+1.3%,65,+1.3%,45,-0.1%,82,+2.6%,78,+2.4%
Nikola Vucevic,33.0,CHI,Big,2607,71,+1.1%,4,-6.0%,33,-1.0%,64,+0.6%,45,-0.4%,58,+0.2%,97,+6.2%,97,+6.4%
TJ Warren,30.2,MIN,Forward,115,29,-1.5%,13,-3.7%,87,+3.1%,16,-1.7%,66,+1.4%,15,-1.3%,87,+3.5%,76,+2.2%
Russell Westbrook,35.0,LAC,Point,1518,35,-1.1%,96,+5.5%,53,+0.2%,26,-1.0%,38,-0.8%,31,-0.7%,7,-3.9%,8,-4.6%
Andrew Wiggins,28.7,GSW,Forward,1914,68,+0.9%,40,-1.0%,31,-1.1%,73,+0.9%,48,-0.2%,39,-0.4%,74,+1.6%,67,+1.2%
Christian Wood,28.1,LAL,Big,813,44,-0.5%,52,+0.1%,54,+0.2%,72,+0.9%,63,+1.1%,4,-2.3%,68,+1.1%,33,-1.2%
Delon Wright,31.5,WAS,Combo,435,44,-0.6%,79,+2.2%,15,-2.6%,17,-1.7%,9,-4.2%,13,-1.5%,87,+3.5%,74,+2.0%
Delon Wright,31.5,MIA,Combo,259,93,+3.4%,68,+1.2%,14,-2.7%,69,+0.8%,25,-1.9%,65,+0.5%,54,+0.2%,60,+0.7%
Thaddeus Young,35.4,TOR,Big,326,82,+1.9%,73,+1.6%,79,+2.1%,48,-0.1%,73,+2.0%,16,-1.3%,19,-2.4%,12,-3.6%
Cody Zeller,31.1,NOP,Big,191,32,-1.3%,11,-4.0%,20,-2.2%,93,+2.7%,57,+0.5%,57,+0.2%,86,+3.2%,85,+3.4%
Ivica Zubac,26.6,LAC,Big,1793,51,-0.2%,17,-3.2%,94,+4.7%,34,-0.7%,89,+4.0%,46,-0.1%,41,-0.7%,40,-0.8%
Gary Payton II,30.9,GSW,Wing,665,60,+0.5%,56,+0.3%,39,-0.6%,26,-1.1%,28,-1.7%,90,+1.8%,43,-0.4%,67,+1.4%
