Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Pat Connaughton,31.8,MIL,Wing,570,21,+3.7,51,-0.2,12,+3.6%,73,+0.9%,26,+2.0,14,+2.4,60,-3.1
Seth Curry,34.2,CHA,Wing,1056,50,+0.1,56,-0.8,81,-2.4%,27,-1.0%,56,-0.5,59,-0.4,53,-1.4
Stephen Curry,36.6,GSW,Point,2250,9,+6.0,5,+7.6,70,-1.4%,18,-1.4%,30,+1.7,18,+2.0,61,-3.2
Anthony Davis,31.6,LAL,Big,1439,63,-1.4,71,-2.2,93,-3.9%,18,-1.4%,85,-3.6,67,-1.1,84,-13.2
Anthony Davis,31.6,DAL,Big,265,98,-9.6,89,-5.7,99,-6.4%,77,+1.1%,100,-18.3,99,-5.8,100,-61.4
DeMar DeRozan,35.2,SAC,Wing,2761,47,+0.3,47,+0.2,49,+0.0%,17,-1.5%,25,+2.2,15,+2.2,61,-3.2
Spencer Dinwiddie,31.6,DAL,Combo,2097,22,+3.5,22,+3.3,69,-1.3%,46,-0.2%,22,+2.4,51,+0.0,19,+11.5
Andre Drummond,31.2,PHI,Big,741,21,+3.7,13,+4.4,81,-2.4%,27,-1.0%,93,-5.6,64,-0.9,95,-22.4
Kris Dunn,30.6,LAC,Combo,1779,86,-4.8,91,-6.2,41,+0.7%,51,+0.0%,65,-1.2,53,-0.1,72,-6.7
Kevin Durant,36.1,PHX,Big,2262,44,+0.6,33,+1.7,93,-3.9%,11,-1.8%,64,-1.1,50,+0.0,71,-6.3
Joel Embiid,30.6,PHI,Big,574,98,-9.7,98,-9.6,98,-5.3%,26,-1.0%,89,-4.4,92,-3.4,56,-2.1
Dante Exum,29.3,DAL,Combo,370,36,+1.5,10,+4.9,45,+0.3%,17,-1.5%,48,+0.0,11,+2.7,85,-13.5
Dorian Finney-Smith,31.5,BKN,Big,579,86,-4.7,82,-4.2,22,+2.1%,53,+0.1%,34,+1.3,38,+0.7,41,+2.5
Dorian Finney-Smith,31.5,LAL,Forward,1236,95,-7.8,85,-4.7,61,-0.8%,71,+0.8%,70,-1.7,54,-0.2,69,-6.0
Paul George,34.5,PHI,Wing,1321,96,-8.5,92,-6.7,90,-3.5%,82,+1.3%,95,-5.8,97,-4.7,49,-0.2
Taj Gibson,39.4,CHA,Big,386,85,-4.5,82,-4.1,71,-1.4%,34,-0.7%,56,-0.5,50,+0.1,60,-3.2
Rudy Gobert,32.4,MIN,Big,2382,94,-7.8,93,-7.2,95,-4.2%,32,-0.8%,73,-2.1,89,-3.2,29,+6.6
Aaron Gordon,29.1,DEN,Big,1444,75,-3.0,60,-1.1,88,-3.1%,61,+0.4%,56,-0.5,70,-1.3,32,+5.8
Eric Gordon,35.9,PHI,Wing,756,41,+0.9,59,-1.0,13,+3.3%,48,-0.1%,39,+0.8,25,+1.5,63,-4.1
Jerami Grant,30.6,POR,Big,1523,49,+0.1,23,+3.1,65,-0.9%,30,-0.9%,63,-1.1,63,-0.7,57,-2.4
Draymond Green,34.7,GSW,Big,1980,76,-3.1,72,-2.6,68,-1.2%,60,+0.3%,26,+2.0,59,-0.4,16,+14.0
Jeff Green,38.2,HOU,Forward,348,1,+12.6,0,+13.5,68,-1.3%,67,+0.6%,23,+2.3,25,+1.4,44,+1.7
Tim Hardaway Jr.,32.6,DET,Forward,2152,21,+3.7,18,+3.7,72,-1.4%,33,-0.7%,42,+0.5,41,+0.6,57,-2.4
James Harden,35.2,LAC,Point,2787,32,+1.9,33,+1.7,41,+0.6%,54,+0.1%,76,-2.5,47,+0.3,90,-16.5
Gary Harris,30.1,ORL,Wing,709,71,-2.2,84,-4.5,39,+0.8%,8,-2.0%,66,-1.3,23,+1.6,91,-19.0
Tobias Harris,32.3,DET,Forward,2305,73,-2.4,67,-1.9,96,-4.7%,80,+1.2%,96,-6.4,90,-3.3,87,-14.6
Buddy Hield,31.9,GSW,Wing,1834,35,+1.7,42,+0.8,24,+2.0%,24,-1.1%,32,+1.5,11,+2.7,76,-8.2
Jrue Holiday,34.4,BOS,Combo,1891,81,-3.9,89,-5.7,50,+0.0%,21,-1.2%,35,+1.2,32,+1.1,47,+0.8
Richaun Holmes,31.0,WAS,Big,507,78,-3.4,87,-5.1,95,-4.3%,94,+2.4%,97,-6.7,90,-3.3,84,-13.2
Al Horford,38.4,BOS,Big,1658,69,-2.0,49,-0.0,87,-3.0%,90,+2.0%,83,-3.2,93,-3.9,30,+6.3
Joe Ingles,37.1,MIN,Forward,114,22,+3.6,58,-0.9,82,-2.6%,37,-0.6%,17,+3.0,97,-4.7,0,+57.2
Brandon Ingram,27.2,NOP,Wing,595,67,-1.8,81,-4.0,90,-3.4%,48,-0.1%,82,-3.1,92,-3.4,33,+5.0
Kyrie Irving,32.6,DAL,Combo,1802,68,-2.0,59,-1.0,27,+1.7%,63,+0.5%,32,+1.6,21,+1.7,58,-2.6
Reggie Jackson,34.5,PHI,Combo,362,62,-1.3,49,-0.0,36,+1.2%,99,+4.4%,87,-4.0,85,-2.7,62,-3.6
LeBron James,39.8,LAL,Big,2443,18,+4.1,4,+8.6,58,-0.6%,69,+0.7%,88,-4.1,86,-2.7,66,-5.0
Nikola Jokic,29.7,DEN,Big,2570,40,+1.1,15,+4.2,80,-2.3%,99,+4.4%,87,-4.0,89,-3.2,53,-1.4
Tyus Jones,28.5,PHX,Point,2163,79,-3.4,83,-4.3,34,+1.3%,8,-2.0%,27,+1.9,19,+1.9,52,-1.1
Derrick Jones Jr.,27.7,LAC,Big,1864,45,+0.4,45,+0.4,82,-2.7%,77,+1.1%,72,-1.9,81,-2.4,34,+4.4
DeAndre Jordan,36.3,DEN,Big,670,77,-3.3,79,-3.7,74,-1.7%,3,-3.1%,37,+1.0,48,+0.3,37,+3.5
Cory Joseph,33.2,ORL,Point,552,59,-0.9,73,-2.7,52,-0.3%,9,-2.0%,25,+2.1,45,+0.3,18,+12.3
Zach LaVine,29.6,CHI,Wing,1431,60,-0.9,73,-2.7,48,+0.1%,24,-1.1%,47,+0.1,41,+0.6,63,-4.0
Zach LaVine,29.6,SAC,Combo,1169,6,+6.9,3,+8.9,24,+2.0%,26,-1.0%,44,+0.4,26,+1.4,74,-7.9
Caris LeVert,30.2,CLE,Wing,896,25,+3.1,48,+0.1,10,+4.0%,19,-1.3%,17,+3.1,30,+1.2,23,+10.1
Caris LeVert,30.2,ATL,Wing,691,5,+7.0,18,+3.6,11,+3.9%,86,+1.7%,8,+4.9,33,+1.0,9,+19.9
Alex Len,31.4,SAC,Big,215,4,+7.6,5,+7.0,2,+7.5%,16,-1.6%,3,+7.0,3,+5.1,38,+3.1
Alex Len,31.4,LAL,Big,101,0,+20.3,5,+7.5,5,+5.0%,15,-1.6%,0,+21.0,0,+9.6,3,+33.2
Kawhi Leonard,33.3,LAC,Forward,1179,77,-3.2,63,-1.4,89,-3.3%,90,+2.0%,60,-0.9,75,-1.7,28,+7.2
Damian Lillard,34.3,MIL,Point,2092,31,+2.2,39,+1.1,54,-0.3%,17,-1.5%,42,+0.5,62,-0.6,29,+6.5
Kevon Looney,28.7,GSW,Big,1110,48,+0.3,70,-2.2,34,+1.3%,49,-0.0%,76,-2.5,52,-0.0,86,-14.1
Brook Lopez,36.6,MIL,Big,2544,80,-3.6,41,+0.8,94,-4.2%,31,-0.8%,69,-1.6,82,-2.5,31,+6.0
Kevin Love,36.2,MIA,Big,251,15,+4.8,11,+4.7,74,-1.7%,23,-1.1%,93,-5.6,59,-0.4,97,-29.5
Kyle Lowry,38.6,PHI,Combo,652,97,-8.8,88,-5.4,98,-5.1%,62,+0.4%,97,-6.9,98,-5.1,65,-4.8
Trey Lyles,29.0,SAC,Big,1317,30,+2.2,53,-0.4,25,+1.8%,57,+0.2%,50,-0.2,49,+0.1,59,-2.7
CJ McCollum,33.1,NOP,Combo,1828,40,+0.9,24,+2.8,48,+0.1%,58,+0.3%,26,+2.0,19,+1.9,58,-2.6
TJ McConnell,32.6,IND,Point,1413,17,+4.4,14,+4.3,37,+1.1%,30,-0.9%,22,+2.4,12,+2.5,55,-1.9
Doug McDermott,32.8,SAC,Forward,260,49,+0.2,59,-1.0,52,-0.2%,98,+3.3%,85,-3.7,55,-0.3,92,-19.3
Khris Middleton,33.2,MIL,Forward,533,33,+1.8,25,+2.7,60,-0.7%,38,-0.6%,45,+0.3,33,+1.0,64,-4.4
Khris Middleton,33.2,WAS,Forward,309,90,-5.9,86,-4.9,90,-3.5%,72,+0.8%,77,-2.6,51,+0.0,83,-12.2
Patty Mills,36.2,UTA,Point,260,100,-12.3,98,-9.9,64,-0.9%,57,+0.3%,45,+0.3,77,-1.8,16,+13.8
Markieff Morris,35.2,LAL,Big,106,15,+4.8,17,+3.9,14,+3.1%,11,-1.8%,20,+2.6,21,+1.8,47,+0.4
Dejounte Murray,28.1,NOP,Point,1012,47,+0.3,37,+1.3,29,+1.5%,26,-1.0%,32,+1.5,7,+3.3,83,-12.6
Jamal Murray,27.7,DEN,Combo,2409,34,+1.8,12,+4.5,32,+1.4%,71,+0.8%,44,+0.4,30,+1.2,66,-4.9
Larry Nance Jr.,31.8,ATL,Big,463,13,+5.1,6,+6.5,82,-2.7%,78,+1.1%,74,-2.2,80,-2.2,42,+2.3
Georges Niang,31.4,CLE,Forward,1005,37,+1.4,50,-0.0,18,+2.6%,72,+0.9%,23,+2.3,49,+0.2,18,+12.1
Georges Niang,31.4,ATL,Forward,640,2,+8.8,8,+6.1,18,+2.7%,76,+1.0%,21,+2.6,68,-1.2,7,+22.3
Jusuf Nurkic,30.2,PHX,Big,591,46,+0.4,14,+4.4,99,-6.8%,56,+0.2%,82,-3.2,88,-3.1,45,+1.4
Jusuf Nurkic,30.2,CHA,Big,465,90,-6.0,92,-6.7,93,-3.9%,83,+1.4%,91,-4.9,95,-4.1,51,-0.9
Kelly Olynyk,33.5,TOR,Big,377,20,+3.7,44,+0.5,3,+6.3%,3,-2.9%,3,+6.9,1,+7.7,86,-14.2
Kelly Olynyk,33.5,NOP,Big,507,99,-10.8,98,-10.0,79,-2.2%,67,+0.6%,98,-8.0,87,-2.9,96,-23.6
Kelly Oubre,28.9,PHI,Forward,2065,60,-1.0,34,+1.4,63,-0.9%,63,+0.5%,91,-4.8,62,-0.7,91,-18.9
Chris Paul,39.5,SAS,Point,2291,82,-4.1,45,+0.4,88,-3.1%,43,-0.3%,79,-2.7,68,-1.2,69,-5.9
Cameron Payne,30.2,NYK,Combo,1037,89,-5.6,83,-4.3,42,+0.5%,82,+1.3%,78,-2.7,83,-2.6,45,+1.6
Elfrid Payton,30.7,NOP,Combo,359,84,-4.3,91,-6.5,17,+2.8%,53,+0.1%,57,-0.5,33,+1.0,79,-9.8
Elfrid Payton,30.7,CHA,Point,104,97,-8.6,97,-8.6,99,-7.0%,55,+0.2%,51,-0.2,92,-3.6,11,+17.9
Mason Plumlee,34.7,PHX,Big,1255,67,-1.9,67,-1.9,43,+0.4%,62,+0.4%,67,-1.5,57,-0.3,68,-5.5
Jakob Poeltl,29.0,TOR,Big,1685,76,-3.0,28,+2.4,85,-2.8%,93,+2.2%,97,-6.9,98,-5.1,59,-2.7
Bobby Portis,29.7,MIL,Big,1237,62,-1.2,67,-1.9,21,+2.2%,22,-1.1%,40,+0.7,44,+0.4,38,+3.0
Kristaps Porzingis,29.3,BOS,Big,1208,54,-0.4,50,-0.1,87,-3.0%,13,-1.7%,73,-2.0,64,-0.9,66,-5.0
Dwight Powell,33.3,DAL,Big,467,37,+1.4,57,-0.8,59,-0.6%,55,+0.2%,23,+2.3,55,-0.3,17,+12.6
Norman Powell,31.4,LAC,Wing,1956,85,-4.6,74,-2.7,86,-2.9%,31,-0.8%,70,-1.7,67,-1.1,56,-2.4
Taurean Prince,30.6,MIL,Wing,2161,21,+3.6,17,+3.9,38,+1.0%,13,-1.7%,41,+0.6,42,+0.5,49,-0.1
Julius Randle,29.9,MIN,Big,2222,11,+5.4,26,+2.7,43,+0.5%,18,-1.4%,49,-0.0,37,+0.8,63,-4.1
Josh Richardson,31.1,MIA,Combo,139,10,+5.5,0,+12.7,80,-2.4%,98,+3.5%,37,+0.9,96,-4.3,1,+44.4
Terry Rozier,30.6,MIA,Point,1630,38,+1.3,34,+1.4,60,-0.7%,39,-0.5%,61,-0.9,51,+0.0,67,-5.2
D'Angelo Russell,28.7,LAL,Point,755,78,-3.4,83,-4.3,56,-0.5%,90,+1.9%,84,-3.3,71,-1.4,77,-8.8
D'Angelo Russell,28.7,BKN,Point,716,87,-5.0,75,-2.9,11,+3.9%,29,-0.9%,84,-3.3,9,+3.1,98,-35.5
Domantas Sabonis,28.5,SAC,Big,2427,83,-4.2,76,-3.0,61,-0.7%,78,+1.1%,81,-3.1,65,-0.9,80,-10.4
Dario Saric,30.6,DEN,Big,198,88,-5.5,87,-5.2,42,+0.5%,2,-3.4%,99,-9.5,98,-5.1,96,-24.9
Dennis Schroder,31.1,BKN,Combo,772,87,-5.0,77,-3.3,47,+0.2%,2,-3.3%,59,-0.7,43,+0.4,71,-6.5
Dennis Schroder,31.1,GSW,Combo,629,74,-2.5,52,-0.3,40,+0.7%,50,-0.0%,92,-5.2,88,-3.1,75,-8.0
Dennis Schroder,31.1,DET,Point,695,29,+2.4,47,+0.1,5,+5.2%,22,-1.2%,37,+1.0,22,+1.7,64,-4.2
Pascal Siakam,30.6,IND,Big,2547,99,-11.0,98,-9.3,80,-2.4%,98,+3.1%,59,-0.8,95,-4.1,8,+20.3
Ben Simmons,28.3,BKN,Point,820,50,+0.1,40,+1.0,80,-2.2%,87,+1.7%,14,+3.5,64,-0.8,6,+24.8
Ben Simmons,28.3,LAC,Point,289,14,+4.9,5,+7.3,70,-1.4%,64,+0.5%,85,-3.4,94,-4.1,25,+8.4
Marcus Smart,30.7,MEM,Combo,397,73,-2.5,74,-2.9,9,+4.2%,92,+2.2%,43,+0.4,54,-0.2,39,+3.0
Marcus Smart,30.7,WAS,Combo,280,93,-6.9,97,-8.7,86,-2.9%,46,-0.1%,60,-0.8,47,+0.3,63,-4.2
Garrett Temple,38.5,TOR,Combo,180,28,+2.6,21,+3.4,96,-4.4%,8,-2.1%,46,+0.2,37,+0.8,61,-3.3
Klay Thompson,34.7,DAL,Forward,1960,57,-0.7,34,+1.4,44,+0.3%,22,-1.2%,24,+2.2,50,+0.1,23,+9.9
Tristan Thompson,33.6,CLE,Big,192,20,+3.7,68,-2.0,50,-0.0%,1,-3.5%,10,+4.4,36,+0.8,15,+14.9
Karl-Anthony Towns,29.0,NYK,Big,2511,50,+0.1,17,+3.9,64,-0.9%,71,+0.8%,66,-1.2,82,-2.4,25,+8.3
Myles Turner,28.6,IND,Big,2173,79,-3.4,66,-1.7,80,-2.4%,91,+2.0%,64,-1.2,87,-2.9,20,+11.1
Jonas Valanciunas,32.5,WAS,Big,982,4,+7.8,1,+10.9,86,-2.9%,61,+0.4%,79,-2.7,61,-0.5,78,-9.4
Jonas Valanciunas,32.5,SAC,Big,531,54,-0.3,20,+3.5,98,-5.4%,24,-1.1%,71,-1.8,91,-3.4,21,+11.0
Fred VanVleet,30.7,HOU,Point,2122,67,-1.9,47,+0.2,47,+0.2%,94,+2.4%,31,+1.6,48,+0.2,26,+7.9
Nikola Vucevic,34.0,CHI,Big,2277,20,+3.7,23,+3.1,83,-2.7%,44,-0.3%,53,-0.3,66,-1.0,31,+5.9
Russell Westbrook,36.0,DEN,Point,2081,19,+3.9,44,+0.5,20,+2.3%,21,-1.2%,29,+1.8,34,+0.9,35,+3.9
Andrew Wiggins,29.7,GSW,Forward,1295,58,-0.8,58,-0.9,67,-1.1%,6,-2.3%,60,-0.8,58,-0.4,56,-2.1
Andrew Wiggins,29.7,MIA,Wing,546,31,+2.0,50,-0.1,32,+1.4%,23,-1.1%,69,-1.6,70,-1.3,49,-0.3
Delon Wright,32.5,MIL,Combo,358,86,-4.7,85,-4.7,63,-0.8%,75,+1.0%,25,+2.0,22,+1.7,44,+1.8
Delon Wright,32.5,NYK,Point,202,19,+3.9,16,+4.0,37,+1.0%,52,+0.1%,1,+13.1,10,+2.8,1,+48.7
Ivica Zubac,27.6,LAC,Big,2622,93,-6.9,84,-4.6,96,-4.5%,74,+1.0%,93,-5.3,77,-1.8,90,-17.7
Gary Payton II,31.9,GSW,Wing,920,22,+3.5,39,+1.1,10,+4.0%,55,+0.2%,48,+0.1,27,+1.3,74,-7.6
Chris Boucher,31.8,TOR,Big,842,26,+2.9,37,+1.3,47,+0.2%,48,-0.1%,13,+3.7,47,+0.3,14,+15.5
Torrey Craig,33.9,CHI,Forward,106,69,-2.1,55,-0.7,45,+0.3%,99,+3.7%,99,-11.0,88,-3.0,99,-50.4
Torrey Craig,33.9,BOS,Wing,180,21,+3.6,9,+5.6,35,+1.2%,34,-0.7%,43,+0.4,0,+9.2,99,-40.1
Monte Morris,29.3,PHX,Point,501,95,-8.2,94,-7.7,3,+5.9%,84,+1.5%,84,-3.3,48,+0.3,91,-17.8
Lonzo Ball,27.0,CHI,Wing,776,93,-6.7,89,-5.7,55,-0.5%,83,+1.4%,69,-1.5,74,-1.5,43,+2.2
Kyle Kuzma,29.3,WAS,Forward,886,37,+1.3,29,+2.2,83,-2.7%,41,-0.5%,97,-7.0,89,-3.1,85,-13.6
Kyle Kuzma,29.3,MIL,Forward,1047,14,+4.9,4,+7.8,78,-2.0%,12,-1.7%,96,-6.4,79,-2.1,94,-21.9
Alex Caruso,30.7,OKC,Forward,1029,71,-2.2,78,-3.5,15,+3.0%,54,+0.1%,68,-1.5,32,+1.0,84,-13.2
Thomas Bryant,27.3,MIA,Big,103,7,+6.7,82,-4.1,1,+8.8%,0,-4.2%,94,-5.6,13,+2.4,99,-41.6
Thomas Bryant,27.3,IND,Big,814,8,+6.3,8,+5.6,18,+2.8%,3,-2.9%,44,+0.4,7,+3.3,89,-16.4
Josh Hart,29.7,NYK,Wing,2891,8,+6.2,4,+8.6,91,-3.6%,35,-0.7%,32,+1.5,45,+0.3,32,+5.7
OG Anunoby,27.3,NYK,Forward,2701,64,-1.5,76,-3.1,63,-0.9%,20,-1.3%,18,+2.9,29,+1.2,26,+7.8
Bam Adebayo,27.3,MIA,Big,2666,81,-3.9,31,+1.9,99,-6.7%,95,+2.5%,86,-3.9,98,-4.9,21,+10.8
John Collins,27.1,UTA,Big,1218,94,-7.0,79,-3.7,93,-4.0%,65,+0.5%,98,-8.5,92,-3.6,95,-22.8
Dillon Brooks,28.8,HOU,Forward,2386,64,-1.6,82,-4.0,57,-0.6%,62,+0.4%,31,+1.7,48,+0.2,26,+8.1
Jonathan Isaac,27.1,ORL,Forward,1082,43,+0.6,53,-0.4,20,+2.4%,45,-0.2%,20,+2.7,34,+1.0,24,+9.4
Jayson Tatum,26.7,BOS,Forward,2622,39,+1.2,71,-2.4,31,+1.4%,46,-0.2%,34,+1.3,51,+0.0,27,+7.4
Guerschon Yabusele,28.9,PHI,Big,1867,50,+0.1,22,+3.2,39,+0.9%,92,+2.2%,26,+2.0,33,+1.0,36,+3.8
Daniel Theis,32.6,NOP,Big,612,62,-1.3,56,-0.8,72,-1.4%,90,+2.0%,52,-0.2,66,-1.0,31,+5.9
Malik Monk,26.7,SAC,Wing,2053,60,-1.0,75,-2.9,53,-0.3%,66,+0.6%,6,+6.1,23,+1.6,6,+24.2
Maxi Kleber,32.8,DAL,Big,636,12,+5.3,15,+4.0,65,-0.9%,81,+1.3%,33,+1.5,76,-1.8,12,+17.2
Bogdan Bogdanovic,32.2,ATL,Wing,597,72,-2.3,62,-1.2,75,-1.8%,81,+1.3%,83,-3.2,75,-1.6,72,-6.7
Bogdan Bogdanovic,32.2,LAC,Wing,735,45,+0.5,35,+1.3,64,-0.9%,33,-0.7%,80,-3.0,71,-1.4,76,-8.5
De'Aaron Fox,26.9,SAC,Point,1662,56,-0.7,22,+3.2,36,+1.2%,73,+0.9%,77,-2.6,80,-2.2,48,+0.3
De'Aaron Fox,26.9,SAS,Combo,578,12,+5.3,10,+5.0,26,+1.8%,96,+2.6%,36,+1.1,45,+0.3,40,+2.7
Derrick White,30.3,BOS,Combo,2562,78,-3.4,81,-4.0,72,-1.5%,35,-0.6%,40,+0.8,76,-1.7,14,+15.5
Lauri Markkanen,27.4,UTA,Forward,1474,71,-2.2,28,+2.3,97,-4.8%,79,+1.2%,93,-5.6,91,-3.4,72,-6.9
Zach Collins,27.0,SAS,Big,398,5,+7.2,2,+9.8,51,-0.1%,94,+2.4%,94,-5.7,84,-2.6,89,-16.1
Zach Collins,27.0,CHI,Big,536,98,-10.0,92,-6.6,47,+0.2%,71,+0.7%,97,-7.1,79,-2.1,97,-28.0
Luke Kornet,29.3,BOS,Big,1337,75,-2.9,74,-2.8,63,-0.9%,60,+0.4%,62,-1.0,40,+0.7,80,-10.1
Jarrett Allen,26.5,CLE,Big,2292,51,-0.0,29,+2.2,83,-2.8%,19,-1.3%,78,-2.7,68,-1.2,73,-7.3
Markelle Fultz,26.4,SAC,Combo,130,92,-6.6,49,-0.0,89,-3.3%,68,+0.6%,100,-14.9,96,-4.4,100,-72.0
Luke Kennard,28.4,MEM,Combo,1445,6,+6.8,24,+2.9,77,-2.0%,30,-0.9%,13,+3.6,62,-0.7,7,+22.4
Donovan Mitchell,28.2,CLE,Combo,2228,80,-3.5,61,-1.2,71,-1.4%,96,+2.6%,35,+1.2,57,-0.3,27,+7.4
Royce O'Neale,31.4,PHX,Forward,1805,44,+0.6,64,-1.5,31,+1.4%,65,+0.5%,43,+0.4,49,+0.1,46,+1.1
Kevin Huerter,26.2,SAC,Wing,886,29,+2.4,19,+3.6,23,+2.0%,17,-1.4%,12,+4.0,8,+3.1,42,+2.3
Kevin Huerter,26.2,CHI,Wing,775,93,-6.8,96,-8.4,57,-0.5%,25,-1.0%,7,+5.2,40,+0.7,5,+25.9
Trae Young,26.1,ATL,Point,2736,25,+3.2,27,+2.4,8,+4.5%,7,-2.1%,10,+4.5,12,+2.5,25,+8.3
Robert Williams,27.0,POR,Big,351,77,-3.3,75,-3.0,55,-0.4%,39,-0.5%,63,-1.1,31,+1.1,83,-12.4
Miles Bridges,26.6,CHA,Forward,2025,83,-4.3,75,-2.9,58,-0.6%,47,-0.1%,69,-1.6,65,-0.9,60,-3.0
Wendell Carter,25.5,ORL,Big,1749,56,-0.6,41,+0.9,83,-2.8%,37,-0.6%,62,-1.0,43,+0.5,80,-10.6
Collin Sexton,25.8,UTA,Wing,1754,63,-1.4,64,-1.6,72,-1.5%,52,+0.1%,60,-0.8,61,-0.6,54,-1.6
Luka Doncic,25.7,DAL,Point,780,87,-5.1,90,-6.2,57,-0.6%,80,+1.2%,71,-1.8,79,-2.1,38,+3.0
Luka Doncic,25.7,LAL,Point,983,90,-6.0,67,-1.8,78,-2.1%,76,+1.0%,90,-4.7,69,-1.3,88,-15.3
Michael Porter,26.3,DEN,Forward,2590,36,+1.5,52,-0.3,55,-0.4%,8,-2.0%,18,+2.9,13,+2.4,48,-0.0
Aaron Holiday,28.1,HOU,Combo,688,83,-4.2,84,-4.5,68,-1.3%,66,+0.6%,55,-0.4,63,-0.7,41,+2.5
Shai Gilgeous-Alexander,26.3,OKC,Point,2595,36,+1.5,46,+0.2,31,+1.4%,60,+0.3%,7,+5.2,12,+2.6,19,+11.7
Moritz Wagner,27.5,ORL,Big,555,34,+1.7,17,+3.8,25,+1.9%,35,-0.7%,78,-2.6,36,+0.8,95,-22.5
Jaren Jackson,25.1,MEM,Big,2197,90,-6.3,66,-1.7,86,-2.9%,74,+1.0%,95,-5.8,96,-4.4,65,-4.6
Donte DiVincenzo,27.8,MIN,Combo,1584,48,+0.2,66,-1.8,30,+1.5%,44,-0.3%,28,+1.8,14,+2.4,64,-4.2
Josh Okogie,26.2,PHX,Forward,324,63,-1.4,54,-0.5,11,+3.9%,57,+0.2%,18,+2.9,21,+1.7,32,+5.4
Josh Okogie,26.2,CHA,Forward,274,99,-10.7,95,-8.1,47,+0.2%,91,+2.1%,6,+5.5,53,-0.1,4,+27.9
