Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Mike Conley,32.1,UTA,Point,162,23,-3.5%,64,+1.8%,41,-1.4%,92,+3.2%,71,+1.8%,20,-1.8%,31,-1.8%,17,-3.6%
Pat Connaughton,26.8,MIL,Wing,170,88,+5.5%,50,-0.6%,10,-5.9%,61,+0.5%,17,-5.4%,54,+0.1%,85,+5.9%,83,+6.0%
Robert Covington,28.9,HOU,Big,371,8,-6.0%,38,-1.6%,53,-0.3%,57,+0.4%,58,+0.1%,57,+0.5%,51,+1.0%,62,+1.5%
Jae Crowder,29.3,MIA,Big,659,34,-2.0%,23,-3.7%,57,+0.2%,67,+1.1%,68,+1.3%,35,-0.9%,72,+3.4%,65,+2.4%
Seth Curry,29.2,DAL,Combo,172,98,+11.2%,21,-4.2%,75,+2.4%,93,+3.4%,91,+5.8%,10,-2.6%,52,+1.0%,28,-1.6%
Anthony Davis,26.6,LAL,Big,768,29,-3.0%,29,-2.6%,84,+3.6%,100,+7.2%,99,+10.8%,16,-2.1%,4,-6.0%,3,-8.2%
Goran Dragic,33.5,MIA,Point,552,62,+1.2%,20,-4.2%,83,+3.3%,48,-0.2%,77,+3.1%,53,+0.0%,53,+1.1%,53,+1.1%
Joel Embiid,25.6,PHI,Big,144,25,-3.4%,40,-1.6%,99,+8.3%,90,+3.2%,100,+11.5%,17,-2.0%,3,-7.8%,2,-9.9%
James Ennis,29.3,ORL,Forward,119,38,-1.4%,78,+4.0%,25,-2.8%,33,-1.4%,26,-4.2%,93,+3.4%,18,-3.2%,44,+0.1%
Dorian Finney-Smith,26.5,DAL,Forward,190,6,-6.7%,62,+1.1%,17,-4.5%,16,-3.1%,11,-7.5%,58,+0.5%,86,+5.9%,86,+6.4%
Evan Fournier,27.0,ORL,Wing,170,86,+4.8%,8,-5.5%,23,-2.8%,68,+1.1%,43,-1.7%,26,-1.3%,97,+8.5%,89,+7.2%
Danilo Gallinari,31.2,OKC,Big,211,68,+1.7%,55,+0.7%,50,-0.6%,85,+2.4%,70,+1.8%,13,-2.2%,43,-0.2%,21,-2.4%
Marc Gasol,34.8,TOR,Big,226,18,-4.0%,22,-3.9%,71,+1.8%,68,+1.2%,74,+3.0%,75,+1.7%,35,-0.8%,52,+0.9%
Paul George,29.5,LAC,Wing,475,15,-4.5%,83,+4.7%,13,-5.2%,73,+1.4%,30,-3.8%,7,-3.2%,65,+2.2%,38,-1.0%
Rudy Gobert,27.3,UTA,Big,270,99,+11.6%,97,+9.8%,13,-5.4%,83,+2.1%,33,-3.3%,15,-2.2%,8,-4.3%,7,-6.5%
Eric Gordon,30.9,HOU,Wing,409,8,-5.9%,82,+4.3%,56,+0.0%,58,+0.4%,61,+0.4%,34,-0.9%,14,-3.8%,10,-4.7%
Jerami Grant,25.6,DEN,Big,652,57,+0.5%,16,-4.5%,83,+3.3%,47,-0.2%,76,+3.1%,28,-1.2%,68,+2.6%,57,+1.4%
Danny Green,32.4,LAL,Wing,521,73,+2.6%,26,-3.1%,67,+1.5%,88,+3.0%,83,+4.5%,68,+1.1%,24,-2.5%,32,-1.4%
JaMychal Green,29.4,LAC,Big,208,39,-1.4%,96,+9.3%,51,-0.6%,9,-4.8%,18,-5.4%,48,-0.2%,15,-3.7%,14,-3.9%
Jeff Green,33.2,HOU,Forward,336,77,+3.3%,31,-2.5%,76,+2.4%,83,+2.2%,84,+4.6%,82,+2.3%,8,-4.4%,22,-2.1%
Tim Hardaway Jr.,27.6,DAL,Wing,203,2,-8.9%,45,-1.0%,6,-6.6%,78,+1.8%,20,-4.8%,14,-2.2%,94,+8.0%,82,+5.8%
James Harden,30.2,HOU,Point,445,35,-2.0%,63,+1.7%,60,+0.9%,8,-5.1%,24,-4.2%,3,-3.7%,87,+6.2%,66,+2.6%
Montrezl Harrell,25.8,LAC,Big,231,14,-4.6%,90,+6.2%,36,-1.7%,14,-3.2%,18,-5.0%,93,+3.3%,6,-4.6%,33,-1.3%
Gary Harris,25.1,DEN,Wing,379,43,-0.9%,46,-1.0%,59,+0.6%,28,-1.7%,48,-1.1%,64,+0.9%,53,+1.2%,64,+2.1%
Tobias Harris,27.3,PHI,Forward,148,93,+7.7%,95,+7.9%,77,+2.5%,0,-15.8%,3,-13.4%,88,+3.1%,67,+2.5%,78,+5.5%
Gordon Hayward,29.6,BOS,Forward,157,43,-0.6%,66,+2.2%,63,+1.2%,26,-1.9%,54,-0.6%,24,-1.5%,44,-0.1%,28,-1.6%
George Hill,33.5,MIL,Combo,268,33,-2.5%,28,-2.6%,68,+1.6%,44,-0.3%,67,+1.3%,78,+1.9%,40,-0.5%,56,+1.4%
Justin Holiday,30.6,IND,Wing,131,70,+2.2%,3,-7.2%,63,+1.3%,20,-2.6%,46,-1.3%,63,+0.8%,93,+7.6%,93,+8.4%
Al Horford,33.4,PHI,Big,128,83,+4.3%,13,-4.7%,14,-5.1%,86,+2.4%,36,-2.7%,83,+2.4%,82,+5.0%,91,+7.4%
Danuel House,26.4,HOU,Forward,276,72,+2.5%,12,-5.0%,22,-3.3%,30,-1.6%,19,-4.9%,83,+2.6%,90,+7.4%,98,+9.9%
Dwight Howard,33.9,LAL,Big,253,51,-0.2%,17,-4.5%,93,+5.4%,89,+3.1%,97,+8.5%,21,-1.7%,25,-2.3%,13,-4.0%
Serge Ibaka,30.1,TOR,Big,251,73,+2.6%,70,+2.7%,43,-1.4%,38,-1.2%,37,-2.6%,23,-1.7%,58,+1.6%,41,-0.1%
Andre Iguodala,35.8,MIA,Forward,409,24,-3.4%,80,+4.2%,39,-1.4%,63,+0.6%,51,-0.8%,51,+0.0%,16,-3.4%,18,-3.4%
Joe Ingles,32.1,UTA,Forward,234,26,-3.2%,44,-1.2%,37,-1.7%,42,-0.7%,38,-2.4%,49,-0.2%,75,+3.7%,72,+3.6%
Reggie Jackson,29.5,LAC,Combo,162,93,+6.9%,3,-6.9%,90,+4.9%,41,-0.9%,82,+4.0%,84,+2.8%,46,+0.1%,68,+2.9%
LeBron James,34.8,LAL,Forward,759,76,+3.2%,92,+6.7%,28,-2.3%,5,-7.0%,7,-9.3%,39,-0.6%,71,+3.2%,67,+2.6%
Nikola Jokic,24.7,DEN,Big,694,95,+8.9%,5,-6.4%,88,+4.3%,69,+1.2%,88,+5.5%,22,-1.7%,68,+2.7%,53,+0.9%
Kyle Korver,38.6,MIL,Wing,115,87,+5.3%,32,-2.4%,33,-2.1%,10,-4.4%,13,-6.5%,41,-0.6%,99,+9.4%,96,+8.8%
Caris LeVert,25.2,BKN,Combo,139,67,+1.7%,51,-0.0%,92,+5.2%,3,-7.2%,42,-2.0%,18,-1.9%,78,+3.9%,63,+2.1%
Kawhi Leonard,28.3,LAC,Forward,510,7,-6.5%,2,-8.6%,62,+1.1%,94,+3.8%,85,+4.9%,99,+4.5%,36,-0.7%,73,+3.7%
Damian Lillard,29.3,POR,Point,187,44,-0.6%,41,-1.6%,4,-8.5%,27,-1.8%,6,-10.3%,98,+3.9%,95,+8.0%,99,+11.9%
Brook Lopez,31.6,MIL,Big,327,9,-5.9%,56,+0.7%,81,+3.2%,88,+2.7%,92,+5.9%,72,+1.3%,3,-7.9%,6,-6.6%
Kyle Lowry,33.6,TOR,Point,413,66,+1.6%,91,+6.6%,23,-3.0%,56,+0.3%,35,-2.7%,37,-0.8%,21,-3.0%,15,-3.9%
Timothe Luwawu-Cabarrot,24.5,BKN,Wing,131,74,+3.0%,8,-5.8%,98,+8.0%,12,-3.7%,83,+4.3%,3,-4.1%,83,+5.5%,59,+1.5%
Wesley Matthews,33.0,MIL,Wing,246,55,+0.3%,25,-3.4%,29,-2.3%,98,+5.3%,75,+3.1%,63,+0.9%,38,-0.6%,46,+0.3%
CJ McCollum,28.1,POR,Combo,240,48,-0.5%,0,-15.7%,82,+3.3%,99,+5.9%,98,+9.2%,100,+7.0%,39,-0.5%,87,+6.5%
JaVale McGee,31.8,LAL,Big,128,50,-0.4%,38,-1.7%,68,+1.6%,76,+1.5%,78,+3.2%,81,+2.2%,13,-3.8%,30,-1.5%
Ben McLemore,26.7,HOU,Wing,117,96,+9.3%,18,-4.3%,34,-1.9%,28,-1.7%,31,-3.6%,90,+3.2%,80,+4.7%,93,+7.9%
Khris Middleton,28.2,MIL,Forward,355,78,+3.7%,33,-2.2%,94,+5.9%,95,+4.7%,98,+10.5%,73,+1.4%,0,-9.8%,3,-8.4%
Paul Millsap,34.7,DEN,Big,459,52,-0.2%,24,-3.4%,86,+3.9%,36,-1.3%,72,+2.6%,43,-0.5%,55,+1.3%,50,+0.8%
Marcus Morris,30.2,LAC,Big,386,80,+3.8%,11,-5.1%,33,-2.0%,91,+3.2%,65,+1.1%,36,-0.9%,81,+4.8%,74,+3.9%
Markieff Morris,30.2,LAL,Big,379,56,+0.5%,53,+0.2%,21,-3.5%,8,-5.4%,8,-8.9%,65,+0.9%,93,+7.8%,95,+8.7%
Jamal Murray,22.7,DEN,Combo,752,88,+5.9%,57,+0.8%,65,+1.4%,72,+1.4%,73,+2.8%,40,-0.6%,20,-3.0%,18,-3.6%
Georges Niang,26.4,UTA,Big,109,89,+6.0%,14,-4.7%,96,+6.3%,43,-0.5%,90,+5.7%,67,+0.9%,30,-2.0%,35,-1.1%
Jusuf Nurkic,25.2,POR,Big,201,40,-1.1%,60,+1.0%,18,-4.2%,23,-2.0%,13,-6.2%,80,+2.1%,70,+3.1%,78,+5.2%
Victor Oladipo,27.5,IND,Wing,122,63,+1.2%,83,+4.5%,3,-11.8%,39,-1.1%,4,-13.0%,33,-0.9%,100,+9.4%,94,+8.5%
Kelly Olynyk,28.5,MIA,Big,257,61,+1.1%,85,+5.3%,31,-2.2%,40,-1.1%,33,-3.3%,48,-0.2%,32,-1.8%,24,-2.0%
Chris Paul,34.5,OKC,Point,260,27,-3.2%,74,+3.3%,52,-0.4%,79,+1.8%,69,+1.5%,38,-0.7%,11,-4.0%,11,-4.7%
Mason Plumlee,29.7,DEN,Big,186,3,-8.5%,94,+7.5%,11,-5.8%,38,-1.2%,12,-7.0%,73,+1.6%,27,-2.1%,40,-0.5%
Norman Powell,26.4,TOR,Wing,267,49,-0.4%,72,+2.9%,40,-1.4%,51,-0.2%,43,-1.6%,27,-1.3%,45,0.0%,33,-1.3%
Josh Richardson,26.1,PHI,Combo,144,82,+4.1%,15,-4.6%,7,-6.5%,33,-1.5%,8,-8.0%,95,+3.5%,98,+9.0%,100,+12.6%
Austin Rivers,27.2,HOU,Wing,195,53,+0.1%,27,-2.9%,73,+2.2%,62,+0.6%,73,+2.8%,86,+2.8%,23,-2.7%,43,+0.1%
Rajon Rondo,33.7,LAL,Point,394,83,+4.1%,33,-2.0%,43,-1.3%,74,+1.4%,59,+0.2%,47,-0.2%,63,+2.1%,63,+1.8%
Terrence Ross,28.7,ORL,Wing,135,91,+6.1%,53,-0.0%,61,+1.0%,53,+0.0%,63,+1.0%,11,-2.5%,57,+1.5%,37,-1.0%
Dennis Schroder,26.1,OKC,Combo,226,97,+9.4%,43,-1.2%,78,+2.7%,18,-3.0%,56,-0.3%,52,+0.0%,57,+1.4%,57,+1.5%
Pascal Siakam,25.6,TOR,Forward,417,17,-4.3%,9,-5.3%,98,+7.4%,49,-0.2%,95,+7.2%,59,+0.6%,23,-2.5%,25,-1.9%
Marcus Smart,25.7,BOS,Combo,647,65,+1.6%,71,+2.8%,16,-4.5%,57,+0.4%,28,-4.1%,74,+1.6%,41,-0.3%,55,+1.2%
Garrett Temple,33.5,BKN,Wing,137,5,-6.8%,51,-0.0%,69,+1.7%,3,-7.2%,16,-5.5%,18,-1.9%,91,+7.4%,79,+5.5%
PJ Tucker,34.5,HOU,Big,414,84,+4.7%,73,+3.2%,57,+0.1%,37,-1.3%,47,-1.1%,1,-5.5%,73,+3.5%,23,-2.0%
Myles Turner,23.6,IND,Big,145,1,-10.4%,100,+19.3%,1,-18.6%,1,-8.0%,0,-26.6%,31,-1.1%,96,+8.3%,90,+7.2%
Fred VanVleet,25.7,TOR,Combo,429,23,-3.6%,23,-3.7%,58,+0.3%,11,-4.3%,28,-4.1%,66,+0.9%,88,+6.8%,92,+7.8%
Nikola Vucevic,29.0,ORL,Big,184,98,+10.3%,59,+1.0%,12,-5.7%,22,-2.2%,9,-7.9%,87,+3.0%,77,+3.9%,88,+7.0%
Kemba Walker,29.5,BOS,Point,627,75,+3.1%,39,-1.6%,19,-3.9%,70,+1.2%,34,-2.7%,60,+0.6%,74,+3.7%,75,+4.3%
TJ Warren,26.2,IND,Forward,156,78,+3.7%,98,+11.2%,2,-17.2%,46,-0.2%,2,-17.5%,38,-0.7%,89,+7.0%,83,+6.2%
Russell Westbrook,31.0,HOU,Combo,261,18,-4.2%,93,+7.4%,54,-0.2%,93,+3.8%,80,+3.6%,12,-2.4%,1,-8.6%,0,-11.0%
Hassan Whiteside,30.4,POR,Big,116,71,+2.5%,78,+3.9%,66,+1.5%,96,+4.7%,93,+6.2%,0,-6.0%,9,-4.2%,1,-10.2%
Lou Williams,33.0,LAC,Combo,336,90,+6.1%,68,+2.4%,72,+1.9%,21,-2.3%,55,-0.4%,71,+1.3%,17,-3.3%,23,-2.0%
Marvin Williams,33.4,MIL,Big,178,63,+1.4%,6,-6.1%,95,+6.2%,75,+1.5%,96,+7.7%,57,+0.5%,28,-2.1%,29,-1.6%
Ivica Zubac,22.6,LAC,Big,317,85,+4.8%,10,-5.3%,70,+1.8%,98,+5.1%,93,+6.9%,4,-3.7%,62,+2.1%,27,-1.6%
Torrey Craig,28.9,DEN,Wing,372,36,-2.0%,34,-1.9%,24,-2.8%,71,+1.4%,44,-1.4%,76,+1.7%,59,+1.6%,71,+3.4%
Monte Morris,24.3,DEN,Point,396,42,-0.9%,79,+4.1%,38,-1.5%,60,+0.5%,49,-1.1%,55,+0.1%,18,-3.2%,20,-3.1%
Kyle Kuzma,24.3,LAL,Forward,470,38,-1.4%,81,+4.2%,27,-2.5%,31,-1.6%,27,-4.1%,43,-0.5%,48,+0.4%,42,-0.1%
Alex Caruso,25.7,LAL,Combo,499,33,-2.6%,76,+3.5%,46,-1.1%,15,-3.2%,23,-4.3%,45,-0.4%,54,+1.2%,51,+0.9%
OG Anunoby,22.3,TOR,Forward,392,68,+2.2%,88,+6.0%,30,-2.2%,77,+1.6%,53,-0.7%,25,-1.4%,12,-3.9%,8,-5.3%
Bam Adebayo,22.3,MIA,Big,686,59,+0.8%,28,-2.8%,88,+4.3%,43,-0.7%,79,+3.6%,42,-0.5%,43,-0.3%,38,-0.8%
Jayson Tatum,21.7,BOS,Forward,690,48,-0.5%,77,+3.8%,85,+3.7%,19,-2.8%,62,+0.9%,97,+3.9%,2,-8.5%,12,-4.7%
Semi Ojeleye,24.9,BOS,Big,113,21,-3.8%,1,-10.8%,44,-1.2%,84,+2.2%,63,+1.0%,70,+1.2%,98,+8.6%,98,+9.8%
Daniel Theis,27.6,BOS,Big,481,37,-1.5%,30,-2.6%,48,-0.6%,52,-0.2%,50,-0.8%,85,+2.8%,49,+0.6%,70,+3.4%
Maxi Kleber,27.8,DAL,Big,203,0,-14.3%,54,+0.4%,8,-6.2%,81,+2.0%,25,-4.2%,61,+0.7%,69,+3.1%,73,+3.8%
Jarrett Allen,21.5,BKN,Big,132,31,-2.8%,36,-1.9%,100,+11.0%,3,-7.3%,81,+3.7%,32,-1.0%,34,-0.9%,26,-1.8%
Markelle Fultz,21.4,ORL,Combo,143,13,-4.8%,58,+0.9%,9,-6.0%,54,+0.2%,15,-5.8%,88,+3.1%,61,+1.8%,76,+5.0%
Donovan Mitchell,23.1,UTA,Combo,263,92,+6.2%,87,+5.8%,5,-7.9%,78,+1.8%,14,-6.1%,8,-3.2%,73,+3.5%,45,+0.3%
Royce O'Neale,26.4,UTA,Wing,248,32,-2.7%,93,+7.2%,8,-6.4%,35,-1.3%,10,-7.7%,28,-1.3%,60,+1.8%,48,+0.5%
Brad Wanamaker,30.3,BOS,Combo,265,28,-3.1%,61,+1.1%,78,+2.7%,63,+0.8%,78,+3.5%,23,-1.7%,22,-2.8%,13,-4.6%
Robert Williams,22.0,BOS,Big,143,57,+0.6%,48,-0.7%,28,-2.3%,87,+2.6%,60,+0.3%,94,+3.5%,19,-3.1%,47,+0.4%
Luka Doncic,20.7,DAL,Wing,214,19,-3.8%,88,+5.9%,18,-4.2%,7,-6.8%,5,-11.0%,98,+4.4%,50,+0.7%,77,+5.1%
Michael Porter,21.3,DEN,Forward,436,60,+0.8%,75,+3.3%,20,-3.6%,45,-0.3%,29,-3.8%,53,+0.0%,48,+0.5%,48,+0.5%
Shai Gilgeous-Alexander,21.3,OKC,Wing,279,41,-1.0%,69,+2.5%,93,+5.3%,55,+0.2%,89,+5.6%,6,-3.6%,7,-4.4%,4,-8.0%
Donte DiVincenzo,22.7,MIL,Combo,161,28,-3.2%,49,-0.7%,64,+1.4%,32,-1.6%,57,-0.2%,8,-3.0%,76,+3.8%,49,+0.8%
Landry Shamet,22.6,LAC,Wing,231,10,-5.6%,18,-4.4%,49,-0.6%,80,+1.9%,68,+1.3%,68,+1.0%,63,+2.1%,69,+3.1%
Shake Milton,23.1,PHI,Combo,125,100,+13.4%,4,-6.8%,89,+4.7%,6,-6.8%,40,-2.2%,89,+3.1%,84,+5.9%,97,+9.0%
Duncan Robinson,25.5,MIA,Wing,599,81,+3.9%,35,-1.9%,42,-1.4%,17,-3.0%,23,-4.4%,78,+2.0%,78,+4.3%,85,+6.3%
Gary Clark,25.0,ORL,Forward,143,16,-4.3%,7,-5.8%,32,-2.1%,73,+1.4%,53,-0.7%,46,-0.3%,88,+6.9%,88,+6.6%
Gary Trent Jr.,20.8,POR,Wing,181,4,-7.0%,67,+2.2%,74,+2.3%,13,-3.4%,48,-1.1%,56,+0.4%,33,-1.5%,34,-1.1%
Tyler Herro,19.8,MIA,Combo,705,46,-0.5%,65,+2.1%,47,-0.9%,82,+2.0%,66,+1.1%,62,+0.8%,10,-4.0%,19,-3.3%
Grant Williams,20.9,BOS,Big,163,58,+0.7%,42,-1.5%,79,+2.9%,18,-2.9%,57,-0.0%,5,-3.7%,83,+5.2%,61,+1.5%
Darius Bazley,19.4,OKC,Big,116,45,-0.6%,57,+0.8%,53,-0.3%,24,-2.0%,38,-2.3%,77,+1.8%,42,-0.3%,58,+1.5%
Kendrick Nunn,24.2,MIA,Combo,237,13,-4.8%,86,+5.7%,35,-1.9%,48,-0.2%,41,-2.1%,18,-1.9%,33,-1.7%,16,-3.6%
Luguentz Dort,20.5,OKC,Wing,174,53,-0.1%,47,-0.8%,15,-4.9%,53,+0.1%,22,-4.7%,92,+3.3%,66,+2.3%,80,+5.6%
