Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Jarvis Hayes,25.2,WAS,Forward,137,86,-5.7%,19,+4.1%,11,+4.7%,95,-7.8%,69,-3.2%,70,-1.3%,39,+0.4%,50,-0.9%
Luther Head,23.9,HOU,Combo,138,99,-12.8%,61,-1.8%,9,+5.4%,96,-8.1%,68,-2.7%,49,-0.0%,11,+4.5%,16,+4.5%
Nene Hilario,24.1,DEN,Big,178,24,+4.0%,12,+5.8%,39,+1.9%,45,+0.9%,39,+2.8%,96,-5.3%,75,-3.3%,96,-8.6%
Grant Hill,34.1,ORL,Forward,142,10,+7.7%,60,-1.8%,14,+4.5%,96,-8.4%,77,-3.9%,5,+3.7%,26,+2.0%,10,+5.7%
Kirk Hinrich,25.8,CHI,Combo,361,30,+3.5%,88,-6.2%,25,+3.2%,59,-0.9%,44,+2.3%,91,-3.7%,3,+7.6%,18,+3.9%
Robert Horry,36.2,SAS,Big,357,59,-0.5%,42,+0.7%,54,+0.2%,65,-1.3%,61,-1.1%,19,+2.1%,65,-1.7%,39,+0.4%
Dwight Howard,20.9,ORL,Big,167,69,-2.3%,85,-5.0%,2,+9.0%,43,+1.1%,5,+10.1%,99,-6.7%,29,+1.6%,84,-5.1%
Josh Howard,26.5,DAL,Wing,247,89,-6.8%,4,+8.9%,35,+2.2%,2,+10.6%,2,+12.8%,9,+3.4%,100,-25.1%,100,-21.7%
Juwan Howard,33.7,HOU,Big,154,83,-4.7%,41,+0.8%,12,+4.5%,90,-6.5%,65,-2.0%,42,+0.6%,37,+0.7%,32,+1.3%
Larry Hughes,27.8,CLE,Combo,637,39,+2.0%,6,+8.0%,96,-7.2%,39,+1.8%,88,-5.3%,83,-2.7%,42,+0.1%,66,-2.6%
Lindsey Hunter,35.9,DET,Point,118,46,+0.6%,18,+4.1%,94,-5.5%,97,-10.5%,99,-16.1%,18,+2.2%,0,+9.7%,0,+12.0%
Zydrunas Ilgauskas,31.4,CLE,Big,647,4,+10.3%,37,+1.0%,49,+1.0%,62,-1.1%,54,-0.1%,59,-0.7%,48,-0.3%,52,-0.9%
Allen Iverson,31.4,DEN,Combo,222,41,+1.1%,94,-7.7%,46,+1.3%,8,+8.1%,9,+9.4%,2,+5.6%,95,-7.2%,58,-1.7%
Stephen Jackson,28.6,GSW,Wing,451,63,-1.9%,10,+6.7%,39,+1.9%,87,-5.5%,74,-3.6%,82,-2.4%,54,-0.7%,68,-3.1%
LeBron James,21.8,CLE,Wing,889,88,-6.7%,96,-9.7%,26,+2.9%,16,+5.9%,10,+8.8%,95,-5.1%,6,+5.9%,35,+0.8%
Antawn Jamison,30.4,WAS,Forward,172,4,+12.0%,49,-0.1%,91,-4.3%,25,+3.9%,56,-0.4%,36,+0.8%,49,-0.3%,36,+0.5%
Richard Jefferson,26.4,NJN,Forward,487,27,+3.6%,74,-3.2%,18,+3.8%,30,+3.0%,20,+6.7%,30,+1.2%,87,-4.8%,77,-3.5%
Damon Jones,30.2,CLE,Combo,136,89,-7.2%,90,-6.4%,58,+0.0%,51,+0.4%,53,+0.4%,27,+1.4%,12,+4.5%,7,+6.0%
James Jones,26.1,PHX,Wing,160,14,+5.7%,55,-1.1%,95,-6.2%,38,+2.1%,80,-4.0%,6,+3.7%,30,+1.5%,12,+5.1%
Jason Kidd,33.6,NJN,Point,483,90,-7.7%,91,-6.5%,55,+0.1%,4,+9.8%,6,+9.9%,52,-0.2%,75,-3.2%,74,-3.4%
Andrei Kirilenko,25.7,UTA,Wing,521,15,+5.0%,29,+2.3%,45,+1.4%,75,-2.8%,62,-1.4%,44,+0.4%,61,-1.3%,51,-0.9%
Shawn Marion,28.5,PHX,Forward,454,95,-9.3%,87,-5.6%,53,+0.3%,57,-0.5%,54,-0.2%,63,-1.0%,4,+6.8%,8,+5.8%
Donyell Marshall,33.5,CLE,Big,201,64,-1.9%,78,-3.8%,38,+2.0%,28,+3.1%,26,+5.1%,54,-0.4%,54,-0.9%,54,-1.3%
Jason Maxiell,23.7,DET,Big,131,40,+1.8%,51,-0.4%,67,-0.7%,85,-4.6%,87,-5.3%,3,+4.0%,27,+1.7%,9,+5.7%
Antonio McDyess,32.2,DET,Big,348,82,-3.8%,66,-2.4%,69,-1.3%,74,-2.7%,81,-4.1%,11,+3.2%,18,+3.2%,6,+6.4%
Tracy McGrady,27.4,HOU,Wing,279,2,+14.0%,89,-6.2%,85,-3.3%,9,+7.2%,33,+4.0%,79,-2.1%,13,+4.4%,26,+2.3%
Darko Milicic,21.4,ORL,Big,114,98,-11.0%,7,+7.6%,99,-11.4%,75,-2.9%,98,-14.4%,24,+1.7%,11,+5.1%,4,+6.8%
Paul Millsap,21.7,UTA,Big,247,68,-2.3%,58,-1.5%,79,-2.5%,64,-1.2%,75,-3.8%,12,+3.1%,25,+2.1%,11,+5.2%
Mikki Moore,31.0,NJN,Big,393,94,-8.7%,80,-4.1%,63,-0.2%,19,+4.8%,31,+4.6%,69,-1.3%,35,+0.8%,46,-0.4%
Ronald Murray,27.3,DET,Combo,124,28,+3.6%,73,-3.1%,48,+1.0%,68,-1.9%,61,-0.9%,26,+1.5%,22,+2.6%,18,+4.0%
Bostjan Nachbar,26.3,NJN,Forward,273,19,+4.5%,25,+3.6%,18,+3.6%,93,-7.3%,75,-3.8%,57,-0.5%,36,+0.8%,40,+0.2%
Steve Nash,32.7,PHX,Point,412,54,-0.0%,31,+1.9%,10,+5.2%,81,-3.9%,48,+1.4%,81,-2.3%,56,-0.9%,72,-3.3%
Jameer Nelson,24.7,ORL,Point,129,3,+12.1%,57,-1.4%,19,+3.5%,56,-0.4%,36,+3.1%,96,-5.6%,16,+4.0%,57,-1.6%
Andres Nocioni,26.9,CHI,Wing,189,46,+0.8%,18,+4.1%,41,+1.7%,70,-2.3%,58,-0.6%,82,-2.6%,57,-0.9%,76,-3.5%
Dirk Nowitzki,28.4,DAL,Big,237,5,+10.2%,3,+10.8%,60,-0.1%,86,-5.0%,85,-5.1%,31,+1.2%,94,-6.9%,86,-5.8%
Shaquille O'Neal,34.7,MIA,Big,120,8,+9.0%,82,-4.5%,8,+5.8%,61,-1.0%,30,+4.8%,90,-3.5%,19,+3.2%,45,-0.3%
Fabricio Oberto,31.6,SAS,Big,414,75,-3.1%,75,-3.4%,46,+1.3%,27,+3.4%,29,+4.8%,77,-1.9%,39,+0.6%,55,-1.3%
Lamar Odom,27.0,LAL,Big,191,71,-2.6%,92,-7.2%,17,+3.9%,1,+11.0%,1,+15.0%,66,-1.1%,91,-6.7%,95,-7.8%
Mehmet Okur,27.4,UTA,Big,584,18,+4.8%,20,+4.0%,28,+2.5%,77,-3.1%,57,-0.6%,86,-3.2%,46,-0.2%,75,-3.4%
Anthony Parker,31.4,TOR,Wing,239,97,-10.6%,86,-5.4%,1,+9.9%,6,+8.7%,0,+18.6%,61,-0.8%,99,-12.3%,99,-13.2%
Tony Parker,24.5,SAS,Point,746,25,+3.8%,24,+3.7%,75,-1.9%,35,+2.5%,51,+0.6%,75,-1.8%,69,-2.5%,81,-4.3%
Sasha Pavlovic,23.0,CLE,Wing,611,21,+4.3%,13,+5.7%,78,-2.2%,63,-1.2%,70,-3.4%,80,-2.2%,43,-0.1%,61,-2.3%
Morris Peterson,29.2,TOR,Wing,183,54,+0.2%,38,+1.0%,72,-1.4%,32,+2.9%,47,+1.5%,29,+1.3%,83,-3.8%,62,-2.5%
Mickael Pietrus,24.7,GSW,Forward,203,39,+2.2%,32,+1.7%,73,-1.6%,78,-3.6%,86,-5.2%,53,-0.2%,18,+3.7%,21,+3.5%
James Posey,29.8,MIA,Wing,136,96,-10.3%,11,+6.5%,6,+6.8%,100,-15.1%,96,-8.3%,22,+1.9%,46,-0.2%,31,+1.7%
Tayshaun Prince,26.7,DET,Wing,660,76,-3.3%,95,-9.3%,21,+3.4%,14,+6.0%,8,+9.5%,94,-4.4%,14,+4.2%,42,-0.1%
Jason Richardson,25.8,GSW,Wing,426,58,-0.3%,32,+1.7%,24,+3.2%,68,-2.0%,49,+1.2%,62,-1.0%,67,-2.0%,68,-3.0%
Eric Snow,33.5,CLE,Point,241,56,-0.3%,89,-6.3%,15,+4.3%,60,-0.9%,34,+3.4%,15,+2.8%,41,+0.1%,25,+2.9%
Jerry Stackhouse,32.0,DAL,Wing,168,17,+4.9%,62,-2.1%,83,-3.2%,82,-4.2%,95,-7.4%,4,+4.0%,8,+5.5%,2,+9.5%
DeShawn Stevenson,25.6,WAS,Wing,122,85,-5.1%,53,-0.5%,23,+3.3%,69,-2.2%,50,+1.1%,46,+0.3%,55,-0.9%,48,-0.6%
Amar'e Stoudemire,24.0,PHX,Big,342,42,+1.1%,72,-3.1%,5,+7.3%,47,+0.6%,14,+7.9%,67,-1.1%,82,-3.7%,82,-4.8%
Jason Terry,29.1,DAL,Point,229,37,+2.4%,5,+8.8%,89,-4.0%,54,-0.0%,79,-4.0%,68,-1.2%,77,-3.5%,82,-4.7%
Kurt Thomas,34.1,PHX,Big,205,81,-3.7%,63,-2.1%,25,+3.0%,58,-0.6%,42,+2.3%,33,+1.0%,60,-1.2%,43,-0.2%
Tyrus Thomas,20.2,CHI,Big,105,38,+2.3%,100,-14.0%,90,-4.1%,4,+9.9%,22,+5.7%,11,+3.2%,10,+5.1%,3,+8.2%
Hedo Turkoglu,27.6,ORL,Wing,155,1,+18.2%,68,-2.7%,88,-3.9%,39,+2.1%,63,-1.8%,87,-3.3%,2,+7.9%,15,+4.5%
Anderson Varejao,24.1,CLE,Big,443,92,-8.1%,71,-3.0%,61,-0.2%,24,+4.2%,32,+4.0%,25,+1.6%,72,-2.6%,53,-1.0%
Jacque Vaughn,31.7,SAS,Point,192,77,-3.4%,59,-1.5%,37,+2.0%,82,-4.0%,64,-2.0%,28,+1.4%,24,+2.2%,20,+3.6%
Dwyane Wade,24.8,MIA,Combo,161,18,+4.9%,22,+3.8%,98,-9.9%,0,+12.2%,43,+2.3%,38,+0.8%,93,-6.9%,89,-6.1%
Ben Wallace,32.1,CHI,Big,369,23,+4.0%,44,+0.4%,47,+1.2%,46,+0.9%,46,+2.1%,72,-1.4%,58,-1.1%,63,-2.5%
Rasheed Wallace,32.1,DET,Big,571,78,-3.4%,70,-3.0%,13,+4.5%,25,+3.9%,11,+8.4%,85,-3.1%,68,-2.2%,85,-5.3%
Luke Walton,26.6,LAL,Forward,127,7,+9.2%,54,-0.9%,54,+0.2%,79,-3.7%,73,-3.5%,0,+7.0%,71,-2.6%,17,+4.4%
Chris Webber,33.7,DET,Big,403,9,+8.2%,26,+3.0%,66,-0.6%,23,+4.6%,32,+4.0%,88,-3.4%,81,-3.7%,93,-7.0%
Deron Williams,22.3,UTA,Point,654,22,+4.2%,65,-2.3%,4,+7.4%,46,+0.9%,11,+8.3%,89,-3.4%,70,-2.6%,87,-6.0%
Jason Williams,31.0,MIA,Point,110,13,+6.0%,98,-10.5%,4,+7.9%,34,+2.5%,4,+10.4%,48,+0.3%,44,-0.2%,41,+0.1%
Antoine Wright,22.7,NJN,Forward,149,50,+0.3%,39,+0.9%,64,-0.4%,88,-5.5%,89,-5.9%,23,+1.8%,20,+3.2%,13,+5.0%
Yao Ming,26.1,HOU,Big,259,16,+5.0%,23,+3.7%,86,-3.7%,13,+6.0%,45,+2.3%,25,+1.6%,96,-7.6%,88,-6.0%
