Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Matt Barnes,30.6,LAL,Wing,125,79,-3.9%,93,-6.7%,54,+0.2%,1,+8.5%,7,+8.7%,55,-0.5%,64,-1.4%,62,-1.9%
Brandon Bass,25.5,ORL,Big,138,67,-2.5%,40,+1.2%,47,+0.9%,45,+0.7%,37,+1.6%,92,-3.1%,42,+0.3%,67,-2.8%
Shane Battier,32.1,MEM,Forward,337,43,+0.7%,60,-0.4%,74,-1.9%,83,-4.3%,89,-6.2%,63,-0.9%,1,+7.6%,5,+6.6%
Nicolas Batum,21.9,POR,Forward,150,60,-1.7%,46,+0.9%,4,+6.1%,94,-9.4%,77,-3.2%,89,-2.8%,10,+5.1%,28,+2.3%
Marco Belinelli,24.6,NOH,Wing,171,45,+0.7%,63,-0.7%,18,+2.8%,6,+6.9%,2,+9.7%,85,-2.6%,93,-6.4%,99,-9.0%
Mike Bibby,32.5,MIA,Point,413,40,+0.8%,34,+2.0%,41,+1.0%,42,+1.1%,35,+2.0%,87,-2.6%,64,-1.5%,77,-4.0%
Steve Blake,30.7,LAL,Point,144,58,-1.2%,59,-0.3%,70,-1.2%,39,+1.3%,50,+0.1%,19,+2.0%,67,-1.7%,37,+0.2%
Keith Bogans,30.5,CHI,Wing,307,44,+0.7%,54,+0.1%,46,+0.9%,31,+2.4%,28,+3.3%,42,+0.2%,80,-3.7%,74,-3.5%
Matt Bonner,30.6,SAS,Big,122,3,+8.3%,86,-4.2%,19,+2.7%,85,-5.2%,73,-2.4%,1,+6.2%,40,+0.4%,7,+6.6%
Carlos Boozer,28.9,CHI,Big,506,33,+2.2%,8,+7.3%,92,-4.5%,26,+3.2%,59,-1.3%,40,+0.3%,93,-6.3%,88,-6.0%
Chris Bosh,26.6,MIA,Big,831,66,-2.5%,31,+2.1%,62,-0.5%,35,+2.0%,40,+1.5%,83,-2.3%,61,-1.3%,75,-3.6%
Elton Brand,31.6,PHI,Big,183,30,+3.0%,67,-1.5%,17,+3.1%,17,+4.7%,9,+7.8%,98,-4.1%,74,-2.2%,90,-6.3%
Ronnie Brewer,25.6,CHI,Forward,247,76,-3.5%,84,-3.9%,61,-0.4%,54,-0.2%,53,-0.6%,66,-1.0%,7,+5.6%,12,+4.6%
Shannon Brown,24.9,LAL,Wing,158,7,+7.6%,92,-5.9%,53,+0.2%,44,+0.8%,42,+1.1%,6,+3.3%,27,+1.6%,10,+4.8%
Kobe Bryant,32.2,LAL,Wing,353,50,-0.3%,9,+7.0%,55,+0.1%,79,-4.0%,82,-3.8%,60,-0.9%,75,-2.2%,71,-3.1%
Andrew Bynum,23.0,LAL,Big,318,53,-0.5%,78,-3.0%,75,-1.9%,50,+0.3%,64,-1.6%,62,-0.9%,9,+5.5%,12,+4.6%
Marcus Camby,36.6,POR,Big,166,74,-3.3%,10,+6.9%,94,-5.1%,21,+4.1%,57,-1.0%,50,-0.2%,90,-5.7%,87,-5.9%
Mario Chalmers,24.5,MIA,Point,502,47,+0.3%,58,-0.1%,69,-1.0%,67,-2.3%,79,-3.3%,10,+2.7%,36,+0.7%,23,+3.4%
Tyson Chandler,28.1,DAL,Big,678,63,-2.1%,82,-3.7%,64,-0.6%,20,+4.2%,26,+3.6%,68,-1.1%,30,+1.3%,40,+0.2%
Wilson Chandler,23.5,DEN,Wing,114,81,-4.1%,18,+4.2%,28,+1.9%,93,-9.1%,91,-7.2%,30,+1.0%,24,+2.1%,24,+3.1%
Jason Collins,31.9,ATL,Big,157,90,-5.8%,99,-10.2%,5,+5.6%,22,+3.6%,6,+9.2%,26,+1.4%,50,-0.4%,34,+1.0%
Darren Collison,23.2,IND,Point,145,61,-1.8%,7,+8.0%,64,-0.7%,97,-11.9%,96,-12.6%,14,+2.5%,22,+2.2%,11,+4.6%
Nick Collison,30.0,OKC,Big,411,69,-2.7%,93,-6.7%,12,+4.6%,65,-2.1%,31,+2.5%,17,+2.1%,25,+2.0%,16,+4.1%
Mike Conley,23.1,MEM,Point,505,50,-0.2%,76,-2.8%,58,-0.1%,5,+7.0%,12,+6.9%,51,-0.3%,81,-3.8%,78,-4.2%
Daequan Cook,23.5,OKC,Wing,187,40,+0.8%,90,-4.8%,7,+5.3%,53,-0.2%,20,+5.1%,39,+0.4%,55,-0.7%,46,-0.3%
Jamal Crawford,30.6,ATL,Combo,356,17,+4.1%,3,+10.0%,97,-6.4%,74,-3.2%,93,-9.6%,77,-1.9%,28,+1.5%,48,-0.4%
Glen Davis,24.8,BOS,Big,187,11,+6.0%,60,-0.4%,67,-0.8%,58,-0.7%,61,-1.6%,17,+2.1%,45,-0.1%,30,+2.0%
Luol Deng,25.5,CHI,Wing,684,86,-5.1%,12,+6.2%,88,-3.6%,36,+1.8%,67,-1.8%,18,+2.1%,94,-6.4%,79,-4.3%
Toney Douglas,24.6,NYK,Combo,108,15,+4.1%,53,+0.2%,88,-3.8%,12,+5.1%,40,+1.3%,69,-1.3%,45,-0.1%,57,-1.4%
Tim Duncan,34.5,SAS,Big,211,55,-0.8%,21,+3.4%,40,+1.1%,19,+4.3%,19,+5.3%,95,-3.8%,86,-5.0%,98,-8.7%
Kevin Durant,22.1,OKC,Forward,721,69,-2.7%,47,+0.8%,82,-2.6%,69,-2.6%,85,-5.2%,31,+1.0%,14,+3.4%,14,+4.4%
Raymond Felton,26.3,DEN,Combo,151,5,+8.1%,5,+8.4%,99,-8.8%,98,-13.3%,99,-22.1%,8,+2.8%,0,+10.9%,0,+13.7%
Derek Fisher,36.2,LAL,Point,324,55,-0.7%,30,+2.1%,20,+2.7%,75,-3.4%,54,-0.7%,80,-2.1%,37,+0.7%,58,-1.4%
Danilo Gallinari,22.2,DEN,Forward,147,80,-4.0%,91,-5.0%,12,+4.6%,3,+7.2%,1,+11.9%,79,-2.1%,84,-4.8%,93,-6.9%
Kevin Garnett,34.5,BOS,Big,327,31,+2.9%,55,0.0%,13,+3.8%,27,+3.1%,12,+6.9%,94,-3.5%,79,-3.5%,94,-6.9%
Marc Gasol,25.8,MEM,Big,515,73,-3.3%,97,-8.6%,17,+2.9%,8,+6.8%,3,+9.6%,50,-0.2%,56,-0.8%,54,-1.1%
Pau Gasol,30.3,LAL,Big,354,31,+2.5%,11,+6.3%,81,-2.6%,74,-3.2%,87,-5.8%,16,+2.2%,77,-2.7%,49,-0.5%
Paul George,20.5,IND,Forward,129,62,-1.8%,2,+14.7%,93,-4.9%,96,-10.7%,98,-15.6%,7,+3.0%,72,-2.1%,35,+0.9%
Taj Gibson,25.4,CHI,Big,272,89,-5.7%,94,-7.4%,15,+3.5%,73,-3.0%,47,+0.5%,45,-0.0%,2,+6.9%,3,+6.9%
Manu Ginobili,33.3,SAS,Wing,173,96,-7.3%,49,+0.5%,78,-2.2%,16,+4.8%,31,+2.6%,73,-1.6%,65,-1.6%,69,-3.1%
Danny Granger,27.5,IND,Wing,183,25,+3.5%,1,+17.9%,100,-9.6%,100,-21.5%,100,-31.1%,0,+6.5%,5,+6.7%,1,+13.2%
Jeff Green,24.2,BOS,Forward,168,57,-1.0%,42,+1.2%,52,+0.4%,84,-4.4%,83,-4.0%,4,+3.7%,57,-0.9%,26,+2.8%
Tyler Hansbrough,25.0,IND,Big,164,41,+0.8%,0,+20.3%,79,-2.5%,98,-13.0%,98,-15.5%,21,+1.6%,95,-6.4%,83,-4.8%
James Harden,21.2,OKC,Wing,534,36,+2.0%,69,-1.7%,30,+1.9%,77,-3.6%,66,-1.8%,12,+2.5%,31,+0.9%,22,+3.5%
Udonis Haslem,30.4,MIA,Big,286,48,-0.1%,80,-3.2%,55,+0.1%,72,-3.0%,74,-2.8%,13,+2.5%,13,+3.5%,7,+6.0%
Brendan Haywood,30.9,DAL,Big,273,45,+0.6%,40,+1.3%,39,+1.2%,68,-2.5%,60,-1.3%,41,+0.2%,49,-0.2%,42,+0.0%
Roy Hibbert,23.9,IND,Big,128,82,-4.1%,2,+16.7%,93,-4.9%,95,-10.3%,97,-15.2%,48,-0.1%,63,-1.4%,60,-1.5%
Nene Hilario,28.1,DEN,Big,161,52,-0.5%,98,-10.0%,7,+5.3%,9,+6.2%,2,+11.5%,67,-1.1%,51,-0.4%,60,-1.5%
George Hill,24.5,SAS,Combo,188,1,+12.4%,57,-0.1%,10,+4.8%,93,-8.3%,80,-3.5%,26,+1.3%,21,+2.2%,21,+3.5%
Kirk Hinrich,29.8,ATL,Point,173,98,-8.6%,33,+2.1%,51,+0.5%,14,+4.9%,18,+5.4%,25,+1.4%,100,-8.9%,96,-7.4%
Jrue Holiday,20.4,PHI,Combo,186,49,-0.1%,26,+2.7%,74,-1.9%,31,+2.5%,45,+0.6%,3,+4.0%,98,-7.3%,72,-3.3%
Al Horford,24.4,ATL,Big,466,2,+8.9%,41,+1.2%,57,-0.0%,78,-3.7%,81,-3.7%,44,+0.1%,20,+2.4%,27,+2.5%
Dwight Howard,24.9,ORL,Big,257,56,-1.0%,88,-4.7%,9,+4.9%,87,-5.7%,56,-0.8%,12,+2.5%,17,+3.0%,8,+5.5%
Serge Ibaka,21.1,OKC,Big,490,17,+4.1%,35,+2.0%,69,-1.0%,34,+2.0%,43,+1.0%,69,-1.2%,68,-1.8%,69,-3.0%
Andre Iguodala,26.8,PHI,Wing,181,22,+3.8%,39,+1.4%,26,+2.1%,4,+7.1%,5,+9.2%,100,-7.4%,79,-3.2%,100,-10.6%
Zydrunas Ilgauskas,35.4,MIA,Big,103,2,+12.2%,21,+3.2%,14,+3.6%,59,-0.8%,29,+2.9%,97,-3.9%,74,-2.2%,89,-6.1%
Jarrett Jack,27.0,NOH,Combo,111,77,-3.5%,79,-3.0%,98,-7.9%,32,+2.2%,86,-5.7%,21,+1.9%,3,+6.9%,2,+8.8%
LeBron James,25.8,MIA,Forward,918,8,+7.5%,16,+4.7%,77,-2.1%,55,-0.3%,71,-2.4%,15,+2.2%,82,-4.5%,64,-2.3%
Richard Jefferson,30.4,SAS,Forward,175,92,-6.4%,44,+1.1%,89,-4.1%,43,+0.9%,78,-3.2%,55,-0.6%,18,+2.8%,29,+2.2%
Joe Johnson,29.3,ATL,Wing,494,23,+3.7%,56,-0.0%,11,+4.7%,80,-4.0%,45,+0.7%,64,-1.0%,41,+0.4%,50,-0.6%
James Jones,30.1,MIA,Wing,267,64,-2.2%,79,-3.1%,44,+0.9%,45,+0.7%,36,+1.7%,35,+0.6%,33,+0.8%,31,+1.5%
Jason Kidd,37.6,DAL,Point,742,94,-7.1%,81,-3.3%,56,+0.0%,18,+4.4%,21,+4.5%,57,-0.7%,54,-0.4%,55,-1.1%
Kyle Korver,29.6,CHI,Wing,264,21,+3.8%,37,+1.6%,50,+0.5%,66,-2.1%,65,-1.6%,59,-0.8%,35,+0.8%,43,-0.0%
Carl Landry,27.1,NOH,Big,212,46,+0.6%,74,-2.3%,2,+7.4%,76,-3.6%,26,+3.8%,36,+0.6%,71,-2.1%,59,-1.5%
Ty Lawson,23.0,DEN,Point,166,85,-4.7%,100,-11.0%,1,+8.4%,2,+7.2%,0,+15.6%,46,-0.1%,83,-4.5%,80,-4.6%
Shawn Marion,32.5,DAL,Forward,688,83,-4.2%,48,+0.6%,49,+0.7%,63,-1.4%,55,-0.7%,43,+0.2%,43,-0.0%,40,+0.1%
Kenyon Martin,32.8,DEN,Big,147,84,-4.6%,69,-1.8%,21,+2.5%,7,+6.8%,4,+9.2%,81,-2.2%,88,-5.2%,95,-7.4%
Wesley Matthews,24.0,POR,Wing,202,6,+8.0%,98,-9.7%,59,-0.1%,11,+5.5%,17,+5.4%,88,-2.6%,4,+6.9%,15,+4.3%
Eric Maynor,23.4,OKC,Point,212,19,+4.0%,64,-0.9%,31,+1.7%,60,-1.0%,44,+0.7%,29,+1.1%,58,-0.9%,38,+0.2%
O.J. Mayo,23.0,MEM,Combo,359,38,+1.1%,73,-2.1%,40,+1.0%,69,-2.6%,62,-1.6%,90,-2.9%,6,+6.6%,19,+3.7%
Antonio McDyess,36.2,SAS,Big,144,93,-6.9%,20,+3.6%,83,-2.9%,15,+4.8%,36,+2.0%,99,-4.6%,60,-1.0%,85,-5.6%
Jodie Meeks,23.2,PHI,Wing,122,51,-0.4%,36,+1.9%,36,+1.5%,71,-3.0%,60,-1.5%,27,+1.3%,66,-1.6%,47,-0.4%
Andre Miller,34.6,POR,Point,193,28,+3.1%,85,-4.1%,29,+1.9%,12,+5.3%,11,+7.2%,65,-1.0%,73,-2.1%,70,-3.1%
Mike Miller,30.7,MIA,Wing,210,75,-3.4%,75,-2.7%,86,-3.3%,57,-0.7%,83,-4.0%,11,+2.6%,12,+4.0%,6,+6.6%
Nazr Mohammed,33.2,OKC,Big,139,88,-5.4%,31,+2.1%,60,-0.3%,17,+4.7%,21,+4.4%,37,+0.5%,98,-7.0%,92,-6.5%
Gary Neal,26.1,SAS,Wing,106,4,+8.3%,70,-1.9%,73,-1.8%,56,-0.3%,70,-2.2%,2,+4.2%,46,-0.1%,17,+4.0%
Jameer Nelson,28.7,ORL,Point,216,98,-8.6%,24,+2.9%,3,+6.2%,90,-7.0%,55,-0.8%,76,-1.9%,47,-0.2%,63,-2.0%
Joakim Noah,25.7,CHI,Big,526,26,+3.2%,17,+4.5%,45,+0.9%,48,+0.6%,39,+1.5%,61,-0.9%,88,-5.1%,88,-6.0%
Dirk Nowitzki,32.4,DAL,Big,824,91,-6.2%,77,-3.0%,43,+0.9%,24,+3.3%,22,+4.3%,60,-0.9%,52,-0.4%,55,-1.3%
Jermaine O'Neal,32.1,BOS,Big,196,95,-7.3%,66,-1.4%,63,-0.5%,25,+3.3%,30,+2.8%,98,-4.1%,19,+2.7%,56,-1.4%
Lamar Odom,31.0,LAL,Big,284,59,-1.2%,83,-3.7%,32,+1.7%,33,+2.1%,25,+3.8%,54,-0.5%,40,+0.5%,44,-0.0%
Emeka Okafor,28.1,NOH,Big,187,72,-3.2%,83,-3.8%,6,+5.5%,47,+0.7%,14,+6.2%,91,-3.0%,38,+0.5%,65,-2.4%
Zaza Pachulia,26.7,ATL,Big,193,78,-3.6%,51,+0.2%,83,-2.7%,41,+1.1%,64,-1.6%,45,+0.1%,29,+1.3%,31,+1.4%
Tony Parker,28.5,SAS,Point,220,68,-2.6%,45,+1.0%,42,+0.9%,37,+1.4%,33,+2.3%,93,-3.1%,48,-0.2%,73,-3.3%
Chris Paul,25.5,NOH,Point,249,12,+5.9%,7,+7.9%,0,+9.0%,99,-16.7%,92,-7.7%,64,-1.0%,34,+0.8%,45,-0.2%
Kendrick Perkins,26.0,OKC,Big,478,34,+2.1%,12,+6.1%,87,-3.4%,51,+0.2%,79,-3.3%,93,-3.3%,39,+0.5%,68,-2.9%
Paul Pierce,33.1,BOS,Wing,342,14,+5.2%,64,-1.0%,21,+2.4%,60,-0.9%,38,+1.6%,83,-2.3%,26,+1.8%,50,-0.5%
Zach Randolph,29.3,MEM,Big,515,24,+3.6%,50,+0.2%,48,+0.7%,7,+6.9%,10,+7.6%,75,-1.9%,91,-6.0%,97,-7.8%
JJ Redick,26.4,ORL,Wing,116,12,+5.4%,74,-2.2%,71,-1.3%,0,+10.1%,7,+8.8%,70,-1.4%,89,-5.2%,93,-6.6%
Jason Richardson,29.8,ORL,Wing,153,87,-5.2%,26,+2.6%,34,+1.6%,81,-4.1%,74,-2.5%,31,+1.0%,60,-1.0%,45,-0.1%
Rajon Rondo,24.7,BOS,Point,344,100,-12.8%,13,+5.9%,84,-3.0%,49,+0.5%,72,-2.4%,71,-1.4%,70,-2.0%,74,-3.4%
Derrick Rose,22.1,CHI,Point,648,70,-3.0%,17,+4.6%,36,+1.5%,55,-0.3%,41,+1.2%,32,+0.9%,96,-6.8%,86,-5.8%
Brandon Roy,26.3,POR,Wing,137,42,+0.7%,22,+3.1%,80,-2.5%,88,-6.0%,93,-8.5%,2,+5.7%,50,-0.3%,9,+5.4%
Thabo Sefolosha,26.5,OKC,Wing,344,64,-2.2%,45,+1.0%,91,-4.4%,26,+3.2%,58,-1.2%,58,-0.8%,31,+0.9%,39,+0.2%
Josh Smith,24.9,ATL,Forward,436,93,-6.7%,95,-7.4%,8,+4.9%,38,+1.3%,16,+6.2%,7,+3.2%,69,-2.0%,33,+1.2%
DeShawn Stevenson,29.6,DAL,Wing,326,27,+3.1%,72,-2.1%,24,+2.4%,10,+6.2%,8,+8.5%,72,-1.5%,87,-5.0%,91,-6.5%
Peja Stojakovic,33.4,DAL,Wing,348,29,+3.0%,55,-0.0%,35,+1.5%,64,-2.0%,52,-0.5%,52,-0.3%,32,+0.9%,36,+0.5%
Amar'e Stoudemire,28.0,NYK,Big,133,21,+3.9%,4,+8.7%,96,-5.6%,64,-1.6%,90,-7.1%,34,+0.8%,76,-2.4%,61,-1.6%
Jeff Teague,22.4,ATL,Point,228,37,+1.1%,43,+1.2%,26,+2.1%,36,+1.4%,27,+3.5%,24,+1.5%,92,-6.1%,81,-4.7%
Jason Terry,33.1,DAL,Wing,682,26,+3.2%,28,+2.5%,95,-5.2%,88,-5.8%,95,-11.1%,23,+1.5%,2,+7.1%,2,+8.6%
Hedo Turkoglu,31.6,ORL,Wing,209,99,-9.1%,36,+1.8%,2,+7.8%,91,-7.5%,49,+0.4%,79,-2.1%,44,-0.1%,64,-2.2%
Greivis Vasquez,23.8,MEM,Wing,129,65,-2.4%,27,+2.5%,50,+0.6%,89,-6.6%,88,-6.0%,40,+0.3%,15,+3.2%,21,+3.5%
Dwyane Wade,28.8,MIA,Wing,825,54,-0.7%,19,+3.8%,65,-0.8%,40,+1.2%,48,+0.4%,96,-3.8%,53,-0.4%,79,-4.2%
Gerald Wallace,28.3,POR,Forward,225,74,-3.3%,29,+2.2%,31,+1.7%,13,+5.1%,13,+6.8%,78,-2.0%,97,-6.9%,98,-9.0%
CJ Watson,26.5,CHI,Point,122,16,+4.1%,89,-4.7%,66,-0.8%,62,-1.3%,69,-2.1%,38,+0.4%,7,+6.4%,4,+6.8%
Delonte West,27.3,BOS,Combo,166,9,+7.1%,65,-1.3%,23,+2.4%,79,-4.0%,63,-1.6%,5,+3.4%,55,-0.5%,26,+2.9%
Russell Westbrook,22.0,OKC,Point,637,79,-3.6%,23,+3.0%,76,-2.0%,52,-0.0%,69,-2.0%,74,-1.7%,36,+0.7%,52,-1.0%
Lou Williams,24.0,PHI,Point,126,18,+4.1%,71,-2.0%,79,-2.3%,50,+0.3%,68,-2.0%,33,+0.9%,16,+3.2%,17,+4.0%
Marvin Williams,24.4,ATL,Forward,200,7,+8.0%,61,-0.5%,85,-3.0%,23,+3.4%,50,+0.4%,82,-2.3%,21,+2.3%,41,+0.1%
Metta World Peace,31.0,LAL,Wing,284,71,-3.2%,6,+8.2%,45,+0.9%,82,-4.1%,75,-3.1%,84,-2.4%,78,-2.7%,84,-5.1%
Sam Young,25.4,MEM,Wing,245,60,-1.8%,25,+2.8%,68,-0.9%,28,+3.1%,34,+2.1%,9,+2.8%,99,-7.7%,83,-4.9%
Thaddeus Young,22.4,PHI,Big,123,35,+2.1%,50,+0.3%,27,+2.1%,86,-5.3%,76,-3.2%,88,-2.6%,8,+5.6%,25,+3.0%
