Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Andray Blatche,27.2,BKN,Big,171,30,+3.0%,27,+2.0%,64,-1.0%,66,-1.0%,67,-2.0%,63,-0.6%,43,+0.6%,47,-0.0%
Trevor Booker,25.9,WAS,Big,141,64,-1.3%,31,+1.7%,93,-5.6%,72,-2.1%,95,-7.7%,21,+1.4%,5,+4.6%,5,+6.0%
Carlos Boozer,31.9,CHI,Big,120,9,+6.7%,95,-5.4%,42,+0.4%,2,+8.4%,5,+8.8%,88,-2.6%,60,-0.8%,78,-3.3%
Chris Bosh,29.6,MIA,Big,684,31,+2.8%,81,-3.3%,7,+6.0%,37,+1.8%,7,+7.8%,77,-1.5%,81,-3.1%,88,-4.6%
Caron Butler,33.6,OKC,Wing,413,55,-0.7%,33,+1.6%,46,+0.2%,67,-1.2%,61,-1.1%,49,+0.0%,57,-0.5%,50,-0.5%
Jimmy Butler,24.1,CHI,Wing,217,8,+7.3%,35,+1.4%,23,+2.4%,13,+4.8%,11,+7.3%,42,+0.3%,99,-9.0%,98,-8.7%
Jose Calderon,32.1,DAL,Point,191,46,+0.6%,66,-2.0%,77,-1.7%,24,+3.4%,43,+1.7%,46,+0.1%,49,+0.1%,43,+0.3%
DeMarre Carroll,27.3,ATL,Wing,245,11,+6.7%,53,-1.0%,53,-0.4%,91,-4.6%,79,-5.0%,1,+5.7%,47,+0.3%,5,+6.0%
Vince Carter,36.8,DAL,Wing,190,94,-7.5%,57,-1.2%,74,-1.6%,77,-2.9%,77,-4.5%,26,+1.1%,5,+4.5%,8,+5.7%
Mario Chalmers,27.5,MIA,Point,528,60,-1.1%,74,-2.8%,2,+7.0%,58,-0.4%,14,+6.6%,88,-2.5%,65,-1.3%,84,-3.8%
Norris Cole,25.1,MIA,Combo,393,40,+1.6%,17,+3.2%,98,-6.6%,44,+1.2%,85,-5.4%,15,+2.1%,50,+0.1%,27,+2.2%
Darren Collison,26.2,LAC,Combo,222,72,-2.4%,34,+1.5%,48,+0.1%,79,-3.1%,73,-3.0%,76,-1.5%,16,+3.0%,36,+1.5%
Nick Collison,33.0,OKC,Big,172,91,-5.7%,74,-2.8%,33,+1.4%,26,+3.2%,25,+4.6%,26,+1.2%,80,-2.9%,64,-1.7%
Mike Conley,26.1,MEM,Point,266,87,-4.2%,53,-0.9%,97,-6.3%,12,+4.9%,62,-1.4%,67,-0.9%,14,+3.1%,26,+2.2%
Jamal Crawford,33.6,LAC,Combo,301,81,-3.2%,26,+2.0%,15,+3.3%,82,-3.3%,56,-0.0%,64,-0.7%,64,-1.3%,67,-2.0%
Stephen Curry,25.6,GSW,Point,296,17,+5.1%,15,+3.5%,9,+5.2%,56,-0.3%,23,+4.9%,98,-4.4%,88,-4.1%,96,-8.4%
Samuel Dalembert,33.5,DAL,Big,134,39,+1.7%,65,-2.0%,22,+2.6%,33,+2.3%,24,+4.9%,8,+2.7%,92,-5.6%,75,-2.9%
Glen Davis,27.8,LAC,Big,143,97,-10.0%,4,+6.9%,65,-1.1%,93,-5.0%,88,-6.0%,81,-1.7%,40,+0.9%,53,-0.8%
DeMar DeRozan,24.2,TOR,Wing,281,56,-0.8%,82,-3.4%,1,+9.3%,74,-2.2%,12,+7.1%,2,+3.7%,97,-7.4%,83,-3.7%
Boris Diaw,31.5,SAS,Big,595,12,+6.4%,19,+2.7%,33,+1.3%,87,-4.1%,71,-2.8%,32,+0.9%,60,-0.8%,45,+0.1%
Tim Duncan,37.5,SAS,Big,750,68,-1.8%,91,-4.6%,71,-1.5%,16,+4.5%,33,+3.0%,50,-0.0%,28,+1.6%,34,+1.6%
Mike Dunleavy,33.1,CHI,Wing,162,10,+6.7%,45,+0.3%,67,-1.2%,19,+4.1%,34,+2.9%,85,-2.0%,64,-1.2%,77,-3.3%
Kevin Durant,25.1,OKC,Forward,813,22,+4.3%,13,+4.2%,17,+3.0%,60,-0.5%,40,+2.5%,73,-1.3%,91,-5.4%,91,-6.7%
Monta Ellis,28.0,DAL,Wing,249,38,+1.8%,50,-0.5%,20,+2.7%,16,+4.5%,10,+7.3%,38,+0.6%,96,-7.4%,92,-6.8%
Derek Fisher,39.2,OKC,Combo,262,42,+1.4%,29,+1.9%,81,-2.2%,78,-3.0%,82,-5.2%,19,+1.9%,31,+1.4%,16,+3.3%
Kevin Garnett,37.5,BKN,Big,249,80,-3.2%,87,-4.3%,67,-1.3%,8,+6.4%,22,+5.1%,24,+1.3%,72,-2.1%,54,-0.8%
Marc Gasol,28.8,MEM,Big,299,26,+3.4%,37,+1.1%,91,-4.9%,9,+6.4%,47,+1.5%,86,-2.3%,55,-0.3%,72,-2.6%
Paul George,23.5,IND,Wing,779,92,-7.0%,10,+4.5%,98,-6.4%,53,+0.0%,91,-6.4%,57,-0.5%,21,+2.4%,29,+2.0%
Taj Gibson,28.4,CHI,Big,153,96,-8.4%,5,+6.6%,47,+0.2%,98,-8.9%,97,-8.7%,9,+2.6%,56,-0.4%,26,+2.2%
Manu Ginobili,36.3,SAS,Wing,585,53,-0.3%,63,-1.4%,45,+0.3%,71,-1.9%,64,-1.6%,44,+0.2%,17,+2.9%,18,+3.0%
Drew Gooden,32.1,WAS,Big,145,74,-2.8%,72,-2.7%,8,+5.9%,47,+0.6%,15,+6.5%,64,-0.6%,82,-3.3%,86,-3.9%
Marcin Gortat,29.7,WAS,Big,381,51,-0.2%,61,-1.3%,25,+2.4%,5,+7.2%,3,+9.5%,68,-1.0%,95,-7.2%,95,-8.2%
Danny Granger,30.5,LAC,Forward,116,98,-11.7%,24,+2.2%,26,+2.3%,64,-0.8%,46,+1.5%,67,-0.9%,78,-2.8%,82,-3.7%
Danny Green,26.4,SAS,Wing,521,82,-3.3%,48,-0.2%,51,-0.1%,49,+0.3%,54,+0.3%,48,+0.0%,53,-0.1%,47,-0.1%
Draymond Green,23.7,GSW,Forward,225,71,-2.3%,89,-4.5%,91,-5.3%,64,-0.9%,90,-6.1%,41,+0.4%,0,+10.2%,0,+10.6%
Blake Griffin,24.6,LAC,Big,476,5,+7.5%,79,-3.2%,83,-2.5%,48,+0.5%,67,-2.0%,9,+2.7%,19,+2.6%,11,+5.2%
James Harden,24.2,HOU,Wing,263,21,+4.4%,96,-6.1%,0,+9.7%,54,-0.1%,2,+9.6%,97,-3.4%,52,-0.0%,79,-3.5%
Devin Harris,30.7,DAL,Combo,173,54,-0.6%,9,+5.0%,57,-0.6%,90,-4.4%,81,-5.0%,78,-1.5%,30,+1.5%,46,-0.0%
Udonis Haslem,33.4,MIA,Big,152,16,+5.3%,20,+2.6%,40,+0.5%,33,+2.2%,38,+2.7%,79,-1.6%,85,-3.8%,90,-5.4%
Gerald Henderson,25.9,CHA,Wing,119,69,-1.9%,98,-7.6%,55,-0.5%,0,+10.4%,2,+9.9%,100,-5.8%,12,+3.5%,69,-2.3%
Roy Hibbert,26.9,IND,Big,541,41,+1.4%,43,+0.4%,53,-0.4%,43,+1.2%,50,+0.8%,40,+0.5%,69,-1.7%,57,-1.2%
Nene Hilario,31.1,WAS,Big,321,34,+2.2%,40,+0.5%,63,-0.9%,55,-0.1%,60,-1.0%,51,-0.1%,42,+0.6%,42,+0.5%
George Hill,27.5,IND,Point,682,93,-7.1%,55,-1.1%,76,-1.7%,73,-2.1%,76,-3.9%,43,+0.2%,4,+4.7%,12,+4.9%
Kirk Hinrich,32.8,CHI,Combo,167,24,+3.7%,42,+0.4%,78,-1.9%,88,-4.2%,89,-6.0%,6,+2.9%,19,+2.8%,9,+5.6%
Dwight Howard,27.9,HOU,Big,231,43,+1.3%,8,+5.2%,34,+1.2%,75,-2.6%,63,-1.4%,60,-0.5%,84,-3.3%,84,-3.8%
Serge Ibaka,24.1,OKC,Big,580,73,-2.5%,47,-0.1%,49,+0.1%,40,+1.4%,48,+1.5%,91,-2.8%,32,+1.4%,59,-1.4%
Andre Iguodala,29.8,GSW,Wing,246,12,+6.4%,49,-0.4%,58,-0.7%,67,-1.0%,65,-1.7%,7,+2.8%,59,-0.7%,28,+2.1%
Reggie Jackson,23.5,OKC,Combo,509,63,-1.3%,16,+3.3%,85,-3.4%,85,-3.8%,94,-7.2%,14,+2.2%,26,+1.7%,14,+3.9%
LeBron James,28.8,MIA,Forward,761,70,-2.2%,23,+2.3%,21,+2.7%,61,-0.6%,41,+2.1%,92,-3.0%,67,-1.4%,87,-4.4%
Al Jefferson,28.8,CHA,Big,105,26,+3.4%,44,+0.3%,88,-3.9%,4,+7.3%,29,+3.3%,74,-1.4%,75,-2.3%,81,-3.7%
Amir Johnson,26.5,TOR,Big,191,1,+9.4%,32,+1.6%,32,+1.4%,70,-1.7%,57,-0.3%,34,+0.8%,74,-2.2%,60,-1.4%
Joe Johnson,32.3,BKN,Wing,469,89,-5.3%,38,+1.0%,57,-0.5%,15,+4.7%,26,+4.2%,98,-4.0%,63,-1.2%,89,-5.2%
James Jones,33.1,MIA,Wing,111,16,+5.4%,22,+2.4%,99,-6.6%,80,-3.2%,98,-9.8%,52,-0.2%,1,+7.6%,2,+7.4%
Terrence Jones,21.8,HOU,Big,138,35,+2.1%,80,-3.3%,35,+1.2%,62,-0.6%,51,+0.6%,20,+1.7%,39,+1.0%,22,+2.7%
DeAndre Jordan,25.3,LAC,Big,440,7,+7.4%,95,-5.7%,38,+0.6%,5,+6.8%,9,+7.4%,12,+2.4%,87,-4.0%,64,-1.7%
Andrei Kirilenko,32.7,BKN,Big,141,43,+1.3%,36,+1.3%,66,-1.1%,57,-0.3%,64,-1.4%,59,-0.5%,41,+0.7%,44,+0.1%
Kyle Korver,32.6,ATL,Wing,250,85,-3.9%,51,-0.6%,36,+0.8%,81,-3.3%,71,-2.5%,95,-3.2%,2,+6.2%,19,+3.0%
Courtney Lee,28.1,MEM,Wing,223,5,+7.7%,73,-2.7%,59,-0.7%,22,+3.6%,36,+2.8%,39,+0.6%,58,-0.7%,48,-0.1%
David Lee,30.5,GSW,Big,217,37,+1.9%,2,+7.4%,31,+1.5%,59,-0.4%,50,+1.0%,89,-2.6%,93,-5.8%,97,-8.5%
Kawhi Leonard,22.3,SAS,Forward,734,74,-2.7%,78,-3.2%,84,-2.8%,18,+4.3%,47,+1.5%,37,+0.6%,37,+1.1%,33,+1.7%
Rashard Lewis,34.2,MIA,Forward,317,84,-3.4%,25,+2.1%,54,-0.5%,81,-3.2%,74,-3.7%,45,+0.1%,33,+1.4%,35,+1.5%
Damian Lillard,23.3,POR,Point,465,57,-0.8%,60,-1.3%,19,+2.9%,6,+6.6%,4,+9.5%,82,-1.7%,95,-6.5%,95,-8.2%
Jeremy Lin,25.2,HOU,Point,176,95,-7.5%,36,+1.3%,100,-7.3%,63,-0.7%,96,-8.0%,5,+2.9%,7,+3.8%,4,+6.7%
Shaun Livingston,28.1,BKN,Combo,325,20,+4.7%,28,+2.0%,96,-6.1%,7,+6.5%,52,+0.5%,91,-2.9%,44,+0.5%,71,-2.5%
Robin Lopez,25.6,POR,Big,366,3,+8.6%,71,-2.6%,79,-1.9%,12,+5.1%,31,+3.2%,35,+0.8%,66,-1.4%,50,-0.6%
Kyle Lowry,27.6,TOR,Combo,271,36,+2.0%,62,-1.4%,41,+0.4%,29,+2.9%,30,+3.2%,22,+1.4%,83,-3.3%,65,-1.8%
Shelvin Mack,23.5,ATL,Combo,110,78,-3.1%,60,-1.2%,43,+0.3%,28,+2.9%,32,+3.2%,96,-3.3%,33,+1.3%,67,-2.0%
Ian Mahinmi,27.0,IND,Big,235,33,+2.5%,88,-4.4%,73,-1.6%,40,+1.4%,57,-0.2%,29,+1.1%,9,+3.6%,13,+4.6%
Shawn Marion,35.5,DAL,Forward,192,50,-0.2%,88,-4.5%,29,+1.8%,14,+4.8%,13,+6.6%,61,-0.6%,67,-1.5%,68,-2.1%
Wesley Matthews,27.0,POR,Wing,426,40,+1.5%,99,-9.6%,13,+4.2%,19,+4.1%,6,+8.3%,60,-0.6%,25,+1.9%,38,+1.3%
Josh McRoberts,26.7,CHA,Big,153,99,-11.7%,100,-12.4%,2,+8.4%,71,-1.9%,16,+6.4%,0,+5.9%,50,+0.1%,6,+5.9%
Andre Miller,37.6,WAS,Point,104,28,+3.3%,76,-2.9%,74,-1.6%,84,-3.6%,84,-5.2%,17,+1.9%,2,+6.2%,2,+8.1%
Mike Miller,33.7,MEM,Wing,173,50,+0.1%,26,+2.1%,43,+0.3%,97,-7.2%,93,-6.9%,12,+2.3%,20,+2.5%,12,+4.8%
Patty Mills,25.2,SAS,Point,336,36,+2.0%,39,+1.0%,28,+2.0%,38,+1.7%,28,+3.7%,84,-1.9%,78,-2.8%,88,-4.7%
Paul Millsap,28.7,ATL,Big,267,64,-1.4%,30,+1.7%,16,+3.3%,98,-8.1%,78,-4.8%,50,-0.1%,15,+3.1%,19,+3.0%
Gary Neal,29.1,CHA,Wing,101,32,+2.7%,3,+7.1%,86,-3.5%,95,-5.9%,98,-9.4%,62,-0.6%,16,+2.9%,25,+2.3%
Joakim Noah,28.7,CHI,Big,209,61,-1.1%,41,+0.4%,87,-3.7%,42,+1.2%,70,-2.4%,66,-0.8%,18,+2.8%,29,+2.0%
Dirk Nowitzki,35.4,DAL,Big,262,4,+8.3%,46,+0.2%,64,-1.0%,76,-2.8%,75,-3.8%,47,+0.1%,12,+3.5%,15,+3.6%
Tony Parker,31.5,SAS,Point,717,47,+0.6%,67,-2.2%,69,-1.4%,45,+1.1%,58,-0.3%,36,+0.8%,26,+1.7%,23,+2.5%
Chandler Parsons,25.0,HOU,Forward,250,78,-3.1%,5,+6.9%,81,-2.2%,84,-3.7%,87,-5.9%,87,-2.5%,29,+1.5%,56,-0.9%
Patrick Patterson,24.6,TOR,Big,199,91,-6.7%,33,+1.6%,90,-4.7%,57,-0.4%,81,-5.0%,57,-0.5%,6,+3.9%,16,+3.5%
Chris Paul,28.5,LAC,Point,470,19,+4.8%,77,-3.0%,40,+0.5%,23,+3.5%,27,+4.0%,33,+0.8%,70,-1.8%,57,-0.9%
Kendrick Perkins,29.0,OKC,Big,382,45,+0.8%,75,-2.9%,11,+4.6%,35,+2.0%,12,+6.6%,78,-1.5%,74,-2.2%,81,-3.7%
Paul Pierce,36.1,BKN,Forward,368,44,+0.9%,29,+1.8%,70,-1.5%,47,+0.6%,60,-0.9%,30,+1.0%,71,-1.9%,55,-0.9%
Mason Plumlee,23.7,BKN,Big,113,77,-3.0%,12,+4.3%,18,+2.9%,99,-9.1%,91,-6.2%,33,+0.8%,36,+1.1%,30,+1.9%
Tayshaun Prince,33.7,MEM,Wing,112,58,-0.9%,68,-2.3%,4,+6.6%,2,+7.8%,1,+14.4%,93,-3.0%,100,-9.0%,100,-12.1%
Zach Randolph,32.3,MEM,Big,234,95,-8.3%,86,-4.3%,50,+0.1%,10,+5.5%,18,+5.5%,53,-0.4%,62,-0.9%,58,-1.3%
JJ Redick,29.4,LAC,Wing,350,29,+3.0%,57,-1.1%,84,-2.9%,34,+2.2%,59,-0.7%,36,+0.6%,36,+1.1%,33,+1.8%
Thomas Robinson,22.6,POR,Big,121,88,-4.9%,0,+8.7%,52,-0.1%,91,-4.7%,78,-4.9%,83,-1.8%,71,-2.0%,85,-3.9%
Terrence Ross,22.7,TOR,Wing,157,0,+13.3%,54,-1.0%,68,-1.3%,60,-0.6%,66,-1.9%,10,+2.5%,45,+0.4%,21,+2.9%
Luis Scola,33.5,IND,Big,237,23,+3.8%,70,-2.4%,19,+2.8%,32,+2.4%,21,+5.2%,40,+0.4%,81,-3.1%,73,-2.7%
Mike Scott,25.3,ATL,Big,138,65,-1.5%,59,-1.2%,47,+0.1%,52,+0.2%,53,+0.3%,53,-0.3%,35,+1.2%,40,+0.8%
Thabo Sefolosha,29.5,OKC,Wing,226,25,+3.6%,83,-3.9%,27,+2.1%,25,+3.3%,19,+5.4%,95,-3.1%,27,+1.7%,61,-1.4%
Tiago Splitter,28.8,SAS,Big,512,60,-1.1%,67,-2.0%,39,+0.5%,36,+2.0%,39,+2.5%,54,-0.4%,53,-0.1%,49,-0.5%
Lance Stephenson,23.2,IND,Wing,704,76,-2.9%,9,+4.7%,82,-2.4%,51,+0.2%,68,-2.2%,43,+0.2%,77,-2.7%,71,-2.5%
Jeff Teague,25.4,ATL,Point,241,27,+3.3%,50,-0.5%,37,+0.7%,94,-5.7%,80,-5.0%,5,+3.4%,22,+2.2%,9,+5.6%
Mirza Teletovic,28.1,BKN,Forward,216,53,-0.3%,78,-3.1%,30,+1.5%,50,+0.3%,42,+1.9%,69,-1.1%,22,+2.4%,39,+1.3%
Klay Thompson,23.7,GSW,Wing,256,2,+8.8%,58,-1.2%,12,+4.5%,69,-1.7%,37,+2.8%,99,-4.9%,13,+3.3%,63,-1.6%
Marcus Thornton,26.4,BKN,Wing,121,6,+7.4%,90,-4.5%,14,+3.4%,53,+0.0%,29,+3.4%,16,+2.0%,61,-0.9%,40,+1.1%
Evan Turner,25.0,IND,Wing,135,14,+5.8%,85,-4.2%,50,-0.1%,3,+7.6%,9,+7.5%,47,+0.1%,84,-3.4%,78,-3.3%
Beno Udrih,31.3,MEM,Point,109,52,-0.2%,21,+2.5%,5,+6.1%,95,-5.9%,55,+0.3%,56,-0.4%,76,-2.3%,74,-2.8%
Jonas Valanciunas,21.5,TOR,Big,200,13,+6.3%,64,-1.8%,24,+2.4%,31,+2.5%,22,+4.9%,22,+1.4%,89,-4.6%,76,-3.2%
Greivis Vasquez,26.8,TOR,Point,189,100,-14.3%,22,+2.4%,78,-1.9%,65,-0.9%,72,-2.8%,94,-3.1%,11,+3.5%,43,+0.4%
Dwyane Wade,31.8,MIA,Wing,691,66,-1.6%,84,-4.1%,12,+4.3%,41,+1.4%,17,+5.7%,13,+2.3%,86,-3.8%,62,-1.5%
Kemba Walker,23.5,CHA,Point,152,15,+5.5%,98,-8.5%,26,+2.2%,9,+5.6%,8,+7.8%,65,-0.8%,29,+1.6%,41,+0.8%
John Wall,23.2,WAS,Point,419,83,-3.3%,19,+2.9%,29,+1.6%,22,+3.6%,20,+5.2%,84,-1.9%,94,-6.2%,94,-8.1%
CJ Watson,29.5,IND,Point,331,22,+4.0%,56,-1.1%,10,+4.6%,78,-2.9%,44,+1.7%,55,-0.4%,54,-0.2%,51,-0.6%
Martell Webster,26.9,WAS,Wing,186,33,+2.2%,64,-1.7%,9,+4.7%,88,-4.3%,53,+0.4%,23,+1.4%,51,-0.0%,37,+1.3%
David West,33.2,IND,Big,687,88,-4.6%,6,+6.0%,75,-1.7%,83,-3.5%,83,-5.2%,80,-1.6%,40,+0.8%,52,-0.8%
Russell Westbrook,25.0,OKC,Point,733,29,+3.2%,14,+3.8%,16,+3.0%,43,+1.2%,26,+4.3%,90,-2.8%,91,-5.3%,93,-8.0%
Deron Williams,29.3,BKN,Point,428,81,-3.2%,92,-4.7%,3,+6.7%,86,-3.8%,35,+2.9%,11,+2.4%,57,-0.6%,31,+1.8%
Lou Williams,27.0,ATL,Wing,132,62,-1.2%,16,+3.4%,72,-1.6%,17,+4.4%,36,+2.8%,74,-1.3%,90,-4.9%,91,-6.2%
Mo Williams,30.9,POR,Combo,186,47,+0.6%,2,+7.7%,62,-0.9%,100,-9.8%,100,-10.6%,29,+1.0%,24,+1.9%,20,+2.9%
