Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Steve Blake,31.7,LAL,Point,1234,42,+0.8,27,+1.0,50,+0.1%,23,+7.7,20,+0.6,89,-7.4%,23,+10.9,40,+0.3,49,+0.2%,33,+5.9
Andray Blatche,25.2,WAS,Big,623,22,+3.4,33,+0.7,13,+1.9%,40,+2.9,76,-0.6,3,+11.7%,77,-12.5,13,+1.3,34,+1.6%,24,+10.8
Eric Bledsoe,21.9,LAC,Combo,431,97,-9.5,43,+0.3,7,+2.5%,64,-3.7,26,+0.5,6,+10.3%,77,-12.3,57,-0.2,30,+2.1%,57,-3.3
Andrew Bogut,26.9,MIL,Big,363,99,-12.9,84,-1.5,18,+1.6%,86,-11.8,87,-1.0,73,-3.4%,90,-22.3,64,-0.5,22,+3.0%,67,-7.0
Matt Bonner,31.6,SAS,Big,1299,44,+0.7,32,+0.7,89,-1.8%,18,+8.9,43,+0.2,99,-14.1%,13,+18.0,28,+0.7,63,-1.2%,28,+9.2
Trevor Booker,23.9,WAS,Big,1243,28,+2.6,30,+0.8,58,-0.2%,22,+7.9,9,+1.1,64,-2.1%,12,+18.2,58,-0.3,56,-0.6%,47,+0.4
Carlos Boozer,29.9,CHI,Big,1946,7,+6.3,15,+1.6,33,+0.9%,19,+8.8,18,+0.7,31,+3.0%,33,+6.5,25,+0.8,32,+1.8%,24,+10.3
Chris Bosh,27.6,MIA,Big,1977,72,-2.7,94,-2.6,35,+0.8%,97,-21.8,78,-0.7,25,+3.7%,85,-18.6,93,-1.8,16,+3.7%,94,-23.0
Earl Boykins,35.4,HOU,Point,110,81,-4.0,17,+1.4,9,+2.1%,30,+5.8,0,+2.7,71,-3.2%,11,+18.8,82,-1.2,73,-2.1%,70,-7.9
Avery Bradley,20.9,BOS,Combo,1300,87,-5.3,81,-1.2,67,-0.6%,78,-7.8,54,-0.1,54,-0.7%,64,-6.7,91,-1.6,68,-1.8%,85,-14.5
Elton Brand,32.6,PHI,Big,1728,76,-3.2,84,-1.4,41,+0.5%,87,-12.7,53,-0.1,47,+0.3%,64,-6.8,85,-1.3,40,+1.1%,87,-16.0
Corey Brewer,25.7,DEN,Wing,1245,46,+0.5,30,+0.8,3,+3.5%,62,-3.3,58,-0.2,19,+5.3%,80,-15.3,17,+1.1,3,+7.3%,34,+5.7
Ronnie Brewer,26.6,CHI,Wing,1585,51,-0.2,19,+1.3,36,+0.7%,29,+6.1,11,+1.0,46,+0.7%,12,+18.5,49,-0.0,22,+2.9%,60,-4.2
Jon Brockman,24.6,MIL,Big,169,90,-6.3,30,+0.8,11,+2.0%,53,-0.8,79,-0.7,33,+2.8%,92,-27.0,10,+1.5,20,+3.3%,17,+13.8
MarShon Brooks,22.8,NJN,Wing,1611,26,+2.9,87,-1.8,33,+0.9%,83,-10.2,66,-0.4,12,+7.8%,75,-11.8,92,-1.6,61,-1.0%,81,-12.6
Derrick Brown,24.1,CHA,Forward,1292,45,+0.7,12,+1.8,38,+0.7%,12,+11.7,16,+0.8,10,+8.4%,49,+0.3,17,+1.1,61,-1.0%,13,+15.7
Kwame Brown,29.6,GSW,Big,186,65,-1.8,24,+1.1,11,+2.0%,51,-0.3,21,+0.6,19,+5.4%,46,+0.9,51,-0.1,35,+1.5%,73,-9.2
Shannon Brown,25.9,PHX,Wing,1309,38,+1.5,38,+0.5,36,+0.7%,57,-1.7,67,-0.4,42,+1.2%,73,-10.8,21,+0.9,35,+1.5%,34,+5.9
Kobe Bryant,33.2,LAL,Wing,2228,69,-2.4,18,+1.4,43,+0.4%,37,+3.5,4,+1.6,7,+9.6%,6,+26.7,55,-0.2,57,-0.6%,70,-8.0
Chase Budinger,23.4,HOU,Wing,1268,53,-0.4,58,-0.4,89,-1.7%,43,+1.8,67,-0.4,43,+1.1%,65,-7.2,49,-0.0,93,-5.3%,41,+3.5
Alec Burks,20.3,UTA,Wing,884,39,+1.2,15,+1.5,17,+1.7%,25,+7.4,38,+0.2,35,+2.5%,32,+6.6,15,+1.2,6,+5.7%,31,+6.8
Caron Butler,31.6,LAC,Wing,1866,58,-1.0,58,-0.3,74,-1.0%,46,+0.7,85,-0.9,95,-10.2%,56,-2.5,33,+0.6,24,+2.6%,33,+6.1
Jimmy Butler,22.1,CHI,Wing,269,61,-1.4,98,-3.7,99,-3.7%,98,-28.8,94,-1.6,65,-2.3%,84,-17.7,96,-2.2,94,-5.6%,99,-35.4
Rasual Butler,32.4,TOR,Wing,439,71,-2.6,97,-3.1,87,-1.7%,97,-22.6,90,-1.2,67,-2.6%,95,-30.1,95,-2.0,99,-8.1%,94,-22.4
Andrew Bynum,24.0,LAL,Big,2109,66,-1.9,78,-1.1,63,-0.4%,69,-5.1,66,-0.4,74,-3.6%,77,-12.4,70,-0.7,72,-2.1%,51,-0.8
Will Bynum,28.8,DET,Point,450,70,-2.4,4,+2.9,37,+0.7%,5,+19.4,10,+1.1,64,-2.2%,2,+35.4,5,+2.1,62,-1.0%,9,+18.3
Jose Calderon,30.1,TOR,Point,1789,8,+5.9,80,-1.2,86,-1.6%,67,-4.6,89,-1.2,82,-5.2%,88,-20.2,47,+0.1,67,-1.7%,34,+5.9
Marcus Camby,37.6,POR,Big,891,34,+1.9,16,+1.5,6,+2.6%,25,+7.4,6,+1.4,5,+11.1%,25,+9.7,38,+0.4,12,+4.4%,30,+7.0
Marcus Camby,37.6,HOU,Big,458,31,+2.1,98,-3.3,77,-1.1%,98,-24.5,90,-1.2,73,-3.5%,89,-21.5,96,-2.1,53,-0.0%,97,-28.1
Brian Cardinal,34.5,DAL,Forward,213,35,+1.7,27,+0.9,88,-1.7%,4,+19.7,8,+1.2,12,+7.6%,19,+13.1,67,-0.6,99,-8.4%,15,+14.3
DeMarre Carroll,25.3,UTA,Wing,318,10,+5.6,27,+0.9,77,-1.1%,12,+12.2,26,+0.5,8,+9.2%,17,+14.1,26,+0.8,68,-1.8%,13,+15.2
Matt Carroll,31.2,CHA,Wing,455,58,-1.1,14,+1.6,81,-1.4%,13,+11.6,47,+0.1,63,-2.0%,47,+0.6,8,+1.7,83,-3.7%,7,+20.5
Anthony Carter,36.4,TOR,Point,187,85,-4.8,48,+0.1,46,+0.3%,74,-6.6,37,+0.3,19,+5.2%,67,-8.0,60,-0.3,64,-1.2%,75,-9.7
Vince Carter,34.8,DAL,Wing,1507,84,-4.7,90,-2.0,67,-0.7%,90,-15.1,61,-0.3,56,-1.1%,50,+0.2,92,-1.7,51,+0.2%,94,-23.1
Omri Casspi,23.4,CLE,Forward,1261,31,+2.2,23,+1.1,22,+1.3%,20,+8.6,31,+0.4,82,-5.5%,34,+6.2,26,+0.8,15,+3.9%,18,+13.1
Mario Chalmers,25.5,MIA,Point,1795,88,-5.4,93,-2.5,58,-0.2%,95,-19.8,32,+0.4,71,-3.2%,32,+6.6,98,-2.5,36,+1.4%,98,-32.7
Tyson Chandler,29.1,NYK,Big,2055,70,-2.4,11,+1.9,13,+1.9%,28,+6.4,4,+1.5,4,+11.5%,11,+19.0,40,+0.3,15,+3.8%,61,-4.4
Wilson Chandler,24.5,DEN,Forward,210,5,+6.9,86,-1.7,55,-0.1%,96,-21.4,99,-2.3,93,-9.3%,99,-60.6,37,+0.4,54,-0.0%,48,+0.3
Josh Childress,28.4,PHX,Wing,443,17,+3.9,29,+0.9,8,+2.2%,31,+5.2,84,-0.9,17,+5.8%,81,-15.7,9,+1.6,3,+7.5%,12,+17.2
Earl Clark,23.8,ORL,Big,499,9,+5.8,53,-0.1,6,+2.7%,80,-9.2,78,-0.6,21,+5.0%,79,-14.3,29,+0.7,6,+6.1%,53,-1.6
Norris Cole,23.0,MIA,Point,1143,8,+6.0,6,+2.6,41,+0.5%,2,+21.3,76,-0.6,25,+4.0%,71,-9.7,3,+2.8,56,-0.5%,2,+37.5
Jason Collins,32.9,ATL,Big,265,48,+0.2,85,-1.6,84,-1.5%,67,-4.6,62,-0.3,85,-6.3%,1,+39.2,84,-1.2,51,+0.2%,88,-16.7
Darren Collison,24.2,IND,Point,1870,34,+1.8,11,+1.9,20,+1.5%,29,+5.8,30,+0.4,34,+2.7%,40,+3.4,11,+1.5,17,+3.5%,31,+6.9
Nick Collison,31.0,OKC,Big,1249,24,+3.1,63,-0.5,78,-1.2%,74,-6.6,73,-0.5,69,-2.8%,73,-11.0,59,-0.3,54,-0.1%,75,-9.6
Mike Conley,24.1,MEM,Point,2167,62,-1.4,73,-0.9,90,-2.0%,60,-2.7,83,-0.9,79,-4.7%,66,-7.8,44,+0.2,62,-1.1%,42,+3.1
Brian Cook,30.9,WAS,Big,124,28,+2.7,56,-0.3,31,+1.0%,73,-6.4,22,+0.6,1,+14.6%,5,+29.7,76,-0.9,13,+4.2%,93,-21.9
Daequan Cook,24.5,OKC,Wing,917,68,-2.2,3,+3.4,70,-0.8%,1,+32.9,14,+0.9,36,+2.5%,3,+32.7,4,+2.3,62,-1.0%,3,+31.6
DeMarcus Cousins,21.2,SAC,Big,1922,49,+0.1,23,+1.1,38,+0.7%,30,+5.4,35,+0.3,55,-0.8%,34,+5.7,25,+0.8,6,+5.8%,32,+6.4
Jamal Crawford,31.6,POR,Combo,1580,16,+4.1,34,+0.7,70,-0.8%,33,+4.9,60,-0.2,63,-2.1%,48,+0.4,20,+1.0,69,-1.9%,29,+9.1
Jordan Crawford,23.0,WAS,Wing,1713,2,+8.6,54,-0.1,61,-0.4%,63,-3.5,77,-0.6,77,-4.1%,68,-8.5,42,+0.2,38,+1.3%,52,-1.5
Dante Cunningham,24.5,MEM,Big,1080,46,+0.6,88,-1.8,74,-0.9%,88,-13.1,85,-0.9,69,-2.9%,90,-23.7,66,-0.5,79,-3.0%,58,-3.7
Stephen Curry,23.6,GSW,Point,728,90,-6.2,81,-1.3,35,+0.8%,80,-9.2,63,-0.3,64,-2.2%,39,+3.5,87,-1.3,14,+4.0%,90,-17.9
Samuel Dalembert,31.5,HOU,Big,1432,64,-1.7,25,+1.0,32,+1.0%,35,+4.2,19,+0.6,67,-2.6%,19,+12.6,33,+0.6,11,+4.6%,40,+3.8
Marquis Daniels,30.8,BOS,Wing,440,60,-1.3,44,+0.2,14,+1.9%,51,-0.3,5,+1.5,93,-9.2%,5,+29.2,76,-0.9,8,+5.2%,78,-11.0
Baron Davis,32.6,NYK,Point,584,18,+3.9,15,+1.5,27,+1.1%,33,+4.8,11,+1.0,8,+9.1%,42,+2.8,30,+0.7,35,+1.5%,39,+4.0
Ed Davis,22.4,TOR,Big,1459,35,+1.7,29,+0.9,45,+0.3%,23,+7.7,21,+0.6,66,-2.5%,21,+11.3,34,+0.6,72,-2.1%,24,+10.7
Glen Davis,25.8,ORL,Big,1395,21,+3.5,22,+1.2,54,-0.1%,27,+6.6,60,-0.2,31,+3.0%,67,-7.9,10,+1.5,57,-0.6%,12,+17.0
Austin Daye,23.4,DET,Wing,494,52,-0.2,77,-1.1,34,+0.8%,67,-4.6,41,+0.2,68,-2.7%,23,+10.7,81,-1.1,55,-0.4%,76,-10.0
DeMar DeRozan,22.2,TOR,Wing,2180,39,+1.4,97,-3.3,96,-2.7%,97,-21.6,81,-0.8,91,-8.4%,75,-11.4,98,-2.6,80,-3.1%,97,-28.0
Carlos Delfino,29.2,MIL,Wing,1517,2,+8.9,9,+2.1,6,+2.6%,15,+10.7,9,+1.1,1,+15.0%,16,+15.6,31,+0.7,28,+2.2%,33,+6.0
Luol Deng,26.5,CHI,Wing,2114,83,-4.4,32,+0.7,18,+1.6%,39,+2.9,38,+0.2,27,+3.5%,64,-6.6,27,+0.8,23,+2.7%,25,+10.0
Boris Diaw,29.5,CHA,Forward,1007,59,-1.1,60,-0.4,73,-0.9%,53,-0.7,81,-0.7,63,-2.0%,80,-14.4,47,+0.1,93,-5.3%,43,+2.3
Boris Diaw,29.5,SAS,Big,366,83,-4.2,34,+0.6,8,+2.2%,46,+0.7,87,-1.0,16,+6.0%,93,-28.6,11,+1.4,12,+4.4%,14,+15.1
DeSagana Diop,29.8,CHA,Big,300,84,-4.5,5,+2.7,15,+1.8%,7,+15.0,35,+0.3,84,-5.7%,22,+11.1,3,+2.9,29,+2.1%,5,+22.9
Keyon Dooling,31.5,BOS,Combo,629,4,+7.8,9,+2.2,58,-0.2%,6,+17.9,2,+1.9,12,+7.8%,11,+19.1,38,+0.4,96,-6.2%,22,+11.3
Toney Douglas,25.6,NYK,Combo,617,52,-0.3,71,-0.8,96,-2.7%,75,-6.7,52,-0.0,74,-3.6%,35,+5.4,68,-0.6,98,-7.0%,80,-12.2
Goran Dragic,25.5,HOU,Combo,1707,33,+1.9,46,+0.2,80,-1.3%,38,+3.4,29,+0.4,25,+3.8%,20,+11.9,61,-0.3,83,-3.7%,57,-3.3
Jared Dudley,26.3,PHX,Wing,2009,72,-2.7,56,-0.2,84,-1.5%,45,+1.0,29,+0.4,52,-0.5%,32,+6.8,68,-0.6,86,-4.2%,63,-5.5
Chris Duhon,29.2,ORL,Point,1199,80,-3.9,34,+0.6,47,+0.2%,42,+1.9,68,-0.4,99,-14.1%,63,-6.3,14,+1.2,27,+2.3%,20,+12.0
Tim Duncan,35.5,SAS,Big,1630,92,-6.8,77,-1.1,65,-0.6%,68,-4.7,84,-0.9,54,-0.7%,87,-19.1,58,-0.3,83,-3.7%,47,+0.5
Mike Dunleavy,31.1,MIL,Wing,1403,93,-7.4,83,-1.4,97,-2.8%,71,-5.7,71,-0.5,80,-4.8%,50,-0.1,73,-0.8,88,-4.6%,69,-7.4
Kevin Durant,23.1,OKC,Forward,2535,26,+2.9,74,-1.0,28,+1.1%,88,-13.7,43,+0.2,85,-6.2%,37,+4.6,86,-1.3,31,+2.0%,96,-25.4
Jerome Dyson,24.5,NOH,Point,178,98,-9.8,100,-6.8,60,-0.4%,100,-57.6,100,-4.4,80,-4.8%,100,-93.8,97,-2.3,69,-1.9%,98,-32.3
Devin Ebanks,22.0,LAL,Wing,377,24,+3.0,91,-2.2,65,-0.6%,85,-11.4,90,-1.2,79,-4.6%,83,-17.3,78,-1.0,56,-0.5%,71,-8.3
Wayne Ellington,23.9,MIN,Wing,935,63,-1.6,67,-0.6,86,-1.6%,64,-3.7,77,-0.6,75,-3.8%,55,-2.2,44,+0.2,78,-2.7%,53,-1.8
Monta Ellis,26.0,GSW,Combo,1360,16,+4.1,28,+0.9,9,+2.2%,46,+0.7,44,+0.2,5,+11.4%,68,-8.1,24,+0.9,14,+4.0%,30,+7.2
Monta Ellis,26.0,MIL,Wing,752,1,+13.4,19,+1.3,3,+3.4%,46,+0.9,37,+0.3,0,+16.5%,28,+8.4,17,+1.1,5,+6.5%,53,-1.6
Semih Erden,25.3,CLE,Big,303,62,-1.5,62,-0.5,48,+0.2%,64,-3.6,74,-0.5,65,-2.4%,83,-16.9,55,-0.2,22,+2.9%,48,+0.3
Jeremy Evans,24.0,UTA,Forward,162,3,+8.2,58,-0.4,29,+1.1%,74,-6.6,7,+1.2,1,+15.6%,27,+8.4,94,-1.8,89,-4.7%,95,-25.3
Maurice Evans,33.0,WAS,Wing,318,86,-5.0,68,-0.7,75,-1.1%,45,+1.1,13,+0.9,47,+0.5%,18,+13.9,91,-1.6,81,-3.3%,76,-10.0
Reggie Evans,31.5,LAC,Big,739,7,+6.5,2,+3.6,12,+2.0%,3,+20.4,2,+2.0,1,+14.9%,7,+24.0,9,+1.6,11,+4.6%,10,+17.8
Tyreke Evans,22.1,SAC,Wing,2152,37,+1.5,79,-1.2,66,-0.6%,80,-9.2,98,-2.1,87,-6.8%,97,-39.9,19,+1.0,27,+2.3%,26,+9.9
Kenneth Faried,21.9,DEN,Big,996,13,+4.7,61,-0.4,30,+1.0%,81,-9.7,59,-0.2,21,+4.9%,77,-12.6,59,-0.3,20,+3.2%,75,-10.0
Jordan Farmar,24.9,NJN,Combo,796,7,+6.6,16,+1.5,78,-1.1%,9,+13.6,4,+1.6,72,-3.4%,1,+41.1,45,+0.1,75,-2.3%,45,+1.6
Derrick Favors,20.3,UTA,Big,1349,76,-3.3,79,-1.2,50,+0.1%,87,-12.4,74,-0.5,85,-6.1%,82,-16.4,73,-0.8,27,+2.3%,82,-12.8
Raymond Felton,27.3,POR,Point,1899,87,-5.2,93,-2.5,74,-1.0%,90,-15.8,71,-0.5,57,-1.3%,56,-2.7,95,-2.0,47,+0.5%,93,-21.5
Rudy Fernandez,26.6,DEN,Wing,685,81,-3.9,78,-1.1,86,-1.6%,78,-8.4,97,-1.8,97,-12.4%,98,-42.7,36,+0.5,88,-4.6%,26,+9.7
Landry Fields,23.3,NYK,Wing,1855,82,-4.2,48,+0.0,30,+1.0%,59,-2.1,21,+0.6,50,-0.1%,41,+3.3,72,-0.7,21,+3.0%,74,-9.6
Derek Fisher,37.2,LAL,Point,1100,65,-1.8,66,-0.6,28,+1.1%,86,-11.7,49,+0.0,13,+7.3%,73,-10.6,67,-0.5,39,+1.2%,79,-11.6
Derek Fisher,37.2,OKC,Point,361,32,+2.1,86,-1.7,93,-2.3%,85,-11.1,77,-0.6,12,+7.9%,62,-6.0,87,-1.4,89,-4.7%,92,-20.4
Jonny Flynn,22.7,POR,Point,270,6,+6.7,9,+2.2,53,-0.1%,12,+12.2,55,-0.1,18,+5.6%,79,-14.2,4,+2.3,62,-1.0%,4,+28.0
Gary Forbes,26.7,TOR,Wing,649,55,-0.6,5,+2.6,21,+1.4%,4,+19.7,23,+0.6,36,+2.4%,31,+7.2,10,+1.6,38,+1.3%,7,+21.7
T.J. Ford,28.6,SAS,Point,160,65,-1.8,26,+1.0,32,+1.0%,46,+0.9,45,+0.1,46,+0.7%,70,-9.4,34,+0.6,64,-1.2%,34,+5.9
Jeff Foster,34.8,IND,Big,140,98,-10.4,89,-2.0,31,+1.0%,73,-6.3,38,+0.2,94,-9.3%,22,+11.0,98,-2.5,5,+6.1%,86,-15.5
Randy Foye,28.1,LAC,Wing,1632,51,-0.2,54,-0.2,44,+0.4%,61,-3.1,53,-0.1,48,+0.2%,54,-2.0,57,-0.2,63,-1.2%,62,-4.5
Jimmer Fredette,22.7,SAC,Combo,1056,29,+2.4,16,+1.5,36,+0.7%,26,+7.1,3,+1.7,20,+5.1%,6,+27.2,54,-0.2,67,-1.6%,59,-4.0
Channing Frye,28.5,PHX,Big,1653,64,-1.6,72,-0.9,95,-2.7%,54,-0.9,47,+0.1,66,-2.4%,37,+4.4,78,-1.0,92,-5.2%,72,-8.6
Sundiata Gaines,25.5,NJN,Combo,723,69,-2.3,33,+0.7,82,-1.4%,17,+9.4,55,-0.1,96,-11.7%,27,+8.8,32,+0.7,59,-0.8%,28,+9.3
Danilo Gallinari,23.2,DEN,Forward,1347,92,-6.8,67,-0.7,78,-1.1%,49,+0.2,40,+0.2,69,-2.8%,27,+8.6,77,-0.9,64,-1.4%,64,-6.4
