Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Jrue Holiday,32.4,MIL,Point,190,73,+3.0%,98,+22.3%,89,+12.8%,20,-11.8%,81,+6.0%,79,+8.9%,5,-12.4%,15,-5.8%
Al Horford,36.4,BOS,Big,615,18,-3.6%,33,-2.8%,14,-7.0%,25,-9.2%,11,-7.7%,39,-1.9%,38,-2.0%,36,-1.5%
LeBron James,37.8,LAL,Big,664,81,+4.9%,43,-1.4%,41,-1.8%,84,+12.9%,72,+3.2%,63,+4.7%,80,+7.3%,87,+6.4%
Nikola Jokic,27.7,DEN,Big,782,43,-0.3%,79,+6.6%,73,+6.3%,54,-1.0%,73,+4.1%,8,-19.4%,32,-2.7%,13,-6.6%
Tyus Jones,26.5,MEM,Combo,120,13,-4.8%,55,+1.1%,64,+3.8%,4,-25.6%,37,-1.6%,23,-7.4%,23,-4.3%,18,-5.1%
Caris LeVert,28.2,CLE,Wing,167,39,-1.3%,59,+1.6%,78,+6.9%,41,-3.6%,68,+2.2%,82,+10.2%,21,-5.4%,38,-0.9%
Kevon Looney,26.7,GSW,Big,324,59,+1.5%,18,-6.6%,61,+2.5%,52,-1.2%,57,+1.3%,51,+1.1%,73,+5.2%,77,+4.3%
Brook Lopez,34.6,MIL,Big,181,38,-1.4%,10,-11.5%,86,+10.0%,94,+22.9%,97,+12.8%,30,-4.7%,60,+3.2%,53,+1.1%
Kevin Love,34.1,MIA,Big,372,24,-2.6%,43,-1.5%,42,-1.7%,53,-1.1%,36,-1.6%,28,-5.0%,27,-3.8%,20,-4.1%
Kyle Lowry,36.6,MIA,Point,633,66,+2.1%,54,+0.9%,58,+2.2%,59,+1.2%,64,+1.8%,31,-4.6%,62,+3.4%,55,+1.3%
Trey Lyles,27.0,SAC,Big,117,96,+11.0%,89,+12.7%,7,-11.4%,92,+17.6%,17,-4.9%,45,+0.1%,99,+22.2%,99,+16.2%
Khris Middleton,31.2,MIL,Forward,173,88,+6.7%,78,+5.9%,3,-16.3%,89,+16.7%,5,-11.8%,88,+13.2%,93,+12.0%,94,+12.4%
Dejounte Murray,26.1,ATL,Combo,226,10,-5.6%,9,-11.6%,83,+8.3%,81,+10.0%,89,+8.9%,8,-18.2%,10,-9.1%,6,-10.1%
Jamal Murray,25.7,DEN,Combo,791,58,+1.4%,33,-3.1%,79,+7.1%,57,+1.2%,78,+5.6%,74,+6.3%,46,-0.5%,57,+1.5%
Georges Niang,29.4,PHI,Forward,153,55,+1.0%,40,-1.8%,63,+2.7%,85,+14.7%,74,+4.4%,32,-4.6%,55,+1.0%,39,-0.9%
Chris Paul,37.5,PHX,Point,250,71,+2.6%,70,+3.9%,33,-3.5%,73,+6.6%,48,+0.2%,89,+14.1%,28,-3.7%,68,+2.7%
Cameron Payne,28.2,PHX,Point,146,20,-3.3%,8,-11.7%,53,+1.4%,28,-7.7%,35,-1.8%,18,-9.9%,76,+5.6%,48,+0.7%
Bobby Portis,27.7,MIL,Big,105,93,+9.2%,92,+14.5%,66,+4.9%,98,+27.1%,95,+11.4%,13,-13.3%,85,+8.6%,65,+2.2%
Norman Powell,29.4,LAC,Wing,167,65,+2.1%,95,+19.9%,48,+0.8%,23,-9.5%,33,-2.0%,87,+13.1%,8,-9.2%,19,-4.8%
Taurean Prince,28.6,MIN,Forward,162,11,-5.5%,4,-14.9%,8,-9.9%,86,+15.0%,18,-4.7%,61,+4.2%,49,+0.3%,62,+1.8%
Julius Randle,27.9,NYK,Forward,329,75,+3.2%,14,-9.7%,60,+2.4%,88,+16.3%,80,+6.0%,73,+6.1%,88,+9.7%,89,+8.2%
D'Angelo Russell,26.7,LAL,Point,496,76,+3.2%,39,-1.9%,50,+1.2%,48,-2.2%,50,+0.5%,75,+7.0%,84,+8.3%,90,+8.4%
Domantas Sabonis,26.5,SAC,Big,242,3,-8.2%,2,-17.2%,73,+6.4%,79,+9.7%,84,+7.1%,94,+15.9%,0,-21.4%,1,-11.8%
Dennis Schroder,29.1,LAL,Point,447,45,-0.1%,48,-1.1%,18,-5.6%,74,+6.6%,34,-1.9%,52,+1.4%,56,+1.5%,57,+1.4%
Marcus Smart,28.7,BOS,Point,668,36,-1.7%,61,+1.8%,8,-10.8%,27,-8.5%,8,-10.0%,59,+3.8%,43,-1.0%,47,+0.5%
Klay Thompson,32.7,GSW,Wing,467,26,-2.5%,57,+1.2%,20,-5.3%,51,-1.6%,20,-3.9%,27,-5.5%,53,+0.9%,40,-0.6%
Karl-Anthony Towns,27.0,MIN,Big,249,53,+1.0%,28,-3.8%,99,+25.0%,13,-16.7%,99,+15.9%,68,+5.6%,33,-2.7%,43,-0.1%
PJ Tucker,37.5,PHI,Big,292,57,+1.3%,68,+3.5%,38,-2.3%,36,-5.4%,32,-2.2%,48,+0.8%,64,+3.8%,73,+3.3%
Russell Westbrook,34.0,LAC,Point,192,91,+8.2%,6,-11.9%,81,+7.6%,13,-16.7%,61,+1.4%,2,-30.6%,100,+31.0%,98,+15.9%
Andrew Wiggins,27.7,GSW,Forward,441,54,+1.0%,77,+5.7%,57,+2.1%,47,-2.2%,55,+0.8%,16,-10.1%,63,+3.7%,43,-0.1%
Cody Zeller,30.1,MIA,Big,163,78,+3.5%,48,-1.0%,44,-1.0%,67,+5.1%,60,+1.3%,70,+5.7%,68,+4.4%,78,+4.9%
Ivica Zubac,25.6,LAC,Big,129,21,-3.2%,57,+1.2%,87,+11.9%,1,-42.5%,29,-2.7%,0,-40.4%,82,+7.6%,31,-1.9%
Gary Payton II,29.9,GSW,Wing,170,48,+0.3%,90,+13.9%,54,+1.7%,21,-11.5%,28,-2.8%,3,-25.1%,48,+0.2%,18,-5.0%
Torrey Craig,31.9,PHX,Forward,177,46,+0.1%,93,+16.7%,21,-5.2%,43,-3.3%,18,-4.6%,86,+12.5%,28,-3.7%,60,+1.8%
Josh Hart,27.7,NYK,Wing,352,43,-0.3%,45,-1.3%,19,-5.5%,72,+6.3%,28,-2.8%,92,+15.4%,18,-6.6%,52,+1.1%
Bam Adebayo,25.3,MIA,Big,925,23,-2.6%,27,-4.0%,49,+1.1%,55,-0.8%,49,+0.4%,33,-4.4%,44,-0.7%,34,-1.7%
John Collins,25.1,ATL,Big,186,22,-3.1%,73,+4.4%,28,-4.0%,90,+17.0%,66,+1.9%,20,-8.6%,11,-9.0%,9,-8.5%
Dillon Brooks,26.8,MEM,Wing,167,12,-5.0%,29,-3.6%,88,+12.0%,18,-12.6%,86,+7.9%,4,-23.3%,19,-6.4%,3,-10.7%
Jayson Tatum,24.7,BOS,Forward,797,40,-0.9%,71,+4.0%,29,-3.9%,46,-2.3%,19,-3.9%,69,+5.7%,26,-4.2%,30,-2.0%
Malik Monk,24.7,SAC,Wing,205,92,+8.8%,80,+7.4%,17,-6.2%,98,+23.4%,53,+0.7%,53,+1.5%,98,+15.8%,93,+12.1%
Bogdan Bogdanovic,30.2,ATL,Wing,182,84,+6.2%,88,+10.1%,68,+5.7%,33,-6.8%,68,+2.2%,20,-8.6%,90,+10.5%,85,+5.9%
De'Aaron Fox,24.9,SAC,Point,269,93,+8.9%,100,+26.3%,91,+13.6%,39,-4.5%,92,+9.6%,48,+0.5%,35,-2.2%,37,-1.2%
Derrick White,28.3,BOS,Combo,590,14,-4.7%,30,-3.6%,62,+2.7%,80,+9.9%,76,+4.4%,44,-0.9%,12,-9.0%,11,-7.0%
Jarrett Allen,24.5,CLE,Big,190,85,+6.4%,93,+14.8%,80,+7.3%,16,-14.3%,63,+1.7%,3,-26.6%,94,+13.0%,70,+3.1%
Luke Kennard,26.4,MEM,Combo,106,95,+10.9%,26,-4.1%,95,+17.2%,10,-18.7%,94,+11.3%,100,+38.6%,69,+4.6%,97,+14.6%
Donovan Mitchell,26.1,CLE,Combo,206,100,+20.4%,98,+22.6%,100,+32.0%,99,+28.1%,100,+29.0%,1,-34.2%,97,+14.4%,69,+3.1%
Royce O'Neale,29.4,BKN,Wing,118,5,-7.4%,3,-15.6%,28,-3.9%,78,+8.6%,46,-0.2%,57,+3.0%,7,-10.0%,13,-6.0%
Kevin Huerter,24.2,SAC,Wing,184,3,-8.5%,22,-4.7%,75,+6.4%,3,-29.9%,41,-1.3%,12,-15.4%,13,-8.8%,4,-10.6%
Trae Young,24.1,ATL,Point,266,7,-6.9%,18,-8.6%,4,-14.7%,40,-4.4%,4,-12.2%,95,+19.2%,14,-8.4%,29,-2.0%
Robert Williams,25.0,BOS,Big,410,82,+5.0%,66,+3.0%,78,+6.9%,62,+2.0%,79,+5.9%,65,+5.1%,66,+4.0%,75,+3.8%
Michael Porter,24.3,DEN,Wing,647,56,+1.2%,69,+3.9%,85,+9.4%,22,-10.7%,73,+3.7%,43,-1.3%,29,-3.0%,27,-2.5%
Jaren Jackson,23.1,MEM,Big,220,23,-3.0%,78,+6.4%,72,+6.2%,8,-21.4%,54,+0.7%,9,-17.4%,15,-8.1%,3,-10.8%
Donte DiVincenzo,25.7,GSW,Wing,207,42,-0.9%,20,-5.2%,32,-3.7%,82,+10.2%,51,+0.5%,81,+10.1%,34,-2.3%,45,+0.3%
Josh Okogie,24.2,PHX,Forward,174,8,-6.0%,5,-13.3%,31,-3.7%,49,-2.1%,27,-3.0%,35,-3.8%,4,-13.1%,7,-9.5%
Landry Shamet,25.6,PHX,Combo,177,63,+1.8%,44,-1.3%,71,+6.1%,63,+3.2%,77,+5.0%,25,-6.6%,76,+5.6%,46,+0.4%
Deandre Ayton,24.3,PHX,Big,319,34,-1.8%,53,+0.9%,15,-6.8%,50,-1.7%,16,-5.0%,80,+9.2%,23,-4.9%,44,+0.2%
Mikal Bridges,26.2,BKN,Wing,157,8,-6.7%,0,-29.5%,25,-4.4%,3,-26.1%,3,-12.5%,6,-21.0%,88,+9.5%,82,+5.3%
Lonnie Walker,23.9,LAL,Wing,154,73,+3.2%,81,+7.6%,46,+0.7%,63,+2.6%,56,+1.1%,71,+5.8%,51,+0.6%,59,+1.7%
Grayson Allen,27.1,MIL,Wing,149,30,-2.0%,8,-11.7%,3,-15.8%,78,+9.5%,9,-8.5%,53,+2.1%,81,+7.4%,86,+6.1%
Troy Brown,23.3,LAL,Forward,117,15,-4.7%,15,-9.1%,22,-5.0%,23,-10.3%,12,-7.2%,88,+14.0%,45,-0.6%,49,+0.9%
Jalen Brunson,26.2,NYK,Point,442,98,+14.0%,88,+10.8%,65,+4.6%,93,+18.5%,83,+7.1%,98,+26.5%,91,+11.1%,98,+15.5%
Isaiah Hartenstein,24.5,NYK,Big,213,61,+1.6%,58,+1.4%,52,+1.3%,70,+6.0%,70,+2.9%,42,-1.6%,58,+2.5%,50,+1.0%
Jarred Vanderbilt,23.6,LAL,Big,269,27,-2.4%,31,-3.6%,70,+6.0%,45,-2.3%,71,+3.0%,18,-9.1%,31,-2.7%,21,-4.1%
Bruce Brown,26.2,DEN,Wing,528,50,+0.6%,47,-1.2%,30,-3.9%,57,+0.7%,30,-2.5%,15,-10.4%,83,+8.0%,74,+3.4%
Mitchell Robinson,24.6,NYK,Big,298,38,-1.4%,52,+0.3%,37,-2.4%,35,-6.0%,23,-3.8%,47,+0.4%,39,-1.9%,38,-1.0%
De'Anthony Melton,24.4,PHI,Combo,269,37,-1.7%,35,-2.7%,67,+5.3%,12,-17.8%,33,-1.9%,24,-6.9%,52,+0.7%,33,-1.7%
Duncan Robinson,28.5,MIA,Wing,391,80,+4.9%,86,+9.5%,39,-2.0%,29,-7.2%,23,-3.6%,97,+21.3%,53,+0.7%,83,+5.7%
Haywood Highsmith,25.9,MIA,Big,144,83,+5.8%,83,+8.4%,11,-8.9%,48,-2.2%,13,-6.4%,83,+11.1%,59,+2.7%,79,+5.0%
Ja Morant,23.2,MEM,Point,187,64,+2.0%,24,-4.4%,0,-22.1%,94,+22.9%,2,-14.2%,49,+1.0%,95,+13.3%,92,+9.7%
RJ Barrett,22.4,NYK,Wing,375,17,-4.2%,16,-8.9%,27,-4.3%,66,+4.7%,43,-1.2%,10,-15.7%,74,+5.5%,28,-2.3%
DeAndre Hunter,24.9,ATL,Forward,246,51,+0.6%,37,-2.3%,13,-7.4%,93,+19.2%,43,-1.1%,46,+0.3%,61,+3.3%,68,+2.8%
Darius Garland,22.8,CLE,Point,188,44,-0.3%,74,+5.1%,9,-9.8%,0,-56.8%,0,-19.0%,43,-1.2%,70,+5.0%,67,+2.7%
Rui Hachimura,24.7,LAL,Forward,408,53,+0.9%,73,+4.6%,45,+0.6%,17,-13.5%,22,-3.8%,58,+3.2%,50,+0.5%,53,+1.1%
Cameron Johnson,26.7,BKN,Forward,151,0,-10.4%,41,-1.6%,57,+2.1%,5,-25.0%,8,-9.0%,73,+6.0%,2,-16.1%,2,-11.4%
Nickeil Alexander-Walker,24.2,MIN,Wing,206,78,+3.4%,76,+5.4%,96,+18.3%,19,-12.2%,96,+12.0%,64,+5.1%,18,-6.7%,24,-3.0%
Grant Williams,23.9,BOS,Big,237,57,+1.2%,36,-2.7%,69,+5.9%,65,+4.7%,78,+5.4%,11,-15.5%,73,+5.3%,48,+0.5%
Jordan Poole,23.4,GSW,Combo,270,25,-2.5%,19,-5.2%,13,-8.1%,24,-9.5%,10,-8.3%,67,+5.4%,54,+1.0%,56,+1.4%
Nicolas Claxton,23.5,BKN,Big,116,90,+7.9%,82,+8.3%,97,+18.8%,76,+8.0%,98,+15.5%,93,+15.4%,38,-2.0%,64,+2.1%
Terance Mann,26.0,LAC,Combo,132,68,+2.3%,28,-3.8%,10,-9.3%,100,+29.9%,59,+1.3%,98,+36.4%,22,-5.4%,66,+2.4%
Caleb Martin,27.1,MIA,Forward,737,72,+2.8%,50,-0.8%,40,-1.8%,75,+7.5%,57,+1.2%,50,+1.0%,65,+3.9%,72,+3.2%
Max Strus,26.6,MIA,Wing,707,16,-4.6%,23,-4.7%,38,-2.1%,68,+5.2%,48,+0.2%,22,-8.5%,25,-4.2%,17,-5.3%
Gabe Vincent,26.4,MIA,Combo,716,28,-2.3%,64,+2.4%,43,-1.2%,28,-7.4%,25,-3.2%,36,-3.1%,37,-2.1%,28,-2.4%
Anthony Edwards,21.2,MIN,Wing,279,99,+15.6%,97,+20.8%,98,+19.3%,42,-3.3%,98,+14.9%,62,+4.3%,79,+6.9%,84,+5.9%
Onyeka Okongwu,21.9,ATL,Big,150,68,+2.3%,63,+2.3%,84,+8.5%,9,-19.5%,52,+0.6%,77,+7.1%,63,+3.6%,73,+3.4%
Obi Toppin,24.7,NYK,Big,167,28,-2.2%,83,+8.5%,16,-6.3%,8,-20.1%,7,-10.2%,66,+5.2%,16,-7.7%,23,-3.1%
Saddiq Bey,23.6,ATL,Forward,166,52,+0.8%,32,-3.4%,83,+8.0%,7,-21.5%,45,-0.3%,68,+5.5%,67,+4.3%,76,+4.1%
Tyrese Maxey,22.0,PHI,Combo,419,60,+1.6%,68,+3.5%,63,+3.4%,32,-6.8%,58,+1.3%,40,-1.9%,57,+1.8%,58,+1.6%
Immanuel Quickley,23.4,NYK,Combo,171,13,-4.8%,65,+2.7%,55,+1.9%,18,-13.2%,38,-1.4%,13,-12.4%,8,-9.3%,5,-10.4%
Desmond Bane,24.4,MEM,Wing,231,87,+6.6%,99,+23.8%,35,-3.0%,97,+23.3%,67,+1.9%,28,-5.0%,47,0.0%,35,-1.5%
Xavier Tillman,23.8,MEM,Big,183,70,+2.6%,53,+0.8%,53,+1.6%,91,+17.1%,75,+4.4%,7,-19.7%,83,+7.6%,41,-0.5%
Paul Reed,23.4,PHI,Big,145,69,+2.4%,17,-8.8%,94,+14.8%,15,-14.5%,82,+6.5%,84,+11.5%,75,+5.5%,83,+5.5%
Evan Mobley,21.4,CLE,Big,187,35,-1.7%,75,+5.1%,33,-3.3%,96,+23.3%,88,+8.0%,54,+2.4%,6,-12.3%,12,-7.0%
Davion Mitchell,24.2,SAC,Combo,138,2,-9.2%,1,-18.6%,1,-19.6%,71,+6.2%,3,-13.9%,17,-10.0%,71,+5.2%,51,+1.0%
Moses Moody,20.4,GSW,Wing,135,47,+0.2%,3,-15.7%,59,+2.4%,43,-2.6%,53,+0.7%,96,+20.1%,48,+0.2%,81,+5.0%
Quentin Grimes,22.5,NYK,Wing,240,62,+1.6%,60,+1.7%,92,+13.7%,61,+1.5%,93,+10.4%,26,-5.5%,42,-1.0%,25,-2.7%
Jock Landale,27.0,PHX,Big,106,83,+5.2%,38,-2.0%,98,+19.2%,30,-7.2%,93,+10.3%,33,-4.4%,78,+6.1%,63,+1.9%
Austin Reaves,24.4,LAL,Wing,617,48,+0.3%,63,+2.2%,26,-4.4%,83,+12.2%,69,+2.3%,14,-12.2%,43,-0.8%,26,-2.7%
Keegan Murray,22.2,SAC,Forward,191,33,-1.9%,25,-4.1%,93,+14.0%,26,-9.1%,90,+8.9%,78,+7.4%,3,-15.3%,8,-8.9%
Christian Braun,21.5,DEN,Combo,243,32,-1.9%,23,-4.6%,23,-4.5%,53,-1.0%,24,-3.5%,57,+3.1%,40,-1.6%,42,-0.5%
