Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Brent Barry,32.8,SAS,Wing,1652,39,-0.7%,56,+0.4%,29,-1.9%,35,-1.4%,25,-1.7%,27,-4.5%,75,+3.3%,43,-0.6%
Jon Barry,35.3,ATL,Combo,274,83,+2.1%,78,+2.5%,68,+1.8%,2,-8.2%,11,-3.9%,94,+12.5%,95,+8.9%,98,+10.2%
Jon Barry,35.3,HOU,Wing,1190,88,+2.7%,78,+2.4%,17,-3.5%,97,+5.9%,85,+2.5%,51,-0.2%,72,+2.8%,68,+1.8%
Tony Battie,28.7,ORL,Big,1900,40,-0.7%,54,+0.0%,33,-1.6%,36,-1.2%,31,-1.4%,83,+6.5%,64,+1.7%,78,+2.8%
Shane Battier,26.1,MEM,Forward,2493,66,+0.8%,59,+0.6%,59,+0.7%,62,+1.0%,64,+0.8%,46,-0.9%,69,+2.4%,61,+1.3%
Raja Bell,28.1,UTA,Wing,1783,53,-0.0%,43,-1.1%,58,+0.7%,82,+2.7%,85,+2.4%,72,+4.1%,48,-0.1%,60,+1.1%
Travis Best,32.3,NJN,Combo,1389,31,-1.4%,65,+1.2%,24,-2.4%,51,+0.1%,40,-0.6%,33,-2.9%,10,-7.0%,11,-5.8%
Mike Bibby,26.5,SAC,Point,3083,59,+0.3%,61,+0.8%,41,-0.7%,28,-2.1%,25,-1.7%,27,-4.4%,94,+7.5%,79,+3.1%
Andris Biedrins,18.6,GSW,Big,357,99,+5.7%,95,+6.2%,17,-3.5%,4,-6.9%,3,-5.6%,92,+10.8%,89,+6.0%,96,+7.4%
Chauncey Billups,28.1,DET,Combo,2860,95,+3.6%,57,+0.5%,60,+0.9%,70,+1.5%,75,+1.4%,66,+3.3%,100,+15.6%,99,+12.0%
Steve Blake,24.7,WAS,Point,607,28,-1.7%,51,-0.2%,19,-3.1%,0,-11.1%,1,-7.5%,25,-4.8%,92,+6.5%,80,+3.2%
Mark Blount,28.9,BOS,Big,2129,41,-0.6%,84,+3.3%,20,-3.1%,86,+3.3%,73,+1.4%,43,-1.3%,29,-2.9%,29,-2.5%
Keith Bogans,24.5,CHA,Wing,1762,70,+1.1%,47,-0.6%,82,+3.3%,86,+3.1%,90,+3.1%,20,-6.7%,17,-4.9%,10,-5.8%
Matt Bonner,24.6,TOR,Big,1506,39,-0.7%,32,-2.1%,24,-2.4%,44,-0.3%,33,-1.1%,86,+7.6%,19,-4.6%,55,+0.6%
Calvin Booth,28.5,DAL,Big,224,2,-6.4%,1,-11.7%,27,-2.2%,33,-1.6%,23,-1.8%,2,-21.1%,33,-2.2%,7,-6.8%
Calvin Booth,28.5,MIL,Big,153,62,+0.5%,98,+8.4%,99,+11.2%,11,-4.8%,79,+1.9%,9,-11.1%,42,-1.0%,25,-3.2%
Carlos Boozer,22.9,UTA,Big,1776,89,+2.7%,92,+5.1%,91,+5.6%,27,-2.3%,47,-0.3%,98,+16.6%,83,+4.6%,97,+8.0%
Curtis Borchardt,24.1,UTA,Big,819,17,-2.8%,9,-6.1%,8,-5.8%,38,-1.0%,19,-2.3%,82,+6.3%,92,+6.5%,92,+6.2%
Chris Bosh,20.6,TOR,Big,2994,94,+3.6%,42,-1.1%,85,+3.8%,88,+3.4%,94,+3.6%,53,+0.1%,99,+12.2%,93,+6.7%
Bruce Bowen,33.4,SAS,Wing,2602,55,+0.0%,47,-0.7%,62,+1.1%,52,+0.2%,63,+0.7%,76,+5.3%,50,+0.1%,76,+2.6%
Ryan Bowen,29.0,HOU,Forward,531,12,-3.6%,3,-8.9%,19,-3.2%,80,+2.5%,57,+0.4%,60,+1.4%,21,-4.3%,27,-2.9%
Earl Boykins,28.4,DEN,Point,2087,10,-4.0%,9,-5.8%,83,+3.5%,17,-3.5%,32,-1.3%,63,+2.4%,67,+2.1%,67,+1.7%
Shawn Bradley,32.6,DAL,Big,848,84,+2.2%,72,+1.8%,80,+3.0%,79,+2.4%,87,+2.6%,67,+3.3%,67,+2.2%,75,+2.5%
Elton Brand,25.6,LAC,Big,2999,85,+2.2%,93,+5.4%,41,-0.7%,55,+0.4%,50,-0.1%,78,+5.4%,91,+6.3%,91,+6.0%
Jamison Brewer,24.0,NYK,Combo,156,18,-2.8%,5,-7.2%,26,-2.2%,23,-2.7%,18,-2.5%,2,-18.3%,93,+6.8%,29,-2.6%
Primoz Brezec,25.1,CHA,Big,2264,65,+0.8%,90,+4.5%,46,-0.4%,44,-0.3%,45,-0.3%,11,-9.9%,56,+0.8%,25,-3.2%
Damone Brown,25.3,WAS,Forward,135,9,-4.0%,5,-7.5%,53,+0.1%,19,-3.4%,27,-1.5%,15,-8.1%,60,+1.3%,40,-0.9%
Devin Brown,25.8,SAS,Wing,1122,11,-3.7%,20,-3.9%,9,-5.6%,17,-3.6%,6,-4.6%,15,-8.1%,78,+3.8%,33,-1.7%
Kwame Brown,22.6,WAS,Big,896,18,-2.8%,30,-2.3%,39,-0.9%,85,+3.0%,67,+1.0%,19,-6.9%,32,-2.3%,22,-3.5%
P.J. Brown,35.0,NOH,Big,2820,68,+1.0%,22,-3.6%,59,+0.7%,99,+7.2%,98,+5.3%,81,+6.0%,38,-1.6%,51,+0.2%
Tierre Brown,25.4,LAL,Combo,1015,41,-0.6%,15,-4.7%,52,+0.1%,39,-0.9%,44,-0.4%,70,+3.9%,63,+1.6%,74,+2.2%
Rick Brunson,32.4,LAC,Point,1906,44,-0.6%,66,+1.3%,26,-2.2%,40,-0.7%,29,-1.5%,46,-1.0%,59,+1.2%,70,+1.9%
Kobe Bryant,26.2,LAL,Wing,2679,83,+2.1%,94,+6.0%,11,-4.8%,33,-1.6%,16,-2.7%,39,-1.8%,81,+4.3%,76,+2.6%
Greg Buckner,28.1,DEN,Wing,1490,76,+1.5%,74,+2.0%,27,-2.2%,79,+2.4%,67,+1.0%,38,-2.1%,79,+4.0%,69,+1.9%
Rodney Buford,27.0,NJN,Wing,1251,5,-5.0%,27,-2.8%,43,-0.6%,6,-6.4%,6,-4.6%,31,-3.2%,17,-4.9%,17,-4.2%
Antonio Burks,24.7,MEM,Point,191,23,-2.2%,6,-7.1%,87,+4.4%,26,-2.3%,53,+0.2%,70,+3.8%,86,+5.2%,88,+4.7%
Caron Butler,24.6,LAL,Wing,2730,44,-0.5%,79,+2.6%,86,+4.1%,30,-1.9%,59,+0.5%,21,-6.2%,45,-0.6%,32,-2.1%
Rasual Butler,25.4,MIA,Wing,1153,8,-4.3%,59,+0.6%,33,-1.6%,9,-5.0%,12,-3.7%,14,-8.2%,22,-4.0%,13,-5.1%
Zarko Cabarkapa,23.4,GSW,Big,448,44,-0.5%,96,+6.6%,16,-3.8%,31,-1.8%,17,-2.6%,26,-4.8%,23,-3.8%,19,-4.0%
Marcus Camby,30.6,DEN,Big,2015,71,+1.2%,71,+1.8%,42,-0.6%,54,+0.2%,51,-0.0%,36,-2.4%,60,+1.3%,49,+0.1%
Elden Campbell,36.3,DET,Big,329,30,-1.5%,73,+1.9%,7,-6.3%,69,+1.4%,23,-1.9%,40,-1.8%,7,-8.3%,8,-6.7%
Brian Cardinal,27.5,MEM,Big,1397,62,+0.5%,44,-0.9%,67,+1.7%,24,-2.6%,39,-0.7%,33,-3.0%,84,+4.9%,74,+2.3%
Matt Carroll,24.2,CHA,Wing,406,23,-2.1%,60,+0.7%,23,-2.5%,48,-0.0%,40,-0.6%,87,+7.8%,5,-9.7%,27,-2.8%
Anthony Carter,29.4,MIN,Point,673,25,-2.0%,64,+1.1%,46,-0.4%,13,-4.6%,15,-3.0%,18,-7.0%,15,-5.1%,12,-5.4%
Vince Carter,27.8,TOR,Wing,605,6,-4.8%,8,-6.3%,88,+4.6%,64,+1.2%,84,+2.3%,8,-11.5%,13,-5.8%,6,-7.9%
Vince Carter,27.8,NJN,Wing,2229,97,+4.5%,97,+7.4%,86,+4.1%,48,+0.0%,63,+0.7%,63,+2.4%,87,+5.5%,87,+4.6%
Sam Cassell,35.0,MIN,Point,1520,41,-0.7%,78,+2.4%,57,+0.6%,51,+0.1%,57,+0.3%,75,+5.1%,22,-4.0%,35,-1.5%
Kelvin Cato,30.2,ORL,Big,1514,75,+1.4%,76,+2.1%,53,+0.1%,78,+2.4%,77,+1.7%,89,+8.2%,26,-3.2%,44,-0.6%
Lionel Chalmers,24.0,LAC,Combo,383,36,-1.0%,9,-5.9%,22,-2.8%,74,+2.0%,54,+0.2%,80,+5.9%,62,+1.5%,71,+2.0%
Tyson Chandler,22.1,CHI,Big,2164,35,-1.0%,25,-3.1%,71,+1.9%,2,-7.4%,14,-3.3%,72,+4.2%,79,+4.0%,84,+4.0%
Calbert Cheaney,33.3,GSW,Wing,926,8,-4.5%,7,-6.5%,89,+4.8%,21,-3.0%,49,-0.2%,3,-17.7%,70,+2.4%,34,-1.6%
Josh Childress,21.4,ATL,Wing,2328,68,+1.0%,56,+0.3%,42,-0.7%,76,+2.2%,71,+1.2%,95,+13.2%,28,-3.0%,65,+1.5%
Doug Christie,34.5,SAC,Wing,987,73,+1.3%,45,-0.8%,97,+7.5%,25,-2.5%,52,+0.0%,28,-4.4%,97,+9.7%,90,+5.6%
Doug Christie,34.5,ORL,Wing,527,18,-2.7%,17,-4.3%,91,+5.5%,2,-8.1%,9,-4.0%,17,-7.4%,98,+11.8%,93,+6.7%
Speedy Claxton,26.5,GSW,Point,1500,81,+1.9%,89,+4.2%,85,+3.8%,45,-0.3%,70,+1.2%,91,+9.4%,23,-3.9%,43,-0.6%
Speedy Claxton,26.5,NOH,Point,365,22,-2.4%,46,-0.8%,12,-4.2%,4,-6.9%,3,-5.8%,8,-11.4%,73,+2.9%,41,-0.8%
Jason Collier,27.1,ATL,Big,927,15,-3.2%,46,-0.8%,43,-0.6%,22,-3.0%,24,-1.8%,39,-2.0%,6,-8.9%,7,-6.9%
Jarron Collins,25.9,UTA,Big,948,73,+1.3%,87,+3.9%,72,+2.0%,31,-1.8%,39,-0.7%,31,-3.3%,78,+3.8%,65,+1.6%
Jason Collins,25.9,NJN,Big,2541,51,-0.1%,78,+2.5%,26,-2.3%,56,+0.5%,43,-0.4%,27,-4.6%,53,+0.4%,38,-1.1%
Nick Collison,24.0,SEA,Big,1362,21,-2.4%,26,-2.8%,47,-0.3%,46,-0.2%,46,-0.3%,24,-5.5%,18,-4.7%,14,-5.0%
Brian Cook,23.9,LAL,Big,1021,75,+1.5%,52,-0.1%,60,+0.8%,51,+0.2%,57,+0.3%,35,-2.5%,76,+3.5%,69,+1.9%
Jamal Crawford,24.6,NYK,Wing,2667,35,-1.1%,35,-1.9%,56,+0.3%,50,+0.1%,54,+0.2%,79,+5.6%,6,-8.8%,15,-4.8%
Austin Croshere,29.5,IND,Forward,1783,23,-2.3%,39,-1.5%,33,-1.6%,7,-6.0%,8,-4.3%,46,-1.0%,22,-4.2%,26,-2.9%
Eddy Curry,21.9,CHI,Big,1789,88,+2.7%,90,+4.8%,61,+0.9%,70,+1.6%,71,+1.2%,23,-5.7%,66,+2.0%,50,+0.2%
Michael Curry,36.2,IND,Wing,242,1,-7.3%,98,+8.0%,1,-12.1%,4,-6.8%,0,-10.0%,0,-34.1%,4,-10.5%,0,-16.0%
Samuel Dalembert,24.5,PHI,Big,1771,89,+2.7%,94,+6.1%,61,+0.9%,84,+2.9%,81,+2.1%,72,+4.2%,50,+0.1%,61,+1.2%
Erick Dampier,29.3,DAL,Big,1598,83,+2.2%,39,-1.5%,71,+1.9%,59,+0.8%,70,+1.2%,93,+11.5%,84,+4.9%,93,+6.7%
Antonio Daniels,29.6,SEA,Combo,1998,71,+1.2%,53,-0.1%,53,+0.1%,75,+2.0%,69,+1.1%,84,+7.1%,20,-4.4%,35,-1.5%
Marquis Daniels,23.8,DAL,Combo,1355,7,-4.6%,6,-6.6%,21,-2.9%,13,-4.6%,11,-3.7%,88,+8.2%,9,-7.3%,24,-3.4%
Antonio Davis,36.0,CHI,Big,1825,26,-1.9%,55,+0.1%,4,-7.5%,80,+2.5%,24,-1.8%,34,-2.5%,23,-3.8%,24,-3.3%
Baron Davis,25.6,NOH,Combo,590,38,-0.8%,57,+0.4%,84,+3.7%,8,-5.1%,18,-2.5%,41,-1.6%,33,-2.2%,32,-2.1%
Baron Davis,25.6,GSW,Point,985,86,+2.4%,28,-2.5%,92,+5.8%,37,-1.0%,68,+1.1%,34,-2.7%,61,+1.4%,52,+0.3%
Dale Davis,35.6,GSW,Big,572,28,-1.7%,48,-0.5%,36,-1.3%,27,-2.3%,19,-2.3%,60,+1.6%,48,-0.2%,53,+0.4%
Dale Davis,35.6,IND,Big,726,89,+2.7%,72,+1.8%,96,+7.5%,96,+5.4%,98,+5.9%,39,-1.9%,58,+1.1%,47,-0.2%
Josh Davis,24.2,PHI,Big,293,46,-0.4%,37,-1.7%,75,+2.3%,22,-3.0%,34,-1.0%,13,-9.1%,40,-1.3%,23,-3.5%
Ricky Davis,25.1,BOS,Wing,2670,37,-0.9%,34,-2.0%,69,+1.8%,36,-1.3%,50,-0.0%,54,+0.4%,53,+0.6%,57,+0.7%
Carlos Delfino,22.2,DET,Wing,438,48,-0.3%,35,-1.9%,10,-5.2%,91,+3.8%,54,+0.2%,20,-6.5%,83,+4.8%,64,+1.5%
Tony Delk,30.8,ATL,Combo,1343,87,+2.5%,80,+2.7%,46,-0.3%,93,+4.3%,85,+2.4%,30,-3.5%,76,+3.4%,67,+1.8%
Luol Deng,19.5,CHI,Forward,1641,92,+3.3%,98,+8.0%,2,-8.9%,95,+5.2%,37,-0.8%,28,-4.0%,77,+3.7%,68,+1.9%
Boris Diaw,22.5,ATL,Wing,1168,37,-0.9%,75,+2.1%,46,-0.3%,7,-5.6%,12,-3.6%,46,-1.0%,61,+1.4%,57,+0.7%
Dan Dickau,26.1,NOH,Point,2023,82,+2.1%,62,+1.0%,17,-3.6%,96,+5.8%,89,+2.9%,71,+4.0%,43,-0.8%,54,+0.4%
DeSagana Diop,22.8,CLE,Big,237,4,-5.9%,12,-5.1%,3,-7.8%,50,+0.1%,14,-3.2%,15,-8.0%,7,-8.0%,6,-7.9%
Vlade Divac,36.7,LAL,Big,127,5,-4.9%,4,-8.0%,0,-15.4%,63,+1.1%,11,-3.9%,17,-7.4%,50,-0.0%,31,-2.2%
Juan Dixon,26.1,WAS,Combo,1018,49,-0.2%,15,-4.8%,77,+2.4%,83,+2.8%,89,+3.0%,35,-2.5%,59,+1.2%,52,+0.3%
Michael Doleac,27.4,MIA,Big,1138,4,-5.2%,9,-5.9%,22,-2.8%,49,+0.1%,42,-0.5%,69,+3.8%,16,-5.1%,28,-2.7%
Keyon Dooling,24.5,MIA,Point,1131,5,-4.9%,22,-3.5%,49,-0.1%,34,-1.6%,36,-1.0%,75,+4.9%,3,-10.8%,9,-6.3%
Predrag Drobnjak,29.0,ATL,Big,1416,64,+0.6%,65,+1.1%,35,-1.3%,52,+0.2%,46,-0.3%,36,-2.2%,80,+4.2%,74,+2.4%
Chris Duhon,22.2,CHI,Point,2134,51,-0.1%,60,+0.7%,13,-4.2%,78,+2.4%,41,-0.5%,11,-10.0%,52,+0.4%,32,-2.1%
Tim Duncan,28.5,SAS,Big,2192,97,+4.6%,61,+0.7%,88,+4.6%,93,+4.6%,97,+4.6%,91,+10.0%,80,+4.1%,94,+6.9%
Mike Dunleavy,24.1,GSW,Forward,2553,80,+1.8%,61,+0.9%,87,+4.3%,68,+1.4%,85,+2.3%,68,+3.6%,59,+1.2%,68,+1.9%
Ronald Dupree,23.8,DET,Wing,402,43,-0.6%,25,-2.9%,92,+5.6%,39,-0.9%,70,+1.2%,99,+21.2%,30,-2.7%,76,+2.5%
Howard Eisley,31.9,UTA,Combo,1356,55,+0.1%,35,-1.9%,91,+5.6%,63,+1.0%,84,+2.3%,60,+1.6%,14,-5.6%,23,-3.5%
Obinna Ekezie,29.2,ATL,Big,719,72,+1.3%,85,+3.4%,72,+2.1%,73,+1.9%,80,+2.0%,1,-25.1%,94,+7.8%,35,-1.5%
Francisco Elson,28.7,DEN,Big,882,25,-2.0%,32,-2.1%,61,+1.0%,26,-2.3%,32,-1.3%,67,+3.6%,78,+3.9%,84,+4.0%
Melvin Ely,26.5,CHA,Big,1621,56,+0.1%,56,+0.2%,29,-2.0%,41,-0.5%,33,-1.2%,87,+7.9%,91,+6.2%,95,+7.0%
Maurice Evans,26.0,SAC,Wing,1150,30,-1.5%,63,+1.1%,5,-6.5%,58,+0.7%,31,-1.4%,84,+7.1%,10,-6.7%,30,-2.4%
Reggie Evans,24.5,SEA,Big,1874,48,-0.3%,38,-1.6%,62,+1.1%,44,-0.3%,58,+0.4%,74,+4.8%,76,+3.5%,83,+3.9%
Michael Finley,31.7,DAL,Wing,2358,95,+3.7%,90,+4.5%,63,+1.2%,89,+3.5%,85,+2.4%,93,+11.6%,78,+3.8%,90,+5.8%
Derek Fisher,30.2,GSW,Combo,2196,21,-2.4%,16,-4.5%,15,-3.9%,35,-1.4%,22,-2.1%,80,+5.9%,37,-1.6%,51,+0.2%
Marcus Fizer,26.2,MIL,Big,833,70,+1.1%,41,-1.3%,72,+2.0%,58,+0.7%,70,+1.1%,69,+3.8%,77,+3.6%,82,+3.6%
Danny Fortson,28.6,SEA,Big,1039,52,-0.1%,32,-2.1%,62,+1.1%,48,-0.0%,59,+0.5%,37,-2.2%,47,-0.4%,40,-0.9%
Jeff Foster,27.8,IND,Big,1593,58,+0.3%,67,+1.4%,15,-3.9%,56,+0.5%,32,-1.3%,87,+7.8%,47,-0.3%,70,+1.9%
Adonal Foyle,29.7,GSW,Big,1687,70,+1.1%,34,-2.0%,82,+3.3%,76,+2.1%,84,+2.3%,46,-1.0%,69,+2.4%,65,+1.5%
Richie Frahm,27.2,POR,Wing,466,64,+0.6%,30,-2.3%,80,+2.8%,53,+0.2%,72,+1.3%,85,+7.2%,27,-3.2%,50,+0.2%
Steve Francis,27.7,ORL,Combo,2963,91,+3.1%,88,+4.2%,77,+2.5%,64,+1.2%,76,+1.6%,97,+14.8%,51,+0.2%,82,+3.6%
Matt Freije,23.1,NOH,Forward,426,76,+1.5%,89,+4.2%,97,+7.9%,50,+0.1%,83,+2.3%,5,-14.1%,72,+2.9%,36,-1.3%
Dan Gadzuric,26.7,MIL,Big,1770,55,+0.1%,83,+3.1%,11,-4.6%,46,-0.1%,24,-1.8%,14,-8.3%,88,+5.9%,69,+1.9%
Alex Garcia,24.7,NOH,Combo,145,47,-0.3%,94,+5.7%,99,+9.2%,15,-3.9%,44,-0.4%,2,-18.9%,54,+0.7%,11,-5.6%
Kevin Garnett,28.5,MIN,Big,3114,69,+1.1%,83,+3.0%,68,+1.7%,54,+0.3%,65,+0.9%,22,-5.8%,48,-0.1%,42,-0.7%
Pat Garrity,28.2,ORL,Big,901,27,-1.7%,31,-2.2%,34,-1.4%,39,-0.9%,35,-1.0%,2,-18.4%,54,+0.6%,22,-3.6%
Pau Gasol,24.3,MEM,Big,1776,81,+1.9%,65,+1.1%,48,-0.2%,28,-2.2%,30,-1.4%,58,+1.0%,77,+3.6%,77,+2.6%
Devean George,27.2,LAL,Wing,302,32,-1.3%,82,+2.8%,57,+0.6%,25,-2.4%,29,-1.5%,35,-2.4%,10,-6.5%,14,-5.0%
Eddie Gill,26.2,IND,Combo,941,15,-3.1%,13,-4.9%,6,-6.4%,31,-1.8%,12,-3.7%,45,-1.1%,39,-1.4%,37,-1.3%
Kendall Gill,36.4,MIL,Wing,271,50,-0.2%,11,-5.4%,45,-0.4%,28,-2.1%,28,-1.5%,96,+14.0%,97,+9.7%,98,+10.8%
Manu Ginobili,27.3,SAS,Wing,2187,97,+5.0%,79,+2.6%,93,+6.4%,87,+3.3%,97,+4.9%,75,+5.1%,43,-0.8%,70,+2.0%
Gordan Giricek,27.4,UTA,Wing,1599,52,-0.1%,61,+0.7%,54,+0.2%,61,+0.9%,61,+0.5%,9,-11.1%,26,-3.3%,12,-5.4%
Anthony Goldwire,33.2,MIL,Point,430,90,+2.9%,48,-0.6%,87,+4.4%,76,+2.1%,88,+2.7%,50,-0.4%,85,+5.0%,84,+4.0%
Drew Gooden,23.1,CLE,Big,2507,83,+2.1%,53,+0.0%,98,+8.5%,38,-1.0%,88,+2.8%,22,-6.2%,93,+7.2%,78,+2.7%
Ben Gordon,21.6,CHI,Wing,1979,59,+0.3%,23,-3.4%,93,+6.1%,46,-0.2%,86,+2.5%,80,+5.8%,56,+0.8%,72,+2.0%
Brian Grant,32.7,LAL,Big,1133,35,-1.0%,21,-3.7%,17,-3.6%,94,+4.6%,73,+1.3%,84,+7.1%,29,-2.8%,47,-0.2%
Willie Green,23.3,PHI,Combo,1015,17,-2.9%,41,-1.3%,3,-7.9%,14,-4.3%,3,-5.7%,92,+10.7%,30,-2.8%,53,+0.3%
Adrian Griffin,30.3,CHI,Wing,619,12,-3.7%,34,-2.0%,65,+1.4%,2,-8.4%,7,-4.5%,88,+7.9%,41,-1.2%,55,+0.6%
Eddie Griffin,22.4,MIN,Big,1456,78,+1.7%,51,-0.3%,35,-1.4%,91,+3.7%,78,+1.7%,52,+0.0%,66,+2.0%,58,+0.9%
Tom Gugliotta,34.9,BOS,Big,189,0,-8.6%,4,-8.0%,75,+2.3%,3,-7.4%,9,-4.0%,10,-10.6%,0,-15.8%,1,-13.9%
Tom Gugliotta,34.9,ATL,Big,746,35,-1.0%,35,-1.9%,87,+4.3%,74,+2.0%,91,+3.2%,10,-10.6%,3,-10.7%,3,-10.6%
Darvin Ham,31.3,DET,Forward,218,43,-0.6%,63,+1.1%,61,+1.1%,20,-3.2%,27,-1.5%,53,+0.1%,33,-2.1%,35,-1.5%
Richard Hamilton,26.7,DET,Wing,2928,87,+2.4%,85,+3.5%,40,-0.8%,87,+3.4%,80,+2.1%,67,+3.3%,52,+0.3%,61,+1.2%
Zendon Hamilton,29.5,MIL,Big,136,16,-3.0%,27,-2.7%,60,+0.9%,40,-0.7%,50,-0.2%,15,-8.1%,8,-7.9%,5,-8.3%
Ben Handlogten,31.0,UTA,Big,266,100,+8.0%,96,+6.4%,73,+2.1%,99,+6.9%,98,+5.5%,100,+27.8%,99,+13.1%,100,+17.9%
