Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Terry Rozier,29.6,CHA,Combo,1064,30,-4.4,-7,64,+1.5,85,+2.2%,87,-1.4%,7,-4.7%,33,-1.3,10,+5.9,20,+1.7%,35,-0.4%,2,+5.6%,62,-0.7
Terry Rozier,29.6,MIA,Point,974,7,-11.6,-26,18,-5.0,15,-3.0%,85,-1.3%,16,-3.3%,38,-0.9,6,+6.6,1,+5.5%,41,-0.2%,96,-5.1%,38,+1.0
D'Angelo Russell,27.7,LAL,Point,2478,77,+4.6,+11,81,+3.8,78,+1.6%,93,-1.8%,36,-1.2%,4,-6.2,60,-0.8,68,-0.8%,38,-0.3%,33,+1.3%,53,-0.1
Domantas Sabonis,27.5,SAC,Big,2922,55,+0.4,+1,63,+1.3,61,+0.6%,71,-0.7%,30,-1.7%,13,-3.5,44,+0.9,9,+2.8%,43,-0.1%,90,-3.7%,88,-2.9
Dario Saric,29.6,GSW,Big,1075,20,-6.8,-16,31,-2.6,18,-2.6%,29,+0.8%,74,+2.1%,73,+1.6,17,+4.2,11,+2.5%,65,+0.6%,62,-0.8%,40,+0.8
Dennis Schroder,30.1,TOR,Point,1570,83,+6.5,+15,85,+4.7,83,+2.0%,82,-1.2%,20,-2.7%,88,+3.3,68,-1.8,67,-0.7%,15,-1.4%,98,-6.1%,11,+4.2
Dennis Schroder,30.1,BKN,Point,923,62,+1.8,+4,65,+1.6,76,+1.5%,49,+0.1%,25,-2.2%,47,-0.2,56,-0.3,50,-0.0%,55,+0.2%,4,+4.6%,99,-6.7
Pascal Siakam,29.6,TOR,Big,1366,81,+6.0,+15,88,+5.2,78,+1.6%,46,+0.2%,30,-1.6%,97,+5.6,60,-0.8,28,+1.2%,33,-0.5%,95,-4.6%,47,+0.4
Pascal Siakam,29.6,IND,Forward,1302,52,-0.4,-1,53,-0.0,52,-0.1%,91,-1.6%,4,-5.4%,92,+4.4,50,+0.4,54,-0.2%,9,-2.0%,69,-1.2%,85,-2.7
Ben Simmons,27.3,BKN,Point,358,44,-1.8,-5,29,-3.0,64,+0.7%,84,-1.3%,27,-2.1%,2,-6.6,63,-1.2,26,+1.3%,58,+0.3%,91,-3.7%,84,-2.7
Marcus Smart,29.7,MEM,Combo,604,87,+8.0,+19,74,+2.7,88,+2.7%,83,-1.2%,8,-4.5%,42,-0.6,88,-5.4,89,-2.6%,61,+0.4%,84,-2.9%,18,+3.2
Ish Smith,35.3,CHA,Combo,724,12,-9.2,-13,12,-7.2,12,-3.6%,74,-0.8%,11,-4.0%,20,-2.4,33,+2.0,22,+1.5%,52,+0.1%,93,-4.0%,47,+0.3
Garrett Temple,37.5,TOR,Combo,208,3,-17.7,-23,3,-12.9,4,-6.0%,9,+2.0%,56,+0.7%,7,-4.7,14,+4.8,35,+0.8%,77,+1.0%,18,+2.3%,11,+4.3
Klay Thompson,33.7,GSW,Wing,2284,29,-4.5,-11,55,+0.3,73,+1.2%,52,+0.0%,20,-2.7%,39,-0.8,14,+4.8,7,+3.1%,12,-1.6%,45,+0.4%,68,-1.1
Tristan Thompson,32.6,CLE,Big,469,27,-4.8,-12,59,+0.6,38,-0.9%,19,+1.4%,95,+6.4%,79,+2.3,11,+5.4,29,+1.1%,17,-1.3%,74,-1.7%,14,+3.7
Karl-Anthony Towns,28.0,MIN,Big,2024,66,+2.5,+5,88,+5.3,87,+2.5%,29,+0.8%,33,-1.5%,72,+1.6,26,+2.8,31,+1.0%,6,-2.3%,50,+0.1%,53,-0.1
PJ Tucker,38.5,LAC,Big,417,11,-9.8,-23,16,-5.5,16,-2.9%,31,+0.7%,84,+3.6%,24,-2.0,17,+4.3,9,+2.7%,43,-0.1%,49,+0.1%,61,-0.6
Myles Turner,27.6,IND,Big,2076,75,+4.4,+10,56,+0.3,65,+0.8%,93,-1.8%,1,-6.7%,79,+2.2,82,-4.0,79,-1.7%,2,-2.9%,96,-4.8%,98,-6.0
Jonas Valanciunas,31.5,NOP,Big,1918,46,-1.5,-4,62,+1.2,75,+1.3%,60,-0.3%,67,+1.6%,14,-3.5,27,+2.7,23,+1.5%,1,-3.6%,87,-3.2%,93,-4.1
Fred VanVleet,29.7,HOU,Point,2684,80,+5.9,+15,82,+3.9,83,+2.0%,76,-0.9%,13,-3.5%,75,+1.7,69,-2.0,55,-0.3%,58,+0.3%,61,-0.6%,57,-0.4
Nikola Vucevic,33.0,CHI,Big,2607,38,-2.7,-7,24,-3.6,71,+1.1%,51,+0.1%,0,-9.2%,5,-5.4,61,-0.9,39,+0.5%,15,-1.4%,54,-0.3%,65,-0.9
TJ Warren,30.2,MIN,Forward,115,97,+12.9,+24,90,+5.7,29,-1.5%,96,-2.1%,79,+2.8%,9,-4.4,93,-7.2,80,-1.8%,90,+2.0%,99,-7.1%,34,+1.3
Russell Westbrook,35.0,LAC,Point,1518,32,-4.0,-9,35,-2.0,35,-1.1%,64,-0.4%,44,-0.4%,78,+2.1,33,+2.0,57,-0.4%,43,-0.2%,66,-1.1%,11,+4.4
Andrew Wiggins,28.7,GSW,Forward,1914,23,-6.2,-15,40,-1.6,68,+0.9%,31,+0.7%,30,-1.7%,32,-1.4,15,+4.7,33,+0.9%,25,-0.8%,14,+3.1%,60,-0.6
Christian Wood,28.1,LAL,Big,813,54,+0.1,+0,30,-2.8,44,-0.5%,13,+1.7%,73,+2.1%,91,+4.2,76,-2.9,92,-3.1%,31,-0.5%,52,-0.1%,18,+3.2
Delon Wright,31.5,WAS,Combo,435,75,+4.3,+8,41,-1.5,44,-0.6%,27,+0.9%,59,+1.0%,77,+1.9,89,-5.8,88,-2.5%,53,+0.1%,90,-3.4%,83,-2.6
Delon Wright,31.5,MIA,Combo,259,90,+9.0,+17,94,+6.9,93,+3.4%,44,+0.2%,74,+2.1%,80,+2.3,69,-2.1,22,+1.6%,98,+4.3%,41,+0.7%,74,-1.7
Thaddeus Young,35.4,TOR,Big,326,31,-4.2,-8,93,+6.8,82,+1.9%,95,-2.1%,76,+2.4%,57,+0.5,1,+10.9,11,+2.5%,47,-0.1%,1,+8.5%,31,+1.6
Cody Zeller,31.1,NOP,Big,191,50,-0.7,-2,61,+1.0,32,-1.3%,65,-0.5%,88,+4.3%,53,+0.1,36,+1.7,9,+2.8%,95,+2.8%,65,-1.0%,6,+5.4
Ivica Zubac,26.6,LAC,Big,1793,64,+2.1,+5,33,-2.2,51,-0.2%,9,+2.1%,73,+2.1%,18,-2.8,84,-4.2,58,-0.4%,31,-0.5%,94,-4.1%,95,-4.6
Gary Payton II,30.9,GSW,Wing,665,81,+6.0,+14,80,+3.6,60,+0.5%,33,+0.6%,80,+2.9%,84,+2.8,73,-2.5,52,-0.1%,98,+3.9%,65,-1.1%,16,+3.5
Chris Boucher,30.8,TOR,Big,665,97,+12.5,+29,93,+6.9,79,+1.6%,80,-1.1%,93,+5.4%,50,-0.0,88,-5.6,92,-3.2%,85,+1.6%,63,-0.9%,29,+1.8
Torrey Craig,32.9,CHI,Forward,1042,10,-9.8,-22,33,-2.2,16,-2.8%,85,-1.3%,74,+2.1%,46,-0.2,4,+7.6,6,+3.3%,33,-0.5%,58,-0.5%,37,+1.1
Monte Morris,28.3,MIN,Combo,392,74,+4.3,+9,78,+3.2,52,-0.1%,98,-2.5%,18,-2.8%,50,+0.0,62,-1.0,30,+1.1%,46,-0.1%,97,-5.9%,94,-4.3
Kyle Kuzma,28.3,WAS,Big,2279,36,-3.2,-6,51,-0.2,62,+0.6%,92,-1.8%,15,-3.4%,15,-3.2,25,+3.0,33,+0.9%,54,+0.2%,5,+4.5%,85,-2.7
Alex Caruso,29.7,CHI,Wing,2039,68,+3.0,+7,23,-4.1,60,+0.4%,33,+0.6%,3,-5.5%,86,+3.0,93,-7.0,73,-1.3%,97,+3.3%,42,+0.6%,93,-4.1
Thomas Bryant,26.3,MIA,Big,420,52,-0.3,-1,67,+1.7,78,+1.6%,30,+0.7%,59,+1.0%,13,-3.6,33,+2.0,26,+1.3%,62,+0.4%,57,-0.4%,89,-3.3
Josh Hart,28.7,NYK,Forward,2678,72,+3.6,+9,45,-1.2,29,-1.5%,60,-0.3%,89,+4.3%,42,-0.6,85,-4.8,74,-1.4%,78,+1.0%,53,-0.2%,78,-2.0
OG Anunoby,26.3,TOR,Wing,900,94,+11.0,+26,89,+5.3,100,+5.6%,56,-0.1%,8,-4.4%,40,-0.7,88,-5.7,56,-0.3%,53,+0.1%,77,-2.2%,71,-1.3
OG Anunoby,26.3,NYK,Forward,796,100,+23.9,+41,96,+7.5,99,+4.6%,54,-0.0%,35,-1.2%,93,+4.4,100,-16.4,100,-8.8%,62,+0.4%,78,-2.2%,53,-0.1
Bam Adebayo,26.3,MIA,Big,2415,38,-2.6,-6,10,-7.6,21,-2.2%,71,-0.7%,8,-4.5%,29,-1.6,87,-5.1,78,-1.7%,67,+0.7%,47,+0.2%,73,-1.7
John Collins,26.1,UTA,Big,1898,27,-4.9,-11,50,-0.4,47,-0.4%,90,-1.6%,49,+0.1%,36,-1.1,16,+4.6,8,+2.9%,27,-0.7%,73,-1.7%,26,+2.2
Dillon Brooks,27.8,HOU,Forward,2224,35,-3.3,-8,58,+0.5,80,+1.7%,42,+0.3%,11,-3.9%,42,-0.6,20,+3.8,17,+1.9%,42,-0.2%,30,+1.5%,81,-2.4
Jonathan Isaac,26.1,ORL,Forward,910,91,+9.6,+22,67,+1.8,68,+0.9%,55,-0.1%,91,+5.1%,70,+1.4,94,-7.8,94,-3.7%,89,+1.9%,43,+0.5%,50,+0.2
Jayson Tatum,25.7,BOS,Forward,2640,42,-2.0,-3,46,-1.0,56,+0.1%,69,-0.6%,15,-3.3%,76,+1.9,43,+1.0,52,-0.1%,28,-0.6%,29,+1.6%,55,-0.3
Daniel Theis,31.6,LAC,Big,960,51,-0.6,-1,43,-1.3,35,-1.1%,86,-1.3%,21,-2.6%,13,-3.6,59,-0.7,77,-1.6%,85,+1.6%,12,+3.3%,9,+4.7
Malik Monk,25.7,SAC,Wing,1859,33,-3.5,-9,61,+1.0,39,-0.9%,28,+0.8%,75,+2.2%,98,+6.3,16,+4.5,35,+0.8%,39,-0.3%,22,+2.1%,3,+6.9
Dennis Smith Jr.,25.9,BKN,Combo,1024,67,+2.7,+7,59,+0.6,59,+0.3%,22,+1.1%,82,+3.2%,45,-0.4,69,-2.1,69,-0.9%,94,+2.7%,57,-0.4%,7,+5.1
Maxi Kleber,31.8,DAL,Big,871,86,+7.4,+17,82,+4.0,82,+2.0%,39,+0.4%,9,-4.4%,98,+5.7,79,-3.4,69,-0.9%,39,-0.3%,87,-3.2%,80,-2.2
Bogdan Bogdanovic,31.2,ATL,Wing,2392,96,+11.9,+27,84,+4.4,68,+0.9%,74,-0.8%,57,+0.9%,36,-1.1,94,-7.4,78,-1.7%,60,+0.3%,88,-3.3%,79,-2.1
De'Aaron Fox,25.9,SAC,Point,2655,91,+9.4,+23,87,+5.1,57,+0.2%,95,-2.0%,64,+1.4%,65,+1.0,84,-4.3,49,+0.0%,77,+1.0%,54,-0.3%,92,-3.8
Derrick White,29.3,BOS,Combo,2376,69,+3.1,+5,56,+0.3,77,+1.5%,79,-1.1%,3,-5.8%,79,+2.2,76,-2.8,66,-0.7%,53,+0.1%,54,-0.3%,62,-0.6
Lauri Markkanen,26.4,UTA,Forward,1817,94,+10.9,+24,96,+8.0,92,+3.0%,70,-0.7%,81,+3.1%,64,+1.0,77,-2.9,57,-0.4%,62,+0.4%,87,-3.2%,43,+0.6
Zach Collins,25.9,SAS,Big,1502,12,-9.3,-19,17,-5.2,23,-2.0%,15,+1.6%,36,-1.1%,28,-1.7,18,+4.0,36,+0.7%,6,-2.3%,64,-1.0%,30,+1.7
Luke Kornet,28.3,BOS,Big,919,62,+1.8,+3,74,+2.6,32,-1.3%,64,-0.4%,97,+7.5%,11,-4.1,46,+0.7,22,+1.5%,44,-0.1%,79,-2.2%,73,-1.7
Jarrett Allen,25.5,CLE,Big,2441,74,+4.0,+10,79,+3.4,87,+2.5%,63,-0.4%,70,+1.8%,54,+0.2,58,-0.6,34,+0.8%,56,+0.2%,67,-1.2%,86,-2.8
Markelle Fultz,25.4,ORL,Combo,891,41,-2.3,-6,22,-4.1,42,-0.7%,37,+0.5%,44,-0.4%,11,-4.0,68,-1.8,47,+0.1%,70,+0.8%,67,-1.2%,75,-1.8
Furkan Korkmaz,26.3,PHI,Wing,220,58,+0.9,+2,43,-1.2,51,-0.1%,2,+3.8%,22,-2.5%,99,+6.5,70,-2.1,46,+0.2%,99,+4.5%,8,+3.9%,20,+2.9
Cedi Osman,28.6,SAS,Forward,1253,10,-9.9,-19,40,-1.6,31,-1.4%,87,-1.4%,30,-1.7%,43,-0.5,3,+8.3,6,+3.4%,61,+0.4%,20,+2.3%,6,+5.2
Luke Kennard,27.4,MEM,Combo,994,36,-2.9,-6,60,+0.9,88,+2.6%,40,+0.4%,7,-4.6%,71,+1.5,20,+3.8,18,+1.8%,26,-0.7%,18,+2.4%,55,-0.2
Donovan Mitchell,27.1,CLE,Combo,1929,92,+10.1,+24,81,+3.7,67,+0.8%,83,-1.2%,41,-0.7%,68,+1.3,90,-6.3,84,-2.1%,83,+1.4%,65,-1.0%,54,-0.2
Royce O'Neale,30.4,BKN,Wing,1165,59,+1.0,+2,51,-0.2,62,+0.7%,6,+2.5%,51,+0.3%,77,+2.0,63,-1.2,83,-2.0%,89,+1.9%,29,+1.5%,8,+5.0
Royce O'Neale,30.4,PHX,Forward,741,98,+13.8,+31,95,+7.3,72,+1.1%,90,-1.6%,54,+0.6%,61,+0.8,92,-6.5,82,-2.0%,83,+1.5%,83,-2.7%,40,+0.8
Kevin Huerter,25.2,SAC,Wing,1547,60,+1.3,+3,70,+2.1,88,+2.6%,94,-2.0%,3,-6.1%,35,-1.1,45,+0.8,29,+1.1%,30,-0.6%,70,-1.3%,79,-2.1
Trae Young,25.1,ATL,Point,1938,41,-2.2,-5,71,+2.1,69,+1.0%,62,-0.4%,50,+0.2%,90,+3.9,17,+4.3,26,+1.3%,55,+0.2%,20,+2.2%,40,+0.9
Robert Williams,26.0,POR,Big,118,29,-4.5,-7,23,-3.8,15,-3.0%,95,-2.0%,34,-1.3%,81,+2.4,46,+0.7,50,-0.0%,40,-0.3%,72,-1.5%,43,+0.6
Miles Bridges,25.6,CHA,Forward,2574,34,-3.3,-5,65,+1.6,66,+0.8%,76,-1.0%,18,-2.8%,33,-1.4,13,+4.9,15,+2.1%,24,-0.9%,63,-0.8%,58,-0.4
Devonte' Graham,28.7,SAS,Combo,242,93,+10.7,+26,71,+2.2,80,+1.8%,16,+1.6%,46,-0.2%,68,+1.3,96,-8.6,97,-4.7%,34,-0.5%,90,-3.6%,49,+0.3
Wendell Carter,24.5,ORL,Big,1404,49,-0.9,-2,31,-2.7,69,+0.9%,47,+0.1%,10,-4.2%,20,-2.3,67,-1.8,43,+0.4%,80,+1.2%,86,-3.1%,56,-0.3
Collin Sexton,24.8,UTA,Combo,2030,70,+3.2,+8,96,+7.9,83,+2.1%,83,-1.2%,78,+2.7%,82,+2.6,15,+4.7,12,+2.5%,73,+0.9%,49,+0.1%,18,+3.2
Luka Doncic,24.7,DAL,Point,2619,96,+11.9,+28,97,+8.4,97,+4.1%,92,-1.8%,17,-3.0%,74,+1.7,79,-3.5,49,+0.0%,76,+1.0%,83,-2.8%,81,-2.2
Michael Porter,25.3,DEN,Forward,2564,89,+8.9,+20,96,+8.0,68,+0.9%,97,-2.4%,84,+3.7%,55,+0.3,61,-0.9,16,+1.9%,13,-1.5%,97,-5.7%,78,-2.0
Aaron Holiday,27.1,HOU,Combo,1174,72,+3.7,+9,61,+1.0,47,-0.4%,58,-0.2%,66,+1.5%,67,+1.2,74,-2.6,80,-1.8%,74,+0.9%,55,-0.3%,22,+2.6
Shai Gilgeous-Alexander,25.3,OKC,Point,2550,92,+10.1,+21,99,+10.0,63,+0.7%,100,-3.4%,38,-0.9%,93,+4.4,54,-0.1,63,-0.6%,52,+0.1%,68,-1.2%,12,+3.9
Moritz Wagner,26.5,ORL,Big,1377,56,+0.6,+1,76,+2.9,76,+1.5%,39,+0.4%,69,+1.7%,80,+2.3,30,+2.4,21,+1.6%,42,-0.2%,21,+2.2%,58,-0.5
Jaren Jackson,24.1,MEM,Big,2124,54,+0.0,+0,62,+1.1,51,-0.2%,98,-2.5%,1,-6.8%,94,+4.6,42,+1.1,21,+1.7%,31,-0.5%,56,-0.4%,76,-1.8
Donte DiVincenzo,26.7,NYK,Wing,2346,37,-2.8,-7,82,+3.8,84,+2.1%,46,+0.2%,45,-0.4%,33,-1.2,6,+6.6,4,+4.0%,66,+0.6%,28,+1.6%,42,+0.7
Josh Okogie,25.2,PHX,Wing,916,42,-2.0,-5,33,-2.2,13,-3.4%,18,+1.4%,91,+5.0%,99,+7.3,55,-0.1,49,+0.0%,96,+3.2%,27,+1.7%,14,+3.7
Kevin Knox,24.2,DET,Forward,526,56,+0.4,+0,35,-1.9,16,-2.9%,81,-1.2%,77,+2.5%,62,+0.9,72,-2.3,27,+1.2%,84,+1.5%,75,-1.8%,68,-1.1
Mohamed Bamba,25.5,PHI,Big,665,18,-7.3,-18,8,-8.5,11,-3.7%,36,+0.5%,54,+0.6%,3,-6.4,63,-1.2,75,-1.4%,48,-0.0%,31,+1.5%,43,+0.6
Landry Shamet,26.6,WAS,Wing,709,60,+1.5,+3,66,+1.7,59,+0.4%,54,-0.0%,69,+1.8%,66,+1.2,52,+0.2,23,+1.5%,22,-0.9%,94,-4.2%,25,+2.2
Deandre Ayton,25.3,POR,Big,1783,66,+2.4,+4,44,-1.2,75,+1.4%,32,+0.7%,25,-2.2%,27,-1.8,80,-3.6,70,-1.0%,18,-1.2%,83,-2.8%,100,-7.2
Mikal Bridges,27.2,BKN,Forward,2855,53,-0.1,-0,32,-2.3,43,-0.6%,90,-1.6%,4,-5.3%,44,-0.4,71,-2.2,54,-0.2%,32,-0.5%,55,-0.3%,80,-2.2
Anfernee Simons,24.4,POR,Combo,1581,49,-1.0,-1,84,+4.4,88,+2.6%,88,-1.5%,33,-1.5%,45,-0.4,11,+5.3,7,+3.1%,12,-1.6%,72,-1.6%,91,-3.5
Marvin Bagley,24.6,DET,Big,465,69,+3.1,+5,84,+4.3,89,+2.7%,47,+0.2%,26,-2.2%,47,-0.2,41,+1.2,13,+2.4%,57,+0.2%,92,-3.9%,80,-2.2
Marvin Bagley,24.6,WAS,Big,572,72,+3.5,+7,48,-0.6,22,-2.1%,59,-0.3%,92,+5.4%,41,-0.6,83,-4.2,61,-0.5%,23,-0.9%,97,-5.6%,96,-4.9
Lonnie Walker,24.9,BKN,Wing,954,68,+2.9,+7,68,+2.0,82,+2.0%,18,+1.4%,58,+0.9%,43,-0.5,61,-0.9,77,-1.6%,78,+1.1%,18,+2.3%,5,+5.5
Grayson Allen,28.1,PHX,Wing,2505,70,+3.2,+7,90,+5.9,96,+4.0%,90,-1.6%,13,-3.5%,41,-0.7,27,+2.7,26,+1.3%,12,-1.6%,45,+0.3%,84,-2.7
Troy Brown,24.3,MIN,Wing,345,24,-5.7,-13,57,+0.4,50,-0.2%,24,+1.0%,69,+1.7%,91,+4.2,9,+6.1,66,-0.7%,6,-2.2%,9,+3.7%,60,-0.6
Troy Brown,24.3,DET,Forward,404,14,-8.5,-13,27,-3.2,54,+0.0%,27,+0.9%,31,-1.6%,16,-3.2,11,+5.3,1,+5.8%,59,+0.3%,77,-2.1%,82,-2.4
Keita Bates-Diop,27.8,PHX,Forward,561,21,-6.5,-16,20,-4.7,10,-3.8%,53,-0.0%,46,-0.2%,97,+5.3,35,+1.8,54,-0.2%,18,-1.2%,53,-0.2%,21,+2.7
Jalen Brunson,27.2,NYK,Point,2721,98,+14.5,+34,100,+14.7,95,+3.8%,96,-2.1%,79,+2.7%,91,+4.1,52,+0.2,31,+1.0%,63,+0.5%,59,-0.6%,39,+0.9
Isaiah Hartenstein,25.5,NYK,Big,1889,95,+11.1,+24,94,+7.0,97,+4.1%,66,-0.5%,33,-1.4%,69,+1.3,83,-4.1,81,-1.9%,51,+0.1%,74,-1.7%,46,+0.4
Jevon Carter,28.1,CHI,Combo,966,65,+2.3,+6,34,-2.1,20,-2.3%,70,-0.7%,77,+2.6%,20,-2.4,84,-4.4,70,-1.0%,97,+3.2%,48,+0.1%,35,+1.3
Sviatoslav Mykhailiuk,26.4,BOS,Wing,284,90,+9.2,+11,93,+6.8,89,+2.7%,52,+0.0%,93,+5.5%,8,-4.6,72,-2.4,48,+0.1%,98,+3.7%,68,-1.2%,9,+4.6
Jarred Vanderbilt,24.6,LAL,Big,567,78,+5.1,+12,53,+0.0,49,-0.2%,13,+1.8%,82,+3.2%,47,-0.2,87,-5.1,67,-0.8%,97,+3.4%,71,-1.4%,7,+5.1
Bruce Brown,27.2,IND,Wing,980,78,+4.9,+11,95,+7.1,90,+2.7%,44,+0.2%,85,+3.8%,75,+1.7,32,+2.1,14,+2.3%,1,-3.1%,99,-6.6%,65,-0.8
Bruce Brown,27.2,TOR,Wing,877,10,-10.2,-15,26,-3.3,42,-0.7%,40,+0.4%,47,-0.2%,63,+0.9,5,+6.9,35,+0.8%,20,-1.1%,26,+1.8%,10,+4.5
Mitchell Robinson,25.6,NYK,Big,765,26,-5.3,-13,55,+0.2,31,-1.4%,67,-0.6%,91,+4.9%,59,+0.6,11,+5.5,2,+4.8%,69,+0.7%,62,-0.8%,72,-1.6
De'Anthony Melton,25.4,PHI,Wing,1018,93,+10.3,+22,98,+9.1,94,+3.5%,73,-0.8%,58,+0.9%,96,+5.1,64,-1.2,34,+0.8%,37,-0.3%,85,-2.9%,79,-2.1
Chimezie Metu,26.6,PHX,Big,404,15,-8.3,-20,14,-6.4,30,-1.4%,37,+0.5%,12,-3.8%,86,+3.1,34,+1.9,9,+2.8%,92,+2.2%,70,-1.3%,39,+0.9
Chimezie Metu,26.6,DET,Big,399,97,+13.2,+15,54,+0.1,90,+2.8%,24,+1.1%,23,-2.4%,13,-3.6,99,-13.1,99,-7.4%,99,+4.5%,3,+5.5%,18,+3.1
Shake Milton,27.1,MIN,Combo,428,7,-11.5,-27,8,-8.3,4,-6.1%,89,-1.5%,35,-1.3%,78,+2.1,24,+3.1,17,+1.9%,64,+0.5%,30,+1.5%,72,-1.6
Yuta Watanabe,29.1,PHX,Forward,338,15,-8.2,-20,14,-6.5,7,-5.0%,63,-0.4%,68,+1.7%,20,-2.3,35,+1.8,68,-0.8%,85,+1.7%,5,+4.5%,4,+5.8
Duncan Robinson,29.5,MIA,Wing,1895,37,-2.9,-7,45,-1.2,53,-0.0%,27,+0.8%,38,-0.9%,40,-0.8,36,+1.7,37,+0.7%,21,-1.0%,58,-0.5%,32,+1.6
Kenrich Williams,28.9,OKC,Big,983,57,+0.8,+2,41,-1.5,41,-0.7%,18,+1.4%,86,+3.9%,73,+1.7,72,-2.3,52,-0.1%,79,+1.2%,92,-3.9%,61,-0.6
Drew Eubanks,26.7,PHX,Big,1132,9,-10.5,-25,9,-8.0,7,-5.1%,14,+1.6%,59,+1.0%,54,+0.2,29,+2.5,46,+0.1%,84,+1.5%,3,+5.3%,36,+1.1
Gary Trent Jr.,24.8,TOR,Combo,1998,71,+3.4,+8,90,+5.9,85,+2.1%,73,-0.8%,52,+0.4%,25,-1.9,29,+2.5,40,+0.5%,39,-0.3%,26,+1.7%,57,-0.4
Haywood Highsmith,26.9,MIA,Forward,1316,48,-1.1,-3,30,-2.9,36,-1.0%,14,+1.7%,53,+0.6%,62,+0.9,67,-1.7,60,-0.5%,54,+0.2%,51,-0.1%,68,-1.1
Zion Williamson,23.3,NOP,Big,2200,28,-4.8,-11,32,-2.4,44,-0.6%,65,-0.5%,40,-0.7%,23,-2.0,31,+2.3,25,+1.3%,45,-0.1%,27,+1.7%,22,+2.5
Ja Morant,24.2,MEM,Point,317,94,+11.1,+27,96,+7.8,98,+4.3%,69,-0.6%,31,-1.6%,90,+3.8,78,-3.3,88,-2.5%,10,-1.7%,50,+0.1%,44,+0.5
RJ Barrett,23.4,NYK,Forward,765,16,-7.9,-18,17,-5.3,62,+0.6%,54,-0.1%,8,-4.4%,14,-3.4,28,+2.6,52,-0.1%,23,-0.9%,8,+3.9%,58,-0.5
RJ Barrett,23.4,TOR,Forward,1083,85,+7.3,+13,86,+5.0,86,+2.3%,99,-2.5%,42,-0.7%,72,+1.6,71,-2.2,53,-0.2%,30,-0.6%,77,-2.1%,95,-4.6
DeAndre Hunter,25.9,ATL,Forward,1674,63,+2.0,+5,65,+1.6,81,+1.8%,44,+0.2%,20,-2.7%,60,+0.7,57,-0.4,45,+0.3%,73,+0.9%,35,+1.0%,59,-0.5
Darius Garland,23.8,CLE,Point,1899,57,+0.9,+2,61,+1.0,77,+1.5%,10,+2.0%,48,-0.1%,70,+1.5,53,+0.1,32,+1.0%,64,+0.5%,7,+4.0%,55,-0.2
Coby White,23.7,CHI,Point,2877,76,+4.6,+11,89,+5.6,96,+4.0%,67,-0.6%,25,-2.2%,37,-1.0,43,+1.0,48,+0.1%,8,-2.1%,51,-0.1%,69,-1.2
Jaxson Hayes,23.4,LAL,Big,777,17,-7.4,-18,25,-3.4,76,+1.4%,13,+1.8%,59,+1.0%,16,-3.1,18,+4.0,41,+0.4%,42,-0.2%,8,+3.8%,51,+0.1
Rui Hachimura,25.7,LAL,Forward,1785,67,+2.7,+7,77,+3.1,83,+2.1%,81,-1.2%,35,-1.3%,33,-1.2,51,+0.3,47,+0.1%,34,-0.5%,46,+0.3%,90,-3.4
Cameron Reddish,24.2,LAL,Wing,962,23,-6.0,-15,14,-6.4,16,-2.9%,9,+2.1%,58,+0.9%,35,-1.1,58,-0.5,23,+1.5%,93,+2.5%,38,+0.8%,57,-0.3
Cameron Johnson,27.7,BKN,Forward,1592,60,+1.4,+3,64,+1.5,37,-1.0%,85,-1.3%,44,-0.4%,54,+0.3,52,+0.2,28,+1.2%,34,-0.5%,53,-0.2%,72,-1.5
PJ Washington,25.2,CHA,Big,1277,68,+3.0,+5,79,+3.3,73,+1.2%,88,-1.5%,25,-2.2%,76,+1.9,51,+0.4,46,+0.2%,57,+0.2%,43,+0.5%,32,+1.6
PJ Washington,25.2,DAL,Forward,934,82,+6.3,+15,63,+1.3,57,+0.2%,86,-1.4%,86,+4.0%,10,-4.3,86,-5.0,73,-1.3%,54,+0.2%,91,-3.7%,48,+0.3
Tyler Herro,23.8,MIA,Combo,1405,55,+0.1,+0,53,-0.0,63,+0.7%,34,+0.6%,41,-0.7%,12,-3.8,55,-0.2,67,-0.8%,34,-0.4%,12,+3.4%,81,-2.4
Chuma Okeke,25.2,ORL,Forward,320,7,-11.4,-28,7,-8.8,4,-6.0%,95,-2.0%,47,-0.2%,17,-3.1,29,+2.5,74,-1.4%,3,-2.8%,50,+0.0%,56,-0.3
Nickeil Alexander-Walker,25.2,MIN,Wing,1887,73,+3.7,+8,67,+1.8,85,+2.2%,71,-0.7%,15,-3.4%,48,-0.1,69,-2.0,56,-0.3%,92,+2.4%,55,-0.3%,22,+2.5
