Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Chris Bosh,21.6,TOR,Big,2745,88,+7.3,+17,87,+5.8,86,+2.6%,46,+0.3%,61,+0.6%,78,+2.8,65,-1.5,32,+1.1%,67,+0.7%,81,-2.1%,77,-2.7
Bruce Bowen,34.4,SAS,Wing,2745,71,+2.9,+6,81,+4.1,92,+3.5%,35,+0.7%,78,+2.2%,34,-1.7,35,+1.3,64,-0.9%,3,-2.6%,47,+0.2%,74,-2.2
Ryan Bowen,29.9,HOU,Forward,618,14,-6.7,-18,10,-8.1,7,-3.9%,41,+0.5%,41,-0.7%,15,-4.0,64,-1.3,36,+0.7%,39,-0.3%,90,-3.4%,49,+0.7
Earl Boykins,29.4,DEN,Point,1515,18,-6.2,-17,60,+0.8,17,-2.8%,91,-2.1%,69,+1.3%,57,+0.7,6,+7.0,7,+3.3%,62,+0.5%,11,+2.9%,22,+3.6
Michael Bradley,26.5,PHI,Big,323,26,-4.5,-12,12,-7.3,2,-6.1%,21,+1.5%,80,+2.5%,62,+1.0,74,-2.8,81,-2.0%,51,+0.1%,64,-0.8%,53,+0.4
Elton Brand,26.6,LAC,Big,3096,74,+3.6,+10,86,+5.7,78,+1.8%,96,-3.0%,28,-1.6%,61,+1.0,28,+2.1,54,-0.3%,2,-3.0%,38,+0.7%,79,-3.1
Primoz Brezec,26.1,CHA,Big,2160,10,-9.6,-24,37,-2.4,41,-0.9%,81,-1.3%,32,-1.4%,8,-5.9,6,+7.2,5,+4.0%,17,-1.2%,33,+1.0%,94,-6.0
Devin Brown,26.8,UTA,Wing,1641,34,-2.9,-7,43,-1.8,28,-1.7%,71,-0.7%,66,+1.1%,33,-1.7,37,+1.1,27,+1.4%,72,+0.9%,44,+0.3%,65,-1.3
Kwame Brown,23.6,LAL,Big,1966,45,-1.4,-3,36,-2.5,58,+0.1%,17,+1.8%,61,+0.7%,21,-3.5,61,-1.1,44,+0.2%,77,+1.2%,52,-0.1%,83,-3.7
P.J. Brown,36.0,NOH,Big,2365,48,-0.8,-2,38,-2.2,45,-0.7%,75,-1.0%,33,-1.2%,20,-3.5,65,-1.5,62,-0.7%,3,-2.7%,86,-2.8%,94,-5.9
Rick Brunson,33.4,HOU,Combo,206,37,-2.5,-7,54,-0.4,84,+2.4%,42,+0.5%,12,-3.4%,35,-1.5,28,+2.1,73,-1.4%,22,-1.0%,45,+0.3%,33,+2.4
Kobe Bryant,27.2,LAL,Combo,3271,94,+10.2,+28,100,+19.2,100,+7.0%,98,-3.6%,70,+1.4%,85,+4.3,3,+9.0,10,+2.8%,27,-0.9%,12,+2.9%,19,+4.2
Greg Buckner,29.1,DEN,Wing,1721,52,-0.0,-0,52,-0.6,49,-0.4%,51,+0.1%,52,+0.1%,61,+1.0,57,-0.6,29,+1.2%,93,+2.4%,70,-1.2%,21,+4.0
Pat Burke,31.9,PHX,Big,268,8,-11.0,-28,14,-6.6,28,-1.7%,1,+5.6%,96,+6.4%,6,-6.5,15,+4.4,37,+0.6%,6,-2.0%,51,-0.1%,47,+1.0
Antonio Burks,25.7,MEM,Point,513,13,-7.7,-21,9,-8.8,20,-2.5%,5,+3.1%,55,+0.2%,42,-0.9,61,-1.1,58,-0.5%,97,+3.4%,10,+3.0%,45,+1.1
Kevin Burleson,26.6,CHA,Combo,307,86,+6.7,+18,17,-5.7,8,-3.6%,49,+0.2%,7,-4.0%,98,+8.2,99,-12.4,86,-2.5%,98,+3.9%,98,-5.7%,21,+3.9
Caron Butler,25.6,WAS,Wing,2688,46,-1.1,-3,59,+0.7,44,-0.8%,52,+0.1%,46,-0.3%,94,+6.1,29,+1.8,34,+0.8%,41,-0.2%,70,-1.1%,44,+1.2
Jackie Butler,20.6,NYK,Big,651,97,+12.1,+29,95,+8.5,99,+5.9%,42,+0.5%,57,+0.4%,53,+0.5,81,-3.7,91,-3.1%,61,+0.5%,45,+0.3%,26,+3.0
Rasual Butler,26.4,NOH,Wing,1787,57,+1.1,+3,76,+3.1,73,+1.2%,57,-0.2%,72,+1.5%,57,+0.7,28,+2.1,45,+0.2%,71,+0.9%,16,+2.4%,26,+3.1
Andrew Bynum,18.0,LAL,Big,307,19,-5.7,-15,13,-7.1,36,-1.3%,48,+0.2%,8,-3.8%,1,-8.9,65,-1.4,85,-2.4%,36,-0.5%,73,-1.3%,12,+5.7
Will Bynum,22.8,GSW,Point,144,2,-18.4,-33,22,-4.7,3,-5.3%,43,+0.4%,71,+1.4%,94,+6.6,1,+13.7,0,+5.8%,35,-0.6%,0,+9.8%,24,+3.4
Zarko Cabarkapa,24.4,GSW,Big,442,4,-15.5,-31,10,-8.1,15,-2.9%,74,-0.9%,15,-2.9%,24,-2.9,5,+7.4,1,+5.4%,30,-0.8%,77,-1.6%,54,+0.1
Jose Calderon,24.1,TOR,Point,1445,46,-1.2,-3,40,-2.1,42,-0.9%,45,+0.4%,26,-1.8%,81,+3.5,59,-0.9,74,-1.5%,53,+0.2%,15,+2.5%,78,-2.9
Marcus Camby,31.6,DEN,Big,1851,63,+1.8,+5,44,-1.5,43,-0.9%,30,+1.0%,78,+2.2%,61,+1.0,78,-3.3,92,-3.1%,28,-0.9%,47,+0.1%,65,-1.2
Brian Cardinal,28.5,MEM,Big,388,69,+2.7,+7,44,-1.5,74,+1.2%,37,+0.6%,24,-2.0%,9,-5.7,84,-4.2,39,+0.5%,86,+1.8%,92,-3.6%,46,+1.1
Matt Carroll,25.2,CHA,Wing,1199,61,+1.6,+4,58,+0.4,35,-1.4%,72,-0.8%,38,-1.0%,87,+4.7,62,-1.2,61,-0.7%,59,+0.4%,95,-4.2%,8,+6.7
Anthony Carter,30.4,MIN,Point,569,53,+0.2,+1,53,-0.4,27,-1.8%,58,-0.2%,80,+2.5%,70,+1.9,57,-0.6,79,-1.8%,60,+0.4%,34,+1.0%,7,+7.6
Vince Carter,28.8,NJN,Wing,2900,100,+19.5,+46,98,+10.7,89,+3.0%,93,-2.5%,41,-0.7%,86,+4.5,97,-8.8,95,-3.7%,22,-1.1%,76,-1.6%,97,-7.8
Sam Cassell,36.0,LAC,Point,2651,76,+4.0,+11,86,+5.7,82,+2.0%,90,-2.1%,21,-2.2%,66,+1.4,31,+1.6,50,-0.0%,15,-1.4%,17,+2.3%,74,-2.3
Kelvin Cato,31.2,ORL,Big,298,28,-4.1,-11,10,-8.3,14,-3.1%,16,+1.9%,13,-3.2%,10,-5.4,83,-4.2,65,-1.0%,76,+1.1%,96,-4.5%,79,-3.0
Tyson Chandler,23.1,CHI,Big,2107,83,+5.6,+15,78,+3.7,79,+1.8%,32,+0.9%,88,+4.0%,41,-1.0,69,-1.9,65,-0.9%,19,-1.2%,61,-0.6%,85,-3.9
Calbert Cheaney,34.3,GSW,Forward,413,6,-12.4,-27,8,-8.9,2,-5.4%,39,+0.6%,78,+2.2%,43,-0.8,20,+3.6,22,+1.7%,64,+0.5%,42,+0.6%,30,+2.6
Josh Childress,22.4,ATL,Wing,2193,67,+2.4,+6,90,+6.4,82,+2.0%,21,+1.6%,88,+3.9%,95,+7.0,17,+4.0,62,-0.7%,11,-1.6%,15,+2.5%,40,+1.6
Doug Christie,35.5,DAL,Wing,184,6,-13.0,-32,5,-10.1,11,-3.3%,13,+2.1%,31,-1.4%,6,-6.6,23,+2.9,6,+3.7%,94,+2.6%,38,+0.8%,97,-7.2
Speedy Claxton,27.5,NOH,Combo,1970,93,+9.3,+24,89,+6.3,61,+0.3%,65,-0.5%,80,+2.6%,99,+9.9,77,-3.0,94,-3.7%,88,+1.9%,7,+3.5%,13,+5.5
Mateen Cleaves,28.2,SEA,Point,200,81,+5.0,+12,57,+0.4,50,-0.3%,73,-0.9%,49,-0.2%,54,+0.6,86,-4.7,88,-2.7%,3,-2.6%,99,-6.6%,15,+4.9
Jarron Collins,26.9,UTA,Big,1701,84,+6.0,+15,35,-2.8,17,-2.8%,56,-0.1%,52,+0.1%,69,+1.7,97,-8.8,68,-1.2%,90,+2.0%,90,-3.3%,82,-3.7
Jason Collins,26.9,NJN,Big,1891,88,+7.3,+20,59,+0.6,74,+1.2%,60,-0.3%,50,-0.0%,11,-4.8,93,-6.8,80,-1.9%,47,+0.0%,88,-3.2%,93,-5.8
Nick Collison,25.0,SEA,Big,1438,85,+6.0,+15,81,+4.3,60,+0.2%,30,+1.1%,97,+6.9%,53,+0.3,68,-1.7,71,-1.3%,45,-0.0%,25,+1.7%,51,+0.6
Brian Cook,24.9,LAL,Big,1504,67,+2.3,+6,75,+3.0,77,+1.5%,86,-1.7%,32,-1.3%,23,-3.2,41,+0.7,26,+1.5%,57,+0.3%,58,-0.5%,54,+0.1
Jamal Crawford,25.6,NYK,Combo,2465,42,-1.7,-3,63,+1.1,64,+0.6%,64,-0.4%,28,-1.6%,93,+5.7,23,+2.9,14,+2.4%,75,+1.1%,45,+0.3%,22,+3.9
Austin Croshere,30.5,IND,Forward,1138,69,+2.7,+7,78,+3.2,89,+3.0%,78,-1.1%,6,-4.2%,48,-0.2,44,+0.5,40,+0.5%,50,+0.1%,53,-0.2%,74,-2.3
Eddy Curry,22.9,NYK,Big,1860,17,-6.3,-13,36,-2.5,65,+0.7%,16,+1.8%,26,-1.8%,68,+1.6,18,+3.9,41,+0.4%,2,-2.9%,35,+0.9%,97,-7.4
Samuel Dalembert,25.5,PHI,Big,1757,51,-0.2,-1,33,-3.1,55,-0.1%,29,+1.2%,37,-1.0%,7,-5.9,75,-2.9,66,-1.0%,29,-0.8%,75,-1.6%,94,-6.1
Erick Dampier,30.3,DAL,Big,1912,44,-1.4,-3,43,-1.7,35,-1.3%,15,+2.0%,96,+6.0%,16,-3.9,51,-0.2,41,+0.4%,20,-1.1%,70,-1.1%,79,-3.1
Antonio Daniels,30.6,WAS,Point,2248,62,+1.6,+4,79,+3.7,83,+2.2%,53,+0.0%,19,-2.4%,97,+7.8,27,+2.1,30,+1.1%,41,-0.2%,37,+0.8%,44,+1.3
Marquis Daniels,24.8,DAL,Wing,1729,27,-4.5,-10,21,-4.8,29,-1.7%,43,+0.4%,65,+0.9%,16,-3.9,53,-0.4,75,-1.5%,31,-0.7%,43,+0.5%,30,+2.6
Antonio Davis,37.0,NYK,Forward,747,6,-13.1,-27,11,-7.9,21,-2.2%,36,+0.7%,30,-1.5%,1,-9.4,11,+5.2,8,+3.3%,17,-1.3%,72,-1.3%,61,-0.6
Antonio Davis,37.0,TOR,Forward,190,98,+12.8,+29,92,+7.4,99,+5.8%,46,+0.3%,87,+3.6%,2,-8.5,89,-5.4,56,-0.4%,52,+0.1%,84,-2.5%,96,-6.4
Baron Davis,26.6,GSW,Point,1960,82,+5.5,+15,86,+5.7,90,+3.1%,93,-2.4%,10,-3.5%,51,+0.2,47,+0.2,56,-0.4%,60,+0.4%,54,-0.2%,28,+2.9
Dale Davis,36.6,DET,Big,149,3,-16.1,-39,29,-3.6,12,-3.2%,33,+0.9%,63,+0.7%,97,+7.6,1,+12.5,2,+4.9%,0,-3.8%,62,-0.7%,67,-1.5
Ricky Davis,26.1,BOS,Wing,1738,99,+15.8,+33,96,+8.9,77,+1.5%,97,-3.3%,93,+5.3%,16,-4.0,94,-6.9,97,-4.5%,26,-0.9%,63,-0.7%,100,-15.3
Ricky Davis,26.1,MIN,Wing,1451,93,+9.0,+21,96,+9.7,95,+4.0%,76,-1.0%,55,+0.2%,81,+3.3,41,+0.7,31,+1.1%,19,-1.1%,97,-5.3%,23,+3.5
Carlos Delfino,23.2,DET,Wing,613,2,-16.4,-39,17,-5.7,19,-2.5%,22,+1.5%,34,-1.1%,67,+1.5,2,+10.7,3,+4.3%,5,-2.2%,68,-1.0%,38,+1.9
Tony Delk,31.8,DET,Combo,358,13,-7.4,-19,56,-0.1,12,-3.2%,28,+1.2%,99,+8.5%,48,-0.2,6,+7.3,7,+3.5%,7,-2.0%,90,-3.4%,6,+7.8
Luol Deng,20.5,CHI,Forward,2592,81,+5.0,+14,77,+3.1,53,-0.2%,82,-1.3%,70,+1.3%,72,+2.2,69,-1.9,93,-3.3%,18,-1.2%,66,-0.9%,34,+2.3
Boris Diaw,23.5,PHX,Big,2842,96,+11.3,+27,85,+5.4,88,+2.9%,85,-1.6%,40,-0.8%,50,+0.1,91,-6.0,79,-1.8%,30,-0.8%,87,-3.2%,86,-4.0
Dan Dickau,27.1,BOS,Point,229,59,+1.3,+4,88,+6.1,99,+5.8%,39,+0.6%,7,-3.9%,49,-0.0,13,+4.7,9,+3.0%,82,+1.4%,4,+5.0%,66,-1.3
Travis Diener,23.7,ORL,Combo,224,3,-16.2,-32,10,-8.2,3,-5.3%,63,-0.4%,8,-3.9%,97,+7.3,4,+8.0,4,+4.1%,56,+0.3%,26,+1.6%,7,+7.4
Ike Diogu,22.1,GSW,Big,967,24,-4.7,-12,44,-1.6,21,-2.2%,20,+1.6%,93,+5.2%,73,+2.2,22,+3.1,12,+2.6%,29,-0.8%,86,-2.8%,59,-0.5
DeSagana Diop,23.8,DAL,Big,1490,67,+2.3,+5,55,-0.2,67,+0.8%,90,-1.9%,4,-4.8%,32,-2.0,73,-2.5,65,-1.0%,87,+1.8%,54,-0.2%,50,+0.7
Juan Dixon,27.1,POR,Wing,1912,58,+1.2,+2,69,+2.2,43,-0.8%,94,-2.7%,49,-0.2%,56,+0.6,39,+1.0,38,+0.6%,24,-1.0%,66,-0.9%,51,+0.6
Michael Doleac,28.4,MIA,Big,302,3,-16.2,-40,3,-11.0,1,-6.4%,8,+2.6%,55,+0.2%,57,+0.7,11,+5.2,9,+3.1%,83,+1.6%,14,+2.6%,49,+0.7
Keyon Dooling,25.5,ORL,Combo,1126,78,+4.5,+12,51,-0.7,51,-0.3%,63,-0.4%,42,-0.6%,55,+0.6,89,-5.2,97,-4.3%,68,+0.7%,17,+2.4%,32,+2.5
Chris Duhon,23.2,CHI,Point,2116,21,-5.4,-15,31,-3.3,55,-0.1%,25,+1.3%,27,-1.7%,64,+1.2,28,+2.1,19,+2.0%,70,+0.8%,41,+0.7%,35,+2.3
Tim Duncan,29.5,SAS,Big,2775,84,+5.8,+13,66,+1.5,42,-0.9%,85,-1.6%,85,+3.2%,43,-0.9,85,-4.3,90,-3.0%,14,-1.4%,57,-0.4%,94,-5.8
Mike Dunleavy,25.1,GSW,Forward,2551,68,+2.6,+7,75,+2.9,70,+1.0%,91,-2.1%,12,-3.4%,75,+2.5,45,+0.4,38,+0.6%,15,-1.4%,41,+0.6%,90,-4.9
Ronald Dupree,24.8,MIN,Forward,229,2,-16.4,-31,5,-10.2,21,-2.2%,46,+0.3%,51,+0.0%,1,-9.0,8,+6.2,48,+0.0%,58,+0.3%,14,+2.6%,7,+7.7
John Edwards,24.3,ATL,Big,280,8,-11.1,-19,15,-6.3,24,-2.0%,44,+0.4%,3,-5.3%,45,-0.4,13,+4.8,18,+2.0%,10,-1.6%,77,-1.7%,6,+7.8
Howard Eisley,32.9,LAC,Point,109,30,-3.9,-10,60,+0.8,80,+1.9%,89,-1.9%,50,-0.1%,11,-4.7,13,+4.8,19,+2.0%,19,-1.1%,96,-4.6%,3,+10.6
Howard Eisley,32.9,DEN,Point,270,4,-15.5,-37,1,-14.4,1,-6.6%,7,+2.8%,44,-0.5%,82,+3.5,37,+1.1,13,+2.4%,38,-0.3%,100,-7.6%,28,+2.8
Monta Ellis,20.0,GSW,Combo,829,57,+1.0,+3,35,-2.8,27,-1.8%,13,+2.1%,89,+4.1%,85,+4.3,82,-3.8,76,-1.7%,68,+0.7%,58,-0.5%,26,+2.9
Francisco Elson,29.7,DEN,Big,1547,68,+2.4,+6,54,-0.4,80,+1.9%,47,+0.3%,4,-4.8%,40,-1.0,74,-2.8,42,+0.4%,73,+1.0%,60,-0.6%,92,-5.5
