Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Bradley Beal,27.3,WAS,Wing,2143,9,+2.8%,47,+0.4%,67,-1.7%,10,+6.4%,39,+0.8%,10,+7.8%,31,+1.4%,13,+2.9%
Malik Beasley,23.9,MIN,Wing,1213,45,+0.3%,68,-1.7%,18,+3.9%,63,-1.8%,28,+1.9%,16,+5.4%,42,+0.7%,24,+1.8%
DeAndre' Bembry,26.3,TOR,Wing,947,88,-2.4%,68,-1.7%,24,+2.9%,92,-7.7%,52,-0.2%,41,+1.3%,90,-3.9%,84,-2.4%
Davis Bertans,28.0,WAS,Forward,1462,78,-1.4%,83,-3.3%,53,-0.2%,67,-2.2%,60,-0.9%,46,+0.7%,61,-0.6%,53,-0.3%
Patrick Beverley,32.3,LAC,Combo,823,63,-0.6%,7,+5.1%,77,-3.3%,60,-1.5%,80,-2.6%,42,+1.1%,75,-1.8%,68,-1.1%
Bismack Biyombo,28.2,CHA,Big,1342,55,-0.3%,82,-3.2%,73,-2.7%,10,+6.4%,48,+0.1%,40,+1.4%,30,+1.5%,28,+1.5%
Nemanja Bjelica,32.5,SAC,Big,435,38,+0.6%,6,+5.4%,58,-0.8%,89,-6.4%,81,-2.8%,91,-7.4%,20,+2.2%,46,+0.2%
Nemanja Bjelica,32.5,MIA,Big,152,3,+4.5%,99,-8.6%,1,+10.5%,0,+24.8%,0,+13.8%,98,-14.8%,0,+10.2%,3,+4.8%
Eric Bledsoe,30.9,NOP,Point,2108,13,+2.4%,72,-2.1%,12,+4.9%,47,+0.0%,16,+3.2%,6,+9.9%,33,+1.3%,10,+3.3%
Bojan Bogdanovic,31.5,UTA,Forward,2207,35,+0.7%,36,+1.4%,41,+0.9%,31,+2.4%,32,+1.5%,85,-5.4%,51,-0.0%,68,-1.1%
Devin Booker,24.0,PHX,Wing,2269,33,+0.8%,40,+1.0%,49,+0.2%,53,-0.6%,51,-0.1%,43,+1.1%,40,+0.9%,34,+1.1%
Avery Bradley,29.9,MIA,Combo,203,81,-1.7%,2,+7.1%,92,-5.5%,100,-22.0%,99,-10.9%,42,+1.2%,25,+1.8%,26,+1.6%
Avery Bradley,29.9,HOU,Wing,383,39,+0.5%,88,-4.1%,14,+4.5%,15,+5.4%,7,+4.8%,7,+9.0%,83,-2.9%,44,+0.3%
Malcolm Brogdon,27.9,IND,Combo,1929,66,-0.7%,69,-1.7%,74,-2.8%,47,+0.0%,72,-1.9%,34,+2.1%,47,+0.3%,38,+0.8%
Jaylen Brown,24.0,BOS,Wing,1995,56,-0.3%,65,-1.4%,69,-2.0%,19,+4.7%,48,+0.1%,47,+0.4%,61,-0.7%,55,-0.4%
Reggie Bullock,29.6,NYK,Wing,1960,25,+1.4%,19,+3.3%,64,-1.5%,28,+3.1%,46,+0.2%,56,-0.9%,59,-0.5%,60,-0.7%
Trey Burke,28.0,DAL,Point,854,57,-0.3%,38,+1.2%,39,+1.1%,5,+8.5%,13,+3.6%,39,+1.5%,89,-3.8%,86,-2.6%
Alec Burks,29.3,NYK,Wing,1262,80,-1.5%,69,-1.7%,15,+4.2%,71,-2.8%,29,+1.7%,66,-2.2%,62,-0.7%,69,-1.1%
Jimmy Butler,31.1,MIA,Wing,1732,75,-1.3%,52,-0.2%,82,-3.7%,59,-1.3%,82,-3.0%,44,+0.9%,75,-1.9%,69,-1.1%
Kentavious Caldwell-Pope,27.7,LAL,Wing,1894,25,+1.3%,40,+1.0%,25,+2.8%,84,-5.2%,51,-0.1%,73,-3.2%,25,+1.8%,39,+0.7%
Clint Capela,26.5,ATL,Big,1907,92,-3.1%,95,-5.9%,42,+0.8%,76,-3.5%,57,-0.6%,27,+3.3%,82,-2.8%,73,-1.4%
Michael Carter-Williams,29.1,ORL,Combo,797,76,-1.3%,19,+3.3%,53,-0.4%,80,-4.2%,71,-1.8%,85,-5.4%,58,-0.4%,74,-1.5%
Willie Cauley-Stein,27.2,DAL,Big,884,91,-3.1%,56,-0.5%,60,-1.1%,55,-0.8%,61,-0.9%,68,-2.3%,86,-3.4%,89,-3.2%
Jordan Clarkson,28.4,UTA,Combo,1797,8,+2.8%,24,+2.8%,36,+1.5%,80,-4.2%,54,-0.4%,10,+7.4%,17,+2.6%,8,+3.5%
Mike Conley,33.1,UTA,Point,1495,96,-4.5%,91,-4.9%,88,-4.6%,45,+0.2%,83,-3.0%,65,-2.1%,88,-3.7%,91,-3.4%
Pat Connaughton,27.8,MIL,Wing,1568,87,-2.3%,36,+1.5%,70,-2.2%,64,-1.9%,75,-2.1%,82,-4.8%,80,-2.5%,89,-3.0%
DeMarcus Cousins,30.2,HOU,Big,486,50,-0.0%,8,+4.8%,51,+0.1%,82,-4.7%,74,-2.1%,62,-1.7%,44,+0.4%,53,-0.3%
DeMarcus Cousins,30.2,LAC,Big,203,4,+4.0%,65,-1.5%,54,-0.4%,12,+5.9%,32,+1.5%,1,+15.4%,13,+3.3%,1,+6.3%
Robert Covington,29.9,POR,Big,2231,19,+1.8%,53,-0.3%,90,-5.2%,5,+8.9%,43,+0.5%,14,+6.3%,22,+2.2%,11,+3.2%
Jae Crowder,30.3,PHX,Forward,1640,90,-2.8%,99,-9.4%,36,+1.5%,89,-6.7%,67,-1.3%,37,+1.8%,51,-0.0%,41,+0.5%
Seth Curry,30.2,PHI,Wing,1637,48,+0.2%,72,-2.1%,45,+0.7%,59,-1.3%,51,-0.1%,65,-2.0%,17,+2.6%,26,+1.6%
Stephen Curry,32.6,GSW,Point,2151,56,-0.3%,75,-2.4%,30,+2.2%,67,-2.2%,41,+0.7%,58,-1.2%,41,+0.8%,45,+0.2%
Anthony Davis,27.6,LAL,Big,1161,43,+0.4%,66,-1.6%,14,+4.5%,66,-2.1%,26,+2.0%,83,-5.0%,19,+2.5%,38,+0.7%
Ed Davis,31.4,MIN,Big,277,83,-1.8%,79,-2.9%,13,+4.6%,22,+4.0%,8,+4.5%,9,+7.9%,96,-6.4%,90,-3.2%
DeMar DeRozan,31.2,SAS,Forward,2055,2,+4.5%,15,+3.9%,24,+2.9%,39,+1.3%,22,+2.4%,8,+8.5%,11,+3.7%,3,+4.8%
Dewayne Dedmon,31.2,MIA,Big,207,97,-4.7%,40,+1.0%,92,-5.5%,38,+1.4%,86,-3.4%,7,+9.0%,99,-10.7%,96,-5.4%
Matthew Dellavedova,30.1,CLE,Combo,221,15,+2.2%,25,+2.5%,58,-0.8%,83,-4.9%,74,-2.0%,65,-2.1%,13,+3.3%,22,+1.9%
Gorgui Dieng,30.8,MEM,Big,310,68,-0.8%,95,-5.9%,60,-1.0%,98,-12.5%,90,-4.2%,68,-2.3%,14,+3.0%,21,+2.0%
Gorgui Dieng,30.8,SAS,Big,152,1,+5.1%,0,+10.3%,5,+6.2%,93,-8.2%,34,+1.4%,92,-7.8%,0,+10.5%,3,+5.2%
Goran Dragic,34.5,MIA,Point,1314,78,-1.4%,30,+2.1%,22,+3.3%,76,-3.7%,37,+1.1%,95,-10.3%,65,-0.9%,92,-3.6%
Andre Drummond,27.2,CLE,Big,721,5,+3.9%,7,+5.2%,93,-6.1%,6,+7.7%,69,-1.5%,29,+2.9%,9,+3.9%,7,+3.6%
Andre Drummond,27.2,LAL,Big,519,60,-0.5%,52,-0.2%,4,+6.4%,98,-13.1%,68,-1.4%,40,+1.5%,73,-1.6%,63,-0.8%
Kevin Durant,32.1,BKN,Forward,1150,83,-1.8%,83,-3.3%,25,+2.7%,24,+3.8%,17,+3.1%,88,-6.4%,69,-1.3%,84,-2.4%
Wayne Ellington,32.9,DET,Wing,1003,36,+0.7%,72,-2.1%,31,+2.1%,10,+6.5%,14,+3.5%,30,+2.7%,46,+0.3%,35,+0.9%
Joel Embiid,26.6,PHI,Big,1584,71,-1.0%,77,-2.5%,82,-3.7%,31,+2.6%,69,-1.5%,60,-1.5%,54,-0.1%,55,-0.4%
James Ennis,30.3,ORL,Forward,983,47,+0.2%,84,-3.4%,69,-2.1%,65,-2.1%,75,-2.1%,53,-0.5%,10,+3.8%,14,+2.8%
Dante Exum,25.3,CLE,Wing,112,49,+0.0%,96,-6.6%,100,-19.2%,20,+4.3%,99,-10.4%,99,-15.8%,0,+11.1%,2,+5.2%
Derrick Favors,29.3,UTA,Big,1031,0,+5.7%,2,+7.5%,7,+5.6%,83,-5.1%,23,+2.4%,52,-0.3%,8,+4.1%,10,+3.2%
Dorian Finney-Smith,27.5,DAL,Forward,1918,36,+0.7%,55,-0.4%,56,-0.5%,40,+1.0%,48,+0.1%,89,-6.5%,11,+3.6%,28,+1.4%
Bryn Forbes,27.3,MIL,Combo,1286,28,+1.1%,27,+2.3%,19,+3.6%,73,-3.0%,37,+1.1%,83,-5.1%,20,+2.3%,39,+0.7%
Evan Fournier,28.0,ORL,Wing,784,7,+3.0%,45,+0.6%,14,+4.6%,14,+5.5%,6,+5.0%,11,+7.0%,25,+1.8%,13,+3.0%
Evan Fournier,28.0,BOS,Wing,466,32,+0.8%,67,-1.6%,6,+6.0%,92,-7.9%,34,+1.3%,63,-1.9%,35,+1.2%,41,+0.5%
Danilo Gallinari,32.2,ATL,Big,1215,58,-0.4%,32,+1.9%,89,-5.0%,74,-3.1%,92,-4.4%,76,-3.8%,15,+3.0%,31,+1.3%
Langston Galloway,28.9,PHX,Wing,372,27,+1.3%,42,+0.8%,90,-5.1%,12,+5.8%,70,-1.6%,88,-6.4%,4,+5.3%,14,+2.8%
Marc Gasol,35.8,LAL,Big,983,67,-0.7%,62,-1.0%,91,-5.3%,38,+1.5%,82,-2.9%,57,-1.0%,32,+1.4%,37,+0.8%
Rudy Gay,34.2,SAS,Big,1351,98,-5.7%,75,-2.4%,89,-5.1%,73,-3.0%,92,-4.4%,81,-4.7%,98,-7.4%,98,-6.8%
Paul George,30.5,LAC,Forward,1828,86,-2.1%,92,-5.0%,62,-1.3%,23,+3.9%,44,+0.5%,11,+6.9%,88,-3.7%,72,-1.3%
Taj Gibson,35.4,NYK,Big,925,82,-1.7%,19,+3.3%,79,-3.5%,75,-3.5%,87,-3.5%,76,-4.0%,44,+0.5%,60,-0.7%
Rudy Gobert,28.4,UTA,Big,2185,98,-5.8%,97,-6.7%,91,-5.3%,21,+4.2%,78,-2.5%,68,-2.4%,89,-3.7%,91,-3.5%
Aaron Gordon,25.1,ORL,Forward,735,68,-0.8%,16,+3.8%,72,-2.5%,56,-0.9%,72,-1.9%,35,+2.0%,83,-2.9%,78,-1.8%
Aaron Gordon,25.1,DEN,Forward,647,13,+2.5%,85,-3.5%,37,+1.3%,4,+9.3%,12,+3.8%,69,-2.5%,2,+6.4%,5,+4.1%
Eric Gordon,31.9,HOU,Combo,782,85,-2.0%,59,-0.8%,57,-0.8%,77,-3.7%,71,-1.7%,52,-0.4%,74,-1.7%,73,-1.4%
Jerami Grant,26.6,DET,Forward,1821,46,+0.3%,78,-2.8%,56,-0.6%,5,+8.3%,25,+2.1%,54,-0.7%,22,+2.1%,28,+1.4%
Danny Green,33.4,PHI,Forward,1930,62,-0.5%,63,-1.2%,38,+1.3%,37,+1.7%,34,+1.3%,60,-1.6%,73,-1.7%,76,-1.7%
Draymond Green,30.7,GSW,Big,1981,74,-1.2%,79,-2.9%,21,+3.4%,40,+1.0%,21,+2.6%,23,+4.1%,90,-3.8%,79,-1.9%
JaMychal Green,30.4,DEN,Big,1102,80,-1.6%,18,+3.4%,78,-3.3%,85,-5.5%,89,-4.0%,28,+3.1%,93,-4.7%,87,-2.7%
Jeff Green,34.2,BKN,Big,1818,42,+0.4%,18,+3.4%,68,-2.0%,46,+0.1%,66,-1.3%,57,-1.0%,65,-0.9%,66,-1.0%
Blake Griffin,31.6,DET,Big,626,18,+1.8%,50,+0.0%,30,+2.2%,52,-0.5%,35,+1.3%,37,+1.8%,23,+2.1%,22,+1.9%
Blake Griffin,31.6,BKN,Big,548,69,-0.8%,75,-2.3%,50,+0.1%,7,+7.5%,21,+2.6%,86,-5.6%,66,-1.1%,81,-2.1%
Tim Hardaway Jr.,28.6,DAL,Wing,1978,30,+0.9%,45,+0.6%,26,+2.6%,93,-8.0%,63,-1.1%,11,+7.1%,47,+0.2%,24,+1.8%
James Harden,31.2,HOU,Point,290,0,+10.0%,1,+8.4%,9,+5.5%,24,+3.8%,8,+4.5%,6,+10.0%,1,+7.3%,0,+8.6%
James Harden,31.2,BKN,Point,1318,24,+1.4%,46,+0.4%,8,+5.5%,51,-0.4%,13,+3.6%,67,-2.3%,50,-0.0%,58,-0.6%
Maurice Harkless,27.5,MIA,Forward,117,21,+1.7%,88,-4.0%,9,+5.4%,11,+6.3%,3,+6.0%,79,-4.3%,7,+4.4%,21,+2.0%
Maurice Harkless,27.5,SAC,Forward,647,67,-0.8%,48,+0.2%,35,+1.7%,25,+3.5%,23,+2.4%,67,-2.3%,91,-4.0%,92,-3.6%
Montrezl Harrell,26.8,LAL,Big,1540,38,+0.6%,42,+0.9%,39,+1.1%,32,+2.3%,30,+1.6%,36,+1.9%,60,-0.6%,48,+0.0%
Gary Harris,26.1,DEN,Wing,581,62,-0.5%,42,+0.9%,19,+3.7%,71,-2.7%,33,+1.4%,59,-1.3%,60,-0.6%,63,-0.8%
Gary Harris,26.1,ORL,Wing,494,27,+1.2%,41,+0.9%,2,+9.5%,87,-5.7%,7,+4.8%,46,+0.6%,67,-1.1%,62,-0.7%
Joe Harris,29.2,BKN,Wing,2132,52,-0.1%,76,-2.4%,20,+3.6%,21,+4.2%,12,+3.8%,87,-6.1%,29,+1.5%,54,-0.3%
Tobias Harris,28.3,PHI,Forward,2013,65,-0.6%,82,-3.2%,13,+4.8%,52,-0.5%,20,+2.7%,53,-0.6%,43,+0.5%,44,+0.3%
Gordon Hayward,30.6,CHA,Forward,1496,75,-1.2%,35,+1.5%,61,-1.1%,80,-4.2%,72,-1.9%,56,-0.8%,84,-3.0%,81,-2.2%
Juan Hernangomez,25.1,MIN,Big,856,31,+0.9%,27,+2.3%,25,+2.7%,50,-0.3%,30,+1.6%,52,-0.4%,65,-0.9%,64,-0.8%
Willy Hernangomez,26.4,NOP,Big,788,31,+0.9%,49,+0.1%,10,+5.1%,16,+5.0%,5,+5.5%,25,+3.7%,82,-2.8%,71,-1.3%
Buddy Hield,27.9,SAC,Wing,2432,43,+0.3%,39,+1.1%,25,+2.7%,22,+4.0%,19,+3.0%,79,-4.3%,60,-0.6%,74,-1.4%
George Hill,34.5,OKC,Wing,368,26,+1.3%,56,-0.4%,48,+0.3%,46,+0.1%,47,+0.2%,15,+6.1%,27,+1.7%,13,+2.9%
George Hill,34.5,PHI,Combo,295,59,-0.4%,100,-12.1%,17,+4.1%,34,+2.2%,18,+3.1%,47,+0.6%,6,+4.5%,9,+3.3%
Solomon Hill,29.6,ATL,Forward,1472,24,+1.5%,21,+3.0%,22,+3.1%,31,+2.5%,19,+2.9%,51,-0.3%,69,-1.3%,69,-1.1%
Jrue Holiday,30.4,MIL,Combo,1918,65,-0.6%,81,-3.2%,87,-4.6%,9,+6.5%,53,-0.3%,39,+1.5%,37,+1.1%,36,+0.9%
Justin Holiday,31.6,IND,Forward,2167,54,-0.2%,45,+0.5%,56,-0.6%,65,-2.1%,64,-1.1%,33,+2.2%,69,-1.3%,54,-0.4%
Richaun Holmes,27.0,SAC,Big,1780,91,-3.0%,83,-3.3%,94,-6.4%,25,+3.5%,84,-3.2%,71,-2.8%,72,-1.6%,79,-1.9%
Rodney Hood,28.0,POR,Wing,712,79,-1.5%,76,-2.4%,93,-6.0%,29,+2.9%,78,-2.5%,25,+3.8%,70,-1.4%,52,-0.2%
Rodney Hood,28.0,TOR,Wing,213,73,-1.1%,45,+0.5%,24,+2.9%,93,-7.9%,53,-0.3%,81,-4.7%,8,+3.9%,23,+1.9%
Al Horford,34.4,OKC,Big,779,73,-1.1%,50,+0.0%,19,+3.7%,62,-1.7%,31,+1.5%,92,-7.7%,29,+1.5%,62,-0.8%
Danuel House,27.4,HOU,Wing,896,41,+0.4%,31,+2.0%,83,-3.8%,70,-2.6%,84,-3.2%,6,+9.9%,66,-1.0%,22,+1.9%
Dwight Howard,34.9,PHI,Big,1156,59,-0.4%,38,+1.2%,35,+1.6%,80,-4.2%,56,-0.6%,48,+0.2%,45,+0.4%,43,+0.4%
Serge Ibaka,31.1,LAC,Big,954,16,+2.0%,29,+2.1%,50,+0.1%,50,-0.3%,50,-0.1%,32,+2.3%,21,+2.2%,18,+2.3%
Andre Iguodala,36.8,MIA,Forward,1329,83,-1.8%,77,-2.5%,49,+0.2%,89,-6.4%,74,-2.0%,56,-0.9%,60,-0.5%,60,-0.6%
Ersan Ilyasova,33.5,UTA,Big,112,79,-1.5%,74,-2.3%,90,-5.2%,63,-1.8%,89,-4.0%,33,+2.1%,87,-3.5%,85,-2.6%
Joe Ingles,33.1,UTA,Forward,1863,29,+1.0%,28,+2.2%,30,+2.2%,78,-4.0%,47,+0.1%,48,+0.3%,33,+1.3%,33,+1.1%
Brandon Ingram,23.2,NOP,Forward,2089,40,+0.5%,35,+1.5%,78,-3.4%,66,-2.1%,81,-2.8%,48,+0.3%,28,+1.6%,30,+1.3%
Kyrie Irving,28.6,BKN,Combo,1884,23,+1.5%,63,-1.3%,29,+2.2%,85,-5.5%,53,-0.3%,21,+4.2%,16,+2.7%,12,+3.1%
Reggie Jackson,30.5,LAC,Combo,1508,39,+0.5%,36,+1.4%,47,+0.4%,68,-2.3%,55,-0.5%,57,-1.0%,18,+2.5%,24,+1.8%
LeBron James,35.8,LAL,Wing,1500,90,-2.7%,89,-4.4%,93,-5.8%,66,-2.1%,92,-4.5%,62,-1.7%,48,+0.1%,53,-0.3%
James Johnson,33.7,DAL,Forward,477,74,-1.1%,56,-0.5%,59,-0.9%,58,-1.1%,60,-0.9%,51,-0.2%,64,-0.9%,62,-0.8%
James Johnson,33.7,NOP,Forward,537,33,+0.8%,22,+3.0%,58,-0.8%,18,+4.8%,33,+1.4%,50,-0.1%,55,-0.2%,51,-0.2%
Stanley Johnson,24.4,TOR,Forward,973,8,+2.9%,21,+3.1%,12,+4.9%,55,-0.7%,17,+3.1%,22,+4.1%,35,+1.2%,23,+1.8%
Tyler Johnson,28.5,BKN,Combo,632,79,-1.5%,9,+4.8%,93,-6.0%,17,+4.9%,76,-2.4%,78,-4.2%,86,-3.4%,92,-3.6%
Nikola Jokic,25.7,DEN,Big,2487,2,+4.8%,68,-1.7%,5,+6.4%,10,+6.4%,3,+6.4%,31,+2.3%,1,+7.5%,1,+6.0%
Damian Jones,25.3,SAC,Big,326,44,+0.3%,67,-1.6%,53,-0.3%,1,+15.2%,10,+4.1%,78,-4.3%,43,+0.6%,59,-0.6%
Tyus Jones,24.5,MEM,Point,1153,62,-0.5%,41,+0.9%,87,-4.6%,8,+6.8%,62,-1.1%,86,-5.5%,63,-0.8%,76,-1.7%
Derrick Jones Jr.,23.7,POR,Wing,1298,76,-1.3%,76,-2.4%,54,-0.4%,72,-2.8%,66,-1.3%,91,-7.5%,36,+1.1%,70,-1.2%
DeAndre Jordan,32.3,BKN,Big,1231,17,+1.9%,48,+0.3%,26,+2.5%,45,+0.3%,28,+1.7%,47,+0.5%,8,+4.2%,9,+3.3%
Cory Joseph,29.2,SAC,Combo,926,36,+0.7%,35,+1.6%,40,+1.0%,87,-5.8%,68,-1.4%,71,-2.7%,19,+2.3%,33,+1.2%
Cory Joseph,29.2,DET,Combo,490,57,-0.3%,28,+2.3%,20,+3.5%,77,-3.9%,33,+1.4%,97,-12.8%,21,+2.2%,72,-1.4%
Frank Kaminsky,27.6,PHX,Big,677,64,-0.6%,16,+3.7%,52,-0.1%,41,+1.0%,45,+0.3%,65,-2.0%,75,-1.9%,79,-1.9%
Enes Kanter,28.5,POR,Big,1727,43,+0.4%,39,+1.2%,23,+3.0%,42,+0.7%,25,+2.1%,57,-1.0%,55,-0.2%,52,-0.2%
Zach LaVine,25.6,CHI,Wing,2028,32,+0.8%,62,-1.1%,14,+4.6%,41,+1.0%,17,+3.2%,72,-2.9%,31,+1.4%,45,+0.3%
Jeremy Lamb,28.4,IND,Wing,757,10,+2.6%,65,-1.4%,2,+9.2%,40,+1.1%,3,+6.7%,41,+1.3%,23,+2.1%,23,+1.8%
Jake Layman,26.7,MIN,Forward,563,84,-1.9%,50,+0.1%,94,-6.8%,64,-1.9%,94,-5.0%,71,-2.8%,42,+0.7%,51,-0.2%
Caris LeVert,26.2,BKN,Combo,325,58,-0.4%,49,+0.2%,62,-1.2%,98,-13.3%,91,-4.3%,5,+10.8%,55,-0.2%,16,+2.5%
Caris LeVert,26.2,IND,Wing,1148,69,-0.8%,8,+4.8%,73,-2.7%,53,-0.6%,73,-2.0%,93,-8.8%,77,-2.0%,93,-3.7%
Alex Len,27.4,WAS,Big,880,30,+1.0%,32,+1.9%,79,-3.5%,17,+4.8%,58,-0.7%,79,-4.3%,12,+3.4%,26,+1.7%
Kawhi Leonard,29.3,LAC,Forward,1769,52,-0.1%,26,+2.4%,59,-0.8%,81,-4.6%,75,-2.1%,64,-1.9%,38,+1.0%,42,+0.4%
Damian Lillard,30.3,POR,Point,2396,14,+2.2%,3,+6.9%,95,-7.5%,30,+2.6%,87,-3.5%,12,+6.7%,46,+0.3%,20,+2.0%
Kevon Looney,24.7,GSW,Big,1149,76,-1.4%,92,-4.9%,67,-1.8%,72,-2.8%,75,-2.1%,30,+2.8%,41,+0.8%,29,+1.4%
Brook Lopez,32.6,MIL,Big,1901,71,-1.0%,97,-6.8%,65,-1.6%,29,+2.9%,47,+0.1%,27,+3.2%,33,+1.3%,24,+1.8%
Robin Lopez,32.6,WAS,Big,1336,87,-2.3%,92,-5.1%,42,+0.8%,34,+2.2%,36,+1.2%,77,-4.0%,71,-1.5%,81,-2.1%
Kevin Love,32.2,CLE,Big,621,41,+0.4%,4,+6.4%,96,-8.0%,92,-7.3%,98,-7.9%,36,+1.9%,38,+1.0%,29,+1.4%
Kyle Lowry,34.6,TOR,Point,1598,21,+1.7%,60,-0.8%,55,-0.4%,4,+9.3%,22,+2.5%,66,-2.2%,17,+2.6%,32,+1.2%
Timothe Luwawu-Cabarrot,25.5,BKN,Wing,956,18,+1.8%,11,+4.5%,30,+2.2%,40,+1.1%,28,+1.9%,26,+3.3%,49,+0.1%,36,+0.9%
Trey Lyles,25.0,SAS,Big,306,19,+1.8%,41,+0.9%,91,-5.3%,74,-3.3%,92,-4.6%,2,+13.6%,39,+0.9%,8,+3.5%
Boban Marjanovic,32.2,DAL,Big,224,72,-1.1%,18,+3.4%,21,+3.4%,33,+2.3%,17,+3.1%,5,+10.2%,96,-6.1%,88,-2.8%
Wesley Matthews,34.1,LAL,Wing,1112,58,-0.4%,64,-1.3%,51,+0.0%,8,+7.1%,22,+2.5%,37,+1.7%,63,-0.8%,52,-0.2%
CJ McCollum,29.1,POR,Combo,1593,37,+0.6%,37,+1.4%,46,+0.5%,43,+0.5%,43,+0.5%,76,-3.8%,30,+1.5%,43,+0.4%
TJ McConnell,28.6,IND,Point,1765,57,-0.4%,57,-0.6%,27,+2.5%,57,-1.0%,34,+1.4%,65,-2.0%,57,-0.4%,63,-0.8%
Doug McDermott,28.8,IND,Forward,1607,12,+2.6%,27,+2.3%,48,+0.3%,75,-3.4%,60,-0.9%,41,+1.3%,7,+4.3%,8,+3.5%
JaVale McGee,32.8,CLE,Big,486,92,-3.2%,99,-8.0%,19,+3.7%,78,-4.1%,31,+1.6%,37,+1.8%,80,-2.5%,74,-1.4%
JaVale McGee,32.8,DEN,Big,160,100,-8.6%,94,-5.4%,96,-7.9%,79,-4.1%,97,-6.8%,97,-13.0%,94,-4.9%,99,-7.0%
Rodney McGruder,29.3,DET,Combo,183,4,+4.2%,27,+2.3%,2,+9.7%,26,+3.3%,1,+7.9%,48,+0.3%,17,+2.7%,26,+1.6%
Ben McLemore,27.7,HOU,Wing,433,85,-2.0%,92,-5.1%,57,-0.8%,60,-1.4%,63,-1.1%,80,-4.6%,53,-0.1%,70,-1.2%
Ben McLemore,27.7,LAL,Wing,349,41,+0.5%,36,+1.5%,41,+1.0%,17,+4.9%,20,+2.7%,9,+8.1%,91,-4.2%,75,-1.6%
