Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Elton Brand,32.6,PHI,Big,1728,48,49.5%,63,64%,89,47%,83,45%,93,46%,0,0%,0,0%,0,0%
Corey Brewer,25.7,DEN,Wing,1245,53,48.0%,55,60%,34,30%,45,36%,28,32%,15,29%,2,19%,8,26%
Ronnie Brewer,26.6,CHI,Wing,1585,22,45.1%,41,57%,22,26%,41,35%,32,34%,20,33%,0,21%,22,31%
Jon Brockman,24.6,MIL,Big,169,0,28.1%,1,35%,0,0%,17,22%,4,17%,0,0%,0,0%,0,0%
MarShon Brooks,22.8,BKN,Wing,1611,43,47.0%,46,59%,83,43%,53,38%,75,41%,27,35%,35,32%,32,32%
Derrick Brown,24.1,CHA,Forward,1292,79,52.3%,75,65%,67,38%,56,37%,67,37%,26,29%,0,0%,10,25%
Kwame Brown,29.6,GSW,Big,186,71,52.5%,42,59%,7,17%,0,0%,4,17%,0,0%,0,0%,0,0%
Shannon Brown,25.9,PHX,Wing,1309,55,48.3%,72,63%,52,34%,37,34%,35,34%,49,39%,68,37%,67,37%
Kobe Bryant,33.2,LAL,Wing,2228,35,46.5%,81,65%,78,42%,69,42%,84,42%,30,35%,28,30%,25,31%
Chase Budinger,23.4,HOU,Wing,1268,89,54.1%,82,65%,42,32%,47,36%,34,34%,97,49%,48,33%,85,41%
Alec Burks,20.3,UTA,Wing,884,29,45.8%,50,59%,23,27%,33,34%,21,31%,0,33%,92,42%,81,39%
Caron Butler,31.6,LAC,Wing,1866,49,47.6%,20,54%,59,37%,62,41%,70,40%,37,37%,58,35%,54,36%
Jimmy Butler,22.1,CHI,Wing,269,18,43.8%,35,57%,34,30%,84,44%,55,38%,0,50%,0,0%,0,13%
Rasual Butler,32.4,TOR,Wing,439,4,38.8%,4,50%,5,10%,58,39%,29,33%,7,26%,25,29%,12,27%
Andrew Bynum,24.0,LAL,Big,2109,85,55.9%,89,71%,52,37%,24,27%,47,36%,0,0%,0,33%,0,33%
Will Bynum,28.8,DET,Point,450,19,40.2%,31,50%,58,38%,13,25%,23,31%,0,29%,0,21%,12,24%
Jose Calderon,30.1,TOR,Point,1789,84,51.9%,98,71%,91,50%,80,45%,84,45%,0,17%,78,38%,63,37%
Marcus Camby,37.6,HOU,Big,458,50,49.6%,26,56%,93,50%,65,40%,84,44%,0,0%,0,67%,0,50%
Marcus Camby,37.6,POR,Big,891,8,41.6%,4,45%,11,24%,62,40%,42,35%,0,0%,0,0%,0,0%
Brian Cardinal,34.5,DAL,Forward,213,0,29.8%,100,100%,0,0%,0,0%,0,0%,15,27%,0,6%,3,18%
DeMarre Carroll,25.3,UTA,Wing,318,5,39.5%,22,54%,6,15%,18,30%,8,26%,0,11%,0,60%,60,37%
Matt Carroll,31.2,CHA,Wing,455,1,33.9%,3,48%,47,33%,23,32%,25,32%,0,29%,0,11%,2,19%
Anthony Carter,36.4,TOR,Point,187,14,39.8%,100,75%,42,33%,0,11%,0,17%,0,0%,0,42%,0,42%
Vince Carter,34.8,DAL,Wing,1507,51,47.7%,41,57%,43,32%,49,37%,37,35%,24,34%,70,37%,56,36%
Omri Casspi,23.4,CLE,Forward,1261,33,45.9%,15,51%,44,33%,69,39%,48,35%,59,36%,29,30%,44,32%
Mario Chalmers,25.5,MIA,Point,1795,95,54.9%,66,56%,88,48%,80,45%,92,46%,50,39%,88,39%,85,39%
Tyson Chandler,29.1,NYK,Big,2055,99,68.3%,94,73%,28,31%,14,20%,17,30%,0,0%,0,0%,0,0%
Wilson Chandler,24.5,DEN,Forward,210,15,40.7%,67,64%,77,40%,15,25%,19,29%,0,0%,0,30%,0,27%
Josh Childress,28.4,PHX,Wing,443,71,50.5%,79,65%,8,17%,0,0%,1,13%,0,7%,0,38%,1,17%
Earl Clark,23.8,ORL,Big,499,6,38.7%,19,53%,17,26%,31,31%,17,30%,0,0%,0,0%,0,0%
Norris Cole,23.0,MIA,Point,1143,20,40.3%,27,48%,50,34%,38,37%,39,36%,7,28%,8,23%,13,24%
Jason Collins,32.9,ATL,Big,265,32,47.1%,33,57%,99,100%,20,25%,23,31%,0,0%,0,0%,0,0%
Darren Collison,24.2,IND,Point,1870,58,47.7%,48,54%,41,33%,84,46%,70,42%,64,44%,39,33%,67,37%
Nick Collison,31.0,OKC,Big,1249,94,60.3%,84,68%,16,26%,99,56%,86,44%,0,0%,0,0%,0,0%
Mike Conley,24.1,MEM,Point,2167,64,48.1%,75,59%,39,32%,36,36%,36,35%,79,47%,71,37%,90,39%
Brian Cook,30.9,WAS,Big,124,42,48.8%,96,75%,34,33%,71,42%,63,40%,0,0%,47,29%,41,29%
Daequan Cook,24.5,OKC,Wing,917,78,51.5%,98,80%,86,44%,91,45%,97,45%,52,39%,40,32%,50,35%
DeMarcus Cousins,21.2,SAC,Big,1922,22,44.8%,20,53%,24,30%,69,41%,45,36%,0,25%,0,14%,0,18%
Jamal Crawford,31.6,POR,Combo,1580,29,44.9%,24,49%,36,31%,89,44%,67,40%,79,46%,19,26%,36,33%
Jordan Crawford,23.0,WAS,Wing,1713,24,45.3%,36,57%,51,34%,76,42%,67,40%,64,40%,16,27%,21,30%
Dante Cunningham,24.5,MEM,Big,1080,68,51.9%,98,76%,45,36%,45,35%,41,35%,0,0%,0,0%,0,0%
Stephen Curry,23.6,GSW,Point,728,98,57.8%,41,51%,31,31%,100,59%,97,51%,100,65%,92,40%,100,45%
Samuel Dalembert,31.5,HOU,Big,1432,61,50.6%,58,63%,66,40%,61,39%,61,40%,0,0%,0,0%,0,0%
Marquis Daniels,30.8,BOS,Wing,440,3,37.5%,11,52%,17,24%,8,26%,6,25%,0,0%,0,0%,0,0%
Baron Davis,32.6,NYK,Point,584,39,43.9%,45,53%,23,29%,70,42%,38,35%,0,63%,18,27%,25,31%
Ed Davis,22.4,TOR,Big,1459,63,50.9%,93,73%,58,38%,19,23%,30,33%,0,0%,0,0%,0,0%
Glen Davis,25.8,ORL,Big,1395,14,42.6%,32,57%,65,39%,30,30%,37,34%,0,0%,0,25%,0,22%
Austin Daye,23.4,DET,Wing,494,0,32.8%,65,63%,64,38%,3,21%,9,26%,0,21%,6,22%,4,22%
DeMar DeRozan,22.2,TOR,Wing,2180,17,43.7%,34,56%,91,47%,39,34%,54,38%,56,40%,7,23%,14,28%
Carlos Delfino,29.2,MIL,Wing,1517,65,50.0%,23,54%,95,50%,26,32%,44,36%,35,36%,59,36%,55,36%
Luol Deng,26.5,CHI,Wing,2114,36,46.5%,48,59%,37,31%,34,34%,28,33%,28,35%,73,38%,65,37%
Boris Diaw,29.5,CHA,Forward,1007,27,45.3%,13,51%,96,47%,77,42%,90,44%,0,0%,23,28%,28,27%
Boris Diaw,29.5,SAS,Big,366,99,64.3%,44,59%,98,67%,98,54%,99,58%,0,100%,0,55%,0,58%
DeSagana Diop,29.8,CHA,Big,300,1,35.0%,8,50%,73,42%,11,14%,11,27%,0,0%,0,0%,0,0%
Keyon Dooling,31.5,BOS,Combo,629,73,50.0%,44,56%,53,36%,96,49%,98,46%,48,39%,31,31%,44,34%
Toney Douglas,25.6,NYK,Combo,617,9,36.8%,31,52%,47,34%,13,31%,16,32%,0,23%,6,23%,10,23%
Goran Dragic,25.5,HOU,Combo,1707,89,51.6%,96,66%,44,34%,51,40%,40,37%,14,29%,47,35%,41,34%
Jared Dudley,26.3,PHX,Wing,2009,92,55.3%,91,69%,70,40%,92,47%,94,45%,47,38%,76,39%,74,39%
Chris Duhon,29.2,ORL,Point,1199,94,54.6%,50,54%,6,24%,39,38%,25,31%,96,52%,96,40%,98,43%
Tim Duncan,35.5,SAS,Big,1630,48,49.4%,64,64%,62,39%,86,46%,78,43%,0,0%,0,0%,0,0%
Mike Dunleavy,31.1,MIL,Wing,1403,95,55.8%,70,63%,87,45%,86,44%,93,45%,93,48%,69,37%,83,40%
Kevin Durant,23.1,OKC,Forward,2535,88,54.9%,83,71%,92,44%,92,46%,92,45%,100,56%,74,38%,82,39%
Jerome Dyson,24.5,NOP,Point,178,22,40.6%,78,59%,11,25%,27,33%,11,28%,0,0%,0,20%,0,13%
Devin Ebanks,22.0,LAL,Wing,377,16,43.2%,27,56%,47,33%,85,44%,74,41%,0,0%,0,0%,0,0%
Wayne Ellington,23.9,MIN,Wing,935,41,46.8%,79,65%,39,31%,77,43%,72,40%,55,39%,25,29%,35,33%
Monta Ellis,26.0,GSW,Combo,1360,42,46.8%,56,58%,60,38%,69,42%,71,40%,83,47%,11,26%,23,32%
Monta Ellis,26.0,MIL,Wing,752,22,45.1%,67,63%,44,32%,52,38%,48,37%,20,33%,8,23%,10,27%
Semih Erden,25.3,CLE,Big,303,71,52.4%,47,60%,19,27%,0,0%,10,27%,0,0%,0,0%,0,0%
Jeremy Evans,24.0,UTA,Forward,162,94,56.7%,90,73%,21,25%,0,0%,2,13%,0,0%,0,0%,0,0%
Maurice Evans,33.0,WAS,Wing,318,61,49.0%,4,50%,33,29%,95,48%,73,40%,83,45%,0,25%,75,39%
Reggie Evans,31.5,LAC,Big,739,46,49.3%,37,58%,4,9%,37,33%,3,14%,0,0%,0,0%,0,0%
Tyreke Evans,22.1,SAC,Wing,2152,39,46.7%,59,62%,28,28%,22,31%,17,30%,0,25%,3,20%,3,21%
Kenneth Faried,21.9,DEN,Big,996,92,59.1%,83,68%,59,38%,33,32%,48,37%,0,0%,0,0%,0,0%
Jordan Farmar,24.9,BKN,Combo,796,100,55.2%,51,57%,60,38%,53,40%,62,39%,93,52%,94,43%,97,45%
Derrick Favors,20.3,UTA,Big,1349,57,50.1%,58,63%,27,30%,23,26%,14,29%,0,0%,0,0%,0,0%
Raymond Felton,27.3,POR,Point,1899,52,46.0%,55,55%,58,38%,44,39%,52,38%,0,50%,29,31%,35,32%
Rudy Fernandez,26.6,DEN,Wing,685,76,50.9%,96,76%,81,43%,94,48%,100,46%,56,40%,17,27%,23,31%
Landry Fields,23.3,NYK,Wing,1855,59,48.8%,72,63%,50,34%,28,33%,33,34%,1,21%,22,29%,6,26%
Derek Fisher,37.2,LAL,Point,1100,36,43.7%,5,38%,42,33%,78,44%,72,42%,21,32%,37,33%,37,32%
Derek Fisher,37.2,OKC,Point,361,6,37.2%,47,53%,42,33%,6,22%,8,25%,0,53%,0,11%,23,30%
Jonny Flynn,22.7,POR,Point,270,34,43.7%,58,55%,72,39%,17,29%,33,34%,0,50%,22,29%,52,35%
Gary Forbes,26.7,TOR,Wing,649,34,46.4%,4,50%,72,40%,63,41%,75,41%,75,43%,23,29%,46,35%
T.J. Ford,28.6,SAS,Point,160,38,43.8%,31,50%,11,25%,56,40%,48,37%,0,0%,0,50%,0,40%
Jeff Foster,34.8,IND,Big,140,72,52.8%,38,58%,0,0%,20,25%,6,20%,0,0%,0,100%,0,100%
Randy Foye,28.1,LAC,Wing,1632,62,49.1%,32,56%,13,21%,38,34%,16,30%,34,36%,84,40%,77,39%
Jimmer Fredette,22.7,SAC,Combo,1056,58,48.1%,73,60%,18,25%,73,43%,27,34%,86,48%,61,36%,67,38%
Channing Frye,28.5,PHX,Big,1653,43,48.9%,40,59%,93,49%,60,39%,76,42%,100,45%,63,33%,73,34%
Sundiata Gaines,25.5,BKN,Combo,723,20,41.0%,7,35%,40,32%,82,44%,53,39%,0,10%,64,37%,31,33%
Danilo Gallinari,23.2,DEN,Forward,1347,58,48.2%,29,57%,71,39%,35,34%,50,35%,50,31%,49,34%,46,33%
Francisco Garcia,29.8,SAC,Wing,770,38,46.6%,97,79%,76,42%,41,35%,45,36%,19,32%,15,27%,19,30%
Kevin Garnett,35.5,BOS,Big,1855,61,50.5%,61,63%,80,44%,91,48%,95,47%,0,0%,0,33%,0,33%
Marc Gasol,26.8,MEM,Big,2363,40,48.6%,71,66%,90,47%,50,36%,85,44%,0,0%,0,17%,0,14%
Pau Gasol,31.3,LAL,Big,2425,60,50.5%,78,66%,76,43%,78,44%,82,43%,50,39%,0,0%,32,27%
Rudy Gay,25.2,MEM,Forward,2415,56,48.0%,79,66%,85,42%,46,36%,73,38%,47,31%,40,31%,41,31%
Alonzo Gee,24.4,CLE,Wing,1785,25,45.4%,34,56%,14,21%,56,39%,13,29%,13,29%,55,34%,31,32%
Paul George,21.5,IND,Wing,1937,77,51.0%,56,61%,61,37%,16,29%,27,32%,11,28%,91,42%,72,38%
Daniel Gibson,25.7,CLE,Wing,885,23,45.2%,29,56%,16,23%,2,20%,3,21%,33,36%,78,39%,73,38%
Taj Gibson,26.4,CHI,Big,1199,53,50.0%,65,64%,73,41%,42,34%,50,37%,0,0%,0,0%,0,0%
Manu Ginobili,34.3,SAS,Wing,787,100,62.1%,94,75%,88,45%,87,44%,95,45%,87,46%,88,41%,88,42%
Mickell Gladness,25.3,GSW,Big,222,16,42.9%,16,52%,67,40%,17,22%,39,34%,0,0%,0,0%,0,0%
Ryan Gomes,29.2,LAC,Forward,366,4,36.1%,67,64%,44,33%,50,37%,56,36%,3,18%,0,13%,0,16%
Drew Gooden,30.1,MIL,Big,1462,22,45.0%,24,55%,48,36%,70,42%,62,40%,0,27%,53,30%,36,29%
Ben Gordon,28.6,DET,Combo,1343,73,50.0%,18,47%,64,38%,91,46%,93,44%,62,42%,97,44%,92,44%
Eric Gordon,22.9,NOP,Combo,303,64,48.2%,89,63%,53,36%,84,44%,73,40%,0,100%,0,20%,13,24%
Marcin Gortat,27.7,PHX,Big,2108,84,55.7%,87,69%,78,44%,67,41%,80,43%,0,0%,0,0%,0,0%
Andrew Goudelock,22.9,LAL,Combo,399,51,47.5%,0,0%,98,62%,2,26%,84,43%,0,67%,42,34%,72,38%
Danny Granger,28.5,IND,Wing,2060,54,48.1%,13,52%,66,39%,53,38%,56,39%,18,32%,85,40%,69,38%
Aaron Gray,26.9,TOR,Big,804,69,51.9%,51,62%,34,33%,55,38%,37,34%,0,0%,0,0%,0,0%
Danny Green,24.4,SAS,Wing,1471,93,55.3%,27,56%,31,29%,87,44%,46,36%,80,44%,93,43%,95,43%
Gerald Green,25.8,BKN,Forward,753,92,56.0%,85,71%,98,54%,85,44%,96,47%,74,39%,86,41%,85,41%
Willie Green,30.3,ATL,Wing,784,88,54.0%,71,63%,90,46%,78,43%,92,44%,99,54%,49,33%,94,43%
Donte Greene,23.7,SAC,Big,736,24,45.0%,70,65%,88,47%,52,37%,65,40%,0,23%,11,24%,9,23%
Blake Griffin,22.6,LAC,Big,2383,84,55.1%,93,72%,50,37%,51,36%,47,37%,0,0%,0,20%,0,15%
Hamed Haddadi,26.5,MEM,Big,184,88,56.1%,65,65%,34,33%,4,0%,18,30%,0,0%,0,0%,0,0%
Jordan Hamilton,21.1,DEN,Wing,229,47,47.4%,36,57%,74,41%,22,31%,53,37%,0,23%,79,39%,45,34%
Richard Hamilton,33.7,CHI,Wing,695,53,47.9%,84,66%,89,46%,72,42%,89,43%,17,30%,95,43%,62,37%
Tyler Hansbrough,26.0,IND,Big,1371,6,39.1%,20,53%,20,28%,43,34%,27,32%,0,0%,0,0%,0,0%
Luke Harangody,23.8,CLE,Big,173,7,39.4%,2,42%,22,29%,75,43%,55,38%,0,40%,0,21%,23,26%
James Harden,22.2,OKC,Wing,1873,98,59.1%,84,67%,60,37%,74,42%,68,40%,82,45%,81,39%,84,40%
Josh Harrellson,22.7,NYK,Big,475,39,48.4%,29,56%,8,20%,68,41%,32,33%,42,38%,37,29%,64,33%
Al Harrington,31.7,DEN,Big,1751,65,51.4%,36,58%,47,36%,72,42%,59,39%,67,41%,58,31%,68,34%
Devin Harris,28.7,UTA,Point,1738,88,52.2%,91,64%,53,36%,69,41%,58,39%,0,50%,67,37%,65,37%
Manny Harris,22.1,CLE,Wing,391,13,42.4%,16,52%,95,50%,5,24%,39,35%,0,43%,4,21%,9,27%
Terrel Harris,24.2,MIA,Combo,277,4,35.2%,22,48%,0,0%,98,50%,87,43%,0,6%,0,21%,0,13%
Tobias Harris,19.3,MIL,Forward,403,31,45.8%,65,63%,35,29%,48,36%,27,31%,0,10%,0,0%,0,8%
Udonis Haslem,31.4,MIA,Big,1548,11,41.9%,19,53%,14,26%,56,38%,44,35%,0,0%,0,0%,0,0%
Spencer Hawes,23.5,PHI,Big,918,51,49.7%,62,64%,71,40%,79,44%,75,42%,0,0%,0,50%,0,30%
Chuck Hayes,28.4,SAC,Big,1026,16,42.9%,6,47%,53,38%,93,50%,54,38%,0,0%,0,0%,0,0%
Gordon Hayward,21.6,UTA,Wing,1999,70,50.5%,51,59%,93,47%,59,40%,81,42%,38,37%,54,34%,47,35%
Brendan Haywood,31.9,DAL,Big,1143,67,51.8%,75,66%,19,27%,13,17%,9,26%,0,0%,0,0%,0,0%
Gerald Henderson,23.9,CHA,Wing,1811,48,47.5%,84,67%,54,35%,68,42%,69,40%,0,27%,27,30%,18,29%
Xavier Henry,20.6,NOP,Wing,721,7,39.7%,16,52%,25,27%,28,33%,23,31%,0,50%,0,20%,0,38%
Roy Hibbert,24.9,IND,Big,1933,53,49.8%,34,57%,88,47%,36,33%,88,45%,0,0%,0,0%,0,0%
JJ Hickson,23.2,POR,Big,595,81,54.1%,69,65%,93,50%,29,29%,61,40%,0,0%,0,0%,0,0%
JJ Hickson,23.2,SAC,Big,620,4,36.9%,17,52%,20,28%,24,27%,11,28%,0,0%,0,0%,0,0%
Cory Higgins,22.4,CHA,Combo,285,7,36.6%,27,50%,16,24%,33,37%,18,32%,0,40%,0,0%,0,17%
Nene Hilario,29.1,DEN,Big,825,64,51.3%,60,63%,10,23%,46,35%,20,30%,0,0%,0,0%,0,0%
Nene Hilario,29.1,WAS,Big,271,94,60.7%,96,74%,93,50%,95,51%,99,51%,0,0%,0,0%,0,0%
George Hill,25.5,IND,Combo,1253,93,52.3%,82,61%,78,40%,73,43%,78,42%,55,40%,67,37%,69,38%
Grant Hill,39.1,PHX,Forward,1376,42,46.2%,54,61%,83,40%,81,43%,81,42%,32,30%,0,13%,23,27%
Jordan Hill,24.3,HOU,Big,438,53,50.0%,96,75%,63,39%,32,31%,45,36%,0,0%,0,0%,0,0%
Kirk Hinrich,30.8,ATL,Combo,1211,80,50.4%,58,58%,38,32%,78,44%,76,41%,76,46%,28,29%,54,36%
Jrue Holiday,21.4,PHI,Combo,2177,49,47.3%,33,52%,51,36%,80,44%,69,40%,14,29%,86,42%,77,39%
Ryan Hollins,27.1,BOS,Big,147,100,69.6%,99,79%,34,33%,4,0%,8,25%,0,0%,0,0%,0,0%
Ryan Hollins,27.1,CLE,Big,346,44,49.1%,18,53%,83,45%,37,33%,69,41%,0,0%,0,0%,0,0%
Al Horford,25.4,ATL,Big,347,86,55.9%,91,71%,81,45%,68,41%,77,43%,0,0%,0,0%,0,0%
Dwight Howard,25.9,ORL,Big,2063,90,57.8%,77,66%,82,45%,4,0%,86,44%,0,0%,0,0%,0,0%
Josh Howard,31.5,UTA,Wing,972,11,41.3%,59,62%,71,40%,25,32%,41,35%,0,43%,8,23%,10,27%
Juwan Howard,38.7,MIA,Big,118,2,35.1%,6,46%,11,24%,75,43%,14,29%,0,0%,0,0%,0,0%
Lester Hudson,27.2,CLE,Combo,261,31,45.0%,100,76%,82,43%,24,35%,60,39%,0,33%,0,20%,5,22%
Larry Hughes,32.8,ORL,Combo,102,0,27.5%,4,33%,0,0%,40,38%,11,30%,0,0%,0,25%,0,14%
Kris Humphries,26.7,BKN,Big,2154,37,48.1%,27,56%,60,38%,70,41%,64,40%,0,0%,0,0%,0,0%
Serge Ibaka,22.1,OKC,Big,1786,81,53.7%,84,68%,43,35%,77,43%,67,41%,0,0%,0,100%,0,50%
Andre Iguodala,27.8,PHI,Wing,2194,82,52.0%,92,71%,40,31%,45,36%,41,35%,88,46%,82,40%,86,41%
Ersan Ilyasova,24.5,MIL,Big,1643,76,53.5%,45,60%,29,31%,76,43%,57,39%,0,47%,100,45%,100,45%
Kyrie Irving,19.6,CLE,Combo,1551,96,52.4%,69,59%,73,40%,47,38%,58,39%,24,33%,92,43%,85,41%
Royal Ivey,29.9,OKC,Wing,264,44,47.2%,94,75%,0,0%,97,50%,7,25%,31,36%,13,24%,28,31%
Jarrett Jack,28.0,NOP,Point,1526,73,49.3%,63,56%,89,49%,77,44%,89,46%,46,39%,63,36%,62,37%
Reggie Jackson,21.5,OKC,Point,405,11,38.1%,20,47%,42,33%,50,39%,47,37%,0,13%,14,26%,8,23%
Stephen Jackson,33.6,MIL,Wing,709,12,41.6%,4,50%,76,42%,21,31%,39,35%,0,18%,31,31%,17,29%
Stephen Jackson,33.6,SAS,Wing,471,57,48.6%,20,54%,99,53%,28,33%,88,42%,0,40%,32,31%,37,33%
Damion James,24.1,BKN,Forward,166,10,39.4%,27,56%,10,20%,90,46%,46,35%,0,0%,0,0%,0,0%
LeBron James,26.8,MIA,Forward,2317,90,55.6%,92,74%,94,45%,75,41%,83,43%,65,37%,69,38%,74,38%
Antawn Jamison,35.4,CLE,Forward,2146,25,44.7%,50,61%,69,39%,17,27%,35,33%,71,38%,46,33%,56,34%
Al Jefferson,26.8,UTA,Big,2065,45,49.2%,68,65%,84,46%,60,39%,81,43%,0,0%,0,25%,0,25%
Richard Jefferson,31.4,GSW,Forward,576,77,52.1%,98,80%,21,25%,58,37%,44,35%,94,50%,83,40%,92,42%
Richard Jefferson,31.4,SAS,Wing,1152,91,54.3%,19,53%,26,28%,53,38%,47,36%,56,40%,96,45%,93,42%
Jared Jeffries,29.9,NYK,Big,715,14,42.6%,8,50%,0,0%,53,37%,12,29%,0,21%,0,0%,0,20%
Charles Jenkins,22.7,GSW,Point,852,47,45.5%,39,51%,20,28%,92,49%,83,45%,0,0%,0,20%,4,18%
Brandon Jennings,22.1,MIL,Combo,2317,56,48.0%,40,55%,69,39%,60,40%,64,40%,31,34%,39,34%,46,34%
Jonas Jerebko,24.7,DET,Big,1370,65,51.3%,56,63%,61,39%,81,44%,73,42%,58,40%,32,28%,50,31%
Amir Johnson,24.5,TOR,Big,1537,91,58.1%,91,71%,84,46%,57,38%,68,41%,0,67%,0,0%,0,40%
Armon Johnson,22.7,BKN,Combo,115,38,46.1%,27,50%,100,64%,0,0%,56,39%,0,0%,0,50%,0,50%
Carldell Johnson,28.8,NOP,Point,105,8,37.5%,3,33%,2,22%,94,50%,20,31%,0,0%,0,33%,0,31%
Ivan Johnson,27.6,ATL,Big,833,76,53.3%,90,71%,25,30%,44,34%,30,33%,0,0%,0,50%,0,50%
JaJuan Johnson,22.7,BOS,Big,206,10,41.8%,79,67%,44,35%,29,29%,24,31%,0,0%,0,0%,0,0%
James Johnson,24.7,TOR,Forward,1519,46,46.8%,40,59%,77,40%,19,29%,38,33%,21,28%,63,38%,49,33%
Joe Johnson,30.3,ATL,Wing,2119,84,52.5%,88,68%,94,48%,66,41%,91,44%,69,41%,74,38%,80,39%
Wesley Johnson,24.3,MIN,Wing,1458,33,46.3%,90,69%,67,39%,44,35%,43,36%,16,29%,46,33%,29,31%
Dahntay Jones,30.8,IND,Wing,920,47,47.4%,25,55%,24,27%,10,27%,11,27%,53,39%,0,64%,96,44%
Dominique Jones,23.0,DAL,Point,204,9,37.8%,52,54%,11,25%,2,13%,2,20%,0,50%,0,0%,0,20%
James Jones,31.1,MIA,Wing,578,91,55.1%,0,0%,19,25%,17,30%,14,29%,25,34%,99,50%,90,42%
Solomon Jones,27.3,NOP,Big,193,12,42.3%,8,50%,34,33%,59,39%,49,37%,0,0%,0,0%,0,0%
DeAndre Jordan,23.3,LAC,Big,1789,98,63.0%,72,66%,57,38%,100,60%,69,41%,0,0%,0,0%,0,0%
Cory Joseph,20.2,SAS,Combo,227,2,31.9%,2,23%,20,25%,64,41%,36,37%,0,0%,0,30%,0,20%
Chris Kaman,29.5,NOP,Big,1367,20,44.6%,8,50%,53,37%,88,47%,73,42%,0,0%,0,0%,0,0%
Enes Kanter,19.4,UTA,Big,823,47,49.3%,40,58%,30,31%,37,33%,27,32%,0,0%,0,0%,0,0%
Jason Kapono,30.7,LAL,Wing,254,19,44.1%,4,50%,0,0%,97,50%,98,46%,0,27%,0,30%,15,28%
Jason Kidd,38.6,DAL,Point,1375,80,50.6%,9,40%,67,38%,64,41%,61,40%,11,29%,61,36%,54,35%
Linas Kleiza,26.8,TOR,Forward,1018,65,48.9%,48,60%,56,36%,69,39%,71,38%,53,31%,77,38%,64,36%
Brandon Knight,19.9,DET,Point,2081,69,48.7%,64,56%,55,36%,22,30%,31,33%,75,47%,82,38%,88,39%
Kyle Korver,30.6,CHI,Wing,1384,99,59.7%,77,64%,34,30%,80,43%,87,42%,73,41%,98,47%,97,45%
Kosta Koufos,22.7,DEN,Big,759,93,59.6%,74,66%,67,40%,4,0%,55,38%,0,0%,0,0%,0,0%
Carl Landry,28.1,NOP,Big,988,58,50.3%,75,66%,81,45%,34,32%,60,40%,0,0%,0,0%,0,0%
Ty Lawson,24.0,DEN,Point,2114,91,53.6%,83,60%,92,51%,47,39%,77,44%,21,32%,84,38%,69,37%
Courtney Lee,26.1,HOU,Wing,1733,80,51.7%,42,58%,79,42%,50,37%,59,39%,96,49%,56,34%,87,41%
David Lee,28.5,GSW,Big,2116,58,50.3%,51,62%,70,40%,73,42%,70,41%,0,0%,0,0%,0,0%
Malcolm Lee,21.4,MIN,Combo,198,18,40.4%,44,56%,0,0%,7,27%,0,20%,0,0%,0,40%,0,20%
Kawhi Leonard,20.3,SAS,Forward,1477,83,54.3%,77,66%,71,39%,44,35%,65,37%,91,48%,31,31%,79,39%
Jon Leuer,22.5,MIL,Big,513,73,52.9%,89,70%,92,49%,66,41%,83,43%,0,0%,0,50%,0,38%
Rashard Lewis,32.2,WAS,Forward,718,17,42.3%,31,57%,42,33%,88,46%,75,39%,24,28%,3,15%,5,23%
Jeremy Lin,23.2,NYK,Point,910,59,47.7%,28,48%,86,47%,83,45%,91,46%,0,46%,24,30%,40,33%
Shaun Livingston,26.1,MIL,Wing,1020,32,46.0%,53,60%,84,44%,34,34%,66,39%,0,100%,0,100%,0,100%
Brook Lopez,23.6,BKN,Big,135,47,49.4%,65,65%,79,44%,20,25%,58,39%,0,0%,0,0%,0,0%
Robin Lopez,23.6,PHX,Big,796,29,45.8%,47,61%,49,36%,19,23%,32,33%,0,0%,0,0%,0,0%
Kevin Love,23.1,MIN,Big,2136,53,50.0%,35,58%,56,38%,55,38%,53,38%,25,31%,84,39%,82,38%
Kyle Lowry,25.6,HOU,Point,1505,72,49.0%,70,57%,9,24%,31,35%,19,30%,82,48%,76,37%,73,38%
John Lucas III,28.9,CHI,Point,622,63,48.0%,23,47%,81,44%,45,39%,63,40%,18,31%,94,40%,85,39%
Shelvin Mack,21.5,WAS,Point,665,28,42.9%,92,64%,30,30%,14,28%,14,29%,0,23%,59,36%,29,32%
Corey Maggette,32.0,CHA,Wing,860,9,40.8%,26,55%,15,22%,12,28%,10,26%,90,47%,43,33%,61,37%
Jamaal Magloire,33.4,TOR,Big,370,4,37.8%,3,45%,0,0%,4,0%,0,0%,0,0%,0,0%,0,0%
Ian Mahinmi,25.0,DAL,Big,1112,83,54.9%,63,64%,42,34%,74,42%,53,37%,0,0%,0,0%,0,0%
Shawn Marion,33.5,DAL,Forward,1915,38,46.1%,60,62%,58,37%,27,33%,60,37%,9,26%,0,43%,36,29%
Cartier Martin,26.9,WAS,Wing,364,94,55.7%,98,80%,62,38%,72,42%,78,41%,80,44%,53,34%,71,38%
Kenyon Martin,33.8,LAC,Big,933,23,45.0%,71,66%,78,44%,30,31%,43,35%,0,25%,0,22%,0,23%
Kevin Martin,28.7,HOU,Wing,1260,58,48.7%,63,62%,66,38%,89,45%,86,42%,56,40%,51,34%,48,35%
