Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Al Horford,37.4,BOS,Big,574,67,-3.5,67,-4.1,30,+3.5%,74,+1.7%,41,+2.3,47,+0.4,33,+15.1
Brandon Ingram,26.2,NOP,Wing,207,87,-9.1,18,+7.5,63,-1.8%,24,-1.8%,67,-2.7,63,-1.6,58,-6.3
Kyrie Irving,31.6,DAL,Combo,879,37,+2.9,21,+7.4,62,-1.0%,89,+3.7%,24,+5.2,40,+1.4,25,+25.0
Reggie Jackson,33.5,DEN,Combo,111,90,-11.3,93,-13.1,89,-6.9%,39,-0.4%,79,-6.3,83,-4.3,69,-14.3
LeBron James,38.8,LAL,Forward,244,63,-3.1,35,+3.0,13,+6.1%,18,-2.1%,61,-1.5,8,+7.0,99,-80.0
Nikola Jokic,28.7,DEN,Big,481,24,+7.1,34,+3.2,58,-0.3%,29,-1.4%,33,+3.5,56,-0.9,20,+26.8
Derrick Jones Jr.,26.7,DAL,Forward,646,74,-5.5,76,-6.1,43,+1.7%,75,+1.8%,40,+2.8,54,-0.5,27,+21.6
Caris LeVert,29.2,CLE,Wing,257,57,-1.0,83,-8.1,24,+4.0%,19,-2.0%,15,+7.6,20,+3.8,28,+21.1
Damian Lillard,33.3,MIL,Point,155,16,+9.8,25,+6.3,33,+2.9%,2,-5.6%,21,+6.4,17,+5.0,43,+6.7
Brook Lopez,35.6,MIL,Big,199,2,+19.4,6,+15.6,19,+4.9%,87,+3.1%,65,-2.6,81,-3.6,41,+7.1
Kyle Lowry,37.6,PHI,Combo,204,78,-6.5,84,-8.8,98,-11.5%,86,+2.8%,33,+3.6,91,-6.0,9,+41.8
CJ McCollum,32.1,NOP,Combo,212,33,+4.3,9,+10.9,49,+1.0%,2,-7.2%,81,-6.5,63,-1.6,89,-38.1
TJ McConnell,31.6,IND,Point,339,48,+0.6,63,-3.0,59,-0.3%,45,-0.2%,68,-3.2,80,-3.5,45,+5.6
Khris Middleton,32.2,MIL,Wing,229,92,-11.4,60,-2.8,69,-2.5%,94,+5.1%,82,-6.5,76,-3.0,72,-16.5
Marcus Morris,34.2,CLE,Big,119,10,+13.4,1,+21.8,84,-5.7%,98,+5.9%,80,-6.3,86,-4.7,61,-7.7
Jamal Murray,26.7,DEN,Point,461,4,+18.2,4,+17.1,12,+6.4%,42,-0.3%,7,+9.5,7,+7.2,30,+17.4
Larry Nance Jr.,30.8,NOP,Big,132,94,-16.2,96,-15.0,86,-5.9%,57,+0.5%,59,-1.3,60,-1.4,49,+1.8
Georges Niang,30.4,CLE,Forward,104,23,+7.3,77,-6.6,7,+8.1%,11,-3.4%,6,+10.3,23,+3.4,14,+35.3
Jusuf Nurkic,29.2,PHX,Big,103,70,-4.6,59,-2.8,83,-5.7%,28,-1.6%,7,+9.5,2,+9.0,59,-6.6
Kelly Oubre,27.9,PHI,Forward,260,80,-7.4,85,-9.0,9,+7.4%,88,+3.1%,5,+10.7,26,+2.7,8,+42.0
Bobby Portis,28.7,MIL,Big,186,95,-16.4,89,-10.5,54,+0.1%,85,+2.7%,80,-6.5,62,-1.5,80,-24.5
Kristaps Porzingis,28.2,BOS,Big,164,86,-9.0,62,-2.9,85,-5.8%,33,-1.0%,84,-6.8,75,-3.0,88,-33.0
Norman Powell,30.4,LAC,Wing,177,35,+3.8,15,+9.2,68,-2.5%,99,+7.3%,100,-16.5,98,-11.8,63,-8.7
Taurean Prince,29.6,LAL,Wing,133,80,-6.9,82,-8.1,21,+4.4%,72,+1.6%,50,+0.6,35,+1.8,66,-9.9
D'Angelo Russell,27.7,LAL,Point,221,99,-20.7,97,-16.0,2,+11.0%,20,-1.9%,51,+0.4,7,+7.4,93,-66.7
Pascal Siakam,29.6,IND,Forward,602,60,-1.8,24,+6.6,65,-1.9%,85,+2.7%,77,-5.9,55,-0.7,83,-28.9
Karl-Anthony Towns,28.0,MIN,Big,520,46,+0.6,48,+0.2,33,+3.0%,49,+0.2%,8,+9.1,37,+1.6,4,+52.2
Myles Turner,27.6,IND,Big,550,54,-0.8,30,+4.3,34,+2.9%,76,+1.9%,46,+1.8,37,+1.6,54,-0.9
Jonas Valanciunas,31.5,NOP,Big,136,9,+14.0,12,+10.1,16,+5.6%,41,-0.3%,31,+3.9,33,+2.0,34,+12.5
Russell Westbrook,35.0,LAC,Point,114,72,-4.8,44,+1.1,75,-3.6%,95,+5.4%,94,-11.3,100,-15.0,7,+45.9
Delon Wright,31.5,MIA,Combo,143,59,-1.3,65,-3.5,2,+10.6%,30,-1.3%,62,-1.5,1,+9.2,98,-75.0
Ivica Zubac,26.6,LAC,Big,191,93,-14.3,98,-20.4,80,-4.8%,15,-2.7%,15,+7.2,9,+7.0,60,-7.1
Josh Hart,28.7,NYK,Forward,547,27,+6.4,42,+1.5,6,+8.5%,5,-4.2%,0,+14.6,10,+6.9,12,+38.5
OG Anunoby,26.3,NYK,Forward,324,76,-6.1,36,+3.0,74,-3.6%,33,-1.0%,89,-8.7,68,-2.2,84,-29.7
Bam Adebayo,26.3,MIA,Big,254,73,-5.3,46,+0.4,41,+1.9%,44,-0.3%,41,+2.7,39,+1.5,46,+5.4
Jonathan Isaac,26.1,ORL,Forward,140,29,+5.5,28,+5.8,25,+3.9%,10,-3.7%,11,+8.4,14,+6.0,24,+25.4
Jayson Tatum,25.7,BOS,Forward,766,33,+4.5,20,+7.4,88,-6.4%,65,+1.1%,71,-4.2,87,-4.7,50,+1.2
Maxi Kleber,31.8,DAL,Big,218,26,+6.5,23,+7.0,66,-2.0%,76,+2.0%,72,-4.6,67,-2.0,72,-16.8
Derrick White,29.3,BOS,Combo,673,41,+1.5,58,-2.2,56,-0.2%,37,-0.6%,53,+0.1,41,+1.3,59,-6.6
Luke Kornet,28.3,BOS,Big,119,25,+6.6,46,+0.7,77,-4.1%,34,-0.9%,9,+9.1,44,+1.0,2,+55.5
Jarrett Allen,25.5,CLE,Big,126,75,-5.8,78,-6.8,80,-5.0%,3,-5.3%,74,-4.7,24,+3.2,90,-41.2
Donovan Mitchell,27.1,CLE,Combo,381,93,-15.2,76,-6.6,97,-11.0%,35,-0.8%,88,-8.3,74,-2.9,81,-28.2
Royce O'Neale,30.4,PHX,Forward,103,24,+7.0,47,+0.3,4,+9.6%,78,+2.2%,96,-11.9,97,-11.4,38,+11.0
Wendell Carter,24.5,ORL,Big,185,28,+6.0,61,-2.8,71,-2.6%,22,-1.9%,86,-7.1,89,-5.1,77,-22.2
Luka Doncic,24.7,DAL,Point,898,85,-8.8,85,-9.1,89,-6.5%,50,+0.2%,39,+2.9,36,+1.7,44,+6.5
Michael Porter,25.3,DEN,Forward,442,5,+17.8,5,+16.8,8,+7.6%,58,+0.7%,2,+13.7,5,+7.7,6,+50.2
Shai Gilgeous-Alexander,25.3,OKC,Point,396,34,+4.1,33,+3.5,18,+4.9%,59,+0.7%,78,-6.0,41,+1.3,86,-32.3
Donte DiVincenzo,26.7,NYK,Wing,465,3,+18.3,3,+18.6,27,+3.8%,11,-3.2%,49,+0.8,21,+3.7,74,-18.8
Jalen Brunson,27.2,NYK,Point,517,100,-28.0,90,-11.8,99,-15.6%,80,+2.4%,98,-13.1,98,-11.5,48,+2.4
Isaiah Hartenstein,25.5,NYK,Big,387,7,+15.4,2,+19.4,44,+1.4%,9,-3.7%,13,+7.7,13,+6.1,47,+3.0
Mitchell Robinson,25.6,NYK,Big,114,96,-18.4,99,-20.6,53,+0.2%,64,+1.0%,64,-2.4,82,-4.0,37,+11.7
Haywood Highsmith,26.9,MIA,Forward,171,28,+5.7,54,-1.3,31,+3.5%,13,-3.0%,17,+6.8,11,+6.5,54,-2.4
Darius Garland,23.8,CLE,Point,426,50,+0.0,32,+4.1,72,-3.4%,66,+1.2%,69,-3.4,69,-2.2,62,-7.8
Rui Hachimura,25.7,LAL,Forward,185,15,+10.0,11,+10.4,57,-0.3%,47,-0.0%,22,+6.3,45,+0.8,17,+33.9
PJ Washington,25.2,DAL,Forward,784,45,+0.6,37,+2.7,35,+2.8%,36,-0.6%,50,+0.5,30,+2.2,70,-15.1
Tyler Herro,23.8,MIA,Combo,255,98,-20.4,100,-24.4,50,+1.0%,28,-1.5%,16,+6.9,76,-3.2,2,+56.7
Nickeil Alexander-Walker,25.2,MIN,Wing,374,32,+5.1,41,+1.5,48,+1.0%,70,+1.4%,67,-2.9,73,-2.9,52,+0.6
Daniel Gafford,25.1,DAL,Big,445,30,+5.4,51,-0.8,11,+7.1%,24,-1.8%,10,+9.0,18,+4.7,24,+25.5
Terance Mann,27.0,LAC,Wing,187,59,-1.6,55,-1.6,20,+4.7%,0,-8.9%,27,+4.5,0,+13.1,100,-86.1
Amir Coffey,26.4,LAC,Forward,102,56,-0.9,59,-2.3,14,+6.0%,41,-0.4%,14,+7.7,43,+1.0,18,+30.9
Caleb Martin,28.1,MIA,Forward,222,41,+1.8,7,+14.4,96,-10.5%,97,+5.9%,97,-12.8,99,-12.8,40,+9.1
Luguentz Dort,24.5,OKC,Wing,349,50,+0.2,22,+7.4,17,+4.9%,40,-0.4%,66,-2.7,48,+0.1,65,-9.7
Naz Reid,24.2,MIN,Big,359,21,+8.8,16,+9.0,46,+1.0%,68,+1.4%,76,-5.7,57,-0.9,87,-32.8
Max Strus,27.6,CLE,Wing,433,42,+1.3,17,+7.9,47,+1.0%,72,+1.5%,60,-1.5,31,+2.2,78,-23.4
Anthony Edwards,22.2,MIN,Combo,647,89,-10.5,67,-3.6,94,-8.7%,32,-1.1%,32,+3.7,77,-3.2,10,+41.6
Isaac Okoro,22.8,CLE,Forward,247,77,-6.3,80,-7.8,42,+1.7%,61,+0.9%,37,+3.3,65,-1.7,23,+25.6
Obi Toppin,25.7,IND,Big,336,40,+1.8,66,-3.5,76,-3.6%,25,-1.7%,54,-0.1,72,-2.4,31,+17.3
Tyrese Haliburton,23.7,IND,Point,521,71,-4.8,72,-5.5,45,+1.3%,52,+0.3%,37,+3.2,22,+3.7,63,-8.7
Aaron Nesmith,24.0,IND,Forward,558,52,-0.8,33,+3.3,36,+2.8%,20,-2.0%,72,-4.6,19,+4.0,92,-56.5
Josh Green,23.0,DAL,Forward,378,39,+1.9,45,+0.9,64,-1.9%,38,-0.5%,75,-5.5,67,-2.1,76,-21.8
Precious Achiuwa,24.1,NYK,Big,181,17,+9.7,50,-0.0,51,+0.5%,80,+2.4%,76,-5.8,78,-3.2,64,-9.6
Tyrese Maxey,23.0,PHI,Point,311,2,+18.7,2,+19.2,91,-7.6%,93,+4.2%,45,+1.8,95,-8.8,11,+39.5
Payton Pritchard,25.8,BOS,Point,322,31,+5.1,29,+4.5,23,+4.3%,60,+0.9%,20,+6.6,38,+1.6,13,+35.6
Jaden McDaniels,23.1,MIN,Wing,535,69,-4.0,68,-4.2,38,+2.0%,82,+2.5%,90,-9.2,80,-3.5,85,-31.6
Isaiah Joe,24.3,OKC,Wing,172,20,+8.8,19,+7.5,73,-3.5%,67,+1.4%,63,-2.0,79,-3.3,42,+7.1
Naji Marshall,25.8,NOP,Wing,104,66,-3.3,64,-3.5,10,+7.1%,62,+0.9%,85,-6.9,29,+2.3,95,-66.7
Evan Mobley,22.4,CLE,Big,421,91,-11.4,70,-4.3,82,-5.6%,90,+3.7%,92,-9.5,92,-6.6,68,-13.2
Jalen Suggs,22.4,ORL,Combo,232,58,-1.0,54,-1.5,11,+7.1%,63,+1.0%,70,-3.9,24,+3.0,91,-51.8
Josh Giddey,21.1,OKC,Forward,179,84,-8.0,73,-5.6,90,-7.4%,17,-2.6%,83,-6.6,54,-0.6,80,-25.6
Franz Wagner,22.2,ORL,Wing,258,46,+0.6,74,-6.0,15,+5.6%,81,+2.5%,28,+4.3,46,+0.7,21,+26.7
Isaiah Jackson,21.8,IND,Big,130,65,-3.3,86,-9.6,40,+2.0%,6,-4.0%,56,-0.4,63,-1.5,41,+7.3
Herbert Jones,25.1,NOP,Forward,200,13,+12.5,10,+10.8,67,-2.3%,46,-0.1%,20,+6.6,58,-1.3,1,+57.1
Miles McBride,23.1,NYK,Combo,334,53,-0.8,92,-13.0,37,+2.8%,77,+2.1%,23,+6.1,33,+2.1,29,+17.7
Aaron Wiggins,24.8,OKC,Forward,145,62,-2.9,71,-4.5,22,+4.4%,54,+0.4%,47,+1.0,50,-0.1,46,+3.5
Austin Reaves,25.4,LAL,Combo,210,15,+11.0,14,+9.5,61,-0.8%,93,+4.6%,43,+2.1,70,-2.3,26,+23.8
Sam Hauser,25.9,BOS,Forward,265,67,-3.7,39,+1.7,55,+0.0%,55,+0.5%,57,-0.7,52,-0.2,55,-4.8
Trey Murphy III,23.4,NOP,Wing,241,83,-7.7,95,-14.7,63,-1.5%,73,+1.7%,18,+6.8,72,-2.5,0,+65.4
Jose Alvarado,25.6,NOP,Point,104,72,-5.1,91,-11.9,52,+0.2%,50,+0.2%,26,+4.8,20,+3.9,49,+1.8
Paolo Banchero,21.0,ORL,Big,260,47,+0.6,72,-5.4,7,+7.9%,51,+0.3%,93,-10.3,49,0.0,97,-73.3
Chet Holmgren,21.5,OKC,Big,343,79,-6.7,24,+6.5,70,-2.6%,59,+0.8%,93,-9.7,84,-4.5,71,-15.4
Jalen Williams,22.5,OKC,Wing,375,36,+3.5,69,-4.2,0,+11.8%,23,-1.9%,1,+14.3,15,+5.2,11,+40.4
Christian Braun,22.5,DEN,Wing,202,98,-19.7,88,-10.3,87,-6.3%,69,+1.4%,85,-7.1,90,-5.2,67,-11.0
Nikola Jovic,20.4,MIA,Big,160,61,-2.1,53,-1.1,95,-9.1%,89,+3.6%,58,-0.8,93,-7.7,7,+47.6
Andrew Nembhard,23.8,IND,Combo,552,37,+3.5,38,+2.0,28,+3.6%,56,+0.5%,30,+3.9,34,+1.8,39,+10.3
Jaylin Williams,21.3,OKC,Big,115,7,+15.2,41,+1.5,15,+5.8%,26,-1.7%,2,+13.8,6,+7.5,32,+15.4
Cason Wallace,20.0,OKC,Combo,192,64,-3.2,87,-10.2,67,-2.2%,37,-0.6%,28,+4.4,42,+1.0,35,+11.8
Dereck Lively II,19.7,DAL,Big,459,82,-7.6,63,-3.1,93,-8.7%,48,+0.0%,87,-7.6,85,-4.5,73,-18.5
Jaime Jaquez Jr.,22.7,MIA,Wing,179,88,-9.6,94,-14.7,59,-0.7%,43,-0.3%,25,+5.2,49,0.0,15,+34.3
Ben Sheppard,22.3,IND,Wing,323,49,+0.4,56,-1.7,78,-4.4%,53,+0.4%,29,+4.1,59,-1.4,19,+30.7
