Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Jaylen Brown,20.0,BOS,Wing,168,30,+1.7%,35,+2.3%,31,+4.6%,47,+1.0%,34,+3.3%,79,-12.6%,24,+5.3%,52,-0.3%
Jimmy Butler,27.1,CHI,Wing,238,43,+0.6%,97,-11.5%,0,+36.1%,11,+16.0%,0,+26.9%,15,+14.1%,93,-13.3%,84,-7.0%
Clint Capela,22.5,HOU,Big,285,33,+1.5%,85,-7.2%,28,+6.2%,35,+5.9%,22,+6.2%,77,-12.3%,13,+6.9%,34,+2.7%
DeMarre Carroll,30.3,TOR,Forward,149,12,+4.5%,82,-6.2%,27,+6.8%,60,-3.2%,41,+1.9%,2,+28.3%,37,+2.1%,2,+10.7%
Vince Carter,39.8,MEM,Wing,194,13,+4.4%,11,+7.0%,56,-2.5%,50,+0.3%,60,-2.1%,18,+11.2%,18,+6.4%,7,+8.1%
Ian Clark,25.7,GSW,Combo,174,37,+1.3%,33,+2.7%,78,-9.1%,13,+15.7%,37,+2.8%,10,+19.8%,78,-6.5%,54,-0.4%
Mike Conley,29.1,MEM,Point,222,98,-15.0%,98,-13.3%,76,-7.8%,100,-31.0%,98,-18.6%,55,-3.7%,85,-7.6%,81,-6.3%
Jamal Crawford,36.6,LAC,Wing,162,89,-7.2%,76,-4.3%,41,+1.2%,97,-21.0%,78,-6.5%,90,-21.2%,19,+6.4%,61,-1.7%
Jae Crowder,26.3,BOS,Forward,557,54,-0.7%,15,+6.2%,66,-4.8%,79,-7.6%,75,-6.1%,65,-7.4%,56,-1.0%,68,-2.8%
Stephen Curry,28.6,GSW,Point,598,45,+0.3%,76,-4.3%,12,+14.1%,73,-5.7%,30,+4.5%,76,-12.0%,28,+3.9%,50,-0.1%
DeMar DeRozan,27.2,TOR,Wing,372,75,-2.4%,57,-2.0%,50,-0.3%,95,-20.2%,89,-10.9%,7,+23.8%,72,-5.4%,26,+3.5%
Matthew Dellavedova,26.1,MIL,Point,156,59,-0.9%,51,-0.6%,29,+5.0%,86,-10.9%,64,-3.5%,54,-3.3%,46,+0.4%,41,+1.6%
Boris Diaw,34.5,UTA,Big,184,53,-0.6%,72,-3.8%,24,+7.9%,28,+8.5%,14,+8.7%,38,+4.5%,84,-7.3%,73,-4.3%
Kevin Durant,28.1,GSW,Forward,529,20,+3.3%,36,+2.2%,14,+12.4%,41,+3.9%,15,+8.3%,41,+2.0%,61,-2.8%,63,-1.8%
James Ennis,26.3,MEM,Forward,158,55,-0.7%,93,-10.4%,67,-5.1%,17,+13.0%,28,+4.7%,57,-4.7%,58,-1.9%,67,-2.3%
Derrick Favors,25.3,UTA,Big,194,40,+0.9%,40,+0.9%,47,+0.0%,85,-10.2%,74,-5.9%,62,-6.2%,28,+4.0%,43,+1.3%
Raymond Felton,32.4,LAC,Combo,102,11,+4.8%,14,+6.6%,33,+4.5%,88,-11.4%,54,-0.1%,73,-11.2%,1,+16.4%,6,+8.6%
Channing Frye,33.5,CLE,Big,111,3,+8.0%,19,+5.5%,25,+7.5%,3,+24.6%,6,+15.7%,27,+7.6%,33,+2.9%,20,+4.2%
Marc Gasol,31.8,MEM,Big,238,80,-3.5%,67,-3.1%,80,-10.3%,65,-4.2%,80,-7.0%,87,-16.1%,7,+8.8%,53,-0.4%
Pau Gasol,36.3,SAS,Big,364,63,-1.3%,89,-8.3%,90,-17.5%,9,+16.8%,69,-4.7%,48,-1.0%,21,+5.4%,24,+3.7%
Paul George,26.5,IND,Forward,171,42,+0.7%,88,-7.7%,7,+17.0%,52,0.0%,37,+2.8%,2,+27.2%,89,-10.0%,46,+1.0%
Taj Gibson,31.4,OKC,Big,118,98,-13.4%,54,-1.5%,89,-16.3%,58,-2.6%,95,-14.7%,96,-37.3%,92,-11.4%,96,-17.3%
Manu Ginobili,39.3,SAS,Wing,282,37,+1.3%,13,+6.9%,38,+1.9%,49,+0.3%,47,+1.3%,53,-2.8%,57,-1.3%,60,-1.7%
Rudy Gobert,24.4,UTA,Big,231,68,-1.6%,63,-2.9%,72,-7.0%,20,+12.2%,31,+4.1%,44,+1.4%,62,-3.1%,66,-2.2%
Eric Gordon,27.9,HOU,Wing,355,50,-0.1%,9,+7.8%,85,-11.7%,96,-20.4%,96,-15.7%,6,+23.9%,46,+0.1%,14,+6.5%
Marcin Gortat,32.7,WAS,Big,369,85,-5.2%,23,+4.6%,98,-36.7%,21,+11.9%,94,-14.4%,59,-5.5%,52,-0.5%,59,-1.5%
Jerami Grant,22.6,OKC,Forward,106,0,+15.8%,2,+16.7%,50,-0.2%,89,-12.5%,56,-1.2%,11,+18.3%,0,+16.7%,1,+15.8%
Danny Green,29.4,SAS,Wing,434,41,+0.8%,42,+0.3%,67,-5.1%,76,-6.6%,71,-5.6%,61,-6.0%,12,+7.2%,23,+3.8%
Draymond Green,26.7,GSW,Big,590,79,-3.5%,45,+0.1%,71,-6.3%,74,-6.1%,72,-5.7%,20,+10.8%,86,-7.7%,62,-1.7%
Gerald Green,30.8,BOS,Wing,147,72,-2.1%,37,+2.2%,59,-3.3%,99,-22.1%,90,-12.4%,47,-0.3%,31,+3.4%,37,+2.1%
JaMychal Green,26.4,MEM,Big,117,21,+3.3%,0,+28.7%,20,+9.4%,90,-13.8%,63,-3.4%,88,-16.7%,53,-0.8%,80,-6.3%
Tim Hardaway Jr.,24.6,ATL,Wing,198,6,+5.9%,62,-2.5%,9,+15.2%,27,+9.3%,10,+11.6%,69,-9.5%,2,+14.2%,2,+9.5%
James Harden,27.2,HOU,Combo,405,62,-1.1%,15,+6.4%,30,+4.7%,44,+2.3%,32,+3.6%,80,-12.7%,76,-6.3%,86,-7.4%
Andrew Harrison,22.0,MEM,Combo,106,2,+11.1%,1,+16.7%,15,+11.6%,26,+9.7%,11,+11.4%,20,+10.7%,53,-0.8%,32,+2.8%
Gordon Hayward,26.6,UTA,Wing,367,46,+0.2%,68,-3.2%,95,-24.0%,4,+24.2%,45,+1.4%,78,-12.5%,8,+8.7%,30,+3.0%
Nene Hilario,34.1,HOU,Big,160,93,-9.1%,33,+2.7%,89,-17.4%,80,-8.0%,91,-12.9%,15,+13.2%,93,-12.4%,85,-7.3%
George Hill,30.5,UTA,Point,246,46,+0.3%,25,+3.8%,39,+1.9%,80,-7.8%,63,-3.2%,85,-13.7%,20,+5.8%,50,+0.5%
Rodney Hood,24.0,UTA,Wing,254,33,+1.5%,20,+5.2%,54,-1.4%,42,+3.5%,49,+0.8%,14,+16.2%,80,-6.8%,55,-0.8%
Al Horford,30.4,BOS,Big,573,25,+2.9%,32,+2.9%,63,-3.8%,59,-2.9%,66,-3.5%,33,+6.5%,32,+3.0%,19,+4.6%
Dwight Howard,30.9,ATL,Big,155,24,+3.0%,46,+0.0%,20,+9.5%,57,-1.9%,36,+2.8%,7,+23.2%,25,+4.9%,4,+8.9%
Serge Ibaka,27.1,TOR,Big,305,64,-1.3%,59,-2.3%,64,-4.2%,32,+7.1%,46,+1.4%,46,0.0%,54,-0.9%,54,-0.4%
Andre Iguodala,32.8,GSW,Wing,417,34,+1.4%,58,-2.0%,42,+0.9%,50,+0.1%,53,+0.1%,86,-14.1%,7,+8.9%,36,+2.7%
Joe Ingles,29.1,UTA,Wing,296,82,-4.4%,53,-1.4%,21,+8.9%,98,-21.5%,84,-7.9%,72,-10.4%,45,+0.6%,65,-2.2%
Kyrie Irving,24.6,CLE,Point,652,11,+4.7%,3,+13.5%,33,+4.6%,92,-14.3%,70,-5.1%,29,+7.2%,30,+3.5%,20,+4.4%
LeBron James,31.8,CLE,Forward,742,44,+0.4%,49,-0.2%,59,-3.2%,8,+17.0%,21,+6.3%,94,-30.6%,16,+6.5%,90,-8.8%
Richard Jefferson,36.4,CLE,Forward,144,69,-1.8%,26,+3.8%,36,+3.6%,85,-9.7%,61,-2.2%,26,+8.3%,90,-10.5%,80,-6.2%
Brandon Jennings,27.1,WAS,Combo,156,16,+3.9%,80,-5.4%,2,+21.4%,24,+10.8%,2,+17.3%,24,+9.2%,63,-3.2%,56,-0.8%
Amir Johnson,29.5,BOS,Big,127,70,-2.0%,69,-3.3%,31,+4.6%,59,-2.9%,48,+1.1%,32,+6.9%,71,-5.4%,63,-2.1%
Joe Johnson,35.3,UTA,Forward,295,38,+1.3%,27,+3.6%,73,-7.2%,84,-9.4%,85,-8.9%,35,+5.4%,17,+6.4%,15,+6.4%
DeAndre Jordan,28.3,LAC,Big,224,58,-0.8%,91,-9.3%,74,-7.3%,5,+24.0%,52,+0.1%,23,+9.4%,38,+1.8%,22,+3.8%
Cory Joseph,25.2,TOR,Combo,205,48,+0.0%,30,+3.0%,46,+0.5%,24,+10.9%,26,+5.7%,70,-9.7%,72,-5.4%,82,-6.7%
Kyle Korver,35.6,CLE,Wing,312,72,-2.2%,50,-0.4%,51,-0.5%,34,+6.0%,38,+2.5%,42,+1.9%,82,-6.9%,72,-4.2%
David Lee,33.5,SAS,Big,237,39,+1.1%,28,+3.2%,41,+1.1%,67,-4.8%,55,-1.1%,66,-8.0%,26,+4.7%,39,+1.7%
Kawhi Leonard,25.3,SAS,Wing,428,89,-7.0%,85,-7.1%,86,-13.2%,61,-3.4%,86,-9.2%,67,-8.5%,59,-1.9%,70,-3.6%
Damian Lillard,26.3,POR,Point,150,2,+12.9%,24,+4.4%,10,+14.9%,7,+19.5%,3,+16.9%,100,0.0%,10,+8.6%,8,+7.9%
Shaun Livingston,31.1,GSW,Combo,201,66,-1.5%,10,+7.2%,77,-8.8%,68,-4.8%,82,-7.0%,71,-10.3%,65,-3.6%,77,-5.4%
Robin Lopez,28.6,CHI,Big,161,29,+1.8%,78,-4.7%,5,+17.7%,12,+15.7%,7,+14.9%,30,+7.0%,48,-0.1%,49,+0.7%
Kevin Love,28.2,CLE,Big,576,59,-0.8%,24,+4.0%,60,-3.4%,66,-4.4%,67,-3.9%,46,-0.3%,63,-3.2%,67,-2.4%
Kyle Lowry,30.6,TOR,Point,299,67,-1.6%,81,-6.1%,61,-3.5%,70,-4.9%,68,-4.2%,37,+4.7%,35,+2.7%,28,+3.3%
Shelvin Mack,26.5,UTA,Point,141,23,+3.1%,2,+13.5%,17,+11.2%,15,+13.5%,8,+11.9%,49,-1.0%,96,-14.9%,92,-10.4%
Thon Maker,19.7,MIL,Big,114,85,-5.4%,48,-0.1%,97,-26.7%,2,+26.0%,50,+0.6%,64,-7.4%,89,-9.6%,93,-11.2%
Luc Mbah a Moute,30.1,LAC,Forward,208,19,+3.5%,17,+5.9%,62,-3.5%,16,+13.0%,40,+2.0%,11,+17.7%,75,-5.9%,46,+1.0%
Patrick McCaw,21.0,GSW,Wing,138,87,-6.5%,90,-9.3%,85,-13.2%,81,-8.1%,88,-10.9%,81,-13.2%,20,+6.1%,40,+1.7%
CJ McCollum,25.1,POR,Combo,138,7,+5.7%,47,0.0%,44,+0.7%,20,+12.3%,19,+7.1%,0,+30.0%,36,+2.4%,10,+7.7%
JaVale McGee,28.8,GSW,Big,144,76,-3.0%,86,-7.4%,37,+2.0%,22,+11.2%,20,+6.3%,89,-20.9%,55,-1.0%,78,-5.4%
Khris Middleton,25.2,MIL,Wing,230,60,-0.9%,73,-3.9%,8,+15.7%,37,+5.5%,12,+9.4%,74,-11.3%,59,-2.0%,89,-8.7%
Patty Mills,28.2,SAS,Point,414,10,+4.9%,8,+9.7%,46,+0.3%,43,+2.9%,46,+1.4%,41,+3.4%,41,+1.5%,37,+2.2%
Paul Millsap,31.7,ATL,Big,218,24,+3.0%,50,-0.5%,58,-2.7%,33,+6.6%,33,+3.5%,50,-2.5%,4,+11.5%,5,+8.6%
Nikola Mirotic,25.7,CHI,Big,161,28,+2.2%,34,+2.3%,3,+18.0%,19,+12.3%,5,+15.9%,30,+7.0%,77,-6.4%,74,-4.4%
Greg Monroe,26.4,MIL,Big,140,4,+7.0%,52,-0.9%,6,+17.4%,98,-21.3%,62,-2.7%,16,+11.9%,2,+16.3%,0,+16.1%
Markieff Morris,27.2,WAS,Big,361,67,-1.6%,31,+2.9%,83,-11.3%,46,+1.6%,73,-5.8%,52,-2.7%,37,+2.4%,42,+1.3%
Dejounte Murray,20.1,SAS,Combo,132,73,-2.2%,55,-1.7%,40,+1.7%,1,+27.2%,11,+10.4%,76,-11.7%,73,-5.7%,85,-7.1%
Victor Oladipo,24.5,OKC,Wing,179,93,-9.8%,87,-7.4%,34,+4.3%,28,+8.3%,44,+1.6%,95,-32.1%,87,-8.7%,91,-9.6%
Kelly Olynyk,25.5,BOS,Big,310,57,-0.8%,60,-2.3%,63,-3.6%,11,+15.7%,24,+5.8%,56,-4.6%,64,-3.4%,71,-3.8%
Kelly Oubre,20.9,WAS,Wing,145,7,+5.9%,41,+0.7%,1,+34.5%,36,+5.5%,1,+24.9%,13,+17.1%,88,-9.1%,72,-3.9%
Zaza Pachulia,32.7,GSW,Big,198,15,+4.0%,54,-1.6%,22,+8.7%,72,-5.2%,35,+3.0%,3,+25.4%,50,-0.2%,13,+6.9%
Tony Parker,34.5,SAS,Point,211,84,-5.1%,70,-3.4%,43,+0.8%,94,-17.1%,76,-6.2%,63,-7.3%,51,-0.5%,64,-2.1%
Patrick Patterson,27.6,TOR,Big,181,50,-0.2%,84,-7.0%,16,+11.3%,41,+4.2%,18,+7.8%,92,-24.5%,6,+9.7%,57,-1.0%
Chris Paul,31.5,LAC,Point,220,49,-0.1%,91,-9.3%,84,-11.7%,15,+13.3%,67,-3.8%,12,+17.6%,42,+1.0%,17,+5.3%
Otto Porter,23.4,WAS,Forward,386,77,-3.2%,44,+0.2%,93,-18.8%,71,-5.1%,93,-13.2%,50,-1.3%,27,+4.5%,27,+3.4%
Bobby Portis,21.7,CHI,Big,106,56,-0.7%,75,-4.2%,91,-17.7%,82,-9.1%,93,-13.4%,22,+9.4%,15,+6.6%,12,+7.2%
Norman Powell,23.4,TOR,Wing,212,20,+3.4%,4,+12.6%,69,-5.5%,54,-0.9%,65,-3.5%,17,+11.7%,67,-3.7%,45,+1.2%
Taurean Prince,22.6,ATL,Forward,185,65,-1.4%,89,-8.1%,72,-6.5%,38,+4.9%,41,+1.8%,59,-5.0%,14,+6.9%,18,+4.7%
Zach Randolph,35.3,MEM,Big,189,61,-1.0%,100,-24.3%,75,-7.4%,10,+16.4%,23,+6.2%,18,+11.2%,22,+5.3%,11,+7.3%
JJ Redick,32.4,LAC,Wing,183,1,+13.2%,5,+12.0%,11,+14.1%,14,+14.9%,4,+16.1%,1,+28.3%,80,-6.7%,28,+3.2%
Andre Roberson,24.9,OKC,Wing,185,96,-10.3%,39,+1.5%,98,-27.5%,25,+10.0%,97,-18.0%,97,-39.3%,85,-7.5%,94,-12.8%
Terry Rozier,22.6,BOS,Combo,209,52,-0.4%,65,-2.9%,65,-4.6%,45,+2.0%,58,-1.4%,28,+7.4%,39,+1.7%,29,+3.2%
Dennis Schroder,23.1,ATL,Point,210,35,+1.3%,71,-3.5%,18,+10.9%,31,+7.6%,13,+9.1%,50,-2.5%,74,-5.7%,76,-5.4%
Iman Shumpert,26.4,CLE,Combo,249,76,-2.9%,94,-10.6%,45,+0.7%,54,-0.4%,54,+0.1%,54,-3.7%,34,+2.8%,47,+1.0%
Jonathon Simmons,27.1,SAS,Wing,279,15,+4.2%,18,+5.6%,13,+13.2%,63,-4.0%,20,+6.5%,9,+19.8%,81,-6.9%,51,-0.3%
Marcus Smart,22.7,BOS,Wing,486,36,+1.3%,59,-2.1%,26,+6.9%,37,+5.2%,24,+6.1%,43,+1.9%,40,+1.6%,41,+1.4%
JR Smith,31.1,CLE,Wing,485,17,+3.8%,38,+1.6%,37,+2.9%,77,-6.9%,59,-1.8%,24,+8.6%,24,+5.3%,15,+6.1%
Jason Smith,30.7,WAS,Big,131,81,-4.2%,95,-11.1%,15,+11.9%,67,-4.8%,27,+4.7%,75,-11.4%,67,-4.6%,79,-5.7%
Tony Snell,25.0,MIL,Wing,184,31,+1.6%,37,+1.7%,28,+6.7%,48,+0.7%,28,+4.6%,25,+8.5%,76,-6.2%,59,-1.4%
Lance Stephenson,26.2,IND,Wing,107,90,-7.3%,56,-1.9%,4,+17.9%,78,-6.9%,15,+8.5%,93,-26.4%,83,-7.0%,95,-16.8%
Jeff Teague,28.4,IND,Point,142,95,-10.0%,93,-9.5%,100,-44.4%,93,-16.9%,100,-32.1%,45,+0.3%,33,+2.8%,33,+2.7%
Isaiah Thomas,27.7,BOS,Point,477,86,-6.2%,72,-3.8%,35,+3.6%,53,-0.3%,42,+1.8%,72,-11.0%,91,-10.7%,93,-10.7%
Klay Thompson,26.7,GSW,Wing,592,32,+1.6%,67,-3.0%,19,+10.7%,39,+4.8%,17,+8.2%,68,-8.7%,29,+3.7%,44,+1.2%
Tristan Thompson,25.6,CLE,Big,560,63,-1.2%,64,-2.9%,55,-2.2%,87,-11.1%,79,-6.6%,63,-6.7%,11,+7.6%,21,+4.1%
PJ Tucker,31.5,TOR,Forward,250,78,-3.3%,29,+3.1%,53,-1.4%,55,-1.2%,57,-1.4%,84,-13.4%,79,-6.6%,89,-8.7%
Evan Turner,28.0,POR,Wing,123,94,-9.9%,28,+3.2%,80,-10.3%,30,+7.7%,50,+0.5%,85,-13.6%,98,-21.4%,98,-21.0%
Myles Turner,20.6,IND,Big,133,51,-0.3%,80,-6.0%,81,-10.9%,40,+4.8%,72,-5.7%,5,+24.5%,66,-3.7%,11,+7.4%
Jonas Valanciunas,24.5,TOR,Big,221,47,+0.1%,12,+6.9%,54,-1.8%,89,-12.2%,77,-6.4%,40,+3.7%,43,+0.9%,38,+1.8%
Dwyane Wade,34.8,CHI,Wing,190,91,-7.5%,63,-2.8%,93,-18.6%,64,-4.2%,83,-7.8%,89,-18.9%,68,-4.8%,87,-7.8%
John Wall,26.2,WAS,Point,464,41,+0.7%,16,+6.0%,87,-13.4%,46,+1.8%,85,-8.2%,82,-13.3%,5,+10.7%,16,+5.8%
David West,36.2,GSW,Big,211,26,+2.6%,7,+9.8%,79,-10.3%,56,-1.8%,76,-6.4%,21,+10.3%,47,+0.0%,31,+3.0%
Russell Westbrook,28.0,OKC,Point,194,100,-19.5%,99,-17.0%,82,-11.1%,0,+40.9%,51,+0.2%,99,-54.8%,100,-29.8%,100,-27.1%
Deron Williams,32.4,CLE,Point,229,80,-4.0%,83,-6.7%,70,-5.9%,23,+11.1%,39,+2.5%,58,-4.8%,69,-4.9%,75,-4.9%
Lou Williams,30.0,HOU,Wing,265,71,-2.0%,79,-5.0%,68,-5.1%,83,-9.2%,81,-7.0%,8,+20.1%,60,-2.4%,34,+2.7%
Thaddeus Young,28.4,IND,Big,140,97,-13.3%,77,-4.5%,99,-40.2%,63,-3.7%,99,-23.1%,39,+3.8%,97,-16.6%,88,-7.9%
Paul Zipser,22.7,CHI,Forward,127,9,+5.5%,6,+11.1%,96,-26.7%,76,-6.9%,98,-19.5%,4,+25.0%,23,+5.3%,3,+9.1%
