Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Harrison Barnes,27.4,SAC,Forward,2474,63,+1.8,+4,69,+2.0,52,-0.0%,69,-0.7%,21,-2.2%,92,+4.6,48,+0.3,50,-0.1%,10,-1.8%,49,+0.1%,98,-6.0
Will Barton,28.8,DEN,Wing,1903,92,+9.0,+22,68,+1.9,57,+0.4%,63,-0.4%,68,+1.4%,32,-1.6,93,-7.1,91,-3.3%,71,+0.9%,39,+0.7%,90,-3.6
Nicolas Batum,30.9,CHA,Wing,488,64,+2.0,+5,88,+5.3,94,+3.7%,72,-0.8%,11,-3.4%,22,-2.5,24,+3.3,36,+0.6%,42,-0.3%,44,+0.4%,19,+2.9
Aron Baynes,32.9,PHX,Big,934,32,-3.1,-8,52,-0.2,58,+0.4%,36,+0.6%,56,+0.4%,28,-1.9,30,+2.9,25,+1.4%,23,-1.0%,88,-2.7%,36,+1.3
Kent Bazemore,30.3,POR,Wing,1077,82,+5.8,+14,42,-1.2,42,-0.7%,26,+1.0%,37,-0.9%,81,+2.8,92,-6.9,84,-2.4%,90,+2.1%,82,-2.2%,26,+2.2
Kent Bazemore,30.3,SAC,Forward,556,64,+2.0,+5,11,-7.1,24,-1.9%,22,+1.3%,53,+0.0%,73,+2.0,96,-9.1,99,-7.4%,95,+2.7%,18,+2.3%,6,+5.2
Bradley Beal,26.3,WAS,Wing,2051,51,-0.2,+0,93,+7.6,83,+2.2%,51,-0.0%,75,+2.0%,81,+2.9,5,+7.7,5,+4.3%,2,-2.7%,87,-2.5%,48,+0.3
Malik Beasley,22.9,DEN,Wing,697,23,-4.8,-12,38,-1.8,48,-0.3%,23,+1.2%,69,+1.4%,69,+1.5,29,+3.0,24,+1.5%,68,+0.7%,50,+0.1%,35,+1.4
Malik Beasley,22.9,MIN,Wing,462,37,-2.4,-5,78,+3.3,75,+1.5%,58,-0.2%,42,-0.6%,18,-3.0,11,+5.8,15,+2.3%,3,-2.6%,3,+5.6%,100,-8.5
Marco Belinelli,33.6,SAS,Wing,833,73,+3.7,+9,75,+2.9,75,+1.5%,49,+0.1%,77,+2.2%,16,-3.3,55,-0.7,47,+0.0%,67,+0.7%,67,-1.0%,89,-3.3
DeAndre' Bembry,25.3,ATL,Combo,881,17,-6.3,-12,10,-8.0,15,-2.8%,5,+3.0%,64,+0.9%,48,-0.2,65,-1.7,51,-0.2%,97,+3.0%,29,+1.4%,23,+2.5
Dragan Bender,22.0,GSW,Big,184,28,-3.8,-8,7,-9.5,20,-2.3%,16,+1.5%,3,-5.3%,22,-2.6,86,-5.7,36,+0.7%,8,-1.9%,100,-9.2%,100,-10.5
Davis Bertans,27.0,WAS,Forward,1570,88,+7.7,+18,95,+7.9,95,+3.9%,78,-1.0%,12,-3.4%,76,+2.3,49,+0.1,59,-0.6%,21,-1.1%,56,-0.3%,39,+1.0
Patrick Beverley,31.3,LAC,Point,1341,79,+5.0,+11,64,+1.4,57,+0.3%,56,-0.2%,89,+4.0%,13,-3.7,78,-3.5,56,-0.4%,90,+2.1%,74,-1.6%,35,+1.4
Bismack Biyombo,27.2,CHA,Big,1029,53,+0.1,-0,33,-2.4,57,+0.3%,42,+0.3%,66,+1.1%,41,-0.8,68,-2.4,81,-2.1%,18,-1.2%,45,+0.3%,76,-1.8
Nemanja Bjelica,31.5,SAC,Big,2009,85,+6.9,+17,85,+4.9,91,+3.2%,79,-1.1%,60,+0.6%,3,-6.2,65,-2.0,51,-0.2%,31,-0.6%,42,+0.5%,79,-2.1
Eric Bledsoe,29.9,MIL,Point,1644,74,+4.0,+7,61,+1.0,78,+1.7%,85,-1.4%,4,-5.3%,67,+1.4,74,-3.0,62,-0.7%,40,-0.3%,54,-0.2%,66,-0.9
Bojan Bogdanovic,30.5,UTA,Forward,2082,93,+9.5,+24,89,+5.6,96,+4.2%,30,+0.9%,18,-2.4%,97,+6.2,81,-3.9,56,-0.4%,24,-0.9%,71,-1.4%,85,-2.7
Devin Booker,23.0,PHX,Wing,2508,82,+5.7,+15,99,+12.5,97,+4.8%,84,-1.4%,45,-0.4%,95,+5.6,7,+6.8,33,+0.9%,17,-1.3%,14,+2.8%,17,+3.0
Avery Bradley,28.9,LAL,Combo,1184,54,+0.2,+1,41,-1.3,65,+0.8%,20,+1.3%,36,-0.9%,39,-1.0,62,-1.5,50,-0.1%,60,+0.4%,60,-0.7%,39,+1.0
Malcolm Brogdon,26.9,IND,Combo,1665,50,-0.3,-1,31,-2.6,33,-1.3%,33,+0.8%,61,+0.7%,88,+3.7,67,-2.3,53,-0.3%,31,-0.6%,75,-1.6%,70,-1.2
Jaylen Brown,23.0,BOS,Wing,1929,40,-1.8,-4,64,+1.5,79,+1.8%,37,+0.6%,69,+1.4%,29,-1.7,26,+3.2,15,+2.3%,14,-1.5%,60,-0.6%,69,-1.2
Reggie Bullock,28.6,NYK,Wing,682,70,+3.0,+7,54,+0.0,57,+0.3%,56,-0.2%,25,-1.9%,41,-0.8,73,-2.9,45,+0.1%,65,+0.6%,88,-2.7%,17,+3.0
Trey Burke,27.0,PHI,Point,282,83,+5.8,+13,96,+8.1,56,+0.3%,99,-2.8%,94,+5.3%,35,-1.3,33,+2.3,37,+0.5%,51,+0.0%,21,+2.0%,46,+0.4
Trey Burke,27.0,DAL,Point,190,45,-1.0,-2,94,+7.6,90,+3.2%,97,-2.6%,33,-1.1%,50,-0.1,4,+8.6,6,+3.9%,99,+4.0%,1,+7.2%,56,-0.3
Alec Burks,28.3,GSW,Wing,1384,54,+0.1,+0,58,+0.6,37,-1.0%,38,+0.5%,55,+0.3%,91,+4.6,47,+0.5,79,-2.0%,22,-1.0%,40,+0.7%,18,+3.0
Alec Burks,28.3,PHI,Combo,361,85,+6.5,+16,19,-5.0,14,-3.0%,34,+0.7%,11,-3.4%,84,+3.2,98,-11.5,96,-4.6%,70,+0.8%,100,-8.0%,5,+5.3
Jimmy Butler,30.1,MIA,Wing,1957,86,+6.9,+17,87,+5.2,25,-1.8%,94,-2.2%,71,+1.5%,100,+8.7,64,-1.7,47,+0.0%,41,-0.3%,90,-2.9%,74,-1.6
Bruno Caboclo,24.1,MEM,Big,150,49,-0.6,-2,11,-7.3,2,-7.1%,68,-0.6%,89,+4.0%,86,+3.5,91,-6.7,85,-2.4%,100,+4.3%,30,+1.3%,0,+9.8
Kentavious Caldwell-Pope,26.7,LAL,Wing,1749,29,-3.8,-9,50,-0.3,31,-1.4%,80,-1.1%,60,+0.6%,71,+1.8,24,+3.5,49,-0.1%,25,-0.9%,27,+1.5%,32,+1.7
Clint Capela,25.5,HOU,Big,1275,23,-4.8,-11,10,-7.6,26,-1.7%,5,+3.0%,92,+4.6%,5,-5.6,71,-2.7,59,-0.6%,32,-0.6%,82,-2.1%,97,-5.6
DeMarre Carroll,33.3,SAS,Forward,110,94,+9.6,+23,75,+3.0,95,+4.0%,1,+5.4%,95,+5.8%,27,-1.9,90,-6.5,68,-1.0%,79,+1.2%,98,-5.4%,83,-2.5
DeMarre Carroll,33.3,HOU,Big,114,7,-11.1,-27,4,-10.4,76,+1.5%,0,+6.7%,11,-3.5%,33,-1.5,46,+0.7,40,+0.4%,40,-0.3%,39,+0.7%,44,+0.6
Vince Carter,42.8,ATL,Big,857,60,+1.3,+3,46,-0.8,34,-1.3%,54,-0.1%,6,-4.5%,41,-0.8,66,-2.1,77,-1.8%,46,-0.1%,50,+0.1%,10,+4.0
Michael Carter-Williams,28.1,ORL,Combo,808,78,+4.8,+12,92,+6.6,66,+0.9%,26,+1.0%,96,+7.0%,83,+3.1,37,+1.8,43,+0.2%,92,+2.1%,14,+2.8%,9,+4.3
Willie Cauley-Stein,26.2,GSW,Big,938,73,+3.8,+7,27,-3.3,72,+1.2%,91,-2.0%,3,-5.4%,6,-5.2,92,-7.1,73,-1.6%,87,+1.7%,53,-0.1%,83,-2.5
Willie Cauley-Stein,26.2,DAL,Big,147,40,-1.8,-4,16,-5.4,14,-3.0%,29,+1.0%,78,+2.3%,2,-6.4,79,-3.6,97,-4.8%,7,-2.1%,38,+0.7%,45,+0.5
Tyson Chandler,37.1,HOU,Big,219,79,+4.9,+12,60,+0.9,13,-3.1%,65,-0.5%,75,+1.9%,98,+6.3,81,-4.0,53,-0.3%,53,+0.1%,95,-4.3%,44,+0.6
Wilson Chandler,32.5,BKN,Big,730,12,-8.5,-21,13,-6.1,23,-2.1%,8,+2.6%,37,-0.9%,82,+3.0,33,+2.4,17,+2.2%,27,-0.7%,94,-4.0%,76,-1.8
Marquese Chriss,22.3,GSW,Big,1160,39,-1.9,-3,61,+1.0,60,+0.5%,41,+0.4%,81,+2.5%,48,-0.2,29,+3.0,28,+1.3%,46,-0.1%,58,-0.5%,38,+1.1
Jordan Clarkson,27.4,CLE,Wing,665,81,+5.5,+11,89,+5.4,58,+0.4%,85,-1.5%,51,-0.1%,92,+4.8,51,-0.1,62,-0.8%,49,+0.0%,26,+1.5%,29,+1.9
Jordan Clarkson,27.4,UTA,Wing,1025,54,+0.2,+0,61,+1.0,32,-1.4%,93,-2.1%,80,+2.4%,5,-5.7,45,+0.8,49,-0.1%,43,-0.2%,66,-0.9%,49,+0.2
Mike Conley,32.1,UTA,Point,1359,48,-0.7,-2,45,-0.8,25,-1.9%,44,+0.3%,60,+0.7%,71,+1.8,50,-0.0,29,+1.2%,87,+1.7%,36,+0.9%,76,-1.8
Pat Connaughton,26.8,MIL,Wing,1146,6,-11.4,-23,32,-2.5,17,-2.6%,33,+0.8%,92,+4.6%,66,+1.3,4,+8.9,11,+2.7%,10,-1.8%,39,+0.7%,57,-0.4
Robert Covington,28.9,MIN,Forward,1410,87,+7.4,+18,96,+8.2,95,+3.8%,71,-0.7%,58,+0.5%,43,-0.7,45,+0.8,22,+1.7%,11,-1.6%,83,-2.2%,34,+1.5
Robert Covington,28.9,HOU,Big,725,100,+17.4,+39,72,+2.6,71,+1.2%,67,-0.6%,80,+2.4%,44,-0.6,100,-14.8,98,-6.4%,75,+1.0%,97,-5.4%,97,-6.0
Allen Crabbe,27.6,ATL,Wing,504,12,-9.0,-14,25,-3.6,6,-4.5%,83,-1.3%,43,-0.5%,29,-1.7,12,+5.4,35,+0.8%,50,+0.0%,17,+2.4%,19,+2.9
Allen Crabbe,27.6,MIN,Wing,131,5,-11.7,-20,0,-16.2,2,-6.3%,20,+1.3%,1,-7.8%,4,-5.9,83,-4.5,56,-0.4%,89,+1.8%,83,-2.2%,11,+4.0
Jae Crowder,29.3,MEM,Forward,1321,16,-6.8,-17,36,-1.9,22,-2.1%,60,-0.3%,61,+0.8%,84,+3.2,16,+4.8,10,+2.9%,62,+0.4%,64,-0.9%,60,-0.5
Jae Crowder,29.3,MIA,Big,553,56,+0.4,+1,54,+0.0,36,-1.1%,94,-2.3%,15,-2.7%,40,-0.9,53,-0.3,91,-3.5%,35,-0.5%,29,+1.3%,1,+8.4
Seth Curry,29.2,DAL,Combo,1543,58,+0.8,+2,64,+1.4,51,-0.1%,42,+0.4%,53,+0.0%,70,+1.6,46,+0.6,50,-0.1%,42,-0.3%,28,+1.4%,20,+2.8
Stephen Curry,31.6,GSW,Point,139,28,-3.9,-5,86,+5.2,46,-0.4%,57,-0.2%,99,+10.1%,37,-1.1,3,+9.0,1,+7.1%,31,-0.6%,93,-3.8%,21,+2.8
Troy Daniels,28.3,LAL,Wing,387,10,-9.9,-24,12,-6.8,12,-3.4%,74,-0.8%,32,-1.1%,37,-1.1,28,+3.1,60,-0.6%,60,+0.4%,6,+4.5%,59,-0.5
Anthony Davis,26.6,LAL,Big,2130,44,-1.2,-3,58,+0.6,34,-1.3%,30,+0.9%,23,-1.9%,98,+6.9,36,+1.8,31,+1.0%,64,+0.5%,85,-2.4%,31,+1.8
Ed Davis,30.4,UTA,Big,281,0,-21.3,-44,1,-15.6,0,-8.9%,34,+0.7%,50,-0.2%,14,-3.4,12,+5.7,9,+3.1%,99,+3.5%,15,+2.6%,5,+5.4
DeMar DeRozan,30.2,SAS,Forward,2315,26,-4.4,-11,58,+0.7,59,+0.5%,78,-1.0%,24,-1.9%,44,-0.7,14,+5.0,43,+0.2%,30,-0.7%,6,+4.5%,7,+4.9
Dewayne Dedmon,30.2,SAC,Big,526,47,-0.8,-2,23,-4.0,31,-1.4%,11,+2.0%,69,+1.4%,47,-0.3,75,-3.2,58,-0.5%,58,+0.3%,70,-1.3%,53,-0.1
Dewayne Dedmon,30.2,ATL,Big,233,89,+8.3,+19,62,+1.1,68,+1.0%,75,-0.9%,28,-1.4%,69,+1.6,93,-7.1,87,-2.6%,84,+1.5%,59,-0.6%,95,-4.7
Matthew Dellavedova,29.1,CLE,Combo,804,90,+8.5,+19,46,-0.7,59,+0.4%,44,+0.3%,14,-3.0%,78,+2.4,97,-9.2,97,-4.7%,93,+2.4%,93,-3.7%,39,+1.0
Cheick Diallo,23.1,PHX,Big,406,18,-6.2,-16,19,-5.1,21,-2.2%,28,+1.0%,62,+0.8%,37,-1.1,43,+1.1,32,+0.9%,67,+0.7%,10,+3.4%,91,-3.6
Gorgui Dieng,29.8,MIN,Big,769,45,-1.1,-4,4,-10.8,8,-4.1%,15,+1.7%,41,-0.7%,12,-3.8,97,-9.7,94,-4.4%,92,+2.2%,37,+0.8%,66,-1.0
Gorgui Dieng,29.8,MEM,Big,297,48,-0.8,-2,58,+0.6,36,-1.1%,28,+1.0%,88,+3.6%,77,+2.4,40,+1.4,89,-3.1%,93,+2.4%,5,+4.8%,20,+2.8
Spencer Dinwiddie,26.6,BKN,Combo,1993,78,+4.8,+13,97,+9.5,91,+3.2%,97,-2.6%,41,-0.7%,93,+4.9,17,+4.7,22,+1.7%,15,-1.4%,36,+0.9%,47,+0.3
Goran Dragic,33.5,MIA,Point,1645,75,+4.1,+10,82,+4.2,64,+0.7%,32,+0.8%,69,+1.4%,93,+5.1,49,+0.1,72,-1.4%,65,+0.6%,7,+4.4%,15,+3.2
Andre Drummond,26.2,DET,Big,1651,42,-1.5,-4,22,-4.3,27,-1.6%,28,+1.0%,74,+1.9%,0,-10.0,70,-2.7,33,+0.9%,31,-0.7%,96,-4.5%,77,-1.9
Andre Drummond,26.2,CLE,Big,220,2,-17.4,-37,12,-6.7,14,-3.0%,1,+6.0%,88,+3.6%,77,+2.4,1,+10.6,5,+4.1%,1,-3.3%,41,+0.6%,40,+0.9
Jared Dudley,34.3,LAL,Big,292,25,-4.6,-11,11,-7.2,18,-2.5%,31,+0.8%,48,-0.3%,23,-2.5,70,-2.7,45,+0.1%,73,+0.9%,63,-0.8%,77,-2.0
Kris Dunn,25.6,CHI,Point,1259,71,+3.2,+8,24,-3.9,43,-0.6%,74,-0.8%,7,-4.3%,58,+0.7,92,-7.0,76,-1.7%,81,+1.4%,90,-2.9%,85,-2.7
Wayne Ellington,31.9,NYK,Combo,528,83,+6.0,+14,47,-0.6,56,+0.2%,14,+1.8%,31,-1.2%,56,+0.4,90,-6.6,92,-3.7%,68,+0.7%,38,+0.7%,53,-0.0
Joel Embiid,25.6,PHI,Big,1505,83,+6.1,+16,28,-3.1,17,-2.6%,21,+1.3%,77,+2.2%,100,+8.7,97,-9.2,95,-4.4%,25,-0.9%,84,-2.4%,84,-2.6
James Ennis,29.3,PHI,Wing,758,38,-2.1,-6,92,+6.9,89,+2.9%,43,+0.3%,87,+3.3%,60,+0.9,3,+9.0,19,+2.0%,54,+0.2%,15,+2.6%,21,+2.7
James Ennis,29.3,ORL,Forward,484,24,-4.7,-11,14,-5.9,18,-2.5%,58,-0.2%,48,-0.3%,24,-2.3,58,-1.2,41,+0.3%,28,-0.7%,95,-4.2%,98,-6.4
Dante Exum,24.3,CLE,Wing,385,21,-5.3,-11,8,-8.9,5,-4.7%,25,+1.1%,57,+0.5%,53,+0.2,78,-3.5,68,-1.0%,73,+0.9%,59,-0.6%,54,-0.1
Derrick Favors,28.3,NOP,Big,1241,90,+8.7,+22,75,+2.9,53,+0.0%,47,+0.1%,94,+5.6%,14,-3.6,87,-5.8,78,-1.9%,40,-0.3%,76,-1.8%,96,-5.3
Cristiano Felicio,27.3,CHI,Big,380,15,-7.3,-15,93,+7.3,95,+3.8%,4,+3.2%,98,+8.5%,37,-1.1,0,+14.6,1,+6.6%,36,-0.5%,6,+4.5%,88,-3.2
Yogi Ferrell,26.5,SAC,Point,460,26,-4.3,-11,14,-5.8,11,-3.5%,32,+0.8%,71,+1.5%,58,+0.7,62,-1.5,44,+0.1%,88,+1.8%,17,+2.3%,70,-1.3
Dorian Finney-Smith,26.5,DAL,Forward,2116,78,+4.6,+11,63,+1.3,81,+2.0%,31,+0.8%,46,-0.4%,78,+2.4,76,-3.4,86,-2.5%,34,-0.5%,40,+0.7%,60,-0.5
Bryn Forbes,26.3,SAS,Wing,1570,8,-10.6,-26,12,-6.6,35,-1.2%,69,-0.7%,7,-4.4%,3,-6.2,20,+4.0,19,+1.9%,5,-2.3%,49,+0.1%,55,-0.2
Evan Fournier,27.0,ORL,Wing,2075,33,-3.0,-8,53,-0.2,86,+2.4%,90,-1.9%,3,-5.3%,15,-3.3,30,+2.8,10,+2.9%,30,-0.7%,89,-2.7%,87,-3.0
Tim Frazier,29.0,DET,Point,322,4,-12.6,-28,1,-14.0,9,-3.7%,32,+0.8%,12,-3.3%,23,-2.4,61,-1.4,56,-0.4%,95,+2.9%,18,+2.2%,33,+1.6
Danilo Gallinari,31.2,OKC,Big,1833,88,+7.7,+19,100,+15.0,97,+4.9%,97,-2.6%,57,+0.4%,99,+7.3,6,+7.3,3,+5.0%,11,-1.7%,58,-0.5%,75,-1.7
Langston Galloway,27.9,DET,Wing,1684,55,+0.3,+1,85,+4.7,47,-0.3%,51,+0.0%,68,+1.4%,93,+5.0,18,+4.4,39,+0.4%,53,+0.1%,25,+1.6%,28,+2.0
Marc Gasol,34.8,TOR,Big,1157,88,+7.5,+17,43,-1.1,86,+2.6%,65,-0.5%,1,-7.7%,22,-2.5,96,-8.6,82,-2.3%,88,+1.8%,45,+0.3%,99,-6.8
Rudy Gay,33.2,SAS,Big,1455,67,+2.4,+6,38,-1.7,19,-2.4%,24,+1.2%,54,+0.2%,82,+2.9,81,-4.1,66,-0.9%,84,+1.5%,59,-0.6%,61,-0.6
Paul George,29.5,LAC,Wing,1412,66,+2.3,+5,67,+1.9,85,+2.3%,62,-0.3%,47,-0.3%,24,-2.2,53,-0.4,27,+1.3%,77,+1.1%,68,-1.1%,71,-1.3
Taj Gibson,34.4,NYK,Big,1020,11,-9.7,-20,11,-7.1,19,-2.4%,66,-0.5%,39,-0.8%,8,-4.6,32,+2.6,9,+3.1%,63,+0.5%,56,-0.4%,82,-2.4
Rudy Gobert,27.3,UTA,Big,2331,97,+12.7,+31,83,+4.4,94,+3.7%,29,+0.9%,18,-2.5%,96,+5.6,95,-8.3,90,-3.3%,57,+0.3%,75,-1.6%,96,-5.3
Aaron Gordon,24.1,ORL,Forward,2017,43,-1.4,-4,68,+1.9,91,+3.2%,73,-0.8%,33,-1.1%,2,-6.7,24,+3.3,17,+2.1%,3,-2.7%,91,-3.1%,93,-4.1
Eric Gordon,30.9,HOU,Wing,1016,22,-5.0,-13,44,-0.9,40,-0.8%,53,-0.1%,29,-1.4%,94,+5.3,19,+4.1,34,+0.9%,14,-1.5%,44,+0.3%,40,+1.0
Treveon Graham,26.0,MIN,Forward,640,12,-8.9,-21,15,-5.6,19,-2.4%,85,-1.4%,24,-1.9%,43,-0.7,25,+3.3,34,+0.8%,16,-1.3%,19,+2.1%,95,-4.9
Treveon Graham,26.0,ATL,Forward,246,30,-3.5,-7,45,-0.8,22,-2.1%,10,+2.1%,97,+7.5%,73,+2.0,31,+2.7,82,-2.2%,36,-0.4%,23,+1.7%,9,+4.2
Jerami Grant,25.6,DEN,Big,1860,7,-10.9,-27,27,-3.2,62,+0.6%,49,+0.1%,10,-3.7%,73,+2.0,5,+7.7,21,+1.8%,24,-0.9%,17,+2.3%,21,+2.8
Danny Green,32.4,LAL,Wing,1684,71,+3.2,+7,74,+2.7,76,+1.5%,22,+1.2%,70,+1.4%,52,+0.1,54,-0.4,24,+1.5%,82,+1.4%,50,+0.1%,64,-0.8
Draymond Green,29.7,GSW,Big,1221,73,+3.7,+7,39,-1.7,82,+2.1%,59,-0.3%,1,-6.2%,30,-1.7,86,-5.4,82,-2.2%,47,-0.0%,92,-3.6%,49,+0.2
JaMychal Green,29.4,LAC,Big,1248,36,-2.5,-6,42,-1.2,41,-0.8%,47,+0.2%,44,-0.5%,88,+3.8,41,+1.3,68,-1.0%,13,-1.6%,47,+0.2%,24,+2.5
Jeff Green,33.2,UTA,Forward,545,1,-18.8,-45,6,-9.9,4,-5.2%,45,+0.2%,33,-1.1%,35,-1.3,3,+8.9,17,+2.2%,30,-0.7%,5,+4.6%,15,+3.2
Jeff Green,33.2,HOU,Forward,390,58,+1.0,+2,86,+5.0,94,+3.7%,13,+1.9%,50,-0.2%,87,+3.5,20,+4.0,3,+4.8%,61,+0.4%,98,-5.8%,32,+1.6
Blake Griffin,30.6,DET,Big,512,65,+2.1,+5,57,+0.5,40,-0.8%,79,-1.0%,63,+0.8%,67,+1.5,63,-1.6,63,-0.8%,5,-2.4%,77,-1.8%,84,-2.6
Tim Hardaway Jr.,27.6,DAL,Wing,2090,80,+5.1,+12,83,+4.3,66,+0.9%,88,-1.6%,22,-2.0%,77,+2.4,55,-0.8,63,-0.8%,10,-1.8%,61,-0.7%,73,-1.5
James Harden,30.2,HOU,Point,2482,96,+11.2,+28,87,+5.2,61,+0.6%,40,+0.5%,86,+3.1%,90,+4.3,88,-6.0,93,-4.1%,46,-0.1%,54,-0.1%,65,-0.9
Maurice Harkless,26.5,LAC,Forward,1131,13,-8.1,-18,20,-4.6,72,+1.2%,14,+1.7%,30,-1.2%,36,-1.2,23,+3.5,52,-0.2%,52,+0.1%,23,+1.7%,42,+0.7
Maurice Harkless,26.5,NYK,Wing,285,42,-1.6,-3,82,+4.1,96,+4.1%,45,+0.3%,84,+2.8%,45,-0.5,11,+5.7,13,+2.5%,26,-0.8%,54,-0.2%,38,+1.0
Montrezl Harrell,25.8,LAC,Big,1724,57,+0.6,+1,66,+1.6,61,+0.6%,14,+1.8%,35,-1.0%,96,+5.7,43,+1.0,69,-1.1%,34,-0.5%,16,+2.5%,31,+1.8
Gary Harris,25.1,DEN,Wing,1779,72,+3.5,+9,37,-1.9,38,-0.9%,47,+0.2%,33,-1.1%,56,+0.4,85,-5.3,78,-1.9%,83,+1.5%,68,-1.0%,36,+1.2
Joe Harris,28.2,BKN,Wing,2122,72,+3.6,+10,90,+6.1,86,+2.4%,96,-2.6%,49,-0.3%,61,+0.9,32,+2.5,12,+2.6%,32,-0.6%,70,-1.2%,81,-2.3
Tobias Harris,27.3,PHI,Forward,2468,66,+2.3,+6,25,-3.7,39,-0.9%,92,-2.1%,13,-3.2%,16,-3.3,88,-6.0,57,-0.4%,29,-0.7%,97,-5.2%,94,-4.2
Gordon Hayward,29.6,BOS,Forward,1737,76,+4.2,+9,78,+3.4,93,+3.6%,58,-0.2%,8,-4.0%,43,-0.7,56,-0.8,49,-0.0%,42,-0.2%,76,-1.8%,22,+2.6
John Henson,28.8,CLE,Big,405,91,+8.9,+19,59,+0.8,90,+3.1%,40,+0.5%,15,-2.8%,6,-5.3,94,-8.1,88,-2.7%,95,+2.7%,84,-2.2%,12,+3.8
John Henson,28.8,DET,Big,188,99,+14.8,+32,66,+1.6,83,+2.2%,3,+3.7%,79,+2.3%,84,+3.2,99,-13.3,92,-3.9%,84,+1.6%,99,-7.0%,99,-8.4
Juan Hernangomez,24.1,DEN,Forward,370,21,-5.1,-13,12,-6.8,23,-2.1%,17,+1.5%,50,-0.1%,11,-4.1,64,-1.7,42,+0.2%,40,-0.3%,89,-2.7%,64,-0.8
Juan Hernangomez,24.1,MIN,Big,407,26,-4.2,-9,75,+3.0,85,+2.3%,87,-1.6%,31,-1.2%,2,-6.3,6,+7.2,0,+7.4%,8,-2.0%,56,-0.4%,100,-9.4
Willy Hernangomez,25.4,CHA,Big,320,64,+2.0,+4,48,-0.6,28,-1.5%,46,+0.2%,78,+2.3%,68,+1.5,69,-2.6,88,-2.8%,69,+0.8%,60,-0.6%,27,+2.1
