Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Nene Hilario,36.1,HOU,Big,533,96,-3.8%,97,-6.1%,25,+2.4%,9,+5.7%,10,+3.6%,94,-9.4%,85,-3.3%,95,-5.0%
George Hill,32.5,CLE,Combo,344,33,+0.8%,73,-2.0%,57,-0.6%,73,-3.1%,69,-1.4%,79,-4.9%,2,+6.5%,7,+3.9%
George Hill,32.5,MIL,Combo,940,85,-2.1%,76,-2.3%,81,-3.4%,40,+0.7%,71,-1.6%,67,-3.1%,78,-2.5%,82,-2.7%
Solomon Hill,27.6,NOP,Wing,868,41,+0.3%,55,-0.4%,66,-1.3%,43,+0.5%,55,-0.6%,34,+2.1%,53,-0.2%,47,+0.3%
Jrue Holiday,28.4,NOP,Combo,2401,84,-1.9%,41,+0.6%,95,-6.1%,45,+0.3%,89,-3.5%,63,-2.0%,72,-1.8%,71,-1.6%
Justin Holiday,29.6,CHI,Wing,1324,39,+0.4%,84,-3.3%,16,+3.8%,88,-6.0%,59,-0.7%,71,-3.6%,11,+3.7%,16,+2.5%
Justin Holiday,29.6,MEM,Wing,1257,10,+2.6%,25,+2.1%,6,+6.2%,19,+3.4%,5,+5.2%,73,-4.0%,19,+2.6%,36,+1.0%
Rondae Hollis-Jefferson,23.8,BKN,Big,1197,39,+0.4%,20,+2.7%,45,+0.5%,94,-7.7%,86,-2.9%,32,+2.4%,42,+0.7%,35,+1.1%
Richaun Holmes,25.0,PHX,Big,1142,89,-2.7%,97,-6.1%,38,+0.8%,84,-5.0%,69,-1.5%,5,+8.5%,65,-1.1%,39,+0.8%
Rodney Hood,26.0,CLE,Wing,1226,76,-1.4%,66,-1.2%,78,-2.6%,16,+4.2%,44,+0.2%,82,-5.5%,62,-0.8%,76,-2.0%
Rodney Hood,26.0,POR,Wing,655,42,+0.3%,46,+0.3%,21,+3.0%,52,-0.6%,29,+1.2%,58,-1.2%,31,+1.3%,38,+0.9%
Al Horford,32.4,BOS,Big,1972,49,-0.0%,55,-0.4%,68,-1.5%,25,+2.5%,46,+0.0%,72,-3.9%,39,+0.8%,56,-0.3%
Danuel House,25.4,HOU,Forward,905,73,-1.2%,51,-0.0%,75,-2.3%,93,-7.6%,91,-4.0%,35,+2.1%,37,+1.0%,34,+1.1%
Dwight Howard,32.9,WAS,Big,229,54,-0.2%,31,+1.4%,93,-5.7%,1,+13.0%,17,+2.4%,63,-2.0%,22,+2.3%,27,+1.5%
Serge Ibaka,29.1,TOR,Big,2004,45,+0.2%,80,-2.8%,17,+3.6%,42,+0.5%,17,+2.4%,42,+1.4%,43,+0.6%,40,+0.7%
Andre Iguodala,34.8,GSW,Wing,1564,72,-1.1%,84,-3.2%,26,+2.2%,61,-1.3%,32,+1.0%,76,-4.6%,34,+1.1%,54,-0.2%
Ersan Ilyasova,31.5,MIL,Big,1199,38,+0.5%,17,+3.0%,12,+4.5%,83,-4.7%,40,+0.4%,88,-7.1%,41,+0.7%,66,-1.0%
Joe Ingles,31.1,UTA,Wing,2565,64,-0.7%,43,+0.4%,67,-1.4%,57,-1.0%,67,-1.3%,69,-3.5%,62,-0.8%,69,-1.4%
Brandon Ingram,21.2,LAL,Wing,1758,76,-1.4%,82,-3.0%,40,+0.8%,70,-2.7%,58,-0.7%,30,+2.6%,72,-1.7%,61,-0.7%
Kyrie Irving,26.6,BOS,Point,2213,35,+0.7%,35,+1.0%,53,-0.2%,57,-1.0%,54,-0.4%,65,-2.6%,18,+2.7%,28,+1.5%
Reggie Jackson,28.5,DET,Point,2287,26,+1.2%,21,+2.6%,73,-2.0%,71,-2.8%,81,-2.3%,16,+5.4%,47,+0.3%,28,+1.5%
LeBron James,33.8,LAL,Forward,1930,58,-0.4%,85,-3.3%,13,+4.3%,32,+1.9%,12,+3.3%,6,+7.9%,72,-1.9%,46,+0.4%
John Jenkins,27.7,NYK,Wing,270,94,-3.4%,90,-4.1%,3,+9.1%,27,+2.4%,3,+6.6%,82,-5.5%,97,-7.0%,99,-7.1%
Jonas Jerebko,31.7,GSW,Big,1072,25,+1.3%,21,+2.5%,59,-0.8%,62,-1.5%,62,-1.0%,35,+2.0%,29,+1.6%,25,+1.7%
Amir Johnson,31.5,PHI,Big,427,6,+3.0%,9,+4.4%,56,-0.5%,18,+3.8%,30,+1.2%,26,+3.3%,12,+3.5%,9,+3.4%
James Johnson,31.7,MIA,Big,1154,59,-0.4%,66,-1.3%,21,+3.0%,87,-5.6%,55,-0.5%,25,+3.4%,50,+0.1%,38,+0.9%
Stanley Johnson,22.4,DET,Forward,934,94,-3.4%,86,-3.4%,80,-3.0%,38,+0.9%,70,-1.5%,54,-0.5%,92,-4.7%,89,-3.6%
Stanley Johnson,22.4,NOP,Forward,224,92,-3.1%,91,-4.2%,17,+3.5%,65,-1.9%,33,+0.9%,99,-15.9%,62,-0.8%,93,-4.3%
Tyler Johnson,26.5,MIA,Point,1099,22,+1.5%,29,+1.6%,31,+1.4%,52,-0.5%,38,+0.5%,12,+6.2%,54,-0.2%,29,+1.4%
Tyler Johnson,26.5,PHX,Point,405,54,-0.2%,11,+4.1%,33,+1.3%,85,-5.0%,62,-1.0%,79,-5.0%,86,-3.4%,89,-3.7%
Wesley Johnson,31.3,NOP,Wing,371,6,+2.9%,23,+2.4%,5,+6.9%,12,+5.0%,4,+6.1%,17,+5.1%,64,-1.0%,48,+0.2%
Wesley Johnson,31.3,WAS,Wing,156,100,-9.6%,99,-10.6%,100,-16.2%,60,-1.2%,99,-10.3%,93,-8.6%,98,-7.9%,99,-8.0%
Nikola Jokic,23.7,DEN,Big,2500,26,+1.2%,16,+3.2%,69,-1.6%,32,+1.8%,52,-0.3%,37,+1.8%,40,+0.7%,36,+1.0%
Damian Jones,23.3,GSW,Big,398,9,+2.6%,9,+4.4%,9,+5.2%,6,+6.6%,4,+5.7%,23,+3.9%,83,-3.0%,69,-1.4%
Tyus Jones,22.5,MIN,Point,1505,56,-0.3%,41,+0.6%,50,+0.1%,74,-3.2%,66,-1.2%,78,-4.9%,25,+1.9%,51,-0.0%
Derrick Jones Jr.,21.7,MIA,Forward,1105,59,-0.5%,28,+1.6%,88,-4.6%,22,+3.1%,73,-1.6%,58,-1.2%,79,-2.5%,77,-2.0%
DeAndre Jordan,30.3,DAL,Big,1554,82,-1.8%,13,+3.6%,83,-3.8%,28,+2.3%,66,-1.1%,99,-15.0%,57,-0.4%,92,-4.0%
DeAndre Jordan,30.3,NYK,Big,493,1,+4.9%,2,+8.0%,80,-3.3%,30,+2.0%,68,-1.3%,74,-4.1%,1,+8.4%,2,+5.2%
Cory Joseph,27.2,IND,Combo,2002,82,-1.8%,26,+2.0%,73,-1.9%,34,+1.4%,56,-0.6%,90,-7.6%,66,-1.2%,82,-2.7%
Frank Kaminsky,25.6,CHA,Big,678,58,-0.4%,78,-2.6%,38,+0.9%,96,-10.1%,91,-3.8%,79,-4.9%,6,+4.7%,16,+2.5%
Enes Kanter,26.5,NYK,Big,1121,4,+3.5%,11,+4.1%,29,+1.7%,6,+6.8%,9,+3.8%,25,+3.5%,25,+1.9%,19,+2.2%
Enes Kanter,26.5,POR,Big,511,36,+0.6%,9,+4.5%,68,-1.5%,80,-4.1%,85,-2.7%,1,+18.5%,79,-2.6%,25,+1.7%
Michael Kidd-Gilchrist,25.1,CHA,Big,1149,76,-1.4%,85,-3.3%,48,+0.2%,52,-0.5%,48,-0.1%,45,+0.9%,35,+1.1%,37,+0.9%
Brandon Knight,26.9,HOU,Wing,106,90,-2.8%,33,+1.2%,93,-5.5%,0,+15.8%,19,+2.2%,99,-14.1%,75,-2.2%,96,-5.3%
Brandon Knight,26.9,CLE,Wing,614,7,+2.7%,5,+5.5%,12,+4.5%,41,+0.7%,15,+2.7%,17,+5.2%,58,-0.5%,39,+0.8%
Kyle Korver,37.6,CLE,Forward,241,61,-0.5%,14,+3.4%,20,+3.2%,95,-8.2%,75,-1.8%,59,-1.3%,34,+1.1%,42,+0.6%
Kyle Korver,37.6,UTA,Wing,1069,38,+0.5%,28,+1.6%,74,-2.0%,63,-1.8%,78,-2.0%,18,+4.9%,48,+0.3%,33,+1.2%
Kosta Koufos,29.7,SAC,Big,467,58,-0.4%,52,-0.1%,6,+6.3%,92,-7.2%,41,+0.4%,4,+9.5%,70,-1.6%,30,+1.4%
Zach LaVine,23.6,CHI,Wing,2170,62,-0.6%,46,+0.3%,83,-3.7%,38,+0.9%,74,-1.7%,24,+3.7%,60,-0.6%,46,+0.4%
Jeremy Lamb,26.4,CHA,Wing,2244,60,-0.5%,61,-0.9%,69,-1.6%,66,-2.1%,75,-1.8%,21,+4.3%,60,-0.5%,43,+0.5%
Jake Layman,24.7,POR,Forward,1260,49,-0.0%,24,+2.1%,54,-0.3%,60,-1.2%,57,-0.6%,95,-10.4%,25,+1.8%,58,-0.5%
Caris LeVert,24.2,BKN,Wing,1051,73,-1.2%,90,-4.0%,88,-4.7%,21,+3.2%,69,-1.4%,34,+2.2%,46,+0.5%,39,+0.8%
Courtney Lee,33.1,NYK,Wing,157,68,-0.9%,91,-4.3%,80,-3.0%,86,-5.3%,93,-4.5%,2,+15.6%,84,-3.2%,12,+2.9%
Courtney Lee,33.1,DAL,Wing,244,6,+3.0%,86,-3.4%,53,-0.1%,1,+12.1%,8,+4.2%,46,+0.8%,3,+6.1%,3,+4.9%
Alex Len,25.4,ATL,Big,1507,63,-0.6%,88,-3.7%,28,+2.0%,70,-2.7%,48,-0.1%,27,+3.1%,20,+2.5%,16,+2.6%
Kawhi Leonard,27.3,TOR,Forward,2039,27,+1.1%,50,+0.0%,41,+0.7%,70,-2.7%,58,-0.7%,62,-2.0%,6,+4.7%,12,+2.9%
Meyers Leonard,26.7,POR,Big,853,1,+4.9%,1,+9.1%,6,+6.2%,8,+6.1%,4,+6.1%,77,-4.8%,22,+2.3%,38,+0.8%
Jon Leuer,29.5,DET,Big,334,11,+2.6%,10,+4.2%,4,+7.8%,96,-9.7%,26,+1.5%,96,-10.8%,17,+2.8%,58,-0.5%
Damian Lillard,28.3,POR,Point,2833,65,-0.8%,85,-3.3%,51,+0.1%,85,-5.1%,82,-2.4%,86,-6.2%,21,+2.5%,38,+0.8%
Jeremy Lin,30.2,ATL,Combo,935,58,-0.3%,70,-1.8%,76,-2.4%,48,-0.1%,69,-1.4%,64,-2.4%,10,+3.9%,18,+2.3%
Jeremy Lin,30.2,TOR,Combo,402,65,-0.8%,73,-2.0%,4,+7.3%,40,+0.7%,6,+4.7%,93,-8.6%,36,+1.0%,78,-2.1%
Shaun Livingston,33.1,GSW,Combo,938,78,-1.6%,31,+1.3%,78,-2.8%,77,-3.7%,87,-3.1%,95,-10.3%,54,-0.2%,80,-2.4%
Kevon Looney,22.7,GSW,Big,1431,89,-2.6%,86,-3.4%,52,-0.1%,60,-1.2%,55,-0.5%,96,-10.9%,51,+0.1%,81,-2.5%
Brook Lopez,30.6,MIL,Big,2308,53,-0.1%,54,-0.2%,96,-6.4%,9,+5.5%,63,-1.0%,7,+7.5%,38,+0.9%,17,+2.4%
Robin Lopez,30.6,CHI,Big,1601,94,-3.3%,73,-2.1%,21,+3.0%,70,-2.7%,39,+0.5%,31,+2.4%,91,-4.6%,85,-3.0%
Kevin Love,30.1,CLE,Big,597,66,-0.9%,48,+0.2%,28,+1.9%,90,-6.4%,73,-1.7%,47,+0.5%,56,-0.4%,53,-0.1%
Kyle Lowry,32.6,TOR,Point,2208,53,-0.2%,68,-1.4%,43,+0.6%,7,+6.5%,14,+2.9%,16,+5.4%,90,-4.1%,70,-1.5%
Timothe Luwawu-Cabarrot,23.5,OKC,Wing,102,25,+1.3%,90,-3.9%,98,-8.0%,99,-12.1%,99,-9.4%,0,+23.2%,0,+10.8%,0,+13.1%
Timothe Luwawu-Cabarrot,23.5,CHI,Wing,498,36,+0.6%,39,+0.7%,46,+0.4%,97,-10.7%,92,-4.3%,98,-13.3%,3,+5.8%,24,+1.8%
Trey Lyles,23.0,DEN,Big,1035,60,-0.5%,89,-3.8%,11,+4.8%,85,-5.0%,30,+1.2%,44,+1.1%,61,-0.7%,48,+0.2%
Shelvin Mack,28.5,MEM,Combo,1180,64,-0.7%,47,+0.2%,62,-1.0%,85,-5.0%,83,-2.5%,68,-3.3%,50,+0.2%,63,-0.8%
Ian Mahinmi,32.0,WAS,Big,480,74,-1.3%,65,-1.1%,88,-4.6%,82,-4.4%,92,-4.2%,13,+5.9%,34,+1.1%,20,+2.1%
Thon Maker,21.7,MIL,Big,339,98,-4.9%,98,-7.4%,19,+3.3%,86,-5.3%,53,-0.4%,95,-9.8%,95,-5.5%,98,-6.2%
Thon Maker,21.7,DET,Big,528,84,-1.9%,89,-3.8%,60,-0.9%,12,+5.0%,31,+1.1%,81,-5.3%,67,-1.3%,79,-2.3%
Boban Marjanovic,30.2,LAC,Big,324,61,-0.5%,74,-2.1%,88,-4.6%,36,+1.3%,75,-1.8%,67,-3.1%,5,+5.2%,9,+3.6%
Boban Marjanovic,30.2,PHI,Big,301,93,-3.2%,69,-1.6%,4,+7.7%,57,-1.0%,7,+4.3%,55,-0.8%,97,-7.0%,97,-5.9%
Jarell Martin,24.4,ORL,Big,220,44,+0.2%,87,-3.6%,97,-7.7%,37,+1.1%,89,-3.6%,79,-5.1%,11,+3.7%,23,+1.8%
Wesley Matthews,32.0,DAL,Combo,1311,22,+1.5%,9,+4.6%,68,-1.5%,25,+2.5%,42,+0.3%,77,-4.7%,39,+0.8%,59,-0.6%
Wesley Matthews,32.0,IND,Wing,725,20,+1.6%,80,-2.8%,36,+1.0%,81,-4.3%,63,-1.1%,2,+13.6%,26,+1.8%,3,+4.7%
Patrick McCaw,23.0,TOR,Wing,295,11,+2.5%,23,+2.2%,18,+3.5%,30,+2.1%,10,+3.6%,10,+6.8%,91,-4.4%,64,-0.9%
CJ McCollum,27.1,POR,Combo,2373,57,-0.3%,83,-3.1%,81,-3.4%,70,-2.7%,86,-3.0%,72,-3.9%,8,+4.4%,13,+2.9%
TJ McConnell,26.6,PHI,Point,1403,23,+1.4%,47,+0.2%,21,+3.1%,74,-3.2%,38,+0.5%,54,-0.7%,9,+3.9%,12,+3.0%
Doug McDermott,26.8,IND,Wing,1235,68,-0.9%,20,+2.6%,35,+1.1%,44,+0.4%,34,+0.9%,92,-8.3%,70,-1.5%,86,-3.1%
JaVale McGee,30.8,LAL,Big,1658,8,+2.7%,77,-2.4%,32,+1.3%,11,+5.2%,14,+3.0%,18,+4.9%,11,+3.7%,7,+4.0%
Rodney McGruder,27.3,MIA,Wing,1521,62,-0.6%,94,-5.1%,52,-0.1%,83,-4.7%,78,-2.0%,43,+1.1%,11,+3.8%,12,+3.0%
Ben McLemore,25.7,SAC,Wing,105,27,+1.1%,96,-5.6%,58,-0.8%,98,-11.0%,96,-5.7%,77,-4.7%,0,+12.9%,0,+7.9%
Jordan McRae,27.6,WAS,Wing,279,44,+0.2%,17,+3.1%,90,-4.9%,96,-9.9%,98,-7.0%,1,+17.9%,87,-3.6%,49,+0.1%
Salah Mejri,32.4,DAL,Big,349,31,+0.8%,98,-7.1%,2,+10.5%,37,+1.0%,2,+7.0%,46,+0.7%,33,+1.2%,34,+1.1%
Khris Middleton,27.2,MIL,Wing,2392,72,-1.2%,43,+0.4%,76,-2.4%,26,+2.5%,51,-0.3%,29,+2.8%,75,-2.1%,66,-1.1%
CJ Miles,31.6,TOR,Forward,504,21,+1.6%,64,-1.1%,91,-5.2%,17,+4.0%,70,-1.5%,23,+3.9%,3,+5.7%,2,+5.3%
CJ Miles,31.6,MEM,Forward,281,99,-6.2%,50,+0.0%,98,-8.0%,86,-5.3%,98,-7.0%,76,-4.6%,99,-8.0%,99,-7.1%
Darius Miller,28.6,NOP,Forward,1744,88,-2.5%,75,-2.2%,61,-1.0%,61,-1.4%,66,-1.1%,61,-1.7%,85,-3.3%,83,-2.8%
Patty Mills,30.2,SAS,Combo,1910,60,-0.5%,18,+2.9%,35,+1.1%,79,-4.0%,62,-1.0%,76,-4.4%,74,-2.1%,80,-2.5%
Paul Millsap,33.7,DEN,Big,1894,69,-0.9%,17,+3.0%,84,-3.8%,41,+0.7%,80,-2.1%,52,-0.2%,88,-3.7%,84,-2.8%
Nikola Mirotic,27.7,NOP,Big,923,53,-0.1%,25,+2.0%,11,+4.9%,88,-6.0%,42,+0.3%,40,+1.4%,84,-3.1%,75,-1.9%
Nikola Mirotic,27.7,MIL,Big,318,69,-1.0%,40,+0.6%,5,+7.3%,92,-7.4%,38,+0.5%,97,-12.0%,54,-0.2%,84,-2.9%
Greg Monroe,28.4,TOR,Big,373,6,+2.9%,8,+4.8%,41,+0.7%,88,-6.0%,77,-1.9%,53,-0.3%,10,+3.9%,14,+2.8%
E'Twaun Moore,29.7,NOP,Wing,1459,57,-0.3%,46,+0.3%,59,-0.8%,51,-0.4%,56,-0.6%,36,+1.9%,53,-0.2%,48,+0.2%
Marcus Morris,29.2,BOS,Big,2088,4,+3.5%,42,+0.5%,22,+2.9%,46,+0.1%,23,+1.8%,6,+8.1%,5,+5.1%,2,+5.6%
Markieff Morris,29.2,WAS,Big,883,31,+0.9%,40,+0.6%,18,+3.4%,1,+13.2%,1,+7.8%,90,-7.5%,58,-0.5%,75,-1.9%
Markieff Morris,29.2,OKC,Big,387,74,-1.2%,59,-0.7%,3,+8.5%,2,+10.0%,0,+9.5%,43,+1.1%,98,-7.8%,95,-5.0%
Emmanuel Mudiay,22.7,NYK,Point,1590,15,+2.1%,26,+1.8%,57,-0.6%,3,+8.5%,12,+3.1%,57,-1.0%,17,+2.8%,24,+1.8%
Jamal Murray,21.7,DEN,Combo,2444,17,+1.9%,45,+0.3%,92,-5.4%,39,+0.9%,86,-2.9%,10,+6.7%,11,+3.8%,3,+4.6%
Mike Muscala,27.3,PHI,Big,992,64,-0.8%,24,+2.2%,22,+2.9%,87,-5.6%,56,-0.6%,38,+1.7%,91,-4.1%,85,-3.0%
Mike Muscala,27.3,LAL,Big,259,66,-0.9%,70,-1.6%,71,-1.6%,95,-9.4%,94,-4.7%,48,+0.4%,42,+0.6%,42,+0.6%
Larry Nance Jr.,25.8,CLE,Big,1786,57,-0.3%,68,-1.4%,31,+1.4%,24,+2.8%,20,+2.1%,29,+2.8%,67,-1.2%,56,-0.3%
Shabazz Napier,27.3,BKN,Point,936,48,+0.1%,12,+3.8%,13,+4.4%,13,+4.6%,7,+4.5%,68,-3.2%,93,-5.2%,94,-4.8%
Raul Neto,26.5,UTA,Point,405,97,-4.7%,74,-2.1%,72,-1.8%,95,-9.0%,92,-4.1%,74,-4.3%,95,-5.7%,96,-5.4%
Georges Niang,25.4,UTA,Big,406,47,+0.1%,92,-4.5%,17,+3.6%,79,-4.0%,35,+0.7%,75,-4.3%,9,+4.2%,17,+2.5%
Joakim Noah,33.7,MEM,Big,688,93,-3.2%,50,+0.0%,60,-0.9%,81,-4.4%,83,-2.5%,87,-6.7%,88,-3.7%,93,-4.5%
Nerlens Noel,24.6,OKC,Big,1008,87,-2.4%,63,-1.0%,73,-2.0%,74,-3.2%,82,-2.5%,77,-4.6%,77,-2.4%,85,-3.0%
Dirk Nowitzki,40.4,DAL,Big,781,45,+0.2%,14,+3.3%,41,+0.7%,54,-0.6%,44,+0.1%,41,+1.4%,69,-1.4%,63,-0.8%
Jusuf Nurkic,24.2,POR,Big,1971,77,-1.5%,92,-4.5%,83,-3.8%,50,-0.3%,79,-2.1%,73,-4.0%,19,+2.6%,31,+1.3%
Kyle O'Quinn,28.6,IND,Big,264,33,+0.8%,5,+5.6%,64,-1.1%,66,-2.2%,70,-1.5%,97,-11.8%,27,+1.7%,62,-0.7%
Jahlil Okafor,22.9,NOP,Big,894,46,+0.1%,84,-3.3%,36,+1.1%,84,-5.0%,65,-1.1%,27,+3.1%,15,+3.0%,12,+2.9%
Victor Oladipo,26.5,IND,Wing,1139,54,-0.2%,49,+0.1%,97,-6.9%,77,-3.6%,96,-5.6%,24,+3.7%,23,+2.1%,17,+2.4%
Kelly Olynyk,27.5,MIA,Big,1782,18,+1.8%,52,-0.1%,79,-2.9%,19,+3.4%,52,-0.3%,41,+1.4%,13,+3.4%,13,+2.8%
Kelly Oubre,22.9,WAS,Forward,726,48,+0.0%,92,-4.5%,12,+4.7%,69,-2.6%,17,+2.4%,1,+15.7%,85,-3.2%,47,+0.3%
Kelly Oubre,22.9,PHX,Forward,1168,67,-0.9%,60,-0.7%,51,+0.0%,50,-0.3%,49,-0.2%,61,-1.7%,77,-2.3%,78,-2.1%
Zaza Pachulia,34.7,DET,Big,836,69,-1.0%,29,+1.6%,76,-2.4%,82,-4.4%,87,-3.3%,55,-0.8%,24,+1.9%,31,+1.3%
Jabari Parker,23.6,CHI,Big,1028,18,+1.8%,51,-0.1%,7,+5.8%,29,+2.2%,7,+4.3%,72,-3.8%,15,+3.1%,26,+1.6%
Jabari Parker,23.6,WAS,Big,673,94,-3.3%,86,-3.4%,39,+0.8%,78,-3.9%,66,-1.2%,64,-2.6%,92,-4.6%,93,-4.2%
Tony Parker,36.5,CHA,Combo,985,80,-1.6%,84,-3.3%,5,+6.6%,59,-1.1%,11,+3.3%,92,-8.1%,65,-1.1%,83,-2.7%
Chandler Parsons,30.0,MEM,Forward,495,70,-1.1%,8,+4.7%,30,+1.5%,91,-6.6%,77,-1.9%,20,+4.3%,96,-6.1%,90,-3.7%
Patrick Patterson,29.6,OKC,Big,828,50,-0.1%,25,+2.1%,51,-0.0%,83,-4.8%,76,-1.8%,74,-4.2%,45,+0.5%,61,-0.7%
Chris Paul,33.5,HOU,Point,1845,48,-0.0%,22,+2.4%,62,-1.0%,91,-6.6%,85,-2.8%,51,-0.1%,52,-0.0%,51,-0.0%
Cameron Payne,24.2,CHI,Point,491,12,+2.3%,54,-0.3%,80,-3.2%,29,+2.2%,59,-0.7%,43,+1.2%,5,+5.1%,5,+4.3%
Cameron Payne,24.2,CLE,Point,159,67,-0.9%,90,-4.1%,2,+9.4%,99,-15.0%,41,+0.4%,5,+8.7%,15,+3.0%,4,+4.5%
Elfrid Payton,24.7,NOP,Point,1244,9,+2.6%,30,+1.5%,51,+0.0%,25,+2.6%,31,+1.1%,14,+5.8%,21,+2.4%,11,+3.1%
Mason Plumlee,28.7,DEN,Big,1712,79,-1.6%,92,-4.6%,45,+0.4%,26,+2.5%,29,+1.2%,67,-3.0%,33,+1.2%,50,-0.0%
Miles Plumlee,30.2,ATL,Big,143,1,+5.5%,6,+5.4%,13,+4.4%,97,-10.2%,71,-1.6%,1,+16.6%,3,+5.7%,1,+7.8%
Jakob Poeltl,23.0,SAS,Big,1191,56,-0.3%,53,-0.2%,38,+0.9%,41,+0.6%,35,+0.8%,84,-5.9%,54,-0.3%,70,-1.4%
Quincy Pondexter,30.6,SAS,Wing,169,42,+0.3%,0,+11.0%,97,-7.6%,91,-6.6%,98,-7.1%,28,+3.1%,99,-9.6%,97,-6.1%
Otto Porter,25.4,WAS,Forward,1186,56,-0.3%,74,-2.1%,44,+0.5%,19,+3.6%,24,+1.6%,50,+0.1%,37,+1.0%,40,+0.8%
Otto Porter,25.4,CHI,Forward,492,34,+0.7%,4,+6.2%,86,-4.2%,1,+11.7%,16,+2.5%,13,+5.9%,89,-4.0%,74,-1.8%
Bobby Portis,23.7,CHI,Big,526,3,+3.7%,11,+3.9%,46,+0.4%,84,-5.0%,74,-1.7%,49,+0.3%,5,+5.2%,7,+4.0%
Bobby Portis,23.7,WAS,Big,763,50,-0.0%,13,+3.8%,64,-1.2%,38,+0.9%,52,-0.3%,88,-7.0%,49,+0.2%,68,-1.3%
Dwight Powell,27.3,DAL,Big,1609,5,+3.3%,27,+1.8%,24,+2.4%,36,+1.1%,21,+1.9%,2,+14.0%,33,+1.2%,6,+4.1%
Norman Powell,25.4,TOR,Wing,1073,27,+1.1%,47,+0.2%,32,+1.3%,74,-3.2%,53,-0.4%,32,+2.4%,24,+1.9%,21,+2.0%
Taurean Prince,24.6,ATL,Wing,1550,19,+1.8%,45,+0.3%,66,-1.3%,6,+6.7%,18,+2.3%,63,-2.0%,18,+2.7%,27,+1.5%
Julius Randle,23.9,NOP,Big,2224,52,-0.1%,50,+0.0%,61,-0.9%,11,+5.2%,25,+1.6%,78,-4.9%,64,-1.0%,74,-1.8%
JJ Redick,34.4,PHI,Wing,2378,91,-2.9%,37,+0.9%,99,-9.0%,81,-4.2%,98,-7.1%,75,-4.4%,69,-1.4%,77,-2.0%
Josh Richardson,25.1,MIA,Wing,2524,60,-0.5%,38,+0.8%,82,-3.6%,31,+1.9%,67,-1.3%,84,-5.9%,26,+1.8%,56,-0.4%
Austin Rivers,26.3,WAS,Combo,644,81,-1.8%,12,+3.8%,98,-7.7%,63,-1.7%,95,-5.1%,5,+8.4%,93,-5.2%,82,-2.7%
Austin Rivers,26.3,HOU,Combo,1296,70,-1.1%,15,+3.2%,56,-0.6%,11,+5.2%,28,+1.3%,59,-1.3%,95,-5.7%,93,-4.4%
Glenn Robinson III,24.8,DET,Wing,546,71,-1.1%,73,-2.1%,4,+7.3%,15,+4.4%,3,+6.4%,84,-5.9%,83,-3.1%,91,-3.9%
Rajon Rondo,32.7,LAL,Point,1360,12,+2.3%,10,+4.1%,49,+0.2%,88,-5.8%,81,-2.3%,38,+1.7%,31,+1.3%,30,+1.4%
Derrick Rose,30.1,MIN,Combo,1379,82,-1.8%,66,-1.2%,94,-5.8%,73,-3.1%,94,-4.8%,44,+1.0%,41,+0.7%,41,+0.7%
Terrence Ross,27.7,ORL,Wing,2115,79,-1.6%,64,-1.1%,79,-3.0%,76,-3.5%,87,-3.1%,34,+2.2%,72,-1.8%,64,-0.9%
Terry Rozier,24.6,BOS,Combo,1700,56,-0.3%,62,-0.9%,50,+0.1%,47,+0.0%,45,+0.1%,20,+4.5%,73,-1.9%,56,-0.3%
Ricky Rubio,28.0,UTA,Point,1895,17,+2.0%,31,+1.5%,70,-1.6%,12,+5.1%,31,+1.0%,21,+4.0%,19,+2.6%,13,+2.8%
D'Angelo Russell,22.7,BKN,Combo,2441,42,+0.3%,75,-2.2%,64,-1.2%,62,-1.6%,68,-1.3%,85,-6.1%,7,+4.6%,19,+2.2%
Domantas Sabonis,22.5,IND,Big,1802,50,-0.1%,16,+3.1%,7,+5.9%,50,-0.3%,11,+3.4%,71,-3.6%,77,-2.4%,82,-2.7%
JaKarr Sampson,25.6,CHI,Big,121,97,-4.4%,100,-11.9%,96,-6.8%,47,0.0%,84,-2.6%,6,+7.9%,63,-0.9%,44,+0.5%
Dario Saric,24.6,PHI,Big,393,13,+2.2%,11,+4.0%,76,-2.4%,18,+3.9%,45,+0.1%,100,-17.9%,2,+6.3%,24,+1.7%
Dario Saric,24.6,MIN,Big,1603,11,+2.5%,15,+3.2%,79,-3.0%,46,+0.1%,75,-1.8%,49,+0.2%,9,+4.3%,13,+2.9%
Tomas Satoransky,27.0,WAS,Point,2105,47,+0.1%,15,+3.3%,42,+0.6%,72,-2.9%,59,-0.7%,91,-7.7%,52,-0.1%,72,-1.7%
Dennis Schroder,25.1,OKC,Combo,2293,40,+0.4%,61,-0.8%,46,+0.4%,16,+4.2%,22,+1.8%,62,-1.9%,40,+0.8%,49,+0.1%
Mike Scott,30.3,LAC,Big,699,79,-1.6%,30,+1.5%,40,+0.7%,61,-1.4%,49,-0.1%,97,-11.6%,71,-1.7%,89,-3.5%
