Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Jalen Brunson,27.2,NYK,Point,2721,63,54.5%,30,19%,95,36%,84,16%,95,52%,28,4%,28,26%,23,30%
Thomas Bryant,26.3,MIA,Big,420,56,57.7%,61,57%,59,23%,77,6%,62,30%,47,4%,43,9%,39,13%
Kobe Bufkin,20.1,ATL,Combo,167,8,42.8%,29,18%,34,18%,98,26%,86,44%,53,10%,38,28%,37,38%
Reggie Bullock,32.6,HOU,Wing,334,93,61.7%,3,5%,3,3%,52,5%,9,8%,100,40%,81,47%,98,87%
Alec Burks,32.3,NYK,Wing,304,4,39.3%,26,18%,69,20%,89,14%,82,34%,46,16%,54,32%,50,47%
Alec Burks,32.3,DET,Wing,894,39,52.2%,11,12%,71,21%,82,12%,81,33%,49,16%,70,39%,62,55%
Jared Butler,23.2,WAS,Combo,471,41,51.3%,85,33%,79,30%,7,3%,57,33%,35,8%,29,26%,23,34%
Jimmy Butler,34.1,MIA,Forward,2042,51,53.6%,73,41%,98,36%,75,9%,95,44%,18,8%,4,7%,5,15%
Jamal Cain,24.6,MIA,Forward,222,10,47.0%,74,41%,73,22%,23,3%,52,25%,76,24%,10,11%,32,34%
Kentavious Caldwell-Pope,30.7,DEN,Wing,2400,71,56.6%,42,23%,25,10%,93,16%,63,27%,66,20%,46,30%,54,51%
Toumani Camara,23.5,POR,Forward,1677,28,51.5%,83,46%,47,17%,14,1%,32,18%,53,17%,35,19%,36,36%
Clint Capela,29.5,ATL,Big,1882,50,57.2%,89,80%,46,20%,12,0%,37,20%,0,0%,0,0%,0,0%
Jevon Carter,28.1,CHI,Combo,966,23,48.3%,3,6%,23,15%,84,15%,44,30%,80,17%,93,47%,90,64%
Wendell Carter,24.5,ORL,Big,1404,70,60.0%,45,45%,31,16%,59,3%,35,19%,81,15%,63,21%,73,36%
Alex Caruso,29.7,CHI,Wing,2039,86,59.6%,54,26%,35,12%,34,3%,27,15%,74,22%,63,36%,68,58%
Julian Champagnie,22.3,SAS,Forward,1397,46,53.2%,38,26%,7,7%,16,1%,2,8%,78,24%,91,41%,90,66%
Justin Champagnie,22.3,WAS,Big,211,6,46.8%,34,36%,3,8%,32,2%,3,9%,98,29%,74,26%,91,55%
Max Christie,20.7,LAL,Wing,829,55,53.9%,47,25%,71,21%,68,8%,70,29%,76,23%,30,24%,46,46%
Sidy Cissoko,19.6,SAS,Forward,114,7,46.4%,98,60%,34,14%,0,0%,16,14%,44,14%,12,11%,15,26%
Brandon Clarke,27.1,MEM,Big,131,32,54.8%,12,26%,100,49%,93,16%,100,65%,52,5%,34,4%,35,9%
Jordan Clarkson,31.4,UTA,Wing,1672,13,47.4%,29,20%,99,37%,67,8%,96,45%,7,5%,45,30%,20,35%
Nicolas Claxton,24.5,BKN,Big,2112,79,62.9%,83,71%,74,27%,34,2%,59,29%,26,1%,20,0%,20,1%
Noah Clowney,19.3,BKN,Forward,318,91,61.5%,93,51%,53,18%,0,0%,33,18%,68,22%,9,10%,26,31%
Amir Coffey,26.4,LAC,Forward,1365,80,58.6%,26,23%,52,18%,67,8%,56,26%,90,28%,43,23%,72,51%
John Collins,26.1,UTA,Big,1898,65,59.0%,43,43%,61,24%,66,5%,60,29%,74,13%,57,16%,60,29%
Zach Collins,25.9,SAS,Big,1502,25,53.4%,37,37%,75,28%,79,8%,81,35%,41,3%,72,25%,59,28%
Mike Conley,36.1,MIN,Point,2193,98,59.8%,7,13%,37,22%,19,5%,23,26%,88,15%,88,46%,95,61%
Pat Connaughton,30.8,MIL,Wing,1638,59,54.7%,48,25%,15,8%,3,0%,8,8%,87,28%,68,39%,84,67%
Bilal Coulibaly,19.3,WAS,Wing,1596,28,49.9%,88,42%,48,15%,46,4%,44,19%,70,21%,17,18%,29,39%
Ricky Council,22.2,PHI,Wing,222,22,49.4%,90,44%,93,29%,53,5%,84,34%,19,8%,5,13%,3,21%
Robert Covington,32.9,PHI,Big,395,23,53.0%,25,33%,34,16%,27,1%,25,17%,77,14%,87,36%,85,50%
Torrey Craig,32.9,CHI,Forward,1042,62,55.2%,39,27%,19,11%,33,3%,17,14%,93,29%,65,30%,82,59%
Jae Crowder,33.3,MIL,Forward,1142,44,53.1%,9,16%,38,15%,77,10%,51,24%,94,30%,66,30%,84,60%
Cade Cunningham,22.1,DET,Wing,2072,31,50.4%,63,29%,89,26%,94,18%,95,44%,4,4%,27,23%,8,26%
Seth Curry,33.2,DAL,Wing,423,21,49.2%,5,7%,34,12%,99,27%,89,39%,73,22%,50,31%,57,53%
Seth Curry,33.2,CHA,Wing,158,51,53.5%,10,12%,63,18%,97,25%,94,43%,30,12%,57,33%,44,45%
Stephen Curry,35.6,GSW,Point,2419,86,57.7%,9,14%,23,18%,51,10%,30,28%,42,5%,98,52%,91,58%
Dyson Daniels,20.6,NOP,Combo,1253,48,51.9%,81,33%,63,24%,2,2%,30,26%,81,17%,26,24%,42,41%
Anthony Davis,30.6,LAL,Big,2699,46,57.0%,50,49%,85,31%,91,13%,92,44%,33,1%,39,6%,34,7%
Johnny Davis,21.7,WAS,Wing,506,34,50.9%,83,40%,79,23%,74,9%,79,32%,36,14%,10,14%,10,28%
DeMar DeRozan,34.2,CHI,Forward,2987,27,51.1%,35,25%,92,30%,100,31%,99,61%,6,5%,6,9%,3,14%
Donte DiVincenzo,26.7,NYK,Wing,2346,82,58.7%,32,20%,23,9%,14,2%,14,11%,61,19%,88,50%,87,69%
Gradey Dick,19.9,TOR,Forward,1204,52,53.8%,33,25%,24,13%,85,11%,48,23%,66,21%,68,31%,75,52%
Ousmane Dieng,20.4,OKC,Big,274,51,57.3%,9,24%,13,12%,60,3%,17,15%,92,21%,92,40%,94,60%
Spencer Dinwiddie,30.6,BKN,Point,1471,14,48.5%,44,21%,58,25%,14,4%,42,29%,81,12%,70,38%,81,50%
Spencer Dinwiddie,30.6,LAL,Combo,671,45,51.8%,21,15%,52,22%,9,3%,28,25%,90,22%,70,38%,86,60%
Luka Doncic,24.7,DAL,Point,2619,88,57.8%,26,18%,77,28%,77,14%,74,42%,7,2%,67,38%,56,40%
Luguentz Dort,24.5,OKC,Wing,2243,66,55.7%,59,29%,22,9%,62,7%,29,16%,51,17%,69,39%,63,55%
Ayo Dosunmu,23.8,CHI,Combo,2188,91,58.2%,94,39%,28,17%,23,5%,14,22%,87,21%,12,18%,38,39%
Jeff Dowtin,26.5,PHI,Wing,120,100,67.3%,82,39%,12,7%,79,11%,38,18%,14,7%,63,36%,38,43%
Andre Drummond,30.2,CHI,Big,1343,45,56.4%,92,81%,43,19%,0,0%,34,19%,0,0%,0,0%,0,0%
Chris Duarte,26.4,SAC,Wing,661,23,49.5%,40,22%,47,15%,59,6%,50,21%,71,22%,62,35%,65,57%
Kris Dunn,29.6,UTA,Combo,1190,70,54.5%,57,26%,94,38%,5,2%,80,40%,63,13%,19,21%,24,34%
Kevin Durant,35.1,PHX,Big,2789,59,58.2%,4,18%,81,30%,100,26%,98,56%,46,4%,65,22%,57,26%
Jalen Duren,20.0,DET,Big,1777,77,62.1%,82,70%,72,27%,49,3%,61,29%,0,0%,23,0%,16,0%
Tari Eason,22.5,HOU,Forward,474,31,51.6%,96,53%,44,16%,59,6%,43,22%,20,8%,27,17%,14,25%
Anthony Edwards,22.2,MIN,Combo,2766,51,52.6%,76,31%,56,23%,86,15%,72,38%,3,3%,33,27%,17,30%
Kessler Edwards,23.2,SAC,Forward,170,22,50.0%,20,21%,21,12%,63,7%,37,19%,83,26%,72,33%,83,60%
Keon Ellis,23.8,SAC,Combo,911,94,59.8%,23,15%,3,9%,34,7%,7,16%,92,22%,92,47%,94,69%
Joel Embiid,29.6,PHI,Big,1309,44,56.4%,29,35%,72,27%,99,25%,97,52%,28,1%,52,13%,40,13%
Drew Eubanks,26.7,PHX,Big,1132,76,61.6%,67,64%,87,33%,37,2%,79,35%,31,1%,0,0%,21,1%
Tosan Evbuomwan,22.7,DET,Forward,282,93,62.5%,84,46%,50,17%,0,0%,29,17%,85,27%,7,10%,38,37%
Dante Exum,28.3,DAL,Wing,1067,95,63.4%,92,45%,61,18%,32,3%,51,21%,45,15%,18,18%,18,34%
Bruno Fernando,25.2,ATL,Big,625,67,59.1%,85,75%,64,24%,13,0%,48,25%,0,0%,0,0%,0,0%
Dorian Finney-Smith,30.5,BKN,Big,1926,26,53.8%,17,28%,2,7%,28,1%,1,9%,94,24%,93,40%,97,64%
Malachi Flynn,25.5,TOR,Combo,447,24,48.4%,58,26%,14,13%,14,4%,9,17%,57,12%,91,46%,84,57%
Malachi Flynn,25.5,DET,Combo,315,21,48.0%,40,21%,45,21%,92,17%,67,37%,17,6%,63,36%,47,42%
Simone Fontecchio,27.9,UTA,Wing,1124,77,57.5%,43,23%,30,12%,22,2%,22,14%,90,30%,56,33%,76,63%
Simone Fontecchio,27.9,DET,Forward,480,83,59.1%,31,24%,58,19%,58,6%,52,25%,64,20%,67,31%,74,51%
Trent Forrest,25.4,ATL,Combo,352,3,37.8%,73,30%,100,61%,0,0%,97,61%,20,6%,2,3%,2,9%
Evan Fournier,31.0,DET,Wing,535,9,45.5%,7,9%,79,23%,88,14%,87,37%,64,20%,60,34%,58,54%
De'Aaron Fox,25.9,SAC,Point,2655,58,53.4%,33,19%,91,35%,65,12%,88,46%,37,5%,44,29%,37,34%
Javon Freeman-Liberty,24.0,TOR,Point,365,16,48.6%,91,43%,60,25%,12,3%,35,29%,70,9%,16,19%,16,28%
Markelle Fultz,25.4,ORL,Combo,891,26,48.4%,99,46%,93,37%,69,13%,94,50%,5,4%,0,1%,1,4%
Daniel Gafford,25.1,DAL,Big,622,100,78.0%,95,86%,26,14%,0,0%,12,14%,0,0%,0,0%,0,0%
Daniel Gafford,25.1,WAS,Big,1191,94,69.0%,88,78%,48,20%,35,2%,41,22%,0,0%,0,0%,0,0%
Danilo Gallinari,35.2,MIL,Forward,135,6,44.8%,45,29%,89,29%,73,9%,88,38%,9,6%,53,26%,29,32%
Danilo Gallinari,35.2,WAS,Big,385,15,51.5%,6,22%,42,18%,94,17%,79,35%,38,2%,95,42%,79,44%
Darius Garland,23.8,CLE,Point,1899,49,53.1%,51,24%,60,25%,60,11%,63,37%,51,6%,49,33%,53,39%
Keyonte George,20.0,UTA,Point,1964,12,47.1%,12,14%,74,28%,40,8%,60,36%,58,7%,84,43%,79,50%
Paul George,33.5,LAC,Forward,2499,73,57.0%,17,20%,41,15%,98,20%,83,36%,12,7%,83,38%,56,45%
Taj Gibson,38.4,NYK,Big,157,1,30.0%,48,48%,45,19%,92,14%,75,33%,88,19%,0,0%,47,19%
Josh Giddey,21.1,OKC,Forward,1995,36,52.3%,68,39%,87,29%,46,5%,77,34%,27,11%,24,17%,19,28%
Shai Gilgeous-Alexander,25.3,OKC,Point,2550,77,56.8%,77,33%,86,35%,88,16%,93,51%,2,1%,12,15%,5,16%
Anthony Gill,31.0,WAS,Forward,358,45,53.1%,89,47%,83,27%,11,1%,67,28%,23,9%,20,16%,12,25%
Collin Gillespie,24.4,DEN,Point,179,95,59.3%,37,20%,19,16%,33,7%,14,24%,44,5%,95,51%,86,56%
Jacob Gilyard,25.3,MEM,Point,612,100,60.2%,0,4%,0,4%,44,9%,2,13%,100,20%,100,62%,100,82%
Rudy Gobert,31.3,MIN,Big,2592,91,66.4%,95,85%,20,13%,29,1%,14,15%,0,0%,19,0%,14,0%
Jordan Goodwin,25.0,PHX,Point,505,9,43.8%,63,27%,49,22%,37,8%,47,30%,79,11%,47,31%,63,43%
Jordan Goodwin,25.0,MEM,Combo,482,5,39.0%,80,32%,65,25%,77,14%,74,39%,34,7%,17,21%,13,29%
Aaron Gordon,28.1,DEN,Big,2296,61,58.4%,79,69%,14,12%,57,3%,15,15%,58,7%,45,10%,45,17%
Eric Gordon,34.9,PHX,Wing,1879,75,57.1%,44,24%,41,13%,8,1%,23,14%,35,13%,87,49%,74,62%
Devonte' Graham,28.7,SAS,Combo,242,14,44.9%,24,16%,2,9%,13,4%,3,12%,43,9%,98,63%,97,72%
Jerami Grant,29.6,POR,Forward,1829,30,51.6%,53,33%,71,22%,92,15%,87,37%,30,11%,32,18%,24,30%
AJ Green,24.1,MIL,Combo,517,98,61.4%,0,3%,0,2%,49,9%,1,11%,88,21%,99,65%,100,86%
Draymond Green,33.7,GSW,Big,1489,43,56.3%,41,41%,63,24%,39,2%,52,26%,68,10%,66,22%,65,32%
Jalen Green,21.7,HOU,Combo,2601,34,50.1%,83,33%,15,13%,66,12%,27,25%,7,4%,67,38%,45,42%
Javonte Green,30.3,CHI,Big,226,92,67.6%,60,56%,6,9%,0,0%,2,9%,93,23%,48,12%,68,35%
Jeff Green,37.2,HOU,Big,1289,26,53.5%,26,33%,68,25%,68,5%,65,30%,86,18%,61,19%,74,37%
Josh Green,23.0,DAL,Forward,1463,78,58.0%,55,34%,36,14%,40,4%,34,18%,97,32%,22,16%,66,48%
AJ Griffin,20.2,ATL,Forward,128,0,35.9%,2,10%,63,21%,65,8%,68,28%,36,13%,97,49%,87,62%
Quentin Grimes,23.5,DET,Wing,115,0,26.2%,21,17%,28,11%,70,9%,46,20%,55,17%,80,46%,77,63%
Quentin Grimes,23.5,NYK,Wing,874,46,52.6%,39,22%,1,2%,29,3%,3,5%,85,27%,79,46%,92,73%
Rui Hachimura,25.7,LAL,Forward,1785,90,60.8%,70,39%,60,19%,76,10%,71,29%,48,16%,25,17%,28,32%
Ashton Hagans,24.3,POR,Combo,302,15,45.6%,93,39%,74,27%,1,1%,37,28%,8,4%,41,28%,21,32%
Tyrese Haliburton,23.7,IND,Point,2223,81,57.5%,47,22%,28,19%,63,12%,44,30%,35,4%,86,43%,77,48%
Tim Hardaway Jr.,31.6,DAL,Wing,2107,37,51.6%,13,13%,45,14%,90,14%,66,28%,46,15%,76,43%,69,58%
James Harden,34.2,LAC,Combo,2464,69,54.4%,34,19%,38,19%,26,6%,24,25%,10,4%,97,51%,80,56%
Jaden Hardy,20.3,DAL,Combo,852,29,49.2%,36,20%,49,22%,83,14%,66,36%,66,13%,45,31%,53,44%
Gary Harris,29.1,ORL,Wing,1292,74,57.0%,21,18%,31,12%,40,4%,28,16%,92,30%,64,37%,81,67%
Joe Harris,32.2,DET,Forward,163,22,50.0%,8,15%,12,10%,0,0%,4,10%,100,36%,85,38%,97,74%
Tobias Harris,31.3,PHI,Forward,2359,50,53.6%,56,35%,91,30%,81,10%,92,40%,11,7%,31,18%,13,25%
Josh Hart,28.7,NYK,Forward,2678,20,49.6%,67,38%,64,21%,52,5%,55,26%,25,10%,52,26%,35,36%
Isaiah Hartenstein,25.5,NYK,Big,1889,86,65.1%,83,73%,67,25%,32,1%,52,26%,0,0%,24,0%,17,0%
Sam Hauser,25.9,BOS,Forward,1653,97,63.6%,0,9%,2,5%,28,3%,1,8%,79,24%,99,58%,100,83%
Jordan Hawkins,21.5,NOP,Combo,1020,44,51.7%,9,11%,7,9%,76,13%,17,23%,83,17%,94,49%,92,67%
Jaxson Hayes,23.4,LAL,Big,777,99,75.0%,98,88%,8,10%,16,1%,6,11%,25,1%,25,1%,22,1%
Killian Hayes,22.3,DET,Combo,986,16,45.9%,7,9%,99,44%,95,22%,98,66%,29,7%,10,18%,7,25%
Gordon Hayward,33.6,OKC,Forward,419,55,54.3%,64,37%,76,23%,93,15%,89,38%,24,9%,18,15%,11,24%
Gordon Hayward,33.6,CHA,Wing,797,32,50.5%,52,26%,98,35%,96,20%,98,55%,8,5%,6,13%,2,19%
Scoot Henderson,19.7,POR,Point,1744,7,43.4%,74,33%,47,22%,79,15%,65,37%,30,4%,30,26%,26,30%
Taylor Hendricks,19.9,UTA,Forward,818,57,54.5%,30,24%,45,16%,39,4%,38,20%,96,31%,51,26%,80,56%
Tyler Herro,23.8,MIA,Combo,1405,62,53.3%,14,13%,77,29%,85,15%,88,44%,19,6%,69,38%,51,43%
Buddy Hield,30.9,IND,Wing,1328,78,57.6%,35,21%,9,7%,43,4%,13,11%,31,13%,95,56%,86,68%
Buddy Hield,30.9,PHI,Wing,811,65,55.7%,31,20%,21,9%,71,9%,36,18%,40,14%,84,48%,75,62%
Haywood Highsmith,26.9,MIA,Forward,1316,75,57.3%,34,25%,42,15%,17,2%,25,17%,81,26%,71,33%,81,58%
Aaron Holiday,27.1,HOU,Combo,1174,74,55.0%,30,18%,51,22%,48,9%,49,31%,59,12%,71,39%,70,51%
Jrue Holiday,33.4,BOS,Combo,2255,90,58.2%,50,23%,55,23%,45,9%,51,32%,64,13%,51,32%,58,45%
Justin Holiday,34.6,DEN,Combo,785,97,61.0%,26,17%,1,2%,53,9%,2,12%,100,36%,56,35%,95,71%
Richaun Holmes,30.0,DAL,Big,164,47,57.1%,86,76%,60,24%,0,0%,45,24%,0,0%,0,0%,0,0%
Richaun Holmes,30.0,WAS,Big,317,41,56.3%,75,66%,81,30%,26,1%,68,31%,37,2%,28,1%,27,3%
Chet Holmgren,21.5,OKC,Big,2411,72,60.0%,40,41%,50,21%,72,6%,53,26%,43,4%,80,29%,66,33%
Al Horford,37.4,BOS,Big,1735,84,64.1%,10,25%,12,12%,54,3%,15,15%,94,25%,86,36%,95,60%
Talen Horton-Tucker,22.9,UTA,Combo,973,17,46.9%,84,33%,69,26%,21,5%,48,31%,41,8%,36,28%,31,36%
Danuel House,30.4,PHI,Wing,450,42,52.5%,95,47%,18,9%,69,9%,33,17%,80,25%,4,11%,21,35%
Caleb Houstan,20.8,ORL,Wing,716,58,54.6%,1,4%,0,1%,16,2%,0,3%,98,38%,92,54%,100,93%
Kevin Huerter,25.2,SAC,Wing,1547,61,55.1%,27,19%,59,18%,46,4%,54,22%,26,11%,86,48%,70,59%
DeAndre Hunter,25.9,ATL,Forward,1674,58,54.8%,25,23%,68,21%,89,13%,78,34%,45,15%,59,28%,49,42%
Matthew Hurt,23.5,MEM,Big,101,5,46.6%,3,17%,8,10%,96,20%,65,30%,76,13%,94,40%,89,53%
Nah'Shon Hyland,23.1,LAC,Combo,444,59,53.0%,48,23%,41,20%,27,6%,31,26%,31,7%,84,43%,69,51%
Joe Ingles,36.1,ORL,Wing,1151,88,59.7%,12,13%,62,18%,4,0%,41,19%,44,15%,91,54%,88,69%
