Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Charlie Bell,27.6,MIL,Wing,2807,76,-1.5%,42,+0.4%,41,+0.3%,53,-0.3%,48,-0.0%,57,-0.2%,55,-0.3%,58,-0.4%
Raja Bell,30.1,PHX,Wing,2905,71,-1.2%,61,-0.6%,40,+0.4%,67,-1.1%,60,-0.7%,45,+0.1%,24,+1.2%,27,+1.4%
Mike Bibby,28.5,SAC,Point,2775,35,+0.8%,57,-0.5%,9,+2.2%,64,-1.0%,32,+1.2%,54,-0.1%,66,-0.7%,64,-0.7%
Andris Biedrins,20.6,GSW,Big,2372,70,-1.1%,95,-4.4%,7,+2.4%,27,+1.6%,5,+4.0%,59,-0.2%,36,+0.6%,43,+0.4%
Chauncey Billups,30.1,DET,Point,2527,40,+0.5%,5,+4.1%,16,+1.4%,99,-5.6%,92,-4.1%,73,-0.6%,36,+0.6%,51,+0.1%
Steve Blake,26.7,MIL,Point,555,14,+2.1%,92,-3.7%,15,+1.6%,39,+0.7%,20,+2.3%,32,+0.5%,29,+1.0%,26,+1.4%
Steve Blake,26.7,DEN,Point,1617,36,+0.6%,39,+0.6%,23,+1.1%,58,-0.6%,38,+0.6%,45,+0.1%,79,-1.3%,70,-1.2%
Will Blalock,23.1,DET,Point,154,92,-3.0%,85,-2.7%,38,+0.4%,2,+6.4%,1,+6.8%,99,-2.2%,87,-2.0%,96,-4.2%
Andray Blatche,20.2,WAS,Big,623,54,-0.2%,49,-0.1%,96,-3.6%,8,+3.1%,56,-0.5%,64,-0.3%,31,+0.9%,41,+0.6%
Mark Blount,30.9,MIN,Big,2539,33,+0.8%,16,+2.6%,74,-1.1%,6,+3.8%,16,+2.7%,97,-2.0%,97,-3.3%,98,-5.3%
Keith Bogans,26.5,ORL,Wing,957,37,+0.6%,76,-1.8%,20,+1.2%,59,-0.6%,37,+0.7%,69,-0.4%,18,+1.6%,32,+1.1%
Andrew Bogut,21.9,MIL,Big,2250,50,+0.0%,79,-2.0%,13,+1.8%,47,+0.1%,25,+1.9%,58,-0.2%,44,+0.3%,49,+0.1%
Matt Bonner,26.6,SAS,Big,507,4,+4.3%,56,-0.4%,64,-0.6%,77,-1.8%,83,-2.5%,50,-0.0%,7,+2.9%,11,+2.9%
Josh Boone,21.9,NJN,Big,608,95,-3.7%,8,+3.6%,95,-3.1%,21,+1.9%,67,-1.2%,83,-0.9%,82,-1.5%,87,-2.4%
Calvin Booth,30.5,WAS,Big,365,90,-2.7%,66,-1.1%,76,-1.3%,21,+1.9%,37,+0.6%,30,+0.5%,50,-0.0%,42,+0.5%
Carlos Boozer,24.9,UTA,Big,2541,76,-1.6%,12,+2.9%,57,-0.3%,76,-1.7%,78,-2.1%,72,-0.5%,57,-0.3%,66,-0.8%
Chris Bosh,22.6,TOR,Big,2652,87,-2.4%,91,-3.2%,8,+2.2%,49,+0.0%,21,+2.2%,50,-0.0%,29,+0.9%,35,+0.9%
Bruce Bowen,35.4,SAS,Wing,2456,99,-5.4%,21,+2.0%,47,+0.1%,36,+0.9%,34,+1.0%,73,-0.6%,91,-2.4%,92,-3.0%
Earl Boykins,30.4,DEN,Point,865,78,-1.7%,65,-1.0%,2,+3.8%,89,-2.9%,35,+0.9%,25,+0.7%,63,-0.5%,48,+0.2%
Earl Boykins,30.4,MIL,Point,1141,36,+0.7%,1,+5.9%,83,-1.6%,72,-1.4%,88,-3.1%,58,-0.2%,93,-2.6%,91,-2.8%
Cedric Bozeman,23.7,ATL,Combo,184,96,-4.0%,11,+3.2%,70,-0.9%,83,-2.3%,89,-3.2%,39,+0.3%,57,-0.3%,53,0.0%
Elton Brand,27.6,LAC,Big,3071,9,+2.6%,22,+1.9%,14,+1.6%,86,-2.6%,64,-1.0%,67,-0.4%,63,-0.5%,67,-0.9%
Ronnie Brewer,21.6,UTA,Wing,608,16,+1.9%,8,+3.6%,14,+1.7%,74,-1.5%,45,+0.2%,90,-1.4%,92,-2.4%,95,-3.8%
Primoz Brezec,27.1,CHA,Big,827,13,+2.2%,93,-3.8%,13,+1.7%,18,+2.1%,6,+3.9%,62,-0.2%,47,+0.1%,54,-0.1%
Andre Brown,25.5,SEA,Big,224,98,-4.6%,14,+2.7%,61,-0.5%,98,-5.1%,97,-5.6%,72,-0.5%,4,+3.4%,12,+2.9%
Dee Brown,22.2,UTA,Point,372,62,-0.7%,99,-6.7%,9,+2.1%,30,+1.4%,9,+3.5%,7,+1.7%,19,+1.5%,9,+3.2%
Devin Brown,27.8,NOH,Combo,1613,84,-2.0%,20,+2.0%,36,+0.5%,7,+3.5%,6,+4.0%,99,-2.7%,97,-3.3%,99,-6.0%
Kwame Brown,24.6,LAL,Big,1129,6,+3.5%,51,-0.2%,27,+0.9%,24,+1.8%,16,+2.7%,98,-2.1%,61,-0.5%,89,-2.6%
P.J. Brown,37.0,CHI,Big,1443,42,+0.4%,76,-1.9%,43,+0.3%,10,+2.9%,12,+3.1%,51,-0.0%,77,-1.2%,72,-1.3%
Shannon Brown,20.9,CLE,Wing,160,1,+7.0%,2,+4.8%,79,-1.4%,97,-4.6%,98,-6.1%,70,-0.5%,15,+1.7%,30,+1.3%
Kobe Bryant,28.2,LAL,Wing,3136,76,-1.6%,30,+1.3%,47,+0.0%,42,+0.5%,38,+0.5%,94,-1.5%,58,-0.3%,80,-1.9%
Greg Buckner,30.1,DAL,Wing,1278,51,-0.0%,70,-1.5%,73,-1.0%,35,+1.0%,48,+0.0%,37,+0.3%,26,+1.1%,25,+1.4%
Pat Burke,32.9,PHX,Big,119,23,+1.4%,69,-1.3%,58,-0.3%,5,+3.9%,8,+3.6%,82,-0.9%,80,-1.4%,85,-2.2%
Caron Butler,26.6,WAS,Wing,2458,39,+0.5%,29,+1.4%,26,+1.0%,75,-1.7%,60,-0.7%,91,-1.4%,33,+0.8%,62,-0.6%
Rasual Butler,27.4,NOH,Wing,2159,93,-3.3%,36,+0.8%,37,+0.4%,58,-0.6%,49,-0.1%,36,+0.4%,74,-1.1%,63,-0.7%
Andrew Bynum,19.0,LAL,Big,1773,83,-2.0%,85,-2.7%,15,+1.5%,18,+2.1%,8,+3.6%,35,+0.4%,78,-1.3%,67,-0.9%
Jose Calderon,25.1,TOR,Point,1582,17,+1.8%,22,+1.9%,66,-0.7%,96,-4.1%,96,-4.8%,13,+1.4%,19,+1.5%,11,+2.9%
Marcus Camby,32.6,DEN,Big,2360,44,+0.3%,43,+0.4%,96,-3.6%,16,+2.4%,67,-1.2%,56,-0.1%,29,+1.0%,37,+0.9%
Brian Cardinal,29.5,MEM,Forward,307,45,+0.3%,94,-4.2%,83,-1.6%,4,+4.4%,16,+2.7%,3,+2.6%,74,-1.1%,24,+1.5%
Rodney Carney,22.6,PHI,Forward,1110,37,+0.6%,5,+4.1%,79,-1.4%,74,-1.6%,87,-3.0%,32,+0.5%,82,-1.6%,69,-1.1%
Matt Carroll,26.2,CHA,Wing,1851,32,+0.8%,51,-0.1%,36,+0.5%,50,-0.1%,42,+0.4%,43,+0.2%,60,-0.4%,56,-0.2%
Vince Carter,29.8,NJN,Wing,3116,16,+1.9%,78,-2.0%,60,-0.4%,28,+1.5%,34,+1.0%,34,+0.4%,37,+0.6%,34,+1.0%
Sam Cassell,37.0,LAC,Point,1404,69,-1.1%,84,-2.6%,57,-0.3%,42,+0.5%,45,+0.2%,17,+1.0%,21,+1.4%,16,+2.5%
Tyson Chandler,24.1,NOH,Big,2520,25,+1.3%,40,+0.6%,52,-0.1%,37,+0.9%,36,+0.7%,73,-0.5%,68,-0.8%,74,-1.3%
Josh Childress,23.4,ATL,Wing,1987,91,-2.8%,20,+2.0%,81,-1.5%,48,+0.1%,70,-1.4%,79,-0.8%,46,+0.2%,61,-0.6%
Speedy Claxton,28.5,ATL,Point,1050,79,-1.7%,73,-1.7%,30,+0.7%,15,+2.4%,12,+3.2%,55,-0.1%,79,-1.3%,76,-1.5%
Jarron Collins,27.9,UTA,Big,896,52,-0.1%,98,-5.6%,38,+0.4%,5,+3.8%,4,+4.2%,9,+1.5%,55,-0.2%,28,+1.3%
Jason Collins,27.9,NJN,Big,1841,72,-1.3%,98,-5.1%,10,+2.0%,5,+4.2%,1,+6.3%,56,-0.1%,74,-1.1%,71,-1.2%
Mardy Collins,22.2,NYK,Wing,720,40,+0.5%,70,-1.5%,97,-3.6%,15,+2.4%,67,-1.2%,2,+2.9%,55,-0.2%,13,+2.7%
Nick Collison,26.0,SEA,Big,2372,94,-3.4%,84,-2.5%,4,+2.7%,49,-0.0%,17,+2.7%,58,-0.2%,51,-0.0%,55,-0.2%
Brian Cook,25.9,LAL,Big,1012,62,-0.6%,33,+1.1%,91,-2.3%,12,+2.6%,43,+0.3%,23,+0.8%,88,-2.2%,74,-1.3%
Jamal Crawford,26.6,NYK,Wing,2165,46,+0.3%,12,+3.0%,14,+1.6%,92,-3.2%,72,-1.6%,95,-1.7%,42,+0.3%,75,-1.4%
Austin Croshere,31.5,DAL,Big,615,86,-2.2%,24,+1.8%,78,-1.4%,93,-3.4%,96,-4.8%,15,+1.2%,14,+1.8%,10,+3.0%
Eddy Curry,23.9,NYK,Big,2841,4,+4.1%,38,+0.8%,5,+2.6%,37,+0.9%,9,+3.5%,88,-1.2%,96,-3.1%,97,-4.3%
Samuel Dalembert,26.5,PHI,Big,2528,89,-2.6%,72,-1.6%,22,+1.2%,26,+1.6%,16,+2.8%,46,+0.1%,79,-1.3%,72,-1.2%
Erick Dampier,31.3,DAL,Big,1900,67,-1.0%,10,+3.5%,25,+1.0%,33,+1.2%,22,+2.2%,93,-1.5%,99,-4.1%,99,-5.6%
Antonio Daniels,31.6,WAS,Point,1726,68,-1.0%,54,-0.3%,78,-1.4%,94,-3.5%,96,-4.9%,4,+2.4%,7,+2.8%,3,+5.1%
Marquis Daniels,25.8,IND,Wing,772,36,+0.6%,9,+3.5%,74,-1.1%,91,-3.2%,93,-4.2%,26,+0.7%,48,+0.1%,39,+0.8%
Baron Davis,27.6,GSW,Point,2206,83,-2.0%,61,-0.6%,19,+1.3%,75,-1.7%,52,-0.4%,16,+1.1%,52,-0.1%,35,+1.0%
Dale Davis,37.6,DET,Big,457,96,-4.0%,41,+0.5%,0,+5.4%,95,-3.7%,29,+1.7%,93,-1.5%,66,-0.7%,84,-2.2%
Paul Davis,22.3,LAC,Big,102,77,-1.6%,26,+1.6%,1,+3.9%,49,-0.1%,6,+3.8%,99,-2.7%,94,-2.7%,99,-5.4%
Ricky Davis,27.1,MIN,Wing,3010,80,-1.8%,37,+0.8%,61,-0.5%,25,+1.6%,33,+1.2%,75,-0.6%,79,-1.3%,82,-2.0%
Carlos Delfino,24.2,DET,Wing,1277,87,-2.3%,65,-1.1%,80,-1.4%,55,-0.4%,74,-1.8%,10,+1.5%,21,+1.4%,11,+2.9%
Luol Deng,21.5,CHI,Forward,3060,41,+0.5%,43,+0.3%,40,+0.4%,61,-0.8%,54,-0.4%,70,-0.5%,37,+0.6%,50,+0.1%
Boris Diaw,24.5,PHX,Big,2242,27,+1.3%,53,-0.3%,65,-0.6%,57,-0.5%,66,-1.1%,58,-0.2%,18,+1.6%,27,+1.4%
Yakhouba Diawara,24.2,DEN,Wing,1138,85,-2.1%,48,-0.0%,32,+0.6%,61,-0.8%,50,-0.1%,29,+0.5%,59,-0.4%,48,+0.2%
Dan Dickau,28.1,POR,Combo,387,97,-4.5%,99,-6.6%,64,-0.6%,4,+4.8%,4,+4.2%,12,+1.4%,27,+1.0%,16,+2.5%
Travis Diener,24.7,ORL,Point,244,53,-0.1%,6,+3.8%,90,-2.2%,94,-3.5%,97,-5.7%,1,+3.3%,81,-1.4%,22,+1.9%
Ike Diogu,23.1,GSW,Big,199,92,-3.1%,30,+1.3%,87,-1.9%,1,+7.1%,2,+5.2%,90,-1.3%,100,-5.1%,100,-6.4%
Ike Diogu,23.1,IND,Big,494,99,-5.1%,19,+2.1%,65,-0.7%,35,+1.0%,43,+0.3%,83,-0.9%,82,-1.6%,88,-2.5%
DeSagana Diop,24.8,DAL,Big,1400,73,-1.4%,93,-3.9%,52,-0.1%,16,+2.4%,21,+2.2%,30,+0.5%,24,+1.2%,23,+1.7%
Juan Dixon,28.1,POR,Combo,1211,87,-2.3%,54,-0.3%,86,-1.8%,66,-1.0%,86,-2.9%,53,-0.1%,5,+3.2%,9,+3.2%
Juan Dixon,28.1,TOR,Wing,661,10,+2.4%,1,+5.4%,89,-2.0%,100,-6.4%,99,-8.4%,23,+0.8%,11,+2.2%,10,+3.0%
Michael Doleac,29.4,MIA,Big,639,14,+2.1%,55,-0.4%,32,+0.6%,64,-1.0%,52,-0.3%,10,+1.5%,69,-0.8%,40,+0.7%
Keyon Dooling,26.5,ORL,Combo,1395,38,+0.6%,6,+3.9%,68,-0.8%,83,-2.3%,88,-3.1%,34,+0.4%,77,-1.3%,66,-0.8%
Quincy Douby,22.5,SAC,Combo,286,86,-2.2%,18,+2.2%,89,-2.0%,99,-5.6%,99,-7.7%,4,+2.3%,5,+3.2%,2,+5.5%
Chris Duhon,24.2,CHI,Point,1850,64,-0.8%,6,+3.8%,59,-0.4%,68,-1.1%,70,-1.6%,62,-0.2%,87,-2.1%,86,-2.3%
Tim Duncan,30.5,SAS,Big,2720,97,-4.4%,39,+0.7%,67,-0.7%,14,+2.5%,27,+1.8%,60,-0.2%,90,-2.2%,87,-2.4%
Mike Dunleavy,26.1,GSW,Forward,1001,84,-2.1%,52,-0.2%,58,-0.4%,74,-1.5%,75,-1.9%,9,+1.6%,39,+0.5%,21,+2.1%
Mike Dunleavy,26.1,IND,Wing,1518,77,-1.6%,89,-3.0%,33,+0.6%,12,+2.8%,9,+3.4%,85,-1.0%,36,+0.6%,58,-0.4%
Monta Ellis,21.0,GSW,Combo,2601,44,+0.3%,23,+1.8%,65,-0.7%,73,-1.5%,80,-2.2%,42,+0.2%,45,+0.2%,44,+0.4%
Francisco Elson,30.7,SAS,Big,1289,52,-0.0%,55,-0.4%,9,+2.2%,48,+0.0%,22,+2.2%,76,-0.7%,75,-1.1%,80,-1.8%
Melvin Ely,28.5,CHA,Big,186,84,-2.0%,41,+0.6%,18,+1.4%,45,+0.3%,28,+1.7%,82,-0.8%,80,-1.4%,84,-2.2%
Maurice Evans,28.0,LAL,Wing,1704,75,-1.4%,46,+0.1%,58,-0.3%,52,-0.3%,59,-0.6%,18,+1.0%,62,-0.5%,42,+0.5%
Reggie Evans,26.5,DEN,Big,1106,80,-1.8%,76,-1.9%,1,+4.9%,77,-1.8%,11,+3.2%,41,+0.2%,81,-1.5%,73,-1.3%
Daniel Ewing,23.6,LAC,Point,628,96,-4.0%,45,+0.2%,48,+0.0%,25,+1.7%,28,+1.7%,53,-0.1%,85,-1.9%,81,-1.9%
Jordan Farmar,19.9,LAL,Point,1056,89,-2.6%,65,-1.0%,27,+0.9%,61,-0.8%,46,+0.1%,29,+0.6%,43,+0.3%,37,+0.9%
Raymond Felton,22.3,CHA,Combo,2798,55,-0.3%,31,+1.2%,39,+0.4%,84,-2.4%,76,-2.0%,39,+0.3%,39,+0.5%,38,+0.8%
Michael Finley,33.7,SAS,Forward,1730,13,+2.1%,44,+0.3%,62,-0.6%,77,-1.8%,82,-2.4%,43,+0.2%,13,+1.9%,20,+2.1%
Derek Fisher,32.2,UTA,Combo,2280,20,+1.6%,60,-0.6%,92,-2.5%,15,+2.4%,48,-0.1%,88,-1.2%,14,+1.8%,40,+0.7%
T.J. Ford,23.6,TOR,Point,2229,84,-2.0%,79,-2.0%,22,+1.2%,8,+3.1%,4,+4.3%,86,-1.1%,76,-1.2%,85,-2.3%
Danny Fortson,30.6,SEA,Big,153,43,+0.4%,90,-3.1%,29,+0.8%,18,+2.1%,14,+2.9%,100,-3.1%,4,+3.4%,45,+0.3%
Jeff Foster,29.8,IND,Big,1731,20,+1.6%,52,-0.2%,22,+1.2%,65,-1.0%,45,+0.1%,71,-0.5%,38,+0.5%,51,+0.0%
Randy Foye,23.1,MIN,Combo,1832,38,+0.6%,70,-1.5%,24,+1.1%,91,-3.2%,79,-2.2%,11,+1.5%,11,+2.1%,7,+3.6%
Adonal Foyle,31.6,GSW,Big,402,13,+2.2%,23,+1.8%,28,+0.9%,86,-2.5%,71,-1.6%,65,-0.3%,48,+0.1%,55,-0.2%
Steve Francis,29.7,NYK,Combo,1231,48,+0.1%,74,-1.7%,75,-1.1%,20,+2.0%,35,+0.9%,19,+1.0%,53,-0.1%,38,+0.8%
Matt Freije,25.1,ATL,Forward,125,81,-1.8%,100,-7.0%,99,-6.7%,0,+7.7%,34,+1.0%,0,+6.3%,56,-0.3%,2,+6.0%
Channing Frye,23.5,NYK,Big,1885,48,+0.1%,86,-2.8%,29,+0.8%,10,+2.8%,8,+3.6%,68,-0.4%,58,-0.3%,64,-0.7%
Dan Gadzuric,28.7,MIL,Big,806,55,-0.3%,78,-2.0%,66,-0.7%,14,+2.5%,27,+1.8%,34,+0.4%,54,-0.2%,45,+0.3%
Jorge Garbajosa,28.9,TOR,Forward,1900,60,-0.6%,19,+2.1%,60,-0.4%,72,-1.4%,74,-1.8%,64,-0.3%,50,-0.0%,57,-0.3%
Francisco Garcia,24.8,SAC,Wing,1313,92,-2.9%,38,+0.8%,96,-3.4%,48,+0.0%,89,-3.3%,14,+1.3%,22,+1.3%,16,+2.6%
Kevin Garnett,30.5,MIN,Big,2988,88,-2.4%,80,-2.1%,15,+1.5%,29,+1.4%,13,+2.9%,87,-1.1%,44,+0.3%,65,-0.8%
Pat Garrity,30.2,ORL,Big,230,42,+0.4%,15,+2.6%,12,+1.8%,88,-2.8%,65,-1.0%,1,+3.4%,99,-5.0%,78,-1.6%
Pau Gasol,26.3,MEM,Big,2120,35,+0.7%,14,+2.7%,9,+2.1%,87,-2.6%,57,-0.6%,70,-0.5%,83,-1.6%,83,-2.1%
Rudy Gay,20.2,MEM,Forward,2079,78,-1.7%,35,+0.9%,54,-0.2%,66,-1.1%,69,-1.3%,12,+1.4%,72,-1.0%,44,+0.4%
Mickael Gelabale,23.4,SEA,Wing,1151,73,-1.4%,59,-0.5%,49,-0.0%,58,-0.5%,58,-0.6%,29,+0.6%,37,+0.6%,33,+1.1%
Devean George,29.2,DAL,Forward,1214,66,-1.0%,60,-0.6%,56,-0.3%,55,-0.4%,61,-0.7%,24,+0.8%,38,+0.6%,28,+1.3%
Daniel Gibson,20.7,CLE,Combo,946,43,+0.4%,86,-2.8%,8,+2.2%,44,+0.3%,18,+2.6%,59,-0.2%,41,+0.4%,46,+0.2%
Manu Ginobili,29.3,SAS,Wing,2041,61,-0.6%,59,-0.6%,57,-0.3%,70,-1.3%,71,-1.6%,34,+0.4%,14,+1.8%,20,+2.2%
Gordan Giricek,29.4,UTA,Wing,1164,81,-1.8%,89,-3.0%,6,+2.4%,14,+2.5%,2,+4.9%,41,+0.2%,88,-2.1%,81,-1.9%
Ryan Gomes,24.2,BOS,Forward,2265,5,+3.9%,58,-0.5%,78,-1.4%,39,+0.7%,59,-0.7%,40,+0.2%,30,+0.9%,31,+1.2%
Drew Gooden,25.1,CLE,Big,2226,9,+2.5%,6,+3.8%,20,+1.2%,70,-1.2%,48,+0.0%,86,-1.1%,94,-2.7%,95,-3.8%
Ben Gordon,23.6,CHI,Wing,2682,39,+0.6%,66,-1.1%,36,+0.5%,58,-0.6%,49,-0.1%,49,+0.0%,24,+1.2%,31,+1.2%
Joey Graham,24.4,TOR,Forward,1262,46,+0.2%,73,-1.6%,77,-1.3%,26,+1.6%,43,+0.3%,55,-0.1%,21,+1.4%,29,+1.3%
Stephen Graham,24.4,POR,Wing,162,2,+5.0%,88,-3.0%,97,-4.0%,75,-1.7%,97,-5.7%,26,+0.7%,0,+8.0%,0,+8.7%
Danny Granger,23.5,IND,Wing,2754,11,+2.3%,65,-1.1%,48,+0.0%,57,-0.5%,54,-0.5%,27,+0.6%,30,+0.9%,25,+1.5%
Gerald Green,20.8,BOS,Wing,1703,14,+2.1%,39,+0.7%,83,-1.6%,37,+0.9%,59,-0.7%,10,+1.5%,81,-1.5%,52,+0.0%
Willie Green,25.3,PHI,Wing,1816,15,+2.0%,39,+0.7%,42,+0.3%,50,-0.2%,46,+0.1%,52,-0.1%,68,-0.7%,65,-0.8%
Orien Greene,24.7,IND,Combo,211,98,-5.0%,95,-4.3%,97,-3.9%,2,+5.8%,25,+1.9%,9,+1.6%,32,+0.8%,17,+2.4%
Lynn Greer,27.0,MIL,Combo,358,64,-0.8%,26,+1.6%,72,-0.9%,48,+0.0%,63,-0.9%,39,+0.3%,73,-1.0%,63,-0.7%
Adrian Griffin,32.3,CHI,Wing,515,74,-1.4%,86,-2.7%,56,-0.3%,38,+0.8%,39,+0.5%,28,+0.6%,17,+1.6%,19,+2.2%
Richard Hamilton,28.7,DET,Wing,2756,37,+0.6%,70,-1.4%,7,+2.3%,35,+1.0%,10,+3.4%,52,-0.0%,86,-1.9%,82,-1.9%
Matt Harpring,30.4,UTA,Wing,1943,68,-1.0%,95,-4.5%,63,-0.6%,48,+0.0%,58,-0.6%,22,+0.9%,2,+4.2%,3,+5.1%
Al Harrington,26.7,IND,Forward,1204,30,+1.1%,50,-0.1%,5,+2.6%,68,-1.2%,30,+1.4%,49,+0.0%,79,-1.3%,73,-1.3%
