Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Calvin Booth,27.5,SEA,Big,1188,36,-1.2%,64,+1.2%,35,-1.6%,8,-6.0%,10,-4.2%,88,+8.3%,45,-0.4%,69,+2.0%
Carlos Boozer,21.9,CLE,Big,2585,90,+3.2%,70,+1.7%,15,-4.8%,100,+9.2%,89,+3.0%,92,+11.9%,45,-0.4%,81,+3.4%
Curtis Borchardt,23.1,UTA,Big,248,43,-0.6%,95,+6.1%,58,+0.6%,11,-4.8%,12,-3.6%,97,+16.7%,21,-4.1%,71,+2.2%
Chris Bosh,19.6,TOR,Big,2501,75,+1.7%,95,+5.6%,72,+2.3%,48,-0.3%,63,+0.6%,74,+5.0%,21,-4.1%,50,+0.2%
Bruce Bowen,32.4,SAS,Wing,2615,62,+0.5%,63,+1.1%,60,+0.8%,81,+2.7%,75,+1.7%,26,-4.8%,46,-0.3%,36,-1.2%
Ryan Bowen,27.9,DEN,Forward,321,1,-7.7%,1,-13.2%,77,+2.8%,6,-6.6%,11,-3.9%,40,-2.1%,86,+5.2%,83,+3.8%
Earl Boykins,27.4,DEN,Point,1757,40,-0.9%,42,-1.0%,28,-2.3%,71,+1.6%,59,+0.5%,46,-1.1%,85,+5.1%,81,+3.5%
Shawn Bradley,31.6,DAL,Big,731,15,-3.1%,42,-1.0%,43,-0.7%,51,-0.1%,47,-0.4%,21,-5.9%,11,-6.6%,9,-6.5%
Torraye Braggs,27.5,HOU,Big,121,96,+4.4%,24,-2.7%,8,-6.3%,49,-0.2%,14,-3.3%,22,-5.8%,100,+20.4%,99,+12.9%
Elton Brand,24.6,LAC,Big,2670,58,+0.3%,20,-3.2%,61,+0.9%,64,+1.0%,68,+1.0%,93,+12.0%,46,-0.3%,64,+1.6%
J.R. Bremer,23.1,CLE,Combo,385,13,-3.5%,2,-10.2%,2,-9.6%,74,+1.8%,18,-2.9%,94,+12.7%,33,-1.8%,85,+4.1%
Jamison Brewer,22.9,IND,Combo,149,94,+3.9%,43,-0.8%,98,+9.5%,5,-7.1%,57,+0.4%,61,+1.9%,100,+21.1%,99,+11.7%
Devin Brown,24.8,SAS,Combo,514,17,-3.0%,2,-10.4%,49,-0.1%,65,+1.1%,64,+0.7%,69,+3.6%,66,+2.1%,67,+1.8%
Kedrick Brown,22.6,BOS,Wing,398,90,+3.1%,61,+0.7%,98,+10.0%,55,+0.2%,94,+4.1%,79,+5.8%,64,+1.8%,78,+3.2%
Kedrick Brown,22.6,CLE,Combo,546,65,+0.8%,54,+0.2%,12,-5.4%,77,+2.1%,32,-1.5%,95,+13.8%,89,+6.1%,96,+8.2%
Kwame Brown,21.6,WAS,Big,2191,91,+3.4%,91,+4.2%,84,+3.8%,64,+1.0%,78,+2.0%,60,+1.7%,78,+4.0%,80,+3.3%
P.J. Brown,34.0,NOH,Big,2751,64,+0.7%,31,-1.9%,9,-6.1%,98,+8.0%,85,+2.6%,47,-0.7%,63,+1.7%,59,+1.1%
Rick Brunson,31.4,CHI,Point,354,76,+1.7%,45,-0.6%,96,+8.6%,85,+3.4%,96,+5.1%,37,-2.5%,29,-3.0%,23,-3.0%
Kobe Bryant,25.2,LAL,Wing,2441,59,+0.4%,44,-0.8%,25,-2.8%,21,-3.0%,17,-3.0%,92,+11.7%,63,+1.7%,87,+4.7%
Greg Buckner,27.1,PHI,Wing,645,45,-0.6%,61,+0.9%,34,-1.8%,16,-3.7%,20,-2.8%,35,-3.0%,73,+3.1%,62,+1.3%
Caron Butler,23.6,MIA,Wing,2000,48,-0.4%,33,-1.8%,68,+1.7%,66,+1.2%,73,+1.4%,36,-2.8%,70,+2.5%,62,+1.3%
Mitchell Butler,32.9,WAS,Wing,521,83,+2.4%,59,+0.6%,34,-1.7%,83,+3.0%,68,+1.0%,41,-2.0%,79,+4.4%,77,+3.0%
Rasual Butler,24.4,MIA,Wing,625,79,+1.9%,62,+0.9%,64,+1.3%,45,-0.5%,54,+0.2%,93,+11.9%,39,-1.2%,71,+2.3%
Zarko Cabarkapa,22.4,PHX,Forward,559,22,-2.4%,52,+0.0%,60,+0.9%,54,+0.2%,61,+0.5%,7,-13.8%,10,-7.0%,3,-9.6%
Marcus Camby,29.6,DEN,Big,2161,66,+0.8%,38,-1.2%,38,-1.3%,69,+1.4%,60,+0.5%,54,+0.6%,28,-3.1%,29,-2.2%
Elden Campbell,35.3,DET,Big,885,74,+1.6%,58,+0.5%,75,+2.5%,89,+4.1%,91,+3.4%,23,-5.4%,92,+7.2%,82,+3.6%
Brian Cardinal,26.5,GSW,Forward,1603,67,+1.0%,49,-0.2%,32,-2.0%,78,+2.2%,58,+0.4%,85,+7.2%,53,+0.3%,71,+2.2%
Vince Carter,26.8,TOR,Wing,2781,92,+3.4%,90,+4.0%,33,-1.9%,88,+3.9%,77,+1.8%,86,+7.6%,57,+0.9%,85,+4.1%
Sam Cassell,34.0,MIN,Point,2840,94,+3.9%,68,+1.5%,84,+4.0%,97,+7.0%,97,+5.9%,61,+2.0%,71,+2.8%,73,+2.6%
Kelvin Cato,29.2,HOU,Big,1743,45,-0.6%,61,+0.9%,39,-1.2%,36,-1.5%,34,-1.3%,55,+0.9%,71,+2.6%,69,+2.0%
Tyson Chandler,21.1,CHI,Big,744,4,-5.5%,29,-2.2%,15,-4.9%,10,-5.4%,7,-5.2%,18,-7.2%,18,-4.9%,13,-5.4%
Calbert Cheaney,32.3,GSW,Wing,2042,72,+1.5%,73,+2.2%,82,+3.6%,89,+4.2%,94,+4.1%,21,-5.9%,63,+1.7%,42,-0.4%
Doug Christie,33.5,SAC,Wing,2765,98,+5.2%,94,+5.4%,82,+3.6%,86,+3.6%,93,+3.8%,59,+1.7%,81,+4.5%,82,+3.7%
Speedy Claxton,25.5,GSW,Point,1575,63,+0.5%,33,-1.8%,76,+2.7%,78,+2.2%,85,+2.7%,81,+6.1%,43,-0.6%,61,+1.3%
Derrick Coleman,36.4,PHI,Big,841,77,+1.8%,98,+7.7%,76,+2.7%,19,-3.3%,42,-0.7%,85,+7.3%,31,-2.6%,43,-0.3%
Bimbo Coles,35.5,MIA,Combo,148,10,-4.0%,78,+2.5%,6,-7.3%,55,+0.2%,25,-2.3%,100,+24.6%,78,+4.0%,94,+6.5%
Jason Collier,26.1,ATL,Big,544,93,+3.7%,60,+0.6%,49,-0.1%,95,+6.3%,94,+4.0%,26,-4.8%,96,+9.5%,94,+6.2%
Jarron Collins,24.9,UTA,Big,1689,24,-2.1%,19,-3.4%,50,+0.1%,49,-0.2%,50,-0.2%,55,+0.8%,23,-3.9%,25,-2.6%
Jason Collins,24.9,NJN,Big,2205,73,+1.5%,57,+0.5%,45,-0.4%,95,+5.9%,93,+3.8%,61,+2.1%,43,-0.6%,43,-0.3%
Brian Cook,22.9,LAL,Big,392,7,-4.7%,5,-6.3%,24,-2.8%,81,+2.7%,58,+0.4%,4,-16.3%,67,+2.2%,29,-2.1%
Omar Cook,21.8,POR,Point,133,7,-4.5%,7,-6.0%,0,-23.2%,44,-0.6%,1,-7.4%,97,+16.1%,25,-3.7%,90,+5.2%
Chris Crawford,28.5,ATL,Forward,1149,68,+1.1%,72,+2.0%,26,-2.6%,24,-2.7%,22,-2.5%,69,+3.6%,56,+0.8%,63,+1.5%
Jamal Crawford,23.6,CHI,Combo,2770,51,-0.2%,19,-3.3%,61,+1.0%,41,-1.0%,48,-0.4%,43,-1.5%,81,+4.6%,80,+3.3%
Austin Croshere,28.5,IND,Forward,949,59,+0.4%,37,-1.4%,49,-0.0%,57,+0.3%,56,+0.3%,44,-1.4%,45,-0.4%,39,-0.7%
Eddy Curry,20.9,CHI,Big,2130,86,+2.8%,88,+3.6%,91,+5.8%,50,-0.1%,77,+1.8%,29,-4.2%,83,+4.9%,76,+2.8%
Michael Curry,35.2,TOR,Combo,1220,8,-4.5%,21,-3.0%,74,+2.5%,25,-2.6%,40,-0.9%,14,-9.6%,21,-4.1%,9,-6.6%
Samuel Dalembert,23.5,PHI,Big,2172,57,+0.2%,53,+0.1%,34,-1.7%,79,+2.2%,61,+0.5%,51,+0.1%,49,-0.1%,48,+0.1%
Erick Dampier,28.3,GSW,Big,2400,22,-2.4%,36,-1.4%,26,-2.7%,18,-3.4%,15,-3.2%,23,-5.6%,36,-1.5%,25,-2.6%
Antonio Daniels,28.6,SEA,Point,1486,60,+0.4%,43,-0.9%,77,+2.8%,26,-2.5%,52,-0.0%,70,+3.7%,66,+2.2%,74,+2.6%
Marquis Daniels,22.8,DAL,Combo,971,73,+1.5%,88,+3.8%,62,+1.1%,42,-0.8%,52,-0.0%,71,+3.9%,55,+0.6%,61,+1.3%
Antonio Davis,35.0,TOR,Big,542,16,-3.0%,11,-4.8%,1,-10.1%,63,+1.0%,20,-2.7%,77,+5.3%,23,-3.9%,56,+0.7%
Antonio Davis,35.0,CHI,Big,2029,42,-0.7%,11,-4.9%,60,+0.8%,33,-2.0%,37,-1.0%,84,+7.1%,77,+3.7%,87,+4.6%
Baron Davis,24.6,NOH,Combo,2685,75,+1.7%,48,-0.3%,56,+0.6%,60,+0.6%,61,+0.5%,78,+5.6%,53,+0.4%,65,+1.7%
Dale Davis,34.6,POR,Big,1671,25,-2.0%,15,-3.9%,27,-2.5%,77,+2.0%,54,+0.1%,38,-2.5%,58,+1.0%,51,+0.3%
Ricky Davis,24.1,CLE,Combo,793,100,+7.5%,100,+15.4%,91,+5.7%,76,+2.0%,90,+3.3%,4,-16.2%,98,+11.7%,68,+1.9%
Ricky Davis,24.1,BOS,Wing,1648,87,+2.9%,44,-0.7%,97,+9.2%,44,-0.6%,89,+3.1%,62,+2.2%,77,+3.8%,82,+3.6%
Andrew DeClercq,30.7,ORL,Big,1207,69,+1.2%,36,-1.4%,54,+0.4%,79,+2.2%,75,+1.6%,37,-2.6%,80,+4.5%,77,+3.1%
Tony Delk,29.8,DAL,Combo,487,8,-4.4%,10,-5.2%,25,-2.7%,8,-6.0%,10,-4.3%,57,+1.2%,13,-6.0%,17,-4.3%
Boris Diaw,21.5,ATL,Big,1847,49,-0.4%,79,+2.7%,22,-3.5%,57,+0.4%,35,-1.3%,57,+1.0%,26,-3.4%,31,-2.0%
Dan Dickau,25.1,POR,Combo,130,4,-5.3%,4,-7.5%,7,-6.6%,46,-0.4%,16,-3.1%,13,-9.9%,15,-5.4%,10,-6.2%
DeSagana Diop,21.8,CLE,Big,655,22,-2.3%,10,-5.2%,79,+3.1%,21,-3.0%,46,-0.5%,72,+4.3%,38,-1.2%,49,+0.2%
Vlade Divac,35.7,SAC,Big,2310,99,+5.5%,76,+2.4%,68,+1.7%,88,+3.9%,90,+3.3%,65,+2.9%,97,+10.2%,96,+7.9%
Juan Dixon,25.1,WAS,Combo,1397,61,+0.5%,54,+0.2%,57,+0.6%,75,+1.8%,72,+1.4%,45,-1.2%,38,-1.2%,37,-1.1%
Michael Doleac,26.4,NYK,Big,655,4,-5.4%,14,-4.1%,4,-8.0%,26,-2.6%,7,-4.8%,27,-4.7%,21,-4.1%,16,-4.3%
Michael Doleac,26.4,DEN,Big,317,14,-3.2%,47,-0.4%,44,-0.5%,12,-4.6%,19,-2.9%,95,+14.4%,71,+2.7%,89,+5.0%
Keyon Dooling,23.5,LAC,Combo,1089,25,-2.0%,75,+2.3%,51,+0.2%,27,-2.4%,34,-1.3%,3,-17.9%,17,-4.9%,7,-7.0%
Predrag Drobnjak,28.0,LAC,Big,927,10,-4.1%,18,-3.6%,53,+0.3%,33,-1.9%,36,-1.1%,3,-17.1%,27,-3.3%,13,-5.4%
Tim Duncan,27.5,SAS,Big,2515,96,+4.1%,95,+5.9%,91,+5.5%,79,+2.3%,91,+3.4%,84,+7.1%,37,-1.4%,68,+1.9%
Mike Dunleavy,23.1,GSW,Wing,2310,27,-1.8%,78,+2.6%,40,-1.1%,29,-2.2%,30,-1.8%,12,-10.6%,23,-4.0%,11,-5.8%
Ronald Dupree,22.8,CHI,Wing,843,45,-0.6%,50,-0.2%,45,-0.4%,18,-3.4%,25,-2.3%,64,+2.8%,68,+2.3%,73,+2.4%
Howard Eisley,30.9,NYK,Point,722,15,-3.1%,13,-4.4%,82,+3.6%,52,-0.1%,74,+1.5%,22,-5.8%,7,-7.5%,7,-7.2%
Howard Eisley,30.9,PHX,Point,716,50,-0.3%,67,+1.5%,67,+1.6%,26,-2.5%,39,-1.0%,64,+2.7%,13,-6.0%,26,-2.5%
Francisco Elson,27.7,DEN,Big,812,21,-2.5%,52,+0.0%,27,-2.5%,25,-2.6%,21,-2.5%,44,-1.2%,40,-1.0%,37,-1.1%
Melvin Ely,25.5,LAC,Big,470,42,-0.8%,25,-2.6%,47,-0.3%,78,+2.1%,69,+1.1%,19,-6.5%,80,+4.5%,77,+3.1%
Reggie Evans,23.5,SEA,Big,1234,12,-3.5%,5,-7.0%,62,+1.2%,23,-2.8%,38,-1.0%,72,+4.3%,48,-0.2%,57,+0.8%
Michael Finley,30.7,DAL,Wing,2776,53,-0.1%,29,-2.2%,68,+1.8%,65,+1.1%,73,+1.4%,24,-5.3%,59,+1.2%,50,+0.2%
Derek Fisher,29.2,LAL,Combo,1681,12,-3.7%,27,-2.4%,62,+1.2%,58,+0.5%,64,+0.8%,8,-13.5%,14,-5.7%,6,-7.8%
Marcus Fizer,25.2,CHI,Big,717,65,+0.7%,77,+2.5%,56,+0.6%,38,-1.3%,43,-0.6%,62,+2.2%,43,-0.6%,47,+0.1%
T.J. Ford,20.6,MIL,Point,1479,13,-3.5%,12,-4.7%,39,-1.2%,14,-4.2%,21,-2.7%,94,+12.8%,25,-3.5%,60,+1.2%
Danny Fortson,27.6,DAL,Big,607,52,-0.1%,35,-1.6%,71,+2.1%,46,-0.5%,62,+0.6%,43,-1.6%,35,-1.6%,33,-1.6%
Jeff Foster,26.8,IND,Big,1939,84,+2.6%,81,+2.9%,57,+0.6%,73,+1.8%,70,+1.2%,83,+6.9%,70,+2.5%,84,+4.0%
Tremaine Fowlkes,27.6,DET,Wing,227,10,-4.0%,53,+0.1%,8,-6.2%,43,-0.7%,14,-3.3%,12,-10.2%,4,-9.4%,2,-9.8%
Rick Fox,34.3,LAL,Wing,845,86,+2.8%,64,+1.1%,70,+1.9%,93,+5.3%,93,+3.8%,48,-0.7%,32,-2.1%,32,-1.8%
Adonal Foyle,28.6,GSW,Big,563,32,-1.5%,14,-3.9%,71,+2.1%,18,-3.5%,39,-0.9%,52,+0.3%,64,+1.8%,64,+1.6%
Richie Frahm,26.2,SEA,Wing,390,94,+3.8%,95,+5.5%,59,+0.8%,85,+3.4%,83,+2.4%,76,+5.3%,27,-3.3%,39,-0.6%
Steve Francis,26.7,HOU,Point,3191,57,+0.2%,86,+3.5%,59,+0.8%,66,+1.2%,68,+1.0%,70,+3.7%,22,-4.0%,34,-1.5%
Dan Gadzuric,25.7,MIL,Big,1204,61,+0.5%,78,+2.5%,32,-2.0%,63,+0.9%,46,-0.4%,20,-6.3%,29,-3.0%,18,-3.8%
Reece Gaines,22.8,ORL,Wing,297,46,-0.5%,26,-2.5%,96,+8.3%,25,-2.6%,66,+0.9%,11,-11.1%,72,+2.8%,47,+0.0%
Kevin Garnett,27.5,MIN,Big,3228,98,+5.0%,84,+3.2%,93,+6.4%,98,+8.2%,100,+7.3%,79,+5.9%,4,-9.4%,12,-5.6%
Pau Gasol,23.3,MEM,Big,2438,92,+3.6%,50,-0.1%,94,+6.9%,96,+6.5%,99,+6.4%,42,-1.7%,65,+1.9%,57,+0.8%
Devean George,26.2,LAL,Forward,1930,60,+0.4%,56,+0.3%,20,-3.7%,71,+1.6%,44,-0.5%,29,-4.2%,66,+2.1%,54,+0.5%
Eddie Gill,25.2,POR,Point,138,26,-1.9%,100,+13.8%,85,+4.1%,0,-15.9%,3,-6.2%,50,-0.2%,2,-11.3%,4,-8.7%
Kendall Gill,35.4,CHI,Wing,1382,14,-3.2%,32,-1.9%,11,-5.6%,52,-0.1%,28,-1.9%,65,+3.0%,7,-7.8%,13,-5.3%
Manu Ginobili,26.3,SAS,Wing,2240,88,+3.0%,81,+2.9%,63,+1.2%,79,+2.2%,75,+1.6%,39,-2.3%,44,-0.5%,38,-1.0%
Gordan Giricek,26.4,ORL,Wing,1397,57,+0.3%,58,+0.6%,86,+4.2%,22,-3.0%,50,-0.2%,64,+2.8%,65,+1.8%,69,+2.0%
Gordan Giricek,26.4,UTA,Wing,599,90,+3.2%,17,-3.7%,95,+7.5%,61,+0.7%,84,+2.5%,94,+12.7%,99,+15.9%,100,+14.9%
Dion Glover,25.0,ATL,Wing,1440,50,-0.3%,64,+1.2%,59,+0.8%,16,-3.8%,29,-1.8%,58,+1.4%,59,+1.1%,59,+1.1%
Dion Glover,25.0,TOR,Wing,171,23,-2.2%,40,-1.1%,1,-12.4%,51,-0.1%,9,-4.4%,92,+11.6%,41,-0.9%,80,+3.3%
Drew Gooden,22.1,ORL,Big,2103,28,-1.8%,16,-3.8%,60,+0.8%,53,+0.1%,56,+0.3%,45,-1.2%,21,-4.1%,20,-3.5%
Brian Grant,31.7,MIA,Big,2298,47,-0.5%,32,-1.8%,32,-2.0%,96,+6.7%,90,+3.3%,28,-4.5%,16,-5.1%,15,-4.5%
Horace Grant,38.3,LAL,Big,1090,20,-2.6%,22,-2.9%,25,-2.7%,68,+1.3%,51,-0.1%,57,+1.2%,33,-1.8%,39,-0.8%
Willie Green,22.3,PHI,Wing,715,40,-0.8%,9,-5.2%,75,+2.6%,24,-2.7%,47,-0.4%,9,-12.7%,96,+10.0%,82,+3.6%
Adrian Griffin,29.3,HOU,Wing,112,35,-1.3%,74,+2.3%,37,-1.3%,17,-3.5%,24,-2.4%,95,+14.2%,64,+1.8%,93,+5.7%
Tom Gugliotta,33.9,PHX,Big,296,18,-2.9%,92,+4.5%,0,-13.2%,14,-4.1%,1,-7.5%,81,+6.3%,95,+9.3%,97,+8.4%
Tom Gugliotta,33.9,UTA,Big,513,21,-2.5%,43,-0.8%,3,-8.0%,39,-1.2%,15,-3.2%,27,-4.5%,50,+0.0%,35,-1.3%
Marcus Haislip,22.9,MIL,Big,226,70,+1.2%,82,+3.0%,78,+2.9%,41,-1.0%,64,+0.8%,1,-20.6%,84,+5.1%,46,+0.0%
Darvin Ham,30.3,DET,Forward,404,11,-3.8%,7,-5.9%,22,-3.5%,60,+0.6%,33,-1.3%,11,-11.3%,57,+0.9%,26,-2.6%
Richard Hamilton,25.7,DET,Wing,2768,70,+1.3%,71,+1.8%,55,+0.5%,75,+1.9%,71,+1.2%,79,+5.9%,61,+1.6%,76,+2.9%
Zendon Hamilton,28.5,PHI,Big,440,52,-0.2%,50,-0.2%,96,+8.4%,27,-2.4%,81,+2.2%,20,-6.5%,12,-6.4%,10,-6.4%
Ben Handlogten,30.0,UTA,Big,159,71,+1.4%,31,-1.9%,2,-9.8%,50,-0.2%,14,-3.3%,96,+14.8%,99,+14.1%,100,+14.3%
Travis Hansen,25.5,ATL,Wing,441,62,+0.5%,37,-1.3%,69,+1.8%,42,-0.9%,57,+0.3%,63,+2.5%,67,+2.2%,67,+1.9%
Anfernee Hardaway,32.3,PHX,Wing,867,56,+0.2%,96,+6.2%,5,-7.5%,53,+0.1%,19,-2.8%,16,-8.7%,88,+5.7%,42,-0.3%
Anfernee Hardaway,32.3,NYK,Wing,1200,23,-2.2%,49,-0.3%,32,-2.0%,17,-3.6%,18,-3.0%,37,-2.6%,53,+0.3%,43,-0.2%
Matt Harpring,27.4,UTA,Forward,1128,82,+2.2%,71,+1.9%,86,+4.3%,55,+0.2%,71,+1.2%,36,-2.8%,85,+5.1%,77,+2.9%
Al Harrington,23.7,IND,Forward,2380,26,-1.9%,35,-1.5%,42,-0.8%,82,+3.0%,72,+1.3%,8,-13.1%,26,-3.4%,8,-6.6%
