Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Glen Davis,22.8,BOS,Big,509,28,49.1%,53,42%,20,12%,85,46%,63,58%,0,0%,0,0%,0,0%
Tim Duncan,32.5,SAS,Big,163,57,53.2%,20,30%,98,51%,45,19%,90,70%,0,0%,0,0%,0,0%
Maurice Evans,30.0,ATL,Wing,244,39,48.1%,76,28%,0,0%,45,25%,15,25%,85,30%,33,17%,61,47%
Jordan Farmar,21.9,LAL,Point,246,47,46.3%,35,22%,59,15%,6,18%,24,33%,53,9%,76,37%,82,45%
Rudy Fernandez,23.6,POR,Wing,158,79,54.3%,30,17%,76,17%,12,11%,30,29%,48,11%,88,43%,79,54%
Michael Finley,35.7,SAS,Forward,143,80,54.4%,70,29%,10,6%,20,21%,10,26%,80,18%,70,26%,70,44%
Derek Fisher,34.2,LAL,Point,635,35,45.3%,18,18%,35,9%,82,32%,59,41%,94,15%,53,26%,65,42%
Pau Gasol,28.3,LAL,Big,926,85,58.0%,57,46%,83,38%,33,17%,50,54%,0,0%,0,0%,0,0%
Daniel Gibson,22.7,CLE,Combo,152,33,45.6%,8,6%,0,0%,25,21%,0,21%,100,38%,83,35%,100,74%
Ben Gordon,25.6,CHI,Wing,303,24,45.8%,27,16%,82,19%,64,32%,70,51%,21,4%,70,30%,45,33%
Marcin Gortat,24.7,ORL,Big,263,100,65.4%,90,75%,48,19%,13,6%,10,25%,0,0%,0,0%,0,0%
Willie Green,27.3,PHI,Wing,147,9,45.1%,21,10%,48,10%,100,59%,100,69%,55,12%,15,10%,21,22%
Richard Hamilton,30.7,DET,Wing,153,0,37.9%,55,22%,39,9%,94,53%,97,62%,36,9%,6,7%,9,16%
Udonis Haslem,28.4,MIA,Big,203,65,54.3%,25,30%,8,7%,98,63%,85,70%,0,0%,0,0%,0,0%
Chuck Hayes,25.4,HOU,Big,168,30,50.0%,63,50%,90,45%,0,0%,38,45%,0,0%,83,5%,78,5%
Nene Hilario,26.1,DEN,Big,521,73,55.2%,80,68%,20,12%,48,20%,23,32%,0,0%,0,0%,0,0%
Kirk Hinrich,27.8,CHI,Combo,207,92,57.6%,42,19%,17,3%,67,32%,50,36%,83,20%,42,25%,67,46%
Al Horford,22.4,ATL,Big,251,10,43.1%,38,33%,75,33%,65,33%,73,66%,0,0%,78,2%,68,2%
Eddie House,30.5,BOS,Combo,224,100,64.3%,0,4%,8,1%,100,49%,75,50%,75,14%,67,31%,58,46%
Dwight Howard,22.9,ORL,Big,900,88,60.3%,73,62%,80,37%,0,0%,30,37%,0,0%,70,0%,65,0%
Josh Howard,28.5,DAL,Wing,294,30,46.9%,33,19%,94,28%,52,28%,88,56%,52,12%,27,13%,27,25%
Andre Iguodala,24.8,PHI,Wing,268,73,52.1%,79,31%,42,9%,70,34%,55,43%,24,6%,42,20%,33,26%
Zydrunas Ilgauskas,33.4,CLE,Big,406,20,45.7%,18,25%,43,18%,90,48%,75,66%,93,9%,73,1%,80,9%
LeBron James,23.8,CLE,Forward,578,90,55.0%,90,40%,30,8%,50,27%,40,35%,20,3%,50,22%,50,25%
Anthony Johnson,34.1,ORL,Point,277,18,44.0%,29,20%,100,33%,0,12%,71,45%,76,11%,47,24%,47,35%
Joe Johnson,27.3,ATL,Wing,428,15,45.5%,73,28%,97,29%,39,22%,73,51%,33,8%,24,13%,15,20%
Dahntay Jones,27.8,DEN,Wing,262,64,50.0%,100,53%,64,12%,27,19%,36,32%,70,15%,0,0%,6,15%
James Jones,28.1,MIA,Wing,234,100,72.6%,3,6%,9,3%,42,23%,27,26%,79,23%,91,45%,97,68%
Jason Kidd,35.6,DAL,Point,386,82,56.8%,0,7%,24,9%,59,27%,41,36%,88,15%,100,42%,100,57%
Andrei Kirilenko,27.7,UTA,Forward,135,50,47.9%,100,47%,60,11%,80,32%,60,43%,0,0%,10,11%,0,11%
Linas Kleiza,23.8,DEN,Forward,181,100,57.3%,40,24%,20,7%,0,11%,0,18%,90,25%,90,33%,100,58%
Kyle Korver,27.6,UTA,Wing,136,76,52.2%,6,7%,6,2%,76,35%,45,37%,82,26%,73,30%,85,57%
Carl Landry,25.1,HOU,Big,220,75,55.6%,70,57%,30,14%,57,29%,33,43%,0,0%,0,0%,0,0%
Courtney Lee,23.1,ORL,Wing,548,48,48.3%,91,34%,21,6%,61,32%,48,38%,73,16%,18,12%,36,28%
Rashard Lewis,29.2,ORL,Big,983,53,52.8%,10,19%,70,27%,35,17%,35,44%,100,11%,100,26%,100,38%
Kyle Lowry,22.6,HOU,Point,228,0,36.4%,100,51%,41,11%,24,22%,18,33%,65,9%,12,7%,24,16%
Stephon Marbury,31.7,BOS,Combo,156,0,32.5%,50,21%,100,19%,83,43%,100,62%,25,5%,17,13%,8,17%
Kenyon Martin,30.8,DEN,Big,536,30,50.0%,48,40%,65,25%,60,31%,57,56%,75,1%,80,3%,75,3%
Roger Mason Jr.,28.1,SAS,Wing,108,52,48.4%,0,6%,0,0%,73,34%,42,34%,39,9%,97,50%,88,59%
Antonio McDyess,34.2,DET,Big,135,50,52.3%,5,14%,0,2%,100,84%,100,86%,0,0%,0,0%,0,0%
Andre Miller,32.6,PHI,Point,257,65,49.0%,53,28%,94,30%,88,33%,100,62%,29,3%,6,7%,6,10%
Brad Miller,32.6,CHI,Big,185,48,52.0%,43,39%,38,16%,63,33%,43,49%,88,6%,85,6%,88,12%
Paul Millsap,23.7,UTA,Big,155,45,51.0%,85,71%,30,14%,28,14%,15,29%,0,0%,0,0%,0,0%
Yao Ming,28.1,HOU,Big,322,68,54.5%,30,31%,95,51%,40,18%,83,69%,0,0%,0,0%,0,0%
Ronald Murray,29.3,ATL,Combo,323,25,41.9%,67,26%,58,11%,33,25%,58,36%,58,12%,50,26%,50,38%
Joakim Noah,23.7,CHI,Big,271,43,51.0%,95,88%,13,10%,10,2%,5,12%,0,0%,0,0%,0,0%
Dirk Nowitzki,30.4,DAL,Big,393,60,53.5%,15,21%,60,22%,80,45%,78,66%,0,0%,95,12%,90,12%
Jermaine O'Neal,30.1,MIA,Big,161,70,54.9%,8,18%,100,55%,55,27%,95,82%,0,0%,0,0%,0,0%
Lamar Odom,29.0,LAL,Big,733,80,57.1%,65,52%,40,17%,25,14%,20,31%,85,4%,93,12%,95,16%
Travis Outlaw,24.1,POR,Forward,166,10,34.9%,10,13%,90,30%,90,35%,90,65%,50,11%,20,11%,40,22%
Zaza Pachulia,24.7,ATL,Big,249,5,41.7%,83,71%,15,10%,43,19%,18,29%,0,0%,0,0%,0,0%
Tony Parker,26.5,SAS,Point,181,88,57.1%,88,42%,71,15%,71,31%,88,46%,35,4%,24,8%,18,11%
Chris Paul,23.5,NOP,Point,201,29,45.1%,65,35%,82,21%,29,24%,65,44%,6,1%,35,19%,29,21%
Kendrick Perkins,24.0,BOS,Big,511,83,57.9%,68,54%,85,39%,18,7%,40,46%,0,0%,0,0%,0,0%
Paul Pierce,31.1,BOS,Wing,555,33,47.3%,61,25%,52,10%,88,39%,64,49%,15,4%,52,22%,30,26%
Mickael Pietrus,26.7,ORL,Wing,609,85,60.1%,70,28%,18,6%,9,11%,6,17%,94,35%,45,20%,82,55%
James Posey,31.8,NOP,Wing,113,6,41.4%,64,26%,61,11%,15,14%,24,26%,67,14%,79,34%,67,49%
Tayshaun Prince,28.7,DET,Forward,128,0,27.8%,20,15%,80,22%,100,44%,100,67%,70,15%,0,4%,20,19%
Joel Przybilla,29.1,POR,Big,161,75,55.6%,100,94%,3,6%,0,0%,0,6%,0,0%,0,0%,0,0%
JJ Redick,24.4,ORL,Combo,320,67,50.6%,25,13%,33,5%,17,18%,8,23%,67,13%,100,50%,92,63%
Rajon Rondo,22.7,BOS,Point,576,6,43.1%,94,44%,88,22%,35,24%,82,45%,24,3%,18,7%,12,10%
Derrick Rose,20.1,CHI,Point,313,71,50.4%,82,38%,76,15%,100,46%,94,62%,0,0%,0,1%,0,1%
Brandon Roy,24.3,POR,Wing,237,61,49.6%,82,31%,79,17%,85,39%,85,56%,3,1%,21,12%,3,13%
John Salmons,28.9,CHI,Wing,312,21,45.8%,88,34%,58,11%,30,20%,33,31%,27,7%,61,29%,52,36%
Brian Scalabrine,30.6,BOS,Forward,240,70,54.0%,0,8%,40,10%,40,26%,50,36%,100,30%,60,26%,90,56%
Luis Scola,28.5,HOU,Big,416,25,49.0%,48,40%,45,19%,73,40%,65,60%,0,0%,0,0%,0,0%
JR Smith,23.1,DEN,Wing,409,82,55.5%,45,21%,27,7%,21,18%,21,25%,30,7%,94,47%,76,54%
Joe Smith,33.3,CLE,Big,205,30,50.0%,35,33%,25,12%,83,45%,60,57%,98,10%,0,0%,85,10%
Josh Smith,22.9,ATL,Big,409,8,43.0%,40,38%,73,28%,50,25%,48,53%,83,3%,88,7%,83,9%
Peja Stojakovic,31.4,NOP,Forward,162,20,44.9%,30,16%,50,10%,10,20%,20,31%,60,12%,100,41%,80,53%
Rodney Stuckey,22.5,DET,Combo,127,17,40.7%,83,31%,67,14%,92,46%,92,59%,0,0%,0,10%,0,10%
Wally Szczerbiak,31.7,CLE,Wing,134,12,45.2%,18,10%,73,16%,82,39%,79,55%,42,10%,58,26%,48,35%
Jason Terry,31.1,DAL,Wing,322,36,48.0%,24,10%,70,14%,55,31%,61,45%,58,12%,76,33%,55,45%
Tyrus Thomas,22.2,CHI,Big,187,18,44.3%,60,49%,35,15%,68,36%,45,51%,0,0%,0,0%,0,0%
Hedo Turkoglu,29.6,ORL,Wing,931,42,48.1%,52,22%,91,22%,48,27%,67,50%,18,4%,55,24%,39,28%
Anderson Varejao,26.1,CLE,Big,419,30,50.0%,75,63%,53,20%,38,17%,28,37%,0,0%,0,0%,0,0%
Sasha Vujacic,24.7,LAL,Combo,235,8,37.2%,17,12%,25,5%,50,27%,17,31%,92,22%,75,35%,83,57%
Dwyane Wade,26.8,MIA,Wing,284,67,50.3%,58,24%,67,13%,58,31%,58,44%,6,2%,67,29%,42,31%
Von Wafer,23.3,HOU,Wing,164,45,48.3%,42,20%,85,21%,79,35%,82,56%,12,3%,48,21%,24,24%
Ben Wallace,34.1,CLE,Big,176,93,61.5%,98,92%,10,8%,0,0%,3,8%,0,0%,0,0%,0,0%
Rasheed Wallace,34.1,DET,Big,121,13,43.3%,3,13%,28,13%,88,47%,68,60%,95,10%,98,17%,98,27%
Luke Walton,28.6,LAL,Wing,316,18,45.8%,67,27%,100,32%,33,20%,76,52%,61,13%,12,8%,18,21%
David West,28.2,NOP,Big,178,0,40.0%,23,30%,68,26%,75,44%,88,70%,0,0%,0,0%,0,0%
Delonte West,25.3,CLE,Combo,589,58,50.3%,58,25%,92,18%,75,33%,83,52%,50,11%,8,11%,25,23%
Deron Williams,24.4,UTA,Point,210,53,47.1%,59,32%,6,6%,53,26%,6,32%,12,1%,71,35%,53,36%
Lou Williams,22.0,PHI,Combo,148,42,47.1%,92,31%,50,10%,58,27%,67,37%,42,8%,33,24%,33,31%
Mo Williams,25.9,CLE,Point,540,59,49.0%,12,12%,47,12%,65,28%,53,40%,100,18%,59,29%,88,47%
Metta World Peace,29.0,HOU,Forward,487,30,45.5%,50,26%,0,5%,60,29%,30,34%,40,8%,80,32%,60,40%
Antoine Wright,24.7,DAL,Wing,151,94,65.3%,85,33%,15,6%,3,8%,3,14%,91,33%,39,19%,73,53%
Thaddeus Young,20.4,PHI,Forward,229,40,47.9%,60,29%,100,31%,30,23%,80,54%,30,4%,30,13%,10,17%
