Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Matt Bonner,26.6,SAS,Big,507,49,50.0%,5,19%,54,24%,42,15%,36,39%,95,9%,97,33%,97,42%
Josh Boone,21.9,BKN,Big,608,86,57.0%,99,90%,8,9%,6,1%,1,10%,0,0%,0,0%,0,0%
Calvin Booth,30.5,WAS,Big,365,49,50.0%,26,33%,32,17%,92,48%,83,65%,0,0%,76,2%,76,2%
Carlos Boozer,24.9,UTA,Big,2541,81,56.2%,51,49%,58,25%,64,27%,58,51%,0,0%,0,0%,0,0%
Chris Bosh,22.6,TOR,Big,2652,52,50.0%,31,36%,49,23%,79,38%,76,61%,77,0%,82,3%,80,3%
Bruce Bowen,35.4,SAS,Wing,2456,57,50.3%,10,13%,25,7%,55,30%,39,37%,100,43%,18,7%,85,50%
Earl Boykins,30.4,DEN,Point,865,49,46.9%,30,18%,81,20%,51,32%,72,52%,55,6%,51,23%,47,29%
Earl Boykins,30.4,MIL,Point,1141,74,49.7%,34,19%,79,19%,42,30%,57,49%,47,5%,60,27%,53,33%
Cedric Bozeman,23.7,ATL,Combo,184,2,29.4%,93,44%,71,15%,2,9%,2,24%,89,18%,30,15%,66,32%
Elton Brand,27.6,LAC,Big,3071,71,53.2%,16,28%,89,39%,71,33%,95,72%,0,0%,0,0%,0,0%
Ronnie Brewer,21.6,UTA,Wing,608,93,55.2%,96,60%,31,8%,51,28%,36,36%,13,2%,10,2%,9,4%
Primoz Brezec,27.1,CHA,Big,827,22,44.8%,34,38%,29,16%,90,45%,78,62%,78,0%,64,0%,72,1%
Andre Brown,25.5,OKC,Big,224,82,56.3%,77,65%,82,33%,10,2%,28,35%,0,0%,0,0%,0,0%
Dee Brown,22.2,UTA,Point,372,4,38.5%,96,45%,6,5%,19,22%,9,27%,70,8%,42,21%,45,28%
Devin Brown,27.8,NOP,Combo,1613,80,50.1%,66,31%,61,13%,4,15%,11,28%,70,9%,82,31%,80,40%
Kwame Brown,24.6,LAL,Big,1129,93,59.2%,91,77%,48,23%,7,1%,11,23%,0,0%,0,0%,0,0%
P.J. Brown,37.0,CHI,Big,1443,10,41.1%,27,35%,46,22%,88,44%,85,65%,0,0%,0,0%,0,0%
Shannon Brown,20.9,CLE,Wing,160,6,40.7%,56,30%,55,11%,50,28%,43,39%,90,20%,28,11%,52,31%
Kobe Bryant,28.2,LAL,Wing,3136,62,50.5%,32,23%,75,16%,79,39%,83,55%,14,2%,52,20%,35,22%
Greg Buckner,30.1,DAL,Wing,1278,25,47.1%,61,31%,79,17%,17,19%,35,36%,80,18%,39,15%,57,33%
Pat Burke,32.9,PHX,Big,119,3,32.9%,53,49%,3,7%,50,20%,14,27%,95,10%,89,15%,90,24%
Caron Butler,26.6,WAS,Wing,2458,30,47.5%,74,35%,64,13%,97,46%,94,59%,11,1%,16,5%,12,6%
Rasual Butler,27.4,NOP,Wing,2159,40,48.3%,9,13%,38,9%,61,32%,52,41%,66,13%,91,33%,80,46%
Andrew Bynum,19.0,LAL,Big,1773,80,55.5%,69,60%,86,38%,10,2%,38,40%,75,0%,57,0%,64,0%
Jose Calderon,25.1,TOR,Point,1582,94,54.9%,92,41%,2,4%,72,40%,43,45%,30,3%,23,11%,21,14%
Marcus Camby,32.6,DEN,Big,2360,34,47.3%,41,42%,30,16%,85,41%,72,58%,77,0%,0,0%,57,0%
Brian Cardinal,29.5,MEM,Forward,307,100,59.5%,22,19%,6,5%,39,24%,24,29%,53,8%,98,44%,92,52%
Rodney Carney,22.6,PHI,Forward,1110,45,49.4%,55,32%,82,19%,65,31%,69,50%,37,7%,39,11%,33,18%
Matt Carroll,26.2,CHA,Wing,1851,71,51.6%,17,17%,47,10%,64,33%,59,43%,91,21%,50,19%,75,40%
Vince Carter,29.8,BKN,Wing,3116,58,50.3%,70,34%,69,14%,36,25%,42,39%,17,3%,63,23%,44,27%
Sam Cassell,37.0,LAC,Point,1404,25,44.5%,11,12%,94,25%,87,46%,92,71%,19,2%,32,16%,28,17%
Tyson Chandler,24.1,NOP,Big,2520,97,62.4%,90,74%,53,24%,11,2%,13,26%,0,0%,0,0%,0,0%
Josh Childress,23.4,ATL,Wing,1987,81,52.9%,97,64%,29,8%,8,15%,9,22%,55,11%,13,3%,18,14%
Speedy Claxton,28.5,ATL,Point,1050,2,34.6%,55,25%,92,23%,85,44%,87,67%,23,3%,15,6%,15,8%
Jarron Collins,27.9,UTA,Big,896,18,43.6%,46,45%,34,18%,77,37%,66,55%,0,0%,0,0%,0,0%
Jason Collins,27.9,BKN,Big,1841,5,36.7%,58,53%,4,8%,81,39%,51,47%,0,0%,71,1%,69,1%
Mardy Collins,22.2,NYK,Wing,720,9,42.4%,84,40%,85,18%,24,23%,47,40%,20,4%,44,16%,29,20%
Nick Collison,26.0,OKC,Big,2372,49,50.0%,66,58%,53,24%,47,17%,40,41%,0,0%,62,0%,58,0%
Brian Cook,25.9,LAL,Big,1012,56,51.1%,6,20%,10,11%,84,41%,59,52%,90,4%,94,25%,92,28%
Jamal Crawford,26.6,NYK,Wing,2165,21,46.4%,27,23%,78,17%,37,25%,53,42%,57,11%,68,24%,62,36%
Austin Croshere,31.5,DAL,Big,615,13,41.6%,14,27%,16,12%,51,20%,21,32%,96,11%,96,30%,96,41%
Eddy Curry,23.9,NYK,Big,2841,89,57.6%,82,67%,75,31%,8,1%,23,33%,73,0%,0,0%,51,0%
Samuel Dalembert,26.5,PHI,Big,2528,74,54.2%,51,48%,79,32%,51,20%,60,52%,0,0%,55,0%,53,0%
Erick Dampier,31.3,DAL,Big,1900,97,62.8%,95,82%,37,18%,0,0%,6,18%,0,0%,0,0%,0,0%
Antonio Daniels,31.6,WAS,Point,1726,43,46.6%,85,33%,83,20%,47,31%,68,51%,25,3%,25,13%,26,16%
Marquis Daniels,25.8,IND,Wing,772,27,47.4%,81,39%,99,33%,18,19%,78,53%,26,6%,12,3%,14,9%
Baron Davis,27.6,GSW,Point,2206,66,48.7%,91,36%,70,17%,11,20%,25,37%,42,4%,47,22%,43,26%
Dale Davis,37.6,DET,Big,457,19,43.7%,70,61%,24,14%,59,25%,38,39%,0,0%,0,0%,0,0%
Paul Davis,22.3,LAC,Big,102,16,42.3%,54,50%,26,15%,73,35%,56,50%,0,0%,0,0%,0,0%
Ricky Davis,27.1,MIN,Wing,3010,79,52.8%,19,19%,48,10%,93,44%,81,54%,41,9%,49,19%,45,27%
Carlos Delfino,24.2,DET,Wing,1277,29,47.4%,80,38%,13,5%,16,19%,12,24%,75,16%,57,22%,68,38%
Luol Deng,21.5,CHI,Forward,3060,75,51.9%,73,38%,67,15%,90,47%,92,62%,6,0%,6,0%,6,0%
Boris Diaw,24.5,PHX,Big,2242,79,55.4%,39,41%,39,19%,71,33%,62,52%,92,5%,79,2%,84,7%
Yakhouba Diawara,24.2,DEN,Wing,1138,10,42.7%,50,28%,14,6%,2,8%,1,13%,87,20%,94,38%,94,59%
Dan Dickau,28.1,POR,Combo,387,18,42.6%,23,21%,39,10%,45,29%,39,39%,46,6%,93,35%,82,40%
Travis Diener,24.7,ORL,Point,244,92,53.8%,0,6%,0,3%,23,23%,6,26%,85,12%,100,56%,100,68%
Ike Diogu,23.1,GSW,Big,199,49,50.0%,49,47%,92,42%,34,11%,62,53%,0,0%,0,0%,0,0%
Ike Diogu,23.1,IND,Big,494,25,45.4%,62,55%,82,33%,36,12%,47,45%,0,0%,0,0%,0,0%
DeSagana Diop,24.8,DAL,Big,1400,21,44.7%,97,82%,6,9%,22,8%,5,17%,82,1%,0,0%,70,1%
Juan Dixon,28.1,POR,Combo,1211,68,48.8%,5,14%,80,17%,68,37%,75,54%,82,14%,45,18%,64,32%
Juan Dixon,28.1,TOR,Wing,661,36,48.0%,13,15%,72,14%,82,40%,80,54%,85,20%,30,12%,53,32%
Michael Doleac,29.4,MIA,Big,639,40,48.1%,7,22%,21,14%,100,65%,99,78%,0,0%,0,0%,0,0%
Keyon Dooling,26.5,ORL,Combo,1395,34,44.4%,54,28%,70,15%,71,37%,70,52%,61,8%,25,13%,32,20%
Quincy Douby,22.5,SAC,Combo,286,38,44.8%,16,17%,89,21%,18,21%,43,42%,79,14%,77,27%,84,41%
Chris Duhon,24.2,CHI,Point,1850,81,50.9%,66,29%,21,8%,2,12%,0,20%,96,14%,91,36%,92,50%
Tim Duncan,30.5,SAS,Big,2720,79,54.8%,44,43%,90,40%,45,16%,67,56%,74,0%,63,0%,64,1%
Mike Dunleavy,26.1,GSW,Forward,1001,55,50.3%,37,29%,43,12%,63,31%,63,43%,39,7%,63,21%,51,28%
Mike Dunleavy,26.1,IND,Wing,1518,47,49.2%,23,20%,59,12%,91,43%,85,55%,36,8%,45,17%,39,25%
Monta Ellis,21.0,GSW,Combo,2601,79,49.8%,91,43%,55,13%,50,31%,52,43%,52,6%,14,7%,16,14%
Francisco Elson,30.7,SAS,Big,1289,57,51.1%,55,51%,49,23%,62,26%,55,49%,0,0%,64,0%,60,0%
Melvin Ely,28.5,CHA,Big,186,3,34.8%,28,35%,100,63%,12,2%,84,65%,0,0%,0,0%,0,0%
Maurice Evans,28.0,LAL,Wing,1704,33,47.8%,66,33%,87,19%,31,24%,54,43%,74,15%,25,9%,37,25%
Reggie Evans,26.5,DEN,Big,1106,75,54.2%,95,82%,12,11%,21,8%,7,18%,0,0%,0,0%,0,0%
Daniel Ewing,23.6,LAC,Point,628,13,42.5%,19,15%,45,12%,89,50%,83,62%,38,4%,40,20%,38,23%
Jordan Farmar,19.9,LAL,Point,1056,87,52.2%,70,30%,30,9%,6,15%,2,24%,83,11%,87,35%,87,46%
Raymond Felton,22.3,CHA,Combo,2798,30,43.7%,73,34%,25,8%,43,28%,29,36%,29,4%,70,26%,55,29%
Michael Finley,33.7,SAS,Forward,1730,49,49.7%,2,9%,24,9%,73,39%,65,48%,84,18%,73,26%,82,43%
Derek Fisher,32.2,UTA,Combo,2280,13,41.8%,46,26%,20,7%,88,44%,66,51%,55,7%,36,16%,38,22%
T.J. Ford,23.6,TOR,Point,2229,28,44.9%,77,32%,89,21%,68,40%,79,61%,21,2%,13,5%,13,7%
Danny Fortson,30.6,OKC,Big,153,49,50.0%,94,80%,31,17%,0,0%,4,17%,0,0%,83,3%,81,3%
Jeff Foster,29.8,IND,Big,1731,32,47.1%,94,81%,7,9%,31,10%,8,19%,80,0%,0,0%,62,0%
Randy Foye,23.1,MIN,Combo,1832,63,48.3%,64,30%,79,17%,36,28%,55,44%,59,8%,46,18%,48,26%
Adonal Foyle,31.6,GSW,Big,402,75,54.3%,71,61%,71,30%,25,9%,36,39%,0,0%,0,0%,0,0%
Steve Francis,29.7,NYK,Combo,1231,57,47.5%,71,34%,4,4%,54,31%,25,35%,75,12%,55,19%,63,31%
Matt Freije,25.1,ATL,Forward,125,0,31.6%,27,22%,12,6%,57,29%,33,35%,49,8%,88,35%,78,43%
Channing Frye,23.5,NYK,Big,1885,19,43.7%,1,16%,52,23%,99,58%,99,82%,83,1%,77,2%,77,2%
Dan Gadzuric,28.7,MIL,Big,806,34,47.3%,86,70%,50,23%,21,7%,17,30%,0,0%,0,0%,0,0%
Jorge Garbajosa,28.9,TOR,Forward,1900,35,48.3%,6,12%,18,7%,86,44%,73,52%,63,9%,75,27%,67,36%
Francisco Garcia,24.8,SAC,Wing,1313,55,50.1%,41,25%,34,8%,40,26%,31,34%,54,11%,83,30%,75,40%
Kevin Garnett,30.5,MIN,Big,2988,41,48.3%,8,22%,79,32%,86,42%,96,74%,0,0%,84,4%,82,4%
Pat Garrity,30.2,ORL,Big,230,4,36.4%,0,9%,1,5%,69,31%,32,36%,0,0%,100,55%,98,55%
Pau Gasol,26.3,MEM,Big,2120,73,54.0%,37,39%,88,39%,53,21%,75,60%,75,0%,73,1%,75,1%
Rudy Gay,20.2,MEM,Forward,2079,20,45.8%,49,30%,92,23%,55,28%,71,51%,31,6%,43,12%,35,18%
Mickael Gelabale,23.4,OKC,Wing,1151,42,48.4%,77,36%,66,13%,66,33%,63,47%,70,14%,14,4%,24,18%
Devean George,29.2,DAL,Forward,1214,24,46.2%,16,18%,75,16%,47,25%,55,41%,92,21%,57,20%,73,40%
Daniel Gibson,20.7,CLE,Combo,946,95,54.7%,25,21%,9,5%,16,20%,4,25%,95,21%,86,32%,91,54%
Manu Ginobili,29.3,SAS,Wing,2041,85,54.2%,67,33%,71,14%,14,15%,19,29%,44,9%,81,29%,65,37%
Gordan Giricek,29.4,UTA,Wing,1164,82,53.4%,15,16%,65,13%,83,40%,79,53%,46,9%,59,22%,51,31%
Ryan Gomes,24.2,BOS,Forward,2265,31,47.8%,47,30%,47,12%,94,52%,96,64%,18,2%,24,3%,18,6%
Drew Gooden,25.1,CLE,Big,2226,35,47.4%,19,30%,81,33%,76,37%,93,69%,79,0%,59,0%,68,1%
Ben Gordon,23.6,CHI,Wing,2682,69,51.3%,14,16%,60,12%,94,44%,88,56%,37,8%,53,20%,48,28%
Joey Graham,24.4,TOR,Forward,1262,76,51.9%,69,37%,57,13%,84,44%,84,57%,20,3%,27,4%,22,6%
Stephen Graham,24.4,POR,Wing,162,20,46.3%,75,35%,50,10%,48,28%,41,38%,65,13%,40,15%,46,28%
Danny Granger,23.5,IND,Wing,2754,74,52.2%,43,26%,56,12%,53,29%,50,41%,63,12%,55,21%,56,33%
Gerald Green,20.8,BOS,Wing,1703,41,48.3%,31,23%,58,12%,58,31%,55,43%,53,11%,64,24%,60,34%
Willie Green,25.3,PHI,Wing,1816,12,44.1%,39,25%,90,20%,78,38%,93,58%,19,4%,36,13%,23,17%
Orien Greene,24.7,IND,Combo,211,7,40.7%,86,39%,32,9%,61,33%,48,43%,27,4%,32,15%,25,19%
Lynn Greer,27.0,MIL,Combo,358,73,49.1%,45,26%,36,10%,38,28%,36,38%,84,15%,57,21%,75,37%
Adrian Griffin,32.3,CHI,Wing,515,45,49.0%,83,39%,97,25%,72,36%,96,61%,0,0%,0,0%,0,0%
Richard Hamilton,28.7,DET,Wing,2756,43,48.8%,45,27%,93,22%,87,40%,97,63%,29,6%,15,4%,16,11%
Matt Harpring,30.4,UTA,Wing,1943,63,50.5%,82,39%,80,17%,80,39%,86,56%,23,4%,8,1%,10,6%
Al Harrington,26.7,GSW,Big,1348,64,52.1%,31,36%,13,11%,58,24%,29,36%,94,7%,92,22%,92,29%
Al Harrington,26.7,IND,Forward,1204,67,51.4%,76,39%,53,13%,41,24%,37,37%,41,7%,51,17%,45,24%
Junior Harrington,26.1,MEM,Combo,526,21,43.2%,39,24%,41,11%,93,46%,86,57%,7,1%,50,18%,27,19%
Othella Harrington,32.8,CHA,Big,195,11,41.2%,12,25%,97,49%,60,25%,97,75%,0,0%,0,0%,0,0%
Devin Harris,23.7,DAL,Combo,2048,84,51.4%,100,54%,57,13%,34,27%,41,40%,20,2%,4,4%,5,6%
David Harrison,24.2,IND,Big,143,58,51.2%,48,47%,96,49%,17,5%,64,53%,0,0%,0,0%,0,0%
Jason Hart,28.5,LAC,Point,744,30,45.1%,17,15%,28,9%,96,65%,96,74%,40,4%,21,7%,19,11%
Udonis Haslem,26.4,MIA,Big,2468,47,49.2%,30,35%,33,18%,91,47%,81,64%,0,0%,61,0%,56,0%
Trenton Hassell,27.7,MIN,Wing,2218,51,49.7%,55,29%,91,21%,92,44%,99,65%,15,3%,11,3%,11,6%
Chuck Hayes,23.4,HOU,Big,1669,86,56.9%,98,84%,25,15%,5,0%,3,16%,0,0%,0,0%,0,0%
Jarvis Hayes,25.2,WAS,Forward,1565,37,48.4%,10,15%,55,13%,75,39%,75,52%,71,11%,65,22%,61,33%
Brendan Haywood,26.9,WAS,Big,1724,83,56.3%,80,67%,69,29%,14,4%,25,33%,0,0%,0,0%,0,0%
Luther Head,23.9,HOU,Combo,2150,100,57.0%,21,20%,11,5%,9,17%,0,23%,91,18%,100,39%,96,57%
Alan Henderson,33.9,PHI,Big,411,99,63.6%,92,79%,45,21%,0,0%,10,21%,0,0%,0,0%,0,0%
Walter Herrmann,27.4,CHA,Big,851,96,61.7%,16,28%,12,11%,61,26%,31,36%,99,30%,86,6%,95,36%
Nene Hilario,24.1,DEN,Big,1710,87,57.1%,79,66%,44,21%,38,13%,26,34%,0,0%,0,0%,0,0%
Grant Hill,34.1,ORL,Forward,2004,78,52.1%,75,38%,78,18%,80,42%,88,60%,8,1%,8,1%,8,2%
Kirk Hinrich,25.8,CHI,Combo,2831,86,51.6%,20,19%,38,10%,77,40%,63,50%,39,5%,73,26%,61,31%
Ryan Hollins,22.1,CHA,Big,142,85,56.7%,87,70%,71,30%,0,0%,16,30%,0,0%,0,0%,0,0%
Robert Horry,36.2,SAS,Big,1109,29,46.0%,2,17%,3,7%,47,17%,12,24%,99,21%,98,38%,99,59%
Eddie House,28.5,BKN,Wing,906,70,51.6%,3,7%,5,4%,99,48%,76,52%,82,19%,61,22%,77,41%
Dwight Howard,20.9,ORL,Big,3019,95,60.3%,81,67%,77,32%,8,1%,24,33%,0,0%,0,0%,0,0%
Josh Howard,26.5,DAL,Wing,2446,61,50.4%,26,23%,92,22%,67,34%,87,56%,27,6%,43,16%,34,22%
Juwan Howard,33.7,HOU,Big,2091,31,46.4%,9,23%,80,32%,89,45%,98,77%,0,0%,0,0%,0,0%
Troy Hudson,30.6,MIN,Point,530,34,45.2%,8,11%,32,9%,74,40%,60,49%,51,6%,79,34%,74,39%
Larry Hughes,27.8,CLE,Combo,2575,29,43.6%,38,24%,66,14%,75,39%,71,53%,43,6%,43,17%,41,23%
Kris Humphries,21.7,TOR,Big,625,30,46.2%,71,61%,75,31%,24,8%,37,39%,0,0%,0,0%,0,0%
Lindsey Hunter,35.9,DET,Point,672,45,46.8%,42,22%,11,6%,25,23%,17,30%,100,20%,64,29%,91,49%
Steven Hunter,25.0,PHI,Big,1573,88,57.5%,81,67%,51,23%,31,10%,23,33%,0,0%,0,0%,0,0%
Andre Iguodala,22.8,PHI,Wing,3054,31,47.6%,79,38%,42,9%,76,38%,66,47%,22,4%,27,11%,19,15%
Zydrunas Ilgauskas,31.4,CLE,Big,2124,43,48.5%,40,41%,67,28%,69,31%,73,59%,73,0%,0,0%,52,0%
Ersan Ilyasova,19.5,MIL,Forward,891,10,44.3%,29,25%,61,14%,33,21%,31,34%,59,9%,86,32%,75,41%
Allen Iverson,31.4,DEN,Combo,2116,61,48.3%,59,29%,95,23%,59,33%,80,56%,21,3%,18,12%,20,15%
Allen Iverson,31.4,PHI,Combo,638,20,42.9%,52,27%,93,22%,70,37%,93,59%,14,2%,23,13%,18,14%
Royal Ivey,24.9,ATL,Combo,481,50,46.8%,41,25%,75,15%,98,50%,98,66%,32,4%,7,6%,13,10%
Jarrett Jack,23.0,POR,Point,2634,77,50.6%,64,29%,58,14%,55,33%,53,47%,57,6%,38,18%,40,25%
Bobby Jackson,33.6,NOP,Wing,1307,14,44.8%,65,33%,44,10%,46,27%,37,36%,51,10%,56,21%,50,31%
Luke Jackson,25.0,TOR,Wing,114,98,58.8%,91,47%,1,3%,9,15%,5,18%,43,9%,75,26%,61,35%
Marc Jackson,31.8,NOP,Big,1005,12,41.2%,10,23%,41,20%,99,57%,97,77%,0,0%,0,0%,0,0%
Stephen Jackson,28.6,GSW,Wing,1290,60,50.4%,72,35%,51,10%,20,22%,25,32%,45,9%,70,25%,59,34%
Stephen Jackson,28.6,IND,Wing,1183,23,46.8%,63,31%,54,11%,43,26%,40,37%,50,10%,60,22%,54,32%
Jerome James,31.0,NYK,Big,247,6,38.0%,27,34%,98,51%,43,15%,86,66%,0,0%,0,0%,0,0%
LeBron James,21.8,CLE,Wing,3176,66,51.1%,75,36%,73,15%,57,31%,62,46%,16,3%,41,15%,26,18%
Mike James,31.4,MIN,Point,2059,64,48.2%,62,28%,53,13%,34,29%,34,42%,68,8%,49,23%,51,30%
Antawn Jamison,30.4,WAS,Forward,2653,63,51.1%,33,27%,86,19%,35,21%,51,40%,61,9%,71,24%,63,33%
Marko Jaric,27.9,MIN,Wing,1524,18,46.2%,71,34%,15,6%,70,35%,49,41%,47,9%,42,16%,40,25%
Sarunas Jasikevicius,30.7,GSW,Point,242,38,45.7%,13,13%,43,11%,36,29%,28,40%,87,12%,81,34%,89,46%
Sarunas Jasikevicius,30.7,IND,Point,634,62,48.1%,9,11%,87,21%,38,30%,64,50%,62,7%,72,31%,68,38%
Al Jefferson,21.8,BOS,Big,2314,59,51.4%,47,46%,94,44%,32,10%,65,54%,0,0%,0,0%,0,0%
Richard Jefferson,26.4,BKN,Forward,1950,47,49.5%,71,37%,33,10%,61,31%,53,41%,67,9%,45,12%,37,22%
Jared Jeffries,24.9,NYK,Forward,1295,27,46.8%,96,54%,71,16%,37,21%,39,37%,33,6%,20,3%,27,9%
Alexander Johnson,23.7,MEM,Big,740,72,53.3%,73,63%,57,25%,37,13%,33,37%,0,0%,0,0%,0,0%
Anthony Johnson,32.1,ATL,Combo,732,48,45.6%,11,16%,86,20%,80,41%,96,62%,34,4%,48,18%,39,22%
Anthony Johnson,32.1,DAL,Point,508,21,43.1%,28,18%,72,18%,81,43%,81,61%,70,8%,26,14%,32,22%
DerMarr Johnson,26.5,DEN,Wing,383,2,36.6%,48,28%,22,7%,3,10%,4,17%,98,28%,77,27%,91,55%
Joe Johnson,25.3,ATL,Wing,2353,78,52.7%,30,23%,84,18%,62,33%,73,50%,49,9%,46,17%,43,27%
Linton Johnson,26.4,NOP,Big,696,56,51.1%,17,29%,5,8%,93,48%,68,56%,97,12%,82,3%,87,15%
Bobby Jones,22.8,PHI,Forward,271,51,50.0%,94,52%,31,10%,69,33%,61,42%,25,4%,10,1%,16,5%
Dahntay Jones,25.8,MEM,Wing,1640,37,48.0%,85,40%,86,18%,84,40%,91,58%,12,2%,3,1%,8,2%
