Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Chris Duhon,23.2,CHI,Point,127,61,+2.1%,68,+4.3%,66,+4.0%,31,-4.0%,39,-1.6%,77,+14.3%,34,-4.9%,51,+1.0%
Tim Duncan,29.5,SAS,Big,491,95,+10.4%,79,+6.4%,78,+7.7%,75,+5.3%,84,+6.0%,90,+27.3%,69,+5.6%,91,+15.0%
Michael Finley,32.7,SAS,Forward,408,74,+3.9%,75,+5.0%,66,+3.6%,36,-2.6%,52,+0.6%,33,-5.7%,90,+16.7%,72,+6.8%
T.J. Ford,22.6,MIL,Point,160,25,-2.8%,35,-1.9%,1,-28.6%,91,+10.9%,41,-1.6%,15,-18.8%,24,-8.4%,11,-9.9%
Pau Gasol,25.3,MEM,Big,157,91,+7.7%,45,-0.2%,23,-7.8%,100,+28.2%,80,+5.1%,98,+50.0%,83,+12.1%,97,+24.3%
Devean George,28.2,LAL,Wing,120,84,+6.1%,3,-12.2%,30,-4.6%,38,-2.3%,34,-2.1%,88,+26.7%,96,+24.0%,98,+24.5%
Manu Ginobili,28.3,SAS,Wing,424,72,+3.6%,61,+2.4%,84,+9.5%,65,+2.4%,84,+6.2%,32,-7.0%,30,-5.9%,22,-6.3%
Drew Gooden,24.1,CLE,Big,280,9,-6.1%,12,-7.8%,64,+3.2%,83,+8.1%,86,+6.4%,12,-21.7%,19,-9.7%,6,-14.0%
Ben Gordon,22.6,CHI,Wing,244,63,+2.6%,98,+21.2%,85,+10.9%,42,-1.2%,59,+2.0%,3,-43.0%,78,+10.0%,34,-4.0%
Danny Granger,22.5,IND,Forward,158,34,-1.6%,5,-10.5%,9,-13.4%,9,-9.7%,7,-9.4%,47,-0.5%,95,+20.7%,88,+13.2%
Adrian Griffin,31.3,DAL,Wing,338,46,+0.5%,37,-1.3%,40,-2.5%,53,+0.5%,46,-0.5%,54,+2.2%,66,+5.4%,59,+3.7%
Richard Hamilton,27.7,DET,Wing,689,78,+5.1%,66,+4.1%,95,+18.2%,16,-6.8%,49,+0.5%,84,+23.4%,64,+4.7%,82,+10.9%
Devin Harris,22.7,DAL,Point,556,35,-1.2%,29,-3.7%,80,+8.4%,41,-1.2%,67,+2.9%,62,+4.9%,12,-13.4%,19,-7.3%
Udonis Haslem,25.4,MIA,Big,647,36,-1.2%,26,-5.0%,57,+1.3%,84,+8.6%,81,+5.1%,41,-2.8%,52,+1.7%,46,+0.2%
Brendan Haywood,25.9,WAS,Big,154,2,-10.3%,9,-8.5%,20,-9.1%,17,-6.6%,11,-7.5%,59,+3.8%,4,-21.9%,4,-15.0%
Kirk Hinrich,24.8,CHI,Combo,233,87,+6.7%,71,+4.5%,8,-14.2%,72,+4.2%,44,-0.8%,9,-23.6%,100,+38.9%,94,+16.8%
Robert Horry,35.2,SAS,Big,223,20,-3.8%,8,-9.5%,79,+8.1%,41,-1.4%,70,+3.5%,29,-7.6%,17,-11.0%,13,-8.9%
Eddie House,27.5,PHX,Combo,121,4,-7.8%,6,-9.9%,44,-1.7%,63,+2.3%,54,+0.9%,14,-18.9%,29,-6.3%,12,-8.9%
Josh Howard,25.5,DAL,Wing,823,77,+4.4%,70,+4.5%,67,+4.2%,78,+5.9%,82,+5.1%,38,-4.4%,82,+11.9%,68,+5.5%
Larry Hughes,26.8,CLE,Wing,333,45,+0.2%,67,+4.1%,58,+1.9%,51,+0.4%,53,+0.8%,40,-3.0%,42,-2.3%,36,-2.8%
Lindsey Hunter,34.9,DET,Point,196,31,-1.9%,41,-0.5%,41,-2.3%,47,-1.0%,41,-1.4%,65,+7.0%,14,-12.7%,24,-5.9%
Zydrunas Ilgauskas,30.4,CLE,Big,353,10,-5.7%,13,-7.0%,33,-4.2%,94,+12.1%,87,+6.5%,48,-0.2%,16,-11.9%,16,-7.8%
Stephen Jackson,27.6,IND,Wing,227,40,-0.4%,23,-5.6%,34,-3.8%,54,+0.7%,47,-0.5%,84,+23.8%,31,-5.1%,53,+1.9%
LeBron James,20.8,CLE,Wing,602,42,-0.1%,92,+13.7%,4,-21.3%,23,-5.1%,5,-10.6%,0,0.0%,44,-1.4%,44,-0.2%
Antawn Jamison,29.4,WAS,Forward,252,98,+12.4%,97,+20.3%,91,+13.8%,77,+5.8%,91,+7.8%,1,-59.1%,80,+11.5%,76,+8.7%
Richard Jefferson,25.4,NJN,Forward,436,67,+3.0%,86,+10.1%,31,-4.4%,50,-0.2%,40,-1.6%,21,-14.0%,72,+6.3%,52,+1.0%
Jared Jeffries,23.9,WAS,Big,214,28,-2.2%,0,-20.3%,93,+14.8%,86,+8.8%,96,+10.9%,70,+9.2%,57,+2.2%,57,+3.0%
Anthony Johnson,31.1,IND,Point,240,97,+11.7%,72,+4.6%,72,+5.5%,66,+2.6%,68,+3.2%,85,+25.0%,89,+16.6%,95,+19.3%
Damon Jones,29.2,CLE,Combo,171,81,+5.9%,50,+0.8%,53,+0.6%,34,-3.0%,36,-1.9%,57,+3.3%,79,+11.0%,75,+8.1%
Eddie Jones,34.0,MEM,Wing,119,62,+2.4%,9,-8.9%,35,-3.7%,18,-6.5%,20,-5.2%,98,+50.0%,98,+29.1%,100,+34.7%
Fred Jones,26.6,IND,Wing,165,5,-7.6%,46,+0.1%,76,+6.6%,26,-4.6%,47,-0.4%,3,-40.0%,9,-15.5%,3,-20.4%
James Jones,25.1,PHX,Forward,345,19,-3.8%,59,+2.2%,11,-12.5%,28,-4.4%,9,-8.0%,58,+3.5%,45,-0.2%,47,+0.4%
Chris Kaman,23.5,LAC,Big,321,41,-0.4%,58,+1.9%,22,-8.2%,59,+1.7%,32,-2.6%,7,-27.1%,84,+14.0%,71,+6.3%
Jason Kidd,32.6,NJN,Point,449,76,+4.2%,74,+4.8%,83,+9.3%,85,+8.8%,93,+8.7%,34,-5.6%,35,-4.6%,22,-6.2%
Nenad Krstic,22.3,NJN,Big,365,54,+1.2%,78,+6.2%,63,+3.1%,82,+7.5%,85,+6.3%,23,-13.5%,28,-7.5%,10,-10.4%
Shaun Livingston,20.1,LAC,Wing,331,55,+1.2%,17,-6.5%,91,+13.3%,20,-6.0%,65,+2.6%,17,-16.5%,62,+4.5%,48,+0.6%
Corey Maggette,26.0,LAC,Wing,289,49,+0.6%,84,+8.6%,71,+5.0%,16,-6.7%,43,-1.3%,5,-32.4%,53,+1.7%,28,-5.0%
Jamaal Magloire,27.4,MIL,Big,134,37,-1.1%,1,-14.3%,2,-26.8%,98,+17.1%,75,+4.3%,39,-4.2%,94,+20.7%,86,+12.5%
Shawn Marion,27.5,PHX,Forward,848,60,+1.9%,47,+0.1%,49,-0.1%,87,+9.2%,79,+5.0%,66,+7.9%,47,+0.1%,54,+1.9%
Donyell Marshall,32.5,CLE,Big,342,79,+5.4%,87,+10.1%,38,-3.2%,6,-11.3%,9,-8.5%,53,+2.0%,81,+11.6%,78,+8.9%
Kevin Martin,22.7,SAC,Wing,187,44,+0.2%,25,-5.2%,17,-10.4%,21,-5.8%,13,-7.1%,68,+9.0%,77,+9.2%,80,+10.6%
Antonio McDyess,31.2,DET,Big,365,23,-2.9%,43,-0.2%,14,-11.3%,29,-4.4%,14,-7.0%,80,+17.8%,36,-4.5%,60,+3.9%
Andre Miller,29.6,DEN,Combo,181,97,+11.5%,97,+18.8%,99,+23.4%,89,+9.7%,98,+14.7%,81,+20.0%,11,-15.0%,16,-8.0%
Brad Miller,29.6,SAC,Big,166,8,-6.5%,83,+8.2%,39,-2.9%,11,-8.0%,16,-6.1%,22,-14.0%,13,-13.1%,5,-14.6%
Mike Miller,25.7,MEM,Wing,107,0,-15.6%,36,-1.4%,16,-11.3%,3,-14.5%,2,-13.0%,4,-35.0%,0,-42.2%,0,-39.6%
Cuttino Mobley,30.2,LAC,Combo,472,3,-8.6%,22,-6.0%,86,+11.5%,37,-2.4%,71,+3.5%,6,-27.1%,2,-30.3%,1,-29.5%
Alonzo Mourning,35.7,MIA,Big,222,82,+6.0%,69,+4.4%,53,+0.8%,78,+6.0%,69,+3.4%,45,-1.1%,84,+14.3%,79,+9.2%
Lamond Murray,32.5,NJN,Forward,190,11,-5.6%,7,-9.8%,29,-4.7%,30,-4.1%,23,-4.7%,25,-11.2%,55,+2.0%,39,-1.8%
Ronald Murray,26.3,CLE,Wing,387,78,+4.8%,80,+6.8%,64,+3.2%,25,-4.9%,37,-1.9%,61,+4.8%,63,+4.6%,66,+5.0%
Steve Nash,31.7,PHX,Point,797,88,+7.0%,49,+0.5%,62,+3.1%,61,+2.1%,63,+2.4%,79,+16.0%,73,+6.7%,77,+8.8%
Andres Nocioni,25.9,CHI,Forward,229,99,+13.9%,66,+3.9%,100,+35.0%,99,+25.2%,100,+27.8%,10,-23.3%,97,+27.1%,67,+5.4%
Dirk Nowitzki,27.4,DAL,Big,980,53,+0.9%,30,-3.3%,37,-3.2%,27,-4.5%,28,-3.9%,24,-13.1%,92,+19.5%,91,+14.6%
Jermaine O'Neal,27.1,IND,Big,216,100,+17.9%,100,+24.5%,55,+0.8%,72,+4.0%,72,+3.6%,94,+37.9%,91,+18.5%,97,+23.5%
Shaquille O'Neal,33.7,MIA,Big,758,48,+0.6%,57,+1.9%,68,+4.3%,39,-2.3%,53,+0.7%,72,+10.1%,25,-7.8%,38,-1.9%
Lamar Odom,26.0,LAL,Forward,313,92,+8.4%,99,+21.4%,82,+9.1%,40,-1.7%,61,+2.2%,95,+38.5%,5,-21.2%,35,-3.3%
Smush Parker,24.4,LAL,Point,258,3,-9.1%,89,+10.9%,16,-11.3%,2,-15.1%,1,-13.8%,37,-4.8%,10,-15.2%,8,-12.6%
Tony Parker,23.5,SAS,Point,473,89,+7.1%,56,+1.8%,28,-4.8%,97,+14.0%,73,+3.9%,86,+25.3%,66,+4.7%,87,+12.7%
Gary Payton,37.3,MIA,Combo,548,28,-2.3%,34,-2.4%,41,-2.2%,79,+6.8%,60,+2.1%,26,-10.1%,41,-2.6%,30,-4.7%
James Posey,28.8,MIA,Wing,595,53,+0.9%,32,-2.9%,26,-6.3%,81,+7.4%,50,+0.5%,64,+6.9%,61,+4.0%,66,+5.0%
Tayshaun Prince,25.7,DET,Wing,744,14,-4.6%,76,+5.2%,54,+0.8%,10,-8.9%,17,-5.9%,13,-20.1%,47,+0.2%,21,-6.9%
Vladimir Radmanovic,25.0,LAC,Forward,243,59,+1.8%,16,-6.5%,73,+5.6%,45,-1.1%,58,+1.8%,91,+30.7%,53,+1.9%,70,+6.0%
Michael Redd,26.2,MIL,Wing,185,70,+3.5%,40,-0.8%,72,+5.6%,68,+3.1%,77,+4.8%,78,+14.3%,86,+15.0%,72,+7.7%
Clifford Robinson,38.9,NJN,Big,197,22,-3.0%,21,-6.0%,19,-9.4%,28,-4.5%,16,-6.0%,73,+12.2%,48,+0.2%,64,+4.8%
Quinton Ross,24.5,LAC,Wing,293,86,+6.6%,93,+14.2%,12,-11.7%,93,+11.6%,56,+1.0%,89,+26.9%,74,+8.3%,84,+11.9%
Bobby Simmons,25.4,MIL,Forward,158,26,-2.7%,53,+1.5%,18,-10.0%,4,-13.3%,3,-10.8%,60,+4.4%,87,+16.2%,83,+11.1%
Joe Smith,30.3,MIL,Big,104,33,-1.9%,42,-0.5%,92,+14.1%,32,-3.4%,55,+1.0%,8,-25.0%,37,-4.3%,17,-7.7%
Eric Snow,32.5,CLE,Point,405,7,-6.6%,2,-12.9%,51,+0.1%,96,+12.4%,91,+7.9%,41,-2.8%,33,-5.0%,32,-4.5%
Jerry Stackhouse,31.0,DAL,Wing,708,41,-0.2%,62,+2.6%,61,+2.4%,22,-5.3%,35,-1.9%,43,-2.2%,43,-1.7%,41,-0.9%
Michael Sweetney,23.0,CHI,Big,118,18,-4.2%,78,+6.2%,3,-23.5%,67,+3.1%,28,-3.8%,8,-25.0%,50,+1.0%,25,-5.8%
Jason Terry,28.1,DAL,Combo,841,47,+0.6%,54,+1.6%,47,-0.4%,74,+5.2%,66,+2.8%,36,-5.2%,40,-3.1%,31,-4.6%
Kenny Thomas,28.3,SAC,Big,147,51,+0.8%,59,+2.0%,36,-3.5%,88,+9.6%,76,+4.6%,20,-14.9%,75,+8.6%,50,+0.9%
Tim Thomas,28.7,PHX,Big,635,66,+3.0%,53,+1.6%,77,+7.1%,47,-0.8%,64,+2.5%,53,+2.0%,51,+1.6%,53,+1.7%
Nick Van Exel,33.9,SAS,Point,128,21,-3.3%,60,+2.3%,46,-1.6%,14,-7.3%,25,-4.3%,28,-9.5%,41,-2.6%,27,-5.2%
Keith Van Horn,30.0,DAL,Forward,162,13,-5.2%,28,-3.8%,25,-6.6%,34,-2.9%,26,-4.1%,31,-7.3%,23,-8.6%,15,-8.6%
Anderson Varejao,23.1,CLE,Big,226,65,+2.8%,65,+3.7%,52,+0.4%,3,-13.7%,8,-8.8%,75,+13.8%,59,+3.6%,74,+7.9%
Jacque Vaughn,30.7,NJN,Combo,153,9,-5.8%,3,-12.7%,7,-15.3%,12,-7.7%,4,-10.6%,82,+20.8%,78,+10.2%,90,+14.3%
Sasha Vujacic,21.7,LAL,Wing,128,96,+10.4%,27,-3.9%,87,+11.7%,66,+2.8%,90,+7.7%,69,+9.0%,96,+24.0%,96,+20.9%
Dwyane Wade,23.8,MIA,Wing,958,85,+6.5%,91,+13.0%,60,+2.3%,22,-5.2%,51,+0.6%,72,+9.8%,56,+2.0%,62,+4.3%
Antoine Walker,29.2,MIA,Forward,856,30,-2.0%,77,+5.4%,59,+2.0%,9,-10.5%,21,-5.1%,55,+2.3%,6,-20.2%,9,-10.6%
Ben Wallace,31.1,DET,Big,638,71,+3.5%,63,+2.7%,89,+12.0%,53,+0.7%,78,+4.8%,34,-5.6%,76,+9.0%,59,+3.8%
Rasheed Wallace,31.1,DET,Big,627,68,+3.3%,52,+1.4%,88,+11.8%,76,+5.5%,89,+7.6%,22,-13.9%,49,+0.3%,29,-4.8%
Luke Walton,25.6,LAL,Forward,234,1,-13.2%,51,+1.4%,34,-4.0%,52,+0.5%,34,-2.1%,2,-47.8%,3,-24.6%,2,-29.4%
Bonzi Wells,29.1,SAC,Wing,248,66,+3.0%,82,+7.8%,3,-26.1%,43,-1.1%,3,-10.7%,92,+31.8%,15,-12.3%,92,+16.1%
Jason Williams,30.0,MIA,Point,679,43,-0.1%,41,-0.7%,69,+4.6%,8,-10.7%,30,-3.0%,46,-0.9%,65,+4.7%,56,+2.6%
Metta World Peace,26.0,SAC,Wing,196,29,-2.0%,48,+0.5%,6,-16.1%,59,+1.5%,22,-4.8%,59,+3.6%,22,-8.9%,26,-5.8%
