Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Gary Neal,27.1,SAS,Combo,204,90,59.5%,80,50.0%,100,47.1%,0,84.6%,40,47%,60,22%,40,27%,80,75%
Jameer Nelson,29.7,ORL,Point,181,24,45.2%,41,42.9%,31,33.3%,0,75.0%,88,17%,82,0%,76,8%,82,50%
Dirk Nowitzki,33.4,DAL,Big,153,36,44.8%,45,46.5%,0,16.7%,95,90.5%,94,44%,91,33%,87,46%,79,100%
Tony Parker,29.5,SAS,Point,504,47,47.1%,71,46.3%,69,36.8%,83,80.7%,65,27%,59,21%,53,23%,35,86%
Chris Paul,26.5,LAC,Point,421,53,47.5%,59,45.6%,54,36.1%,100,87.2%,100,11%,76,7%,88,5%,94,38%
Kendrick Perkins,27.0,OKC,Big,515,11,41.6%,13,41.6%,0,0.0%,0,80.0%,77,54%,68,54%,72,54%,0,0%
Paul Pierce,34.1,BOS,Forward,775,13,43.2%,13,41.5%,67,31.8%,100,89.4%,50,48%,38,55%,75,22%,50,78%
Mickael Pietrus,29.7,BOS,Wing,392,24,40.8%,97,61.1%,17,22.6%,0,56.3%,46,65%,68,44%,35,50%,65,83%
Quincy Pondexter,23.6,MEM,Wing,113,97,72.2%,100,71.4%,0,50.0%,0,77.8%,14,83%,27,67%,0,100%,8,100%
Zach Randolph,30.3,MEM,Big,247,15,42.5%,34,44.0%,0,0.0%,24,62.9%,89,46%,87,45%,85,47%,0,0%
JJ Redick,27.4,ORL,Wing,121,54,47.7%,95,60.0%,14,21.1%,0,85.7%,97,21%,84,29%,86,0%,92,50%
Jason Richardson,30.8,ORL,Wing,148,62,49.1%,43,42.3%,66,37.0%,0,41.7%,30,76%,16,80%,35,50%,54,90%
Rajon Rondo,25.7,BOS,Point,805,59,48.1%,82,48.7%,15,28.6%,0,69.6%,94,16%,71,10%,47,24%,100,25%
Thabo Sefolosha,27.5,OKC,Wing,443,59,49.0%,65,47.2%,48,34.0%,0,88.9%,35,73%,51,55%,16,80%,43,94%
Ramon Sessions,25.6,LAL,Combo,375,10,39.5%,40,43.8%,0,16.0%,0,74.3%,60,44%,30,44%,30,29%,0,100%
JR Smith,26.1,NYK,Wing,169,8,35.4%,32,39.1%,7,19.2%,0,100.0%,100,17%,73,40%,86,0%,97,40%
Josh Smith,25.9,ATL,Big,194,4,38.6%,11,40.5%,0,0.0%,0,76.2%,81,53%,62,61%,89,44%,0,0%
Marreese Speights,24.2,MEM,Big,100,51,48.8%,51,48.8%,0,0.0%,0,60.0%,66,60%,100,17%,47,79%,0,0%
Tiago Splitter,26.8,SAS,Big,166,96,63.8%,96,63.8%,0,0.0%,0,37.2%,13,83%,6,86%,98,0%,0,0%
Greg Stiemsma,26.1,BOS,Big,141,98,66.7%,98,66.7%,0,0.0%,0,66.7%,6,92%,4,91%,6,100%,0,0%
Amar'e Stoudemire,29.0,NYK,Big,139,83,55.6%,85,55.6%,0,0.0%,62,75.0%,66,60%,47,64%,74,50%,0,0%
Jeff Teague,23.4,ATL,Point,224,35,45.9%,29,41.1%,85,41.2%,0,89.5%,71,27%,35,31%,94,0%,71,57%
Jason Terry,34.1,DAL,Wing,138,95,56.8%,38,41.7%,93,50.0%,0,62.5%,59,60%,78,33%,70,29%,54,90%
Ronny Turiaf,28.8,MIA,Big,106,91,58.8%,91,58.8%,0,0.0%,0,27.3%,43,70%,23,70%,0,0%,0,0%
Hedo Turkoglu,32.6,ORL,Wing,162,32,42.7%,8,34.5%,0,41.7%,0,63.6%,68,53%,78,33%,35,50%,73,80%
Evan Turner,23.0,PHI,Wing,443,14,36.4%,24,37.9%,0,0.0%,13,69.6%,70,53%,32,64%,46,41%,0,0%
Dwyane Wade,29.8,MIA,Wing,898,51,47.1%,68,47.4%,34,29.0%,38,72.5%,89,34%,65,45%,76,24%,100,11%
CJ Watson,27.5,CHI,Point,164,0,28.1%,0,23.8%,8,25.0%,0,75.0%,35,36%,0,0%,24,30%,82,50%
David West,31.2,IND,Big,415,34,44.6%,36,44.6%,0,0.0%,81,81.8%,96,42%,89,36%,81,47%,0,0%
Russell Westbrook,23.0,OKC,Point,765,41,46.0%,76,46.5%,15,28.6%,67,80.2%,82,19%,41,27%,82,6%,65,61%
Lou Williams,25.0,PHI,Point,354,6,38.3%,47,44.7%,0,17.0%,50,78.8%,53,34%,24,36%,41,26%,59,63%
Marvin Williams,25.4,ATL,Forward,138,63,47.6%,0,29.6%,0,53.3%,0,66.7%,0,94%,0,83%,0,100%,0,100%
Mo Williams,28.9,LAC,Combo,225,60,51.6%,60,47.5%,57,37.5%,0,92.3%,30,59%,10,60%,20,46%,60,83%
Metta World Peace,32.0,LAL,Wing,233,65,49.2%,14,34.8%,69,38.9%,0,75.0%,62,59%,19,75%,73,25%,86,64%
Nick Young,26.4,LAC,Wing,196,89,56.3%,16,36.4%,97,51.6%,0,88.9%,73,50%,89,25%,86,0%,70,81%
Thaddeus Young,23.4,PHI,Big,275,17,42.9%,19,42.9%,0,0.0%,43,71.0%,62,64%,34,67%,66,60%,0,0%
