Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Reggie Bullock,32.6,HOU,Wing,334,54,-0.1,27,+2.6,82,-2.6%,94,+2.5%,72,-2.2,72,-1.5,61,-3.1
Alec Burks,32.3,DET,Wing,894,24,+3.2,32,+2.0,20,+2.7%,33,-0.7%,44,+0.7,8,+3.5,93,-19.4
Alec Burks,32.3,NYK,Wing,304,16,+4.5,27,+2.5,8,+4.6%,36,-0.5%,71,-2.1,11,+3.1,97,-27.2
Jimmy Butler,34.1,MIA,Forward,2042,62,-1.1,68,-1.9,58,-0.6%,42,-0.2%,49,-0.0,63,-0.8,29,+6.9
Kentavious Caldwell-Pope,30.7,DEN,Wing,2400,75,-2.8,69,-2.0,89,-3.5%,72,+1.0%,88,-4.8,92,-3.5,63,-3.3
Clint Capela,29.5,ATL,Big,1882,85,-4.7,83,-4.2,89,-3.6%,30,-0.8%,83,-3.7,79,-2.0,73,-6.8
Jordan Clarkson,31.4,UTA,Wing,1672,39,+1.3,32,+2.0,83,-2.8%,50,+0.1%,49,-0.0,83,-2.4,12,+15.6
Mike Conley,36.1,MIN,Point,2193,62,-1.0,51,-0.1,39,+1.0%,13,-1.8%,26,+2.3,28,+1.2,34,+5.1
Pat Connaughton,30.8,MIL,Wing,1638,13,+4.9,8,+6.1,42,+0.8%,64,+0.6%,64,-1.3,49,-0.0,73,-6.7
Robert Covington,32.9,PHI,Big,395,83,-4.2,94,-7.4,33,+1.6%,3,-3.2%,55,-0.4,10,+3.1,91,-17.6
Jae Crowder,33.3,MIL,Forward,1142,43,+1.0,17,+3.9,48,+0.2%,65,+0.7%,78,-3.0,65,-0.9,84,-11.3
Seth Curry,33.2,DAL,Wing,423,99,-12.2,98,-11.6,88,-3.5%,83,+1.5%,76,-2.6,94,-4.1,18,+11.1
Seth Curry,33.2,CHA,Wing,158,84,-4.3,71,-2.3,91,-3.9%,78,+1.2%,21,+3.1,86,-2.7,1,+34.9
Stephen Curry,35.6,GSW,Point,2419,55,-0.2,20,+3.3,77,-2.2%,7,-2.6%,70,-1.9,45,+0.2,82,-10.5
Anthony Davis,30.6,LAL,Big,2699,65,-1.5,48,+0.3,86,-3.2%,87,+1.8%,98,-8.0,94,-4.2,88,-14.5
DeMar DeRozan,34.2,CHI,Forward,2987,57,-0.4,31,+2.1,32,+1.7%,69,+0.8%,54,-0.4,53,-0.2,52,-1.0
Spencer Dinwiddie,30.6,BKN,Point,1471,41,+1.1,58,-0.8,58,-0.5%,17,-1.7%,24,+2.6,14,+2.4,58,-2.1
Spencer Dinwiddie,30.6,LAL,Combo,671,20,+3.7,19,+3.4,14,+3.4%,87,+1.8%,28,+2.1,31,+1.0,34,+5.2
Andre Drummond,30.2,CHI,Big,1343,42,+1.1,46,+0.5,79,-2.4%,28,-0.9%,48,+0.1,59,-0.5,38,+3.9
Kris Dunn,29.6,UTA,Combo,1190,65,-1.4,34,+1.8,30,+1.9%,55,+0.3%,31,+1.7,16,+2.1,66,-4.6
Kevin Durant,35.1,PHX,Big,2789,56,-0.3,62,-1.2,75,-2.1%,45,-0.1%,14,+4.1,38,+0.6,9,+18.8
Joel Embiid,29.6,PHI,Big,1309,80,-3.7,81,-3.7,98,-6.7%,36,-0.5%,71,-2.0,73,-1.5,54,-1.4
Dante Exum,28.3,DAL,Wing,1067,79,-3.3,72,-2.3,70,-1.4%,91,+2.2%,78,-3.0,82,-2.2,56,-1.8
Dorian Finney-Smith,30.5,BKN,Big,1926,64,-1.4,63,-1.3,45,+0.5%,70,+0.9%,58,-0.7,45,+0.2,70,-5.7
Evan Fournier,31.0,DET,Wing,535,86,-5.0,88,-5.6,5,+5.2%,2,-3.4%,24,+2.7,2,+5.9,98,-29.5
Danilo Gallinari,35.2,WAS,Big,385,53,-0.0,32,+1.9,80,-2.5%,93,+2.3%,57,-0.7,86,-2.7,17,+11.7
Danilo Gallinari,35.2,MIL,Forward,135,5,+7.1,1,+10.1,26,+2.2%,86,+1.8%,7,+5.6,54,-0.2,0,+39.8
Paul George,33.5,LAC,Forward,2499,92,-6.7,70,-2.1,82,-2.6%,98,+3.1%,81,-3.5,79,-2.0,69,-5.4
Taj Gibson,38.4,NYK,Big,157,93,-7.1,52,-0.2,99,-7.7%,95,+2.6%,94,-5.8,99,-7.5,4,+27.7
Rudy Gobert,31.3,MIN,Big,2592,79,-3.5,81,-3.7,77,-2.1%,42,-0.2%,84,-4.1,87,-2.8,70,-5.6
Aaron Gordon,28.1,DEN,Big,2296,73,-2.4,43,+0.8,97,-5.8%,72,+1.0%,80,-3.4,88,-3.1,47,+1.3
Eric Gordon,34.9,PHX,Wing,1879,48,+0.6,69,-2.0,11,+3.8%,35,-0.5%,51,-0.2,19,+1.9,88,-14.7
Jerami Grant,29.6,POR,Forward,1829,49,+0.5,35,+1.7,22,+2.6%,89,+2.0%,65,-1.3,50,-0.0,71,-6.0
Draymond Green,33.7,GSW,Big,1489,89,-5.9,86,-4.8,81,-2.6%,40,-0.2%,81,-3.4,83,-2.4,62,-3.2
Jeff Green,37.2,HOU,Big,1289,21,+3.6,35,+1.7,22,+2.6%,43,-0.1%,49,-0.0,30,+1.1,75,-7.7
Tim Hardaway Jr.,31.6,DAL,Wing,2107,10,+5.9,33,+1.8,6,+4.9%,48,+0.0%,7,+5.6,5,+4.4,42,+2.5
James Harden,34.2,LAC,Combo,2464,53,+0.1,25,+2.8,49,+0.1%,93,+2.3%,47,+0.3,33,+0.9,64,-3.7
Gary Harris,29.1,ORL,Wing,1292,41,+1.1,39,+1.2,62,-0.9%,92,+2.2%,18,+3.6,59,-0.4,5,+24.9
Joe Harris,32.2,DET,Forward,163,27,+2.7,50,0.0,48,+0.2%,83,+1.5%,3,+6.9,2,+5.6,55,-1.6
Tobias Harris,31.3,PHI,Forward,2359,64,-1.3,40,+1.1,95,-5.1%,86,+1.7%,83,-3.7,86,-2.6,64,-3.8
Gordon Hayward,33.6,CHA,Wing,797,66,-1.7,87,-5.0,11,+3.8%,16,-1.7%,8,+5.4,3,+4.8,60,-2.9
Gordon Hayward,33.6,OKC,Forward,419,1,+9.3,3,+8.4,93,-4.3%,55,+0.3%,16,+4.0,40,+0.6,11,+16.7
Buddy Hield,30.9,IND,Wing,1328,39,+1.3,31,+2.0,60,-0.7%,35,-0.6%,76,-2.6,26,+1.4,94,-21.5
Buddy Hield,30.9,PHI,Wing,811,34,+1.9,24,+2.9,49,+0.1%,78,+1.3%,60,-1.0,67,-1.1,43,+2.3
Jrue Holiday,33.4,BOS,Combo,2255,32,+2.2,57,-0.7,29,+2.0%,31,-0.8%,46,+0.5,34,+0.8,64,-4.0
Justin Holiday,34.6,DEN,Combo,785,58,-0.6,70,-2.1,19,+2.9%,71,+0.9%,39,+1.1,49,-0.0,32,+5.7
Richaun Holmes,30.0,DAL,Big,164,57,-0.5,1,+9.7,39,+1.0%,91,+2.2%,86,-4.3,51,-0.1,93,-19.9
Richaun Holmes,30.0,WAS,Big,317,48,+0.5,60,-1.0,65,-1.0%,67,+0.8%,97,-7.8,96,-4.5,85,-11.6
Al Horford,37.4,BOS,Big,1735,48,+0.6,17,+3.8,80,-2.4%,72,+1.0%,81,-3.4,84,-2.4,62,-3.2
Danuel House,30.4,PHI,Wing,450,85,-4.6,95,-8.6,53,-0.1%,2,-3.4%,51,-0.1,54,-0.2,48,+1.1
Joe Ingles,36.1,ORL,Wing,1151,36,+1.6,58,-0.8,18,+3.0%,58,+0.5%,18,+3.4,19,+2.0,33,+5.3
Brandon Ingram,26.2,NOP,Wing,2095,30,+2.4,21,+3.2,82,-2.6%,35,-0.6%,37,+1.3,63,-0.9,14,+13.6
Kyrie Irving,31.6,DAL,Combo,2027,73,-2.5,55,-0.5,27,+2.2%,41,-0.2%,40,+1.0,24,+1.5,66,-4.5
Reggie Jackson,33.5,DEN,Combo,1785,44,+1.0,37,+1.3,37,+1.2%,18,-1.6%,28,+2.1,28,+1.3,40,+3.0
LeBron James,38.8,LAL,Forward,2501,87,-5.2,66,-1.6,49,+0.1%,29,-0.8%,60,-1.0,43,+0.4,76,-7.9
Nikola Jokic,28.7,DEN,Big,2736,85,-4.8,59,-0.9,99,-7.5%,97,+3.0%,100,-12.6,100,-9.1,76,-8.1
Damian Jones,28.3,CLE,Big,181,32,+2.3,21,+3.2,61,-0.8%,66,+0.8%,77,-2.8,98,-6.0,3,+28.7
Tyus Jones,27.5,WAS,Point,1932,9,+6.0,18,+3.6,17,+3.2%,8,-2.3%,4,+6.5,8,+3.4,22,+9.5
Derrick Jones Jr.,26.7,DAL,Forward,1769,80,-3.6,87,-5.1,50,+0.0%,51,+0.2%,56,-0.6,57,-0.3,55,-1.6
DeAndre Jordan,35.3,DEN,Big,380,10,+5.7,29,+2.4,5,+5.3%,12,-1.9%,12,+4.6,12,+2.7,29,+6.7
Cory Joseph,32.2,GSW,Combo,262,15,+4.8,5,+7.0,78,-2.2%,98,+3.1%,49,+0.0,91,-3.4,8,+21.0
Zach LaVine,28.6,CHI,Wing,871,57,-0.5,84,-4.3,32,+1.6%,20,-1.4%,10,+4.9,12,+2.8,30,+6.5
Caris LeVert,29.2,CLE,Wing,1923,28,+2.7,50,+0.1,20,+2.8%,64,+0.7%,15,+4.0,27,+1.3,14,+13.9
Alex Len,30.4,SAC,Big,403,97,-10.4,98,-11.4,27,+2.1%,54,+0.3%,52,-0.2,48,+0.0,58,-2.3
Kawhi Leonard,32.3,LAC,Big,2329,93,-6.9,80,-3.5,53,-0.1%,97,+2.8%,51,-0.1,64,-0.9,35,+5.0
Damian Lillard,33.3,MIL,Point,2578,92,-6.6,96,-8.9,84,-2.9%,28,-0.9%,92,-5.7,92,-3.5,79,-8.8
Kevon Looney,27.7,GSW,Big,1182,37,+1.6,28,+2.4,90,-3.7%,50,+0.1%,88,-4.7,85,-2.6,82,-10.0
Brook Lopez,35.6,MIL,Big,2399,94,-8.1,96,-9.2,96,-5.2%,3,-3.2%,70,-1.9,82,-2.2,39,+3.4
Kevin Love,35.1,MIA,Big,922,50,+0.4,15,+4.2,57,-0.5%,80,+1.3%,96,-7.0,71,-1.4,99,-33.6
Kyle Lowry,37.6,MIA,Point,1034,65,-1.6,67,-1.8,52,-0.1%,52,+0.2%,58,-0.7,93,-4.0,3,+28.6
Kyle Lowry,37.6,PHI,Combo,650,55,-0.1,66,-1.6,62,-0.9%,34,-0.6%,40,+1.1,25,+1.5,65,-4.0
Trey Lyles,28.0,SAC,Big,1146,71,-2.2,85,-4.8,34,+1.5%,36,-0.5%,42,+0.8,47,+0.1,38,+3.6
Wesley Matthews,37.0,ATL,Forward,395,49,+0.4,84,-4.3,63,-0.9%,79,+1.3%,31,+1.6,73,-1.5,10,+17.7
CJ McCollum,32.1,NOP,Combo,2156,47,+0.6,7,+6.2,90,-3.6%,57,+0.4%,69,-1.8,57,-0.4,79,-8.6
TJ McConnell,31.6,IND,Point,1221,52,+0.2,38,+1.3,19,+2.8%,54,+0.2%,51,-0.1,25,+1.4,76,-7.7
Doug McDermott,31.8,SAS,Forward,685,12,+5.2,12,+5.0,26,+2.2%,32,-0.7%,25,+2.5,6,+3.8,82,-10.5
Doug McDermott,31.8,IND,Wing,178,1,+11.2,0,+14.5,19,+2.9%,25,-1.0%,3,+6.9,66,-1.0,0,+49.5
JaVale McGee,35.8,SAC,Big,296,45,+0.8,78,-3.2,5,+5.3%,0,-4.6%,14,+4.2,17,+2.1,17,+11.5
Khris Middleton,32.2,MIL,Wing,1486,67,-1.7,69,-1.9,53,-0.1%,21,-1.3%,16,+3.9,20,+1.9,21,+9.6
Patty Mills,35.2,ATL,Combo,187,66,-1.6,14,+4.4,34,+1.5%,47,-0.0%,59,-0.9,42,+0.4,69,-5.5
Patty Mills,35.2,MIA,Combo,199,95,-8.4,87,-5.1,62,-0.8%,66,+0.7%,69,-1.8,94,-4.2,1,+33.1
Marcus Morris,34.2,PHI,Forward,621,24,+3.2,35,+1.7,13,+3.6%,47,-0.0%,29,+2.0,48,+0.0,22,+9.6
Marcus Morris,34.2,CLE,Big,169,65,-1.6,36,+1.4,77,-2.2%,47,+0.0%,99,-9.5,99,-6.7,75,-7.5
Markieff Morris,34.2,DAL,Big,164,3,+7.6,64,-1.4,21,+2.6%,4,-3.0%,7,+5.5,51,-0.1,2,+31.0
Dejounte Murray,27.1,ATL,Combo,2781,23,+3.4,30,+2.1,64,-1.0%,59,+0.5%,37,+1.2,42,+0.4,38,+3.7
Jamal Murray,26.7,DEN,Point,1858,35,+1.9,34,+1.8,23,+2.5%,44,-0.1%,33,+1.5,18,+2.0,65,-4.0
Mike Muscala,32.3,WAS,Big,318,51,+0.3,45,+0.6,98,-6.1%,31,-0.8%,67,-1.6,80,-2.1,40,+3.0
Mike Muscala,32.3,DET,Big,165,91,-6.5,78,-3.2,93,-4.2%,99,+3.4%,70,-1.9,85,-2.5,28,+7.1
Larry Nance Jr.,30.8,NOP,Big,1204,58,-0.6,74,-2.6,41,+0.9%,74,+1.1%,45,+0.5,29,+1.2,73,-6.7
Georges Niang,30.4,CLE,Forward,1759,7,+6.4,9,+6.0,30,+1.8%,49,+0.1%,33,+1.6,41,+0.5,33,+5.3
Jusuf Nurkic,29.2,PHX,Big,2076,88,-5.5,42,+0.9,99,-8.6%,86,+1.8%,90,-5.3,97,-4.7,46,+1.6
Kelly Olynyk,32.5,UTA,Big,1004,47,+0.6,71,-2.2,18,+3.0%,46,-0.0%,8,+5.5,25,+1.5,9,+19.9
Kelly Olynyk,32.5,TOR,Big,739,7,+6.4,50,+0.0,8,+4.7%,17,-1.6%,0,+15.0,1,+6.8,3,+28.8
Kelly Oubre,27.9,PHI,Forward,2030,18,+4.2,23,+3.1,51,+0.0%,15,-1.7%,17,+3.6,17,+2.1,34,+5.2
Chris Paul,38.5,GSW,Combo,1529,80,-3.5,86,-4.9,15,+3.3%,59,+0.5%,34,+1.5,24,+1.5,59,-2.6
Cameron Payne,29.2,MIL,Combo,666,40,+1.3,37,+1.4,4,+5.9%,35,-0.5%,11,+4.8,3,+5.6,78,-8.4
Cameron Payne,29.2,PHI,Combo,574,54,-0.0,30,+2.3,30,+1.8%,81,+1.4%,50,-0.1,71,-1.5,20,+10.0
Mason Plumlee,33.7,LAC,Big,627,15,+4.7,26,+2.7,17,+3.2%,7,-2.5%,31,+1.7,21,+1.8,58,-2.5
Jakob Poeltl,28.0,TOR,Big,1319,89,-6.0,67,-1.8,99,-6.7%,96,+2.8%,97,-7.8,96,-4.5,84,-11.3
Otto Porter,30.4,TOR,Forward,165,99,-11.9,95,-8.8,83,-2.7%,33,-0.7%,50,-0.1,93,-3.7,3,+28.8
Bobby Portis,28.7,MIL,Big,1984,11,+5.5,7,+6.4,33,+1.6%,81,+1.4%,49,+0.0,29,+1.2,77,-8.2
Kristaps Porzingis,28.2,BOS,Big,1689,75,-2.8,85,-4.6,66,-1.2%,9,-2.2%,52,-0.2,37,+0.7,72,-6.2
Dwight Powell,32.3,DAL,Big,781,28,+2.6,42,+0.9,25,+2.3%,32,-0.7%,19,+3.3,9,+3.3,54,-1.5
Norman Powell,30.4,LAC,Wing,1956,44,+0.9,55,-0.5,39,+1.0%,33,-0.7%,59,-0.8,43,+0.3,72,-6.4
Taurean Prince,29.6,LAL,Wing,2092,9,+6.1,30,+2.3,35,+1.4%,26,-1.0%,11,+4.7,24,+1.5,11,+16.5
Julius Randle,28.9,NYK,Forward,1625,28,+2.6,39,+1.1,61,-0.8%,12,-1.9%,46,+0.4,46,+0.1,44,+2.1
Josh Richardson,30.1,MIA,Combo,1080,7,+6.4,8,+6.2,44,+0.7%,53,+0.2%,39,+1.1,30,+1.1,60,-2.9
Derrick Rose,35.1,MEM,Point,399,81,-3.9,81,-3.7,47,+0.3%,99,+3.6%,45,+0.6,89,-3.2,5,+25.1
Terry Rozier,29.6,CHA,Combo,1064,10,+5.9,9,+6.0,3,+6.3%,21,-1.3%,6,+5.8,1,+6.6,85,-11.9
Terry Rozier,29.6,MIA,Point,974,6,+6.6,1,+10.1,96,-5.6%,26,-1.0%,84,-4.0,84,-2.5,68,-5.3
D'Angelo Russell,27.7,LAL,Point,2478,60,-0.8,52,-0.2,50,+0.1%,46,-0.0%,22,+3.0,34,+0.9,19,+10.4
Domantas Sabonis,27.5,SAC,Big,2922,44,+0.9,13,+4.4,96,-5.2%,87,+1.8%,73,-2.3,73,-1.6,62,-3.1
Dario Saric,29.6,GSW,Big,1075,17,+4.2,11,+5.3,48,+0.1%,62,+0.6%,41,+1.0,21,+1.8,69,-5.5
Dennis Schroder,30.1,TOR,Point,1570,68,-1.8,41,+1.0,97,-5.6%,49,+0.1%,89,-4.9,88,-3.0,70,-5.8
Dennis Schroder,30.1,BKN,Point,923,56,-0.3,56,-0.7,20,+2.7%,17,-1.7%,23,+3.0,7,+3.5,79,-8.7
Pascal Siakam,29.6,TOR,Big,1366,60,-0.8,43,+0.8,95,-4.7%,83,+1.5%,89,-5.0,87,-2.9,71,-5.8
Pascal Siakam,29.6,IND,Forward,1302,50,+0.4,26,+2.8,94,-4.5%,53,+0.2%,56,-0.5,68,-1.1,41,+2.7
Ben Simmons,27.3,BKN,Point,358,63,-1.2,18,+3.7,84,-3.0%,74,+1.1%,58,-0.7,60,-0.6,50,+0.4
Marcus Smart,29.7,MEM,Combo,604,88,-5.4,93,-7.2,74,-2.1%,80,+1.4%,74,-2.4,90,-3.3,27,+7.4
Ish Smith,35.3,CHA,Combo,724,33,+2.0,22,+3.2,66,-1.2%,77,+1.2%,85,-4.2,96,-4.6,20,+10.4
Garrett Temple,37.5,TOR,Combo,208,14,+4.8,92,-6.4,7,+4.7%,2,-3.5%,1,+13.8,4,+4.7,1,+33.6
Klay Thompson,33.7,GSW,Wing,2284,14,+4.8,5,+7.3,50,+0.1%,42,-0.2%,22,+3.0,36,+0.7,18,+11.0
Tristan Thompson,32.6,CLE,Big,469,11,+5.4,10,+5.5,57,-0.5%,92,+2.2%,92,-5.5,84,-2.4,90,-16.2
Karl-Anthony Towns,28.0,MIN,Big,2024,26,+2.8,18,+3.7,68,-1.3%,39,-0.3%,42,+0.8,41,+0.4,44,+2.1
PJ Tucker,38.5,LAC,Big,417,17,+4.3,46,+0.5,39,+1.0%,17,-1.6%,33,+1.5,33,+0.9,49,+1.0
Myles Turner,27.6,IND,Big,2076,82,-4.0,55,-0.5,98,-6.0%,93,+2.4%,92,-5.5,95,-4.5,51,-0.1
Jonas Valanciunas,31.5,NOP,Big,1918,27,+2.7,13,+4.8,89,-3.6%,41,-0.2%,75,-2.5,83,-2.3,41,+2.7
Fred VanVleet,29.7,HOU,Point,2684,69,-2.0,42,+0.9,66,-1.1%,76,+1.2%,75,-2.5,55,-0.2,84,-11.2
Nikola Vucevic,33.0,CHI,Big,2607,61,-0.9,35,+1.6,38,+1.1%,69,+0.8%,53,-0.3,50,-0.0,53,-1.3
TJ Warren,30.2,MIN,Forward,115,93,-7.2,96,-9.8,96,-5.5%,85,+1.7%,61,-1.0,78,-1.9,23,+9.2
Russell Westbrook,35.0,LAC,Point,1518,33,+2.0,70,-2.1,53,-0.1%,23,-1.1%,19,+3.4,48,+0.0,12,+15.9
Andrew Wiggins,28.7,GSW,Forward,1914,15,+4.7,33,+1.9,26,+2.2%,38,-0.4%,32,+1.6,26,+1.4,51,-0.0
Christian Wood,28.1,LAL,Big,813,76,-2.9,92,-6.5,44,+0.5%,76,+1.2%,75,-2.5,80,-2.1,50,+0.1
Delon Wright,31.5,WAS,Combo,435,89,-5.8,93,-6.6,63,-0.9%,79,+1.3%,96,-7.0,90,-3.4,86,-12.8
Delon Wright,31.5,MIA,Combo,259,69,-2.1,65,-1.6,21,+2.6%,96,+2.7%,74,-2.3,68,-1.1,68,-5.3
Thaddeus Young,35.4,TOR,Big,326,1,+10.9,2,+8.9,5,+5.3%,63,+0.6%,10,+4.9,3,+5.0,80,-9.1
Cody Zeller,31.1,NOP,Big,191,36,+1.7,56,-0.5,9,+4.2%,82,+1.5%,31,+1.7,82,-2.3,3,+28.6
Ivica Zubac,26.6,LAC,Big,1793,84,-4.2,61,-1.1,95,-5.0%,70,+0.9%,48,+0.1,70,-1.3,24,+8.9
Gary Payton II,30.9,GSW,Wing,665,73,-2.5,53,-0.3,69,-1.4%,90,+2.0%,85,-4.2,91,-3.4,57,-2.1
Chris Boucher,30.8,TOR,Big,665,88,-5.6,89,-5.8,56,-0.4%,66,+0.8%,65,-1.4,71,-1.4,47,+1.2
Torrey Craig,32.9,CHI,Forward,1042,4,+7.6,5,+6.8,65,-1.1%,31,-0.7%,50,-0.0,57,-0.4,45,+1.8
Monte Morris,28.3,MIN,Combo,392,62,-1.0,44,+0.6,96,-5.4%,100,+5.4%,83,-3.7,98,-5.4,11,+16.4
Kyle Kuzma,28.3,WAS,Big,2279,25,+3.0,36,+1.5,16,+3.3%,23,-1.1%,35,+1.4,21,+1.8,68,-5.1
Alex Caruso,29.7,CHI,Wing,2039,93,-7.0,93,-6.9,24,+2.4%,53,+0.2%,63,-1.2,60,-0.5,59,-2.7
Thomas Bryant,26.3,MIA,Big,420,33,+2.0,27,+2.5,80,-2.5%,34,-0.6%,53,-0.3,52,-0.1,57,-2.0
Josh Hart,28.7,NYK,Forward,2678,85,-4.8,76,-2.9,46,+0.4%,90,+2.1%,61,-1.0,68,-1.1,48,+1.1
OG Anunoby,26.3,TOR,Wing,900,88,-5.7,61,-1.1,84,-3.0%,94,+2.4%,76,-2.6,72,-1.5,65,-4.1
OG Anunoby,26.3,NYK,Forward,796,100,-16.4,99,-15.9,78,-2.3%,31,-0.8%,88,-4.7,54,-0.2,96,-23.7
Bam Adebayo,26.3,MIA,Big,2415,87,-5.1,93,-7.0,63,-0.9%,44,-0.1%,21,+3.1,33,+0.9,17,+11.6
John Collins,26.1,UTA,Big,1898,16,+4.6,9,+6.0,71,-1.6%,46,-0.0%,37,+1.2,44,+0.2,33,+5.3
Dillon Brooks,27.8,HOU,Forward,2224,20,+3.8,11,+5.0,45,+0.4%,52,+0.2%,46,+0.4,25,+1.5,74,-7.4
Jonathan Isaac,26.1,ORL,Forward,910,94,-7.8,95,-8.6,25,+2.3%,79,+1.3%,63,-1.1,35,+0.8,87,-13.5
Jayson Tatum,25.7,BOS,Forward,2640,43,+1.0,54,-0.5,50,+0.0%,57,+0.4%,60,-1.0,47,+0.1,72,-6.3
Daniel Theis,31.6,LAC,Big,960,59,-0.7,83,-4.0,16,+3.2%,20,-1.4%,52,-0.2,21,+1.8,85,-11.5
Malik Monk,25.7,SAC,Wing,1859,16,+4.5,25,+2.8,16,+3.3%,34,-0.6%,8,+5.3,15,+2.2,10,+17.9
Dennis Smith Jr.,25.9,BKN,Combo,1024,69,-2.1,66,-1.6,47,+0.2%,99,+3.6%,81,-3.5,89,-3.2,42,+2.6
Maxi Kleber,31.8,DAL,Big,871,79,-3.4,51,-0.0,86,-3.3%,75,+1.1%,93,-5.8,84,-2.4,89,-15.9
Bogdan Bogdanovic,31.2,ATL,Wing,2392,94,-7.4,75,-2.8,83,-2.8%,84,+1.6%,98,-8.4,90,-3.3,94,-21.4
De'Aaron Fox,25.9,SAC,Point,2655,84,-4.3,79,-3.4,53,-0.1%,44,-0.1%,74,-2.4,52,-0.1,87,-13.7
Derrick White,29.3,BOS,Combo,2376,76,-2.8,54,-0.5,69,-1.4%,15,-1.7%,57,-0.7,45,+0.2,69,-5.4
Lauri Markkanen,26.4,UTA,Forward,1817,77,-2.9,40,+1.1,92,-4.1%,61,+0.6%,71,-2.0,81,-2.1,41,+2.9
Zach Collins,25.9,SAS,Big,1502,18,+4.0,22,+3.2,57,-0.5%,36,-0.5%,68,-1.7,64,-0.9,61,-3.1
Luke Kornet,28.3,BOS,Big,919,46,+0.7,46,+0.5,83,-2.7%,90,+2.1%,52,-0.2,77,-1.9,16,+12.4
Jarrett Allen,25.5,CLE,Big,2441,58,-0.6,60,-0.9,74,-2.1%,43,-0.2%,55,-0.4,50,-0.0,57,-2.1
Markelle Fultz,25.4,ORL,Combo,891,68,-1.8,57,-0.7,68,-1.3%,49,+0.1%,47,+0.2,50,-0.0,45,+1.7
Furkan Korkmaz,26.3,PHI,Wing,220,70,-2.1,53,-0.3,17,+3.0%,9,-2.2%,13,+4.2,19,+2.0,26,+7.9
Cedi Osman,28.6,SAS,Forward,1253,3,+8.3,10,+5.6,11,+3.8%,16,-1.7%,4,+6.9,6,+3.9,19,+10.8
Luke Kennard,27.4,MEM,Combo,994,20,+3.8,36,+1.6,33,+1.6%,8,-2.3%,5,+6.1,13,+2.6,12,+16.1
