Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Shane Battier,26.1,MEM,Forward,2493,89,-5.3,91,-1.9,28,+0.8%,94,-14.7,46,+0.0,59,-1.0%,55,-2.6,97,-2.0,35,+1.4%,95,-21.5
Raja Bell,28.1,UTA,Wing,1783,22,+3.9,26,+0.7,68,-0.6%,43,+1.2,18,+0.7,78,-3.9%,27,+10.4,56,-0.2,69,-1.9%,66,-5.3
Travis Best,32.3,NJN,Combo,1389,14,+5.6,52,-0.1,68,-0.6%,41,+1.5,70,-0.4,21,+4.3%,78,-13.7,25,+0.7,72,-2.3%,12,+14.1
Mike Bibby,26.5,SAC,Point,3083,58,-0.8,7,+2.1,30,+0.7%,6,+16.2,12,+1.0,2,+12.2%,18,+15.4,13,+1.2,72,-2.4%,9,+16.0
Andris Biedrins,18.6,GSW,Big,357,34,+1.9,16,+1.3,53,-0.1%,13,+10.1,10,+1.1,48,+0.3%,21,+13.2,36,+0.3,32,+1.7%,22,+8.5
Chauncey Billups,28.1,DET,Combo,2860,74,-2.9,52,-0.0,43,+0.2%,72,-5.5,52,-0.0,30,+2.7%,66,-6.8,50,-0.1,83,-3.6%,70,-6.6
Steve Blake,24.7,WAS,Point,607,21,+3.9,60,-0.4,19,+1.2%,61,-2.7,25,+0.5,85,-5.2%,12,+20.1,76,-0.7,32,+1.8%,81,-10.1
Mark Blount,28.9,BOS,Big,2129,57,-0.6,15,+1.4,6,+2.4%,23,+6.7,35,+0.2,48,+0.3%,59,-4.0,15,+1.1,12,+3.7%,16,+12.5
Keith Bogans,24.5,CHA,Wing,1762,29,+2.9,11,+1.6,38,+0.4%,13,+10.2,8,+1.2,55,-0.5%,17,+15.7,36,+0.3,27,+2.1%,27,+6.6
Matt Bonner,24.6,TOR,Big,1506,35,+1.7,28,+0.7,39,+0.4%,34,+3.5,55,-0.1,32,+2.4%,57,-3.6,21,+0.8,54,-0.4%,28,+6.4
Calvin Booth,28.5,DAL,Big,224,65,-1.6,99,-3.9,1,+4.1%,99,-28.7,89,-0.9,63,-1.8%,94,-25.6,98,-2.6,2,+7.3%,97,-26.1
Calvin Booth,28.5,MIL,Big,153,47,+0.3,1,+3.7,24,+1.0%,1,+26.2,2,+2.3,28,+2.8%,1,+49.0,8,+1.5,42,+0.6%,9,+15.8
Carlos Boozer,22.9,UTA,Big,1776,48,+0.2,47,+0.1,28,+0.8%,65,-4.0,49,+0.0,15,+5.9%,85,-16.8,54,-0.2,56,-0.5%,63,-4.2
Curtis Borchardt,24.1,UTA,Big,819,55,-0.4,45,+0.2,28,+0.8%,54,-1.4,8,+1.2,10,+7.3%,15,+16.8,80,-0.9,65,-1.5%,82,-10.8
Chris Bosh,20.6,TOR,Big,2994,85,-4.7,31,+0.6,72,-0.8%,29,+4.8,25,+0.5,92,-8.3%,33,+7.5,44,+0.1,61,-1.2%,43,+1.8
Bruce Bowen,33.4,SAS,Wing,2602,56,-0.6,35,+0.5,32,+0.6%,52,-0.9,11,+1.0,46,+0.7%,6,+26.5,63,-0.4,19,+2.8%,85,-11.7
Ryan Bowen,29.0,HOU,Forward,531,86,-4.8,98,-3.2,82,-1.4%,99,-27.0,34,+0.3,66,-2.0%,4,+29.3,100,-3.6,22,+2.5%,100,-44.0
Earl Boykins,28.4,DEN,Point,2087,25,+3.4,67,-0.6,41,+0.3%,72,-5.6,77,-0.6,32,+2.5%,71,-10.5,46,+0.0,66,-1.6%,53,-1.4
Shawn Bradley,32.6,DAL,Big,848,72,-2.6,24,+0.8,56,-0.3%,26,+5.8,17,+0.7,33,+2.2%,14,+17.9,40,+0.2,57,-0.6%,46,+1.0
Elton Brand,25.6,LAC,Big,2999,70,-2.4,59,-0.4,79,-1.2%,38,+2.1,23,+0.5,34,+2.2%,13,+19.3,80,-0.9,78,-3.1%,74,-7.8
Jamison Brewer,24.0,NYK,Combo,156,1,+12.5,0,+5.9,22,+1.0%,0,+39.0,0,+3.8,4,+9.8%,1,+49.7,2,+2.2,88,-4.3%,0,+35.5
Primoz Brezec,25.1,CHA,Big,2264,32,+2.3,5,+2.3,7,+2.1%,9,+13.1,11,+1.1,83,-4.8%,5,+27.8,13,+1.2,3,+6.7%,25,+7.2
Damone Brown,25.3,WAS,Forward,135,70,-2.4,70,-0.7,2,+3.6%,84,-9.8,1,+2.7,7,+8.2%,0,+54.5,99,-3.1,1,+7.8%,99,-37.6
Devin Brown,25.8,SAS,Wing,1122,6,+7.3,42,+0.2,22,+1.0%,40,+1.9,50,-0.0,18,+5.1%,63,-5.5,46,+0.0,68,-1.8%,35,+3.8
Kwame Brown,22.6,WAS,Big,896,20,+4.1,33,+0.5,41,+0.3%,42,+1.4,72,-0.5,41,+1.4%,92,-22.9,15,+1.1,85,-3.8%,15,+12.5
P.J. Brown,35.0,NOH,Big,2820,20,+4.1,65,-0.5,81,-1.3%,53,-1.1,89,-0.9,95,-9.7%,61,-5.0,37,+0.2,46,+0.3%,39,+3.0
Tierre Brown,25.4,LAL,Combo,1015,69,-2.2,10,+1.7,77,-1.1%,4,+18.1,64,-0.3,98,-12.5%,39,+3.8,3,+2.1,60,-1.0%,2,+27.5
Rick Brunson,32.4,LAC,Point,1906,50,+0.1,73,-0.9,36,+0.5%,82,-9.0,75,-0.5,59,-1.0%,72,-10.7,45,+0.0,22,+2.6%,58,-2.7
Kobe Bryant,26.2,LAL,Wing,2679,39,+1.1,42,+0.2,50,-0.0%,53,-1.3,35,+0.2,31,+2.6%,38,+4.6,50,-0.1,26,+2.1%,65,-4.9
Greg Buckner,28.1,DEN,Wing,1490,45,+0.7,77,-1.1,16,+1.4%,87,-10.7,15,+0.8,13,+6.7%,15,+16.9,94,-1.8,11,+3.7%,96,-23.3
Rodney Buford,27.0,NJN,Wing,1251,10,+6.3,55,-0.2,55,-0.2%,67,-4.3,60,-0.2,33,+2.3%,65,-6.5,51,-0.1,74,-2.5%,61,-3.8
Antonio Burks,24.7,MEM,Point,191,8,+6.7,30,+0.6,99,-3.7%,7,+15.5,88,-0.9,60,-1.3%,82,-15.3,8,+1.5,98,-9.1%,1,+31.1
Caron Butler,24.6,LAL,Wing,2730,28,+3.0,56,-0.2,29,+0.7%,67,-4.3,47,+0.0,2,+11.9%,43,+2.6,48,-0.0,30,+1.9%,66,-5.5
Rasual Butler,25.4,MIA,Wing,1153,80,-3.6,55,-0.2,54,-0.2%,49,-0.2,65,-0.4,68,-2.3%,60,-4.6,49,-0.1,82,-3.5%,48,+0.3
Zarko Cabarkapa,23.4,GSW,Big,448,74,-3.0,71,-0.8,91,-2.0%,71,-5.1,69,-0.4,55,-0.4%,79,-14.2,47,+0.0,77,-2.8%,36,+3.6
Marcus Camby,30.6,DEN,Big,2015,57,-0.7,25,+0.8,92,-2.2%,21,+7.3,49,-0.0,46,+0.8%,35,+6.5,21,+0.8,87,-4.2%,23,+8.1
Elden Campbell,36.3,DET,Big,329,34,+1.9,3,+2.7,26,+0.8%,7,+16.1,26,+0.4,94,-9.3%,13,+19.2,2,+2.3,2,+6.9%,7,+18.8
Brian Cardinal,27.5,MEM,Big,1397,72,-2.5,69,-0.7,61,-0.4%,68,-4.4,67,-0.4,20,+4.6%,72,-10.5,65,-0.4,75,-2.5%,63,-4.1
Matt Carroll,24.2,CHA,Wing,406,97,-8.0,98,-3.1,75,-1.0%,97,-21.5,96,-1.4,38,+1.7%,99,-37.1,95,-1.8,89,-4.4%,92,-17.2
Anthony Carter,29.4,MIN,Point,673,83,-4.3,90,-1.7,72,-0.8%,91,-12.4,83,-0.8,14,+6.3%,87,-19.2,81,-1.0,86,-4.1%,77,-8.9
Vince Carter,27.8,TOR,Wing,605,25,+3.4,36,+0.4,66,-0.6%,28,+5.1,26,+0.4,79,-4.3%,24,+11.9,55,-0.2,85,-3.9%,49,-0.1
Vince Carter,27.8,NJN,Wing,2229,75,-3.1,41,+0.3,27,+0.8%,43,+1.4,23,+0.5,9,+7.3%,17,+15.8,70,-0.5,13,+3.5%,76,-8.3
Sam Cassell,35.0,MIN,Point,1520,73,-2.6,78,-1.1,47,+0.1%,91,-12.3,84,-0.8,58,-0.9%,90,-21.3,65,-0.4,39,+0.9%,77,-8.6
Kelvin Cato,30.2,ORL,Big,1514,88,-5.1,53,-0.1,80,-1.3%,43,+1.4,87,-0.9,86,-5.6%,77,-12.7,17,+1.0,59,-0.9%,13,+14.0
Lionel Chalmers,24.0,LAC,Combo,383,46,+0.5,72,-0.8,42,+0.3%,76,-7.3,86,-0.8,26,+3.1%,93,-24.2,43,+0.1,42,+0.6%,43,+1.7
Tyson Chandler,22.1,CHI,Big,2164,57,-0.7,20,+1.0,20,+1.1%,23,+6.5,20,+0.6,33,+2.2%,28,+10.3,32,+0.4,21,+2.7%,33,+5.0
Calbert Cheaney,33.3,GSW,Wing,926,87,-4.8,64,-0.5,88,-1.8%,44,+1.0,71,-0.5,88,-6.0%,41,+3.3,53,-0.1,78,-2.9%,43,+1.8
Josh Childress,21.4,ATL,Wing,2328,15,+5.1,40,+0.3,49,+0.1%,39,+2.0,29,+0.4,28,+2.9%,34,+7.0,44,+0.1,52,-0.1%,47,+0.5
Doug Christie,34.5,SAC,Wing,987,95,-7.1,81,-1.2,33,+0.6%,83,-9.2,95,-1.3,52,-0.2%,93,-24.1,43,+0.1,39,+0.9%,50,-0.4
Doug Christie,34.5,ORL,Wing,527,72,-2.5,69,-0.7,6,+2.3%,85,-10.4,47,+0.0,48,+0.3%,67,-8.0,67,-0.5,19,+2.8%,77,-8.9
Speedy Claxton,26.5,GSW,Point,1500,37,+1.3,99,-3.2,76,-1.1%,98,-24.4,91,-1.0,20,+4.5%,97,-28.8,98,-2.2,74,-2.5%,96,-23.4
Speedy Claxton,26.5,NOH,Point,365,93,-6.2,17,+1.2,11,+1.8%,17,+8.6,5,+1.5,69,-2.4%,10,+21.2,64,-0.4,14,+3.2%,52,-0.7
Jason Collier,27.1,ATL,Big,927,24,+3.4,25,+0.8,36,+0.5%,30,+4.5,30,+0.4,91,-8.0%,26,+10.7,35,+0.3,33,+1.7%,45,+1.4
Jarron Collins,25.9,UTA,Big,948,67,-2.0,74,-1.0,53,-0.1%,51,-0.6,88,-0.9,74,-3.3%,41,+3.1,46,+0.0,14,+3.2%,42,+1.9
Jason Collins,25.9,NJN,Big,2541,100,-13.7,87,-1.5,57,-0.3%,91,-12.6,83,-0.8,20,+4.8%,91,-21.5,73,-0.6,70,-2.0%,74,-7.8
Nick Collison,24.0,SEA,Big,1362,87,-4.9,65,-0.5,86,-1.6%,65,-3.7,92,-1.0,82,-4.7%,94,-25.9,32,+0.4,80,-3.3%,38,+3.0
Brian Cook,23.9,LAL,Big,1021,70,-2.4,89,-1.6,87,-1.7%,73,-6.4,94,-1.2,95,-10.2%,84,-16.3,73,-0.6,60,-1.1%,61,-3.9
Jamal Crawford,24.6,NYK,Wing,2667,15,+5.1,7,+2.1,24,+0.9%,15,+9.5,22,+0.5,55,-0.4%,28,+10.2,7,+1.6,30,+1.9%,18,+11.6
Austin Croshere,29.5,IND,Forward,1783,3,+8.6,11,+1.6,39,+0.4%,11,+11.9,20,+0.6,76,-3.6%,21,+13.4,16,+1.0,57,-0.6%,17,+12.1
Eddy Curry,21.9,CHI,Big,1789,26,+3.2,52,-0.0,66,-0.6%,50,-0.6,32,+0.3,85,-5.3%,46,+0.6,68,-0.5,61,-1.3%,65,-4.9
Michael Curry,36.2,IND,Wing,242,24,+3.5,88,-1.5,16,+1.4%,87,-10.7,22,+0.6,3,+10.9%,11,+20.7,96,-2.0,68,-1.8%,96,-23.1
Samuel Dalembert,24.5,PHI,Big,1771,79,-3.6,44,+0.2,28,+0.8%,36,+2.6,62,-0.3,36,+1.9%,63,-5.6,34,+0.4,32,+1.7%,30,+5.7
Erick Dampier,29.3,DAL,Big,1598,91,-5.6,62,-0.5,52,-0.1%,59,-2.5,75,-0.5,87,-5.7%,70,-10.2,41,+0.1,36,+1.3%,41,+2.3
Antonio Daniels,29.6,SEA,Combo,1998,45,+0.6,44,+0.2,93,-2.3%,28,+5.5,38,+0.2,63,-1.8%,35,+6.8,48,-0.0,93,-5.4%,36,+3.6
Marquis Daniels,23.8,DAL,Combo,1355,39,+1.1,56,-0.2,23,+1.0%,58,-2.3,34,+0.3,52,-0.2%,37,+5.5,66,-0.4,27,+2.1%,62,-3.9
Antonio Davis,36.0,CHI,Big,1825,59,-0.9,77,-1.1,13,+1.6%,86,-10.7,63,-0.3,4,+10.3%,59,-4.1,77,-0.8,33,+1.7%,87,-13.4
Baron Davis,25.6,NOH,Combo,590,87,-4.9,75,-1.0,55,-0.2%,80,-8.3,97,-1.5,6,+9.2%,93,-24.4,30,+0.5,47,+0.3%,46,+0.9
Baron Davis,25.6,GSW,Point,985,6,+7.5,28,+0.6,43,+0.2%,34,+3.5,64,-0.3,43,+1.0%,35,+6.6,24,+0.8,9,+4.2%,46,+0.9
Dale Davis,35.6,GSW,Big,572,79,-3.6,15,+1.4,19,+1.2%,15,+9.3,31,+0.3,64,-1.8%,28,+10.4,27,+0.7,11,+3.8%,24,+7.6
Dale Davis,35.6,IND,Big,726,82,-4.1,99,-3.8,11,+1.8%,100,-35.5,98,-1.9,37,+1.7%,98,-30.2,97,-2.0,0,+12.0%,99,-34.1
Josh Davis,24.2,PHI,Big,293,88,-5.1,68,-0.7,54,-0.2%,72,-5.3,46,+0.0,24,+3.5%,51,-1.0,72,-0.6,87,-4.2%,78,-8.9
Ricky Davis,25.1,BOS,Wing,2670,21,+4.0,3,+2.8,76,-1.0%,3,+21.1,6,+1.4,77,-3.9%,7,+26.0,9,+1.4,88,-4.4%,8,+16.5
Carlos Delfino,22.2,DET,Wing,438,8,+6.8,32,+0.6,26,+0.8%,46,+0.6,19,+0.7,78,-4.1%,26,+10.9,52,-0.1,12,+3.6%,59,-3.1
Tony Delk,30.8,ATL,Combo,1343,46,+0.6,66,-0.6,92,-2.2%,56,-1.7,17,+0.7,74,-3.3%,11,+21.1,86,-1.2,92,-5.2%,84,-11.0
Luol Deng,19.5,CHI,Forward,1641,67,-2.1,97,-3.1,84,-1.4%,95,-16.5,90,-0.9,81,-4.6%,82,-14.8,97,-2.0,84,-3.7%,93,-18.3
Boris Diaw,22.5,ATL,Wing,1168,91,-5.6,83,-1.4,64,-0.5%,81,-8.7,88,-0.9,69,-2.4%,92,-22.0,64,-0.4,76,-2.7%,56,-2.3
Dan Dickau,26.1,NOH,Point,2023,19,+4.3,2,+2.8,85,-1.4%,3,+20.6,18,+0.7,29,+2.7%,26,+10.7,3,+2.2,77,-2.8%,2,+25.5
DeSagana Diop,22.8,CLE,Big,237,98,-9.6,22,+1.0,87,-1.6%,22,+6.9,61,-0.2,62,-1.5%,79,-14.2,10,+1.3,100,-10.5%,7,+18.5
Vlade Divac,36.7,LAL,Big,127,60,-1.0,6,+2.3,1,+3.7%,19,+7.8,13,+0.9,92,-8.3%,5,+28.1,10,+1.3,1,+10.1%,40,+2.5
Juan Dixon,26.1,WAS,Combo,1018,21,+4.0,11,+1.6,48,+0.1%,8,+14.8,19,+0.6,22,+4.0%,14,+17.9,18,+1.0,58,-0.7%,13,+13.8
Michael Doleac,27.4,MIA,Big,1138,41,+0.9,53,-0.1,37,+0.5%,62,-2.9,72,-0.5,13,+6.6%,78,-13.0,33,+0.4,53,-0.3%,40,+2.6
Keyon Dooling,24.5,MIA,Point,1131,66,-1.7,50,+0.1,88,-1.8%,37,+2.5,36,+0.2,55,-0.6%,35,+6.3,50,-0.1,93,-5.7%,50,-0.2
Predrag Drobnjak,29.0,ATL,Big,1416,85,-4.7,67,-0.6,40,+0.4%,71,-5.0,57,-0.1,9,+7.6%,67,-8.2,61,-0.3,73,-2.4%,62,-3.9
Chris Duhon,22.2,CHI,Point,2134,74,-2.9,65,-0.5,74,-1.0%,60,-2.6,97,-1.4,80,-4.3%,88,-20.0,26,+0.7,55,-0.5%,28,+6.4
Tim Duncan,28.5,SAS,Big,2192,97,-7.8,86,-1.5,80,-1.3%,90,-12.2,72,-0.5,74,-3.4%,66,-7.4,82,-1.0,55,-0.5%,88,-13.7
Mike Dunleavy,24.1,GSW,Forward,2553,82,-4.1,93,-1.9,33,+0.6%,90,-12.2,92,-1.1,90,-7.1%,89,-20.2,82,-1.0,17,+3.0%,84,-11.0
Ronald Dupree,23.8,DET,Wing,402,13,+5.8,2,+3.0,78,-1.2%,1,+27.0,4,+1.6,93,-8.9%,3,+37.2,9,+1.4,56,-0.5%,6,+19.3
Howard Eisley,31.9,UTA,Combo,1356,33,+2.2,64,-0.5,34,+0.5%,69,-4.8,50,-0.0,81,-4.5%,51,-1.1,70,-0.5,26,+2.2%,72,-6.9
Obinna Ekezie,29.2,ATL,Big,719,90,-5.6,85,-1.4,90,-2.0%,58,-2.2,79,-0.6,86,-5.6%,70,-9.9,74,-0.7,47,+0.3%,43,+1.9
Francisco Elson,28.7,DEN,Big,882,41,+0.9,21,+1.0,4,+2.6%,46,+0.6,14,+0.8,15,+6.0%,32,+8.2,43,+0.1,5,+5.8%,58,-2.8
Melvin Ely,26.5,CHA,Big,1621,63,-1.3,63,-0.5,85,-1.5%,48,-0.1,68,-0.4,45,+0.8%,81,-14.8,49,-0.1,86,-4.1%,30,+5.7
Maurice Evans,26.0,SAC,Wing,1150,37,+1.3,19,+1.1,41,+0.3%,23,+6.5,7,+1.3,42,+1.2%,10,+22.1,59,-0.3,37,+1.2%,60,-3.3
Reggie Evans,24.5,SEA,Big,1874,63,-1.3,49,+0.1,2,+3.1%,68,-4.5,49,+0.0,80,-4.4%,63,-5.6,41,+0.1,1,+9.2%,54,-1.8
Michael Finley,31.7,DAL,Wing,2358,28,+3.0,44,+0.2,54,-0.2%,42,+1.5,27,+0.4,57,-0.7%,25,+11.3,50,-0.1,69,-1.9%,57,-2.4
Derek Fisher,30.2,GSW,Combo,2196,61,-1.0,24,+0.8,76,-1.1%,21,+7.4,71,-0.5,74,-3.3%,51,-1.0,10,+1.3,83,-3.6%,14,+13.3
Marcus Fizer,26.2,MIL,Big,833,32,+2.3,37,+0.4,59,-0.4%,33,+3.8,54,-0.1,56,-0.6%,49,-0.5,32,+0.4,76,-2.7%,32,+5.3
Danny Fortson,28.6,SEA,Big,1039,55,-0.5,41,+0.3,69,-0.6%,41,+1.6,41,+0.1,16,+5.9%,60,-4.7,40,+0.2,18,+2.9%,39,+2.9
Jeff Foster,27.8,IND,Big,1593,99,-9.9,71,-0.8,58,-0.3%,73,-5.8,48,+0.0,27,+3.0%,60,-4.3,78,-0.8,51,-0.0%,71,-6.8
Adonal Foyle,29.7,GSW,Big,1687,76,-3.1,63,-0.5,10,+1.8%,70,-4.9,50,-0.0,52,-0.2%,56,-3.5,59,-0.3,10,+3.9%,67,-5.6
Richie Frahm,27.2,POR,Wing,466,61,-1.1,57,-0.2,96,-2.8%,13,+10.3,33,+0.3,94,-9.3%,13,+19.4,63,-0.4,98,-8.1%,22,+8.2
Steve Francis,27.7,ORL,Combo,2963,67,-2.0,80,-1.2,70,-0.7%,74,-6.4,87,-0.9,48,+0.3%,77,-12.8,61,-0.3,53,-0.3%,55,-2.0
Matt Freije,23.1,NOH,Forward,426,72,-2.5,12,+1.5,3,+3.1%,25,+6.3,2,+2.1,0,+21.2%,20,+14.3,62,-0.3,25,+2.3%,46,+1.0
Dan Gadzuric,26.7,MIL,Big,1770,65,-1.6,18,+1.2,4,+2.7%,39,+2.1,54,-0.1,28,+2.9%,54,-2.4,11,+1.2,2,+7.4%,29,+5.8
Alex Garcia,24.7,NOH,Combo,145,43,+0.9,100,-4.4,89,-1.9%,100,-30.4,95,-1.3,98,-13.8%,49,-0.4,99,-2.7,70,-2.1%,99,-33.2
Kevin Garnett,28.5,MIN,Big,3114,49,+0.1,79,-1.2,58,-0.3%,94,-14.7,66,-0.4,68,-2.3%,81,-14.6,75,-0.7,64,-1.5%,87,-13.6
Pat Garrity,28.2,ORL,Big,901,20,+4.1,66,-0.6,52,-0.0%,63,-3.4,26,+0.5,7,+8.1%,30,+9.0,78,-0.8,79,-3.2%,78,-8.9
Pau Gasol,24.3,MEM,Big,1776,41,+1.0,12,+1.6,13,+1.6%,30,+4.4,4,+1.6,17,+5.6%,9,+22.8,42,+0.1,18,+2.9%,63,-4.2
Devean George,27.2,LAL,Wing,302,75,-3.1,95,-2.2,78,-1.1%,82,-9.0,82,-0.7,98,-13.8%,48,+0.3,90,-1.4,88,-4.3%,82,-10.4
