Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Pau Gasol,32.3,LAL,Big,145,39,+2.5,75,-5.3,68,-2.6%,32,-1.0%,39,+1.6,76,-3.3,8,+40.4
Paul George,22.5,IND,Wing,776,94,-16.4,96,-16.5,26,+3.5%,41,-0.5%,88,-9.0,71,-2.7,85,-32.1
Taj Gibson,27.4,CHI,Big,200,34,+3.5,59,-2.4,2,+14.1%,46,-0.1%,71,-3.0,34,+2.3,81,-28.0
Manu Ginobili,35.3,SAS,Wing,557,35,+3.4,29,+3.1,37,+1.5%,84,+3.0%,49,+0.3,50,+0.7,57,-3.4
Danny Green,25.4,SAS,Wing,664,32,+3.7,60,-2.5,18,+4.9%,3,-4.8%,63,-1.5,50,+0.3,68,-10.9
Draymond Green,22.7,GSW,Forward,220,53,-0.4,79,-6.6,29,+2.9%,72,+1.5%,29,+2.9,62,-2.2,12,+33.9
Jeff Green,26.2,BOS,Forward,257,1,+19.6,2,+18.0,28,+3.3%,27,-1.5%,15,+5.7,80,-3.9,3,+56.4
Blake Griffin,23.6,LAC,Big,157,16,+9.8,8,+11.8,94,-9.3%,14,-2.4%,9,+6.8,27,+3.0,34,+11.6
Tyler Hansbrough,27.0,IND,Big,221,52,-0.1,43,+1.2,34,+2.5%,66,+1.3%,48,+0.4,67,-2.5,18,+25.1
James Harden,23.2,HOU,Wing,242,21,+7.8,8,+12.3,95,-9.7%,100,+12.2%,99,-18.2,100,-17.5,18,+26.4
Devin Harris,29.7,ATL,Combo,225,40,+2.1,13,+8.3,98,-13.8%,99,+8.9%,92,-10.3,99,-16.7,17,+27.6
Udonis Haslem,32.4,MIA,Big,357,69,-4.7,76,-5.9,66,-2.4%,24,-1.7%,26,+3.6,29,+2.9,50,+0.7
Roy Hibbert,25.9,IND,Big,692,82,-9.7,92,-10.6,57,-1.8%,50,+0.1%,66,-2.1,54,-0.9,62,-6.8
George Hill,26.5,IND,Point,683,82,-9.4,81,-7.2,88,-7.1%,24,-1.7%,51,-0.1,72,-3.1,25,+20.0
Kirk Hinrich,31.8,CHI,Combo,162,93,-14.7,68,-4.2,82,-5.4%,70,+1.4%,38,+1.8,39,+1.9,46,+1.0
Al Horford,26.4,ATL,Big,217,0,+23.3,0,+23.1,30,+2.8%,13,-2.4%,61,-1.4,11,+4.9,82,-29.7
Dwight Howard,26.9,LAL,Big,126,55,-1.1,39,+1.7,54,-1.7%,78,+2.0%,45,+0.9,25,+3.1,77,-25.0
Serge Ibaka,23.1,OKC,Big,365,13,+10.5,22,+5.8,14,+5.6%,77,+2.0%,50,+0.1,13,+4.7,90,-36.3
Andre Iguodala,28.8,DEN,Wing,242,85,-11.8,38,+1.7,3,+12.1%,96,+5.3%,8,+7.0,2,+10.6,99,-79.4
Ersan Ilyasova,25.5,MIL,Big,117,98,-20.2,95,-14.8,92,-8.4%,90,+3.8%,98,-17.2,98,-15.4,8,+44.2
Jarrett Jack,29.0,GSW,Point,425,26,+6.0,29,+2.8,9,+6.2%,45,-0.2%,55,-0.7,28,+3.0,84,-30.3
Reggie Jackson,22.5,OKC,Combo,355,7,+13.3,5,+16.0,12,+5.7%,20,-2.1%,28,+3.3,23,+3.4,50,+0.8
LeBron James,27.8,MIA,Forward,958,10,+12.3,15,+7.0,39,+1.0%,74,+1.7%,3,+10.3,5,+8.1,35,+10.9
Brandon Jennings,23.1,MIL,Point,133,30,+3.9,53,-0.4,75,-3.4%,29,-1.4%,2,+11.5,31,+2.6,2,+57.1
Ivan Johnson,28.6,ATL,Big,107,97,-17.1,92,-10.8,50,-0.9%,94,+4.7%,94,-12.9,92,-7.4,75,-22.2
Joe Johnson,31.3,BKN,Wing,271,22,+7.2,21,+6.0,32,+2.7%,36,-0.7%,77,-3.6,35,+2.2,78,-27.3
DeAndre Jordan,24.3,LAC,Big,143,27,+5.4,46,+0.6,86,-6.2%,15,-2.3%,47,+0.6,47,+1.0,55,-1.7
Cory Joseph,21.2,SAS,Point,172,68,-4.5,48,+0.4,67,-2.6%,93,+4.7%,52,-0.1,55,-1.3,36,+10.3
Jason Kidd,39.6,NYK,Combo,247,34,+3.6,66,-3.9,25,+3.6%,8,-3.3%,29,+3.2,37,+1.9,40,+5.8
Kyle Korver,31.6,ATL,Wing,177,59,-1.7,66,-3.9,42,+0.7%,79,+2.1%,97,-16.1,85,-5.1,92,-40.4
Kosta Koufos,23.7,DEN,Big,100,17,+9.1,19,+6.3,24,+3.6%,42,-0.4%,3,+9.8,14,+4.7,22,+21.8
Carl Landry,29.1,GSW,Big,244,8,+13.0,7,+13.2,66,-2.5%,58,+0.7%,87,-7.8,77,-3.4,76,-23.1
Ty Lawson,25.0,DEN,Point,235,3,+16.7,3,+17.6,50,-1.1%,13,-2.4%,18,+4.8,16,+4.6,65,-7.5
Kawhi Leonard,21.3,SAS,Forward,771,75,-6.9,83,-7.7,53,-1.3%,44,-0.3%,58,-1.2,70,-2.6,37,+10.1
Brook Lopez,24.6,BKN,Big,262,87,-13.2,93,-11.1,5,+9.3%,26,-1.5%,73,-3.1,15,+4.6,93,-41.8
Ian Mahinmi,26.0,IND,Big,139,23,+7.0,23,+5.5,33,+2.7%,71,+1.4%,33,+2.2,43,+1.6,45,+1.4
Kenyon Martin,34.8,NYK,Big,251,36,+3.3,33,+2.5,20,+4.1%,59,+0.8%,44,+1.1,45,+1.3,59,-5.0
Kevin Martin,29.7,OKC,Wing,315,45,+1.4,55,-1.3,34,+2.6%,45,-0.2%,37,+1.8,32,+2.6,61,-6.1
Luc Mbah a Moute,26.1,MIL,Forward,135,24,+6.4,9,+11.2,72,-3.1%,97,+7.0%,96,-13.9,97,-13.7,6,+44.4
JaVale McGee,24.8,DEN,Big,111,37,+3.2,44,+1.1,58,-2.0%,8,-3.2%,23,+3.9,20,+3.7,61,-6.5
Andre Miller,36.6,DEN,Combo,153,45,+1.3,82,-7.6,55,-1.7%,1,-5.4%,50,+0.2,87,-5.8,3,+47.9
Mike Miller,32.7,MIA,Wing,209,60,-2.0,37,+1.9,39,+1.4%,73,+1.6%,87,-7.2,60,-1.8,80,-27.6
Nazr Mohammed,35.2,CHI,Big,100,74,-6.6,82,-7.4,7,+7.2%,17,-2.2%,72,-3.1,9,+5.1,89,-35.4
Gary Neal,28.1,SAS,Combo,377,19,+8.5,20,+6.3,47,-0.4%,62,+0.9%,25,+3.7,45,+1.3,31,+14.2
Joakim Noah,27.7,CHI,Big,408,51,+0.4,45,+1.0,76,-3.6%,68,+1.3%,35,+2.1,69,-2.6,19,+23.7
Lamar Odom,33.0,LAC,Big,106,50,+0.9,55,-1.1,4,+9.3%,12,-2.8%,18,+4.8,30,+2.9,38,+9.1
Tony Parker,30.5,SAS,Point,762,29,+4.5,34,+2.4,43,+0.6%,3,-4.7%,43,+1.3,44,+1.5,58,-4.5
Chandler Parsons,24.0,HOU,Forward,237,96,-16.9,98,-20.8,87,-6.5%,98,+8.3%,59,-1.3,92,-7.5,13,+33.3
Chris Paul,27.5,LAC,Point,223,3,+17.5,14,+8.2,35,+2.5%,10,-2.9%,0,+18.6,10,+5.0,1,+66.7
Kendrick Perkins,28.0,OKC,Big,209,57,-1.6,34,+2.5,63,-2.3%,23,-2.0%,70,-2.8,41,+1.8,86,-32.3
Johan Petro,26.8,ATL,Big,100,67,-4.2,50,+0.1,97,-13.2%,55,+0.7%,45,+0.9,90,-6.7,11,+34.7
Paul Pierce,35.1,BOS,Wing,255,4,+15.6,1,+19.2,56,-1.8%,34,-0.9%,80,-4.8,19,+4.0,100,-86.7
Quincy Pondexter,24.6,MEM,Forward,347,54,-0.6,64,-3.2,49,-0.6%,25,-1.5%,11,+6.5,48,+0.9,9,+37.3
Pablo Prigioni,35.5,NYK,Point,226,78,-8.1,40,+1.5,61,-2.2%,82,+2.7%,86,-6.1,24,+3.2,97,-67.2
Tayshaun Prince,32.7,MEM,Wing,453,49,+1.0,67,-3.9,38,+1.5%,60,+0.9%,85,-5.7,66,-2.5,72,-18.6
Zach Randolph,31.3,MEM,Big,553,81,-9.1,91,-10.6,23,+3.7%,76,+1.8%,39,+1.7,33,+2.4,66,-8.3
Nate Robinson,28.4,CHI,Point,403,29,+5.1,32,+2.5,19,+4.5%,49,+0.1%,83,-5.3,87,-5.4,63,-6.8
Larry Sanders,23.9,MIL,Big,112,87,-12.8,87,-8.8,97,-12.0%,64,+1.2%,93,-11.0,96,-9.2,21,+22.2
Thabo Sefolosha,28.5,OKC,Wing,299,9,+12.3,3,+17.2,89,-7.3%,61,+0.9%,42,+1.3,75,-3.2,14,+30.1
Iman Shumpert,22.4,NYK,Wing,331,63,-3.1,27,+3.6,92,-8.6%,81,+2.6%,55,-0.8,55,-1.4,42,+5.0
JR Smith,27.1,NYK,Wing,349,43,+1.6,65,-3.4,8,+6.6%,66,+1.2%,56,-1.0,58,-1.6,39,+7.1
Josh Smith,26.9,ATL,Forward,198,66,-3.9,90,-10.5,16,+5.3%,5,-4.1%,6,+8.3,3,+9.1,66,-8.3
Tiago Splitter,27.8,SAS,Big,384,73,-6.0,88,-9.2,27,+3.3%,4,-4.6%,30,+2.6,18,+4.1,70,-13.9
Lance Stephenson,22.2,IND,Wing,670,91,-14.1,89,-9.7,93,-9.3%,51,+0.1%,82,-5.1,82,-4.6,43,+3.5
Jeff Teague,24.4,ATL,Point,212,15,+9.9,24,+4.6,65,-2.4%,7,-3.4%,4,+9.8,18,+4.2,24,+20.9
Jason Terry,35.1,BOS,Combo,189,33,+3.6,58,-2.4,1,+15.5%,82,+2.7%,21,+4.2,13,+4.7,51,+0.5
Klay Thompson,22.7,GSW,Wing,494,97,-18.2,97,-16.6,84,-5.5%,6,-3.9%,10,+6.6,4,+8.7,94,-42.3
Dwyane Wade,30.8,MIA,Combo,778,28,+5.3,24,+4.6,59,-2.0%,22,-2.0%,24,+3.7,49,+0.7,32,+13.0
Gerald Wallace,30.3,BKN,Forward,242,41,+1.7,17,+6.7,45,+0.1%,95,+5.1%,13,+6.3,29,+2.9,27,+19.2
CJ Watson,28.5,BKN,Combo,159,38,+2.9,18,+6.6,82,-5.1%,33,-1.0%,67,-2.5,71,-2.8,54,-1.5
David West,32.2,IND,Big,687,61,-2.4,63,-3.0,71,-2.9%,28,-1.5%,53,-0.2,38,+1.9,71,-17.0
Deron Williams,28.4,BKN,Point,291,44,+1.5,73,-5.0,0,+20.9%,0,-7.4%,8,+7.3,0,+12.4,95,-48.7
Sam Young,27.4,IND,Wing,126,18,+8.7,25,+4.5,13,+5.6%,39,-0.5%,13,+6.2,6,+7.0,69,-12.9
